

This is a high resolution (resolving power=4000) Kurucz Vega model wavelength-extended to 303.2 microns.

Column 2 is the line blanketted emergent spectrum.

Column 3 is the unblanketted atmosphere's spectrum

A total error of 1.46% (global bias) can be assigned to the 2nd Column.


M. Cohen
26/05/1996
KURUCZ VEGA MODEL                       
TEFF  9400.K   log(GRAV)  3.900 TITLE SDSC GRID  [-0.5] i.e. metal poor
VTURB 0.0 KM/S      RESOLVING POWER 4000  Absolutely calibrated by M. Cohen (provided 01/06/96)

  Wavelength   F-lambda      F-lambda 
                (model)     (continuum)
   (microns)   W/cm2/um      W/cm2/um
   5.555560  1.162415E-15  1.165369E-15
   5.558640  1.160250E-15  1.162882E-15
   5.561740  1.157921E-15  1.160311E-15
   5.564830  1.155602E-15  1.157829E-15
   5.567930  1.153203E-15  1.155269E-15
   5.571030  1.150808E-15  1.152793E-15
   5.574140  1.147938E-15  1.150238E-15
   5.577240  1.146029E-15  1.147771E-15
   5.580360  1.143561E-15  1.145223E-15
   5.583470  1.140865E-15  1.142761E-15
   5.586590  1.138644E-15  1.140301E-15
   5.589710  1.136269E-15  1.137767E-15
   5.592840  1.133737E-15  1.135312E-15
   5.595970  1.131367E-15  1.132784E-15
   5.599100  1.128688E-15  1.130339E-15
   5.602240  1.126324E-15  1.127894E-15
   5.605380  1.123965E-15  1.125376E-15
   5.608520  1.121532E-15  1.122942E-15
   5.611670  1.119021E-15  1.120429E-15
   5.614820  1.116672E-15  1.118000E-15
   5.617980  1.114167E-15  1.115572E-15
   5.621140  1.111745E-15  1.113070E-15
   5.624300  1.109327E-15  1.110652E-15
   5.627460  1.106837E-15  1.108238E-15
   5.630630  1.104425E-15  1.105747E-15
   5.633800  1.101941E-15  1.103338E-15
   5.636980  1.099535E-15  1.100931E-15
   5.640160  1.097134E-15  1.098528E-15
   5.643340  1.094660E-15  1.096052E-15
   5.646530  1.092264E-15  1.093655E-15
   5.649720  1.089796E-15  1.091262E-15
   5.652910  1.087255E-15  1.088797E-15
   5.656110  1.084870E-15  1.086410E-15
   5.659310  1.082413E-15  1.084028E-15
   5.662510  1.079883E-15  1.081651E-15
   5.665720  1.077432E-15  1.079197E-15
   5.668930  1.074909E-15  1.076825E-15
   5.672150  1.072233E-15  1.074454E-15
   5.675370  1.069717E-15  1.072088E-15
   5.678590  1.066976E-15  1.069726E-15
   5.681820  1.064237E-15  1.067289E-15
   5.685050  1.061274E-15  1.064933E-15
   5.688280  1.058166E-15  1.062582E-15
   5.691520  1.054755E-15  1.060232E-15
   5.694760  1.050972E-15  1.057886E-15
   5.698010  1.046586E-15  1.055541E-15
   5.701250  1.041455E-15  1.053129E-15
   5.704510  1.035117E-15  1.050790E-15
   5.707760  1.027359E-15  1.048459E-15
   5.711020  1.018632E-15  1.046129E-15
   5.714290  1.021088E-15  1.043801E-15
   5.717550  1.024597E-15  1.041480E-15
   5.720820  1.026513E-15  1.039161E-15
   5.724100  1.027367E-15  1.036767E-15
   5.727380  1.027317E-15  1.034453E-15
   5.730660  1.026517E-15  1.032144E-15
   5.733940  1.025342E-15  1.029839E-15
   5.737230  1.023868E-15  1.027536E-15
   5.740530  1.022167E-15  1.025233E-15
   5.743830  1.020321E-15  1.022935E-15
   5.747130  1.018329E-15  1.020642E-15
   5.750430  1.016341E-15  1.018353E-15
   5.753740  1.014204E-15  1.016065E-15
   5.757050  1.012147E-15  1.013782E-15
   5.760370  1.009940E-15  1.011500E-15
   5.763690  1.007813E-15  1.009222E-15
   5.767010  1.005616E-15  1.006950E-15
   5.770340  1.003420E-15  1.004678E-15
   5.773670  1.001154E-15  1.002410E-15
   5.777010  9.989629E-16  1.000144E-15
   5.780350  9.967026E-16  9.978825E-16
   5.783690  9.945208E-16  9.956256E-16
   5.787040  9.920453E-16  9.933695E-16
   5.790390  9.900159E-16  9.911182E-16
   5.793740  9.877703E-16  9.888714E-16
   5.797100  9.855259E-16  9.866257E-16
   5.800460  9.833593E-16  9.843845E-16
   5.803830  9.811204E-16  9.821444E-16
   5.807200  9.788859E-16  9.799088E-16
   5.810580  9.766528E-16  9.777474E-16
   5.813950  9.744275E-16  9.755210E-16
   5.817340  9.722002E-16  9.732924E-16
   5.820720  9.699805E-16  9.710713E-16
   5.824110  9.676895E-16  9.688517E-16
   5.827510  9.654723E-16  9.666333E-16
   5.830900  9.632631E-16  9.644227E-16
   5.834310  9.609791E-16  9.622097E-16
   5.837710  9.584141E-16  9.621014E-16
   5.841120  9.561399E-16  9.599673E-16
   5.844540  9.538671E-16  9.577623E-16
   5.847950  9.516743E-16  9.555650E-16
   5.851380  9.493356E-16  9.533655E-16
   5.854800  9.470769E-16  9.511740E-16
   5.858230  9.446758E-16  9.489835E-16
   5.861660  9.423515E-16  9.467975E-16
   5.865100  9.398854E-16  9.446844E-16
   5.868540  9.373531E-16  9.425043E-16
   5.871990  9.347513E-16  9.403249E-16
   5.875440  9.320122E-16  9.381504E-16
   5.878890  9.290651E-16  9.359804E-16
   5.882350  9.257652E-16  9.338827E-16
   5.885820  9.220423E-16  9.317151E-16
   5.889280  9.175493E-16  9.295550E-16
   5.892750  9.119987E-16  9.273964E-16
   5.896230  9.045440E-16  9.252388E-16
   5.899710  8.939915E-16  9.231564E-16
   5.903190  8.776654E-16  9.210078E-16
   5.906670  8.422386E-16  9.188636E-16
   5.910170  8.477308E-16  9.167174E-16
   5.913660  8.739262E-16  9.146494E-16
   5.917160  8.850670E-16  9.125121E-16
   5.920660  8.907688E-16  9.103793E-16
   5.924170  8.932940E-16  9.083178E-16
   5.927680  8.939192E-16  9.061907E-16
   5.931200  8.932086E-16  9.040648E-16
   5.934720  8.914499E-16  9.020132E-16
   5.938240  8.887863E-16  8.998961E-16
   5.941770  8.850785E-16  8.977804E-16
   5.945300  8.801940E-16  8.957387E-16
   5.948840  8.734376E-16  8.936285E-16
   5.952380  8.641930E-16  8.915228E-16
   5.955930  8.509383E-16  8.894879E-16
   5.959480  8.550587E-16  8.873879E-16
   5.963030  8.621484E-16  8.852922E-16
   5.966590  8.662413E-16  8.832672E-16
   5.970150  8.683884E-16  8.811772E-16
   5.973720  8.690769E-16  8.791575E-16
   5.977290  8.690047E-16  8.770733E-16
   5.980860  8.683121E-16  8.749935E-16
   5.984440  8.672046E-16  8.729837E-16
   5.988020  8.659617E-16  8.709093E-16
   5.991610  8.644439E-16  8.689052E-16
   5.995200  8.627234E-16  8.668365E-16
   5.998800  8.610721E-16  8.648380E-16
   6.002400  8.599712E-16  8.627751E-16
   6.006010  8.581181E-16  8.607137E-16
   6.009620  8.562003E-16  8.587246E-16
   6.013230  8.542870E-16  8.566719E-16
   6.016850  8.523745E-16  8.546885E-16
   6.020470  8.504660E-16  8.526413E-16
   6.024100  8.484907E-16  8.506635E-16
   6.027730  8.465876E-16  8.486221E-16
   6.031360  8.446208E-16  8.466527E-16
   6.035000  8.426550E-16  8.446845E-16
   6.038650  8.406907E-16  8.426501E-16
   6.042300  8.387304E-16  8.406876E-16
   6.045950  8.367743E-16  8.386617E-16
   6.049610  8.348197E-16  8.367048E-16
   6.053270  8.328691E-16  8.346846E-16
   6.056940  8.309197E-16  8.327331E-16
   6.060610  8.289077E-16  8.307188E-16
   6.064280  8.269668E-16  8.287757E-16
   6.067960  8.250271E-16  8.268339E-16
   6.071650  8.230889E-16  8.248265E-16
   6.075330  8.211574E-16  8.228929E-16
   6.079030  8.192247E-16  8.209583E-16
   6.082730  8.172295E-16  8.189609E-16
   6.086430  8.153049E-16  8.170343E-16
   6.090130  8.133847E-16  8.150455E-16
   6.093850  8.114629E-16  8.131217E-16
   6.097560  8.094818E-16  8.112047E-16
   6.101280  8.074360E-16  8.092231E-16
   6.105010  8.056564E-16  8.073091E-16
   6.108740  8.036822E-16  8.053989E-16
   6.112470  8.017785E-16  8.034272E-16
   6.116210  7.998761E-16  8.015228E-16
   6.119950  7.979777E-16  7.996223E-16
   6.123700  7.960808E-16  7.977235E-16
   6.127450  7.941225E-16  7.957630E-16
   6.131210  7.922311E-16  7.938697E-16
   6.134970  7.903438E-16  7.919804E-16
   6.138740  7.884580E-16  7.900926E-16
   6.142510  7.865762E-16  7.881436E-16
   6.146280  7.846985E-16  7.862638E-16
   6.150060  7.827570E-16  7.843856E-16
   6.153850  7.808823E-16  7.825088E-16
   6.157640  7.790115E-16  7.805711E-16
   6.161430  7.771448E-16  7.787024E-16
   6.165230  7.752796E-16  7.768354E-16
   6.169030  7.734185E-16  7.749723E-16
   6.172840  7.714941E-16  7.731106E-16
   6.176650  7.696383E-16  7.711884E-16
   6.180470  7.677843E-16  7.693322E-16
   6.184290  7.659340E-16  7.674803E-16
   6.188120  7.640211E-16  7.656296E-16
   6.191950  7.621764E-16  7.637831E-16
   6.195790  7.603335E-16  7.619381E-16
   6.199630  7.584303E-16  7.600970E-16
   6.203470  7.565951E-16  7.581958E-16
   6.207320  7.547618E-16  7.563605E-16
   6.211180  7.528659E-16  7.545265E-16
   6.215040  7.510380E-16  7.526965E-16
   6.218910  7.491479E-16  7.508680E-16
   6.222780  7.471984E-16  7.490437E-16
   6.226650  7.453803E-16  7.472231E-16
   6.230530  7.435001E-16  7.454043E-16
   6.234410  7.416239E-16  7.435890E-16
   6.238300  7.396863E-16  7.417758E-16
   6.242200  7.376241E-16  7.399637E-16
   6.246100  7.357560E-16  7.381560E-16
   6.250000  7.337027E-16  7.363518E-16
   6.253910  7.315886E-16  7.344864E-16
   6.257820  7.293534E-16  7.326881E-16
   6.261740  7.269323E-16  7.308912E-16
   6.265660  7.242655E-16  7.290982E-16
   6.269590  7.212268E-16  7.273070E-16
   6.273530  7.175666E-16  7.255172E-16
   6.277460  7.129793E-16  7.237962E-16
   6.281410  7.068997E-16  7.220120E-16
   6.285360  6.984027E-16  7.202316E-16
   6.289310  6.854414E-16  7.184552E-16
   6.293270  6.784200E-16  7.166803E-16
   6.297230  6.903667E-16  7.149095E-16
   6.301200  6.964471E-16  7.131399E-16
   6.305170  6.996609E-16  7.113746E-16
   6.309150  7.011307E-16  7.096109E-16
   6.313130  7.014215E-16  7.078509E-16
   6.317120  7.011531E-16  7.060925E-16
   6.321110  7.003300E-16  7.043382E-16
   6.325110  6.993213E-16  7.025854E-16
   6.329110  6.980686E-16  7.008981E-16
   6.333120  6.966318E-16  6.991505E-16
   6.337140  6.950121E-16  6.974049E-16
   6.341150  6.934594E-16  6.956653E-16
   6.345180  6.920892E-16  6.939251E-16
   6.349210  6.904774E-16  6.921888E-16
   6.353240  6.888081E-16  6.904563E-16
   6.357280  6.872015E-16  6.887866E-16
   6.361320  6.854764E-16  6.870594E-16
   6.365370  6.838745E-16  6.853340E-16
   6.369430  6.822135E-16  6.836104E-16
   6.373490  6.805560E-16  6.818905E-16
   6.377550  6.788420E-16  6.802353E-16
   6.381620  6.771897E-16  6.785207E-16
   6.385700  6.755391E-16  6.768080E-16
   6.389780  6.737716E-16  6.750992E-16
   6.393860  6.721285E-16  6.734543E-16
   6.397950  6.704868E-16  6.717509E-16
   6.402050  6.687867E-16  6.700491E-16
   6.406150  6.671505E-16  6.683512E-16
   6.410260  6.654558E-16  6.667150E-16
   6.414370  6.638248E-16  6.650224E-16
   6.418490  6.621354E-16  6.633316E-16
   6.422610  6.605098E-16  6.617044E-16
   6.426740  6.588259E-16  6.600189E-16
   6.430870  6.572055E-16  6.583375E-16
   6.435010  6.555271E-16  6.566576E-16
   6.439150  6.538525E-16  6.550410E-16
   6.443300  6.522390E-16  6.533666E-16
   6.447450  6.505697E-16  6.516959E-16
   6.451610  6.489615E-16  6.500862E-16
   6.455780  6.472959E-16  6.484191E-16
   6.459950  6.456928E-16  6.468146E-16
   6.464120  6.440345E-16  6.451548E-16
   6.468310  6.424348E-16  6.434948E-16
   6.472490  6.407230E-16  6.418992E-16
   6.476680  6.391893E-16  6.402466E-16
   6.480880  6.375400E-16  6.386545E-16
   6.485080  6.357769E-16  6.370073E-16
   6.489290  6.343087E-16  6.353618E-16
   6.493510  6.326666E-16  6.337768E-16
   6.497730  6.310864E-16  6.321368E-16
   6.501950  6.294514E-16  6.305588E-16
   6.506180  6.278765E-16  6.289242E-16
   6.510420  6.262452E-16  6.273497E-16
   6.514660  6.246755E-16  6.257204E-16
   6.518900  6.231095E-16  6.241531E-16
   6.523160  6.214852E-16  6.225276E-16
   6.527420  6.199226E-16  6.209635E-16
   6.531680  6.183056E-16  6.193451E-16
   6.535950  6.167481E-16  6.177863E-16
   6.540220  6.151366E-16  6.161734E-16
   6.544500  6.135845E-16  6.146200E-16
   6.548790  6.119765E-16  6.130107E-16
   6.553080  6.104295E-16  6.114623E-16
   6.557380  6.088272E-16  6.098586E-16
   6.561680  6.072854E-16  6.083155E-16
   6.565990  6.056882E-16  6.067169E-16
   6.570300  6.041520E-16  6.051794E-16
   6.574620  6.026172E-16  6.036433E-16
   6.578950  6.010273E-16  6.020519E-16
   6.583280  5.994980E-16  6.005213E-16
   6.587620  5.979701E-16  5.989354E-16
   6.591960  5.964459E-16  5.974099E-16
   6.596310  5.948667E-16  5.958860E-16
   6.600660  5.933477E-16  5.943091E-16
   6.605020  5.917740E-16  5.927906E-16
   6.609390  5.902584E-16  5.912173E-16
   6.613760  5.887464E-16  5.897040E-16
   6.618130  5.871817E-16  5.881942E-16
   6.622520  5.855045E-16  5.866281E-16
   6.626910  5.839996E-16  5.851217E-16
   6.631300  5.825543E-16  5.836189E-16
   6.635700  5.810545E-16  5.821178E-16
   6.640110  5.795007E-16  5.805624E-16
   6.644520  5.780063E-16  5.790666E-16
   6.648940  5.765134E-16  5.775723E-16
   6.653360  5.750241E-16  5.760260E-16
   6.657790  5.734809E-16  5.745370E-16
   6.662230  5.720507E-16  5.730499E-16
   6.666670  5.705128E-16  5.715661E-16
   6.671110  5.690339E-16  5.700305E-16
   6.675570  5.675550E-16  5.685502E-16
   6.680030  5.660244E-16  5.670736E-16
   6.684490  5.644973E-16  5.656002E-16
   6.688960  5.630272E-16  5.640735E-16
   6.693440  5.615039E-16  5.626037E-16
   6.697920  5.599292E-16  5.611375E-16
   6.702410  5.584113E-16  5.596728E-16
   6.706910  5.568406E-16  5.582099E-16
   6.711410  5.552736E-16  5.566958E-16
   6.715920  5.536540E-16  5.552382E-16
   6.720430  5.520383E-16  5.537840E-16
   6.724950  5.503702E-16  5.523316E-16
   6.729480  5.487047E-16  5.508810E-16
   6.734010  5.469343E-16  5.494337E-16
   6.738540  5.450054E-16  5.479898E-16
   6.743090  5.429156E-16  5.464919E-16
   6.747640  5.404193E-16  5.450516E-16
   6.752190  5.373836E-16  5.436147E-16
   6.756760  5.334620E-16  5.421781E-16
   6.761330  5.280413E-16  5.407447E-16
   6.765900  5.199274E-16  5.393147E-16
   6.770480  5.043137E-16  5.378866E-16
   6.775070  5.097285E-16  5.364549E-16
   6.779660  5.186607E-16  5.350265E-16
   6.784260  5.228291E-16  5.336053E-16
   6.788870  5.247815E-16  5.321804E-16
   6.793480  5.254684E-16  5.307644E-16
   6.798100  5.253888E-16  5.293501E-16
   6.802720  5.248512E-16  5.279392E-16
   6.807350  5.240045E-16  5.265247E-16
   6.811990  5.229670E-16  5.251174E-16
   6.816630  5.218046E-16  5.237188E-16
   6.821280  5.204844E-16  5.223166E-16
   6.825940  5.192769E-16  5.209162E-16
   6.830600  5.180142E-16  5.195191E-16
   6.835270  5.167687E-16  5.181292E-16
   6.839950  5.154982E-16  5.167358E-16
   6.844630  5.141519E-16  5.153510E-16
   6.849320  5.129175E-16  5.139627E-16
   6.854010  5.116075E-16  5.125830E-16
   6.858710  5.101628E-16  5.112051E-16
   6.863420  5.089502E-16  5.098290E-16
   6.868130  5.076151E-16  5.084561E-16
   6.872850  5.062661E-16  5.070851E-16
   6.877580  5.049137E-16  5.057158E-16
   6.882310  5.035801E-16  5.043500E-16
   6.887050  5.022222E-16  5.029858E-16
   6.891800  5.008351E-16  5.016236E-16
   6.896550  4.995289E-16  5.002697E-16
   6.901310  4.981313E-16  4.989125E-16
   6.906080  4.968080E-16  4.975622E-16
   6.910850  4.954518E-16  4.962153E-16
   6.915630  4.940562E-16  4.948650E-16
   6.920420  4.927037E-16  4.935217E-16
   6.925210  4.913134E-16  4.921816E-16
   6.930010  4.899044E-16  4.908433E-16
   6.934810  4.884990E-16  4.895083E-16
   6.939630  4.870736E-16  4.881736E-16
   6.944440  4.856021E-16  4.868436E-16
   6.949270  4.842640E-16  4.855191E-16
   6.954100  4.830617E-16  4.841928E-16
   6.958940  4.818863E-16  4.828734E-16
   6.963790  4.805192E-16  4.815507E-16
   6.968640  4.793990E-16  4.802361E-16
   6.973500  4.781332E-16  4.789186E-16
   6.978370  4.768892E-16  4.776077E-16
   6.983240  4.756180E-16  4.763001E-16
   6.988120  4.743385E-16  4.749944E-16
   6.993010  4.730606E-16  4.736905E-16
   6.997900  4.717556E-16  4.723896E-16
   7.002800  4.705581E-16  4.710907E-16
   7.007710  4.692517E-16  4.697936E-16
   7.012620  4.679786E-16  4.685047E-16
   7.017540  4.666772E-16  4.672125E-16
   7.022470  4.653826E-16  4.659272E-16
   7.027410  4.641249E-16  4.646388E-16
   7.032350  4.627605E-16  4.633584E-16
   7.037300  4.615476E-16  4.620800E-16
   7.042250  4.602581E-16  4.607996E-16
   7.047220  4.589641E-16  4.595247E-16
   7.052190  4.576833E-16  4.582531E-16
   7.057160  4.563611E-16  4.569844E-16
   7.062150  4.550742E-16  4.557164E-16
   7.067140  4.537510E-16  4.544565E-16
   7.072140  4.524150E-16  4.531933E-16
   7.077140  4.509888E-16  4.519334E-16
   7.082150  4.496682E-16  4.506801E-16
   7.087170  4.482710E-16  4.494238E-16
   7.092200  4.469104E-16  4.481742E-16
   7.097230  4.457489E-16  4.469278E-16
   7.102270  4.446524E-16  4.456782E-16
   7.107320  4.435428E-16  4.444354E-16
   7.112380  4.424054E-16  4.431944E-16
   7.117440  4.412561E-16  4.419566E-16
   7.122510  4.400842E-16  4.407204E-16
   7.127580  4.389054E-16  4.394874E-16
   7.132670  4.376932E-16  4.382598E-16
   7.137760  4.365179E-16  4.370305E-16
   7.142860  4.351993E-16  4.358030E-16
   7.147960  4.341155E-16  4.345833E-16
   7.153080  4.328828E-16  4.333595E-16
   7.158200  4.316963E-16  4.321435E-16
   7.163320  4.304889E-16  4.309306E-16
   7.168460  4.292867E-16  4.297134E-16
   7.173600  4.280828E-16  4.285041E-16
   7.178750  4.268425E-16  4.272968E-16
   7.183910  4.256709E-16  4.260910E-16
   7.189070  4.244690E-16  4.248885E-16
   7.194240  4.232688E-16  4.236925E-16
   7.199420  4.220182E-16  4.224935E-16
   7.204610  4.208598E-16  4.212965E-16
   7.209810  4.196462E-16  4.201059E-16
   7.215010  4.184357E-16  4.189137E-16
   7.220220  4.172223E-16  4.177280E-16
   7.225430  4.160309E-16  4.165406E-16
   7.230660  4.148072E-16  4.153586E-16
   7.235890  4.135537E-16  4.141796E-16
   7.241130  4.123069E-16  4.130023E-16
   7.246380  4.110528E-16  4.118270E-16
   7.251630  4.097550E-16  4.106546E-16
   7.256890  4.083985E-16  4.094839E-16
   7.262160  4.069090E-16  4.083152E-16
   7.267440  4.055156E-16  4.071530E-16
   7.272730  4.042551E-16  4.059879E-16
   7.278020  4.032955E-16  4.048305E-16
   7.283320  4.024440E-16  4.036702E-16
   7.288630  4.015100E-16  4.025165E-16
   7.293950  4.004938E-16  4.013598E-16
   7.299270  3.994755E-16  4.002108E-16
   7.304600  3.984032E-16  3.990635E-16
   7.309940  3.973280E-16  3.979182E-16
   7.315290  3.962222E-16  3.967747E-16
   7.320640  3.951145E-16  3.956341E-16
   7.326010  3.939662E-16  3.944942E-16
   7.331380  3.928576E-16  3.933618E-16
   7.336760  3.917370E-16  3.922267E-16
   7.342140  3.905779E-16  3.910944E-16
   7.347540  3.894746E-16  3.899676E-16
   7.352940  3.883422E-16  3.888390E-16
   7.358350  3.872071E-16  3.877168E-16
   7.363770  3.860694E-16  3.865965E-16
   7.369200  3.849290E-16  3.854779E-16
   7.374630  3.837870E-16  3.843623E-16
   7.380070  3.825881E-16  3.832485E-16
   7.385520  3.814454E-16  3.823353E-16
   7.390980  3.802867E-16  3.815000E-16
   7.396450  3.791119E-16  3.803909E-16
   7.401920  3.778907E-16  3.792848E-16
   7.407410  3.767020E-16  3.781794E-16
   7.412900  3.754583E-16  3.770770E-16
   7.418400  3.741540E-16  3.759807E-16
   7.423900  3.727773E-16  3.748829E-16
   7.429420  3.712594E-16  3.737904E-16
   7.434940  3.695093E-16  3.726962E-16
   7.440480  3.673081E-16  3.716074E-16
   7.446020  3.641753E-16  3.705213E-16
   7.451560  3.588947E-16  3.694337E-16
   7.457120  3.459624E-16  3.683513E-16
   7.462690  3.453797E-16  3.672707E-16
   7.468260  3.556570E-16  3.661930E-16
   7.473840  3.580109E-16  3.651170E-16
   7.479430  3.576037E-16  3.640473E-16
   7.485030  3.555604E-16  3.629751E-16
   7.490640  3.519497E-16  3.619046E-16
   7.496250  3.457318E-16  3.608414E-16
   7.501880  3.253015E-16  3.597747E-16
   7.507510  3.307241E-16  3.587150E-16
   7.513150  3.417600E-16  3.576572E-16
   7.518800  3.466989E-16  3.565969E-16
   7.524450  3.488200E-16  3.555436E-16
   7.530120  3.496724E-16  3.544914E-16
   7.535800  3.498310E-16  3.534409E-16
   7.541480  3.495728E-16  3.523931E-16
   7.547170  3.490676E-16  3.513515E-16
   7.552870  3.483983E-16  3.503074E-16
   7.558580  3.476307E-16  3.492652E-16
   7.564300  3.467951E-16  3.482290E-16
   7.570020  3.459100E-16  3.471913E-16
   7.575760  3.449610E-16  3.461588E-16
   7.581500  3.440488E-16  3.451247E-16
   7.587250  3.430738E-16  3.440968E-16
   7.593010  3.421219E-16  3.430706E-16
   7.598780  3.411417E-16  3.420463E-16
   7.604560  3.401631E-16  3.410238E-16
   7.610350  3.391692E-16  3.400030E-16
   7.616150  3.381856E-16  3.389842E-16
   7.621950  3.372003E-16  3.379680E-16
   7.627770  3.362032E-16  3.369570E-16
   7.633590  3.352087E-16  3.359445E-16
   7.639420  3.342202E-16  3.349380E-16
   7.645260  3.332250E-16  3.339290E-16
   7.651110  3.322358E-16  3.329261E-16
   7.656970  3.312442E-16  3.319208E-16
   7.662840  3.302543E-16  3.309215E-16
   7.668710  3.292630E-16  3.299249E-16
   7.674600  3.282307E-16  3.289293E-16
   7.680490  3.272847E-16  3.279363E-16
   7.686400  3.262936E-16  3.269442E-16
   7.692310  3.253053E-16  3.259548E-16
   7.698230  3.243104E-16  3.249714E-16
   7.704160  3.233215E-16  3.239857E-16
   7.710100  3.223261E-16  3.230059E-16
   7.716050  3.213285E-16  3.220237E-16
   7.722010  3.203079E-16  3.210475E-16
   7.727980  3.193140E-16  3.200689E-16
   7.733950  3.182898E-16  3.190971E-16
   7.739940  3.172380E-16  3.181263E-16
   7.745930  3.161561E-16  3.171581E-16
   7.751940  3.150142E-16  3.161910E-16
   7.757950  3.137853E-16  3.152263E-16
   7.763980  3.124152E-16  3.142627E-16
   7.770010  3.108367E-16  3.133058E-16
   7.776050  3.089768E-16  3.123466E-16
   7.782100  3.075282E-16  3.113892E-16
   7.788160  3.076388E-16  3.104377E-16
   7.794230  3.074397E-16  3.094879E-16
   7.800310  3.069890E-16  3.085359E-16
   7.806400  3.063687E-16  3.075897E-16
   7.812500  3.056401E-16  3.066453E-16
   7.818610  3.048442E-16  3.057027E-16
   7.824730  3.040054E-16  3.047619E-16
   7.830850  3.031286E-16  3.038237E-16
   7.836990  3.022445E-16  3.028864E-16
   7.843140  3.013462E-16  3.019510E-16
   7.849290  3.004463E-16  3.010221E-16
   7.855460  2.995393E-16  3.000902E-16
   7.861640  2.986260E-16  2.991602E-16
   7.867820  2.977192E-16  2.982367E-16
   7.874020  2.968055E-16  2.973141E-16
   7.880220  2.958982E-16  2.963902E-16
   7.886440  2.949879E-16  2.954713E-16
   7.892660  2.940762E-16  2.945548E-16
   7.898890  2.931702E-16  2.936402E-16
   7.905140  2.922653E-16  2.927266E-16
   7.911390  2.913588E-16  2.918154E-16
   7.917660  2.904573E-16  2.909093E-16
   7.923930  2.895544E-16  2.900018E-16
   7.930210  2.886493E-16  2.890960E-16
   7.936510  2.877571E-16  2.881952E-16
   7.942810  2.868595E-16  2.872930E-16
   7.949130  2.859668E-16  2.863957E-16
   7.955450  2.850727E-16  2.855010E-16
   7.961780  2.841804E-16  2.846040E-16
   7.968130  2.832929E-16  2.837121E-16
   7.974480  2.824041E-16  2.828226E-16
   7.980850  2.815202E-16  2.819342E-16
   7.987220  2.806195E-16  2.810482E-16
   7.993610  2.797585E-16  2.801672E-16
   8.000000  2.789191E-16  2.792848E-16
   8.006411  2.781151E-16  2.784034E-16
   8.012820  2.772367E-16  2.775283E-16
   8.019250  2.763632E-16  2.766505E-16
   8.025681  2.754844E-16  2.757790E-16
   8.032130  2.746144E-16  2.749085E-16
   8.038589  2.737424E-16  2.740360E-16
   8.045050  2.728766E-16  2.731697E-16
   8.051530  2.720042E-16  2.723045E-16
   8.058020  2.711375E-16  2.714411E-16
   8.064520  2.702649E-16  2.705793E-16
   8.071030  2.693941E-16  2.697232E-16
   8.077540  2.685257E-16  2.688656E-16
   8.084070  2.676548E-16  2.680092E-16
   8.090610  2.667744E-16  2.671583E-16
   8.097170  2.658800E-16  2.663047E-16
   8.103730  2.649769E-16  2.654572E-16
   8.110300  2.640496E-16  2.646077E-16
   8.116879  2.630832E-16  2.637638E-16
   8.123480  2.620510E-16  2.629210E-16
   8.130080  2.608950E-16  2.620804E-16
   8.136701  2.595589E-16  2.612411E-16
   8.143320  2.578850E-16  2.604041E-16
   8.149960  2.556732E-16  2.595682E-16
   8.156610  2.538492E-16  2.587378E-16
   8.163270  2.548476E-16  2.579053E-16
   8.169930  2.550856E-16  2.570752E-16
   8.176610  2.548938E-16  2.562500E-16
   8.183311  2.544545E-16  2.554221E-16
   8.190010  2.538657E-16  2.546004E-16
   8.196720  2.531972E-16  2.537803E-16
   8.203450  2.524781E-16  2.529613E-16
   8.210179  2.517317E-16  2.521448E-16
   8.216929  2.509606E-16  2.513292E-16
   8.223680  2.501809E-16  2.505161E-16
   8.230451  2.493948E-16  2.497039E-16
   8.237230  2.485995E-16  2.488936E-16
   8.244020  2.478095E-16  2.480850E-16
   8.250830  2.470170E-16  2.472812E-16
   8.257640  2.462231E-16  2.464760E-16
   8.264460  2.454237E-16  2.456762E-16
   8.271299  2.446290E-16  2.448775E-16
   8.278151  2.438395E-16  2.440768E-16
   8.285000  2.430453E-16  2.432822E-16
   8.291870  2.422556E-16  2.424886E-16
   8.298759  2.414636E-16  2.416962E-16
   8.305651  2.406774E-16  2.409059E-16
   8.312550  2.398893E-16  2.401175E-16
   8.319469  2.391096E-16  2.393338E-16
   8.326389  2.383284E-16  2.385488E-16
   8.333330  2.375484E-16  2.377648E-16
   8.340281  2.367701E-16  2.369862E-16
   8.347250  2.359470E-16  2.362052E-16
   8.354219  2.352181E-16  2.354299E-16
   8.361200  2.344449E-16  2.346563E-16
   8.368200  2.336693E-16  2.338839E-16
   8.375210  2.327865E-16  2.331097E-16
   8.382231  2.321162E-16  2.323406E-16
   8.389259  2.313668E-16  2.315734E-16
   8.396310  2.305975E-16  2.308107E-16
   8.403360  2.298374E-16  2.300467E-16
   8.410430  2.290505E-16  2.292840E-16
   8.417510  2.283072E-16  2.285263E-16
   8.424600  2.275656E-16  2.277669E-16
   8.431700  2.268047E-16  2.270126E-16
   8.438820  2.260554E-16  2.262561E-16
   8.445951  2.253043E-16  2.255046E-16
   8.453090  2.245445E-16  2.247549E-16
   8.460240  2.238037E-16  2.240068E-16
   8.467401  2.230542E-16  2.232604E-16
   8.474580  2.223059E-16  2.225152E-16
   8.481760  2.215632E-16  2.217721E-16
