WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f673n
     2997.605   2.428535E-9
     2998.139   2.427744E-9
     2998.674   2.426950E-9
     2999.207   2.426159E-9
     2999.742   2.425365E-9
     3000.277   2.424600E-9
     3000.813   2.423862E-9
     3001.348   2.423123E-9
     3001.882   2.422386E-9
     3002.418   2.421646E-9
     3002.952   2.420908E-9
     3003.488   2.420169E-9
     3004.023   2.419428E-9
      3004.56   2.418687E-9
     3005.096   2.417946E-9
     3005.632   2.417205E-9
     3006.168   2.416463E-9
     3006.703   2.415723E-9
      3007.24   2.414981E-9
     3007.776   2.414238E-9
     3008.313   2.413495E-9
      3008.85   2.412752E-9
     3009.385   2.412011E-9
     3009.922   2.411267E-9
     3010.457   2.410423E-9
     3010.994   2.409558E-9
     3011.531   2.408694E-9
     3012.069   2.407829E-9
     3012.605   2.406966E-9
     3013.142   2.406101E-9
      3013.68   2.405235E-9
     3014.218   2.404369E-9
     3014.754   2.403505E-9
     3015.292   2.402639E-9
      3015.83   2.401772E-9
     3016.368   2.400905E-9
     3016.906   2.400038E-9
     3017.445   2.399171E-9
     3017.983   2.398302E-9
      3018.52   2.397437E-9
     3019.058   2.396569E-9
     3019.597   2.395701E-9
     3020.136   2.394875E-9
     3020.673   2.394185E-9
      3021.21   2.393493E-9
      3021.75   2.392799E-9
     3022.289   2.392105E-9
     3022.828   2.391410E-9
     3023.367   2.390715E-9
     3023.907   2.390020E-9
     3024.445   2.389326E-9
     3024.984   2.388630E-9
     3025.524   2.387933E-9
     3026.064   2.387237E-9
     3026.604   2.386540E-9
     3027.144   2.385842E-9
     3027.684   2.385144E-9
     3028.223   2.384449E-9
     3028.761   2.383752E-9
     3029.302   2.383053E-9
     3029.843   2.382354E-9
     3030.383   2.381588E-9
     3030.922   2.380797E-9
     3031.463   2.380003E-9
     3032.004   2.379209E-9
     3032.543   2.378417E-9
     3033.084   2.377623E-9
     3033.627   2.376826E-9
     3034.167   2.376033E-9
     3034.708   2.375238E-9
      3035.25   2.374442E-9
     3035.791   2.373646E-9
     3036.331   2.372851E-9
     3036.873   2.372055E-9
     3037.415   2.371258E-9
     3037.957   2.370460E-9
     3038.497   2.369665E-9
      3039.04   2.368868E-9
     3039.582   2.368069E-9
     3040.123   2.367280E-9
     3040.665   2.366510E-9
     3041.208   2.365741E-9
      3041.75   2.364971E-9
     3042.291   2.364204E-9
     3042.834   2.363433E-9
     3043.377   2.362663E-9
      3043.92   2.361891E-9
     3044.463   2.361121E-9
     3045.005   2.360350E-9
      3045.55   2.359576E-9
     3046.092   2.358807E-9
     3046.635   2.358034E-9
     3047.179   2.357261E-9
     3047.722   2.356488E-9
     3048.265   2.355716E-9
     3048.809   2.354942E-9
     3049.353   2.354168E-9
     3049.895   2.353396E-9
     3050.439   2.352547E-9
     3050.982   2.351681E-9
     3051.526   2.350814E-9
     3052.071   2.349945E-9
     3052.615   2.349076E-9
      3053.16   2.348208E-9
     3053.705   2.347338E-9
     3054.248   2.346471E-9
     3054.793   2.345602E-9
     3055.338   2.344732E-9
     3055.883   2.343862E-9
     3056.428   2.342991E-9
     3056.974   2.342120E-9
     3057.519   2.341249E-9
     3058.063   2.340380E-9
     3058.607   2.339511E-9
     3059.153   2.338640E-9
     3059.699   2.337768E-9
     3060.243   2.336950E-9
     3060.789   2.336197E-9
     3061.335   2.335442E-9
     3061.882   2.334686E-9
     3062.426   2.333933E-9
     3062.974   2.333176E-9
     3063.521   2.332420E-9
     3064.066   2.331666E-9
     3064.613   2.330909E-9
     3065.159   2.330152E-9
     3065.706   2.329395E-9
     3066.253   2.328637E-9
     3066.799   2.327881E-9
     3067.346   2.327123E-9
     3067.892   2.326367E-9
     3068.439   2.325607E-9
     3068.987   2.324848E-9
     3069.534   2.324088E-9
      3070.08   2.323318E-9
     3070.628   2.322469E-9
     3071.176   2.321621E-9
     3071.724   2.320772E-9
      3072.27   2.319925E-9
     3072.819   2.319075E-9
     3073.367   2.318226E-9
     3073.915   2.317375E-9
     3074.464   2.316525E-9
     3075.012   2.315673E-9
     3075.561   2.314823E-9
     3076.108   2.313973E-9
     3076.657   2.313122E-9
     3077.206   2.312270E-9
     3077.755   2.311418E-9
     3078.302   2.310568E-9
     3078.852   2.309715E-9
     3079.401   2.308862E-9
     3079.949   2.308011E-9
     3080.499   2.307181E-9
     3081.048   2.306352E-9
     3081.596   2.305526E-9
     3082.146   2.304697E-9
     3082.696   2.303867E-9
     3083.246   2.303037E-9
     3083.794   2.302210E-9
     3084.345   2.301379E-9
     3084.895   2.300548E-9
     3085.447   2.299715E-9
     3085.996   2.298886E-9
     3086.547   2.298054E-9
     3087.098   2.297222E-9
     3087.647   2.296393E-9
     3088.198   2.295560E-9
     3088.749   2.294727E-9
     3089.298   2.293897E-9
     3089.849   2.293063E-9
     3090.399   2.292232E-9
      3090.95   2.291398E-9
     3091.502   2.290564E-9
     3092.053   2.289729E-9
     3092.605   2.288895E-9
     3093.157   2.288060E-9
     3093.709   2.287224E-9
     3094.259   2.286391E-9
     3094.812   2.285555E-9
     3095.364   2.284718E-9
     3095.916   2.283882E-9
     3096.469   2.283045E-9
     3097.021   2.282207E-9
     3097.572   2.281372E-9
     3098.123   2.280538E-9
     3098.676   2.279699E-9
     3099.229   2.278861E-9
     3099.782   2.278022E-9
     3100.333   2.278153E-9
     3100.886   2.278923E-9
     3101.439   2.279693E-9
     3101.991   2.280461E-9
     3102.546   2.281234E-9
     3103.098   2.282003E-9
     3103.652   2.282774E-9
     3104.206   2.283545E-9
      3104.76   2.284317E-9
     3105.314   2.285089E-9
     3105.868   2.285862E-9
      3106.42   2.286632E-9
     3106.975   2.287404E-9
     3107.529   2.288177E-9
     3108.082   2.288949E-9
     3108.636   2.289722E-9
     3109.191   2.290496E-9
     3109.746   2.291270E-9
     3110.299   2.291979E-9
     3110.854   2.292636E-9
     3111.409   2.293294E-9
     3111.964   2.293951E-9
     3112.518   2.294606E-9
     3113.073   2.295264E-9
     3113.629   2.295922E-9
     3114.184   2.296580E-9
     3114.738   2.297236E-9
     3115.296   2.297897E-9
     3115.852   2.298555E-9
     3116.406   2.299212E-9
     3116.962   2.299871E-9
     3117.516   2.300528E-9
     3118.073   2.301188E-9
     3118.629   2.301847E-9
     3119.186   2.302507E-9
     3119.742   2.303167E-9
     3120.295   2.303823E-9
     3120.852   2.304484E-9
     3121.409   2.305144E-9
     3121.966   2.305806E-9
     3122.523   2.306467E-9
      3123.08   2.307128E-9
     3123.637   2.307790E-9
     3124.195   2.308452E-9
      3124.75   2.309111E-9
     3125.308   2.309774E-9
     3125.866   2.310436E-9
     3126.424   2.311099E-9
     3126.981   2.311762E-9
     3127.539   2.312425E-9
     3128.096   2.313086E-9
     3128.652   2.313746E-9
      3129.21   2.314410E-9
     3129.769   2.315074E-9
     3130.327   2.315771E-9
     3130.884   2.316489E-9
     3131.443   2.317210E-9
     3132.001   2.317931E-9
     3132.559   2.318650E-9
     3133.119   2.319374E-9
     3133.678   2.320095E-9
     3134.236   2.320815E-9
     3134.795   2.321537E-9
     3135.354   2.322260E-9
     3135.914   2.322982E-9
     3136.472   2.323703E-9
     3137.031   2.324426E-9
     3137.591   2.325150E-9
     3138.151   2.325873E-9
     3138.709   2.326595E-9
     3139.269   2.327319E-9
     3139.829   2.328044E-9
     3140.388   2.328685E-9
     3140.948   2.329293E-9
     3141.509   2.329902E-9
     3142.069   2.330510E-9
     3142.628   2.331117E-9
     3143.189   2.331726E-9
      3143.75   2.332335E-9
     3144.311   2.332944E-9
     3144.872   2.333553E-9
     3145.433   2.334163E-9
     3145.994   2.334772E-9
     3146.555   2.335382E-9
     3147.115   2.335989E-9
     3147.677   2.336599E-9
     3148.237   2.337208E-9
     3148.799   2.337819E-9
      3149.36   2.338429E-9
     3149.922   2.339040E-9
     3150.483   2.339776E-9
     3151.045   2.340536E-9
     3151.605   2.341293E-9
     3152.168   2.342054E-9
      3152.73   2.342814E-9
     3153.293   2.343575E-9
     3153.855   2.344336E-9
     3154.418   2.345097E-9
     3154.979   2.345857E-9
     3155.544   2.346621E-9
     3156.107   2.347383E-9
     3156.668   2.348143E-9
     3157.232   2.348906E-9
     3157.795   2.349669E-9
     3158.357   2.350430E-9
      3158.92   2.351193E-9
     3159.484   2.351957E-9
     3160.046   2.352716E-9
      3160.61   2.353451E-9
     3161.172   2.354183E-9
     3161.736   2.354917E-9
       3162.3   2.355652E-9
     3162.865   2.356387E-9
     3163.429   2.357123E-9
     3163.993   2.357859E-9
     3164.558   2.358594E-9
     3165.123   2.359330E-9
     3165.686   2.360065E-9
      3166.25   2.360801E-9
     3166.815   2.361538E-9
      3167.38   2.362275E-9
     3167.944   2.363010E-9
     3168.509   2.363747E-9
     3169.074   2.364485E-9
     3169.638   2.365221E-9
     3170.204   2.365936E-9
      3170.77   2.366608E-9
     3171.335   2.367281E-9
     3171.899   2.367951E-9
     3172.465   2.368624E-9
     3173.031   2.369298E-9
     3173.598   2.369971E-9
     3174.162   2.370642E-9
     3174.729   2.371316E-9
     3175.295   2.371990E-9
     3175.862   2.372664E-9
     3176.428   2.373339E-9
     3176.995   2.374013E-9
     3177.562   2.374688E-9
     3178.127   2.375360E-9
     3178.694   2.376036E-9
     3179.261   2.376711E-9
     3179.827   2.377384E-9
     3180.395   2.378021E-9
      3180.96   2.378637E-9
     3181.528   2.379255E-9
     3182.095   2.379873E-9
     3182.663   2.380492E-9
     3183.231   2.381111E-9
     3183.797   2.381728E-9
     3184.365   2.382347E-9
     3184.934   2.382966E-9
     3185.502   2.383586E-9
      3186.07   2.384205E-9
     3186.639   2.384825E-9
     3187.208   2.385445E-9
     3187.776   2.386065E-9
     3188.343   2.386683E-9
      3188.91   2.387302E-9
     3189.479   2.387923E-9
     3190.049   2.388559E-9
     3190.618   2.389365E-9
     3191.187   2.390172E-9
     3191.755   2.390977E-9
     3192.323   2.391782E-9
     3192.892   2.392590E-9
     3193.462   2.393398E-9
     3194.032   2.394207E-9
     3194.602   2.395015E-9
     3195.172   2.395824E-9
     3195.742   2.396634E-9
      3196.31   2.397441E-9
     3196.881   2.398251E-9
     3197.451   2.399061E-9
     3198.021   2.399871E-9
     3198.592   2.400682E-9
     3199.161   2.401490E-9
     3199.732   2.402302E-9
     3200.303   2.403063E-9
     3200.872   2.403778E-9
     3201.443   2.404495E-9
     3202.015   2.405212E-9
     3202.584   2.405927E-9
     3203.156   2.406644E-9
     3203.727   2.407363E-9
     3204.299   2.408080E-9
     3204.871   2.408798E-9
     3205.442   2.409517E-9
     3206.013   2.410234E-9
     3206.585   2.410953E-9
     3207.157   2.411672E-9
     3207.729   2.412391E-9
     3208.302   2.413110E-9
     3208.872   2.413828E-9
     3209.445   2.414548E-9
     3210.018   2.415266E-9
      3210.59   2.415895E-9
     3211.161   2.416523E-9
     3211.734   2.417153E-9
     3212.306   2.417780E-9
     3212.879   2.418411E-9
     3213.452   2.419041E-9
     3214.026   2.419671E-9
     3214.599   2.420302E-9
     3215.171   2.420930E-9
     3215.745   2.421561E-9
     3216.318   2.422192E-9
     3216.892   2.422823E-9
     3217.466   2.423455E-9
      3218.04   2.424086E-9
     3218.615   2.424718E-9
     3219.189   2.425349E-9
     3219.761   2.425979E-9
     3220.334   2.426682E-9
     3220.909   2.427440E-9
     3221.484   2.428199E-9
     3222.058   2.428957E-9
     3222.632   2.429713E-9
     3223.207   2.430472E-9
      3223.78   2.431228E-9
     3224.355   2.431988E-9
     3224.932   2.432750E-9
     3225.508   2.433510E-9
     3226.082   2.434267E-9
     3226.657   2.435028E-9
     3227.233   2.435788E-9
     3227.809   2.436550E-9
     3228.383   2.437308E-9
     3228.959   2.438070E-9
     3229.535   2.438831E-9
      3230.11   2.439591E-9
     3230.686   2.440354E-9
     3231.262   2.441117E-9
     3231.839   2.441880E-9
     3232.414   2.442641E-9
     3232.991   2.443405E-9
     3233.568   2.444170E-9
     3234.143   2.444932E-9
      3234.72   2.445697E-9
     3235.297   2.446462E-9
     3235.874   2.447227E-9
     3236.452   2.447992E-9
     3237.029   2.448758E-9
     3237.607   2.449524E-9
     3238.183   2.450288E-9
      3238.76   2.451054E-9
     3239.338   2.451821E-9
     3239.917   2.452588E-9
     3240.493   2.453357E-9
     3241.071   2.454130E-9
     3241.649   2.454904E-9
     3242.228   2.455677E-9
     3242.804   2.456448E-9
     3243.383   2.457222E-9
      3243.96   2.457994E-9
     3244.539   2.458769E-9
     3245.118   2.459544E-9
     3245.697   2.460318E-9
     3246.276   2.461094E-9
     3246.854   2.461867E-9
     3247.433   2.462642E-9
     3248.012   2.463418E-9
     3248.592   2.464194E-9
     3249.171   2.464971E-9
     3249.751   2.465748E-9
     3250.331   2.466447E-9
     3250.909   2.467085E-9
     3251.489   2.467726E-9
      3252.07   2.468367E-9
     3252.648   2.469006E-9
     3253.229   2.469647E-9
     3253.807   2.470286E-9
     3254.388   2.470928E-9
     3254.969   2.471570E-9
     3255.549   2.472211E-9
     3256.128   2.472851E-9
     3256.711   2.473495E-9
     3257.291   2.474135E-9
     3257.872   2.474778E-9
     3258.453   2.475421E-9
     3259.034   2.476063E-9
     3259.616   2.476706E-9
     3260.198   2.477383E-9
     3260.778   2.478126E-9
     3261.359   2.478870E-9
     3261.939   2.479613E-9
     3262.521   2.480358E-9
     3263.104   2.481104E-9
     3263.686   2.481850E-9
     3264.266   2.482593E-9
     3264.849   2.483340E-9
     3265.431   2.484086E-9
     3266.012   2.484830E-9
     3266.595   2.485577E-9
     3267.178   2.486325E-9
     3267.761   2.487071E-9
     3268.344   2.487819E-9
     3268.927   2.488567E-9
      3269.51   2.489315E-9
     3270.092   2.490046E-9
     3270.676   2.490698E-9
     3271.259   2.491352E-9
     3271.843   2.492005E-9
     3272.425   2.492657E-9
     3273.009   2.493310E-9
     3273.593   2.493964E-9
     3274.177   2.494618E-9
     3274.759   2.495270E-9
     3275.344   2.495925E-9
     3275.928   2.496578E-9
     3276.511   2.497232E-9
     3277.095   2.497886E-9
      3277.68   2.498541E-9
     3278.265   2.499196E-9
     3278.848   2.499849E-9
     3279.433   2.500504E-9
      3280.02   2.501167E-9
     3280.605   2.501990E-9
     3281.189   2.502810E-9
     3281.775   2.503633E-9
      3282.36   2.504456E-9
     3282.944   2.505276E-9
      3283.53   2.506100E-9
     3284.116   2.506924E-9
     3284.702   2.507748E-9
     3285.284   2.508567E-9
      3285.87   2.509392E-9
     3286.457   2.510217E-9
     3287.043   2.511042E-9
      3287.63   2.511868E-9
     3288.216   2.512694E-9
     3288.803   2.513520E-9
     3289.388   2.514344E-9
     3289.975   2.515171E-9
     3290.562   2.515937E-9
     3291.149   2.516702E-9
     3291.737   2.517466E-9
     3292.324   2.518231E-9
     3292.911   2.518996E-9
     3293.495   2.519756E-9
     3294.083   2.520522E-9
     3294.671   2.521287E-9
     3295.259   2.522053E-9
     3295.845   2.522817E-9
     3296.433   2.523583E-9
     3297.021   2.524349E-9
     3297.609   2.525117E-9
     3298.196   2.525882E-9
     3298.786   2.526651E-9
     3299.375   2.527419E-9
     3299.962   2.528184E-9
     3300.551   2.528953E-9
      3301.14   2.529722E-9
     3301.729   2.530492E-9
     3302.316   2.531259E-9
     3302.905   2.532029E-9
     3303.494   2.532799E-9
     3304.084   2.533570E-9
     3304.672   2.534338E-9
     3305.261   2.535110E-9
     3305.851   2.535881E-9
     3306.439   2.536650E-9
     3307.029   2.537422E-9
     3307.619   2.538194E-9
     3308.209   2.538966E-9
     3308.798   2.539736E-9
     3309.388   2.540509E-9
     3309.979   2.541282E-9
      3310.57   2.542057E-9
      3311.16   2.542831E-9
     3311.751   2.543606E-9
     3312.342   2.544382E-9
     3312.931   2.545155E-9
     3313.522   2.545931E-9
     3314.114   2.546707E-9
     3314.703   2.547481E-9
     3315.294   2.548257E-9
     3315.886   2.549033E-9
     3316.478   2.549811E-9
     3317.068   2.550586E-9
      3317.66   2.551364E-9
      3318.25   2.552139E-9
     3318.842   2.552917E-9
     3319.434   2.553695E-9
     3320.026   2.554480E-9
     3320.619   2.555401E-9
     3321.211   2.556321E-9
     3321.802   2.557240E-9
     3322.395   2.558161E-9
     3322.988   2.559084E-9
     3323.581   2.560006E-9
     3324.174   2.560928E-9
     3324.767   2.561851E-9
     3325.358   2.562772E-9
     3325.951   2.563696E-9
     3326.543   2.564617E-9
     3327.137   2.565541E-9
      3327.73   2.566466E-9
     3328.322   2.567389E-9
     3328.916   2.568314E-9
      3329.51   2.569240E-9
     3330.104   2.570136E-9
     3330.698   2.570892E-9
     3331.293   2.571647E-9
     3331.887   2.572403E-9
      3332.48   2.573158E-9
     3333.074   2.573914E-9
     3333.669   2.574670E-9
     3334.264   2.575427E-9
     3334.859   2.576184E-9
     3335.452   2.576940E-9
     3336.047   2.577697E-9
     3336.643   2.578455E-9
     3337.236   2.579211E-9
     3337.832   2.579969E-9
     3338.427   2.580728E-9
     3339.021   2.581484E-9
     3339.617   2.582243E-9
     3340.213   2.582964E-9
     3340.809   2.583618E-9
     3341.403   2.584269E-9
        3342.   2.584923E-9
     3342.596   2.585577E-9
     3343.192   2.586231E-9
     3343.789   2.586886E-9
     3344.385   2.587540E-9
     3344.982   2.588195E-9
     3345.577   2.588847E-9
     3346.174   2.589502E-9
     3346.771   2.590158E-9
     3347.368   2.590812E-9
     3347.964   2.591465E-9
     3348.561   2.592121E-9
     3349.159   2.592776E-9
     3349.754   2.593430E-9
     3350.352   2.594192E-9
      3350.95   2.595030E-9
     3351.546   2.595866E-9
     3352.144   2.596704E-9
     3352.742   2.597542E-9
      3353.34   2.598380E-9
     3353.939   2.599219E-9
     3354.535   2.600056E-9
     3355.136   2.600898E-9
     3355.734   2.601738E-9
     3356.332   2.602575E-9
      3356.93   2.603416E-9
     3357.527   2.604254E-9
     3358.126   2.605095E-9
     3358.726   2.605937E-9
     3359.325   2.606778E-9
     3359.923   2.607617E-9
     3360.522   2.608492E-9
      3361.12   2.609369E-9
      3361.72   2.610250E-9
      3362.32   2.611131E-9
     3362.919   2.612012E-9
      3363.52   2.612893E-9
      3364.12   2.613775E-9
      3364.72   2.614657E-9
     3365.319   2.615537E-9
     3365.919   2.616420E-9
      3366.52   2.617303E-9
      3367.12   2.618186E-9
     3367.721   2.619070E-9
      3368.32   2.619951E-9
     3368.921   2.620836E-9
     3369.521   2.621718E-9
     3370.122   2.622597E-9
     3370.723   2.623452E-9
     3371.324   2.624307E-9
     3371.924   2.625161E-9
     3372.526   2.626016E-9
     3373.128   2.626872E-9
     3373.729   2.627729E-9
     3374.332   2.628586E-9
     3374.932   2.629440E-9
     3375.534   2.630298E-9
     3376.136   2.631155E-9
     3376.739   2.632013E-9
     3377.341   2.632872E-9
     3377.944   2.633730E-9
     3378.545   2.634586E-9
     3379.148   2.635446E-9
      3379.75   2.636305E-9
     3380.354   2.637101E-9
     3380.955   2.637850E-9
     3381.558   2.638602E-9
      3382.16   2.639351E-9
     3382.763   2.640103E-9
     3383.367   2.640855E-9
      3383.97   2.641608E-9
     3384.574   2.642360E-9
     3385.177   2.643111E-9
     3385.781   2.643864E-9
     3386.385   2.644617E-9
     3386.989   2.645370E-9
     3387.593   2.646124E-9
     3388.198   2.646878E-9
     3388.802   2.647632E-9
     3389.405   2.648384E-9
      3390.01   2.649139E-9
     3390.613   2.649935E-9
     3391.218   2.650733E-9
     3391.823   2.651532E-9
     3392.428   2.652331E-9
     3393.032   2.653128E-9
     3393.637   2.653928E-9
     3394.241   2.654725E-9
     3394.846   2.655525E-9
     3395.452   2.656325E-9
     3396.058   2.657125E-9
     3396.664   2.657927E-9
      3397.27   2.658727E-9
     3397.876   2.659529E-9
     3398.483   2.660330E-9
     3399.087   2.661130E-9
     3399.694   2.661932E-9
       3400.3   2.662735E-9
     3400.907   2.663539E-9
     3401.512   2.664341E-9
     3402.119   2.665146E-9
     3402.724   2.665949E-9
     3403.331   2.666753E-9
     3403.938   2.667559E-9
     3404.546   2.668365E-9
     3405.152   2.669169E-9
     3405.759   2.669974E-9
     3406.367   2.670781E-9
     3406.975   2.671589E-9
     3407.583   2.672395E-9
     3408.191   2.673203E-9
     3408.797   2.674007E-9
     3409.405   2.674815E-9
     3410.013   2.675623E-9
     3410.622   2.676434E-9
      3411.23   2.677244E-9
     3411.837   2.678052E-9
     3412.446   2.678863E-9
     3413.055   2.679674E-9
     3413.662   2.680483E-9
     3414.271   2.681295E-9
      3414.88   2.682106E-9
     3415.488   2.682917E-9
     3416.097   2.683729E-9
     3416.707   2.684542E-9
     3417.317   2.685354E-9
     3417.926   2.686168E-9
     3418.534   2.686978E-9
     3419.144   2.687792E-9
     3419.754   2.688606E-9
     3420.365   2.689539E-9
     3420.975   2.690551E-9
     3421.585   2.691564E-9
     3422.196   2.692577E-9
     3422.805   2.693588E-9
     3423.415   2.694602E-9
     3424.024   2.695614E-9
     3424.635   2.696629E-9
     3425.246   2.697644E-9
     3425.856   2.698657E-9
     3426.467   2.699672E-9
     3427.078   2.700689E-9
      3427.69   2.701707E-9
       3428.3   2.702720E-9
     3428.913   2.703741E-9
     3429.523   2.704757E-9
     3430.135   2.705751E-9
     3430.747   2.706662E-9
     3431.359   2.707573E-9
     3431.972   2.708485E-9
     3432.584   2.709397E-9
     3433.195   2.710306E-9
     3433.807   2.711218E-9
     3434.418   2.712128E-9
     3435.031   2.713041E-9
     3435.644   2.713954E-9
     3436.257   2.714868E-9
     3436.868   2.715780E-9
     3437.481   2.716693E-9
     3438.095   2.717609E-9
     3438.706   2.718521E-9
      3439.32   2.719435E-9
     3439.934   2.720351E-9
     3440.547   2.721131E-9
     3441.161   2.721894E-9
     3441.775   2.722658E-9
     3442.389   2.723422E-9
     3443.002   2.724184E-9
     3443.616   2.724948E-9
      3444.23   2.725712E-9
     3444.845   2.726477E-9
     3445.458   2.727240E-9
     3446.073   2.728005E-9
     3446.687   2.728770E-9
     3447.301   2.729533E-9
     3447.916   2.730299E-9
     3448.531   2.731065E-9
     3449.146   2.731831E-9
      3449.76   2.732595E-9
     3450.375   2.733461E-9
     3450.991   2.734392E-9
     3451.607   2.735323E-9
     3452.221   2.736251E-9
     3452.837   2.737183E-9
     3453.453   2.738114E-9
     3454.069   2.739047E-9
     3454.686   2.739979E-9
     3455.302   2.740912E-9
     3455.918   2.741845E-9
     3456.533   2.742776E-9
      3457.15   2.743710E-9
     3457.767   2.744645E-9
     3458.382   2.745576E-9
     3458.999   2.746511E-9
     3459.614   2.747443E-9
     3460.232   2.748380E-9
     3460.849   2.749318E-9
     3461.467   2.750256E-9
     3462.084   2.751194E-9
     3462.702   2.752133E-9
     3463.318   2.753070E-9
     3463.936   2.754010E-9
     3464.554   2.754949E-9
     3465.172   2.755890E-9
     3465.791   2.756831E-9
     3466.409   2.757772E-9
     3467.028   2.758713E-9
     3467.642   2.759649E-9
     3468.261   2.760591E-9
      3468.88   2.761533E-9
     3469.499   2.762475E-9
     3470.118   2.763413E-9
     3470.735   2.764322E-9
     3471.354   2.765234E-9
     3471.972   2.766144E-9
     3472.592   2.767056E-9
     3473.213   2.767973E-9
     3473.831   2.768883E-9
     3474.451   2.769797E-9
     3475.071   2.770711E-9
     3475.691   2.771626E-9
     3476.311   2.772540E-9
     3476.929   2.773452E-9
      3477.55   2.774367E-9
      3478.17   2.775284E-9
     3478.789   2.776196E-9
      3479.41   2.777112E-9
     3480.031   2.778023E-9
     3480.652   2.778828E-9
     3481.271   2.779631E-9
     3481.892   2.780435E-9
     3482.513   2.781241E-9
     3483.135   2.782046E-9
     3483.754   2.782850E-9
     3484.376   2.783655E-9
     3484.998   2.784462E-9
     3485.619   2.785268E-9
     3486.241   2.786074E-9
     3486.862   2.786879E-9
     3487.486   2.787689E-9
     3488.106   2.788493E-9
     3488.728   2.789301E-9
     3489.351   2.790109E-9
     3489.971   2.790914E-9
     3490.594   2.791918E-9
     3491.217   2.792931E-9
      3491.84   2.793944E-9
     3492.461   2.794956E-9
     3493.083   2.795967E-9
     3493.706   2.796982E-9
     3494.329   2.797997E-9
     3494.953   2.799013E-9
     3495.576   2.800028E-9
       3496.2   2.801045E-9
     3496.824   2.802061E-9
     3497.446   2.803076E-9
      3498.07   2.804093E-9
     3498.694   2.805111E-9
     3499.318   2.806130E-9
     3499.943   2.807149E-9
     3500.567   2.807990E-9
      3501.19   2.808812E-9
     3501.815   2.809636E-9
     3502.438   2.810458E-9
     3503.062   2.811283E-9
     3503.688   2.812108E-9
     3504.311   2.812931E-9
     3504.936   2.813756E-9
     3505.562   2.814581E-9
     3506.185   2.815405E-9
     3506.813   2.816233E-9
     3507.438   2.817060E-9
     3508.064   2.817886E-9
     3508.688   2.818711E-9
     3509.314   2.819538E-9
     3509.941   2.820365E-9
     3510.567   2.821423E-9
     3511.191   2.822502E-9
     3511.818   2.823585E-9
     3512.445   2.824669E-9
     3513.069   2.825749E-9
     3513.696   2.826834E-9
     3514.323   2.827919E-9
      3514.95   2.829003E-9
     3515.575   2.830085E-9
     3516.203   2.831172E-9
      3516.83   2.832258E-9
     3517.456   2.833342E-9
     3518.083   2.834429E-9
     3518.711   2.835517E-9
     3519.339   2.836606E-9
     3519.967   2.837694E-9
     3520.595   2.838668E-9
     3521.223   2.839637E-9
     3521.852   2.840604E-9
     3522.478   2.841570E-9
     3523.107   2.842539E-9
     3523.735   2.843508E-9
     3524.362   2.844475E-9
     3524.991   2.845445E-9
      3525.62   2.846415E-9
     3526.249   2.847386E-9
     3526.876   2.848353E-9
     3527.506   2.849325E-9
     3528.133   2.850293E-9
     3528.763   2.851265E-9
     3529.392   2.852238E-9
     3530.022   2.853208E-9
     3530.652   2.854112E-9
      3531.28   2.855013E-9
      3531.91   2.855917E-9
     3532.542   2.856824E-9
     3533.171   2.857726E-9
     3533.801   2.858631E-9
     3534.432   2.859536E-9
     3535.062   2.860441E-9
     3535.691   2.861345E-9
     3536.322   2.862250E-9
     3536.953   2.863157E-9
     3537.582   2.864060E-9
     3538.211   2.864964E-9
     3538.843   2.865872E-9
     3539.474   2.866779E-9
     3540.106   2.867679E-9
     3540.738   2.868542E-9
     3541.369   2.869405E-9
     3542.001   2.870268E-9
     3542.633   2.871132E-9
     3543.263   2.871992E-9
     3543.896   2.872856E-9
     3544.528   2.873721E-9
      3545.16   2.874585E-9
     3545.793   2.875450E-9
     3546.424   2.876312E-9
     3547.056   2.877177E-9
     3547.687   2.878040E-9
     3548.321   2.878905E-9
     3548.954   2.879771E-9
     3549.587   2.880638E-9
     3550.218   2.881606E-9
     3550.852   2.882778E-9
     3551.485   2.883950E-9
     3552.117   2.885119E-9
     3552.753   2.886297E-9
     3553.385   2.887467E-9
     3554.019   2.888641E-9
     3554.653   2.889817E-9
     3555.287   2.890992E-9
     3555.922   2.892168E-9
     3556.556   2.893343E-9
     3557.189   2.894518E-9
     3557.824   2.895695E-9
     3558.458   2.896873E-9
     3559.092   2.898048E-9
     3559.727   2.899227E-9
     3560.362   2.900314E-9
     3560.995   2.901328E-9
      3561.63   2.902345E-9
     3562.266   2.903362E-9
     3562.902   2.904381E-9
     3563.535   2.905396E-9
     3564.171   2.906414E-9
     3564.807   2.907434E-9
     3565.443   2.908454E-9
     3566.078   2.909470E-9
     3566.716   2.910494E-9
     3567.352   2.911515E-9
     3567.989   2.912536E-9
     3568.624   2.913554E-9
      3569.26   2.914576E-9
     3569.895   2.915595E-9
     3570.532   2.916548E-9
     3571.169   2.917486E-9
     3571.806   2.918424E-9
     3572.442   2.919361E-9
     3573.077   2.920297E-9
     3573.715   2.921236E-9
     3574.353   2.922177E-9
      3574.99   2.923117E-9
     3575.628   2.924057E-9
     3576.266   2.924998E-9
