WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f140lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.718165E-17
PIVWV    r 1527.006
BANDW    r 124.8822
TPEAK    r 0.04167033
EQUVW    r 10.54067
RECTW    r 252.9538
EMFLX    r 1.055689E-14
     2760.232   4.135671E-7
      2760.67   4.128924E-7
     2761.108   4.122176E-7
     2761.546   4.115424E-7
     2761.983   4.108698E-7
     2762.421   4.101944E-7
     2762.858   4.095213E-7
     2763.296   4.088454E-7
     2763.735   4.081695E-7
     2764.173   4.074936E-7
      2764.61   4.068198E-7
     2765.049   4.061434E-7
     2765.488   4.054668E-7
     2765.927   4.047903E-7
     2766.364   4.041155E-7
     2766.803   4.034385E-7
      2767.24   4.027640E-7
     2767.679   4.020864E-7
     2768.119   4.014088E-7
     2768.558   4.007311E-7
     2768.997   4.000534E-7
     2769.435   3.993778E-7
     2769.873   3.987019E-7
     2770.312   3.980236E-7
     2770.752   3.973453E-7
     2771.191   3.966666E-7
     2771.631   3.959878E-7
     2772.069   3.953114E-7
     2772.509   3.946320E-7
     2772.949   3.939527E-7
     2773.388   3.932756E-7
     2773.828   3.925961E-7
     2774.268   3.919162E-7
     2774.706   3.912389E-7
     2775.147   3.905586E-7
     2775.587   3.898785E-7
     2776.027   3.891980E-7
     2776.468   3.885175E-7
     2776.907   3.878387E-7
     2777.347   3.871580E-7
     2777.787   3.864791E-7
     2778.227   3.857980E-7
     2778.668   3.851164E-7
     2779.108   3.844370E-7
     2779.549   3.837552E-7
      2779.99   3.830733E-7
     2780.431   3.823912E-7
      2780.87   3.817112E-7
     2781.312   3.810290E-7
     2781.751   3.803489E-7
     2782.193   3.796661E-7
     2782.634   3.789832E-7
     2783.076   3.782999E-7
     2783.517   3.776169E-7
     2783.957   3.769357E-7
     2784.399   3.762522E-7
     2784.839   3.755706E-7
     2785.281   3.748866E-7
     2785.723   3.742025E-7
     2786.165   3.735184E-7
     2786.606   3.728362E-7
     2787.048   3.721515E-7
      2787.49   3.714668E-7
     2787.932   3.707818E-7
     2788.373   3.700992E-7
     2788.815   3.694140E-7
     2789.258   3.687284E-7
     2789.699   3.680452E-7
     2790.142   3.673595E-7
     2790.584   3.666734E-7
     2791.026   3.659898E-7
     2791.469   3.653035E-7
     2791.911   3.646173E-7
     2792.353   3.639332E-7
     2792.796   3.632463E-7
     2793.239   3.625594E-7
     2793.681   3.618748E-7
     2794.124   3.611874E-7
     2794.567   3.605000E-7
     2795.011   3.598125E-7
     2795.454   3.591250E-7
     2795.896   3.584392E-7
      2796.34   3.577511E-7
     2796.782   3.570652E-7
     2797.226   3.563767E-7
      2797.67   3.556881E-7
     2798.114   3.549994E-7
     2798.556   3.543129E-7
        2799.   3.536237E-7
     2799.442   3.529371E-7
     2799.887   3.522474E-7
     2800.331   3.515577E-7
     2800.775   3.508684E-7
      2801.22   3.501781E-7
     2801.663   3.494905E-7
     2802.107   3.488001E-7
     2802.552   3.481098E-7
     2802.996   3.474193E-7
      2803.44   3.467307E-7
     2803.885   3.460398E-7
     2804.328   3.453514E-7
     2804.773   3.446599E-7
     2805.218   3.439684E-7
     2805.661   3.432791E-7
     2806.106   3.425874E-7
     2806.552   3.418954E-7
     2806.995   3.412059E-7
     2807.441   3.405133E-7
     2807.886   3.398210E-7
     2808.332   3.391283E-7
     2808.776   3.384378E-7
     2809.221   3.377450E-7
     2809.667   3.370517E-7
     2810.113   3.363583E-7
     2810.557   3.356673E-7
     2811.003   3.349735E-7
     2811.448   3.342823E-7
     2811.894   3.335884E-7
      2812.34   3.328940E-7
     2812.786   3.321997E-7
     2813.233   3.315052E-7
     2813.677   3.308129E-7
     2814.124   3.301183E-7
     2814.569   3.294255E-7
     2815.015   3.287304E-7
     2815.462   3.280352E-7
     2815.909   3.273396E-7
     2816.354   3.266462E-7
     2816.801   3.259505E-7
     2817.248   3.252543E-7
     2817.695   3.245580E-7
      2818.14   3.238640E-7
     2818.587   3.231676E-7
     2819.033   3.224731E-7
      2819.48   3.217762E-7
     2819.928   3.210792E-7
     2820.375   3.203818E-7
     2820.821   3.196867E-7
     2821.269   3.189892E-7
     2821.716   3.182916E-7
     2822.163   3.175959E-7
      2822.61   3.168978E-7
     2823.058   3.161997E-7
     2823.505   3.155033E-7
     2823.953   3.148047E-7
     2824.401   3.141060E-7
     2824.849   3.134069E-7
     2825.297   3.127076E-7
     2825.744   3.120111E-7
      2826.19   3.113140E-7
     2826.639   3.106142E-7
     2827.087   3.099144E-7
     2827.536   3.092140E-7
     2827.985   3.085140E-7
     2828.432   3.078159E-7
     2828.881   3.071154E-7
     2829.328   3.064171E-7
     2829.777   3.057161E-7
     2830.226   3.050151E-7
     2830.675   3.043141E-7
     2831.123   3.036148E-7
     2831.572   3.029132E-7
     2832.021   3.022116E-7
      2832.47   3.015099E-7
     2832.918   3.008100E-7
     2833.368   3.001078E-7
     2833.817   2.994055E-7
     2834.265   2.987051E-7
     2834.715   2.980023E-7
     2835.165   2.972994E-7
     2835.613   2.965988E-7
     2836.063   2.958954E-7
     2836.513   2.951920E-7
     2836.961   2.944908E-7
     2837.412   2.937868E-7
     2837.862   2.930828E-7
     2838.311   2.923811E-7
     2838.761   2.916765E-7
     2839.211   2.909719E-7
     2839.662   2.902673E-7
     2840.112   2.895626E-7
     2840.562   2.888597E-7
     2841.012   2.881545E-7
     2841.461   2.874515E-7
     2841.912   2.867462E-7
     2842.363   2.860404E-7
     2842.814   2.853342E-7
     2843.264   2.846306E-7
     2843.715   2.839242E-7
     2844.166   2.832178E-7
     2844.616   2.825135E-7
     2845.067   2.818066E-7
     2845.519   2.810996E-7
      2845.97   2.803926E-7
     2846.421   2.796854E-7
      2846.87   2.789824E-7
     2847.322   2.782747E-7
     2847.773   2.775670E-7
     2848.225   2.768588E-7
     2848.677   2.761506E-7
     2849.128   2.754446E-7
      2849.58   2.747358E-7
     2850.032   2.740270E-7
     2850.482   2.733209E-7
     2850.935   2.726115E-7
     2851.387   2.719022E-7
      2851.84   2.711927E-7
     2852.292   2.704832E-7
     2852.743   2.697755E-7
     2853.196   2.690655E-7
     2853.648   2.683554E-7
       2854.1   2.676476E-7
     2854.551   2.669393E-7
     2855.004   2.662286E-7
     2855.457   2.655179E-7
      2855.91   2.648067E-7
     2856.362   2.640978E-7
     2856.815   2.633865E-7
     2857.268   2.626747E-7
     2857.721   2.619628E-7
     2858.175   2.612509E-7
     2858.627   2.605413E-7
      2859.08   2.598289E-7
     2859.534   2.591164E-7
     2859.986   2.584061E-7
      2860.44   2.576931E-7
     2860.894   2.569800E-7
     2861.348   2.562669E-7
       2861.8   2.555560E-7
     2862.253   2.548446E-7
     2862.707   2.541309E-7
     2863.161   2.534171E-7
     2863.615   2.527028E-7
     2864.068   2.519908E-7
     2864.522   2.512764E-7
     2864.977   2.505616E-7
     2865.432   2.498467E-7
     2865.885   2.491344E-7
     2866.339   2.484190E-7
     2866.794   2.477035E-7
     2867.249   2.469879E-7
     2867.702   2.462746E-7
     2868.157   2.455586E-7
     2868.613   2.448425E-7
     2869.068   2.441263E-7
     2869.521   2.434123E-7
     2869.975   2.426978E-7
      2870.43   2.419810E-7
     2870.886   2.412642E-7
      2871.34   2.405492E-7
     2871.795   2.398318E-7
     2872.251   2.391143E-7
     2872.707   2.383965E-7
     2873.163   2.376784E-7
     2873.617   2.369627E-7
     2874.073   2.362446E-7
     2874.529   2.355260E-7
     2874.983   2.348097E-7
     2875.439   2.340910E-7
     2875.896   2.333719E-7
     2876.352   2.326527E-7
     2876.808   2.319334E-7
     2877.262   2.312186E-7
     2877.718   2.304989E-7
     2878.175   2.297790E-7
     2878.632   2.290587E-7
     2879.087   2.283410E-7
     2879.543   2.276205E-7
        2880.   2.268996E-7
     2880.457   2.261790E-7
     2880.913   2.254603E-7
      2881.37   2.247391E-7
     2881.827   2.240176E-7
     2882.284   2.232958E-7
     2882.742   2.225741E-7
     2883.198   2.218546E-7
     2883.655   2.211324E-7
     2884.113   2.204101E-7
      2884.57   2.196877E-7
     2885.025   2.189699E-7
     2885.482   2.182470E-7
      2885.94   2.175240E-7
     2886.398   2.168006E-7
     2886.854   2.160798E-7
     2887.312   2.153563E-7
     2887.771   2.146323E-7
     2888.229   2.139082E-7
     2888.686   2.131868E-7
     2889.144   2.124625E-7
     2889.602   2.117379E-7
     2890.061   2.110131E-7
     2890.518   2.102907E-7
     2890.976   2.095658E-7
     2891.435   2.088405E-7
     2891.894   2.081152E-7
     2892.351   2.073920E-7
     2892.809   2.066684E-7
     2893.268   2.059425E-7
     2893.727   2.052165E-7
     2894.186   2.044900E-7
     2894.643   2.037661E-7
     2895.103   2.030395E-7
     2895.562   2.023124E-7
      2896.02   2.015880E-7
     2896.479   2.008608E-7
     2896.939   2.001331E-7
     2897.398   1.994058E-7
     2897.858   1.986780E-7
     2898.316   1.979524E-7
     2898.776   1.972241E-7
     2899.236   1.964957E-7
     2899.695   1.957696E-7
     2900.155   1.950410E-7
     2900.613   1.943148E-7
     2901.073   1.935857E-7
     2901.534   1.928562E-7
     2901.993   1.921293E-7
     2902.453   1.913997E-7
     2902.914   1.906700E-7
     2903.374   1.899398E-7
     2903.833   1.892123E-7
     2904.294   1.884816E-7
     2904.755   1.877512E-7
     2905.216   1.870204E-7
     2905.675   1.862922E-7
     2906.136   1.855609E-7
     2906.597   1.848295E-7
     2907.059   1.840979E-7
      2907.52   1.833664E-7
     2907.979   1.826371E-7
     2908.439   1.819077E-7
     2908.901   1.811752E-7
     2909.362   1.804430E-7
     2909.822   1.797130E-7
     2910.284   1.789803E-7
     2910.746   1.782471E-7
     2911.208   1.775142E-7
     2911.668   1.767832E-7
      2912.13   1.760498E-7
     2912.592   1.753159E-7
     2913.054   1.745820E-7
     2913.515   1.738507E-7
     2913.977   1.731163E-7
     2914.439   1.723817E-7
     2914.902   1.716472E-7
     2915.363   1.709148E-7
     2915.824   1.701824E-7
     2916.286   1.694472E-7
     2916.749   1.687119E-7
      2917.21   1.679790E-7
     2917.673   1.672432E-7
     2918.136   1.665073E-7
     2918.599   1.657710E-7
     2919.062   1.650346E-7
     2919.524   1.643009E-7
     2919.987   1.635644E-7
      2920.45   1.628274E-7
     2920.912   1.620926E-7
     2921.375   1.613555E-7
     2921.839   1.606179E-7
     2922.302   1.598806E-7
     2922.766   1.591424E-7
     2923.229   1.584069E-7
     2923.691   1.576714E-7
     2924.155   1.569331E-7
     2924.618   1.561947E-7
     2925.081   1.554585E-7
     2925.545   1.547196E-7
     2926.009   1.539802E-7
     2926.473   1.532411E-7
     2926.936   1.525039E-7
     2927.401   1.517643E-7
     2927.865   1.510242E-7
      2928.33   1.502845E-7
     2928.794   1.495443E-7
     2929.257   1.488064E-7
     2929.722   1.480656E-7
     2930.187   1.473249E-7
      2930.65   1.465863E-7
     2931.115   1.458453E-7
     2931.579   1.451062E-7
     2932.044   1.443647E-7
     2932.509   1.436227E-7
     2932.973   1.428835E-7
     2933.438   1.421414E-7
     2933.904   1.413992E-7
     2934.369   1.406566E-7
     2934.833   1.399162E-7
     2935.299   1.391735E-7
     2935.765   1.384302E-7
      2936.23   1.376870E-7
     2936.695   1.369463E-7
     2937.161   1.362025E-7
     2937.627   1.354586E-7
     2938.093   1.347147E-7
     2938.557   1.339730E-7
     2939.024   1.332285E-7
     2939.488   1.324867E-7
     2939.955   1.317421E-7
     2940.421   1.309969E-7
     2940.886   1.302545E-7
     2941.353   1.295088E-7
     2941.819   1.287635E-7
     2942.285   1.280201E-7
     2942.751   1.272742E-7
     2943.218   1.265283E-7
     2943.685   1.257820E-7
     2944.152   1.250355E-7
     2944.618   1.242913E-7
     2945.085   1.235443E-7
     2945.552   1.227973E-7
     2946.018   1.220529E-7
     2946.486   1.213053E-7
     2946.953   1.205577E-7
     2947.419   1.198123E-7
     2947.887   1.190645E-7
     2948.353   1.183190E-7
     2948.821   1.175707E-7
     2949.289   1.168220E-7
     2949.757   1.160731E-7
     2950.223   1.153269E-7
     2950.691   1.145779E-7
     2951.159   1.138284E-7
     2951.627   1.130789E-7
     2952.094   1.123316E-7
     2952.562   1.115819E-7
     2953.031   1.108318E-7
       2953.5   1.100816E-7
     2953.968   1.093309E-7
     2954.435   1.085829E-7
     2954.904   1.078321E-7
     2955.371   1.070836E-7
      2955.84   1.063326E-7
     2956.308   1.055836E-7
     2956.777   1.048321E-7
     2957.246   1.040801E-7
     2957.715   1.033281E-7
     2958.183   1.025788E-7
     2958.652   1.018262E-7
     2959.122   1.010736E-7
     2959.591   1.003209E-7
     2960.059   9.957056E-8
     2960.529   9.881771E-8
     2960.998   9.806441E-8
     2961.468   9.731063E-8
     2961.937   9.655954E-8
     2962.406   9.580565E-8
     2962.875   9.505441E-8
     2963.345   9.429996E-8
     2963.813   9.354820E-8
     2964.284   9.279363E-8
     2964.754   9.203859E-8
     2965.225   9.128349E-8
     2965.695   9.052831E-8
     2966.164   8.977580E-8
     2966.635   8.902009E-8
     2967.105   8.826431E-8
     2967.574   8.751083E-8
     2968.045   8.675489E-8
     2968.516   8.599851E-8
     2968.987   8.524167E-8
     2969.458   8.448515E-8
     2969.928   8.373092E-8
     2970.399   8.297343E-8
     2970.869   8.221902E-8
     2971.338   8.146414E-8
      2971.81   8.070646E-8
     2972.281   7.994829E-8
     2972.753   7.919007E-8
     2973.225   7.843177E-8
     2973.695   7.767616E-8
     2974.167   7.691734E-8
     2974.639   7.615844E-8
     2975.111   7.539948E-8
     2975.581   7.464279E-8
     2976.053   7.388331E-8
     2976.525   7.312373E-8
     2976.998   7.236411E-8
     2977.468   7.160675E-8
     2977.941   7.084657E-8
     2978.413   7.008595E-8
     2978.884   6.932799E-8
     2979.357   6.856722E-8
     2979.828   6.780913E-8
     2980.301   6.704782E-8
     2980.774   6.628642E-8
     2981.247   6.552496E-8
     2981.718   6.476578E-8
     2982.191   6.400379E-8
     2982.664   6.324172E-8
     2983.137   6.247959E-8
     2983.609   6.171974E-8
     2984.083   6.095706E-8
     2984.556   6.019394E-8
      2985.03   5.943113E-8
     2985.502   5.867023E-8
     2985.975   5.790687E-8
     2986.448   5.714584E-8
     2986.921   5.638196E-8
     2987.394   5.562077E-8
     2987.868   5.485637E-8
     2988.342   5.409228E-8
     2988.816   5.332734E-8
     2989.288   5.256548E-8
     2989.763   5.180041E-8
     2990.237   5.103524E-8
     2990.711   5.027001E-8
     2991.186   4.950431E-8
     2991.659   4.874131E-8
     2992.134   4.797507E-8
     2992.608   4.720918E-8
     2993.082   4.644557E-8
     2993.557   4.567874E-8
     2994.031   4.491222E-8
     2994.505   4.414801E-8
      2994.98   4.338097E-8
     2995.454   4.261622E-8
     2995.929   4.184865E-8
     2996.404   4.108101E-8
      2996.88   4.031329E-8
     2997.354   3.954787E-8
     2997.829   3.877962E-8
     2998.305   3.801090E-8
     2998.781   3.724251E-8
     2999.255   3.647642E-8
     2999.731   3.570710E-8
     3000.207   3.525991E-8
     3000.683   3.523224E-8
     3001.157   3.520466E-8
     3001.633   3.517697E-8
      3002.11   3.514927E-8
     3002.584   3.512167E-8
     3003.059   3.509407E-8
     3003.535   3.506635E-8
     3004.012   3.503862E-8
     3004.489   3.501090E-8
     3004.965   3.498315E-8
      3005.44   3.495550E-8
     3005.917   3.492774E-8
     3006.394   3.489998E-8
     3006.871   3.487221E-8
     3007.347   3.484453E-8
     3007.824   3.481674E-8
     3008.301   3.478894E-8
     3008.779   3.476113E-8
     3009.254   3.473344E-8
     3009.732   3.470561E-8
     3010.209   3.467778E-8
     3010.685   3.465003E-8
     3011.161   3.462226E-8
     3011.639   3.459441E-8
     3012.117   3.456654E-8
     3012.595   3.453867E-8
     3013.073   3.451078E-8
     3013.549   3.448298E-8
     3014.027   3.445508E-8
     3014.506   3.442718E-8
     3014.982   3.439936E-8
     3015.461   3.437143E-8
     3015.939   3.434350E-8
     3016.418   3.431556E-8
     3016.896   3.428762E-8
     3017.373   3.425976E-8
     3017.852   3.423179E-8
     3018.331   3.420383E-8
     3018.806   3.417604E-8
     3019.285   3.414805E-8
     3019.764   3.412006E-8
     3020.244   3.409204E-8
     3020.723   3.406402E-8
       3021.2   3.403609E-8
      3021.68   3.400804E-8
     3022.159   3.397998E-8
     3022.639   3.395192E-8
     3023.117   3.392396E-8
     3023.596   3.389588E-8
     3024.076   3.386781E-8
     3024.556   3.383972E-8
     3025.034   3.381171E-8
     3025.514   3.378361E-8
     3025.994   3.375549E-8
     3026.473   3.372747E-8
     3026.953   3.369934E-8
     3027.432   3.367130E-8
     3027.912   3.364315E-8
     3028.392   3.361500E-8
     3028.873   3.358684E-8
     3029.352   3.355877E-8
     3029.833   3.353058E-8
     3030.313   3.350239E-8
     3030.794   3.347418E-8
     3031.273   3.344606E-8
     3031.754   3.341784E-8
     3032.235   3.338961E-8
     3032.716   3.336137E-8
     3033.196   3.333322E-8
     3033.677   3.330496E-8
     3034.158   3.327669E-8
     3034.638   3.324852E-8
     3035.118   3.322033E-8
       3035.6   3.319205E-8
     3036.081   3.316375E-8
     3036.563   3.313545E-8
     3037.043   3.310722E-8
     3037.525   3.307890E-8
     3038.007   3.305058E-8
     3038.489   3.302225E-8
     3038.971   3.299390E-8
     3039.452   3.296564E-8
     3039.934   3.293729E-8
     3040.416   3.290890E-8
     3040.897   3.288062E-8
     3041.379   3.285223E-8
     3041.862   3.282382E-8
     3042.345   3.279540E-8
     3042.826   3.276709E-8
     3043.307   3.273875E-8
      3043.79   3.271031E-8
     3044.273   3.268187E-8
     3044.754   3.265351E-8
     3045.237   3.262506E-8
      3045.72   3.259658E-8
     3046.204   3.256811E-8
     3046.687   3.253962E-8
     3047.169   3.251123E-8
     3047.652   3.248273E-8
     3048.136   3.245422E-8
     3048.619   3.242571E-8
     3049.101   3.239728E-8
     3049.585   3.236875E-8
     3050.069   3.234021E-8
     3050.553   3.231165E-8
     3051.034   3.228328E-8
     3051.518   3.225471E-8
     3052.002   3.222614E-8
     3052.486   3.219755E-8
      3052.97   3.216897E-8
     3053.453   3.214045E-8
     3053.938   3.211185E-8
     3054.422   3.208323E-8
     3054.907   3.205460E-8
      3055.39   3.202607E-8
     3055.875   3.199743E-8
      3056.36   3.196878E-8
     3056.844   3.194013E-8
     3057.328   3.191156E-8
     3057.813   3.188288E-8
     3058.298   3.185419E-8
     3058.783   3.182550E-8
     3059.265   3.179701E-8
     3059.751   3.176831E-8
     3060.236   3.173959E-8
     3060.722   3.171085E-8
     3061.206   3.168222E-8
     3061.692   3.165347E-8
     3062.177   3.162473E-8
     3062.663   3.159596E-8
     3063.147   3.156730E-8
     3063.634   3.153852E-8
      3064.12   3.150974E-8
     3064.606   3.148095E-8
     3065.092   3.145214E-8
     3065.577   3.142344E-8
     3066.063   3.139463E-8
      3066.55   3.136580E-8
     3067.034   3.133707E-8
     3067.519   3.130833E-8
     3068.006   3.127948E-8
     3068.493   3.125062E-8
      3068.98   3.122176E-8
     3069.465   3.119298E-8
     3069.952   3.116410E-8
     3070.439   3.113520E-8
     3070.926   3.110631E-8
     3071.412   3.107750E-8
     3071.899   3.104858E-8
     3072.387   3.101964E-8
     3072.874   3.099071E-8
      3073.36   3.096186E-8
     3073.848   3.093291E-8
     3074.335   3.090395E-8
     3074.823   3.087498E-8
     3075.309   3.084611E-8
     3075.796   3.081722E-8
     3076.284   3.078823E-8
     3076.772   3.075923E-8
     3077.258   3.073032E-8
     3077.747   3.070130E-8
     3078.235   3.067228E-8
     3078.723   3.064324E-8
     3079.212   3.061420E-8
     3079.699   3.058524E-8
     3080.187   3.055619E-8
     3080.676   3.052711E-8
     3081.165   3.049803E-8
     3081.652   3.046903E-8
     3082.141   3.043994E-8
      3082.63   3.041082E-8
     3083.119   3.038171E-8
     3083.605   3.035278E-8
     3084.094   3.032365E-8
     3084.583   3.029452E-8
     3085.073   3.026536E-8
     3085.561   3.023631E-8
      3086.05   3.020715E-8
      3086.54   3.017797E-8
      3087.03   3.014878E-8
      3087.52   3.011960E-8
     3088.008   3.009050E-8
     3088.498   3.006129E-8
     3088.988   3.003207E-8
     3089.476   3.000297E-8
     3089.966   2.997373E-8
     3090.457   2.994447E-8
     3090.947   2.991522E-8
     3091.437   2.988596E-8
     3091.925   2.985689E-8
     3092.415   2.982760E-8
     3092.906   2.979832E-8
     3093.395   2.976913E-8
     3093.886   2.973981E-8
     3094.377   2.971049E-8
     3094.868   2.968117E-8
     3095.359   2.965185E-8
     3095.848   2.962261E-8
     3096.339   2.959326E-8
     3096.831   2.956391E-8
     3097.322   2.953454E-8
     3097.812   2.950527E-8
     3098.303   2.947590E-8
     3098.795   2.944652E-8
     3099.286   2.941712E-8
     3099.777   2.938781E-8
     3100.267   2.935850E-8
     3100.759   2.932908E-8
      3101.25   2.929964E-8
     3101.741   2.927029E-8
     3102.233   2.924084E-8
     3102.725   2.921138E-8
     3103.218   2.918192E-8
      3103.71   2.915244E-8
     3104.201   2.912306E-8
     3104.693   2.909356E-8
     3105.186   2.906407E-8
     3105.678   2.903456E-8
      3106.17   2.900514E-8
     3106.663   2.897561E-8
     3107.156   2.894607E-8
     3107.648   2.891654E-8
      3108.14   2.888709E-8
     3108.631   2.885763E-8
     3109.125   2.882807E-8
     3109.618   2.879849E-8
     3110.109   2.876902E-8
     3110.603   2.873941E-8
     3111.096   2.870981E-8
      3111.59   2.868020E-8
     3112.082   2.865069E-8
     3112.576   2.862105E-8
      3113.07   2.859141E-8
     3113.564   2.856177E-8
     3114.058   2.853211E-8
      3114.55   2.850256E-8
     3115.044   2.847288E-8
     3115.539   2.844321E-8
     3116.031   2.841362E-8
     3116.526   2.838393E-8
     3117.018   2.835433E-8
     3117.513   2.832462E-8
     3118.008   2.829490E-8
     3118.501   2.826526E-8
     3118.995   2.823554E-8
      3119.49   2.820580E-8
     3119.984   2.817614E-8
     3120.479   2.814638E-8
     3120.974   2.811661E-8
     3121.469   2.808681E-8
     3121.964   2.805704E-8
     3122.458   2.802734E-8
     3122.953   2.799752E-8
     3123.449   2.796772E-8
     3123.944   2.793789E-8
     3124.438   2.790816E-8
     3124.934   2.787832E-8
     3125.428   2.784857E-8
     3125.924   2.781872E-8
     3126.418   2.778894E-8
     3126.914   2.775909E-8
     3127.411   2.772919E-8
     3127.907   2.769931E-8
     3128.403   2.766940E-8
     3128.898   2.763961E-8
     3129.394   2.760969E-8
     3129.891   2.757977E-8
     3130.387   2.754982E-8
     3130.882   2.751999E-8
     3131.379   2.749003E-8
     3131.876   2.746008E-8
     3132.373   2.743011E-8
     3132.868   2.740023E-8
     3133.365   2.737024E-8
     3133.861   2.734036E-8
     3134.358   2.731035E-8
     3134.854   2.728045E-8
     3135.351   2.725043E-8
     3135.848   2.722039E-8
     3136.346   2.719036E-8
     3136.842   2.716042E-8
      3137.34   2.713037E-8
     3137.837   2.710030E-8
     3138.335   2.707024E-8
     3138.832   2.704026E-8
      3139.33   2.701018E-8
     3139.828   2.698008E-8
     3140.326   2.694999E-8
     3140.824   2.691987E-8
     3141.321   2.688985E-8
     3141.817   2.685983E-8
     3142.316   2.682969E-8
     3142.813   2.679965E-8
     3143.312   2.676949E-8
      3143.81   2.673934E-8
     3144.309   2.670916E-8
     3144.808   2.667899E-8
     3145.305   2.664891E-8
     3145.804   2.661871E-8
     3146.303   2.658851E-8
     3146.802   2.655830E-8
       3147.3   2.652818E-8
       3147.8   2.649795E-8
     3148.299   2.646772E-8
     3148.799   2.643746E-8
     3149.296   2.640731E-8
     3149.796   2.637705E-8
     3150.294   2.634688E-8
     3150.794   2.631660E-8
     3151.292   2.628641E-8
     3151.792   2.625611E-8
     3152.292   2.622581E-8
     3152.792   2.619548E-8
     3153.291   2.616526E-8
     3153.791   2.613494E-8
     3154.292   2.610459E-8
     3154.792   2.607423E-8
     3155.293   2.604388E-8
     3155.792   2.601363E-8
     3156.292   2.598325E-8
     3156.793   2.595286E-8
     3157.294   2.592247E-8
     3157.793   2.589217E-8
     3158.294   2.586176E-8
     3158.794   2.583144E-8
     3159.295   2.580101E-8
     3159.794   2.577069E-8
     3160.296   2.574025E-8
     3160.797   2.570979E-8
     3161.299   2.567933E-8
     3161.799   2.564895E-8
       3162.3   2.561846E-8
     3162.802   2.558797E-8
     3163.304   2.555747E-8
     3163.806   2.552697E-8
     3164.306   2.549655E-8
     3164.808   2.546602E-8
      3165.31   2.543548E-8
     3165.811   2.540504E-8
     3166.313   2.537450E-8
     3166.815   2.534393E-8
     3167.316   2.531347E-8
     3167.819   2.528290E-8
      3168.32   2.525242E-8
     3168.822   2.522182E-8
     3169.325   2.519122E-8
     3169.826   2.516072E-8
     3170.329   2.513010E-8
     3170.832   2.509946E-8
     3171.335   2.506883E-8
     3171.838   2.503818E-8
      3172.34   2.500761E-8
     3172.843   2.497696E-8
     3173.347   2.494628E-8
      3173.85   2.491559E-8
     3174.352   2.488501E-8
     3174.856   2.485431E-8
      3175.36   2.482360E-8
     3175.862   2.479299E-8
     3176.364   2.476237E-8
     3176.868   2.473164E-8
     3177.372   2.470089E-8
     3177.876   2.467014E-8
     3178.378   2.463949E-8
     3178.883   2.460872E-8
     3179.387   2.457794E-8
     3179.892   2.454715E-8
     3180.395   2.451646E-8
     3180.899   2.448565E-8
     3181.404   2.445485E-8
     3181.908   2.442403E-8
     3182.413   2.439320E-8
     3182.917   2.436247E-8
     3183.422   2.433162E-8
     3183.927   2.430076E-8
      3184.43   2.427000E-8
     3184.934   2.423924E-8
     3185.439   2.420836E-8
     3185.945   2.417745E-8
      3186.45   2.414656E-8
     3186.954   2.411576E-8
     3187.459   2.408485E-8
     3187.965   2.405392E-8
     3188.471   2.402299E-8
     3188.975   2.399216E-8
     3189.481   2.396120E-8
     3189.987   2.393024E-8
     3190.493   2.389927E-8
        3191.   2.386830E-8
     3191.504   2.383741E-8
      3192.01   2.380642E-8
     3192.517   2.377541E-8
      3193.02   2.374462E-8
     3193.527   2.371359E-8
     3194.033   2.368255E-8
      3194.54   2.365151E-8
     3195.047   2.362047E-8
     3195.552   2.358952E-8
     3196.059   2.355845E-8
     3196.566   2.352737E-8
     3197.072   2.349640E-8
     3197.579   2.346531E-8
     3198.086   2.343421E-8
     3198.594   2.340309E-8
     3199.101   2.337198E-8
     3199.607   2.334097E-8
     3200.115   2.330970E-8
     3200.623   2.327803E-8
     3201.131   2.324635E-8
     3201.635   2.321489E-8
     3202.143   2.318320E-8
     3202.651   2.315151E-8
     3203.159   2.311980E-8
     3203.666   2.308820E-8
     3204.174   2.305647E-8
     3204.682   2.302474E-8
     3205.191   2.299300E-8
     3205.698   2.296138E-8
     3206.206   2.292962E-8
     3206.715   2.289786E-8
     3207.224   2.286609E-8
     3207.733   2.283433E-8
      3208.24   2.280265E-8
     3208.749   2.277086E-8
     3209.258   2.273908E-8
     3209.765   2.270739E-8
     3210.273   2.267569E-8
     3210.782   2.264387E-8
     3211.292   2.261205E-8
     3211.801   2.258022E-8
     3212.309   2.254850E-8
     3212.819   2.251665E-8
     3213.329   2.248480E-8
     3213.839   2.245292E-8
     3214.347   2.242118E-8
     3214.857   2.238930E-8
     3215.367   2.235742E-8
     3215.877   2.232553E-8
     3216.385   2.229374E-8
     3216.896   2.226184E-8
     3217.406   2.222993E-8
     3217.917   2.219800E-8
     3218.426   2.216619E-8
     3218.934   2.213438E-8
     3219.445   2.210244E-8
     3219.956   2.207048E-8
     3220.465   2.203864E-8
     3220.976   2.200668E-8
     3221.487   2.197472E-8
     3221.998   2.194274E-8
      3222.51   2.191075E-8
     3223.019   2.187888E-8
     3223.531   2.184687E-8
     3224.042   2.181487E-8
     3224.553   2.178286E-8
     3225.063   2.175095E-8
