WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f550m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 3.860100E-19
PIVWV    r 5581.206
BANDW    r 163.2712
TPEAK    r 0.3821064
EQUVW    r 203.7352
RECTW    r 533.1897
EMFLX    r 2.090060E-16
     6482.689   3.138606E-6
     6483.504   3.078768E-6
     6484.315   3.019186E-6
     6485.127   2.959611E-6
     6485.939   2.899997E-6
     6486.751   2.840387E-6
     6487.563   2.780779E-6
     6488.378   2.720924E-6
      6489.19   2.661322E-6
     6490.006   2.601433E-6
     6490.819   2.541924E-6
     6491.631   2.482412E-6
     6492.448   2.422607E-6
     6493.257   2.363336E-6
     6494.073   2.303531E-6
     6494.886   2.244002E-6
     6495.699   2.184436E-6
     6496.516   2.124580E-6
     6497.329   2.065006E-6
     6498.146   2.005140E-6
     6498.959   1.945526E-6
     6499.772   1.885905E-6
     6500.586   1.861401E-6
       6501.4   1.850523E-6
     6502.217   1.839597E-6
     6503.031   1.828713E-6
     6503.845   1.817832E-6
     6504.663   1.806894E-6
     6505.477   1.796007E-6
     6506.292   1.785114E-6
     6507.109   1.774173E-6
      6507.92   1.763319E-6
     6508.739   1.752368E-6
     6509.553   1.741468E-6
     6510.372   1.730468E-6
     6511.187   1.719462E-6
     6512.001   1.708456E-6
      6512.82   1.697397E-6
     6513.636   1.686383E-6
     6514.451   1.675368E-6
     6515.267   1.664354E-6
     6516.082   1.653338E-6
     6516.901   1.642272E-6
     6517.717   1.631255E-6
     6518.533   1.620232E-6
     6519.353   1.609158E-6
     6520.168   1.598116E-6
     6520.988   1.586953E-6
     6521.804   1.575844E-6
     6522.617   1.564775E-6
     6523.438   1.553607E-6
     6524.254   1.542492E-6
     6525.074   1.531327E-6
     6525.891   1.520215E-6
     6526.708   1.509097E-6
     6527.528   1.497927E-6
     6528.345   1.486810E-6
     6529.163   1.475688E-6
      6529.98   1.464569E-6
     6530.797   1.453507E-6
     6531.618   1.442402E-6
     6532.436   1.431335E-6
     6533.257   1.420222E-6
     6534.075   1.409156E-6
     6534.893   1.398089E-6
     6535.714   1.386976E-6
     6536.529   1.375956E-6
     6537.347   1.364884E-6
     6538.169   1.353765E-6
     6538.988   1.342686E-6
      6539.81   1.331566E-6
     6540.628   1.320627E-6
     6541.451   1.309683E-6
      6542.27   1.298782E-6
     6543.088   1.287876E-6
     6543.907   1.276967E-6
     6544.727   1.266051E-6
     6545.546   1.255130E-6
     6546.369   1.244160E-6
     6547.188   1.233233E-6
     6548.011   1.222252E-6
     6548.831   1.211312E-6
     6549.651   1.200368E-6
     6550.474   1.189263E-6
     6551.291   1.178168E-6
     6552.114   1.166972E-6
     6552.934   1.155830E-6
     6553.754   1.144684E-6
     6554.579   1.133484E-6
     6555.399   1.122337E-6
     6556.223   1.111138E-6
     6557.044   1.099987E-6
     6557.865   1.088835E-6
     6558.686   1.077684E-6
     6559.506   1.066534E-6
     6560.331   1.055375E-6
     6561.152   1.044324E-6
     6561.974   1.033270E-6
     6562.799   1.022164E-6
      6563.62   1.011108E-6
     6564.445   9.999981E-7
     6565.267   9.889318E-7
     6566.085   9.779106E-7
     6566.911   9.667937E-7
     6567.733   9.557152E-7
     6568.555   9.446421E-7
     6569.381   9.335087E-7
     6570.203   9.224046E-7
     6571.029   9.111789E-7
     6571.852   9.000042E-7
     6572.674   8.888260E-7
     6573.497   8.776480E-7
      6574.32   8.664705E-7
     6575.146   8.552409E-7
     6575.969   8.440636E-7
     6576.792   8.328807E-7
      6577.62   8.216446E-7
     6578.443   8.104623E-7
      6579.27   7.992275E-7
     6580.093   7.880507E-7
     6580.914   7.769523E-7
     6581.741   7.657588E-7
     6582.565   7.546054E-7
     6583.392   7.434118E-7
     6584.216   7.322566E-7
     6585.041   7.211002E-7
     6585.869   7.098906E-7
     6586.693   6.987325E-7
     6587.518   6.875677E-7
     6588.342   6.764086E-7
     6589.167   6.652422E-7
     6589.995   6.540214E-7
      6590.82   6.428428E-7
     6591.648   6.316088E-7
     6592.474   6.204214E-7
     6593.299   6.092338E-7
     6594.128   5.979926E-7
     6594.953   5.868053E-7
     6595.775   5.756569E-7
     6596.604   5.644141E-7
      6597.43   5.532177E-7
      6598.26   5.419685E-7
     6599.085   5.307716E-7
     6599.912   5.195672E-7
     6600.741   5.188143E-7
     6601.567   5.193112E-7
     6602.397   5.198106E-7
      6603.22   5.203053E-7
     6604.047   5.208021E-7
     6604.877   5.213019E-7
     6605.704   5.217993E-7
     6606.535   5.222996E-7
     6607.361   5.227969E-7
     6608.188   5.232940E-7
      6609.02   5.237948E-7
     6609.847   5.242929E-7
     6610.674   5.247618E-7
     6611.501   5.252246E-7
     6612.329   5.256880E-7
     6613.161   5.261534E-7
     6613.988   5.266155E-7
      6614.82   5.270813E-7
     6615.648   5.275454E-7
     6616.476   5.280089E-7
     6617.308   5.284736E-7
     6618.132   5.289346E-7
     6618.961   5.293987E-7
     6619.793   5.298642E-7
     6620.622   5.303339E-7
     6621.454   5.308079E-7
     6622.283   5.312797E-7
     6623.115   5.317538E-7
     6623.944   5.322264E-7
     6624.773   5.326984E-7
     6625.603   5.331707E-7
     6626.432   5.336432E-7
     6627.262   5.341156E-7
     6628.095   5.345897E-7
     6628.925   5.350628E-7
     6629.758   5.355373E-7
     6630.588   5.360179E-7
     6631.418   5.365019E-7
     6632.251   5.369877E-7
     6633.078   5.374688E-7
     6633.912   5.379553E-7
     6634.743   5.384392E-7
     6635.573   5.389235E-7
     6636.407   5.394097E-7
     6637.238   5.398938E-7
     6638.072   5.403806E-7
     6638.903   5.408655E-7
     6639.734   5.413502E-7
     6640.565   5.418306E-7
     6641.397   5.423084E-7
     6642.232   5.427877E-7
     6643.063   5.432653E-7
     6643.895   5.437437E-7
      6644.73   5.442249E-7
     6645.562   5.447033E-7
     6646.397   5.451833E-7
     6647.229   5.456617E-7
     6648.058   5.461382E-7
     6648.894   5.466192E-7
     6649.726   5.470980E-7
     6650.558   5.475612E-7
     6651.394   5.480185E-7
     6652.227   5.484740E-7
     6653.063   5.489314E-7
     6653.896   5.493878E-7
     6654.732   5.498455E-7
     6655.562   5.502990E-7
     6656.395   5.507541E-7
     6657.232   5.512118E-7
     6658.065   5.516682E-7
     6658.898   5.521233E-7
     6659.736   5.525812E-7
     6660.569   5.530788E-7
     6661.407   5.535986E-7
     6662.241   5.541165E-7
     6663.071   5.546316E-7
     6663.909   5.551515E-7
     6664.743   5.556693E-7
     6665.581   5.561898E-7
     6666.415   5.567084E-7
      6667.25   5.572264E-7
     6668.088   5.577472E-7
     6668.922   5.582651E-7
     6669.761   5.587864E-7
     6670.592   5.592493E-7
     6671.427   5.596922E-7
     6672.266   5.601372E-7
     6673.101   5.605806E-7
      6673.94   5.610253E-7
     6674.775   5.614682E-7
     6675.611   5.619115E-7
      6676.45   5.623566E-7
     6677.286   5.627996E-7
     6678.118   5.632405E-7
     6678.958   5.636855E-7
     6679.794   5.641294E-7
     6680.634   5.646272E-7
      6681.47   5.651394E-7
     6682.306   5.656523E-7
     6683.146   5.661678E-7
     6683.983   5.666811E-7
      6684.82   5.671941E-7
     6685.656   5.677076E-7
     6686.493   5.682209E-7
     6687.334   5.687367E-7
     6688.171   5.692501E-7
     6689.012   5.697665E-7
     6689.849   5.702806E-7
     6690.687   5.707691E-7
     6691.528   5.712544E-7
     6692.362   5.717355E-7
     6693.203   5.722205E-7
     6694.041   5.727034E-7
     6694.879   5.731871E-7
     6695.721   5.736729E-7
     6696.559   5.741572E-7
       6697.4   5.746438E-7
     6698.239   5.751277E-7
     6699.078   5.756112E-7
     6699.916   5.760953E-7
     6700.754   6.373298E-7
     6701.593   7.053628E-7
     6702.436   7.737078E-7
     6703.275   8.417310E-7
     6704.118   9.100664E-7
     6704.957   9.781206E-7
       6705.8   1.046448E-6
     6706.639   1.114492E-6
     6707.475   1.182256E-6
     6708.318   1.250610E-6
     6709.158   1.318680E-6
     6709.998   1.386747E-6
     6710.841   1.455267E-6
     6711.682   1.523562E-6
     6712.525   1.592150E-6
     6713.366   1.660473E-6
     6714.206   1.728806E-6
     6715.046   1.797156E-6
     6715.887   1.865513E-6
     6716.731   1.934242E-6
     6717.572   2.002665E-6
     6718.413   2.071102E-6
     6719.258   2.139869E-6
     6720.099   2.208314E-6
     6720.943   2.276938E-6
     6721.785   2.345285E-6
     6722.623   2.413359E-6
     6723.468   2.482028E-6
      6724.31   2.550420E-6
     6725.155   2.619095E-6
     6725.997   2.687497E-6
     6726.838   2.755901E-6
     6727.684   2.824620E-6
     6728.526   2.893068E-6
     6729.373   2.961837E-6
     6730.211   3.029918E-6
     6731.053   3.098158E-6
       6731.9   3.166751E-6
     6732.742   3.234981E-6
     6733.585   3.303243E-6
     6734.432   3.371813E-6
     6735.275   3.440098E-6
     6736.122   3.508653E-6
     6736.965   3.576927E-6
     6737.808   3.645195E-6
     6738.651   3.713453E-6
     6739.495   3.781745E-6
     6740.342   3.850376E-6
     6741.186   3.918826E-6
      6742.03   3.987271E-6
     6742.877   4.056025E-6
     6743.721   4.124480E-6
     6744.569   4.193279E-6
      6745.41   4.261442E-6
     6746.254   4.329962E-6
     6747.103   4.398758E-6
     6747.947   4.467245E-6
     6748.795   4.536074E-6
      6749.64   4.604588E-6
     6750.485   4.673325E-6
     6751.333   4.742550E-6
     6752.179   4.811501E-6
     6753.024   4.880460E-6
     6753.869   4.949437E-6
     6754.715   5.018456E-6
     6755.564   5.087770E-6
      6756.41   5.156813E-6
     6757.259   5.226143E-6
     6758.105   5.295252E-6
     6758.951   5.364325E-6
     6759.801   5.433762E-6
     6760.643   5.501836E-6
     6761.489   5.569970E-6
     6762.339   5.638398E-6
     6763.186   5.706545E-6
     6764.036   5.774949E-6
     6764.883   5.843064E-6
     6765.729   5.911168E-6
      6766.58   5.979569E-6
     6767.427   6.047681E-6
     6768.274   6.115779E-6
     6769.122   6.183854E-6
     6769.969   6.251928E-6
      6770.82   6.321097E-6
     6771.667   6.390037E-6
     6772.519   6.459300E-6
     6773.367   6.528240E-6
     6774.214   6.597180E-6
     6775.066   6.666496E-6
     6775.911   6.735163E-6
     6776.763   6.804485E-6
     6777.611   6.873485E-6
     6778.459   6.942487E-6
     6779.312   7.011851E-6
      6780.16   7.080889E-6
     6781.012   7.150138E-6
     6781.861   7.219166E-6
      6782.71   7.288143E-6
     6783.559   7.357159E-6
     6784.408   7.426185E-6
     6785.257   7.495215E-6
      6786.11   7.564550E-6
      6786.96   7.633631E-6
     6787.813   7.703014E-6
     6788.663   7.772092E-6
     6789.517   7.841482E-6
     6790.366   7.910407E-6
     6791.212   7.978854E-6
     6792.066   8.047922E-6
     6792.917   8.116663E-6
     6793.767   8.185444E-6
     6794.621   8.254500E-6
     6795.472   8.323275E-6
     6796.326   8.392360E-6
     6797.177   8.461122E-6
     6798.027   8.529893E-6
     6798.878   8.598701E-6
     6799.729   8.667487E-6
     6800.584   8.672572E-6
     6801.436   8.648147E-6
     6802.287   8.623710E-6
     6803.142   8.599173E-6
     6803.994   8.574752E-6
     6804.849   8.550202E-6
     6805.701   8.525752E-6
     6806.549   8.501423E-6
     6807.405   8.476886E-6
     6808.257   8.452447E-6
     6809.113   8.427895E-6
     6809.965   8.403447E-6
     6810.818   8.378795E-6
     6811.674   8.353999E-6
     6812.527   8.329326E-6
     6813.383   8.304550E-6
     6814.232   8.279987E-6
     6815.085   8.255317E-6
     6815.942   8.230535E-6
     6816.795   8.205870E-6
     6817.648   8.181193E-6
     6818.506   8.156405E-6
     6819.359   8.131744E-6
     6820.217   8.107115E-6
      6821.07   8.083027E-6
     6821.924   8.058939E-6
     6822.778   8.034837E-6
     6823.632   8.010745E-6
      6824.49   7.986535E-6
     6825.344   7.962436E-6
     6826.199   7.938329E-6
     6827.057   7.914100E-6
     6827.912   7.889988E-6
      6828.77   7.865771E-6
     6829.621   7.841756E-6
     6830.476   7.817538E-6
     6831.334   7.793157E-6
      6832.19   7.768864E-6
     6833.049   7.744481E-6
     6833.904   7.720203E-6
     6834.759   7.695910E-6
     6835.619   7.671512E-6
     6836.475   7.647212E-6
      6837.33   7.622924E-6
     6838.186   7.598624E-6
     6839.042   7.574315E-6
     6839.902   7.549916E-6
     6840.758   7.525099E-6
     6841.618   7.500089E-6
     6842.475   7.475193E-6
     6843.331   7.450304E-6
     6844.188   7.425427E-6
     6845.044   7.400535E-6
     6845.905   7.375555E-6
     6846.762   7.350666E-6
     6847.619   7.325795E-6
      6848.48   7.300801E-6
     6849.337   7.275931E-6
     6850.194   7.251156E-6
     6851.056   7.226654E-6
      6851.91   7.202353E-6
     6852.771   7.177852E-6
     6853.629   7.153456E-6
     6854.487   7.129050E-6
     6855.348   7.104540E-6
     6856.207   7.080123E-6
     6857.068   7.055621E-6
     6857.927   7.031204E-6
     6858.785   7.006792E-6
     6859.644   6.982374E-6
     6860.502   6.958187E-6
     6861.365   6.934029E-6
     6862.224   6.909997E-6
     6863.083   6.885932E-6
     6863.946   6.861774E-6
     6864.805   6.837722E-6
     6865.668   6.813540E-6
     6866.527   6.789468E-6
     6867.383   6.765492E-6
     6868.247   6.741313E-6
     6869.106   6.717223E-6
     6869.966   6.693126E-6
      6870.83   6.668528E-6
      6871.69   6.643980E-6
     6872.554   6.619347E-6
     6873.414   6.594820E-6
     6874.278   6.570177E-6
     6875.135   6.545752E-6
     6875.996   6.521216E-6
      6876.86   6.496575E-6
     6877.721   6.472040E-6
     6878.582   6.447494E-6
     6879.447   6.422824E-6
     6880.308   6.398345E-6
     6881.173   6.373840E-6
     6882.034   6.349437E-6
     6882.892   6.325145E-6
     6883.757   6.300617E-6
     6884.619   6.276219E-6
     6885.484   6.251694E-6
     6886.346   6.227279E-6
     6887.208   6.202863E-6
     6888.074   6.178317E-6
     6888.937   6.153889E-6
     6889.802   6.129372E-6
     6890.661   6.104815E-6
     6891.523   6.080091E-6
      6892.39   6.055242E-6
     6893.253   6.030511E-6
      6894.12   6.005666E-6
     6894.982   5.980937E-6
     6895.846   5.956202E-6
     6896.712   5.931371E-6
     6897.576   5.906635E-6
     6898.439   5.881904E-6
     6899.303   5.857162E-6
     6900.167   5.847183E-6
     6901.034   5.899222E-6
     6901.897   5.951039E-6
     6902.762   6.002888E-6
     6903.629   6.054928E-6
     6904.494   6.106769E-6
     6905.362   6.158838E-6
     6906.222   6.210429E-6
     6907.087   6.262288E-6
     6907.955   6.314348E-6
      6908.82   6.366200E-6
     6909.688   6.418281E-6
     6910.553   6.470653E-6
     6911.418   6.523354E-6
     6912.287   6.576271E-6
     6913.152   6.628996E-6
     6914.018   6.681754E-6
     6914.883   6.734478E-6
     6915.749   6.787259E-6
     6916.619   6.840286E-6
     6917.484   6.893079E-6
     6918.354   6.946112E-6
      6919.22   6.998912E-6
     6920.086   7.051660E-6
     6920.956   7.103757E-6
     6921.818   7.155378E-6
     6922.689   7.207480E-6
     6923.555   7.259315E-6
     6924.422   7.311174E-6
     6925.292   7.363260E-6
      6926.16   7.415144E-6
     6927.026   7.466982E-6
     6927.897   7.519069E-6
     6928.765   7.570929E-6
     6929.632   7.622770E-6
       6930.5   7.674490E-6
     6931.371   7.726308E-6
     6932.238   7.777912E-6
     6933.106   7.829497E-6
     6933.978   7.881305E-6
     6934.846   7.932890E-6
     6935.714   7.984475E-6
     6936.585   8.036249E-6
      6937.45   8.087603E-6
     6938.322   8.139380E-6
     6939.191   8.190957E-6
      6940.06   8.242577E-6
     6940.932   8.295228E-6
     6941.801   8.347640E-6
     6942.673   8.400285E-6
     6943.542   8.452728E-6
     6944.412   8.505172E-6
     6945.281   8.557644E-6
      6946.15   8.610084E-6
     6947.024   8.662806E-6
     6947.894   8.715255E-6
     6948.763   8.767740E-6
     6949.637   8.820441E-6
     6950.506   8.872162E-6
      6951.38   8.923594E-6
      6952.25   8.974773E-6
     6953.117   9.025746E-6
     6953.991   9.077121E-6
     6954.862   9.128300E-6
     6955.732   9.179442E-6
     6956.607   9.230806E-6
     6957.478   9.281938E-6
     6958.352   9.333284E-6
     6959.223   9.384399E-6
