WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t nicmos,2,f222m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.931192E-20
PIVWV    r 22175.11
BANDW    r 511.4591
TPEAK    r 0.2713668
EQUVW    r 401.4564
RECTW    r 1479.387
EMFLX    r 8.132304E-17
     22125.66     0.2427841
       22126.     0.2427814
     22126.34     0.2426763
     22126.71     0.2425635
     22127.05     0.2424584
     22127.39     0.2423534
     22127.73     0.2422483
     22128.09     0.2422162
     22128.43      0.242404
      22128.8     0.2426056
     22129.14     0.2427934
     22129.48     0.2429811
     22129.84     0.2431829
     22130.18     0.2432681
     22130.55     0.2432658
     22130.89     0.2432637
     22131.25     0.2432613
     22131.59     0.2432592
     22131.93      0.243257
     22132.27     0.2431327
     22132.64     0.2429682
     22132.98     0.2428133
     22133.32     0.2426593
     22133.66     0.2425053
     22134.02     0.2423558
     22134.36     0.2424323
     22134.73     0.2425142
     22135.07     0.2425912
     22135.43     0.2426731
     22135.77     0.2427497
     22136.11     0.2428292
     22136.48     0.2429191
     22136.84     0.2430095
     22137.18     0.2430936
     22137.52     0.2431777
     22137.86     0.2432623
     22138.23     0.2432251
     22138.57     0.2431179
     22138.91     0.2430115
     22139.27     0.2428968
     22139.61     0.2427902
     22139.95     0.2426836
     22140.32      0.242719
     22140.66     0.2427723
     22141.02     0.2428296
     22141.36      0.242883
      22141.7     0.2429363
     22142.07     0.2429737
     22142.41      0.242927
     22142.77      0.242877
     22143.11     0.2428305
     22143.45     0.2427839
     22143.82     0.2427339
     22144.16     0.2426842
      22144.5     0.2426304
     22144.84     0.2425769
     22145.21     0.2425194
     22145.54      0.242466
     22145.91     0.2424085
     22146.25     0.2424228
     22146.59     0.2424614
     22146.96      0.242503
     22147.29     0.2425417
     22147.64     0.2425807
       22148.      0.242622
     22148.34     0.2427875
     22148.71     0.2429633
     22149.05     0.2431288
     22149.41     0.2433057
     22149.75     0.2434703
     22150.09     0.2435137
     22150.46     0.2432084
      22150.8     0.2429244
     22151.14     0.2426387
      22151.5      0.242335
     22151.84     0.2420492
     22152.18     0.2419912
     22152.55     0.2421356
     22152.89       0.24227
     22153.23     0.2424053
     22153.57     0.2425398
     22153.94     0.2426842
      22154.3     0.2426881
     22154.64     0.2426637
     22154.98     0.2426392
     22155.35     0.2426129
     22155.69     0.2425884
     22156.05      0.242562
     22156.39     0.2425367
     22156.76     0.2425101
      22157.1     0.2424848
     22157.44     0.2424597
     22157.78     0.2424345
     22158.14     0.2425029
     22158.48     0.2427056
     22158.82     0.2429075
     22159.17     0.2431103
     22159.53     0.2433271
     22159.87     0.2435289
     22160.24     0.2437088
     22160.58     0.2438574
     22160.94     0.2440173
     22161.28     0.2441658
     22161.62     0.2443154
     22161.99     0.2444751
     22162.33     0.2440785
     22162.69     0.2436314
     22163.03     0.2432154
     22163.38     0.2427969
     22163.74     0.2423499
     22164.08     0.2420961
     22164.42     0.2423707
     22164.76      0.242644
     22165.13     0.2429374
     22165.47     0.2432105
     22165.81     0.2434852
     22166.17     0.2435946
     22166.51     0.2435077
     22166.88     0.2434143
     22167.22     0.2433269
     22167.56     0.2432402
     22167.93     0.2431467
     22168.29      0.243213
     22168.63     0.2433126
     22168.97     0.2434127
     22169.34     0.2435198
     22169.68     0.2436194
     22170.02     0.2437033
     22170.36     0.2435219
     22170.72     0.2433269
     22171.07     0.2431443
     22171.41      0.242963
     22171.77     0.2427679
     22172.11     0.2426195
     22172.48     0.2425344
     22172.82     0.2424551
     22173.16     0.2423755
      22173.5     0.2422962
     22173.87     0.2422109
     22174.21     0.2423377
     22174.57     0.2426169
     22174.91     0.2428765
     22175.28     0.2431558
     22175.62     0.2434171
     22175.96      0.243677
      22176.3     0.2436205
     22176.67      0.243514
     22177.01     0.2434147
     22177.37     0.2433082
     22177.71     0.2432084
     22178.05     0.2431196
     22178.42      0.243085
     22178.76     0.2430526
      22179.1     0.2430205
     22179.46     0.2429858
     22179.81     0.2429535
     22180.17     0.2430141
     22180.51     0.2431712
     22180.88      0.243339
     22181.22     0.2434951
     22181.56     0.2436522
      22181.9     0.2438084
     22182.27     0.2437432
     22182.61     0.2436002
     22182.97     0.2434475
     22183.31     0.2433046
     22183.68     0.2431518
     22184.02     0.2430296
     22184.36     0.2432354
      22184.7     0.2434401
     22185.07     0.2436612
     22185.41      0.243866
     22185.77      0.244086
     22186.12     0.2441608
     22186.48     0.2439657
     22186.82     0.2437838
     22187.16     0.2436009
      22187.5     0.2434182
     22187.87     0.2432227
     22188.21     0.2432969
     22188.55     0.2435325
     22188.92     0.2437842
     22189.26       0.24402
     22189.62     0.2442717
     22189.96     0.2445074
      22190.3     0.2444304
     22190.65      0.244317
     22191.01     0.2441958
     22191.35     0.2440823
     22191.72     0.2439611
     22192.06     0.2438837
     22192.43     0.2439851
     22192.77     0.2440788
     22193.11      0.244173
     22193.45     0.2442672
     22193.81      0.244368
     22194.15     0.2444601
     22194.52     0.2445567
     22194.86     0.2446473
     22195.23     0.2447439
     22195.57     0.2448344
     22195.91     0.2449248
     22196.25     0.2449865
     22196.62     0.2450422
     22196.96     0.2450938
     22197.32     0.2451492
     22197.66     0.2452011
     22198.03     0.2452451
     22198.37     0.2451643
     22198.71     0.2450834
     22199.05      0.245003
     22199.42     0.2449162
     22199.76     0.2448358
     22200.12     0.2447176
     22200.47     0.2445494
     22200.83       0.24437
     22201.17     0.2442022
     22201.52     0.2440341
     22201.86     0.2438661
     22202.22     0.2439699
     22202.56     0.2442368
      22202.9     0.2445021
     22203.27     0.2447889
     22203.61     0.2450543
     22203.98     0.2453396
     22204.32     0.2452964
     22204.66     0.2452303
     22205.03     0.2451597
     22205.37     0.2450937
     22205.71     0.2450277
     22206.07     0.2449528
     22206.42     0.2448676
     22206.78     0.2447766
     22207.12     0.2446913
     22207.46     0.2446061
     22207.83     0.2445151
     22208.17     0.2445462
     22208.51     0.2446916
     22208.88     0.2448487
     22209.22     0.2449942
     22209.59     0.2451512
     22209.93     0.2452975
     22210.27      0.245318
     22210.63     0.2453037
     22210.97     0.2452905
     22211.32     0.2452772
     22211.68      0.245263
     22212.02     0.2452563
     22212.39     0.2453468
     22212.73     0.2454304
     22213.07     0.2455146
     22213.44     0.2456049
     22213.78     0.2456886
     22214.12     0.2457549
     22214.49     0.2457914
     22214.83     0.2458251
      22215.2     0.2458615
     22215.54     0.2458954
     22215.88     0.2459291
     22216.22     0.2459237
     22216.59      0.245894
     22216.93     0.2458664
     22217.27     0.2458389
     22217.63     0.2458091
     22217.97     0.2457816
     22218.34     0.2454628
     22218.68     0.2451461
     22219.03     0.2448294
     22219.39     0.2444908
     22219.73      0.244174
     22220.07     0.2439844
     22220.44     0.2442718
     22220.78     0.2445407
     22221.15     0.2448282
     22221.49     0.2450971
     22221.83     0.2453661
      22222.2     0.2454557
     22222.54     0.2453784
     22222.88     0.2453012
     22223.25     0.2452181
     22223.59     0.2451413
     22223.95     0.2450581
     22224.29      0.245341
     22224.64     0.2456811
       22225.     0.2460445
     22225.34     0.2463846
     22225.69     0.2467249
     22226.05     0.2470075
     22226.39     0.2468039
     22226.76     0.2465852
      22227.1     0.2463815
     22227.44     0.2461778
     22227.81     0.2459602
     22228.15     0.2458716
     22228.49     0.2459294
     22228.86     0.2459911
      22229.2     0.2460489
     22229.57     0.2461111
     22229.91     0.2461689
     22230.25      0.246132
     22230.62     0.2460555
     22230.96      0.245984
      22231.3     0.2459124
     22231.66     0.2458358
     22232.01      0.245765
     22232.35     0.2457367
     22232.71     0.2457064
     22233.06     0.2456781
      22233.4     0.2456498
     22233.76     0.2456196
     22234.11     0.2456507
     22234.45     0.2458148
     22234.81     0.2459911
     22235.16     0.2461552
     22235.52     0.2463307
     22235.86     0.2464948
     22236.21     0.2466068
     22236.57     0.2466898
     22236.91      0.246767
     22237.26     0.2468443
     22237.62     0.2469268
     22237.96      0.247004
     22238.33     0.2467857
     22238.67     0.2465509
     22239.01      0.246316
     22239.38      0.246065
     22239.72     0.2458301
     22240.06     0.2456847
     22240.43     0.2459583
     22240.77     0.2462129
     22241.14     0.2464866
     22241.48     0.2467412
     22241.82     0.2469959
     22242.19     0.2470681
     22242.53     0.2469581
     22242.87      0.246848
     22243.24     0.2467298
     22243.58     0.2466198
     22243.95     0.2465015
     22244.29     0.2463752
     22244.63      0.246246
       22245.     0.2461078
     22245.34     0.2459785
     22245.68     0.2458492
     22246.05     0.2457613
     22246.39     0.2460038
     22246.73     0.2462463
      22247.1     0.2465069
     22247.44     0.2467494
      22247.8     0.2470086
     22248.15     0.2471052
     22248.49     0.2470061
     22248.83     0.2469079
      22249.2     0.2468029
     22249.54     0.2467046
     22249.91     0.2465989
     22250.25     0.2466788
     22250.59     0.2468259
     22250.96      0.246984
      22251.3     0.2471311
     22251.64     0.2472784
     22252.01     0.2474299
     22252.35     0.2472892
     22252.72      0.247138
     22253.06     0.2469971
      22253.4     0.2468564
     22253.77     0.2467057
     22254.11     0.2466288
     22254.45     0.2466903
     22254.82     0.2467559
     22255.16     0.2468176
     22255.53     0.2468832
     22255.87     0.2469445
     22256.21     0.2469105
     22256.58     0.2468103
     22256.92     0.2467164
     22257.26      0.246622
     22257.63     0.2465217
     22257.97     0.2464278
     22258.34     0.2466193
     22258.68     0.2468228
     22259.02     0.2470263
     22259.39     0.2472449
     22259.73     0.2474485
     22260.07     0.2476036
     22260.44     0.2475694
     22260.78     0.2475377
     22261.12     0.2475056
     22261.49     0.2474715
     22261.83     0.2474396
      22262.2     0.2475773
     22262.54     0.2478427
     22262.88     0.2481098
     22263.22     0.2483753
     22263.59     0.2486604
     22263.93     0.2489261
      22264.3     0.2488901
     22264.64     0.2487907
     22265.01      0.248684
     22265.35     0.2485845
     22265.69     0.2484851
     22266.04     0.2483888
      22266.4     0.2483133
     22266.74     0.2482431
     22267.11     0.2481677
     22267.45     0.2480976
     22267.82     0.2480222
     22268.16     0.2480008
      22268.5     0.2480338
     22268.85     0.2480668
     22269.21     0.2481021
     22269.56      0.248135
     22269.92     0.2481704
     22270.27     0.2482768
     22270.63      0.248414
     22270.97     0.2485417
     22271.32     0.2486693
     22271.66      0.248797
     22272.03     0.2489102
     22272.37     0.2487134
     22272.73     0.2485041
     22273.08     0.2483074
     22273.42     0.2481117
     22273.79     0.2479014
     22274.13     0.2478004
     22274.47     0.2478562
     22274.84     0.2479161
     22275.18     0.2479722
     22275.55     0.2480318
     22275.89     0.2480878
     22276.23     0.2482681
      22276.6     0.2485244
     22276.94     0.2487631
     22277.28     0.2490018
     22277.63     0.2492419
     22277.99     0.2494984
     22278.34      0.249165
      22278.7     0.2487957
     22279.04     0.2484522
     22279.41      0.248083
     22279.75     0.2477394
      22280.1       0.24759
     22280.44     0.2479333
     22280.81      0.248302
     22281.15     0.2486452
     22281.52      0.249014
     22281.86     0.2493592
     22282.22     0.2493017
     22282.57     0.2489974
     22282.91     0.2486947
     22283.25     0.2483904
     22283.62     0.2480671
     22283.96     0.2477627
     22284.33     0.2480425
     22284.67     0.2483661
     22285.04      0.248714
     22285.38     0.2490379
     22285.72     0.2493635
     22286.07     0.2495963
     22286.43     0.2494403
     22286.78     0.2492944
     22287.14      0.249139
     22287.49     0.2489931
     22287.85     0.2488371
      22288.2     0.2489856
     22288.54     0.2493565
     22288.88     0.2497255
     22289.25     0.2501218
     22289.59     0.2504906
     22289.96     0.2508871
      22290.3     0.2505573
     22290.67     0.2500983
     22291.01     0.2496708
     22291.35     0.2492411
      22291.7     0.2488136
     22292.04     0.2484401
      22292.4     0.2485106
     22292.75     0.2485772
     22293.12     0.2486481
     22293.46     0.2487141
     22293.82     0.2487852
     22294.17     0.2487618
     22294.51     0.2486449
     22294.85     0.2485272
     22295.22     0.2484016
     22295.56     0.2482847
     22295.93     0.2481591
     22296.27     0.2483668
     22296.64      0.248678
     22296.98     0.2489676
     22297.33      0.249259
     22297.67     0.2495488
     22298.04     0.2498356
     22298.38     0.2498886
     22298.75     0.2499449
     22299.09     0.2499975
     22299.46     0.2500539
      22299.8     0.2501069
     22300.14     0.2499859
     22300.48     0.2496144
     22300.85     0.2492176
     22301.19     0.2488482
     22301.56     0.2484513
      22301.9     0.2480797
     22302.27     0.2482349
     22302.61     0.2485604
     22302.96     0.2488878
      22303.3     0.2492134
     22303.67      0.249565
     22304.01     0.2498723
     22304.38     0.2495345
     22304.72     0.2492183
     22305.09     0.2488805
     22305.43      0.248566
     22305.77     0.2482497
     22306.12     0.2481605
     22306.48     0.2485431
     22306.83     0.2488972
     22307.17     0.2492534
     22307.54     0.2496339
     22307.88     0.2499881
     22308.25     0.2499601
     22308.59     0.2497459
     22308.93     0.2495315
      22309.3     0.2493025
     22309.64     0.2490893
     22309.99     0.2488749
     22310.35     0.2491347
      22310.7     0.2493957
     22311.06     0.2496746
     22311.41     0.2499342
     22311.75     0.2501951
     22312.12     0.2502901
     22312.46     0.2500118
      22312.8      0.249735
     22313.17     0.2494377
     22313.51     0.2491594
     22313.88     0.2488619
     22314.22     0.2491222
     22314.57      0.249665
     22314.94     0.2502514
     22315.28     0.2507943
     22315.62     0.2513403
     22315.99     0.2519237
     22316.33      0.251419
      22316.7     0.2508406
     22317.04     0.2503019
     22317.38     0.2497603
     22317.73     0.2492187
      22318.1     0.2488248
     22318.44     0.2489468
     22318.81      0.249077
     22319.15     0.2491983
     22319.52     0.2493294
     22319.86     0.2494507
      22320.2     0.2494409
     22320.55     0.2493397
     22320.91     0.2492317
     22321.26     0.2491312
      22321.6     0.2490301
     22321.97     0.2489221
     22322.31     0.2491042
     22322.68     0.2493311
     22323.02     0.2495435
     22323.37     0.2497558
     22323.73     0.2499827
     22324.08     0.2501395
     22324.42     0.2501004
     22324.79     0.2500582
     22325.13     0.2500191
      22325.5     0.2499772
     22325.84     0.2499379
     22326.18     0.2498853
     22326.55     0.2498166
     22326.89     0.2497523
     22327.24     0.2496881
     22327.61     0.2496194
     22327.95     0.2495552
     22328.32      0.249465
     22328.66     0.2493772
       22329.       0.24929
     22329.37     0.2491957
     22329.71     0.2491086
     22330.06     0.2491357
     22330.42     0.2497862
     22330.77     0.2503954
     22331.13     0.2510461
     22331.48     0.2516554
     22331.82     0.2522646
     22332.19     0.2523825
     22332.53     0.2520249
     22332.88     0.2516673
     22333.24     0.2512852
     22333.59     0.2509277
     22333.96     0.2505455
      22334.3     0.2504832
     22334.64     0.2504652
     22335.01     0.2504461
     22335.35     0.2504281
      22335.7     0.2504102
     22336.04     0.2504009
     22336.41     0.2504625
     22336.75     0.2505198
     22337.12      0.250581
     22337.46     0.2506384
      22337.8     0.2506954
     22338.17     0.2507231
     22338.52     0.2507134
     22338.86     0.2507039
     22339.23     0.2506936
     22339.57      0.250684
     22339.94     0.2506737
     22340.28     0.2505021
     22340.63     0.2502958
     22340.99     0.2500756
     22341.34     0.2498694
     22341.68      0.249663
     22342.05     0.2494985
     22342.39      0.249685
     22342.76     0.2498841
      22343.1     0.2500707
     22343.45     0.2502571
     22343.81     0.2504564
     22344.16     0.2506953
      22344.5     0.2509957
     22344.87     0.2513183
     22345.21     0.2516169
     22345.58     0.2519397
     22345.93     0.2522401
     22346.27       0.25215
     22346.64     0.2519389
     22346.98     0.2517414
     22347.32     0.2515437
     22347.69     0.2513326
     22348.04     0.2511634
      22348.4     0.2512498
     22348.75     0.2513296
     22349.09     0.2514099
     22349.46     0.2514963
      22349.8     0.2515767
     22350.15     0.2515851
     22350.49     0.2514972
     22350.86     0.2514022
      22351.2     0.2513138
     22351.57     0.2512192
     22351.91     0.2511308
     22352.28     0.2511431
     22352.62     0.2511856
     22352.97     0.2512281
     22353.31     0.2512705
     22353.68     0.2513161
     22354.02     0.2513577
     22354.39     0.2513865
     22354.73     0.2514135
     22355.08     0.2514407
     22355.45     0.2514699
     22355.79      0.251497
     22356.13     0.2514506
      22356.5      0.251279
     22356.85     0.2511184
     22357.21      0.250946
     22357.56     0.2507853
      22357.9     0.2506247
     22358.27      0.250534
     22358.61     0.2504766
     22358.96     0.2504191
     22359.33     0.2503574
     22359.67     0.2503001
     22360.04     0.2502399
     22360.38     0.2501931
     22360.72     0.2501463
     22361.09     0.2500961
     22361.44     0.2500494
     22361.78     0.2500025
     22362.15     0.2500721
     22362.49     0.2503016
     22362.86     0.2505481
     22363.21     0.2507777
     22363.55     0.2510074
     22363.92     0.2512526
     22364.26     0.2513112
      22364.6     0.2513141
     22364.97     0.2513174
     22365.32     0.2513205
     22365.68     0.2513238
     22366.03     0.2513329
     22366.37     0.2514069
     22366.74     0.2514861
     22367.08       0.25156
     22367.43      0.251634
     22367.77      0.251708
     22368.14      0.251776
     22368.48     0.2518219
     22368.85     0.2518711
      22369.2     0.2519169
     22369.56     0.2519659
     22369.91     0.2520118
     22370.25     0.2520498
      22370.6      0.252085
     22370.96     0.2521227
     22371.31      0.252158
     22371.68     0.2521956
     22372.02     0.2522332
     22372.39     0.2523095
     22372.73     0.2523815
     22373.08     0.2524531
     22373.42     0.2525247
     22373.79     0.2526011
     22374.13      0.252643
      22374.5     0.2526377
     22374.85     0.2526324
     22375.19     0.2526274
     22375.56     0.2526218
      22375.9     0.2526167
     22376.25     0.2526096
     22376.62     0.2526011
     22376.96     0.2525932
     22377.33     0.2525845
     22377.67     0.2525766
     22378.02     0.2525725
     22378.38     0.2526529
     22378.73     0.2527276
     22379.07     0.2528024
     22379.44     0.2528826
     22379.79     0.2529575
     22380.15     0.2529132
      22380.5     0.2527064
     22380.84     0.2525008
     22381.21     0.2522812
     22381.55     0.2520744
      22381.9     0.2518688
     22382.24     0.2519558
     22382.61     0.2521808
     22382.96     0.2523905
     22383.32     0.2526145
     22383.67     0.2528254
     22384.04     0.2529958
     22384.38     0.2526797
     22384.72     0.2523656
     22385.07     0.2520513
     22385.44     0.2517138
     22385.78     0.2513996
     22386.15     0.2512119
     22386.49     0.2512403
     22386.86     0.2512708
     22387.21     0.2512994
     22387.55     0.2513278
     22387.89     0.2513562
     22388.26     0.2514754
     22388.61     0.2516194
     22388.98     0.2517742
     22389.32      0.251918
     22389.69     0.2520728
     22390.03     0.2522093
     22390.38     0.2522741
     22390.72     0.2523394
     22391.09     0.2524087
     22391.44     0.2524738
      22391.8     0.2525432
     22392.15     0.2525279
     22392.52     0.2523983
     22392.86     0.2522764
     22393.21     0.2521549
     22393.55     0.2520334
     22393.92      0.251903
     22394.26     0.2518353
     22394.61     0.2517844
     22394.97     0.2517296
     22395.32     0.2516783
     22395.69     0.2516238
     22396.03     0.2515851
     22396.38     0.2516643
     22396.72     0.2517434
     22397.09     0.2518283
     22397.43     0.2519074
      22397.8     0.2519924
     22398.15     0.2520443
     22398.52     0.2520604
     22398.86     0.2520756
     22399.21     0.2520907
     22399.55     0.2521057
     22399.92     0.2521219
     22400.26      0.252183
     22400.63     0.2522642
     22400.98     0.2523403
     22401.34     0.2524211
     22401.69      0.252497
     22402.03     0.2525642
     22402.38     0.2525518
     22402.75     0.2525385
     22403.09     0.2525259
     22403.46     0.2525128
      22403.8     0.2525003
     22404.17     0.2526116
     22404.52     0.2528455
     22404.86     0.2530795
     22405.21     0.2533149
     22405.58     0.2535662
     22405.92     0.2538002
     22406.29     0.2536355
     22406.63     0.2533747
       22407.     0.2530946
     22407.35     0.2528322
     22407.69     0.2525714
     22408.04     0.2523322
      22408.4     0.2522813
     22408.75     0.2522336
     22409.12     0.2521829
     22409.46     0.2521352
     22409.83     0.2520842
     22410.18     0.2521468
     22410.52     0.2523156
     22410.87     0.2524834
     22411.23     0.2526636
     22411.58     0.2528315
     22411.92     0.2530003
     22412.29     0.2531175
     22412.64     0.2532115
     22413.01     0.2533125
     22413.35     0.2534065
      22413.7     0.2535009
     22414.06     0.2535939
     22414.41     0.2536455
     22414.75     0.2536974
     22415.12     0.2537528
     22415.47     0.2538044
     22415.84     0.2538599
     22416.18     0.2540183
     22416.53     0.2542717
     22416.87     0.2545251
     22417.24     0.2547973
     22417.58     0.2550521
     22417.95     0.2553242
      22418.3     0.2552673
     22418.67     0.2551533
     22419.01     0.2550467
     22419.36     0.2549406
      22419.7     0.2548339
     22420.07     0.2547188
     22420.41     0.2546069
     22420.78     0.2544867
     22421.13     0.2543741
      22421.5      0.254254
     22421.84      0.254142
     22422.19     0.2541389
     22422.53     0.2542273
      22422.9     0.2543223
     22423.25     0.2544113
     22423.62     0.2545063
     22423.96     0.2545948
     22424.33     0.2547238
     22424.67     0.2548488
     22425.02     0.2549728
     22425.36     0.2550977
     22425.73      0.255231
     22426.08     0.2552767
     22426.42      0.255045
     22426.79     0.2547976
     22427.13     0.2545674
     22427.51     0.2543187
     22427.85     0.2540884
      22428.2     0.2540218
     22428.56     0.2540866
     22428.91     0.2541468
     22429.25     0.2542074
     22429.62     0.2542721
     22429.97     0.2543324
     22430.34     0.2542556
     22430.68     0.2541715
     22431.03     0.2540868
      22431.4     0.2539965
     22431.74     0.2539123
     22432.09     0.2538903
     22432.46     0.2540691
      22432.8     0.2542365
     22433.17     0.2544152
     22433.51     0.2545818
     22433.86     0.2547494
     22434.23     0.2544793
     22434.57     0.2539678
     22434.92     0.2534592
     22435.29     0.2529128
     22435.63     0.2524013
       22436.     0.2518619
     22436.35     0.2525801
     22436.69     0.2532942
     22437.06     0.2540613
     22437.41     0.2547795
     22437.75      0.255498
     22438.12     0.2559269
     22438.46     0.2556813
     22438.84     0.2554158
     22439.18     0.2551701
     22439.53      0.254923
     22439.87     0.2546773
     22440.24     0.2544568
     22440.58     0.2542753
     22440.93     0.2540926
      22441.3     0.2538976
     22441.64      0.253715
     22442.01     0.2535312
     22442.36     0.2536308
      22442.7     0.2537301
     22443.07     0.2538365
     22443.42     0.2539362
     22443.76     0.2540359
     22444.13      0.254151
     22444.48     0.2542728
     22444.85      0.254403
     22445.19     0.2545249
     22445.54     0.2546462
     22445.91     0.2547762
     22446.25      0.254759
      22446.6     0.2546897
     22446.97     0.2546158
     22447.31     0.2545466
     22447.68     0.2544726
     22448.03     0.2544071
     22448.37     0.2543852
     22448.74     0.2543615
     22449.09     0.2543395
     22449.43     0.2543175
      22449.8     0.2542939
     22450.15     0.2542734
     22450.52     0.2542538
     22450.86     0.2542355
     22451.21     0.2542172
     22451.58     0.2541975
     22451.92     0.2541792
     22452.27     0.2544321
     22452.64     0.2547916
     22452.98     0.2551245
     22453.35     0.2554838
      22453.7     0.2558167
     22454.04     0.2560565
     22454.41     0.2555574
     22454.76     0.2550897
      22455.1      0.254622
     22455.45     0.2541546
     22455.82     0.2536551
     22456.16     0.2534857
     22456.53     0.2536656
     22456.88     0.2538338
     22457.22     0.2540021
     22457.59     0.2541818
     22457.94     0.2543503
     22458.28     0.2543575
     22458.65     0.2543268
       22459.     0.2542984
     22459.37      0.254268
     22459.71     0.2542394
     22460.06     0.2542578
     22460.43      0.254534
     22460.77     0.2547911
     22461.12     0.2550468
     22461.49     0.2553228
     22461.83     0.2555801
      22462.2     0.2556636
     22462.55     0.2555957
     22462.89     0.2555279
     22463.26     0.2554552
     22463.61     0.2553873
     22463.96     0.2553194
     22464.32     0.2554548
     22464.67     0.2556085
     22465.04     0.2557728
     22465.38     0.2559267
     22465.73     0.2560805
      22466.1     0.2561773
     22466.45     0.2560971
     22466.79      0.256017
     22467.16     0.2559313
     22467.51     0.2558514
     22467.88     0.2557652
     22468.22     0.2558081
     22468.57       0.25592
     22468.94     0.2560404
     22469.28     0.2561524
     22469.63     0.2562637
     22469.97     0.2563758
     22470.34     0.2564518
     22470.69     0.2565194
     22471.06     0.2565914
      22471.4      0.256659
     22471.77     0.2567311
     22472.12     0.2567561
     22472.46     0.2567008
     22472.81     0.2566451
     22473.18     0.2565856
     22473.53     0.2565305
      22473.9     0.2564708
     22474.24     0.2565704
     22474.61     0.2567479
     22474.96     0.2569136
      22475.3     0.2570796
     22475.65     0.2572456
     22476.02     0.2574115
     22476.36     0.2573567
     22476.73     0.2572976
     22477.08     0.2572427
     22477.43     0.2571877
     22477.79     0.2571291
     22478.14     0.2570952
     22478.49     0.2570927
     22478.86     0.2570898
      22479.2     0.2570871
     22479.57     0.2570842
     22479.92     0.2570814
     22480.26     0.2570702
     22480.63     0.2570555
     22480.98     0.2570415
     22481.32     0.2570278
      22481.7     0.2570129
     22482.04     0.2570098
     22482.41     0.2570933
     22482.76     0.2571714
      22483.1     0.2572497
     22483.47     0.2573333
     22483.82     0.2574115
     22484.16     0.2573138
     22484.51     0.2570214
     22484.88     0.2567092
     22485.22     0.2564166
      22485.6     0.2561027
     22485.94     0.2558101
     22486.31     0.2559479
     22486.66     0.2561564
       22487.     0.2563652
     22487.35     0.2565736
     22487.72     0.2567977
     22488.06     0.2570016
     22488.44     0.2571987
     22488.78     0.2573822
     22489.15     0.2575783
      22489.5     0.2577618
     22489.84     0.2579455
     22490.19     0.2578338
     22490.56     0.2574463
      22490.9     0.2570854
     22491.28      0.256698
     22491.62      0.256337
     22491.99     0.2559514
     22492.34     0.2562007
     22492.68     0.2564677
     22493.03     0.2567346
      22493.4     0.2570213
     22493.74     0.2572883
     22494.12     0.2575115
     22494.46     0.2575882
     22494.83     0.2576701
     22495.18     0.2577468
     22495.52     0.2578235
     22495.87     0.2579002
     22496.24     0.2578633
     22496.58      0.257767
     22496.96     0.2576635
      22497.3     0.2575673
     22497.67     0.2574638
     22498.02     0.2573706
     22498.36     0.2573343
     22498.71     0.2572981
     22499.08     0.2572592
     22499.43      0.257223
     22499.79     0.2571843
     22500.14     0.2572826
     22500.49     0.2575791
     22500.86      0.257894
      22501.2     0.2581889
     22501.55     0.2584837
      22501.9     0.2587803
     22502.27     0.2587166
     22502.61     0.2585188
     22502.98     0.2583065
     22503.33     0.2581087
      22503.7     0.2578964
     22504.04     0.2577243
     22504.39     0.2577254
     22504.74     0.2577264
     22505.11     0.2577274
     22505.45     0.2577285
     22505.82     0.2577295
     22506.17     0.2577175
     22506.54     0.2576901
     22506.89     0.2576645
     22507.23     0.2576391
     22507.58     0.2576136
     22507.95      0.257586
     22508.29     0.2575787
     22508.67      0.257574
     22509.01     0.2575698
     22509.38     0.2575651
     22509.73     0.2575609
     22510.07     0.2575626
     22510.42     0.2575861
     22510.79     0.2576113
     22511.14     0.2576349
     22511.51     0.2576601
     22511.85     0.2576835
     22512.22     0.2577312
     22512.57     0.2577892
     22512.92     0.2578476
     22513.26     0.2579056
     22513.63     0.2579679
     22513.98     0.2580259
     22514.35     0.2579109
      22514.7     0.2577945
     22515.04     0.2576781
     22515.41     0.2575533
     22515.76     0.2574368
     22516.11     0.2573383
     22516.48     0.2572759
     22516.82     0.2572177
     22517.17     0.2571592
     22517.54     0.2570971
     22517.89     0.2570386
     22518.26     0.2572541
      22518.6     0.2575684
     22518.95     0.2578829
     22519.29     0.2581973
     22519.67     0.2585349
     22520.01     0.2588328
     22520.38     0.2586447
     22520.73     0.2584685
      22521.1     0.2582815
     22521.45     0.2581053
     22521.79       0.25793
     22522.14     0.2578052
     22522.51     0.2577513
     22522.86     0.2577015
     22523.23     0.2576477
     22523.57     0.2575974
     22523.94     0.2575439
     22524.29     0.2574593
     22524.64     0.2573687
     22524.98     0.2572779
     22525.35     0.2571804
      22525.7     0.2570897
     22526.07     0.2570124
     22526.42     0.2570209
     22526.79     0.2570298
     22527.13      0.257038
     22527.48     0.2570466
     22527.83     0.2570549
      22528.2      0.257149
     22528.54     0.2573052
     22528.92     0.2574729
     22529.26     0.2576291
     22529.61     0.2577853
     22529.98     0.2579531
     22530.33     0.2580551
     22530.67     0.2581529
     22531.04      0.258258
     22531.39     0.2583559
     22531.74     0.2584543
     22532.11     0.2584675
     22532.45     0.2582698
     22532.82     0.2580575
