WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f344n
      3220.73   5.241951E-7
     3221.194   5.239167E-7
     3221.655   5.236404E-7
     3222.119   5.233625E-7
      3222.58   5.230845E-7
     3223.044   5.228054E-7
     3223.506   5.225282E-7
     3223.968   5.222511E-7
     3224.431   5.219713E-7
     3224.893   5.216924E-7
     3225.355   5.214132E-7
     3225.819   5.211329E-7
     3226.282   5.208536E-7
     3226.746   5.205736E-7
      3227.21   5.202934E-7
     3227.672   5.200142E-7
     3228.135   5.197343E-7
     3228.599   5.194529E-7
     3229.062   5.191724E-7
     3229.524   5.188924E-7
     3229.989   5.186110E-7
     3230.454   5.183444E-7
     3230.917   5.180789E-7
      3231.38   5.178150E-7
     3231.844   5.175505E-7
     3232.307   5.172856E-7
     3232.772   5.170189E-7
     3233.236   5.167537E-7
     3233.699   5.164884E-7
     3234.162   5.162228E-7
     3234.627   5.159556E-7
     3235.093   5.156882E-7
     3235.556   5.154222E-7
     3236.022   5.151551E-7
     3236.485   5.148880E-7
     3236.951   5.146197E-7
     3237.415   5.143523E-7
     3237.879   5.140846E-7
     3238.344   5.138161E-7
      3238.81   5.135478E-7
     3239.274   5.132798E-7
     3239.739   5.130115E-7
     3240.205   5.127354E-7
     3240.669   5.124518E-7
     3241.135   5.121669E-7
     3241.599   5.118824E-7
     3242.064   5.115977E-7
     3242.529   5.113134E-7
     3242.995   5.110281E-7
     3243.461   5.107424E-7
     3243.926   5.104577E-7
     3244.393   5.101710E-7
     3244.858   5.098852E-7
     3245.323   5.095991E-7
      3245.79   5.093118E-7
     3246.255   5.090258E-7
     3246.722   5.087388E-7
     3247.188   5.084518E-7
     3247.654   5.081656E-7
     3248.119   5.078790E-7
     3248.586   5.075897E-7
     3249.052   5.073015E-7
     3249.518   5.070148E-7
     3249.983   5.067277E-7
     3250.451   5.064564E-7
     3250.917   5.061866E-7
     3251.384   5.059181E-7
     3251.852   5.056498E-7
     3252.318   5.053799E-7
     3252.784   5.051087E-7
     3253.252   5.048376E-7
     3253.718   5.045689E-7
     3254.184   5.042994E-7
     3254.652   5.040279E-7
      3255.12   5.037560E-7
     3255.587   5.034858E-7
     3256.053   5.032151E-7
     3256.521   5.029419E-7
     3256.988   5.026694E-7
     3257.457   5.023979E-7
     3257.924   5.021273E-7
      3258.39   5.018553E-7
     3258.859   5.015819E-7
     3259.326   5.013084E-7
     3259.795   5.010330E-7
     3260.262   5.007492E-7
     3260.731   5.004570E-7
     3261.198   5.001651E-7
     3261.667   4.998712E-7
     3262.135   4.995783E-7
     3262.602   4.992859E-7
     3263.071   4.989919E-7
     3263.541   4.986971E-7
     3264.008   4.984034E-7
     3264.476   4.981101E-7
     3264.946   4.978155E-7
     3265.414   4.975205E-7
     3265.883   4.972242E-7
     3266.351   4.969297E-7
     3266.819   4.966356E-7
     3267.289   4.963397E-7
     3267.757   4.960444E-7
     3268.226   4.957486E-7
     3268.696   4.954510E-7
     3269.166   4.951540E-7
     3269.634   4.948596E-7
     3270.103   4.945649E-7
     3270.573   4.942691E-7
     3271.042   4.939743E-7
     3271.512   4.936796E-7
     3271.983   4.933847E-7
     3272.452   4.930899E-7
     3272.921   4.927949E-7
     3273.392   4.924982E-7
     3273.861   4.922023E-7
      3274.33   4.919069E-7
     3274.801   4.916109E-7
      3275.27   4.913155E-7
     3275.741   4.910183E-7
      3276.21   4.907221E-7
      3276.68   4.904257E-7
     3277.151   4.901283E-7
     3277.623   4.898318E-7
     3278.092   4.895358E-7
     3278.562   4.892372E-7
     3279.034   4.889374E-7
     3279.504   4.886398E-7
     3279.975   4.883409E-7
     3280.445   4.849353E-7
     3280.917   4.813414E-7
     3281.387   4.777598E-7
     3281.859   4.741597E-7
      3282.33   4.705727E-7
       3282.8   4.669840E-7
     3283.272   4.633781E-7
     3283.743   4.597860E-7
     3284.213   4.561920E-7
     3284.686   4.525811E-7
     3285.156   4.489818E-7
     3285.627   4.453817E-7
     3286.101   4.417524E-7
     3286.572   4.381488E-7
     3287.043   4.345435E-7
     3287.514   4.309352E-7
     3287.987   4.273105E-7
     3288.458   4.236975E-7
     3288.931   4.200700E-7
     3289.404   4.164402E-7
     3289.876   4.128223E-7
     3290.347   4.092018E-7
      3290.82   4.055666E-7
     3291.292   4.019408E-7
     3291.764   3.983134E-7
     3292.237   3.946723E-7
     3292.709   3.910438E-7
     3293.182   3.873981E-7
     3293.654   3.837632E-7
     3294.126   3.801270E-7
       3294.6   3.764748E-7
     3295.074   3.728211E-7
     3295.546   3.691787E-7
     3296.019   3.655332E-7
     3296.493   3.618738E-7
     3296.965   3.582283E-7
     3297.439   3.545638E-7
     3297.914   3.508979E-7
     3298.386   3.472453E-7
     3298.859   3.435894E-7
     3299.333   3.399175E-7
     3299.806   3.362597E-7
     3300.279   3.326041E-7
     3300.754   3.289357E-7
     3301.227   3.252808E-7
     3301.699   3.216241E-7
     3302.175   3.179487E-7
     3302.648   3.142866E-7
     3303.123   3.106077E-7
     3303.598   3.069276E-7
     3304.071   3.032590E-7
     3304.545   2.995893E-7
      3305.02   2.959027E-7
     3305.494   2.922265E-7
     3305.967   2.885487E-7
     3306.445   2.848420E-7
     3306.918   2.811603E-7
     3307.392   2.774761E-7
     3307.866   2.737904E-7
     3308.342   2.700882E-7
     3308.816   2.663980E-7
      3309.29   2.627057E-7
     3309.766   2.589962E-7
      3310.24   2.552976E-7
     3310.717   2.515775E-7
     3311.191   2.478709E-7
     3311.667   2.441472E-7
     3312.142   2.404372E-7
     3312.618   2.367083E-7
     3313.093   2.329936E-7
     3313.568   2.292765E-7
     3314.044   2.255443E-7
     3314.519   2.218230E-7
     3314.996   2.180849E-7
     3315.473   2.143463E-7
     3315.948   2.106196E-7
     3316.423   2.068907E-7
       3316.9   2.031448E-7
     3317.375   1.994119E-7
     3317.851   1.956776E-7
     3318.328   1.919260E-7
     3318.803   1.881881E-7
     3319.279   1.844468E-7
     3319.757   1.806889E-7
     3320.234   1.831844E-7
      3320.71   1.921527E-7
     3321.187   2.011568E-7
     3321.664   2.101367E-7
     3322.139   2.191157E-7
     3322.617   2.281354E-7
     3323.094   2.371309E-7
     3323.572   2.461618E-7
      3324.05   2.551965E-7
     3324.526   2.642038E-7
     3325.002   2.732147E-7
      3325.48   2.822647E-7
     3325.957   2.912860E-7
     3326.434   3.003116E-7
      3326.91   3.093409E-7
     3327.389   3.184101E-7
     3327.865   3.274504E-7
     3328.344   3.365327E-7
     3328.823   3.456192E-7
       3329.3   3.546758E-7
     3329.777   3.637351E-7
     3330.256   3.728362E-7
     3330.733   3.819046E-7
      3331.21   3.909810E-7
      3331.69   4.000974E-7
     3332.169   4.092178E-7
     3332.646   4.183097E-7
     3333.126   4.274378E-7
     3333.604   4.365416E-7
     3334.081   4.456443E-7
     3334.561   4.547921E-7
     3335.039   4.639062E-7
     3335.516   4.730240E-7
     3335.996   4.821828E-7
     3336.474   4.913139E-7
     3336.954   5.004861E-7
     3337.432   5.096279E-7
     3337.912   5.188060E-7
     3338.391   5.279551E-7
     3338.871   5.371452E-7
     3339.349   5.463062E-7
     3339.828   5.554710E-7
     3340.308   5.646736E-7
     3340.789   5.738778E-7
     3341.267   5.830473E-7
     3341.746   5.922288E-7
     3342.227   6.014424E-7
     3342.706   6.106317E-7
     3343.187   6.198615E-7
     3343.666   6.290570E-7
     3344.145   6.382561E-7
     3344.626   6.475015E-7
     3345.105   6.567125E-7
     3345.584   6.659263E-7
     3346.066   6.751817E-7
     3346.547   6.844467E-7
     3347.027   6.936772E-7
     3347.506   7.029087E-7
     3347.988   7.121812E-7
     3348.468   7.214308E-7
     3348.949   7.307124E-7
     3349.431   7.400068E-7
     3349.911   7.492621E-7
     3350.391   7.585478E-7
     3350.873   7.678744E-7
     3351.353   7.771657E-7
     3351.833   7.864650E-7
     3352.315   7.958076E-7
     3352.796   8.051218E-7
     3353.278   8.144732E-7
     3353.758   8.237956E-7
     3354.239   8.331267E-7
     3354.721   8.424952E-7
     3355.204   8.518669E-7
     3355.685   8.612135E-7
     3356.166   8.705597E-7
     3356.648   8.799535E-7
     3357.129   8.893132E-7
     3357.612   8.987140E-7
     3358.093   9.080808E-7
     3358.576   9.174955E-7
     3359.058   9.268762E-7
     3359.541   9.362976E-7
     3360.022   9.708268E-7
     3360.504   1.525059E-6
     3360.987   2.081763E-6
     3361.469   2.636721E-6
      3361.95   3.191901E-6
     3362.434   3.749558E-6
     3362.916   4.305188E-6
     3363.399   4.863300E-6
     3363.883   5.421923E-6
     3364.365   5.978784E-6
     3364.847   6.535581E-6
     3365.332   7.095148E-6
     3365.814   7.652685E-6
     3366.296   8.210427E-6
      3366.78   8.770929E-6
     3367.264   9.331382E-6
     3367.747   9.890377E-6
     3368.229   1.044931E-5
     3368.714   1.101102E-5
     3369.197   1.157067E-5
     3369.681   1.213281E-5
     3370.164   1.269317E-5
     3370.647   1.325368E-5
      3371.13   1.381442E-5
     3371.615   1.437768E-5
     3372.098   1.493916E-5
     3372.583   1.550307E-5
     3373.068   1.606721E-5
     3373.552   1.662959E-5
     3374.037   1.719447E-5
     3374.521   1.775736E-5
     3375.004   1.832076E-5
      3375.49   1.888626E-5
     3375.975   1.945226E-5
     3376.459   2.001625E-5
     3376.943   2.058075E-5
     3377.428   2.114772E-5
     3377.912   2.171262E-5
     3378.398   2.228003E-5
     3378.882   2.284565E-5
     3379.366   2.341151E-5
     3379.851   2.397789E-5
     3380.337   2.882334E-5
     3380.821   3.554115E-5
     3381.308   4.228889E-5
     3381.794   4.903944E-5
     3382.279   5.576922E-5
     3382.763   6.250195E-5
      3383.25   6.926471E-5
     3383.735   7.600660E-5
     3384.221   8.277845E-5
     3384.708   8.955306E-5
     3385.193   1.060025E-4
     3385.678   1.371310E-4
     3386.165   1.683981E-4
      3386.65   1.995527E-4
     3387.136   2.307363E-4
     3387.621   2.619331E-4
     3388.108   2.932689E-4
     3388.594   3.245081E-4
     3389.081   3.558706E-4
     3389.567   3.871370E-4
     3390.054   4.409828E-4
      3390.54   6.725897E-4
     3391.028   9.052249E-4
     3391.514   0.001137029
        3392.   0.001368931
     3392.488   0.001601982
     3392.976   0.001835131
     3393.462   0.002067443
      3393.95   0.002300903
     3394.437   0.002533527
     3394.923    0.00276625
     3395.411   0.004555103
     3395.898   0.006629299
     3396.384   0.008704376
     3396.873    0.01078867
      3397.36    0.01286654
     3397.846    0.01494529
     3398.335    0.01703325
     3398.824    0.01912209
     3399.311    0.02120454
       3399.8    0.02329626
     3400.287    0.02644578
     3400.774    0.03034046
     3401.264    0.03425218
     3401.751    0.03814973
      3402.24    0.04206429
      3402.73    0.04598222
     3403.217    0.04988595
     3403.705    0.05379114
     3404.195    0.05771532
     3404.682    0.06162522
      3405.17     0.0650969
     3405.658    0.06775039
     3406.148    0.07041407
     3406.636    0.07306927
     3407.126    0.07573743
     3407.616     0.0784054
     3408.104    0.08106504
     3408.593    0.08372562
     3409.083    0.08639913
     3409.572    0.08906287
      3410.06    0.09140792
     3410.551    0.09148405
     3411.041    0.09156018
      3411.53    0.09163595
     3412.021    0.09171204
      3412.51     0.0917879
     3412.999    0.09186381
      3413.49       0.09194
     3413.979    0.09201591
     3414.468    0.09209188
     3414.959    0.09216821
     3415.448    0.09256654
      3415.94    0.09299602
     3416.431    0.09342565
     3416.921     0.0938537
      3417.41    0.09428213
     3417.902    0.09471223
     3418.392    0.09514095
     3418.882    0.09557005
     3419.373    0.09600083
     3419.865    0.09643196
     3420.355    0.09678248
     3420.847    0.09710442
     3421.337    0.09742526
     3421.828    0.09774619
      3422.32    0.09806864
      3422.81    0.09839013
     3423.301    0.09871166
     3423.793    0.09903455
     3424.284    0.09935631
     3424.774    0.09967832
     3425.269     0.0998895
      3425.76     0.1000047
     3426.251     0.1001199
     3426.741     0.1002351
     3427.234     0.1003508
     3427.726     0.1004663
     3428.219     0.1005822
     3428.712      0.100698
     3429.203     0.1008135
     3429.695     0.1009292
     3430.188     0.1009312
     3430.679      0.100748
     3431.171     0.1005648
     3431.665     0.1003806
     3432.156     0.1001972
      3432.65     0.1000131
     3433.142    0.09982949
     3433.634    0.09964573
     3434.128    0.09946121
     3434.622    0.09927671
     3435.114    0.09913669
     3435.606    0.09914275
       3436.1    0.09914883
     3436.593    0.09915488
     3437.087    0.09916102
     3437.579    0.09916736
     3438.074    0.09917369
     3438.566    0.09917971
     3439.061    0.09918576
     3439.554    0.09919196
     3440.047    0.09916849
     3440.542    0.09886175
     3441.035    0.09855581
     3441.528    0.09824976
     3442.023     0.0979422
     3442.516      0.097636
     3443.011    0.09732831
     3443.506    0.09702051
        3444.    0.09671364
     3444.493    0.09640649
     3444.989    0.09609816
     3445.482    0.09542494
     3445.976    0.09474295
     3446.472    0.09405751
     3446.968    0.09337211
     3447.461    0.09268895
     3447.956    0.09200516
     3448.451    0.09131859
     3448.946    0.09063411
     3449.442    0.08994666
     3449.936    0.08926128
      3450.43    0.08939094
     3450.925    0.08964182
     3451.421    0.08989369
     3451.918    0.09014576
     3452.412      0.090397
     3452.909    0.09064937
     3453.404    0.09090084
       3453.9    0.09115352
     3454.395    0.09140499
      3454.89    0.09165659
     3455.387     0.0909031
     3455.884     0.0898639
      3456.38     0.0888278
     3456.875    0.08779176
     3457.372    0.08675075
     3457.867    0.08571338
     3458.365    0.08467112
      3458.86    0.08363308
     3459.356    0.08259395
     3459.852    0.08155385
     3460.349    0.07860678
     3460.847    0.07484923
     3461.343    0.07110487
     3461.841     0.0673423
     3462.337    0.06359278
     3462.833     0.0598416
     3463.331    0.05607407
     3463.828    0.05231786
     3464.326    0.04854517
     3464.824    0.04477081
     3465.321    0.04167006
     3465.817    0.03892886
     3466.316    0.03617571
     3466.812    0.03343081
     3467.309    0.03068604
     3467.806    0.02793736
     3468.305    0.02517804
     3468.802    0.02242833
     3469.301    0.01966528
       3469.8    0.01690103
     3470.297    0.01509675
     3470.796    0.01392913
     3471.293    0.01276509
     3471.791    0.01160006
     3472.289     0.0104346
     3472.788    0.00926471
     3473.287   0.008093784
     3473.785   0.006926409
     3474.283   0.005758596
     3474.783   0.004585756
     3475.281   0.003895484
     3475.781   0.003574191
     3476.279   0.003254028
     3476.777   0.002933741
     3477.277    0.00261192
     3477.775   0.002291234
     3478.275   0.001969172
     3478.774   0.001648246
     3479.274   0.001325782
     3479.773   0.001004453
     3480.273   8.212282E-4
     3480.772   7.542340E-4
     3481.271   6.872124E-4
     3481.771   6.199013E-4
     3482.272   5.525642E-4
     3482.771   4.854309E-4
     3483.272   4.180092E-4
     3483.771   3.507918E-4
     3484.271   2.835807E-4
     3484.772   2.160471E-4
     3485.271   1.786907E-4
     3485.771   1.665385E-4
     3486.272   1.543342E-4
     3486.771   1.421727E-4
     3487.271   1.300004E-4
     3487.773   1.177816E-4
     3488.274   1.055522E-4
     3488.774   9.336550E-5
     3489.274   8.116820E-5
     3489.776   6.891854E-5
     3490.276   6.131773E-5
     3490.778   5.743207E-5
      3491.28   5.354662E-5
     3491.781   4.967274E-5
     3492.281   4.579539E-5
     3492.783   4.190319E-5
     3493.284   3.802264E-5
     3493.784   3.413856E-5
     3494.287   3.023956E-5
     3494.788   2.635217E-5
      3495.29   2.430906E-5
     3495.791   2.362946E-5
     3496.292   2.294959E-5
     3496.795   2.226713E-5
     3497.298   2.158370E-5
     3497.799   2.090294E-5
       3498.3   2.022158E-5
     3498.803   1.953726E-5
     3499.305   1.885497E-5
     3499.808   1.816972E-5
      3500.31   1.748697E-5
     3500.813   1.680133E-5
     3501.315   1.611771E-5
     3501.819   1.543111E-5
      3502.32   1.474690E-5
     3502.822   1.406207E-5
     3503.326   1.337425E-5
     3503.828   1.268878E-5
      3504.33   1.200302E-5
     3504.834   1.131395E-5
     3505.336   1.062721E-5
     3505.839   9.939831E-6
     3506.345   9.247178E-6
     3506.847   8.559255E-6
      3507.35   7.871011E-6
     3507.853   7.182126E-6
     3508.357   6.490261E-6
      3508.86   5.800771E-6
     3509.365   5.108309E-6
     3509.869   4.415208E-6
     3510.372   4.199469E-6
     3510.875   4.150304E-6
      3511.38   4.100906E-6
     3511.884   4.051677E-6
     3512.387   4.002413E-6
     3512.892   3.952932E-6
     3513.395   3.903611E-6
     3513.901   3.854082E-6
     3514.404   3.804689E-6
     3514.908   3.755294E-6
     3515.413   3.705666E-6
     3515.919   3.656015E-6
     3516.423   3.606505E-6
     3516.927   3.556972E-6
     3517.433   3.507228E-6
     3517.937   3.457654E-6
     3518.443   3.407833E-6
     3518.949   3.357987E-6
     3519.453   3.308295E-6
     3519.957   3.258606E-6
     3520.464   3.208680E-6
     3520.968   3.158924E-6
     3521.473   3.109133E-6
     3521.979   3.059128E-6
     3522.484   3.009283E-6
     3522.989   2.959415E-6
     3523.495   2.909302E-6
        3524.   2.859359E-6
     3524.507   2.809207E-6
     3525.014   2.759008E-6
     3525.519   2.708979E-6
     3526.024   2.658926E-6
     3526.532   2.608628E-6
     3527.037   2.558526E-6
     3527.542   2.508354E-6
     3528.052   2.457796E-6
     3528.557   2.407574E-6
     3529.063   2.357329E-6
     3529.569   2.307061E-6
     3530.076   2.256575E-6
     3530.582   2.206233E-6
     3531.088   2.155844E-6
     3531.596   2.105255E-6
     3532.102   2.054815E-6
      3532.61   2.004162E-6
     3533.116   1.953679E-6
     3533.625   1.902949E-6
     3534.131   1.852392E-6
     3534.639   1.801622E-6
     3535.146   1.750998E-6
     3535.652   1.700352E-6
     3536.161   1.649485E-6
     3536.667   1.598790E-6
     3537.176   1.547852E-6
     3537.685   1.496892E-6
     3538.192   1.446102E-6
     3538.699   1.395263E-6
     3539.208   1.344206E-6
     3539.715   1.293324E-6
     3540.224   1.242196E-6
     3540.732   1.191238E-6
     3541.239   1.140260E-6
     3541.746   1.089261E-6
     3542.256   1.038015E-6
     3542.765   9.867438E-7
     3543.273   9.356466E-7
     3543.783   8.843058E-7
     3544.291   8.331390E-7
     3544.798   7.819498E-7
     3545.308   7.305152E-7
     3545.816   6.792545E-7
     3546.326   6.277722E-7
     3546.836   5.762660E-7
     3547.345   5.249102E-7
     3547.853   4.735316E-7
     3548.363   4.219313E-7
     3548.872   3.704803E-7
      3549.38   3.190068E-7
     3549.889   2.675103E-7
       3550.4   2.586960E-7
     3550.908   2.618002E-7
     3551.419   2.649173E-7
      3551.93   2.680356E-7
     3552.439   2.711457E-7
     3552.948   2.742573E-7
     3553.459   2.773819E-7
     3553.968   2.804976E-7
     3554.478   2.836150E-7
     3554.989   2.867459E-7
       3555.5   2.898776E-7
      3556.01   2.930001E-7
     3556.521   2.961365E-7
     3557.031   2.992640E-7
     3557.541   3.023932E-7
     3558.052   3.055359E-7
     3558.562   3.086677E-7
     3559.072   3.118025E-7
     3559.584   3.149507E-7
     3560.094   3.180884E-7
     3560.606   3.212398E-7
     3561.118   3.243941E-7
     3561.628   3.275374E-7
     3562.139   3.306836E-7
     3562.651   3.338411E-7
     3563.162   3.369913E-7
     3563.672   3.401426E-7
     3564.185   3.433074E-7
     3564.698   3.464756E-7
     3565.208   3.496341E-7
     3565.721   3.528039E-7
     3566.232   3.559647E-7
     3566.743   3.591273E-7
     3567.256   3.623049E-7
     3567.767   3.654704E-7
     3568.279   3.686391E-7
     3568.792   3.718232E-7
     3569.303   3.749949E-7
     3569.815   3.781693E-7
     3570.328   3.813538E-7
     3570.842   3.845352E-7
     3571.354   3.877079E-7
     3571.865   3.908819E-7
     3572.379   3.940702E-7
     3572.891   3.972459E-7
     3573.403   4.004246E-7
     3573.919   4.036301E-7
     3574.431   4.068129E-7
     3574.943   4.099986E-7
     3575.458   4.131989E-7
      3575.97   4.163869E-7
     3576.484   4.195881E-7
     3576.997   4.227786E-7
     3577.509   4.259736E-7
     3578.022   4.291684E-7
     3578.537   4.323792E-7
     3579.049   4.355776E-7
     3579.564   4.387906E-7
     3580.077   4.419945E-7
     3580.592   4.452227E-7
     3581.107   4.484540E-7
      3581.62   4.516729E-7
     3582.134   4.548964E-7
     3582.649   4.581315E-7
     3583.164   4.613694E-7
     3583.677   4.645956E-7
     3584.191   4.678240E-7
     3584.707   4.710690E-7
      3585.22   4.743030E-7
     3585.734   4.775382E-7
      3586.25   4.807889E-7
     3586.764   4.840292E-7
     3587.278   4.872710E-7
     3587.794   4.905284E-7
     3588.308   4.937719E-7
     3588.822   4.970179E-7
     3589.338   5.002800E-7
     3589.854   5.035444E-7
     3590.369   5.042272E-7
     3590.883   5.038963E-7
       3591.4   5.035637E-7
     3591.917   5.032309E-7
     3592.433   5.028968E-7
     3592.948   5.025635E-7
     3593.463   5.022305E-7
     3593.979   5.018960E-7
     3594.495   5.015625E-7
      3595.01   5.012288E-7
     3595.525   5.008948E-7
     3596.042   5.005594E-7
     3596.557   5.002257E-7
     3597.075   4.998901E-7
      3597.59   4.995537E-7
     3598.105   4.992177E-7
     3598.623   4.988816E-7
     3599.141   4.985452E-7
     3599.656   4.982100E-7
     3600.172   4.978776E-7
      3600.69   4.975500E-7
     3601.208   4.972219E-7
     3601.724   4.968944E-7
      3602.24   4.965668E-7
     3602.758   4.962383E-7
     3603.277   4.959093E-7
     3603.793   4.955813E-7
     3604.309   4.952531E-7
     3604.826   4.949246E-7
     3605.344   4.945941E-7
     3605.861   4.942644E-7
     3606.378   4.939354E-7
     3606.896   4.936053E-7
     3607.413   4.932756E-7
     3607.932   4.929443E-7
     3608.451   4.926126E-7
     3608.968   4.922819E-7
     3609.485   4.919503E-7
     3610.005   4.916171E-7
     3610.524   4.912791E-7
     3611.041   4.909421E-7
     3611.559   4.906056E-7
     3612.078   4.902673E-7
     3612.596   4.899294E-7
     3613.114   4.895910E-7
     3613.633   4.892502E-7
     3614.151   4.889105E-7
     3614.671   4.885703E-7
     3615.189   4.882317E-7
     3615.707   4.878936E-7
     3616.225   4.875544E-7
     3616.745   4.872124E-7
     3617.265   4.868706E-7
     3617.784   4.865300E-7
     3618.302   4.861895E-7
     3618.823   4.858470E-7
     3619.343   4.855040E-7
     3619.864   4.851604E-7
     3620.382   4.848192E-7
     3620.901   4.844780E-7
     3621.422   4.841363E-7
     3621.941   4.837959E-7
      3622.46   4.834546E-7
     3622.979   4.831131E-7
       3623.5   4.827693E-7
     3624.021   4.824252E-7
     3624.541   4.820828E-7
      3625.06   4.817403E-7
      3625.58   4.813973E-7
     3626.101   4.810528E-7
     3626.621   4.807101E-7
     3627.142   4.803651E-7
     3627.662   4.800198E-7
     3628.184   4.796736E-7
     3628.704   4.793297E-7
     3629.226   4.789840E-7
     3629.748   4.786374E-7
     3630.268   4.782966E-7
      3630.79   4.779580E-7
      3631.31   4.776209E-7
     3631.831   4.772838E-7
     3632.351   4.769463E-7
     3632.874   4.766073E-7
     3633.394   4.762694E-7
     3633.915   4.759312E-7
     3634.437   4.755908E-7
     3634.958   4.752513E-7
     3635.481   4.749113E-7
     3636.002   4.745725E-7
     3636.525   4.742309E-7
     3637.046   4.738905E-7
     3637.569   4.735489E-7
     3638.091   4.732082E-7
     3638.614   4.728654E-7
     3639.137   4.725227E-7
     3639.659   4.721812E-7
      3640.18   4.718368E-7
     3640.704   4.714854E-7
     3641.226   4.711353E-7
     3641.747   4.707848E-7
     3642.271   4.704327E-7
     3642.793   4.700816E-7
     3643.317   4.697287E-7
     3643.839   4.693764E-7
     3644.361   4.690248E-7
     3644.885   4.686720E-7
     3645.408   4.683187E-7
     3645.932   4.679634E-7
     3646.455   4.676109E-7
     3646.979   4.672569E-7
     3647.502   4.669028E-7
     3648.026   4.665472E-7
     3648.551   4.661917E-7
     3649.074   4.658373E-7
     3649.597   4.654820E-7
     3650.122   4.651257E-7
     3650.645   4.647729E-7
     3651.168   4.644190E-7
     3651.693   4.640623E-7
     3652.216   4.637075E-7
     3652.742   4.633521E-7
     3653.263   4.629984E-7
     3653.789   4.626412E-7
     3654.312   4.622854E-7
     3654.838   4.619283E-7
     3655.364   4.615704E-7
     3655.887   4.612133E-7
     3656.411   4.608565E-7
     3656.937   4.604982E-7
     3657.463   4.601397E-7
     3657.987   4.597823E-7
     3658.513   4.594238E-7
     3659.038   4.590661E-7
     3659.564   4.587052E-7
     3660.088   4.583451E-7
     3660.613   4.579830E-7
     3661.137   4.576205E-7
     3661.664   4.572554E-7
     3662.191   4.568899E-7
     3662.714   4.565277E-7
      3663.24   4.561621E-7
     3663.765   4.557971E-7
     3664.292   4.554311E-7
     3664.819   4.550648E-7
     3665.344   4.546993E-7
      3665.87   4.543332E-7
     3666.397   4.539664E-7
     3666.922   4.536012E-7
      3667.45   4.532326E-7
     3667.976   4.528648E-7
     3668.503   4.524977E-7
     3669.031   4.521304E-7
     3669.556   4.517620E-7
     3670.082   4.513931E-7
     3670.608   4.510244E-7
     3671.136   4.506534E-7
     3671.662   4.502828E-7
     3672.188   4.499121E-7
     3672.717   4.495402E-7
     3673.243   4.491691E-7
     3673.771   4.487960E-7
       3674.3   4.484228E-7
     3674.826   4.480512E-7
     3675.353   4.476790E-7
     3675.882   4.473045E-7
     3676.408   4.469325E-7
     3676.937   4.465588E-7
     3677.464   4.461848E-7
     3677.993   4.458088E-7
      3678.52   4.454358E-7
     3679.047   4.450624E-7
     3679.576   4.446863E-7
     3680.104   4.443130E-7
     3680.633   4.439451E-7
      3681.16   4.435788E-7
     3681.688   4.432129E-7
     3682.215   4.428460E-7
     3682.745   4.424764E-7
     3683.273   4.421087E-7
     3683.802   4.417403E-7
      3684.33   4.413719E-7
      3684.86   4.410011E-7
      3685.39   4.406307E-7
     3685.918   4.402620E-7
     3686.449   4.398914E-7
     3686.977   4.395222E-7
     3687.507   4.391511E-7
     3688.036   4.387811E-7
     3688.564   4.384102E-7
     3689.093   4.380390E-7
     3689.623   4.376662E-7
     3690.154   4.372918E-7
     3690.683   4.369155E-7
     3691.212   4.365382E-7
     3691.741   4.361596E-7
     3692.272   4.357805E-7
     3692.801   4.354038E-7
     3693.332   4.350238E-7
     3693.861   4.346439E-7
     3694.393   4.342632E-7
     3694.922   4.338842E-7
     3695.453   4.335029E-7
     3695.983   4.331226E-7
     3696.514   4.327406E-7
     3697.046   4.323583E-7
     3697.576   4.319777E-7
     3698.108   4.315953E-7
     3698.636   4.312157E-7
     3699.168   4.308327E-7
     3699.698   4.304504E-7
      3700.23   4.300698E-7
      3700.76   4.296949E-7
     3701.291   4.293199E-7
     3701.823   4.289429E-7
     3702.353   4.285670E-7
     3702.884   4.281904E-7
     3703.417   4.278124E-7
     3703.949   4.274343E-7
      3704.48   4.270574E-7
     3705.013   4.266786E-7
     3705.544   4.263019E-7
     3706.077   4.259228E-7
     3706.608   4.255434E-7
     3707.141   4.251628E-7
     3707.672   4.247848E-7
     3708.204   4.244060E-7
     3708.737   4.240254E-7
     3709.268   4.236455E-7
     3709.802   4.232640E-7
     3710.332   4.228845E-7
     3710.865   4.225013E-7
     3711.397   4.221202E-7
     3711.931   4.217376E-7
     3712.463   4.213552E-7
     3712.997   4.209708E-7
     3713.531   4.205866E-7
     3714.063   4.202037E-7
     3714.597   4.198190E-7
     3715.129   4.194354E-7
     3715.664   4.190500E-7
     3716.196   4.186654E-7
     3716.731   4.182783E-7
     3717.263   4.178934E-7
     3717.796   4.175087E-7
     3718.331   4.171218E-7
     3718.864   4.167356E-7
     3719.398   4.163475E-7
     3719.929   4.159620E-7
     3720.465   4.155751E-7
     3720.998   4.151898E-7
     3721.533   4.148019E-7
     3722.066   4.144153E-7
     3722.602   4.140268E-7
     3723.135   4.136398E-7
     3723.671   4.132511E-7
     3724.206   4.128620E-7
      3724.74   4.124734E-7
     3725.276   4.120834E-7
     3725.809   4.116952E-7
     3726.345   4.113043E-7
     3726.879   4.109143E-7
