WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.229004E-18
PIVWV    r 2265.048
BANDW    r 511.7854
TPEAK    r 0.02941846
EQUVW    r 36.17458
RECTW    r 1229.656
EMFLX    r 6.443280E-15
     3443.448   3.663554E-4
     3444.193   3.640992E-4
     3444.938   3.618424E-4
     3445.683   3.595855E-4
     3446.428   3.573279E-4
     3447.174   3.550696E-4
      3447.92   3.528105E-4
     3448.666   3.505514E-4
     3449.411   3.482963E-4
     3450.158   3.460702E-4
     3450.904   3.439914E-4
      3451.65   3.419127E-4
     3452.399   3.398278E-4
     3453.146   3.377478E-4
     3453.895   3.356616E-4
     3454.642   3.335808E-4
     3455.387   3.315049E-4
     3456.135   3.294227E-4
     3456.882   3.273405E-4
      3457.63   3.252578E-4
      3458.38   3.231688E-4
     3459.128   3.210853E-4
     3459.876   3.190144E-4
     3460.625   3.170563E-4
     3461.374   3.151392E-4
      3462.12   3.132263E-4
     3462.871   3.113035E-4
      3463.62   3.093845E-4
      3464.37   3.074655E-4
     3465.119   3.055463E-4
     3465.869   3.036261E-4
     3466.618   3.017057E-4
     3467.368   2.997854E-4
     3468.118   2.978645E-4
     3468.868   2.959429E-4
     3469.619   2.940249E-4
     3470.369   2.921748E-4
      3471.12   2.904067E-4
     3471.871   2.886381E-4
     3472.622   2.868694E-4
     3473.373   2.851003E-4
     3474.125   2.833311E-4
     3474.876   2.815608E-4
     3475.628   2.797904E-4
      3476.38   2.780201E-4
     3477.132   2.762491E-4
     3477.884   2.744777E-4
     3478.636   2.727056E-4
     3479.389   2.709350E-4
     3480.141   2.691876E-4
     3480.894   2.675571E-4
     3481.647   2.659265E-4
       3482.4   2.642954E-4
     3483.154   2.626638E-4
     3483.907   2.610321E-4
     3484.661   2.594000E-4
     3485.415   2.577678E-4
     3486.169   2.561346E-4
     3486.923   2.545019E-4
     3487.677   2.528681E-4
     3488.431   2.512344E-4
     3489.186   2.496001E-4
     3489.941   2.479737E-4
     3490.696   2.464517E-4
     3491.451   2.449479E-4
     3492.206   2.434437E-4
     3492.962   2.419395E-4
     3493.719   2.404308E-4
     3494.475   2.389261E-4
     3495.231   2.374204E-4
     3495.987   2.359147E-4
     3496.743   2.344090E-4
       3497.5   2.329028E-4
     3498.256   2.313961E-4
     3499.013   2.298889E-4
      3499.77   2.284859E-4
     3500.527   2.277377E-4
     3501.284   2.274710E-4
     3502.042   2.272042E-4
     3502.799   2.269374E-4
     3503.557   2.266705E-4
     3504.315   2.264036E-4
     3505.073   2.261366E-4
     3505.831   2.258695E-4
     3506.589   2.256025E-4
     3507.348   2.253353E-4
     3508.107   2.250680E-4
     3508.865   2.248007E-4
     3509.625   2.245337E-4
     3510.384   2.242681E-4
     3511.143   2.240048E-4
     3511.903   2.237415E-4
     3512.662   2.234782E-4
     3513.422   2.232148E-4
     3514.182   2.229513E-4
     3514.943   2.226877E-4
     3515.703   2.224242E-4
     3516.463   2.221606E-4
     3517.224   2.218969E-4
     3517.985   2.216331E-4
     3518.746   2.213693E-4
     3519.507   2.211055E-4
     3520.269   2.208431E-4
     3521.032   2.205826E-4
     3521.793   2.203228E-4
     3522.555   2.200629E-4
     3523.315   2.198037E-4
     3524.078   2.195437E-4
      3524.84   2.192837E-4
     3525.603   2.190236E-4
     3526.367   2.187628E-4
      3527.13   2.185026E-4
     3527.893   2.182424E-4
     3528.656   2.179821E-4
     3529.419   2.177217E-4
     3530.181   2.174636E-4
     3530.947   2.172059E-4
      3531.71   2.169495E-4
     3532.474   2.166932E-4
     3533.239   2.164367E-4
     3534.003   2.161802E-4
     3534.767   2.159235E-4
     3535.534   2.156662E-4
     3536.299   2.154095E-4
     3537.064   2.151527E-4
     3537.829   2.148959E-4
     3538.594   2.146391E-4
      3539.36   2.143821E-4
     3540.125   2.141265E-4
     3540.891   2.138729E-4
     3541.657   2.136199E-4
     3542.423   2.133668E-4
     3543.189   2.131137E-4
     3543.956   2.128606E-4
     3544.722   2.126074E-4
     3545.489   2.123540E-4
     3546.256   2.121007E-4
     3547.023   2.118473E-4
     3547.791   2.115939E-4
     3548.558   2.113404E-4
     3549.326   2.110869E-4
     3550.094   2.108340E-4
     3550.862   2.105841E-4
      3551.63   2.103344E-4
     3552.398   2.100846E-4
     3553.167   2.098348E-4
     3553.935   2.095849E-4
     3554.704   2.093350E-4
     3555.473   2.090850E-4
     3556.242   2.088350E-4
     3557.011   2.085849E-4
     3557.781   2.083347E-4
      3558.55   2.080846E-4
      3559.32   2.078343E-4
      3560.09   2.075848E-4
      3560.86   2.073381E-4
      3561.63   2.070916E-4
     3562.401   2.068451E-4
     3563.172   2.065985E-4
     3563.942   2.063519E-4
     3564.713   2.061052E-4
     3565.484   2.058586E-4
     3566.256   2.056118E-4
     3567.027   2.053650E-4
     3567.799   2.051180E-4
     3568.571   2.048711E-4
     3569.343   2.046241E-4
     3570.115   2.043784E-4
     3570.887   2.041345E-4
     3571.659   2.038912E-4
     3572.432   2.036479E-4
     3573.205   2.034046E-4
     3573.978   2.031612E-4
     3574.751   2.029177E-4
     3575.524   2.026742E-4
     3576.298   2.024307E-4
     3577.071   2.021871E-4
     3577.847   2.019429E-4
     3578.621   2.016991E-4
     3579.395   2.014554E-4
     3580.169   2.012128E-4
     3580.944   2.009724E-4
     3581.719   2.007323E-4
     3582.493   2.004922E-4
     3583.268   2.002521E-4
     3584.043   2.000119E-4
     3584.819   1.997716E-4
     3585.596   1.995307E-4
      3586.37   1.992910E-4
     3587.146   1.990505E-4
     3587.922   1.988101E-4
     3588.698   1.985696E-4
     3589.474   1.983292E-4
     3590.252   1.980891E-4
     3591.029   1.978521E-4
     3591.806   1.976153E-4
     3592.583   1.973782E-4
     3593.358   1.971418E-4
     3594.135   1.969047E-4
     3594.915   1.966670E-4
     3595.693   1.964298E-4
      3596.47   1.961926E-4
     3597.249   1.959553E-4
     3598.027   1.957179E-4
     3598.805   1.954806E-4
     3599.583   1.952431E-4
     3600.362   1.950067E-4
     3601.141   1.947710E-4
      3601.92   1.945353E-4
     3602.699   1.942997E-4
     3603.479   1.940639E-4
     3604.258   1.938282E-4
     3605.038   1.935924E-4
     3605.817   1.933565E-4
     3606.597   1.931206E-4
     3607.378   1.928846E-4
     3608.158   1.926485E-4
     3608.938   1.924125E-4
     3609.719   1.921763E-4
       3610.5   1.919425E-4
     3611.281   1.917100E-4
     3612.062   1.914774E-4
     3612.844   1.912447E-4
     3613.625   1.910121E-4
     3614.407   1.907793E-4
     3615.189   1.905466E-4
     3615.971   1.903138E-4
     3616.753   1.900809E-4
     3617.535   1.898479E-4
     3618.318   1.896149E-4
     3619.101   1.893819E-4
     3619.884   1.891495E-4
     3620.669   1.889181E-4
     3621.452   1.886886E-4
     3622.235   1.884590E-4
     3623.019   1.882294E-4
     3623.802   1.879997E-4
     3624.586   1.877700E-4
     3625.371   1.875402E-4
     3626.155   1.873103E-4
     3626.939   1.870804E-4
     3627.724   1.868506E-4
     3628.509   1.866205E-4
     3629.293   1.863905E-4
     3630.079   1.861610E-4
     3630.864   1.859342E-4
     3631.649   1.857076E-4
     3632.435   1.854810E-4
     3633.221   1.852542E-4
     3634.007   1.850275E-4
     3634.793   1.848007E-4
     3635.579   1.845738E-4
     3636.365   1.843469E-4
     3637.152   1.841199E-4
     3637.939   1.838930E-4
     3638.726   1.836659E-4
     3639.513   1.834388E-4
       3640.3   1.832132E-4
     3641.088   1.829894E-4
     3641.875   1.827657E-4
     3642.663   1.825420E-4
     3643.451   1.823182E-4
     3644.239   1.820944E-4
     3645.028   1.818705E-4
     3645.816   1.816465E-4
     3646.605   1.814226E-4
     3647.394   1.811986E-4
     3648.183   1.809745E-4
     3648.972   1.807504E-4
     3649.761   1.805262E-4
     3650.551   1.803044E-4
      3651.34   1.800836E-4
      3652.13   1.798628E-4
      3652.92   1.796420E-4
      3653.71   1.794210E-4
     3654.501   1.792001E-4
     3655.291   1.789790E-4
     3656.084   1.787574E-4
     3656.873   1.785368E-4
     3657.664   1.783156E-4
     3658.455   1.780945E-4
     3659.247   1.778733E-4
     3660.038   1.776529E-4
     3660.832   1.774337E-4
     3661.624   1.772157E-4
     3662.416   1.769978E-4
     3663.208   1.767798E-4
     3664.001   1.765617E-4
     3664.793   1.763436E-4
     3665.588   1.761248E-4
     3666.381   1.759066E-4
     3667.174   1.756884E-4
     3667.968   1.754700E-4
     3668.761   1.752517E-4
     3669.554   1.750336E-4
     3670.348   1.748164E-4
     3671.142   1.746013E-4
     3671.937   1.743862E-4
     3672.731   1.741710E-4
     3673.525   1.739558E-4
      3674.32   1.737405E-4
     3675.115   1.735252E-4
      3675.91   1.733098E-4
     3676.705   1.730944E-4
       3677.5   1.728790E-4
     3678.296   1.726635E-4
     3679.092   1.724479E-4
     3679.887   1.722324E-4
     3680.683   1.720196E-4
     3681.479   1.718072E-4
     3682.276   1.715949E-4
     3683.073   1.713824E-4
     3683.869   1.711700E-4
     3684.666   1.709574E-4
     3685.463   1.707449E-4
      3686.26   1.705322E-4
     3687.058   1.703196E-4
     3687.855   1.701069E-4
     3688.653   1.698941E-4
     3689.451   1.696813E-4
     3690.249   1.694699E-4
     3691.048   1.692599E-4
     3691.846   1.690502E-4
     3692.645   1.688405E-4
     3693.443   1.686308E-4
     3694.242   1.684210E-4
     3695.042   1.682112E-4
     3695.841   1.680013E-4
      3696.64   1.677913E-4
      3697.44   1.675814E-4
      3698.24   1.673714E-4
      3699.04   1.671613E-4
      3699.84   1.669517E-4
      3700.64   1.667436E-4
     3701.441   1.665367E-4
     3702.242   1.663297E-4
     3703.042   1.661227E-4
     3703.844   1.659156E-4
     3704.645   1.657084E-4
     3705.446   1.655013E-4
     3706.248   1.652940E-4
     3707.049   1.650868E-4
     3707.853   1.648790E-4
     3708.656   1.646716E-4
     3709.458   1.644642E-4
      3710.26   1.642579E-4
     3711.063   1.640535E-4
     3711.865   1.638492E-4
     3712.668   1.636448E-4
     3713.472   1.634404E-4
     3714.275   1.632359E-4
     3715.078   1.630314E-4
     3715.882   1.628268E-4
     3716.686   1.626223E-4
      3717.49   1.624176E-4
     3718.294   1.622129E-4
     3719.098   1.620082E-4
     3719.903   1.618038E-4
     3720.708   1.616014E-4
     3721.512   1.613997E-4
     3722.318   1.611979E-4
     3723.123   1.609961E-4
     3723.928   1.607943E-4
     3724.734   1.605925E-4
      3725.54   1.603905E-4
     3726.345   1.601885E-4
     3727.151   1.599866E-4
      3727.96   1.597840E-4
     3728.764   1.595824E-4
     3729.571   1.593802E-4
     3730.377   1.591798E-4
     3731.185   1.589805E-4
     3731.992   1.587814E-4
     3732.801   1.585817E-4
     3733.608   1.583826E-4
     3734.416   1.581833E-4
     3735.224   1.579840E-4
     3736.032   1.577847E-4
     3736.838   1.575858E-4
     3737.648   1.573859E-4
     3738.457   1.571864E-4
     3739.266   1.569870E-4
     3740.075   1.567883E-4
     3740.884   1.565911E-4
     3741.693   1.563945E-4
     3742.502   1.561978E-4
     3743.312   1.560011E-4
     3744.122   1.558044E-4
     3744.932   1.556076E-4
     3745.742   1.554108E-4
     3746.552   1.552140E-4
     3747.363   1.550170E-4
     3748.173   1.548201E-4
     3748.984   1.546232E-4
     3749.795   1.544265E-4
     3750.606   1.542313E-4
     3751.417   1.540372E-4
     3752.231   1.538426E-4
     3753.043   1.536484E-4
     3753.854   1.534543E-4
     3754.667   1.532600E-4
     3755.479   1.530657E-4
     3756.291   1.528714E-4
     3757.104   1.526770E-4
     3757.917   1.524826E-4
     3758.729   1.522882E-4
     3759.542   1.520938E-4
     3760.356   1.519004E-4
     3761.169   1.517089E-4
     3761.983   1.515173E-4
     3762.797   1.513256E-4
     3763.611   1.511339E-4
     3764.425   1.509421E-4
     3765.239   1.507503E-4
     3766.053   1.505586E-4
     3766.868   1.503667E-4
     3767.683   1.501748E-4
     3768.498   1.499829E-4
     3769.313   1.497909E-4
     3770.129   1.495993E-4
     3770.944   1.494101E-4
      3771.76   1.492210E-4
     3772.576   1.490317E-4
     3773.392   1.488425E-4
     3774.208   1.486532E-4
     3775.025   1.484639E-4
     3775.841   1.482745E-4
     3776.658   1.480850E-4
     3777.475   1.478956E-4
     3778.292   1.477061E-4
      3779.11   1.475165E-4
     3779.927   1.473270E-4
     3780.745   1.471400E-4
     3781.562   1.469532E-4
     3782.381   1.467664E-4
     3783.199   1.465796E-4
     3784.017   1.463927E-4
     3784.836   1.462058E-4
     3785.655   1.460188E-4
     3786.473   1.458318E-4
     3787.292   1.456448E-4
     3788.112   1.454577E-4
     3788.931   1.452706E-4
     3789.751   1.450834E-4
     3790.571   1.448983E-4
     3791.391   1.447138E-4
     3792.211   1.445294E-4
     3793.031   1.443449E-4
     3793.852   1.441604E-4
     3794.672   1.439758E-4
     3795.493   1.437912E-4
     3796.314   1.436066E-4
     3797.137   1.434214E-4
     3797.959   1.432367E-4
     3798.781   1.430519E-4
     3799.602   1.428671E-4
     3800.426   1.426841E-4
     3801.249   1.425032E-4
     3802.071   1.423224E-4
     3802.891   1.421421E-4
     3803.714   1.419613E-4
     3804.537   1.417803E-4
      3805.36   1.415994E-4
     3806.185   1.414180E-4
     3807.008   1.412369E-4
     3807.832   1.410559E-4
     3808.656   1.408748E-4
     3809.479   1.406937E-4
     3810.301   1.405140E-4
     3811.128   1.403350E-4
     3811.952   1.401565E-4
     3812.777   1.399780E-4
     3813.602   1.397993E-4
     3814.427   1.396207E-4
     3815.251   1.394420E-4
     3816.077   1.392633E-4
     3816.902   1.390845E-4
     3817.728   1.389057E-4
     3818.554   1.387269E-4
      3819.38   1.385481E-4
     3820.206   1.383698E-4
     3821.032   1.381935E-4
     3821.859   1.380172E-4
     3822.686   1.378409E-4
     3823.513   1.376646E-4
      3824.34   1.374882E-4
     3825.167   1.373117E-4
     3825.995   1.371352E-4
     3826.822   1.369587E-4
      3827.65   1.367822E-4
     3828.478   1.366056E-4
     3829.306   1.364289E-4
     3830.135   1.362527E-4
     3830.963   1.360786E-4
     3831.792   1.359044E-4
     3832.621   1.357302E-4
      3833.45   1.355560E-4
     3834.279   1.353818E-4
     3835.109   1.352075E-4
     3835.938   1.350332E-4
     3836.768   1.348588E-4
     3837.598   1.346844E-4
     3838.428   1.345099E-4
     3839.259   1.343354E-4
     3840.089   1.341616E-4
      3840.92   1.339893E-4
      3841.75   1.338173E-4
     3842.584   1.336449E-4
     3843.415   1.334729E-4
     3844.246   1.333008E-4
     3845.078   1.331287E-4
      3845.91   1.329566E-4
     3846.742   1.327844E-4
     3847.574   1.326122E-4
     3848.406   1.324400E-4
     3849.239   1.322677E-4
     3850.071   1.320961E-4
     3850.904   1.319258E-4
     3851.737   1.317560E-4
      3852.57   1.315861E-4
     3853.404   1.314162E-4
     3854.237   1.312463E-4
     3855.071   1.310763E-4
     3855.905   1.309063E-4
     3856.739   1.307363E-4
     3857.573   1.305661E-4
     3858.408   1.303960E-4
     3859.243   1.302259E-4
     3860.077   1.300566E-4
     3860.912   1.298883E-4
     3861.748   1.297206E-4
     3862.583   1.295528E-4
     3863.418   1.293850E-4
     3864.254   1.292172E-4
      3865.09   1.290494E-4
     3865.926   1.288815E-4
     3866.763   1.287135E-4
     3867.599   1.285456E-4
     3868.436   1.283775E-4
     3869.272   1.282095E-4
      3870.11   1.280422E-4
     3870.947   1.278762E-4
     3871.784   1.277106E-4
     3872.622   1.275450E-4
     3873.459   1.273793E-4
     3874.297   1.272136E-4
     3875.137   1.270474E-4
     3875.976   1.268816E-4
     3876.814   1.267158E-4
     3877.651   1.265504E-4
      3878.49   1.263845E-4
     3879.329   1.262185E-4
      3880.17   1.260526E-4
     3881.009   1.258891E-4
     3881.849   1.257256E-4
     3882.688   1.255620E-4
     3883.528   1.253984E-4
     3884.368   1.252348E-4
     3885.207   1.250715E-4
     3886.049   1.249073E-4
      3886.89   1.247436E-4
     3887.731   1.245798E-4
     3888.574   1.244156E-4
     3889.415   1.242518E-4
     3890.256   1.240885E-4
     3891.098   1.239271E-4
      3891.94   1.237655E-4
     3892.781   1.236040E-4
     3893.624   1.234424E-4
     3894.466   1.232807E-4
     3895.308   1.231190E-4
     3896.151   1.229573E-4
     3896.994   1.227956E-4
     3897.837   1.226338E-4
      3898.68   1.224720E-4
     3899.523   1.223101E-4
     3900.367   1.221495E-4
     3901.211   1.219898E-4
     3902.054   1.218303E-4
     3902.899   1.216707E-4
     3903.743   1.215111E-4
     3904.587   1.213514E-4
     3905.432   1.211917E-4
     3906.277   1.210320E-4
     3907.122   1.208722E-4
     3907.967   1.207124E-4
     3908.813   1.205526E-4
     3909.658   1.203928E-4
     3910.504   1.202344E-4
      3911.35   1.200766E-4
     3912.196   1.199190E-4
     3913.042   1.197614E-4
     3913.888   1.196037E-4
     3914.735   1.194459E-4
     3915.582   1.192882E-4
     3916.429   1.191304E-4
     3917.276   1.189725E-4
     3918.124   1.188147E-4
     3918.971   1.186568E-4
     3919.819   1.184992E-4
     3920.667   1.183427E-4
     3921.515   1.181871E-4
     3922.363   1.180315E-4
     3923.212   1.178758E-4
     3924.061   1.177200E-4
     3924.909   1.175643E-4
     3925.758   1.174085E-4
     3926.608   1.172527E-4
     3927.457   1.170968E-4
     3928.307   1.169409E-4
     3929.156   1.167850E-4
     3930.006   1.166297E-4
     3930.856   1.164754E-4
     3931.707   1.163217E-4
     3932.557   1.161679E-4
     3933.408   1.160142E-4
     3934.259   1.158603E-4
     3935.112   1.157062E-4
     3935.963   1.155523E-4
     3936.815   1.153983E-4
     3937.667   1.152444E-4
     3938.518   1.150904E-4
      3939.37   1.149365E-4
     3940.222   1.147831E-4
     3941.075   1.146312E-4
     3941.927   1.144794E-4
      3942.78   1.143275E-4
     3943.633   1.141757E-4
     3944.486   1.140237E-4
     3945.339   1.138718E-4
     3946.195   1.137194E-4
     3947.046   1.135678E-4
       3947.9   1.134158E-4
     3948.754   1.132637E-4
     3949.608   1.131118E-4
     3950.463   1.129606E-4
      3951.32   1.128103E-4
     3952.174   1.126603E-4
     3953.029   1.125103E-4
     3953.884   1.123603E-4
     3954.738   1.122106E-4
     3955.593   1.120605E-4
     3956.451   1.119099E-4
     3957.307   1.117598E-4
     3958.163   1.116096E-4
     3959.019   1.114593E-4
     3959.875   1.113091E-4
     3960.732   1.111607E-4
     3961.589   1.110126E-4
     3962.446   1.108645E-4
     3963.303   1.107163E-4
      3964.16   1.105681E-4
     3965.018   1.104199E-4
     3965.875   1.102716E-4
     3966.733   1.101233E-4
     3967.592   1.099750E-4
      3968.45   1.098267E-4
     3969.308   1.096783E-4
     3970.167   1.095305E-4
     3971.026   1.093840E-4
     3971.885   1.092377E-4
     3972.744   1.090914E-4
     3973.603   1.089450E-4
     3974.463   1.087986E-4
     3975.323   1.086521E-4
     3976.183   1.085057E-4
     3977.043   1.083592E-4
     3977.903   1.082126E-4
     3978.764   1.080661E-4
     3979.624   1.079195E-4
     3980.485   1.077742E-4
     3981.346   1.076296E-4
      3982.21   1.074847E-4
     3983.071   1.073401E-4
     3983.933   1.071955E-4
     3984.794   1.070509E-4
     3985.656   1.069062E-4
     3986.519   1.067615E-4
     3987.381   1.066168E-4
     3988.244   1.064721E-4
     3989.106   1.063273E-4
     3989.969   1.061831E-4
     3990.833   1.060397E-4
     3991.696   1.058970E-4
     3992.559   1.057542E-4
     3993.423   1.056114E-4
     3994.287   1.054685E-4
     3995.151   1.053256E-4
     3996.015   1.051827E-4
     3996.879   1.050398E-4
     3997.744   1.048968E-4
     3998.609   1.047539E-4
     3999.474   1.046108E-4
     4000.339   1.044994E-4
     4001.204   1.044208E-4
      4002.07   1.043467E-4
     4002.936   1.042726E-4
     4003.802   1.041984E-4
     4004.668   1.041243E-4
     4005.534   1.040502E-4
       4006.4   1.039760E-4
     4007.267   1.039018E-4
     4008.134   1.038276E-4
     4009.001   1.037534E-4
     4009.868   1.036793E-4
     4010.736   1.036053E-4
     4011.603   1.035315E-4
     4012.471   1.034577E-4
     4013.339   1.033839E-4
     4014.207   1.033100E-4
     4015.076   1.032362E-4
     4015.944   1.031623E-4
     4016.813   1.030885E-4
     4017.682   1.030146E-4
     4018.551   1.029406E-4
      4019.42   1.028667E-4
      4020.29   1.027929E-4
     4021.159   1.027194E-4
     4022.029   1.026459E-4
     4022.899   1.025724E-4
     4023.772   1.024987E-4
      4024.64   1.024253E-4
      4025.51   1.023518E-4
     4026.381   1.022782E-4
     4027.252   1.022046E-4
     4028.124   1.021310E-4
     4028.997   1.020571E-4
     4029.871   1.019834E-4
     4030.743   1.019101E-4
     4031.615   1.018369E-4
     4032.484   1.017640E-4
     4033.357   1.016908E-4
     4034.231   1.016173E-4
     4035.104   1.015441E-4
     4035.977   1.014709E-4
      4036.85   1.013976E-4
     4037.723   1.013244E-4
     4038.597   1.012511E-4
      4039.47   1.011778E-4
     4040.344   1.011047E-4
     4041.218   1.010318E-4
     4042.093   1.009590E-4
     4042.967   1.008861E-4
     4043.842   1.008132E-4
     4044.716   1.007403E-4
     4045.591   1.006674E-4
     4046.466   1.005945E-4
     4047.342   1.005216E-4
     4048.217   1.004486E-4
     4049.093   1.003756E-4
     4049.969   1.003026E-4
     4050.845   1.002301E-4
     4051.721   1.001575E-4
     4052.598   1.000850E-4
     4053.474   1.000124E-4
     4054.351   9.993980E-5
     4055.228   9.986719E-5
     4056.105   9.979456E-5
     4056.983   9.972192E-5
      4057.86   9.964929E-5
     4058.738   9.957661E-5
     4059.616   9.950394E-5
     4060.494   9.943153E-5
     4061.373   9.935928E-5
     4062.251   9.928703E-5
      4063.13   9.921478E-5
     4064.009   9.914252E-5
     4064.888   9.907022E-5
     4065.768   9.899790E-5
     4066.647   9.892562E-5
     4067.527   9.885329E-5
     4068.407   9.878093E-5
     4069.287   9.870859E-5
     4070.167   9.863637E-5
     4071.047   9.856439E-5
     4071.928   9.849248E-5
     4072.809   9.842055E-5
      4073.69   9.834860E-5
     4074.571   9.827662E-5
     4075.453   9.820466E-5
     4076.334   9.813267E-5
     4077.216   9.806066E-5
       4078.1   9.798845E-5
     4078.982   9.791643E-5
     4079.865   9.784447E-5
     4080.747   9.777274E-5
      4081.63   9.770117E-5
     4082.513   9.762960E-5
     4083.396   9.755800E-5
      4084.28   9.748638E-5
     4085.163   9.741476E-5
     4086.047   9.734313E-5
     4086.931   9.727146E-5
     4087.815   9.719978E-5
     4088.699   9.712810E-5
     4089.583   9.705640E-5
     4090.468   9.698496E-5
     4091.353   9.691373E-5
     4092.238   9.684249E-5
     4093.123   9.677124E-5
     4094.009   9.669997E-5
     4094.894   9.662869E-5
      4095.78   9.655741E-5
     4096.666   9.648607E-5
     4097.552   9.641473E-5
     4098.439   9.634338E-5
     4099.325   9.627206E-5
     4100.212   9.620053E-5
     4101.099   9.612869E-5
     4101.988   9.605663E-5
     4102.876   9.598469E-5
     4103.761   9.591298E-5
     4104.649   9.584105E-5
     4105.537   9.576913E-5
     4106.425   9.569718E-5
     4107.313   9.562519E-5
     4108.204   9.555299E-5
     4109.093   9.548098E-5
     4109.981   9.540911E-5
     4110.871   9.533743E-5
      4111.76   9.526588E-5
     4112.647   9.519450E-5
     4113.539   9.512272E-5
     4114.429   9.505112E-5
     4115.319   9.497951E-5
     4116.209   9.490787E-5
       4117.1   9.483622E-5
      4117.99   9.476457E-5
     4118.881   9.469291E-5
     4119.772   9.462128E-5
     4120.663   9.454989E-5
     4121.555   9.447866E-5
     4122.446   9.440746E-5
     4123.338   9.433622E-5
      4124.23   9.426496E-5
     4125.122   9.419369E-5
     4126.014   9.412244E-5
     4126.909   9.405093E-5
     4127.802   9.397963E-5
     4128.695   9.390828E-5
     4129.588   9.383699E-5
     4130.481   9.376586E-5
     4131.375   9.369502E-5
     4132.269   9.362412E-5
     4133.162   9.355325E-5
     4134.057   9.348231E-5
     4134.951   9.341141E-5
     4135.845   9.334047E-5
      4136.74   9.326953E-5
     4137.635   9.319855E-5
      4138.53   9.312756E-5
     4139.425   9.305660E-5
      4140.32   9.298578E-5
     4141.216   9.291526E-5
     4142.112   9.284481E-5
     4143.008   9.277432E-5
     4143.904   9.270376E-5
     4144.801   9.263324E-5
     4145.697   9.256270E-5
     4146.594   9.249210E-5
     4147.491   9.242152E-5
     4148.388   9.235096E-5
     4149.286   9.228034E-5
     4150.183   9.220987E-5
     4151.081   9.213969E-5
     4151.979   9.206958E-5
     4152.877   9.199946E-5
     4153.775   9.192929E-5
     4154.674   9.185912E-5
     4155.573   9.178891E-5
     4156.472   9.171874E-5
     4157.371   9.164852E-5
      4158.27   9.157829E-5
     4159.169   9.150805E-5
     4160.069   9.143789E-5
     4160.969   9.136808E-5
     4161.869   9.129836E-5
      4162.77   9.122857E-5
      4163.67   9.115881E-5
     4164.571   9.108902E-5
     4165.472   9.101920E-5
     4166.373   9.094936E-5
     4167.274   9.087955E-5
     4168.176   9.080968E-5
     4169.077   9.073984E-5
     4169.979   9.067003E-5
     4170.881   9.060052E-5
     4171.783   9.053115E-5
     4172.686   9.046170E-5
     4173.588   9.039230E-5
     4174.491   9.032285E-5
     4175.396   9.025322E-5
       4176.3   9.018372E-5
     4177.203   9.011426E-5
     4178.107   9.004473E-5
     4179.011   8.997521E-5
     4179.915   8.990578E-5
     4180.819   8.983660E-5
     4181.723   8.976756E-5
      4182.63   8.969830E-5
     4183.535   8.962922E-5
      4184.44   8.956013E-5
     4185.343   8.949118E-5
     4186.248   8.942207E-5
     4187.154   8.935292E-5
     4188.062   8.928357E-5
     4188.968   8.921443E-5
     4189.874   8.914532E-5
      4190.78   8.907649E-5
     4191.687   8.900779E-5
     4192.594   8.893909E-5
     4193.499   8.887053E-5
     4194.408   8.880166E-5
     4195.315   8.873290E-5
     4196.223   8.866412E-5
      4197.13   8.859537E-5
     4198.038   8.852658E-5
     4198.946   8.845775E-5
     4199.855   8.838901E-5
     4200.763   8.832053E-5
     4201.672   8.825219E-5
     4202.581   8.818381E-5
      4203.49   8.811543E-5
     4204.399   8.804705E-5
     4205.309   8.797869E-5
     4206.219   8.791025E-5
     4207.128   8.784183E-5
     4208.039   8.777338E-5
     4208.949   8.770493E-5
     4209.859   8.763656E-5
      4210.77   8.756841E-5
     4211.681   8.750046E-5
     4212.592   8.743246E-5
     4213.503   8.736442E-5
     4214.415   8.729644E-5
     4215.326   8.722840E-5
     4216.238   8.716031E-5
      4217.15   8.709226E-5
     4218.062   8.702419E-5
     4218.975   8.695608E-5
     4219.888   8.688809E-5
       4220.8   8.682034E-5
     4221.713   8.675274E-5
     4222.627   8.668509E-5
      4223.54   8.661750E-5
     4224.454   8.654986E-5
      4225.37   8.648200E-5
     4226.284   8.641433E-5
     4227.198   8.634664E-5
     4228.113   8.627893E-5
     4229.027   8.621124E-5
     4229.942   8.614361E-5
     4230.857   8.607623E-5
     4231.772   8.600900E-5
     4232.688   8.594176E-5
     4233.604   8.587451E-5
     4234.519   8.580726E-5
     4235.435   8.573997E-5
     4236.352   8.567266E-5
     4237.268   8.560532E-5
     4238.185   8.553800E-5
     4239.102   8.547064E-5
     4240.019   8.540342E-5
     4240.936   8.533645E-5
     4241.853   8.526957E-5
     4242.771   8.520268E-5
     4243.688   8.513575E-5
     4244.606   8.506883E-5
     4245.524   8.500191E-5
     4246.443   8.493495E-5
     4247.361   8.486798E-5
      4248.28   8.480099E-5
     4249.199   8.473399E-5
     4250.119   8.466708E-5
     4251.038   8.460055E-5
     4251.958   8.453406E-5
     4252.877   8.446754E-5
     4253.797   8.440102E-5
     4254.717   8.433450E-5
     4255.638   8.426795E-5
     4256.559   8.420135E-5
     4257.479   8.413480E-5
       4258.4   8.406818E-5
