WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f785lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.727259E-18
PIVWV    r 8686.312
BANDW    r 578.1899
TPEAK    r 0.006783323
EQUVW    r 10.66919
RECTW    r 1572.855
EMFLX    r 8.155447E-15
     4764.875            0.
     4765.717            0.
     4766.562            0.
     4767.407            0.
     4768.253            0.
     4769.096            0.
     4769.941            0.
     4770.787            0.
     4771.633            0.
     4772.479            0.
     4773.323            0.
     4774.172            0.
     4775.017            0.
      4775.86            0.
      4776.71            0.
     4777.555            0.
     4778.402            0.
     4779.249            0.
     4780.097            0.
     4780.944            0.
     4781.792            0.
     4782.638            0.
     4783.486            0.
     4784.334            0.
      4785.18            0.
     4786.031            0.
     4786.877            0.
     4787.726            0.
     4788.575            0.
     4789.424            0.
     4790.273            0.
     4791.121            0.
      4791.97            0.
      4792.82            0.
      4793.67            0.
     4794.517            0.
      4795.37            0.
     4796.218            0.
     4797.068            0.
     4797.919            0.
     4798.768            0.
     4799.621            0.
     4800.469            0.
     4801.321            0.
     4802.172            0.
     4803.024            0.
     4803.873            0.
     4804.725            0.
     4805.577            0.
     4806.426            0.
     4807.281            0.
     4808.131            0.
     4808.987            0.
     4809.837            0.
      4810.69            0.
     4811.543            0.
     4812.394            0.
     4813.247            0.
     4814.101            0.
     4814.954            0.
     4815.805            0.
     4816.662            0.
     4817.514            0.
     4818.371            0.
     4819.222            0.
     4820.074            0.
     4820.932            0.
     4821.784            0.
     4822.639            0.
     4823.494            0.
      4824.35            0.
     4825.203            0.
     4826.058            0.
     4826.914            0.
      4827.77            0.
     4828.626            0.
      4829.48            0.
     4830.339            0.
     4831.193            0.
      4832.05            0.
     4832.907            0.
     4833.761            0.
     4834.618            0.
     4835.476            0.
     4836.333            0.
      4837.19            0.
     4838.048            0.
     4838.904            0.
     4839.765            0.
      4840.62            0.
     4841.476            0.
     4842.337            0.
     4843.193            0.
     4844.052            0.
     4844.911            0.
      4845.77            0.
     4846.627            0.
     4847.489            0.
     4848.346            0.
     4849.206            0.
     4850.066            0.
     4850.923            0.
     4851.786            0.
     4852.644            0.
     4853.504            0.
     4854.365            0.
     4855.223            0.
     4856.084            0.
     4856.945            0.
     4857.807            0.
     4858.668            0.
      4859.53            0.
     4860.389            0.
     4861.253            0.
     4862.113            0.
     4862.973            0.
     4863.837            0.
     4864.697            0.
      4865.56            0.
     4866.423            0.
     4867.286            0.
     4868.149            0.
     4869.012            0.
     4869.873            0.
     4870.737            0.
     4871.601            0.
     4872.462            0.
     4873.329            0.
      4874.19            0.
     4875.054            0.
     4875.919            0.
     4876.784            0.
     4877.648            0.
     4878.511            0.
     4879.376            0.
     4880.241            0.
     4881.106            0.
     4881.969            0.
     4882.838            0.
     4883.701            0.
     4884.567            0.
     4885.434            0.
     4886.297            0.
     4887.166            0.
      4888.03            0.
     4888.897            0.
     4889.764            0.
     4890.631            0.
     4891.496            0.
     4892.366            0.
     4893.231            0.
     4894.096            0.
     4894.966            0.
     4895.832            0.
     4896.703            0.
     4897.568            0.
     4898.437            0.
     4899.306            0.
     4900.174            0.
     4901.041            0.
      4901.91            0.
     4902.779            0.
     4903.646            0.
     4904.518            0.
     4905.385            0.
     4906.258            0.
     4907.125            0.
     4907.995            0.
     4908.866            0.
     4909.736            0.
     4910.604            0.
     4911.475            0.
     4912.346            0.
     4913.214            0.
     4914.088            0.
     4914.957            0.
     4915.832            0.
     4916.701            0.
     4917.572            0.
     4918.444            0.
     4919.314            0.
     4920.187            0.
     4921.059            0.
     4921.932            0.
     4922.802            0.
     4923.677            0.
     4924.548            0.
     4925.424            0.
     4926.294            0.
     4927.166            0.
     4928.042            0.
     4928.913            0.
     4929.787            0.
     4930.662            0.
     4931.536            0.
     4932.408            0.
     4933.282            0.
     4934.157            0.
     4935.032            0.
     4935.907            0.
      4936.78            0.
     4937.658            0.
     4938.531            0.
     4939.407            0.
     4940.283            0.
     4941.156            0.
     4942.032            0.
     4942.909            0.
     4943.785            0.
     4944.662            0.
     4945.539            0.
     4946.413            0.
     4947.293            0.
     4948.168            0.
     4949.042            0.
     4949.923            0.
     4950.798            0.
     4951.676            0.
     4952.554            0.
     4953.432            0.
     4954.311            0.
     4955.187            0.
     4956.065            0.
     4956.944            0.
     4957.823            0.
       4958.7            0.
     4959.582            0.
     4960.458            0.
     4961.338            0.
     4962.218            0.
     4963.095            0.
     4963.978            0.
     4964.856            0.
     4965.736            0.
     4966.617            0.
     4967.498            0.
     4968.376            0.
      4969.26            0.
     4970.138            0.
     4971.017            0.
     4971.901            0.
      4972.78            0.
     4973.665            0.
     4974.544            0.
     4975.426            0.
     4976.308            0.
     4977.191            0.
     4978.071            0.
     4978.954            0.
     4979.836            0.
     4980.717            0.
     4981.603            0.
     4982.483            0.
      4983.37            0.
     4984.251            0.
     4985.132            0.
     4986.019            0.
       4986.9            0.
     4987.785            0.
     4988.669            0.
     4989.554            0.
     4990.436            0.
     4991.324            0.
     4992.206            0.
     4993.091            0.
     4993.977            0.
     4994.859            0.
     4995.748            0.
     4996.631            0.
     4997.518            0.
     4998.404            0.
      4999.29            0.
     5000.174            0.
     5001.061            0.
     5001.947            0.
     5002.832            0.
     5003.722            0.
     5004.606            0.
     5005.497            0.
     5006.381            0.
     5007.269            0.
     5008.157            0.
     5009.042            0.
     5009.931            0.
     5010.819            0.
     5011.708            0.
     5012.594            0.
     5013.485            0.
     5014.372            0.
     5015.261            0.
      5016.15            0.
     5017.037            0.
      5017.93            0.
     5018.817            0.
     5019.707            0.
     5020.597            0.
     5021.487            0.
     5022.375            0.
     5023.266            0.
     5024.156            0.
     5025.047            0.
     5025.938            0.
     5026.827            0.
     5027.721            0.
      5028.61            0.
     5029.502            0.
     5030.394            0.
     5031.283            0.
     5032.175            0.
     5033.068            0.
      5033.96            0.
     5034.853            0.
     5035.746            0.
     5036.636            0.
     5037.532            0.
     5038.422            0.
     5039.313            0.
     5040.209            0.
     5041.101            0.
     5041.995            0.
     5042.889            0.
     5043.783            0.
     5044.678            0.
     5045.569            0.
     5046.464            0.
     5047.359            0.
     5048.254            0.
     5049.146            0.
     5050.045            0.
     5050.938            0.
     5051.833            0.
     5052.729            0.
     5053.623            0.
     5054.521            0.
     5055.415            0.
     5056.312            0.
     5057.208            0.
     5058.105            0.
     5058.999            0.
     5059.899            0.
     5060.793            0.
     5061.688            0.
     5062.589            0.
     5063.484            0.
     5064.384            0.
      5065.28            0.
     5066.178            0.
     5067.076            0.
     5067.975            0.
     5068.871            0.
      5069.77            0.
     5070.669            0.
     5071.565            0.
     5072.467            0.
     5073.364            0.
     5074.267            0.
     5075.164            0.
     5076.064            0.
     5076.964            0.
     5077.861            0.
     5078.762            0.
     5079.663            0.
     5080.563            0.
     5081.461            0.
     5082.366            0.
     5083.264            0.
     5084.168            0.
     5085.067            0.
     5085.966            0.
     5086.871            0.
      5087.77            0.
     5088.672            0.
     5089.575            0.
     5090.477            0.
     5091.377            0.
     5092.283            0.
     5093.183            0.
     5094.086            0.
      5094.99            0.
     5095.891            0.
     5096.797            0.
     5097.698            0.
     5098.602            0.
     5099.506            0.
     5100.411            0.
     5101.312            0.
     5102.217            0.
     5103.122            0.
     5104.026            0.
     5104.932            0.
     5105.834            0.
     5106.742            0.
     5107.645            0.
     5108.551            0.
     5109.457            0.
     5110.363            0.
     5111.267            0.
     5112.173            0.
      5113.08            0.
     5113.986            0.
     5114.893            0.
     5115.797            0.
     5116.708            0.
     5117.612            0.
     5118.517            0.
     5119.427            0.
     5120.332            0.
      5121.24            0.
     5122.148            0.
     5123.057            0.
     5123.965            0.
     5124.874            0.
      5125.78            0.
     5126.689            0.
     5127.598            0.
     5128.504            0.
     5129.417            0.
     5130.324            0.
     5131.233            0.
     5132.144            0.
     5133.053            0.
     5133.964            0.
     5134.871            0.
     5135.782            0.
     5136.693            0.
     5137.604            0.
     5138.512            0.
     5139.426            0.
     5140.334            0.
     5141.246            0.
     5142.158            0.
     5143.067            0.
     5143.982            0.
     5144.891            0.
     5145.804            0.
     5146.716            0.
     5147.629            0.
     5148.539            0.
     5149.452            0.
     5150.365            0.
     5151.275            0.
     5152.192            0.
     5153.103            0.
      5154.02            0.
     5154.931            0.
     5155.845            0.
     5156.759            0.
      5157.67            0.
     5158.585            0.
       5159.5            0.
     5160.415            0.
     5161.327            0.
     5162.246            0.
     5163.158            0.
     5164.074            0.
     5164.989            0.
     5165.902            0.
     5166.821            0.
     5167.735            0.
     5168.651            0.
     5169.568            0.
     5170.485            0.
     5171.399            0.
     5172.319            0.
     5173.233            0.
     5174.147            0.
     5175.068            0.
     5175.983            0.
     5176.904            0.
     5177.819            0.
     5178.737            0.
     5179.655            0.
     5180.571            0.
      5181.49            0.
     5182.409            0.
     5183.328            0.
     5184.244            0.
     5185.167            0.
     5186.083            0.
     5187.005            0.
     5187.922            0.
      5188.84            0.
     5189.763            0.
      5190.68            0.
     5191.601            0.
     5192.521            0.
     5193.442            0.
      5194.36            0.
     5195.284            0.
     5196.203            0.
     5197.124            0.
     5198.046            0.
     5198.965            0.
      5199.89            0.
     5200.809            0.
     5201.731            0.
     5202.654            0.
     5203.573            0.
     5204.496            0.
     5205.419            0.
     5206.342            0.
     5207.266            0.
     5208.189            0.
     5209.109            0.
     5210.036            0.
     5210.958            0.
     5211.878            0.
     5212.806            0.
     5213.727            0.
     5214.652            0.
     5215.577            0.
     5216.501            0.
     5217.426            0.
     5218.352            0.
     5219.274            0.
       5220.2            0.
     5221.125            0.
     5222.049            0.
     5222.978            0.
     5223.901            0.
     5224.827            0.
     5225.754            0.
     5226.681            0.
     5227.607            0.
     5228.532            0.
     5229.459            0.
     5230.386            0.
     5231.313            0.
     5232.239            0.
     5233.169            0.
     5234.094            0.
      5235.02            0.
     5235.951            0.
     5236.876            0.
     5237.808            0.
     5238.734            0.
     5239.663            0.
     5240.592            0.
     5241.521            0.
     5242.448            0.
     5243.378            0.
     5244.308            0.
     5245.235            0.
     5246.168            0.
     5247.096            0.
     5248.029            0.
     5248.957            0.
     5249.888            0.
     5250.818            0.
     5251.747            0.
     5252.678            0.
     5253.609            0.
     5254.541            0.
      5255.47            0.
     5256.405            0.
     5257.334            0.
      5258.27            0.
     5259.199            0.
     5260.129            0.
     5261.064            0.
     5261.995            0.
     5262.928            0.
     5263.861            0.
     5264.794            0.
     5265.725            0.
     5266.662            0.
     5267.593            0.
     5268.527            0.
     5269.461            0.
     5270.393            0.
     5271.331            0.
     5272.263            0.
     5273.197            0.
     5274.132            0.
     5275.068            0.
        5276.            0.
     5276.936            0.
     5277.872            0.
     5278.808            0.
     5279.744            0.
     5280.677            0.
     5281.617            0.
      5282.55            0.
     5283.487            0.
     5284.424            0.
     5285.358            0.
     5286.295            0.
     5287.233            0.
     5288.171            0.
     5289.108            0.
     5290.046            0.
     5290.981            0.
     5291.923            0.
     5292.858            0.
     5293.794            0.
     5294.736            0.
     5295.672            0.
     5296.611            0.
      5297.55            0.
      5298.49            0.
     5299.429            0.
     5300.369            0.
     5301.306            0.
     5302.246            0.
     5303.187            0.
     5304.124            0.
     5305.067            0.
     5306.005            0.
     5306.946            0.
     5307.887            0.
     5308.829            0.
      5309.77            0.
     5310.709            0.
      5311.65            0.
     5312.593            0.
     5313.535            0.
     5314.474            0.
     5315.419            0.
     5316.359            0.
     5317.302            0.
     5318.245            0.
     5319.185            0.
     5320.131            0.
     5321.072            0.
     5322.016            0.
     5322.959            0.
     5323.903            0.
     5324.844            0.
     5325.792            0.
     5326.733            0.
     5327.675            0.
     5328.623            0.
     5329.564            0.
      5330.51            0.
     5331.455            0.
       5332.4            0.
     5333.346            0.
     5334.292            0.
     5335.235            0.
     5336.181            0.
     5337.127            0.
     5338.071            0.
     5339.021            0.
     5339.964            0.
     5340.911            0.
     5341.858            0.
     5342.803            0.
     5343.753            0.
     5344.698            0.
     5345.646            0.
     5346.594            0.
     5347.542            0.
     5348.487            0.
     5349.438            0.
     5350.384            0.
      5351.33            0.
     5352.282            0.
     5353.228            0.
     5354.181            0.
     5355.127            0.
     5356.077            0.
     5357.026            0.
     5357.977            0.
     5358.924            0.
     5359.874            0.
     5360.825            0.
     5361.772            0.
     5362.726            0.
     5363.674            0.
     5364.628            0.
     5365.577            0.
     5366.528            0.
      5367.48            0.
     5368.429            0.
     5369.381            0.
     5370.333            0.
     5371.285            0.
     5372.235            0.
      5373.19            0.
     5374.141            0.
     5375.093            0.
     5376.047            0.
     5376.997            0.
     5377.954            0.
     5378.904            0.
     5379.858            0.
     5380.812            0.
     5381.767            0.
     5382.718            0.
     5383.672            0.
     5384.627            0.
     5385.582            0.
     5386.537            0.
     5387.489            0.
     5388.448            0.
       5389.4            0.
     5390.356            0.
     5391.312            0.
     5392.265            0.
     5393.221            0.
     5394.178            0.
     5395.134            0.
     5396.091            0.
     5397.048            0.
     5398.002            0.
     5398.962            0.
     5399.917            0.
     5400.872            0.
     5401.832            0.
     5402.787            0.
     5403.745            0.
     5404.704            0.
     5405.662            0.
     5406.621            0.
     5407.576            0.
     5408.535            0.
     5409.495            0.
     5410.454            0.
      5411.41            0.
     5412.373            0.
      5413.33            0.
      5414.29            0.
      5415.25            0.
     5416.207            0.
      5417.17            0.
     5418.128            0.
     5419.089            0.
      5420.05            0.
     5421.011            0.
      5421.97            0.
     5422.934            0.
     5423.893            0.
     5424.852            0.
     5425.817            0.
     5426.776            0.
     5427.741            0.
     5428.701            0.
     5429.664            0.
     5430.626            0.
     5431.589            0.
      5432.55            0.
     5433.513            0.
     5434.477            0.
     5435.438            0.
     5436.404            0.
     5437.365            0.
     5438.333            0.
     5439.294            0.
     5440.256            0.
     5441.223            0.
     5442.185            0.
      5443.15            0.
     5444.116            0.
     5445.081            0.
     5446.044            0.
     5447.013            0.
     5447.976            0.
     5448.941            0.
     5449.908            0.
     5450.871            0.
     5451.841            0.
     5452.805            0.
     5453.772            0.
     5454.739            0.
     5455.706            0.
     5456.671            0.
     5457.638            0.
     5458.606            0.
     5459.574            0.
     5460.542            0.
     5461.508            0.
     5462.479            0.
     5463.445            0.
     5464.414            0.
     5465.383            0.
     5466.349            0.
     5467.318            0.
     5468.288            0.
     5469.258            0.
     5470.228            0.
     5471.198            0.
     5472.165            0.
     5473.138            0.
     5474.106            0.
     5475.074            0.
     5476.048            0.
     5477.016            0.
     5477.987            0.
     5478.958            0.
      5479.93            0.
     5480.902            0.
     5481.874            0.
     5482.843            0.
     5483.815            0.
     5484.788            0.
     5485.757            0.
     5486.733            0.
     5487.703            0.
     5488.676            0.
      5489.65            0.
     5490.623            0.
     5491.597            0.
     5492.568            0.
     5493.542            0.
     5494.516            0.
      5495.49            0.
     5496.462            0.
     5497.439            0.
     5498.412            0.
     5499.387            0.
     5500.362            0.
     5501.334            0.
      5502.31            0.
     5503.286            0.
     5504.261            0.
     5505.237            0.
     5506.214            0.
     5507.187            0.
     5508.167            0.
     5509.141            0.
     5510.115            0.
     5511.095            0.
     5512.069            0.
     5513.046            0.
     5514.024            0.
     5515.002            0.
      5515.98            0.
     5516.958            0.
     5517.934            0.
     5518.912            0.
     5519.891            0.
     5520.867            0.
     5521.849            0.
     5522.825            0.
     5523.804            0.
     5524.784            0.
     5525.764            0.
     5526.744            0.
     5527.721            0.
     5528.701            0.
     5529.681            0.
     5530.662            0.
      5531.64            0.
     5532.624            0.
     5533.602            0.
     5534.583            0.
     5535.564            0.
     5536.543            0.
     5537.528            0.
     5538.507            0.
     5539.489            0.
     5540.472            0.
     5541.454            0.
     5542.434            0.
     5543.419            0.
     5544.399            0.
      5545.38            0.
     5546.366            0.
     5547.347            0.
     5548.333            0.
     5549.314            0.
     5550.298            0.
     5551.283            0.
     5552.264            0.
     5553.249            0.
     5554.233            0.
     5555.219            0.
     5556.201            0.
     5557.189            0.
     5558.171            0.
      5559.16            0.
     5560.143            0.
     5561.126            0.
     5562.115            0.
     5563.099            0.
     5564.085            0.
     5565.072            0.
     5566.059            0.
     5567.042            0.
     5568.033            0.
     5569.017            0.
     5570.005            0.
     5570.993            0.
     5571.978            0.
     5572.969            0.
     5573.954            0.
     5574.942            0.
     5575.931            0.
     5576.917            0.
     5577.906            0.
     5578.895            0.
     5579.884            0.
     5580.874            0.
     5581.863            0.
      5582.85            0.
     5583.843            0.
     5584.831            0.
     5585.818            0.
     5586.812            0.
     5587.799            0.
      5588.79            0.
     5589.781            0.
     5590.772            0.
     5591.764            0.
     5592.755            0.
     5593.744            0.
     5594.736            0.
     5595.728            0.
     5596.717            0.
     5597.713            0.
     5598.703            0.
     5599.695            0.
     5600.688            0.
     5601.682            0.
     5602.675            0.
     5603.666            0.
     5604.659            0.
     5605.653            0.
     5606.647            0.
     5607.639            0.
     5608.636            0.
     5609.627            0.
     5610.619            0.
     5611.617            0.
     5612.609            0.
     5613.608            0.
       5614.6            0.
     5615.596            0.
     5616.592            0.
     5617.588            0.
     5618.581            0.
     5619.577            0.
     5620.574            0.
     5621.567            0.
     5622.567            0.
     5623.562            0.
     5624.562            0.
     5625.556            0.
     5626.554            0.
     5627.552            0.
     5628.546            0.
     5629.544            0.
     5630.543            0.
     5631.542            0.
     5632.537            0.
     5633.539            0.
     5634.535            0.
     5635.537            0.
     5636.533            0.
      5637.53            0.
     5638.533            0.
      5639.53            0.
      5640.53            0.
      5641.53            0.
      5642.53            0.
     5643.528            0.
     5644.529            0.
      5645.53            0.
     5646.531            0.
     5647.532            0.
     5648.531            0.
     5649.535            0.
     5650.534            0.
     5651.536            0.
     5652.539            0.
     5653.538            0.
      5654.54            0.
     5655.543            0.
     5656.546            0.
     5657.549            0.
     5658.552            0.
     5659.553            0.
      5660.56            0.
      5661.56            0.
     5662.561            0.
     5663.568            0.
     5664.569            0.
     5665.574            0.
     5666.579            0.
     5667.583            0.
     5668.589            0.
     5669.594            0.
     5670.596            0.
     5671.602            0.
     5672.608            0.
      5673.61            0.
      5674.62            0.
     5675.623            0.
     5676.629            0.
     5677.636            0.
     5678.643            0.
      5679.65            0.
     5680.654            0.
     5681.662            0.
     5682.669            0.
     5683.677            0.
     5684.682            0.
     5685.693            0.
     5686.698            0.
     5687.707            0.
     5688.715            0.
     5689.721            0.
      5690.73            0.
     5691.739            0.
     5692.748            0.
     5693.758            0.
     5694.768            0.
     5695.774            0.
     5696.788            0.
     5697.794            0.
     5698.802            0.
     5699.815            0.
     5700.823            0.
     5701.834            0.
     5702.845            0.
     5703.856            0.
     5704.868            0.
      5705.88            0.
     5706.889            0.
       5707.9            0.
     5708.913            0.
     5709.922            0.
     5710.938            0.
     5711.947            0.
      5712.96            0.
     5713.974            0.
     5714.987            0.
        5716.            0.
     5717.011            0.
     5718.024            0.
     5719.039            0.
     5720.053            0.
     5721.064            0.
     5722.082            0.
     5723.093            0.
     5724.108            0.
     5725.123            0.
     5726.135            0.
     5727.154            0.
     5728.167            0.
     5729.182            0.
     5730.198            0.
     5731.214            0.
     5732.228            0.
     5733.248            0.
     5734.261            0.
     5735.274            0.
     5736.295            0.
     5737.309            0.
      5738.33            0.
     5739.344            0.
     5740.362            0.
      5741.38            0.
     5742.398            0.
     5743.413            0.
     5744.432            0.
      5745.45            0.
     5746.466            0.
     5747.488            0.
     5748.504            0.
     5749.527            0.
     5750.543            0.
     5751.563            0.
     5752.583            0.
       5753.6            0.
     5754.621            0.
     5755.641            0.
     5756.662            0.
     5757.679            0.
     5758.704            0.
     5759.722            0.
     5760.743            0.
     5761.765            0.
     5762.783            0.
     5763.808            0.
     5764.827            0.
      5765.85            0.
     5766.872            0.
     5767.895            0.
     5768.915            0.
     5769.937            0.
      5770.96            0.
     5771.984            0.
     5773.008            0.
     5774.028            0.
     5775.055            0.
     5776.076            0.
     5777.101            0.
     5778.125            0.
     5779.146            0.
     5780.171            0.
     5781.196            0.
     5782.222            0.
     5783.247            0.
     5784.272            0.
     5785.295            0.
     5786.324            0.
     5787.347            0.
     5788.371            0.
       5789.4            0.
     5790.423            0.
      5791.45            0.
     5792.478            0.
     5793.505            0.
     5794.532            0.
     5795.557            0.
     5796.584            0.
     5797.612            0.
      5798.64            0.
     5799.666            0.
     5800.697            0.
     5801.723            0.
     5802.751            0.
      5803.78            0.
     5804.807            0.
     5805.839            0.
     5806.865            0.
     5807.895            0.
     5808.925            0.
     5809.955            0.
     5810.982            0.
     5812.016            0.
     5813.043            0.
     5814.071            0.
     5815.105            0.
     5816.134            0.
     5817.168            0.
     5818.197            0.
     5819.229            0.
      5820.26            0.
     5821.292            0.
     5822.322            0.
     5823.354            0.
     5824.387            0.
     5825.417            0.
     5826.453            0.
     5827.483            0.
      5828.52            0.
      5829.55            0.
     5830.581            0.
     5831.618            0.
     5832.648            0.
     5833.683            0.
     5834.717            0.
     5835.752            0.
     5836.784            0.
     5837.822            0.
     5838.854            0.
      5839.89            0.
     5840.925            0.
     5841.958            0.
     5842.997            0.
      5844.03            0.
     5845.066            0.
     5846.103            0.
      5847.14            0.
     5848.173            0.
      5849.21            0.
     5850.248            0.
     5851.285            0.
     5852.323            0.
     5853.357            0.
     5854.398            0.
     5855.434            0.
     5856.472            0.
      5857.51            0.
     5858.546            0.
     5859.585            0.
     5860.624            0.
     5861.663            0.
     5862.703            0.
     5863.743            0.
     5864.779            0.
     5865.819            0.
     5866.859            0.
     5867.896            0.
      5868.94            0.
     5869.978            0.
     5871.019            0.
      5872.06            0.
     5873.101            0.
     5874.143            0.
     5875.181            0.
     5876.223            0.
     5877.265            0.
     5878.308            0.
     5879.347            0.
     5880.393            0.
     5881.432            0.
     5882.475            0.
     5883.518            0.
     5884.559            0.
     5885.602            0.
     5886.646            0.
     5887.689            0.
     5888.734            0.
     5889.778            0.
     5890.819            0.
     5891.867            0.
     5892.909            0.
     5893.951            0.
     5894.999            0.
     5896.041            0.
     5897.087            0.
     5898.132            0.
     5899.178            0.
     5900.225            0.
     5901.271            0.
     5902.314            0.
     5903.361            0.
     5904.408            0.
     5905.452            0.
     5906.502            0.
     5907.546            0.
     5908.594            0.
     5909.642            0.
     5910.689            0.
     5911.738            0.
     5912.783            0.
     5913.832            0.
      5914.88            0.
     5915.929            0.
     5916.975            0.
     5918.027            0.
     5919.074            0.
     5920.124            0.
     5921.173            0.
      5922.22            0.
     5923.273            0.
     5924.321            0.
     5925.371            0.
     5926.422            0.
     5927.473            0.
     5928.521            0.
     5929.576            0.
     5930.624            0.
     5931.672            0.
     5932.728            0.
     5933.776            0.
     5934.832            0.
     5935.881            0.
     5936.934            0.
     5937.986            0.
      5939.04            0.
     5940.089            0.
     5941.143            0.
     5942.196            0.
     5943.247            0.
     5944.304            0.
     5945.355            0.
     5946.413            0.
     5947.464            0.
     5948.519            0.
     5949.573            0.
     5950.625            0.
     5951.681            0.
     5952.736            0.
     5953.792            0.
     5954.844            0.
     5955.903            0.
     5956.957            0.
     5958.016            0.
     5959.069            0.
     5960.123            0.
     5961.183            0.
     5962.237            0.
     5963.294            0.
     5964.352            0.
     5965.409            0.
     5966.464            0.
     5967.525            0.
      5968.58            0.
     5969.639            0.
     5970.697            0.
     5971.753            0.
     5972.815            0.
     5973.871            0.
     5974.931            0.
      5975.99            0.
      5977.05            0.
     5978.106            0.
     5979.167            0.
     5980.227            0.
     5981.288            0.
     5982.348            0.
     5983.406            0.
      5984.47            0.
     5985.528            0.
     5986.586            0.
     5987.651            0.
     5988.709            0.
     5989.771            0.
     5990.834            0.
     5991.896            0.
     5992.959            0.
     5994.021            0.
     5995.081            0.
     5996.145            0.
     5997.208            0.
     5998.268            0.
     5999.335            0.
     6000.396            0.
     6001.459            0.
     6002.524            0.
     6003.588            0.
     6004.653            0.
     6005.715            0.
      6006.78            0.
     6007.845            0.
      6008.91            0.
     6009.973            0.
     6011.042            0.
     6012.104            0.
     6013.167            0.
     6014.237            0.
       6015.3            0.
      6016.37            0.
     6017.434            0.
     6018.501            0.
     6019.568            0.
     6020.636            0.
       6021.7            0.
     6022.768            0.
     6023.836            0.
     6024.901            0.
     6025.973            0.
     6027.038            0.
      6028.11            0.
     6029.176            0.
     6030.245            0.
     6031.314            0.
      6032.38            0.
      6033.45            0.
      6034.52            0.
      6035.59            0.
     6036.657            0.
     6037.731            0.
     6038.799            0.
     6039.873            0.
      6040.94            0.
     6042.009            0.
     6043.083            0.
     6044.152            0.
     6045.224            0.
     6046.295            0.
     6047.368            0.
     6048.437            0.
     6049.509            0.
     6050.582            0.
     6051.655            0.
     6052.729            0.
     6053.798            0.
     6054.875            0.
     6055.946            0.
      6057.02            0.
     6058.094            0.
     6059.165            0.
     6060.239            0.
     6061.314            0.
     6062.389            0.
     6063.464            0.
     6064.539            0.
     6065.611            0.
      6066.69            0.
     6067.763            0.
     6068.835            0.
     6069.915            0.
     6070.988            0.
     6072.065            0.
     6073.142            0.
     6074.219            0.
     6075.292            0.
     6076.373            0.
     6077.447            0.
     6078.525            0.
     6079.603            0.
     6080.678            0.
      6081.76            0.
     6082.835            0.
     6083.914            0.
     6084.992            0.
     6086.068            0.
     6087.147            0.
     6088.227            0.
     6089.307            0.
     6090.386            0.
     6091.466            0.
     6092.543            0.
     6093.627            0.
     6094.704            0.
     6095.782            0.
     6096.866            0.
     6097.944            0.
     6099.025            0.
     6100.107            0.
     6101.188            0.
     6102.271            0.
     6103.353            0.
     6104.432            0.
     6105.514            0.
     6106.597            0.
     6107.677            0.
     6108.763            0.
     6109.843            0.
     6110.927            0.
      6112.01            0.
     6113.094            0.
     6114.178            0.
     6115.259            0.
     6116.344            0.
     6117.428            0.
     6118.513            0.
     6119.595            0.
     6120.683            0.
     6121.765            0.
     6122.851            0.
     6123.937            0.
      6125.02            0.
     6126.109            0.
     6127.192            0.
     6128.278            0.
     6129.365            0.
     6130.452            0.
     6131.536            0.
     6132.627            0.
     6133.711            0.
     6134.795            0.
     6135.887            0.
     6136.971            0.
     6138.063            0.
     6139.148            0.
     6140.237            0.
     6141.326            0.
     6142.415            0.
       6143.5            0.
      6144.59            0.
      6145.68            0.
     6146.766            0.
      6147.86            0.
     6148.946            0.
     6150.041            0.
     6151.127            0.
     6152.218            0.
      6153.31            0.
     6154.397            0.
     6155.489            0.
      6156.58            0.
     6157.672            0.
     6158.761            0.
     6159.856            0.
     6160.945            0.
     6162.041            0.
      6163.13            0.
      6164.22            0.
     6165.316            0.
     6166.406            0.
       6167.5            0.
     6168.594            0.
     6169.688            0.
     6170.778            0.
     6171.876            0.
     6172.967            0.
     6174.062            0.
     6175.157            0.
     6176.249            0.
     6177.347            0.
     6178.439            0.
     6179.535            0.
     6180.631            0.
     6181.727            0.
     6182.819            0.
     6183.916            0.
     6185.013            0.
     6186.109            0.
     6187.207            0.
       6188.3            0.
     6189.401            0.
     6190.495            0.
     6191.593            0.
     6192.691            0.
     6193.786            0.
     6194.884            0.
     6195.983            0.
     6197.082            0.
     6198.181            0.
      6199.28            0.
     6200.375            0.
     6201.479            0.
     6202.575            0.
     6203.671            0.
     6204.775            0.
     6205.872            0.
     6206.973            0.
     6208.073            0.
     6209.174            0.
     6210.275            0.
     6211.373            0.
     6212.475            0.
     6213.576            0.
     6214.678            0.
     6215.777            0.
     6216.883            0.
     6217.981            0.
     6219.084            0.
     6220.187            0.
     6221.287            0.
     6222.394            0.
     6223.494            0.
     6224.597            0.
     6225.701            0.
     6226.805            0.
     6227.906            0.
     6229.014            0.
     6230.115            0.
     6231.216            0.
     6232.325            0.
     6233.427            0.
     6234.536            0.
     6235.638            0.
     6236.743            0.
      6237.85            0.
     6238.956            0.
     6240.059            0.
     6241.165            0.
     6242.272            0.
     6243.375            0.
     6244.486            0.
      6245.59            0.
     6246.701            0.
