WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f660n
     4111.378   5.780997E-7
     4111.904   5.780608E-7
      4112.43   5.780217E-7
     4112.961   5.779822E-7
     4113.487   5.779426E-7
     4114.013   5.779027E-7
      4114.54   5.778627E-7
     4115.068   5.778224E-7
     4115.594   5.777829E-7
     4116.123   5.777428E-7
     4116.652   5.777021E-7
     4117.179   5.776612E-7
     4117.705   5.776200E-7
     4118.234   5.775790E-7
     4118.761   5.775390E-7
     4119.288   5.774981E-7
     4119.817   5.774565E-7
     4120.344   5.773764E-7
     4120.874   5.772754E-7
     4121.398   5.771751E-7
     4121.928   5.770737E-7
     4122.458   5.769720E-7
     4122.987   5.768700E-7
     4123.514   5.767690E-7
     4124.042   5.766680E-7
     4124.569   5.765662E-7
     4125.099   5.764638E-7
     4125.627   5.763615E-7
     4126.157   5.762589E-7
     4126.687   5.761564E-7
     4127.215   5.760543E-7
     4127.743   5.759520E-7
     4128.271   5.758498E-7
     4128.801   5.757471E-7
      4129.33   5.756445E-7
     4129.858   5.755418E-7
     4130.388   5.754445E-7
     4130.917   5.753498E-7
     4131.445   5.752557E-7
     4131.976   5.751611E-7
     4132.504   5.750660E-7
     4133.035   5.749704E-7
     4133.564   5.748758E-7
     4134.095   5.747804E-7
     4134.624   5.746847E-7
     4135.155   5.745889E-7
     4135.684   5.744937E-7
     4136.215   5.743976E-7
     4136.745   5.743015E-7
     4137.276   5.742052E-7
     4137.805   5.741095E-7
     4138.334   5.740130E-7
     4138.866   5.739159E-7
     4139.396   5.738198E-7
     4139.925   5.737240E-7
     4140.457   5.737091E-7
     4140.986   5.737075E-7
     4141.516   5.737066E-7
     4142.048   5.737052E-7
     4142.581   5.737032E-7
      4143.11   5.737009E-7
      4143.64   5.736985E-7
     4144.173   5.736962E-7
     4144.705   5.736945E-7
     4145.235   5.736923E-7
     4145.766   5.736892E-7
     4146.298   5.736863E-7
     4146.829   5.736838E-7
     4147.359   5.736806E-7
     4147.892   5.736771E-7
     4148.422   5.736738E-7
     4148.953   5.736699E-7
     4149.484   5.736661E-7
     4150.017   5.736579E-7
     4150.548   5.735225E-7
     4151.081   5.733863E-7
     4151.612   5.732499E-7
     4152.146   5.731126E-7
     4152.679   5.729759E-7
      4153.21   5.728393E-7
     4153.741   5.727020E-7
     4154.275   5.725648E-7
     4154.809   5.724279E-7
      4155.34   5.722910E-7
     4155.872   5.721537E-7
     4156.405   5.720158E-7
     4156.937   5.718782E-7
     4157.469   5.717412E-7
     4158.003   5.716034E-7
     4158.535   5.714651E-7
     4159.067   5.713267E-7
     4159.599   5.711885E-7
     4160.133   5.710559E-7
     4160.666   5.709426E-7
       4161.2   5.708284E-7
     4161.732   5.707149E-7
     4162.267   5.706003E-7
     4162.799   5.704856E-7
     4163.334   5.703710E-7
     4163.867   5.702572E-7
     4164.402   5.701422E-7
     4164.937   5.700268E-7
     4165.469   5.699118E-7
     4166.002   5.697967E-7
     4166.535   5.696822E-7
      4167.07   5.695670E-7
     4167.604   5.694514E-7
     4168.139   5.693352E-7
      4168.67   5.692198E-7
     4169.206   5.691037E-7
     4169.739   5.689884E-7
     4170.274   5.688836E-7
     4170.808   5.687899E-7
     4171.344   5.686967E-7
     4171.877   5.686041E-7
     4172.413   5.685103E-7
     4172.947   5.684163E-7
     4173.483   5.683223E-7
     4174.017   5.682284E-7
     4174.553   5.681335E-7
     4175.087   5.680391E-7
     4175.624   5.679444E-7
     4176.155   5.678505E-7
     4176.692   5.677555E-7
     4177.229   5.676603E-7
     4177.763   5.675651E-7
     4178.297   5.674698E-7
     4178.832   5.673747E-7
     4179.369   5.672790E-7
     4179.903   5.671835E-7
      4180.44   5.670848E-7
     4180.975   5.669856E-7
     4181.512   5.668860E-7
     4182.047   5.667866E-7
     4182.584   5.666863E-7
     4183.119   5.665863E-7
     4183.657   5.664861E-7
     4184.192   5.663863E-7
     4184.729   5.662862E-7
     4185.265   5.661861E-7
       4185.8   5.660857E-7
     4186.335   5.659851E-7
     4186.874   5.658840E-7
     4187.409   5.657829E-7
     4187.945   5.656815E-7
     4188.483   5.655807E-7
     4189.019   5.654801E-7
     4189.554   5.653781E-7
     4190.093   5.652605E-7
     4190.631   5.650721E-7
     4191.167   5.648843E-7
     4191.706   5.646957E-7
     4192.242   5.645080E-7
      4192.78   5.643196E-7
     4193.316   5.641318E-7
     4193.855   5.639432E-7
     4194.392   5.637545E-7
     4194.931   5.635647E-7
     4195.467   5.633767E-7
     4196.004   5.631887E-7
     4196.541   5.629995E-7
      4197.08   5.628095E-7
     4197.617   5.626208E-7
     4198.153   5.624321E-7
     4198.693   5.622423E-7
      4199.23   5.620536E-7
     4199.767   5.618647E-7
     4200.307   5.616837E-7
     4200.846   5.615094E-7
     4201.384   5.613353E-7
     4201.921   5.611612E-7
     4202.461   5.609870E-7
     4203.001   5.608129E-7
     4203.539   5.606386E-7
     4204.079   5.604635E-7
     4204.616   5.602895E-7
     4205.154   5.601152E-7
     4205.694   5.599402E-7
     4206.232   5.597659E-7
     4206.771   5.595917E-7
     4207.311   5.594164E-7
     4207.849   5.592415E-7
     4208.387   5.590666E-7
     4208.928   5.588907E-7
     4209.466   5.587160E-7
     4210.007   5.585401E-7
     4210.546   5.583594E-7
     4211.086   5.581780E-7
     4211.625   5.579971E-7
     4212.164   5.578162E-7
     4212.705   5.576349E-7
     4213.247   5.574533E-7
     4213.785   5.572728E-7
     4214.324   5.570919E-7
     4214.863   5.569107E-7
     4215.405   5.567283E-7
     4215.944   5.565464E-7
     4216.483   5.563653E-7
     4217.025   5.561831E-7
     4217.564   5.560009E-7
     4218.106   5.558181E-7
     4218.646   5.556369E-7
     4219.188   5.554544E-7
     4219.728   5.552723E-7
      4220.27   5.550829E-7
      4220.81   5.548882E-7
     4221.352   5.546920E-7
     4221.892   5.544966E-7
     4222.435   5.543008E-7
     4222.975   5.541060E-7
     4223.517   5.539094E-7
     4224.057   5.537137E-7
     4224.598   5.535185E-7
     4225.138   5.533230E-7
     4225.681   5.531260E-7
     4226.221   5.529298E-7
     4226.762   5.527336E-7
     4227.303   5.525378E-7
     4227.846   5.523411E-7
     4228.387   5.521449E-7
      4228.93   5.519481E-7
     4229.471   5.517514E-7
     4230.014   5.515532E-7
     4230.558   5.513265E-7
     4231.099   5.511011E-7
     4231.642   5.508754E-7
     4232.184   5.506502E-7
     4232.728   5.504231E-7
     4233.269   5.501974E-7
     4233.813   5.499705E-7
     4234.352   5.497453E-7
     4234.896   5.495179E-7
     4235.437   5.492921E-7
     4235.982   5.490653E-7
     4236.523   5.488395E-7
     4237.065   5.486135E-7
     4237.607   5.483870E-7
     4238.152   5.481596E-7
     4238.694   5.479333E-7
     4239.239   5.477061E-7
     4239.781   5.474802E-7
     4240.326   5.472444E-7
     4240.868   5.470039E-7
     4241.413   5.467627E-7
     4241.956   5.465228E-7
       4242.5   5.462821E-7
     4243.043   5.460425E-7
     4243.588   5.458015E-7
     4244.131   5.455617E-7
     4244.674   5.453210E-7
     4245.219   5.450793E-7
     4245.762   5.448392E-7
     4246.308   5.445978E-7
     4246.851   5.443565E-7
     4247.394   5.441161E-7
     4247.937   5.438755E-7
     4248.483   5.436336E-7
     4249.029   5.433918E-7
     4249.573   5.431510E-7
     4250.116   5.429141E-7
     4250.662   5.426903E-7
     4251.206   5.424667E-7
     4251.752   5.422416E-7
     4252.296   5.420173E-7
     4252.842   5.417918E-7
     4253.386   5.415678E-7
     4253.933   5.413430E-7
     4254.477   5.411189E-7
     4255.021   5.408949E-7
     4255.565   5.406698E-7
     4256.112   5.404439E-7
     4256.657   5.402194E-7
     4257.204   5.399939E-7
     4257.748   5.397694E-7
     4258.292   5.395448E-7
      4258.84   5.393187E-7
     4259.387   5.390927E-7
     4259.932   5.388673E-7
     4260.477   5.386577E-7
     4261.024   5.384493E-7
     4261.571   5.382410E-7
     4262.117   5.380332E-7
     4262.662   5.378253E-7
     4263.209   5.376160E-7
     4263.755   5.374073E-7
       4264.3   5.371991E-7
     4264.848   5.369900E-7
     4265.394   5.367813E-7
     4265.939   5.365724E-7
     4266.485   5.363642E-7
     4267.033   5.361549E-7
     4267.579   5.359461E-7
     4268.125   5.357371E-7
     4268.673   5.355270E-7
     4269.222   5.353168E-7
     4269.768   5.351083E-7
     4270.316   5.348838E-7
     4270.862   5.346491E-7
     4271.411   5.344132E-7
      4271.96   5.341774E-7
     4272.506   5.339431E-7
     4273.053   5.337089E-7
     4273.602   5.334729E-7
     4274.148   5.332376E-7
     4274.695   5.330022E-7
     4275.244   5.327660E-7
     4275.791   5.325305E-7
     4276.338   5.322951E-7
     4276.885   5.320598E-7
     4277.435   5.318231E-7
     4277.982   5.315871E-7
     4278.529   5.313523E-7
     4279.079   5.311164E-7
     4279.628   5.308788E-7
     4280.176   5.306339E-7
     4280.724   5.303713E-7
     4281.273   5.301080E-7
     4281.823   5.298446E-7
     4282.371   5.295821E-7
     4282.919   5.293193E-7
     4283.469   5.290555E-7
     4284.017   5.287930E-7
     4284.567   5.285290E-7
     4285.116   5.282658E-7
     4285.666   5.280021E-7
     4286.212   5.277403E-7
     4286.763   5.274762E-7
     4287.311   5.272130E-7
     4287.862   5.269485E-7
      4288.41   5.266857E-7
     4288.961   5.264216E-7
      4289.51   5.261586E-7
     4290.061   5.258974E-7
      4290.61   5.256611E-7
     4291.161   5.254240E-7
      4291.71   5.251878E-7
     4292.261   5.249505E-7
      4292.81   5.247140E-7
     4293.359   5.244772E-7
     4293.909   5.242404E-7
      4294.46   5.240024E-7
      4295.01   5.237655E-7
     4295.562   5.235281E-7
     4296.111   5.232916E-7
      4296.66   5.230545E-7
     4297.212   5.228163E-7
     4297.762   5.225795E-7
     4298.314   5.223420E-7
     4298.864   5.221049E-7
     4299.417   5.218660E-7
     4299.966   5.216278E-7
     4300.519   5.213665E-7
     4301.069   5.211045E-7
     4301.622   5.208415E-7
     4302.172   5.205792E-7
     4302.724   5.203155E-7
     4303.275   5.200530E-7
     4303.825   5.197913E-7
     4304.376   5.195287E-7
     4304.929   5.192650E-7
     4305.479   5.190021E-7
      4306.03   5.187393E-7
     4306.583   5.184760E-7
     4307.134   5.182137E-7
     4307.685   5.179515E-7
     4308.239   5.176876E-7
     4308.792   5.174238E-7
     4309.343   5.171610E-7
     4309.895   5.168983E-7
     4310.448   5.166711E-7
     4311.002   5.164523E-7
     4311.554   5.162347E-7
     4312.107   5.160162E-7
     4312.659   5.157987E-7
     4313.213   5.155804E-7
     4313.765   5.153627E-7
     4314.316   5.151450E-7
     4314.869   5.149271E-7
     4315.423   5.147085E-7
     4315.975   5.144906E-7
     4316.527   5.142722E-7
     4317.082   5.140528E-7
     4317.634   5.138344E-7
     4318.186   5.136160E-7
     4318.741   5.133969E-7
     4319.295   5.131774E-7
     4319.848   5.129586E-7
     4320.401   5.127062E-7
     4320.956   5.124401E-7
     4321.511   5.121730E-7
     4322.064   5.119070E-7
     4322.617   5.116421E-7
     4323.172   5.113759E-7
     4323.725   5.111103E-7
      4324.28   5.108440E-7
     4324.833   5.105787E-7
     4325.387   5.103128E-7
     4325.942   5.100455E-7
     4326.496   5.097796E-7
     4327.049   5.095137E-7
     4327.605   5.092464E-7
     4328.159   5.089801E-7
     4328.715   5.087135E-7
     4329.269   5.084476E-7
     4329.825   5.081803E-7
     4330.378   5.079021E-7
     4330.933   5.076182E-7
     4331.489   5.073335E-7
     4332.045   5.070487E-7
       4332.6   5.067649E-7
     4333.154   5.064813E-7
     4333.708   5.061977E-7
     4334.265   5.059129E-7
     4334.819   5.056293E-7
     4335.374   5.053455E-7
     4335.931   5.050605E-7
     4336.485   5.047762E-7
      4337.04   5.044919E-7
     4337.597   5.042067E-7
     4338.155   5.039212E-7
     4338.709   5.036375E-7
     4339.267   5.033523E-7
     4339.822   5.030686E-7
     4340.379   5.028069E-7
     4340.935   5.025573E-7
     4341.492   5.023062E-7
     4342.048   5.020560E-7
     4342.605   5.018054E-7
     4343.161   5.015555E-7
     4343.717   5.013051E-7
     4344.272   5.010550E-7
     4344.831   5.008040E-7
     4345.386   5.005539E-7
     4345.942   5.003035E-7
     4346.498   5.000530E-7
     4347.057   4.998012E-7
     4347.612   4.995511E-7
     4348.171   4.992996E-7
     4348.727   4.990492E-7
     4349.286   4.987974E-7
     4349.842   4.985467E-7
     4350.401   4.982675E-7
     4350.958   4.979787E-7
     4351.517   4.976885E-7
     4352.076   4.973983E-7
     4352.632   4.971096E-7
     4353.191   4.968197E-7
     4353.746   4.965325E-7
     4354.305   4.962425E-7
     4354.862   4.959532E-7
     4355.422   4.956628E-7
     4355.979   4.953739E-7
     4356.536   4.950856E-7
     4357.093   4.947972E-7
     4357.653   4.945070E-7
      4358.21   4.942183E-7
     4358.771   4.939276E-7
     4359.328   4.936381E-7
     4359.888   4.933473E-7
     4360.446   4.930738E-7
     4361.006   4.928029E-7
     4361.564   4.925320E-7
     4362.124   4.922602E-7
     4362.682   4.919899E-7
     4363.243   4.917181E-7
     4363.801   4.914469E-7
     4364.359   4.911765E-7
      4364.92   4.909046E-7
     4365.478   4.906336E-7
     4366.039   4.903611E-7
     4366.598   4.900906E-7
     4367.156   4.898201E-7
     4367.715   4.895491E-7
     4368.276   4.892770E-7
     4368.837   4.890045E-7
     4369.396   4.887333E-7
     4369.955   4.884622E-7
     4370.516   4.881949E-7
     4371.075   4.879288E-7
     4371.637   4.876607E-7
     4372.196   4.873940E-7
     4372.758   4.871267E-7
     4373.317   4.868604E-7
     4373.879   4.865926E-7
     4374.438   4.863259E-7
     4374.998   4.860591E-7
     4375.558   4.857930E-7
      4376.12   4.855256E-7
      4376.68   4.852581E-7
     4377.239   4.849911E-7
     4377.799   4.847242E-7
     4378.362   4.844565E-7
     4378.924   4.841886E-7
     4379.487   4.839201E-7
     4380.047   4.836499E-7
     4380.607   4.833520E-7
      4381.17   4.830530E-7
     4381.733   4.827536E-7
     4382.293   4.824556E-7
     4382.854   4.821578E-7
     4383.417   4.818586E-7
     4383.978   4.815604E-7
     4384.539   4.812620E-7
     4385.102   4.809619E-7
     4385.663   4.806642E-7
     4386.224   4.803662E-7
     4386.785   4.800680E-7
     4387.349   4.797684E-7
      4387.91   4.794699E-7
     4388.471   4.791717E-7
     4389.035   4.788726E-7
     4389.599   4.785724E-7
      4390.16   4.782713E-7
     4390.722   4.779642E-7
     4391.286   4.776558E-7
      4391.85   4.773475E-7
     4392.414   4.770392E-7
     4392.976   4.767320E-7
     4393.538   4.764249E-7
     4394.103   4.761164E-7
     4394.665   4.758096E-7
     4395.227   4.755028E-7
     4395.792   4.751943E-7
     4396.354   4.748873E-7
     4396.916   4.745804E-7
     4397.479   4.742734E-7
     4398.043   4.739650E-7
     4398.606   4.736576E-7
     4399.169   4.733503E-7
     4399.734   4.730421E-7
     4400.299   4.727504E-7
     4400.862   4.724742E-7
     4401.425   4.721981E-7
     4401.991   4.719206E-7
     4402.556   4.716436E-7
     4403.119   4.713677E-7
     4403.683   4.710918E-7
     4404.248   4.708148E-7
     4404.812   4.705386E-7
     4405.375   4.702621E-7
     4405.941   4.699841E-7
     4406.507   4.697062E-7
     4407.068   4.694305E-7
     4407.634   4.691535E-7
     4408.198   4.688773E-7
     4408.765   4.685994E-7
     4409.329   4.683228E-7
     4409.895   4.680451E-7
     4410.459   4.677644E-7
     4411.026   4.674811E-7
      4411.59   4.671990E-7
     4412.157   4.669157E-7
     4412.721   4.666338E-7
     4413.288   4.663507E-7
     4413.853   4.660687E-7
     4414.417   4.657861E-7
     4414.982   4.655035E-7
     4415.549   4.652198E-7
     4416.114   4.649376E-7
     4416.681   4.646540E-7
     4417.246   4.643715E-7
     4417.812   4.640887E-7
     4418.376   4.638066E-7
     4418.944   4.635232E-7
     4419.509   4.632404E-7
     4420.077   4.629482E-7
     4420.645   4.626069E-7
      4421.21   4.622671E-7
     4421.778   4.619252E-7
     4422.344   4.615849E-7
     4422.912   4.612436E-7
     4423.478   4.609034E-7
     4424.046   4.605618E-7
     4424.612   4.602215E-7
     4425.178   4.598811E-7
     4425.744   4.595404E-7
     4426.313   4.591984E-7
     4426.879   4.588586E-7
     4427.445   4.585183E-7
     4428.014   4.581764E-7
     4428.581   4.578361E-7
     4429.147   4.574958E-7
     4429.716   4.571537E-7
     4430.285   4.568311E-7
     4430.852   4.565283E-7
     4431.419   4.562258E-7
     4431.988   4.559222E-7
     4432.558   4.556182E-7
     4433.125   4.553158E-7
     4433.691   4.550133E-7
     4434.261   4.547091E-7
     4434.831   4.544050E-7
     4435.398   4.541018E-7
     4435.965   4.537985E-7
     4436.533   4.534954E-7
     4437.103   4.531909E-7
      4437.67   4.528886E-7
     4438.238   4.525856E-7
     4438.808   4.522813E-7
     4439.376   4.519777E-7
     4439.944   4.516737E-7
     4440.514   4.513890E-7
     4441.085   4.511064E-7
     4441.653   4.508259E-7
     4442.221   4.505445E-7
     4442.792   4.502614E-7
     4443.363   4.499783E-7
     4443.931   4.496963E-7
       4444.5   4.494143E-7
      4445.07   4.491312E-7
     4445.639   4.488492E-7
     4446.208   4.485673E-7
     4446.776   4.482850E-7
     4447.348   4.480015E-7
     4447.919   4.477179E-7
     4448.488   4.474350E-7
     4449.057   4.471521E-7
     4449.629   4.468685E-7
     4450.198   4.465733E-7
      4450.77   4.462520E-7
     4451.339   4.459322E-7
     4451.911   4.456113E-7
      4452.48   4.452917E-7
      4453.05   4.449725E-7
     4453.622   4.446510E-7
     4454.194   4.443294E-7
     4454.764   4.440097E-7
     4455.334   4.436895E-7
     4455.904   4.433698E-7
     4456.476   4.430484E-7
     4457.046   4.427282E-7
     4457.616   4.424085E-7
     4458.189   4.420870E-7
     4458.759   4.417669E-7
      4459.33   4.414464E-7
     4459.902   4.411245E-7
     4460.473   4.408328E-7
     4461.046   4.405460E-7
     4461.617   4.402588E-7
      4462.19   4.399709E-7
     4462.763   4.396835E-7
     4463.334   4.393969E-7
     4463.908   4.391087E-7
     4464.479   4.388217E-7
     4465.052   4.385334E-7
     4465.623   4.382469E-7
     4466.194   4.379600E-7
     4466.766   4.376728E-7
      4467.34   4.373841E-7
     4467.911   4.370968E-7
     4468.482   4.368096E-7
     4469.054   4.365223E-7
     4469.628   4.362338E-7
       4470.2   4.359373E-7
     4470.774   4.356226E-7
     4471.346   4.353090E-7
     4471.921   4.349937E-7
     4472.493   4.346802E-7
     4473.067   4.343652E-7
      4473.64   4.340516E-7
     4474.214   4.337367E-7
     4474.787   4.334230E-7
     4475.361   4.331079E-7
     4475.937   4.327925E-7
     4476.506   4.324802E-7
     4477.082   4.321650E-7
     4477.654   4.318513E-7
     4478.229   4.315359E-7
     4478.802   4.312214E-7
     4479.375   4.309072E-7
     4479.948   4.305936E-7
     4480.524   4.302639E-7
     4481.097   4.299343E-7
     4481.673   4.296032E-7
     4482.246   4.292737E-7
     4482.822   4.289427E-7
     4483.396   4.286127E-7
     4483.971   4.282815E-7
     4484.545   4.279518E-7
     4485.121   4.276207E-7
     4485.695   4.272908E-7
     4486.271   4.269595E-7
     4486.845   4.266296E-7
     4487.419   4.263000E-7
     4487.993   4.259704E-7
     4488.569   4.256386E-7
     4489.144   4.253082E-7
     4489.718   4.249785E-7
     4490.295   4.246583E-7
     4490.869   4.243501E-7
     4491.446   4.240407E-7
     4492.023   4.237314E-7
     4492.598   4.234228E-7
     4493.172   4.231142E-7
      4493.75   4.228048E-7
     4494.325   4.224958E-7
     4494.902   4.221852E-7
     4495.477   4.218769E-7
     4496.054   4.215678E-7
     4496.629   4.212589E-7
     4497.205   4.209500E-7
     4497.782   4.206398E-7
     4498.358   4.203308E-7
     4498.933   4.200222E-7
     4499.511   4.197115E-7
     4500.087   4.194059E-7
     4500.663   4.191216E-7
     4501.238   4.188371E-7
     4501.816   4.185513E-7
     4502.393   4.182666E-7
     4502.971   4.179809E-7
     4503.547   4.176958E-7
     4504.125   4.174098E-7
     4504.704   4.171242E-7
     4505.283   4.168384E-7
     4505.859   4.165535E-7
     4506.436   4.162686E-7
     4507.014   4.159830E-7
     4507.591   4.156979E-7
     4508.167   4.154128E-7
     4508.747   4.151271E-7
     4509.323   4.148423E-7
       4509.9   4.145570E-7
     4510.477   4.142782E-7
     4511.057   4.139993E-7
     4511.634   4.137216E-7
     4512.211   4.134439E-7
     4512.791   4.131650E-7
      4513.37   4.128862E-7
     4513.948   4.126083E-7
     4514.525   4.123306E-7
     4515.105   4.120517E-7
     4515.685   4.117727E-7
     4516.263   4.114951E-7
      4516.84   4.112175E-7
     4517.421   4.109380E-7
     4517.999   4.106597E-7
     4518.579   4.103803E-7
     4519.157   4.101021E-7
     4519.738   4.098231E-7
     4520.316   4.095580E-7
     4520.894   4.093035E-7
     4521.472   4.090494E-7
     4522.053   4.087940E-7
     4522.632   4.085400E-7
      4523.21   4.082859E-7
     4523.792   4.080300E-7
     4524.373   4.077745E-7
     4524.951   4.075201E-7
      4525.53   4.072661E-7
     4526.111   4.070105E-7
     4526.693   4.067547E-7
     4527.272   4.064999E-7
     4527.851   4.062453E-7
     4528.433   4.059893E-7
     4529.012   4.057343E-7
     4529.591   4.054797E-7
     4530.173   4.052152E-7
     4530.753   4.049317E-7
     4531.333   4.046482E-7
     4531.912   4.043646E-7
     4532.494   4.040793E-7
     4533.077   4.037941E-7
     4533.656   4.035105E-7
     4534.239   4.032256E-7
     4534.819   4.029417E-7
     4535.401   4.026570E-7
     4535.981   4.023736E-7
     4536.564   4.020883E-7
     4537.145   4.018043E-7
     4537.728   4.015186E-7
     4538.308   4.012347E-7
     4538.889   4.009513E-7
     4539.469   4.006675E-7
     4540.052   4.003836E-7
     4540.633   4.001109E-7
     4541.216   3.998378E-7
     4541.797   3.995663E-7
     4542.378   3.992946E-7
     4542.959   3.990229E-7
     4543.543   3.987494E-7
     4544.124   3.984771E-7
     4544.708   3.982038E-7
      4545.29   3.979314E-7
     4545.874   3.976578E-7
     4546.455   3.973857E-7
     4547.039   3.971126E-7
     4547.623   3.968390E-7
     4548.205   3.965668E-7
     4548.789   3.962936E-7
     4549.371   3.960209E-7
     4549.953   3.957480E-7
     4550.535   3.954511E-7
      4551.12   3.951508E-7
     4551.702   3.948513E-7
     4552.284   3.945518E-7
     4552.869   3.942518E-7
     4553.451   3.939526E-7
     4554.034   3.936533E-7
     4554.619   3.933529E-7
     4555.204   3.930523E-7
     4555.787   3.927528E-7
      4556.37   3.924537E-7
     4556.955   3.921537E-7
      4557.54   3.918533E-7
     4558.123   3.915542E-7
     4558.706   3.912548E-7
     4559.292   3.909542E-7
     4559.875   3.906553E-7
     4560.458   3.903861E-7
     4561.044   3.901240E-7
     4561.628   3.898624E-7
     4562.214   3.896000E-7
     4562.797   3.893390E-7
     4563.381   3.890780E-7
     4563.967   3.888157E-7
     4564.551   3.885540E-7
     4565.135   3.882922E-7
     4565.722   3.880297E-7
     4566.308   3.877672E-7
     4566.892   3.875061E-7
     4567.477   3.872442E-7
     4568.063   3.869815E-7
      4568.65   3.867183E-7
     4569.234   3.864565E-7
     4569.819   3.861952E-7
     4570.406   3.859151E-7
     4570.991   3.856289E-7
     4571.575   3.853426E-7
      4572.16   3.850562E-7
     4572.748   3.847683E-7
     4573.333   3.844821E-7
     4573.917   3.841964E-7
     4574.505   3.839085E-7
      4575.09   3.836221E-7
     4575.678   3.833344E-7
     4576.266   3.830469E-7
     4576.852   3.827604E-7
     4577.439   3.824730E-7
     4578.025   3.821867E-7
      4578.61   3.819006E-7
     4579.199   3.816130E-7
     4579.787   3.813249E-7
     4580.373   3.810358E-7
     4580.959   3.807457E-7
     4581.545   3.804550E-7
     4582.133   3.801634E-7
      4582.72   3.798734E-7
     4583.306   3.795834E-7
     4583.895   3.792917E-7
     4584.481   3.790015E-7
     4585.067   3.787113E-7
     4585.656   3.784198E-7
     4586.243   3.781293E-7
     4586.832   3.778378E-7
     4587.419   3.775472E-7
     4588.008   3.772553E-7
     4588.595   3.769653E-7
     4589.182   3.766751E-7
     4589.774   3.763818E-7
     4590.361   3.761089E-7
     4590.951   3.758455E-7
     4591.539   3.755833E-7
     4592.125   3.753213E-7
     4592.713   3.750594E-7
     4593.303   3.747961E-7
     4593.891   3.745336E-7
     4594.479   3.742715E-7
     4595.066   3.740098E-7
     4595.656   3.737462E-7
     4596.244   3.734836E-7
     4596.835   3.732196E-7
     4597.423   3.729570E-7
     4598.014   3.726933E-7
     4598.602   3.724306E-7
     4599.192   3.721667E-7
     4599.781   3.719044E-7
     4600.372   3.716320E-7
      4600.96   3.713555E-7
     4601.551   3.710774E-7
      4602.14   3.708008E-7
     4602.729   3.705242E-7
     4603.317   3.702472E-7
     4603.909   3.699690E-7
       4604.5   3.696910E-7
     4605.089   3.694140E-7
     4605.678   3.691371E-7
     4606.268   3.688599E-7
     4606.859   3.685813E-7
     4607.449   3.683042E-7
     4608.041   3.680261E-7
      4608.63   3.677493E-7
     4609.222   3.674711E-7
     4609.812   3.671946E-7
     4610.404   3.669066E-7
     4610.994   3.666154E-7
     4611.586   3.663224E-7
     4612.176   3.660306E-7
     4612.769   3.657375E-7
     4613.356   3.654474E-7
     4613.949   3.651548E-7
     4614.539   3.648638E-7
     4615.132   3.645711E-7
     4615.722   3.642797E-7
     4616.312   3.639882E-7
     4616.903   3.636965E-7
     4617.496   3.634039E-7
     4618.087   3.631126E-7
     4618.683   3.628188E-7
     4619.273   3.625272E-7
     4619.864   3.622355E-7
     4620.458   3.619660E-7
     4621.049   3.617048E-7
     4621.643   3.614423E-7
     4622.234   3.611809E-7
     4622.828   3.609187E-7
     4623.419   3.606575E-7
      4624.01   3.603963E-7
     4624.602   3.601343E-7
     4625.196   3.598718E-7
     4625.788   3.596107E-7
     4626.382   3.593478E-7
     4626.974   3.590856E-7
     4627.565   3.588237E-7
     4628.158   3.585617E-7
     4628.752   3.582993E-7
     4629.347   3.580365E-7
     4629.939   3.577746E-7
     4630.531   3.574908E-7
     4631.126   3.572034E-7
     4631.719   3.569174E-7
     4632.313   3.566300E-7
     4632.906   3.563431E-7
     4633.501   3.560559E-7
     4634.097   3.557688E-7
     4634.689   3.554828E-7
     4635.282   3.551964E-7
     4635.875   3.549096E-7
     4636.471   3.546221E-7
     4637.064   3.543360E-7
     4637.657   3.540497E-7
     4638.253   3.537619E-7
     4638.846   3.534751E-7
     4639.439   3.531891E-7
     4640.036   3.529026E-7
     4640.632   3.526245E-7
     4641.225   3.523479E-7
     4641.819   3.520709E-7
     4642.416   3.517927E-7
     4643.012   3.515147E-7
     4643.605   3.512379E-7
       4644.2   3.509610E-7
     4644.796   3.506835E-7
     4645.391   3.504064E-7
     4645.985   3.501292E-7
     4646.582   3.498511E-7
     4647.176   3.495742E-7
     4647.773   3.492960E-7
     4648.368   3.490190E-7
     4648.962   3.487422E-7
      4649.56   3.484641E-7
     4650.154   3.481879E-7
     4650.749   3.479142E-7
     4651.347   3.476395E-7
     4651.944   3.473648E-7
     4652.539   3.470913E-7
     4653.134   3.468174E-7
     4653.732   3.465424E-7
      4654.33   3.462673E-7
     4654.925   3.459938E-7
     4655.521   3.457199E-7
     4656.119   3.454449E-7
     4656.714   3.451713E-7
      4657.31   3.448974E-7
     4657.909   3.446222E-7
     4658.504   3.443487E-7
       4659.1   3.440751E-7
     4659.696   3.438012E-7
     4660.295   3.435288E-7
     4660.891   3.432604E-7
      4661.49   3.429907E-7
     4662.086   3.427221E-7
     4662.685   3.424521E-7
     4663.284   3.421823E-7
     4663.881   3.419138E-7
      4664.48   3.416440E-7
     4665.077   3.413751E-7
     4665.676   3.411058E-7
     4666.272   3.408372E-7
      4666.87   3.405679E-7
     4667.466   3.402990E-7
