WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f850lp
       9262.8    0.00394642
     9263.104   0.003945175
      9263.41   0.003943925
     9263.715    0.00394268
     9264.025   0.003941409
      9264.33   0.003940163
     9264.636   0.003938912
      9264.94   0.003937665
     9265.251   0.003936394
     9265.557   0.003935142
     9265.861   0.003933894
     9266.172   0.003932621
     9266.477   0.003931372
     9266.787   0.003930099
     9267.093   0.003928845
     9267.403   0.003927571
     9267.708   0.003926322
     9268.019   0.003925046
     9268.324   0.003923792
     9268.624    0.00392256
     9268.935   0.003921285
     9269.239   0.003920033
     9269.545   0.003918777
     9269.851    0.00391752
     9270.161    0.00391606
     9270.466   0.003914461
     9270.771   0.003912856
     9271.082   0.003911226
     9271.388    0.00390962
     9271.692   0.003908021
     9272.003   0.003906391
     9272.309   0.003904785
     9272.614   0.003903181
     9272.925    0.00390155
     9273.235   0.003899918
     9273.541   0.003898313
     9273.846   0.003896713
     9274.151   0.003895108
     9274.457   0.003893502
     9274.768    0.00389187
     9275.073   0.003890265
     9275.379   0.003888658
     9275.685   0.003887052
     9275.989   0.003885452
     9276.301   0.003883815
     9276.605   0.003882215
     9276.917   0.003880576
     9277.222   0.003878976
     9277.527   0.003877369
     9277.839   0.003875732
     9278.144   0.003874131
     9278.455   0.003872493
     9278.761   0.003870886
     9279.066    0.00386928
     9279.372   0.003867673
     9279.678   0.003866066
     9279.988   0.003864433
     9280.294   0.003862918
       9280.6   0.003861407
      9280.91   0.003859871
     9281.216    0.00385836
     9281.521   0.003856848
     9281.827   0.003855336
     9282.133   0.003853824
     9282.444   0.003852283
      9282.75    0.00385077
     9283.061   0.003849234
     9283.366    0.00384772
     9283.677   0.003846184
     9283.983   0.003844666
     9284.294   0.003843128
       9284.6   0.003841615
     9284.905   0.003840102
     9285.211   0.003838588
     9285.518   0.003837069
     9285.828   0.003835532
     9286.134   0.003834017
      9286.44   0.003832498
     9286.746   0.003830984
     9287.057   0.003829445
     9287.357   0.003827956
     9287.669   0.003826411
     9287.979   0.003824871
     9288.285   0.003823357
     9288.592   0.003821836
     9288.902   0.003820298
     9289.209   0.003818776
      9289.52   0.003817237
     9289.825    0.00381572
     9290.132   0.003814345
     9290.442   0.003813146
     9290.744   0.003811982
     9291.055   0.003810782
     9291.361   0.003809597
     9291.667   0.003808415
     9291.979   0.003807211
     9292.284   0.003806029
      9292.59   0.003804846
     9292.896   0.003803659
     9293.202   0.003802476
     9293.514   0.003801269
     9293.825   0.003800062
     9294.131   0.003798877
     9294.438   0.003797689
     9294.748   0.003796484
     9295.055   0.003795294
      9295.36   0.003794108
     9295.672   0.003792898
     9295.979   0.003791708
     9296.284    0.00379052
     9296.591   0.003789328
     9296.902   0.003788117
     9297.208   0.003786928
     9297.515   0.003785735
      9297.82   0.003784545
     9298.127   0.003783351
     9298.434   0.003782157
     9298.744   0.003780948
     9299.056   0.003779733
     9299.362   0.003778537
     9299.669   0.003777341
      9299.98   0.003776126
     9300.286   0.003774463
     9300.598   0.003772735
     9300.904   0.003771034
     9301.211   0.003769333
     9301.522   0.003767605
     9301.823   0.003765938
     9302.135    0.00376421
     9302.441   0.003762509
     9302.753   0.003760781
      9303.06   0.003759081
      9303.36   0.003757412
     9303.672   0.003755684
     9303.979   0.003753982
     9304.285   0.003752282
     9304.597   0.003750554
     9304.908   0.003748826
     9305.215   0.003747126
     9305.521   0.003745425
     9305.833   0.003743696
      9306.14   0.003741995
     9306.451   0.003740267
     9306.758   0.003738566
     9307.064   0.003736865
     9307.376   0.003735137
     9307.683   0.003733436
     9307.989   0.003731734
     9308.296   0.003730033
     9308.607   0.003728305
     9308.909   0.003726631
     9309.216   0.003724931
     9309.522   0.003723228
     9309.834   0.003721501
     9310.141   0.003720002
     9310.452   0.003718725
     9310.759   0.003717467
      9311.07   0.003716189
     9311.377    0.00371493
     9311.689   0.003713646
     9311.996   0.003712387
     9312.308   0.003711107
     9312.614   0.003709847
     9312.921   0.003708586
     9313.229   0.003707321
      9313.54    0.00370604
     9313.847   0.003704778
     9314.148   0.003703536
     9314.455   0.003702273
     9314.762    0.00370101
     9315.074   0.003699722
     9315.381   0.003698459
     9315.692   0.003697175
        9316.   0.003695907
     9316.312   0.003694621
     9316.618   0.003693356
     9316.931   0.003692067
     9317.237   0.003690801
      9317.55   0.003689511
     9317.856   0.003688244
     9318.163   0.003686977
     9318.476   0.003685685
     9318.782   0.003684417
     9319.089   0.003683149
     9319.391   0.003681901
     9319.703   0.003680607
      9320.01   0.003679327
     9320.317   0.003677708
     9320.624   0.003676094
     9320.937    0.00367445
     9321.243   0.003672836
     9321.556    0.00367119
     9321.862   0.003669576
     9322.175   0.003667931
     9322.481   0.003666316
     9322.789   0.003664697
     9323.101   0.003663057
     9323.408   0.003661436
     9323.715   0.003659822
     9324.027   0.003658176
     9324.334   0.003656561
     9324.646   0.003654915
     9324.949    0.00365332
     9325.256   0.003651705
     9325.568   0.003650058
     9325.875   0.003648443
     9326.183   0.003646822
     9326.495   0.003645176
     9326.802    0.00364356
     9327.109   0.003641939
     9327.422   0.003640292
     9327.729   0.003638676
     9328.041   0.003637029
     9328.349   0.003635408
     9328.656   0.003633786
     9328.968   0.003632143
     9329.275   0.003630521
     9329.583     0.0036289
     9329.896   0.003627252
     9330.197     0.0036259
     9330.505   0.003624649
     9330.817   0.003623378
     9331.125   0.003622127
     9331.438   0.003620855
     9331.744   0.003619606
     9332.052   0.003618354
     9332.364   0.003617081
     9332.672   0.003615828
     9332.979   0.003614574
     9333.292     0.0036133
     9333.599   0.003612049
     9333.906   0.003610794
     9334.219   0.003609518
     9334.526   0.003608262
     9334.839   0.003606986
     9335.146   0.003605729
     9335.449   0.003604492
     9335.762   0.003603214
     9336.069   0.003601957
     9336.377   0.003600698
     9336.689   0.003599419
     9336.997   0.003598161
     9337.305   0.003596901
     9337.617   0.003595621
     9337.925    0.00359436
     9338.237    0.00359308
     9338.545   0.003591819
     9338.853   0.003590557
     9339.165   0.003589275
     9339.473   0.003588013
      9339.78    0.00358675
     9340.094   0.003585343
     9340.401    0.00358369
     9340.709   0.003582036
     9341.017   0.003580382
     9341.324   0.003578729
     9341.637   0.003577049
     9341.944   0.003575395
     9342.252   0.003573741
     9342.565   0.003572054
     9342.873     0.0035704
     9343.181   0.003568746
     9343.493   0.003567065
     9343.802   0.003565406
     9344.109   0.003563751
     9344.422    0.00356207
     9344.729   0.003560416
     9345.043    0.00355873
     9345.351   0.003557075
     9345.658    0.00355542
     9345.972   0.003553733
     9346.274   0.003552104
     9346.582    0.00355045
     9346.895   0.003548768
     9347.203   0.003547107
     9347.511   0.003545451
     9347.824   0.003543765
     9348.132    0.00354211
     9348.444   0.003540428
     9348.753   0.003538766
     9349.061   0.003537111
     9349.374   0.003535424
     9349.682   0.003533768
     9349.989   0.003532112
     9350.303   0.003530607
      9350.61   0.003529136
     9350.919    0.00352766
     9351.231   0.003526165
      9351.54   0.003524689
     9351.848   0.003523217
     9352.156   0.003521741
     9352.464   0.003520268
     9352.777   0.003518769
     9353.085   0.003517296
     9353.394   0.003515818
     9353.707   0.003514316
     9354.015   0.003512843
     9354.323   0.003511365
     9354.636   0.003509867
     9354.944   0.003508389
     9355.258   0.003506886
     9355.565   0.003505412
     9355.874   0.003503932
     9356.188   0.003502429
     9356.495   0.003500953
     9356.804   0.003499473
     9357.111   0.003497997
      9357.42   0.003496517
     9357.729   0.003495036
     9358.042   0.003493531
      9358.35   0.003492054
     9358.663   0.003490549
     9358.972   0.003489067
     9359.279    0.00348759
     9359.593   0.003486084
     9359.901   0.003484602
      9360.21   0.003483205
     9360.523   0.003481826
     9360.832   0.003480468
      9361.14   0.003479115
     9361.453   0.003477735
     9361.762   0.003476377
     9362.075   0.003474997
     9362.384   0.003473637
     9362.687   0.003472304
        9363.   0.003470922
     9363.309   0.003469562
     9363.617   0.003468202
     9363.931    0.00346682
     9364.239   0.003465458
     9364.548   0.003464096
     9364.861   0.003462713
      9365.17   0.003461351
     9365.483   0.003459966
     9365.792   0.003458603
     9366.101    0.00345724
     9366.414   0.003455855
     9366.723   0.003454491
     9367.031   0.003453127
     9367.345   0.003451739
     9367.653   0.003450375
     9367.957   0.003449031
     9368.271   0.003447644
     9368.579   0.003446278
     9368.893   0.003444889
     9369.201   0.003443523
      9369.51   0.003442155
     9369.824   0.003440761
     9370.133   0.003439285
     9370.441   0.003437664
     9370.755   0.003436017
     9371.063   0.003434396
     9371.372   0.003432774
     9371.687   0.003431122
     9371.995     0.0034295
     9372.309   0.003427852
     9372.617   0.003426231
     9372.926   0.003424608
      9373.24   0.003422955
     9373.544   0.003421358
     9373.853   0.003419735
     9374.166   0.003418087
     9374.475   0.003416464
     9374.784   0.003414836
     9375.098   0.003413187
     9375.406   0.003411565
     9375.721   0.003409911
     9376.029   0.003408287
     9376.338   0.003406663
     9376.652   0.003405009
     9376.961   0.003403385
      9377.27   0.003401761
     9377.584   0.003400107
     9377.893   0.003398482
     9378.202   0.003396853
     9378.516   0.003395203
     9378.819   0.003393603
     9379.134   0.003391948
     9379.442   0.003390324
     9379.752   0.003388694
     9380.065   0.003387035
     9380.375   0.003385364
     9380.684   0.003383699
     9380.998   0.003382002
     9381.307   0.003380337
     9381.616   0.003378666
      9381.93   0.003376974
     9382.239   0.003375303
     9382.548   0.003373637
     9382.862   0.003371939
     9383.171   0.003370273
     9383.485   0.003368576
     9383.795   0.003366905
     9384.099   0.003365264
     9384.413   0.003363567
     9384.722   0.003361901
     9385.031   0.003360228
     9385.346    0.00335853
     9385.654   0.003356863
     9385.964   0.003355191
     9386.278   0.003353493
     9386.587   0.003351826
     9386.901   0.003350127
     9387.211   0.003348455
      9387.52   0.003346787
     9387.834   0.003345089
     9388.144   0.003343417
     9388.453   0.003341743
     9388.768   0.003340044
     9389.076   0.003338377
     9389.386   0.003336704
     9389.695   0.003335031
     9390.004   0.003333366
     9390.318   0.003331973
     9390.628   0.003330601
     9390.938   0.003329229
     9391.252   0.003327834
     9391.562   0.003326461
      9391.87   0.003325092
     9392.185   0.003323697
     9392.494   0.003322322
     9392.804   0.003320948
     9393.118   0.003319551
     9393.428   0.003318176
     9393.742   0.003316778
     9394.052   0.003315402
     9394.361   0.003314025
     9394.676   0.003312627
      9394.98   0.003311272
     9395.289   0.003309898
     9395.604   0.003308495
     9395.914   0.003307116
     9396.223   0.003305743
     9396.538   0.003304337
     9396.848   0.003302958
     9397.162   0.003301556
     9397.472   0.003300176
     9397.781   0.003298795
     9398.096   0.003297393
     9398.405   0.003296012
     9398.715    0.00329463
     9399.029   0.003293226
     9399.339   0.003291843
     9399.648   0.003290461
     9399.964   0.003289052
     9400.273   0.003287396
     9400.583   0.003285705
     9400.893   0.003284013
     9401.202   0.003282322
     9401.517   0.003280604
     9401.827   0.003278906
     9402.137   0.003277215
     9402.451   0.003275496
     9402.761   0.003273805
      9403.07   0.003272112
     9403.386   0.003270388
     9403.695   0.003268696
      9404.01   0.003266977
      9404.32    0.00326528
      9404.63   0.003263587
     9404.944   0.003261868
     9405.255    0.00326017
     9405.564   0.003258478
     9405.874   0.003256785
     9406.184   0.003255092
     9406.494   0.003253394
     9406.809   0.003251674
     9407.118   0.003249981
     9407.434   0.003248257
     9407.743   0.003246563
     9408.054   0.003244865
     9408.368   0.003243145
     9408.679   0.003241446
     9408.988   0.003239753
     9409.304   0.003238027
     9409.613   0.003236333
     9409.923   0.003234639
     9410.238   0.003233063
     9410.549   0.003231558
     9410.863   0.003230035
     9411.168   0.003228559
     9411.479   0.003227053
     9411.794   0.003225524
     9412.104   0.003224023
     9412.413   0.003222522
     9412.729   0.003220991
     9413.039   0.003219485
     9413.349   0.003217983
     9413.664   0.003216453
     9413.975   0.003214946
     9414.289   0.003213419
       9414.6   0.003211911
     9414.909   0.003210408
     9415.225   0.003208876
     9415.535   0.003207367
     9415.845   0.003205862
      9416.16    0.00320433
     9416.471    0.00320282
     9416.775   0.003201339
     9417.091   0.003199805
     9417.401   0.003198296
     9417.717   0.003196761
     9418.026   0.003195255
     9418.337   0.003193744
     9418.652   0.003192208
     9418.963   0.003190697
     9419.272    0.00318919
     9419.588   0.003187654
     9419.898   0.003186142
     9420.209   0.003184677
     9420.524   0.003183214
     9420.835   0.003181771
      9421.15   0.003180307
     9421.461   0.003178865
     9421.771   0.003177427
     9422.081   0.003175984
     9422.392   0.003174541
     9422.702   0.003173097
     9423.018    0.00317163
     9423.328   0.003170185
     9423.639   0.003168741
     9423.954   0.003167273
     9424.265   0.003165828
      9424.58   0.003164359
     9424.891   0.003162913
     9425.201   0.003161467
     9425.517   0.003159998
     9425.827    0.00315855
     9426.138   0.003157103
     9426.453   0.003155633
     9426.764   0.003154184
     9427.074   0.003152737
     9427.385   0.003151287
     9427.695   0.003149838
     9428.011   0.003148366
     9428.321   0.003146916
     9428.632   0.003145467
     9428.947   0.003143993
     9429.258   0.003142542
     9429.568   0.003141091
     9429.885   0.003139612
     9430.195   0.003138053
     9430.506   0.003136431
     9430.821   0.003134784
     9431.132   0.003133161
     9431.448   0.003131508
     9431.759   0.003129886
     9432.069   0.003128262
     9432.386   0.003126609
     9432.696   0.003124986
     9433.002   0.003123388
     9433.317   0.003121739
     9433.628   0.003120115
     9433.938   0.003118491
     9434.255   0.003116837
     9434.565   0.003115212
     9434.882   0.003113557
     9435.192   0.003111932
     9435.503   0.003110308
     9435.819   0.003108653
      9436.13   0.003107027
      9436.44   0.003105403
     9436.757   0.003103747
     9437.067   0.003102121
     9437.379   0.003100489
     9437.694   0.003098839
     9438.005   0.003097213
     9438.316   0.003095581
     9438.627   0.003093954
     9438.938   0.003092323
     9439.254   0.003090671
     9439.565   0.003089039
     9439.876   0.003087412
     9440.192   0.003085779
     9440.503   0.003084193
     9440.814   0.003082601
      9441.13   0.003080989
     9441.441   0.003079396
     9441.752   0.003077809
     9442.068   0.003076192
     9442.379   0.003074603
     9442.695   0.003072985
     9443.007   0.003071392
     9443.317   0.003069803
     9443.634   0.003068185
     9443.939   0.003066621
     9444.251   0.003065027
     9444.567   0.003063408
     9444.878   0.003061818
     9445.189   0.003060224
     9445.506   0.003058603
     9445.816   0.003057013
     9446.133   0.003055393
     9446.444   0.003053798
     9446.755   0.003052206
     9447.071   0.003050585
     9447.383   0.003048989
     9447.694   0.003047393
     9448.011   0.003045771
     9448.321   0.003044179
     9448.633   0.003042582
     9448.949    0.00304096
     9449.256   0.003039388
     9449.572   0.003037765
     9449.883   0.003036172
     9450.194   0.003034542
     9450.511   0.003032865
     9450.822   0.003031214
     9451.134   0.003029563
      9451.45   0.003027887
     9451.762   0.003026235
     9452.072   0.003024589
     9452.389   0.003022912
       9452.7    0.00302126
     9453.017   0.003019582
     9453.328    0.00301793
      9453.64   0.003016278
     9453.956     0.0030146
     9454.268   0.003012948
     9454.579   0.003011295
     9454.891   0.003009642
     9455.202    0.00300799
     9455.514   0.003006336
      9455.83   0.003004657
     9456.142   0.003003004
     9456.458   0.003001324
      9456.77   0.002999671
     9457.081   0.002998017
     9457.398   0.002996332
      9457.71   0.002994678
     9458.021   0.002993024
     9458.338   0.002991343
     9458.649   0.002989689
     9458.961   0.002988033
     9459.277   0.002986353
     9459.589   0.002984698
     9459.906   0.002983011
     9460.213   0.002981537
     9460.524    0.00298011
     9460.841   0.002978658
     9461.152    0.00297723
     9461.464     0.0029758
     9461.781   0.002974343
     9462.093   0.002972914
     9462.404   0.002971483
     9462.722   0.002970025
     9463.033   0.002968594
      9463.35   0.002967139
     9463.661   0.002965707
     9463.974   0.002964271
      9464.29   0.002962815
     9464.602   0.002961382
     9464.914   0.002959943
      9465.23   0.002958487
     9465.542   0.002957052
     9465.849    0.00295564
     9466.166   0.002954178
     9466.478   0.002952742
     9466.795   0.002951278
     9467.106   0.002949842
     9467.419     0.0029484
     9467.735    0.00294694
     9468.048   0.002945498
     9468.359   0.002944061
     9468.677   0.002942594
     9468.988   0.002941156
       9469.3   0.002939716
     9469.617    0.00293825
     9469.929   0.002936809
     9470.246   0.002935179
     9470.559   0.002933527
      9470.87   0.002931879
     9471.183   0.002930227
     9471.494    0.00292858
     9471.806   0.002926932
     9472.123   0.002925253
     9472.436     0.0029236
     9472.747   0.002921952
     9473.064   0.002920272
     9473.377   0.002918619
     9473.694    0.00291694
     9474.006    0.00291529
     9474.318   0.002913637
     9474.636   0.002911956
     9474.947   0.002910307
      9475.26   0.002908652
     9475.577   0.002906971
     9475.889   0.002905322
     9476.201   0.002903667
     9476.513   0.002902016
     9476.825   0.002900361
     9477.143   0.002898679
     9477.455   0.002897023
     9477.767   0.002895372
     9478.084    0.00289369
     9478.396   0.002892033
     9478.709   0.002890377
     9479.026   0.002888694
     9479.339   0.002887037
      9479.65   0.002885385
     9479.968   0.002883702
      9480.28   0.002881969
     9480.598   0.002880199
      9480.91   0.002878458
     9481.223   0.002876716
      9481.54   0.002874946
     9481.853   0.002873204
     9482.159   0.002871495
     9482.477   0.002869725
     9482.789   0.002867982
     9483.102    0.00286624
     9483.419    0.00286447
     9483.731   0.002862728
     9484.049   0.002860958
     9484.361   0.002859215
     9484.674   0.002857472
     9484.991   0.002855702
     9485.304   0.002853958
     9485.616   0.002852215
     9485.935    0.00285044
     9486.247   0.002848696
      9486.56   0.002846953
     9486.877   0.002845182
     9487.189   0.002843439
     9487.502   0.002841695
     9487.814   0.002839951
     9488.127   0.002838208
     9488.444   0.002836436
     9488.757   0.002834693
     9489.069   0.002832948
     9489.388   0.002831171
       9489.7   0.002829427
     9490.013   0.002827691
      9490.33   0.002826104
     9490.643   0.002824542
     9490.961    0.00282295
     9491.273   0.002821388
     9491.586   0.002819825
     9491.904   0.002818232
     9492.217   0.002816668
     9492.529   0.002815104
     9492.847   0.002813516
     9493.154   0.002811975
     9493.468   0.002810406
     9493.785   0.002808816
     9494.098   0.002807251
     9494.411   0.002805681
     9494.729    0.00280409
     9495.041   0.002802524
     9495.359   0.002800928
     9495.672   0.002799361
     9495.985   0.002797789
     9496.303   0.002796197
     9496.616   0.002794624
     9496.929   0.002793056
     9497.246   0.002791463
      9497.56    0.00278989
     9497.872   0.002788322
      9498.19   0.002786723
     9498.498   0.002785177
     9498.816   0.002783579
     9499.129   0.002782008
     9499.441   0.002780438
      9499.76   0.002778838
     9500.073    0.00277734
     9500.386     0.0027761
     9500.704   0.002774838
     9501.017   0.002773599
      9501.33   0.002772356
     9501.648   0.002771094
     9501.961   0.002769855
     9502.279   0.002768592
     9502.592   0.002767354
     9502.905   0.002766111
     9503.224    0.00276485
     9503.536   0.002763611
     9503.845   0.002762388
     9504.162    0.00276113
     9504.476   0.002759888
     9504.789   0.002758646
     9505.107   0.002757384
      9505.42   0.002756146
     9505.738   0.002754885
     9506.052   0.002753643
     9506.364   0.002752405
     9506.683   0.002751144
     9506.996   0.002749903
      9507.31   0.002748661
     9507.628     0.0027474
      9507.94   0.002746162
     9508.254   0.002744921
     9508.572    0.00274366
     9508.886    0.00274242
     9509.204   0.002741159
     9509.512   0.002739941
     9509.825     0.0027387
     9510.144   0.002737422
     9510.457   0.002736141
     9510.771   0.002734859
     9511.089   0.002733559
     9511.402   0.002732279
     9511.716   0.002730999
     9512.034   0.002729698
     9512.348   0.002728419
     9512.666   0.002727118
     9512.979   0.002725839
     9513.293   0.002724559
     9513.611    0.00272326
     9513.925    0.00272198
     9514.238     0.0027207
     9514.557   0.002719401
      9514.87   0.002718122
     9515.178   0.002716867
     9515.497   0.002715564
     9515.811   0.002714285
     9516.129   0.002712986
     9516.442   0.002711708
     9516.756   0.002710429
     9517.074   0.002709131
     9517.388   0.002707853
     9517.701   0.002706574
     9518.021   0.002705272
     9518.334   0.002703995
     9518.647   0.002702717
     9518.966   0.002701419
     9519.279   0.002700141
     9519.599    0.00269884
     9519.912   0.002697562
     9520.226   0.002696254
     9520.539   0.002694934
     9520.853   0.002693614
     9521.166   0.002692294
     9521.485   0.002690949
     9521.799    0.00268963
     9522.112   0.002688311
     9522.432   0.002686967
     9522.745   0.002685648
     9523.063   0.002684308
     9523.378   0.002682986
     9523.691   0.002681667
      9524.01   0.002680328
     9524.324   0.002679006
     9524.638   0.002677687
     9524.956   0.002676349
     9525.271   0.002675027
     9525.584   0.002673709
     9525.897   0.002672392
     9526.212    0.00267107
      9526.53   0.002669732
     9526.845   0.002668412
     9527.158   0.002667095
     9527.478   0.002665753
     9527.791   0.002664436
     9528.104    0.00266312
     9528.424   0.002661779
     9528.738   0.002660458
     9529.052   0.002659143
     9529.371   0.002657802
     9529.685   0.002656487
     9530.004   0.002655148
     9530.317   0.002653937
     9530.632   0.002652722
     9530.951    0.00265149
     9531.265   0.002650279
     9531.573   0.002649087
     9531.893   0.002647854
     9532.207    0.00264664
     9532.521   0.002645429
      9532.84   0.002644197
     9533.154   0.002642983
     9533.473   0.002641754
     9533.787    0.00264054
     9534.102   0.002639326
     9534.421   0.002638093
     9534.734   0.002636884
     9535.049    0.00263567
     9535.368   0.002634437
     9535.682   0.002633228
     9535.996   0.002632014
     9536.315   0.002630782
      9536.63   0.002629569
     9536.943   0.002628359
     9537.258   0.002627145
     9537.572   0.002625933
     9537.892     0.0026247
     9538.205   0.002623491
      9538.52   0.002622278
     9538.839   0.002621046
     9539.153   0.002619833
     9539.468    0.00261862
     9539.787   0.002617388
     9540.102   0.002616159
     9540.421   0.002614876
     9540.735   0.002613613
     9541.049   0.002612354
     9541.369   0.002611068
     9541.683   0.002609808
     9541.997   0.002608546
     9542.317   0.002607259
     9542.626   0.002606021
      9542.94   0.002604758
      9543.26   0.002603476
     9543.574   0.002602214
     9543.894   0.002600932
     9544.208   0.002599671
     9544.522   0.002598409
     9544.842   0.002597127
     9545.156   0.002595866
     9545.471   0.002594604
     9545.791   0.002593319
     9546.105   0.002592057
      9546.42   0.002590796
     9546.739   0.002589515
     9547.054   0.002588254
     9547.373   0.002586974
     9547.687   0.002585713
     9547.997   0.002584472
     9548.317   0.002583187
     9548.632   0.002581927
     9548.946   0.002580666
     9549.266   0.002579386
      9549.58   0.002578126
     9549.895   0.002576866
     9550.215   0.002575668
     9550.529   0.002574534
     9550.844     0.0025734
     9551.164   0.002572245
     9551.479   0.002571111
     9551.798    0.00256996
     9552.112   0.002568825
     9552.428   0.002567687
     9552.747   0.002566536
     9553.062   0.002565402
     9553.371   0.002564285
     9553.691    0.00256313
     9554.006   0.002561995
      9554.32   0.002560861
     9554.641   0.002559706
     9554.955   0.002558571
     9555.275   0.002557416
      9555.59   0.002556282
     9555.905   0.002555144
     9556.225   0.002553992
      9556.54   0.002552854
     9556.854   0.002551719
     9557.175   0.002550564
     9557.489   0.002549429
     9557.804   0.002548294
     9558.124   0.002547139
     9558.439   0.002546001
     9558.759   0.002544849
     9559.068   0.002543732
     9559.384   0.002542594
     9559.704   0.002541438
     9560.019   0.002540283
     9560.333   0.002538803
     9560.653   0.002537295
     9560.969    0.00253581
     9561.283   0.002534331
     9561.604   0.002532824
     9561.919    0.00253134
     9562.239   0.002529835
     9562.554   0.002528356
     9562.869   0.002526873
     9563.189   0.002525368
     9563.504    0.00252389
     9563.819   0.002522409
      9564.14   0.002520905
     9564.449   0.002519452
     9564.765   0.002517971
     9565.085   0.002516468
     9565.399   0.002514992
      9565.72   0.002513489
     9566.035    0.00251201
      9566.35   0.002510536
     9566.671    0.00250903
     9566.985   0.002507556
     9567.301   0.002506078
     9567.621   0.002504578
     9567.937   0.002503101
     9568.251   0.002501628
     9568.572   0.002500124
     9568.887   0.002498652
     9569.207   0.002497153
     9569.522   0.002495677
     9569.833   0.002494225
     9570.153    0.00249287
     9570.469   0.002491691
     9570.783   0.002490515
     9571.104   0.002489313
     9571.419   0.002488137
     9571.734   0.002486957
     9572.055    0.00248576
      9572.37    0.00248458
     9572.691   0.002483379
     9573.006   0.002482203
     9573.321   0.002481024
     9573.643   0.002479822
     9573.958   0.002478642
     9574.272   0.002477467
     9574.594   0.002476265
     9574.909   0.002475086
     9575.225   0.002473907
      9575.54   0.002472728
     9575.855   0.002471548
     9576.176   0.002470351
     9576.491   0.002469172
     9576.807   0.002467993
     9577.127   0.002466795
     9577.443   0.002465612
     9577.759   0.002464434
     9578.079   0.002463236
     9578.395   0.002462057
      9578.71   0.002460878
     9579.031   0.002459677
     9579.347   0.002458498
     9579.667   0.002457301
     9579.982   0.002456122
     9580.298   0.002454947
     9580.619    0.00245375
      9580.93   0.002452592
     9581.245   0.002451417
     9581.565   0.002450223
     9581.882   0.002449045
     9582.197   0.002447869
     9582.518   0.002446676
     9582.834   0.002445497
     9583.154   0.002444304
     9583.471   0.002443125
     9583.786    0.00244195
     9584.106   0.002440757
     9584.423   0.002439578
     9584.738   0.002438403
      9585.06   0.002437206
     9585.375   0.002436031
      9585.69   0.002434856
     9586.012    0.00243366
     9586.327   0.002432485
     9586.644   0.002431306
     9586.959   0.002430131
     9587.274   0.002428957
     9587.596    0.00242776
     9587.912   0.002426581
     9588.228   0.002425407
     9588.549   0.002424211
     9588.864   0.002423036
     9589.181   0.002421857
     9589.501   0.002420665
     9589.817   0.002419486
     9590.139   0.002418238
     9590.454   0.002416946
     9590.771   0.002415649
     9591.092   0.002414333
     9591.407    0.00241304
     9591.724   0.002411744
     9592.039   0.002410452
     9592.355   0.002409157
     9592.671   0.002407865
     9592.992   0.002406549
     9593.309   0.002405254
      9593.63   0.002403939
     9593.945   0.002402648
     9594.262   0.002401353
     9594.583   0.002400039
     9594.899   0.002398744
     9595.215   0.002397454
     9595.536    0.00239614
     9595.853   0.002394845
     9596.169   0.002393551
      9596.49   0.002392237
     9596.806   0.002390948
     9597.127   0.002389634
     9597.443   0.002388341
     9597.754   0.002387072
     9598.076   0.002385755
     9598.392   0.002384466
     9598.708   0.002383173
     9599.029   0.002381861
     9599.346   0.002380568
     9599.662   0.002379277
     9599.983   0.002377964
       9600.3   0.002376684
     9600.621   0.002375386
     9600.938   0.002374107
     9601.254   0.002372829
     9601.575    0.00237153
     9601.892   0.002370252
     9602.208   0.002368974
     9602.529   0.002367676
     9602.846   0.002366398
     9603.156   0.002365144
     9603.479   0.002363843
     9603.795   0.002362565
     9604.116   0.002361269
     9604.433   0.002359991
     9604.749   0.002358714
      9605.07   0.002357418
     9605.387   0.002356141
     9605.703   0.002354864
     9606.024   0.002353568
     9606.341   0.002352292
     9606.658   0.002351011
     9606.979   0.002349716
     9607.296    0.00234844
     9607.612   0.002347164
     9607.934   0.002345869
     9608.251    0.00234459
     9608.572   0.002343294
     9608.884   0.002342039
       9609.2   0.002340763
     9609.521   0.002339469
     9609.838   0.002338195
     9610.155   0.002336937
     9610.477   0.002335688
     9610.793   0.002334458
      9611.11   0.002333224
     9611.432   0.002331975
     9611.748   0.002330745
      9612.07   0.002329492
     9612.387   0.002328262
     9612.703   0.002327033
     9613.025    0.00232578
     9613.342   0.002324551
     9613.658   0.002323322
      9613.98   0.002322069
     9614.292   0.002320859
     9614.608    0.00231963
     9614.931   0.002318378
     9615.247   0.002317149
     9615.569   0.002315897
     9615.886   0.002314669
     9616.203   0.002313436
     9616.524   0.002312189
     9616.842   0.002310957
     9617.158   0.002309728
      9617.48   0.002308478
     9617.797   0.002307249
     9618.114   0.002306017
     9618.437   0.002304767
     9618.753   0.002303538
     9619.075   0.002302288
     9619.392   0.002301061
     9619.703   0.002299851
     9620.025   0.002298605
     9620.343   0.002297412
     9620.659   0.002296224
     9620.981   0.002295013
     9621.299   0.002293821
     9621.615   0.002292633
     9621.938   0.002291422
     9622.255    0.00229023
     9622.577    0.00228902
     9622.894   0.002287832
     9623.211    0.00228664
     9623.533    0.00228543
      9623.85   0.002284242
