WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$p1s1748gm_tmg.fits
CMPTABLE t mtab$p1s1748hm_tmc.fits
EXPR     t landolt,B
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.771246E-20
PIVWV    r 4433.508
BANDW    r 352.9421
TPEAK    r 1.
EQUVW    r 1010.301
RECTW    r 1010.301
EMFLX    r 1.029395E-16
     3917.605     0.5835472
     3917.775     0.5844308
     3917.943     0.5853029
     3918.113     0.5861865
     3918.285     0.5870816
     3918.455     0.5879651
     3918.625     0.5888487
     3918.795     0.5897323
     3918.963     0.5906057
     3919.133     0.5914893
     3919.302      0.592373
      3919.47     0.5932463
     3919.643     0.5941414
     3919.813      0.595025
     3919.982     0.5959086
      3920.15      0.596782
      3920.32     0.5976657
      3920.49     0.5985505
     3920.658     0.5994227
     3920.828     0.6003075
     3920.998     0.6011912
     3921.171     0.6020874
     3921.339     0.6029608
     3921.509     0.6038444
     3921.679     0.6047293
     3921.849     0.6056129
     3922.019     0.6064978
     3922.187     0.6073712
     3922.357     0.6082561
     3922.527     0.6091409
     3922.697     0.6100246
     3922.869     0.6109208
     3923.037     0.6117942
     3923.208     0.6126791
     3923.375     0.6135526
     3923.546     0.6144375
     3923.716     0.6153222
     3923.884     0.6161957
     3924.056      0.617092
     3924.226     0.6179769
     3924.395     0.6188515
     3924.565     0.6197364
     3924.737     0.6206327
     3924.905     0.6215062
     3925.075      0.622391
     3925.246     0.6232772
     3925.416      0.624162
     3925.586     0.6250468
     3925.754     0.6259216
     3925.927     0.6268178
     3926.097     0.6277027
     3926.265     0.6285775
     3926.435     0.6294623
     3926.603      0.630337
     3926.774     0.6312231
     3926.946     0.6321194
     3927.114     0.6329941
     3927.285     0.6338803
     3927.453     0.6347537
     3927.623     0.6356398
     3927.796     0.6365374
     3927.966     0.6374223
     3928.134      0.638297
     3928.307     0.6391945
     3928.475     0.6400692
     3928.645     0.6409554
     3928.816     0.6418415
     3928.986     0.6427276
     3929.156     0.6436138
     3929.325     0.6444885
     3929.495     0.6453746
     3929.666     0.6462607
     3929.838     0.6471583
     3930.006      0.648033
     3930.177     0.6489192
     3930.345     0.6497951
     3930.516     0.6506812
     3930.684      0.651556
     3930.856     0.6524535
     3931.027     0.6533409
     3931.198      0.654227
     3931.368     0.6551132
     3931.539     0.6560006
     3931.707     0.6568753
     3931.877     0.6577626
     3932.048     0.6586488
     3932.219     0.6595362
     3932.389     0.6604224
     3932.557     0.6612983
      3932.73     0.6621959
     3932.901     0.6630833
     3933.071     0.6639707
      3933.24     0.6648454
      3933.41     0.6657328
     3933.579     0.6666088
     3933.749     0.6674962
      3933.92     0.6683836
     3934.093     0.6692811
     3934.263     0.6701685
     3934.432     0.6710445
     3934.602      0.671932
     3934.773     0.6728194
     3934.941     0.6736953
     3935.114     0.6745942
     3935.283     0.6754701
     3935.453     0.6763575
     3935.626     0.6772563
     3935.797     0.6781451
     3935.966      0.679021
     3936.136     0.6799084
     3936.305     0.6807843
     3936.476      0.681673
     3936.644      0.682549
     3936.817     0.6834478
      3936.99     0.6843479
     3937.158     0.6852239
     3937.329     0.6861125
       3937.5         0.687
     3937.669     0.6878772
     3937.839     0.6887646
      3938.01     0.6896533
     3938.181     0.6905407
     3938.352     0.6914294
     3938.522     0.6923168
     3938.693     0.6932055
     3938.864     0.6940941
     3939.033     0.6949714
     3939.204     0.6958588
     3939.372      0.696736
     3939.543     0.6976247
     3939.716     0.6985248
     3939.887     0.6994135
     3940.056     0.7002907
     3940.229     0.7011896
     3940.398      0.702068
     3940.569     0.7029567
      3940.74     0.7038453
     3940.908     0.7047226
     3941.079     0.7056113
      3941.25     0.7064999
     3941.423        0.7074
     3941.594     0.7082887
     3941.763     0.7091672
     3941.934     0.7100559
     3942.103     0.7109332
     3942.273     0.7118219
     3942.445     0.7127118
     3942.618     0.7136119
     3942.787     0.7144904
     3942.958     0.7153791
     3943.128     0.7162678
       3943.3     0.7171577
      3943.47     0.7180464
     3943.639     0.7189249
     3943.811     0.7198148
     3943.981     0.7207035
     3944.153     0.7215934
     3944.326     0.7224935
     3944.495      0.723372
     3944.666      0.724262
     3944.835     0.7251405
     3945.006     0.7260305
     3945.177     0.7269191
     3945.346     0.7277976
     3945.519      0.728699
      3945.69     0.7295889
     3945.859     0.7304674
      3946.03     0.7313575
     3946.201     0.7322474
     3946.373     0.7331372
     3946.544     0.7340272
     3946.715     0.7349171
     3946.884     0.7357957
     3947.057      0.736697
     3947.226     0.7375768
       3947.4     0.7384782
     3947.571     0.7393681
     3947.742     0.7402581
     3947.911     0.7411379
      3948.08     0.7420164
     3948.251     0.7429063
     3948.425      0.743809
     3948.594     0.7446875
     3948.765     0.7455787
     3948.934     0.7464572
     3949.105     0.7473484
     3949.277     0.7482384
      3949.45      0.749141
     3949.619     0.7500208
     3949.791     0.7509107
     3949.962     0.7518019
     3950.133     0.7523439
     3950.304     0.7527854
     3950.474     0.7532219
     3950.647     0.7536698
     3950.819     0.7541119
     3950.988     0.7545485
     3951.159       0.75499
     3951.333     0.7554379
     3951.502     0.7558744
     3951.671     0.7563109
     3951.842     0.7567531
     3952.014     0.7571953
     3952.183     0.7576318
     3952.354     0.7580746
     3952.528     0.7585224
     3952.699     0.7589646
     3952.871     0.7594068
     3953.042      0.759849
     3953.211     0.7602854
     3953.383     0.7607282
     3953.554     0.7611704
     3953.726     0.7616127
     3953.897     0.7620554
     3954.067     0.7624919
      3954.24     0.7629404
     3954.412     0.7633826
     3954.583     0.7638248
     3954.753     0.7642619
     3954.924     0.7647047
     3955.094     0.7651412
     3955.265      0.765584
     3955.435     0.7660212
      3955.61     0.7664747
     3955.782     0.7669175
     3955.951     0.7673546
     3956.123     0.7677968
     3956.294     0.7682396
     3956.464     0.7686768
     3956.635     0.7691196
     3956.807     0.7695624
     3956.979     0.7700052
     3957.153     0.7704537
     3957.324     0.7708958
     3957.494     0.7713336
     3957.665     0.7717764
     3957.835     0.7722136
     3958.006     0.7726563
     3958.178     0.7730991
     3958.347     0.7735363
     3958.521     0.7739848
     3958.693     0.7744282
     3958.865     0.7748711
     3959.036     0.7753139
     3959.206     0.7757509
     3959.378     0.7761944
     3959.549     0.7766372
     3959.719      0.777075
     3959.893     0.7775235
     3960.067     0.7779719
     3960.236     0.7784097
     3960.408     0.7788525
     3960.578     0.7792903
      3960.75     0.7797337
     3960.921     0.7801765
     3961.091     0.7806143
     3961.263     0.7810577
     3961.437     0.7815062
     3961.606      0.781944
      3961.78      0.782393
      3961.95     0.7828308
     3962.122     0.7832736
     3962.293     0.7837171
     3962.463     0.7841549
     3962.635     0.7845983
     3962.807     0.7850417
     3962.981     0.7854908
     3963.153     0.7859343
     3963.323     0.7863721
     3963.494     0.7868155
     3963.664     0.7872533
     3963.836     0.7876967
     3964.008     0.7881407
     3964.178     0.7885785
     3964.352     0.7890277
     3964.524      0.789471
     3964.696     0.7899151
     3964.868     0.7903586
      3965.04      0.790802
     3965.209     0.7912404
     3965.381     0.7916839
     3965.553     0.7921273
     3965.725     0.7925713
     3965.897     0.7930148
     3966.069     0.7934589
     3966.241     0.7939023
     3966.411     0.7943407
     3966.583     0.7947848
     3966.755     0.7952282
     3966.925     0.7956666
     3967.099     0.7961164
     3967.271     0.7965598
     3967.443     0.7970039
     3967.613     0.7974422
     3967.785     0.7978863
     3967.958     0.7983304
      3968.13     0.7987745
     3968.302     0.7992185
     3968.472     0.7996569
     3968.646     0.8001066
     3968.816      0.800545
     3968.988     0.8009892
     3969.162     0.8014389
     3969.332     0.8018773
     3969.504     0.8023213
     3969.674     0.8027597
     3969.846     0.8032038
     3970.021     0.8036542
     3970.193     0.8040982
     3970.363     0.8045366
     3970.535     0.8049806
     3970.705     0.8054197
     3970.877     0.8058638
     3971.052     0.8063141
     3971.222     0.8067526
     3971.394     0.8071972
     3971.566     0.8076413
     3971.739      0.808086
     3971.911     0.8085301
     3972.081     0.8089691
     3972.255     0.8094188
     3972.428     0.8098636
     3972.598     0.8103026
      3972.77     0.8107466
     3972.945      0.811197
     3973.115      0.811636
     3973.287     0.8120807
     3973.457     0.8125198
      3973.63     0.8129644
       3973.8     0.8134035
     3973.972     0.8138475
     3974.146     0.8142979
     3974.319     0.8147426
     3974.491     0.8151873
     3974.664      0.815632
     3974.834     0.8160716
     3975.006     0.8165163
     3975.179     0.8169611
     3975.351     0.8174057
     3975.523     0.8178505
     3975.694     0.8182894
     3975.868     0.8187405
     3976.041     0.8191851
     3976.213     0.8196298
     3976.384     0.8200695
     3976.554     0.8205085
     3976.726     0.8209532
     3976.899     0.8213986
     3977.069     0.8218376
     3977.244     0.8222886
     3977.418      0.822739
     3977.589     0.8231786
     3977.761     0.8236239
     3977.934     0.8240687
     3978.104     0.8245083
     3978.277     0.8249536
     3978.449     0.8253983
     3978.622     0.8258437
     3978.796     0.8262947
     3978.969       0.82674
     3979.139     0.8271797
     3979.312     0.8276243
     3979.484     0.8280696
     3979.655     0.8285093
     3979.827     0.8289547
     3979.998     0.8293942
     3980.173     0.8298453
     3980.345     0.8302906
     3980.518     0.8307359
     3980.691     0.8311819
     3980.861     0.8316216
     3981.034     0.8320669
     3981.206     0.8325121
     3981.377     0.8329519
     3981.552     0.8334035
     3981.727     0.8338545
     3981.897     0.8342942
      3982.07     0.8347402
     3982.242     0.8351855
     3982.413     0.8356258
     3982.586      0.836071
     3982.756     0.8365113
     3982.929     0.8369567
     3983.104     0.8374082
     3983.274     0.8378479
     3983.447     0.8382939
      3983.62     0.8387393
     3983.793     0.8391852
     3983.966     0.8396312
     3984.136     0.8400714
     3984.309     0.8405168
     3984.482     0.8409628
     3984.657     0.8414144
      3984.83     0.8418603
     3985.002     0.8423063
     3985.173     0.8427466
     3985.346     0.8431925
     3985.517     0.8436328
     3985.689     0.8440788
      3985.86     0.8445191
     3986.035     0.8449707
     3986.208     0.8454167
     3986.381     0.8458626
     3986.552     0.8463029
     3986.727     0.8467546
     3986.897     0.8471948
      3987.07     0.8476414
     3987.243     0.8480874
     3987.416     0.8485333
     3987.589     0.8489799
      3987.76     0.8494202
     3987.935     0.8498718
     3988.108     0.8503184
     3988.279     0.8507587
     3988.452     0.8512053
     3988.622     0.8516456
     3988.795     0.8520921
     3988.971     0.8525444
     3989.144     0.8529904
     3989.314     0.8534313
     3989.488     0.8538779
      3989.66     0.8543238
     3989.833     0.8547704
     3990.007      0.855217
     3990.177     0.8556579
     3990.353     0.8561095
     3990.523     0.8565505
     3990.697      0.856997
      3990.87     0.8574437
     3991.043     0.8578902
     3991.216     0.8583367
     3991.387     0.8587776
      3991.56     0.8592243
     3991.733     0.8596709
     3991.908     0.8601232
     3992.079     0.8605641
     3992.252     0.8610113
     3992.426     0.8614579
     3992.596     0.8618988
      3992.77     0.8623453
     3992.943     0.8627926
     3993.116     0.8632392
     3993.289     0.8636857
     3993.462      0.864133
     3993.635     0.8645796
     3993.807     0.8650211
      3993.98     0.8654677
     3994.155     0.8659206
     3994.326     0.8663615
       3994.5     0.8668087
      3994.67     0.8672496
     3994.846     0.8677025
     3995.019     0.8681498
      3995.19     0.8685907
     3995.364     0.8690379
     3995.537     0.8694851
     3995.708     0.8699266
     3995.881     0.8703732
     3996.057     0.8708261
      3996.23     0.8712733
     3996.403     0.8717206
     3996.574      0.872162
     3996.748     0.8726093
     3996.921     0.8730565
     3997.092     0.8734981
     3997.268      0.873951
     3997.441     0.8743982
     3997.612     0.8748397
     3997.788     0.8752926
     3997.961     0.8757405
     3998.133      0.876182
     3998.306     0.8766292
     3998.477     0.8770708
     3998.651     0.8775186
     3998.822     0.8779601
     3998.997     0.8784131
     3999.173     0.8788666
     3999.344     0.8793081
     3999.518      0.879756
     3999.691     0.8802032
     3999.863     0.8806453
     4000.036     0.8810301
     4000.209     0.8811759
     4000.383     0.8813215
     4000.556     0.8814673
     4000.732      0.881615
     4000.903     0.8817587
     4001.077     0.8819046
      4001.25     0.8820504
     4001.422     0.8821943
     4001.593     0.8823383
     4001.767     0.8824839
     4001.942     0.8826316
     4002.116     0.8827774
      4002.29     0.8829232
     4002.463      0.883069
     4002.635      0.883213
     4002.808     0.8833588
     4002.982     0.8835046
     4003.153     0.8836486
     4003.327     0.8837946
     4003.505     0.8839441
     4003.676      0.884088
      4003.85     0.8842339
     4004.023     0.8843797
     4004.195     0.8845238
     4004.369     0.8846697
     4004.542     0.8848155
     4004.714     0.8849596
      4004.89     0.8851073
     4005.061     0.8852515
     4005.235     0.8853973
     4005.409     0.8855433
     4005.582     0.8856891
     4005.756     0.8858351
     4005.927     0.8859791
     4006.101     0.8861251
     4006.275     0.8862711
     4006.449     0.8864169
     4006.625     0.8865648
     4006.799     0.8867108
      4006.97     0.8868549
     4007.144     0.8870007
     4007.318     0.8871468
     4007.489      0.887291
     4007.663      0.887437
     4007.837      0.887583
     4008.011      0.887729
     4008.185      0.887875
     4008.356     0.8880192
     4008.532      0.888167
     4008.704     0.8883112
     4008.878     0.8884572
     4009.052     0.8886033
     4009.223     0.8887476
     4009.399     0.8888955
     4009.571     0.8890397
     4009.747     0.8891875
     4009.921     0.8893337
     4010.093     0.8894779
     4010.267     0.8896239
     4010.441     0.8897702
     4010.612     0.8899143
     4010.789     0.8900623
     4010.962     0.8902084
     4011.134     0.8903527
     4011.308     0.8904988
     4011.482      0.890645
     4011.654     0.8907892
     4011.828     0.8909354
     4012.002     0.8910816
     4012.178     0.8912297
      4012.35     0.8913739
     4012.524     0.8915201
     4012.698     0.8916663
     4012.872     0.8918125
     4013.046     0.8919588
      4013.22     0.8921048
     4013.394      0.892251
     4013.566     0.8923954
     4013.742     0.8925434
     4013.914     0.8926878
     4014.088      0.892834
      4014.26     0.8929784
     4014.434     0.8931246
     4014.608      0.893271
     4014.782     0.8934172
     4014.954     0.8935616
     4015.131     0.8937097
     4015.305     0.8938562
     4015.479     0.8940023
     4015.653     0.8941486
     4015.827     0.8942948
     4016.001     0.8944412
     4016.173     0.8945856
     4016.348      0.894732
     4016.522     0.8948783
     4016.696     0.8950247
      4016.87     0.8951709
     4017.044     0.8953173
     4017.216     0.8954617
     4017.388     0.8956063
     4017.563     0.8957527
     4017.737     0.8958989
     4017.911     0.8960453
     4018.085     0.8961917
     4018.262       0.89634
     4018.434     0.8964844
     4018.608     0.8966308
     4018.782     0.8967773
     4018.957     0.8969237
     4019.131     0.8970701
     4019.305     0.8972166
     4019.478     0.8973612
     4019.654     0.8975094
     4019.826      0.897654
        4020.     0.8978004
     4020.175     0.8979468
     4020.349     0.8980935
     4020.521      0.898238
     4020.694     0.8983826
      4020.87     0.8985308
     4021.044     0.8986773
     4021.219      0.898824
     4021.393     0.8989704
     4021.568      0.899117
      4021.74     0.8992616
     4021.914      0.899408
     4022.089     0.8995546
     4022.263     0.8997011
     4022.438     0.8998477
     4022.614     0.8999959
     4022.787     0.9001408
     4022.961     0.9002874
     4023.135     0.9004338
     4023.308     0.9005786
     4023.482     0.9007252
     4023.655     0.9008698
     4023.831     0.9010183
     4024.006     0.9011649
     4024.178     0.9013097
     4024.353     0.9014564
     4024.527      0.901603
     4024.702     0.9017494
     4024.876      0.901896
     4025.049     0.9020408
     4025.225     0.9021893
     4025.398     0.9023341
     4025.575     0.9024827
     4025.749     0.9026294
     4025.924      0.902776
     4026.096     0.9029208
     4026.271     0.9030675
     4026.445      0.903214
     4026.618     0.9033591
     4026.795     0.9035075
     4026.967     0.9036523
     4027.142     0.9037991
     4027.316     0.9039457
     4027.489     0.9040908
     4027.666     0.9042392
     4027.838      0.904384
     4028.013     0.9045308
     4028.188     0.9046777
     4028.362     0.9048243
     4028.539      0.904973
     4028.714     0.9051197
     4028.886     0.9052646
     4029.061     0.9054115
     4029.234     0.9055562
     4029.408     0.9057031
     4029.583     0.9058499
     4029.758     0.9059967
     4029.933     0.9061436
     4030.108     0.9062904
      4030.28     0.9064352
     4030.455      0.906582
      4030.63     0.9067289
     4030.804     0.9068757
     4030.979     0.9070227
     4031.152     0.9071678
     4031.329     0.9073164
     4031.504     0.9074633
     4031.679     0.9076102
     4031.854     0.9077569
     4032.028     0.9079038
     4032.201     0.9080489
     4032.374     0.9081939
     4032.549     0.9083408
     4032.726     0.9084896
     4032.901     0.9086365
     4033.073     0.9087815
     4033.248     0.9089286
     4033.423     0.9090754
     4033.596     0.9092206
     4033.771     0.9093674
     4033.946     0.9095144
     4034.121     0.9096615
     4034.296     0.9098083
     4034.471     0.9099553
     4034.646     0.9101024
     4034.821     0.9102492
     4034.996     0.9103962
     4035.171     0.9105434
     4035.346     0.9106904
     4035.518     0.9108354
     4035.696     0.9109843
     4035.868     0.9111294
     4036.043     0.9112765
     4036.219     0.9114235
     4036.391     0.9115688
     4036.566     0.9117157
     4036.741     0.9118628
     4036.914      0.912008
     4037.092     0.9121569
     4037.267     0.9123042
     4037.442     0.9124511
     4037.615     0.9125963
      4037.79     0.9127434
     4037.965     0.9128907
      4038.14     0.9130377
     4038.315     0.9131848
      4038.49      0.913332
     4038.666      0.913479
     4038.841     0.9136261
     4039.016     0.9137733
     4039.189     0.9139185
     4039.364     0.9140657
     4039.537     0.9142109
     4039.712     0.9143582
     4039.887     0.9145055
     4040.063     0.9146525
      4040.24     0.9148016
     4040.413      0.914947
     4040.588      0.915094
     4040.763     0.9152413
     4040.939     0.9153885
     4041.114     0.9155357
     4041.287     0.9156811
     4041.465     0.9158302
      4041.64     0.9159775
     4041.815     0.9161247
     4041.988     0.9162701
     4042.164     0.9164174
     4042.339     0.9165646
     4042.512       0.91671
     4042.685     0.9168555
     4042.863     0.9170046
     4043.038     0.9171517
     4043.213      0.917299
     4043.389     0.9174464
     4043.564     0.9175937
     4043.737     0.9177391
     4043.913     0.9178866
     4044.088     0.9180338
     4044.263     0.9181811
     4044.439     0.9183285
     4044.616     0.9184776
      4044.79     0.9186232
     4044.963     0.9187686
      4045.14     0.9189179
     4045.313     0.9190633
     4045.489     0.9192107
     4045.665     0.9193583
     4045.838     0.9195036
     4046.015     0.9196529
     4046.189     0.9197986
     4046.364     0.9199458
      4046.54     0.9200932
     4046.715     0.9202406
     4046.891     0.9203881
     4047.064     0.9205337
      4047.24     0.9206812
     4047.415     0.9208286
     4047.593     0.9209779
     4047.768     0.9211254
     4047.944     0.9212729
     4048.117     0.9214184
     4048.291      0.921564
     4048.468     0.9217133
     4048.642     0.9218589
     4048.817     0.9220066
     4048.993     0.9221541
     4049.168     0.9223015
     4049.344     0.9224489
     4049.518     0.9225947
     4049.695      0.922744
     4049.869     0.9228896
     4050.044     0.9230284
      4050.22     0.9231408
     4050.398     0.9232547
     4050.573      0.923367
     4050.749     0.9234795
     4050.923     0.9235904
     4051.098      0.923703
     4051.274     0.9238155
     4051.448     0.9239264
     4051.621     0.9240375
     4051.799     0.9241514
     4051.975     0.9242639
      4052.15     0.9243762
     4052.324     0.9244873
       4052.5     0.9245998
     4052.676     0.9247124
     4052.849     0.9248234
     4053.027     0.9249373
     4053.201     0.9250484
     4053.379     0.9251623
     4053.554     0.9252748
      4053.73     0.9253874
     4053.906     0.9254998
     4054.082     0.9256123
     4054.255     0.9257234
     4054.431     0.9258361
     4054.605     0.9259472
     4054.781     0.9260597
     4054.959     0.9261736
     4055.133     0.9262848
     4055.306      0.926396
     4055.484     0.9265098
     4055.658     0.9266211
     4055.834     0.9267336
      4056.01     0.9268463
     4056.186     0.9269587
     4056.362     0.9270713
      4056.54     0.9271853
     4056.713     0.9272965
     4056.892     0.9274106
     4057.065     0.9275217
     4057.241     0.9276344
     4057.417      0.927747
     4057.591     0.9278581
     4057.765     0.9279694
     4057.943     0.9280834
     4058.119     0.9281961
     4058.295     0.9283087
     4058.469     0.9284199
     4058.643     0.9285313
     4058.821     0.9286453
     4058.995     0.9287566
     4059.173     0.9288706
     4059.349     0.9289832
     4059.525     0.9290959
     4059.699     0.9292071
     4059.877     0.9293212
     4060.051     0.9294325
     4060.229     0.9295467
     4060.403     0.9296579
     4060.579     0.9297706
     4060.755     0.9298834
     4060.931     0.9299961
     4061.107     0.9301088
     4061.281     0.9302201
     4061.458     0.9303328
     4061.631      0.930444
     4061.808     0.9305568
     4061.981     0.9306681
      4062.16     0.9307823
     4062.336     0.9308951
     4062.512     0.9310078
     4062.688     0.9311206
     4062.865     0.9312334
     4063.039     0.9313447
     4063.217      0.931459
     4063.391     0.9315703
      4063.57     0.9316845
     4063.746     0.9317973
     4063.922     0.9319102
     4064.096     0.9320215
     4064.272     0.9321342
     4064.448      0.932247
     4064.623     0.9323584
     4064.797     0.9324698
     4064.975     0.9325842
     4065.152     0.9326971
     4065.328     0.9328098
     4065.502     0.9329213
      4065.68     0.9330355
     4065.854     0.9331468
     4066.031     0.9332598
     4066.207     0.9333726
     4066.384     0.9334854
      4066.56     0.9335984
     4066.739     0.9337126
     4066.913      0.933824
     4067.089      0.933937
     4067.265     0.9340498
      4067.44     0.9341614
     4067.616     0.9342742
     4067.792     0.9343872
     4067.967     0.9344985
     4068.145      0.934613
      4068.32     0.9347246
     4068.496     0.9348373
     4068.672     0.9349502
     4068.849     0.9350632
     4069.025     0.9351763
     4069.199     0.9352876
     4069.376     0.9354006
     4069.552     0.9355136
     4069.731     0.9356279
     4069.908     0.9357409
     4070.084     0.9358539
     4070.259     0.9359654
     4070.433      0.936077
     4070.612     0.9361914
     4070.786     0.9363029
     4070.962     0.9364159
     4071.139      0.936529
     4071.316      0.936642
     4071.492     0.9367549
     4071.667     0.9368665
     4071.843     0.9369797
      4072.02     0.9370927
     4072.196     0.9372056
     4072.373     0.9373187
     4072.552     0.9374331
     4072.726     0.9375448
     4072.905     0.9376591
      4073.08     0.9377709
     4073.256     0.9378839
     4073.433      0.937997
     4073.607     0.9381086
     4073.782     0.9382203
     4073.961     0.9383348
     4074.137     0.9384478
     4074.314      0.938561
     4074.489     0.9386727
     4074.665     0.9387856
     4074.842     0.9388987
     4075.016     0.9390104
     4075.195      0.939125
      4075.37     0.9392367
     4075.549     0.9393512
     4075.726     0.9394643
     4075.902     0.9395775
     4076.079     0.9396906
     4076.256     0.9398037
      4076.43     0.9399155
     4076.607     0.9400286
     4076.782     0.9401402
     4076.959     0.9402536
     4077.138     0.9403681
     4077.312     0.9404798
     4077.489     0.9405929
     4077.666     0.9407062
     4077.841      0.940818
     4078.017     0.9409311
     4078.194     0.9410444
     4078.371     0.9411575
     4078.548     0.9412708
     4078.727     0.9413853
     4078.902     0.9414972
     4079.079     0.9416103
     4079.256     0.9417236
     4079.433     0.9418368
     4079.609       0.94195
     4079.784     0.9420618
     4079.959     0.9421737
     4080.138     0.9422882
     4080.315     0.9424015
     4080.492     0.9425148
     4080.667     0.9426267
     4080.842     0.9427385
     4081.021     0.9428532
     4081.195      0.942965
     4081.375     0.9430798
     4081.552     0.9431931
     4081.729     0.9433064
     4081.904     0.9434183
     4082.083     0.9435329
     4082.258     0.9436448
     4082.437     0.9437595
     4082.612     0.9438714
     4082.789     0.9439848
     4082.966     0.9440981
     4083.143     0.9442114
      4083.32     0.9443249
     4083.495     0.9444367
     4083.672       0.94455
     4083.849     0.9446634
     4084.024     0.9447753
     4084.199     0.9448872
     4084.378      0.945002
     4084.555     0.9451154
     4084.732     0.9452288
      4084.91     0.9453422
     4085.087     0.9454554
     4085.262     0.9455675
     4085.441     0.9456823
     4085.616     0.9457942
     4085.795      0.945909
      4085.97     0.9460211
      4086.15     0.9461359
     4086.325     0.9462479
     4086.502     0.9463614
     4086.679     0.9464749
     4086.854     0.9465867
     4087.031     0.9467002
     4087.209     0.9468136
     4087.386     0.9469272
     4087.563     0.9470406
     4087.739     0.9471526
     4087.918     0.9472675
     4088.093     0.9473795
      4088.27      0.947493
     4088.448     0.9476064
     4088.623     0.9477186
     4088.802     0.9478334
     4088.977     0.9479454
     4089.157     0.9480605
     4089.334     0.9481739
     4089.512     0.9482875
     4089.687     0.9483995
     4089.864     0.9485129
     4090.042     0.9486265
     4090.217     0.9487386
     4090.396     0.9488536
     4090.572     0.9489658
     4090.749     0.9490793
     4090.926     0.9491928
     4091.101     0.9493048
     4091.281     0.9494198
     4091.456      0.949532
     4091.634     0.9496456
     4091.811     0.9497592
     4091.989     0.9498729
     4092.168     0.9499878
     4092.346     0.9501014
     4092.521     0.9502134
     4092.698      0.950327
     4092.876     0.9504408
     4093.051     0.9505528
     4093.229     0.9506666
     4093.406     0.9507802
     4093.584     0.9508937
     4093.761     0.9510074
     4093.937     0.9511195
     4094.114     0.9512331
     4094.292     0.9513468
     4094.469     0.9514604
     4094.647      0.951574
     4094.823     0.9516864
     4095.002     0.9518014
     4095.182     0.9519165
     4095.357     0.9520288
     4095.535     0.9521425
     4095.713     0.9522561
     4095.888     0.9523684
     4096.063     0.9524807
     4096.243     0.9525956
     4096.421     0.9527094
     4096.599     0.9528231
     4096.774     0.9529353
     4096.952      0.953049
     4097.129     0.9531628
     4097.305      0.953275
     4097.482     0.9533888
      4097.66     0.9535025
     4097.838     0.9536162
     4098.018     0.9537315
     4098.196     0.9538453
     4098.371     0.9539575
     4098.551     0.9540728
     4098.727     0.9541849
     4098.904     0.9542987
     4099.082     0.9544125
     4099.258      0.954525
     4099.438     0.9546403
     4099.613     0.9547525
     4099.791     0.9548662
     4099.969       0.95498
     4100.145     0.9550636
     4100.322     0.9551418
       4100.5       0.95522
     4100.676     0.9552974
     4100.856     0.9553766
     4101.036     0.9554559
     4101.211      0.955533
      4101.39     0.9556114
     4101.567     0.9556897
     4101.745     0.9557678
     4101.923     0.9558463
     4102.099     0.9559234
     4102.277     0.9560018
     4102.455       0.95608
     4102.632     0.9561582
     4102.811     0.9562367
     4102.986      0.956314
     4103.162     0.9563911
     4103.342     0.9564706
     4103.518     0.9565477
     4103.696     0.9566262
     4103.874     0.9567043
     4104.054     0.9567838
     4104.229      0.956861
      4104.41     0.9569404
     4104.586     0.9570178
     4104.766     0.9570971
     4104.942     0.9571744
      4105.12     0.9572526
     4105.298     0.9573311
     4105.476     0.9574094
     4105.654     0.9574877
      4105.83      0.957565
     4106.008     0.9576434
     4106.186     0.9577218
     4106.362     0.9577992
     4106.538     0.9578765
     4106.718     0.9579558
     4106.896     0.9580342
     4107.074     0.9581126
     4107.252      0.958191
      4107.43     0.9582692
     4107.606     0.9583468
     4107.787     0.9584261
     4107.962     0.9585034
     4108.143     0.9585829
     4108.319     0.9586602
       4108.5     0.9587398
     4108.675     0.9588171
     4108.854     0.9588956
     4109.032      0.958974
     4109.208     0.9590513
     4109.386     0.9591297
     4109.564     0.9592081
      4109.74     0.9592857
      4109.92      0.959365
     4110.097     0.9594426
     4110.275     0.9595209
     4110.453     0.9595994
     4110.631     0.9596778
      4110.81     0.9597562
     4110.986     0.9598337
     4111.166      0.959913
     4111.342     0.9599906
     4111.523     0.9600701
     4111.701     0.9601485
     4111.879     0.9602269
     4112.056     0.9603045
     4112.234     0.9603829
     4112.412     0.9604613
     4112.588     0.9605389
     4112.767     0.9606173
     4112.945     0.9606957
     4113.124     0.9607744
     4113.302     0.9608527
     4113.478     0.9609303
     4113.659     0.9610098
     4113.835     0.9610873
     4114.013     0.9611658
     4114.191     0.9612442
     4114.372     0.9613237
     4114.551     0.9614024
     4114.729     0.9614807
     4114.905     0.9615583
     4115.084      0.961637
     4115.262     0.9617153
     4115.438     0.9617929
     4115.617     0.9618716
     4115.795     0.9619499
     4115.976     0.9620295
     4116.152      0.962107
     4116.329     0.9621845
     4116.507     0.9622632
     4116.686     0.9623418
     4116.864     0.9624203
     4117.043     0.9624989
     4117.219     0.9625764
       4117.4      0.962656
     4117.579     0.9627346
     4117.757     0.9628133
     4117.936     0.9628918
     4118.114     0.9629703
     4118.291      0.963048
     4118.467     0.9631256
     4118.648     0.9632051
     4118.827     0.9632837
