WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f467m
     4416.417   6.650760E-6
     4417.203   6.816027E-6
     4417.986   6.980831E-6
      4418.77   7.145793E-6
     4419.556   7.311320E-6
     4420.342   7.526776E-6
      4421.13   7.808021E-6
     4421.915   8.087788E-6
     4422.701   8.368515E-6
     4423.488   8.649336E-6
     4424.274   8.930244E-6
     4425.062   9.211415E-6
     4425.849   9.492679E-6
     4426.634   9.773333E-6
     4427.421   1.005477E-5
     4428.206   1.033561E-5
     4428.994   1.061758E-5
     4429.782   1.089947E-5
      4430.57   1.124932E-5
     4431.358   1.162523E-5
     4432.144   1.200009E-5
     4432.932   1.237647E-5
     4433.718   1.275180E-5
     4434.507   1.312841E-5
     4435.298   1.350654E-5
     4436.085   1.388246E-5
     4436.874   1.425967E-5
     4437.663   1.463699E-5
     4438.453   1.501466E-5
     4439.242   1.539245E-5
     4440.032   1.578220E-5
     4440.822   1.645517E-5
     4441.609   1.712586E-5
     4442.396   1.779719E-5
     4443.187   1.847122E-5
     4443.978   1.914547E-5
     4444.768   1.981994E-5
     4445.559   2.049461E-5
     4446.347   2.116743E-5
     4447.138   2.184296E-5
     4447.926   2.251662E-5
     4448.718   2.319299E-5
     4449.511   2.387125E-5
     4450.303   2.464287E-5
     4451.092   2.556554E-5
     4451.884   2.649078E-5
     4452.676   2.741689E-5
     4453.468   2.834327E-5
      4454.26   2.927054E-5
     4455.052   3.019751E-5
     4455.845   3.112593E-5
     4456.633   3.204835E-5
     4457.425   3.297677E-5
     4458.218   3.390605E-5
     4459.011   3.483564E-5
     4459.805   3.576608E-5
     4460.596   3.732333E-5
     4461.389   3.909291E-5
     4462.183   4.086304E-5
     4462.974   4.262937E-5
      4463.77   4.440607E-5
     4464.564   4.618005E-5
     4465.356   4.794805E-5
      4466.15   4.972315E-5
     4466.945   5.149882E-5
     4467.739   5.327502E-5
     4468.534   5.505290E-5
     4469.329   5.683133E-5
     4470.124   5.874922E-5
     4470.917   6.141268E-5
     4471.709   6.407535E-5
     4472.505   6.674870E-5
     4473.301   6.942453E-5
     4474.096   7.209954E-5
      4474.89   7.476885E-5
     4475.686   7.744882E-5
     4476.482   8.012803E-5
     4477.278   8.280972E-5
     4478.075   8.549223E-5
     4478.871   8.817561E-5
     4479.666   9.085322E-5
     4480.462   9.469141E-5
     4481.259   9.936389E-5
     4482.057   1.040407E-4
     4482.854   1.087190E-4
     4483.651   1.133987E-4
     4484.446   1.180656E-4
     4485.247   1.227655E-4
     4486.042   1.274382E-4
     4486.837   1.321123E-4
     4487.636   1.368052E-4
     4488.434   1.414995E-4
     4489.232   1.461953E-4
     4490.028   1.508494E-4
     4490.827   1.547385E-4
     4491.626   1.586289E-4
     4492.422   1.625087E-4
     4493.224   1.664158E-4
     4494.021   1.703003E-4
     4494.823   1.742099E-4
      4495.62   1.780992E-4
      4496.42   1.820017E-4
      4497.22   1.859054E-4
      4498.02   1.898104E-4
      4498.82   1.937189E-4
     4499.618   1.976167E-4
     4500.418   2.015955E-4
     4501.218   2.056412E-4
     4502.017   2.096833E-4
     4502.817   2.137440E-4
     4503.616   2.178010E-4
     4504.417   2.218742E-4
     4505.218   2.259561E-4
      4506.02   2.300467E-4
     4506.821   2.341410E-4
     4507.621   2.382317E-4
     4508.425   2.423535E-4
     4509.225   2.464592E-4
     4510.029   2.508885E-4
     4510.829   2.631990E-4
     4511.631   2.755739E-4
     4512.434   2.888655E-4
     4513.234   3.029137E-4
     4514.039   3.171200E-4
      4514.84   3.322579E-4
     4515.643   3.474656E-4
     4516.444   3.642513E-4
     4517.247   3.824066E-4
     4518.051   4.007739E-4
     4518.852   4.216698E-4
     4519.656   4.426618E-4
     4520.459   4.643580E-4
     4521.264   4.866050E-4
     4522.068   5.091880E-4
      4522.87   5.350157E-4
     4523.677   5.610408E-4
     4524.479   5.891157E-4
     4525.284   6.188322E-4
     4526.089   6.489828E-4
     4526.892   6.823713E-4
     4527.697   7.159133E-4
     4528.502   7.523463E-4
     4529.308   7.905386E-4
     4530.114   8.293950E-4
     4530.917   8.718650E-4
     4531.723   9.145555E-4
     4532.529   9.616017E-4
     4533.335   0.001010966
     4534.139    0.00106077
     4534.948   0.001113455
     4535.752   0.001165901
     4536.557   0.001225016
     4537.366   0.001287569
     4538.171   0.001350845
     4538.981     0.0014184
     4539.786   0.001485609
     4540.593   0.001557719
     4541.401   0.001631584
     4542.207   0.001707449
     4543.014   0.001789623
     4543.822   0.001871973
     4544.631    0.00195792
     4545.437   0.002044648
     4546.245   0.002135138
     4547.054   0.002233391
     4547.863   0.002331852
     4548.672   0.002430855
     4549.479   0.002529788
     4550.288   0.002633065
     4551.097    0.00274363
     4551.904    0.00285403
     4552.716   0.002968017
     4553.524   0.003081925
     4554.334   0.003197676
     4555.144   0.003315495
     4555.954    0.00343349
     4556.765   0.003554139
     4557.573   0.003674749
     4558.383   0.003794666
     4559.194   0.003913454
     4560.005   0.004032409
     4560.814   0.004149484
     4561.625   0.004267158
     4562.437   0.004382271
     4563.246   0.004494993
      4564.06   0.004608053
      4564.87    0.00471335
     4565.682   0.004819123
     4566.494   0.004923444
     4567.303   0.005026569
     4568.118   0.005128605
     4568.928   0.005218878
     4569.741   0.005309608
     4570.554   0.005394286
     4571.365   0.005475947
     4572.178   0.005556249
     4572.991   0.005630553
     4573.805   0.005704961
     4574.618   0.005772787
     4575.432   0.005838633
     4576.243   0.005901564
     4577.058   0.005958349
     4577.872   0.006015177
     4578.684   0.006062828
       4579.5   0.006109106
     4580.312   0.006151917
     4581.125   0.006189583
     4581.942   0.006227572
     4582.755    0.00626886
     4583.572   0.006310722
     4584.385   0.006343868
     4585.201   0.006367631
     4586.017   0.006391443
      4586.83   0.006415437
     4587.646   0.006439547
     4588.462   0.006458438
     4589.278   0.006473301
     4590.092   0.006488507
     4590.911    0.00650671
     4591.725   0.006524837
     4592.542   0.006538382
     4593.359   0.006549595
     4594.173   0.006561438
     4594.993   0.006575835
     4595.808   0.006590154
     4596.623    0.00660304
     4597.443   0.006615553
     4598.258   0.006626167
     4599.076   0.006632827
     4599.895   0.006639494
      4600.71   0.006646326
     4601.531   0.006653237
     4602.347   0.006659802
     4603.166   0.006665978
     4603.984   0.006672161
     4604.804   0.006676024
      4605.62   0.006679829
     4606.442   0.006686835
     4607.259   0.006696525
     4608.076   0.006705628
     4608.898   0.006708958
     4609.715   0.006712265
     4610.538   0.006719336
     4611.355   0.006728333
     4612.173   0.006737141
     4612.996   0.006745265
     4613.814   0.006753352
     4614.635   0.006757198
     4615.456   0.006759798
     4616.274   0.006763501
     4617.096   0.006769442
     4617.917   0.006775386
     4618.738   0.006784474
      4619.56   0.006793928
     4620.382   0.006803584
     4621.201   0.006813442
     4622.026   0.006823115
     4622.845   0.006824817
     4623.665   0.006826514
      4624.49   0.006831542
      4625.31   0.006838794
     4626.133   0.006846241
     4626.956    0.00685456
     4627.776   0.006862856
     4628.602   0.006869162
     4629.423   0.006874678
     4630.247   0.006881013
      4631.07   0.006889225
     4631.892    0.00689742
     4632.715   0.006906093
      4633.54   0.006914844
     4634.364     0.0069219
     4635.186   0.006926788
     4636.013   0.006931756
     4636.835   0.006939614
      4637.66   0.006947497
     4638.484   0.006954863
     4639.307   0.006961845
     4640.135   0.006968884
     4640.958    0.00697595
     4641.783   0.006983036
     4642.609   0.006992062
     4643.432   0.007001752
     4644.258    0.00701111
     4645.084   0.007019648
     4645.911   0.007028189
     4646.737   0.007033661
     4647.561   0.007038736
     4648.388   0.007042527
     4649.215   0.007044835
     4650.042   0.007047577
     4650.867   0.007058451
     4651.696   0.007069398
     4652.521   0.007077676
     4653.346   0.007084425
     4654.177   0.007091403
     4655.002   0.007098993
     4655.833   0.007106636
     4656.658   0.007112365
     4657.484   0.007117621
     4658.315   0.007123142
     4659.141   0.007129008
      4659.97   0.007134899
     4660.799   0.007136649
     4661.625   0.007138237
     4662.455   0.007144563
     4663.284     0.0071548
     4664.114   0.007163994
     4664.943   0.007166579
     4665.773   0.007169162
     4666.601   0.007170125
     4667.431   0.007170473
     4668.261   0.007174389
     4669.089   0.007186092
     4669.922   0.007197871
      4670.75   0.007200554
     4671.581   0.007202296
     4672.412   0.007205223
      4673.24   0.007209339
     4674.074   0.007213788
     4674.903   0.007221308
     4675.735   0.007228854
     4676.566   0.007233073
     4677.396   0.007235724
     4678.228   0.007240532
      4679.06   0.007251047
     4679.893   0.007261574
     4680.722   0.007265985
     4681.558   0.007269513
     4682.388   0.007274217
     4683.218   0.007280293
     4684.054   0.007286402
     4684.884   0.007292406
      4685.72   0.007298449
     4686.551   0.007307336
     4687.385   0.007317722
     4688.219   0.007327071
      4689.05   0.007333447
     4689.884   0.007339847
     4690.719   0.007346876
     4691.553   0.007354007
     4692.385   0.007361635
      4693.22   0.007369886
     4694.055   0.007378092
      4694.89   0.007385562
     4695.725   0.007393036
     4696.558   0.007401182
     4697.393   0.007409699
     4698.229   0.007417135
     4699.062   0.007421675
       4699.9   0.007426243
     4700.733   0.007437087
      4701.57   0.007448839
     4702.406   0.007458471
     4703.243   0.007465851
     4704.079   0.007472909
     4704.914   0.007476848
      4705.75   0.007480795
     4706.587    0.00749076
     4707.425   0.007503295
     4708.259   0.007513809
     4709.097   0.007519941
     4709.935    0.00752607
      4710.77    0.00754016
      4711.61   0.007555023
     4712.446   0.007566943
     4713.284    0.00757639
     4714.123   0.007585988
     4714.958   0.007596387
       4715.8   0.007606861
     4716.636   0.007622255
     4717.475   0.007639281
     4718.314   0.007653717
     4719.154   0.007663802
     4719.991   0.007673863
      4720.83   0.007686552
      4721.67   0.007699287
      4722.51   0.007714652
      4723.35   0.007731739
     4724.187   0.007746071
     4725.028    0.00775102
     4725.869   0.007755973
     4726.707   0.007768678
      4727.55   0.007782929
     4728.388   0.007792118
     4729.227   0.007795516
     4730.071   0.007799077
      4730.91   0.007804173
     4731.753   0.007809299
     4732.593   0.007808021
     4733.435   0.007804068
     4734.277   0.007799367
     4735.119   0.007793162
     4735.958   0.007786955
     4736.801   0.007777336
     4737.644   0.007767514
     4738.484   0.007752044
     4739.329    0.00773226
     4740.169   0.007711735
     4741.013   0.007687837
     4741.856   0.007663883
     4742.697   0.007632344
     4743.543   0.007598969
     4744.385   0.007563056
     4745.226   0.007523908
     4746.073   0.007483617
     4746.914   0.007434735
     4747.759   0.007385579
     4748.603   0.007328551
     4749.448   0.007268272
     4750.293   0.007204941
     4751.135   0.007136234
      4751.98   0.007067188
     4752.826   0.006985647
     4753.671   0.006903697
     4754.514   0.006816137
     4755.362   0.006724286
     4756.206   0.006630293
     4757.049    0.00652822
     4757.898   0.006425411
     4758.742   0.006310493
     4759.591   0.006192941
     4760.435   0.006073365
     4761.279   0.005951233
     4762.129   0.005827312
     4762.973   0.005699338
      4763.82    0.00557074
     4764.668   0.005434818
     4765.516   0.005296804
      4766.36   0.005160686
     4767.208   0.005026007
     4768.057   0.004891042
     4768.905   0.004754537
     4769.753   0.004617843
     4770.599    0.00448051
     4771.447   0.004342161
     4772.296   0.004204948
     4773.143   0.004070638
     4773.994    0.00393529
     4774.841   0.003802957
      4775.69   0.003670077
      4776.54   0.003542432
     4777.387    0.00341813
     4778.239   0.003296327
     4779.086   0.003183942
     4779.937   0.003071014
     4780.787    0.00296246
     4781.635   0.002854502
     4782.485   0.002749359
     4783.336   0.002646584
     4784.187   0.002545431
     4785.035   0.002450935
     4785.889   0.002355657
     4786.738   0.002266689
     4787.589   0.002178175
     4788.441   0.002092606
      4789.29   0.002010016
     4790.145   0.001928643
     4790.994    0.00185667
     4791.844     0.0017846
     4792.699   0.001716565
     4793.549   0.001649847
     4794.401   0.001585177
     4795.254   0.001523005
     4796.107   0.001461632
      4796.96   0.001406316
     4797.811   0.001351085
     4798.665   0.001298123
     4799.518   0.001245811
     4800.372   0.001196143
     4801.223   0.001150127
      4802.08   0.001104191
     4802.932    0.00106293
     4803.783   0.001021613
     4804.641   9.824076E-4
     4805.493   9.442195E-4
      4806.35   9.065725E-4
     4807.202   8.703115E-4
     4808.055   8.342637E-4
     4808.913   8.020902E-4
     4809.766   7.700568E-4
     4810.621   7.407335E-4
     4811.477   7.124456E-4
      4812.33   6.850818E-4
     4813.186   6.590316E-4
     4814.042   6.330603E-4
     4814.898   6.095358E-4
     4815.755   5.859667E-4
     4816.612   5.643445E-4
     4817.466   5.435635E-4
     4818.326   5.232151E-4
      4819.18   5.039509E-4
     4820.035   4.847488E-4
     4820.895   4.674907E-4
      4821.75   4.503076E-4
     4822.607   4.339386E-4
     4823.465   4.179177E-4
      4824.32   4.026020E-4
     4825.181   3.882906E-4
     4826.037   3.741319E-4
     4826.896   3.619163E-4
     4827.754   3.496847E-4
      4828.61   3.378991E-4
     4829.469   3.262400E-4
     4830.328   3.150176E-4
     4831.188   3.045063E-4
     4832.044   2.940535E-4
     4832.907   2.843042E-4
     4833.764   2.746027E-4
     4834.624   2.659156E-4
     4835.483   2.576191E-4
     4836.341   2.495124E-4
     4837.204   2.416100E-4
     4838.062   2.340299E-4
     4838.922   2.300352E-4
     4839.783   2.260350E-4
     4840.641   2.220432E-4
     4841.502   2.180301E-4
     4842.364   2.140116E-4
     4843.225   2.099876E-4
     4844.084   2.059698E-4
     4844.946   2.019328E-4
     4845.808   1.978904E-4
     4846.669   1.938426E-4
     4847.532   1.897871E-4
     4848.391   1.857400E-4
     4849.256   1.816599E-4
     4850.116   1.775850E-4
     4850.977   1.734083E-4
     4851.842   1.692024E-4
     4852.703   1.650123E-4
     4853.565   1.608072E-4
     4854.429   1.565917E-4
     4855.292   1.523732E-4
     4856.156   1.481466E-4
     4857.018   1.439265E-4
     4857.881   1.396889E-4
     4858.746   1.354434E-4
      4859.61   1.311923E-4
     4860.472   1.275257E-4
     4861.336   1.243218E-4
     4862.201   1.211138E-4
     4863.063   1.179124E-4
     4863.931   1.146832E-4
     4864.793   1.114716E-4
     4865.662   1.082339E-4
     4866.524   1.050120E-4
     4867.387   1.017859E-4
     4868.256   9.853369E-5
     4869.119   9.529731E-5
     4869.985   9.204572E-5
     4870.852   9.009986E-5
     4871.718   8.817290E-5
     4872.582   8.624992E-5
     4873.449   8.431790E-5
     4874.316   8.238225E-5
     4875.183   8.044514E-5
      4876.05   7.850440E-5
     4876.915   7.656660E-5
     4877.782   7.461970E-5
      4878.65   7.267025E-5
     4879.515   7.072374E-5
     4880.386   6.893939E-5
     4881.251   6.738381E-5
     4882.117   6.582709E-5
     4882.988   6.425778E-5
     4883.854   6.269523E-5
     4884.726   6.112093E-5
     4885.592   5.955431E-5
      4886.46   5.798123E-5
      4887.33   5.640433E-5
     4888.199   5.482627E-5
     4889.066   5.325061E-5
     4889.936   5.166668E-5
     4890.806   5.064678E-5
     4891.673   4.967316E-5
     4892.546   4.869170E-5
     4893.414   4.771501E-5
     4894.284   4.673429E-5
     4895.154   4.575173E-5
     4896.022   4.477068E-5
     4896.896   4.378170E-5
     4897.765   4.279808E-5
     4898.633   4.181264E-5
     4899.507   4.081981E-5
     4900.376   3.990757E-5
     4901.248   3.909025E-5
      4902.12   3.827233E-5
     4902.992   3.745287E-5
     4903.864   3.663236E-5
     4904.733   3.581308E-5
     4905.606   3.498998E-5
     4906.479   3.416581E-5
     4907.352   3.334010E-5
     4908.222   3.251611E-5
     4909.098   3.168548E-5
     4909.968   3.085936E-5
     4910.839   3.032454E-5
     4911.715   2.979735E-5
     4912.586   2.927242E-5
     4913.462   2.874358E-5
     4914.334   2.821700E-5
     4915.206   2.768973E-5
     4916.083   2.715853E-5
     4916.954   2.662991E-5
     4917.829   2.609853E-5
     4918.704   2.556675E-5
     4919.579   2.503400E-5
     4920.451   2.454177E-5
     4921.326   2.408474E-5
     4922.202   2.362688E-5
     4923.077   2.316842E-5
     4923.953   2.270912E-5
     4924.826   2.225077E-5
     4925.702   2.179028E-5
     4926.579   2.132895E-5
     4927.452   2.086857E-5
     4928.332   2.040452E-5
     4929.206   1.994270E-5
      4930.08   1.949460E-5
     4930.959   1.918659E-5
     4931.833   1.888024E-5
     4932.714   1.857127E-5
     4933.588   1.826396E-5
     4934.466   1.795523E-5
     4935.344   1.764593E-5
     4936.222   1.733622E-5
     4937.097   1.702699E-5
     4937.976   1.671632E-5
     4938.854   1.640542E-5
     4939.729   1.609483E-5
     4940.611   1.581063E-5
     4941.487   1.554029E-5
     4942.366   1.526885E-5
     4943.245   1.499706E-5
     4944.122   1.472554E-5
     4945.004   1.445214E-5
     4945.881   1.417991E-5
     4946.758   1.390719E-5
     4947.641   1.363259E-5
     4948.518   1.335917E-5
     4949.398   1.308448E-5
     4950.279   1.283933E-5
      4951.16   1.265830E-5
      4952.04   1.247714E-5
     4952.921   1.229564E-5
     4953.799   1.211441E-5
     4954.681   1.193234E-5
     4955.562   1.175004E-5
     4956.441   1.156801E-5
     4957.325   1.138464E-5
     4958.204   1.120214E-5
     4959.083   1.101932E-5
     4959.968   1.083514E-5
     4960.848   1.067240E-5
     4961.733   1.050923E-5
     4962.613   1.034685E-5
     4963.493   1.018426E-5
     4964.379   1.002038E-5
     4965.259   9.857285E-6
     4966.143   9.693445E-6
     4967.026   9.529394E-6
     4967.909   9.365138E-6
     4968.791   9.201037E-6
     4969.674   9.036274E-6
     4970.558   8.902636E-6
     4971.442   8.787064E-6
     4972.327   8.671343E-6
     4973.208   8.555793E-6
     4974.096   8.439327E-6
     4974.978   8.323481E-6
      4975.86   8.207426E-6
     4976.748   8.090514E-6
     4977.631   7.974098E-6
     4978.516   7.857209E-6
     4979.402   7.740110E-6
     4980.285   7.625928E-6
     4981.173   7.516516E-6
     4982.057   7.407627E-6
     4982.943   7.298238E-6
      4983.83   7.188650E-6
     4984.716   7.078984E-6
       4985.6   6.969421E-6
     4986.487   6.859418E-6
     4987.374   6.749213E-6
     4988.258   6.639236E-6
     4989.148   6.528390E-6
     4990.033   6.419333E-6
     4990.921   6.342193E-6
     4991.809   6.264953E-6
     4992.694   6.187829E-6
     4993.584   6.110139E-6
      4994.47   6.032776E-6
     4995.359   5.955058E-6
     4996.247   5.877286E-6
     4997.133   5.799586E-6
     4998.022   5.721574E-6
     4998.911   5.643420E-6
       4999.8   5.565167E-6
     5000.687   5.493299E-6
     5001.577   5.422914E-6
     5002.466   5.352420E-6
     5003.356   5.281781E-6
     5004.246   5.211072E-6
     5005.134   5.140409E-6
     5006.027   5.069211E-6
     5006.915   4.998333E-6
     5007.805   4.927111E-6
     5008.696   4.855781E-6
     5009.584   4.784500E-6
     5010.476   4.725504E-6
     5011.367   4.677426E-6
     5012.258   4.629246E-6
      5013.15   4.580991E-6
     5014.039   4.532822E-6
     5014.931   4.484393E-6
     5015.823   4.435889E-6
     5016.715   4.387310E-6
     5017.604   4.338790E-6
     5018.497   4.290034E-6
      5019.39   4.241205E-6
      5020.28   4.193117E-6
     5021.176   4.146137E-6
     5022.066   4.099366E-6
     5022.962   4.052241E-6
     5023.853   4.005327E-6
     5024.747   3.958187E-6
     5025.641   3.910948E-6
     5026.532   3.863792E-6
     5027.426   3.816410E-6
      5028.32   3.768930E-6
     5029.215   3.721376E-6
     5030.106   3.675338E-6
     5031.001   3.639651E-6
     5031.896   3.603909E-6
     5032.792   3.568112E-6
     5033.687   3.532261E-6
     5034.579   3.496452E-6
     5035.475   3.460452E-6
     5036.371   3.424416E-6
     5037.264   3.388424E-6
     5038.163   3.352141E-6
     5039.056   3.316019E-6
     5039.952   3.279744E-6
     5040.849   3.243381E-6
     5041.743   3.207103E-6
     5042.643   3.170512E-6
     5043.537   3.134104E-6
     5044.434   3.097502E-6
     5045.331   3.060864E-6
     5046.226   3.024250E-6
     5047.124   2.987482E-6
     5048.021   2.950638E-6
     5048.919   2.913738E-6
     5049.815   2.876884E-6
     5050.716   2.848642E-6
     5051.611   2.822813E-6
      5052.51   2.796845E-6
     5053.409   2.770852E-6
     5054.305   2.744877E-6
     5055.207   2.718706E-6
     5056.104   2.692651E-6
     5057.003   2.666472E-6
     5057.902   2.640253E-6
     5058.799   2.614066E-6
     5059.699   2.587753E-6
     5060.599   2.562907E-6
       5061.5   2.538766E-6
       5062.4   2.514588E-6
     5063.297   2.490453E-6
     5064.198   2.466189E-6
     5065.099   2.441888E-6
        5066.   2.417551E-6
     5066.898   2.393243E-6
       5067.8   2.368819E-6
     5068.701   2.344358E-6
       5069.6   2.319927E-6
     5070.504   2.300407E-6
     5071.404   2.284981E-6
     5072.309   2.269439E-6
     5073.208   2.253966E-6
     5074.108   2.238460E-6
     5075.013   2.222838E-6
     5075.913   2.207284E-6
     5076.816   2.191648E-6
     5077.719   2.175996E-6
     5078.623   2.160311E-6
     5079.523   2.144654E-6
     5080.427   2.127823E-6
     5081.331   2.109750E-6
     5082.234   2.091650E-6
     5083.138   2.073522E-6
      5084.04   2.055406E-6
     5084.944   2.037214E-6
     5085.849   2.018995E-6
      5086.75   2.000798E-6
     5087.658   1.982456E-6
     5088.561   1.964194E-6
     5089.466   1.945847E-6
     5090.371   1.929852E-6
     5091.274   1.917296E-6
     5092.182   1.904647E-6
     5093.085   1.892046E-6
     5093.991   1.879391E-6
     5094.897   1.866710E-6
     5095.804   1.854011E-6
     5096.708   1.841326E-6
     5097.614   1.828587E-6
     5098.521   1.815822E-6
     5099.425   1.803072E-6
     5100.335   1.789354E-6
     5101.239   1.774227E-6
     5102.146   1.759029E-6
     5103.054   1.743799E-6
     5103.959   1.728588E-6
      5104.87   1.713263E-6
     5105.775   1.698006E-6
     5106.684   1.682678E-6
     5107.592   1.667326E-6
     5108.498   1.651993E-6
     5109.406   1.636588E-6
     5110.315   1.622793E-6
     5111.224   1.612077E-6
     5112.133   1.601340E-6
     5113.043   1.590580E-6
      5113.95   1.579839E-6
     5114.859   1.569046E-6
     5115.769   1.558238E-6
     5116.676   1.547442E-6
     5117.589   1.536560E-6
     5118.497   1.525726E-6
     5119.405   1.514875E-6
     5120.318   1.504361E-6
     5121.226   1.494664E-6
      5122.14   1.484890E-6
     5123.048   1.475163E-6
     5123.957   1.465422E-6
     5124.871   1.455599E-6
      5125.78   1.445823E-6
     5126.692   1.435996E-6
     5127.604   1.426160E-6
     5128.516   1.416303E-6
     5129.425   1.406458E-6
      5130.34   1.397888E-6
      5131.25   1.391616E-6
     5132.163   1.385317E-6
     5133.076   1.379005E-6
     5133.986   1.372704E-6
     5134.902   1.366352E-6
     5135.813   1.360028E-6
     5136.724   1.353693E-6
      5137.64   1.347308E-6
     5138.551   1.340951E-6
     5139.465   1.334564E-6
      5140.38   1.327659E-6
     5141.291   1.320062E-6
     5142.208   1.312400E-6
     5143.121   1.304772E-6
     5144.036   1.297107E-6
     5144.951   1.289432E-6
     5145.866   1.281744E-6
     5146.778   1.274066E-6
     5147.697   1.266327E-6
     5148.609   1.258625E-6
     5149.522   1.250908E-6
     5150.441   1.243722E-6
     5151.354   1.237207E-6
     5152.271   1.230659E-6
     5153.188   1.224100E-6
     5154.102   1.217549E-6
     5155.021   1.210949E-6
     5155.935   1.204378E-6
     5156.853   1.197773E-6
      5157.77   1.191161E-6
     5158.685   1.184554E-6
     5159.602   1.177919E-6
      5160.52   1.171270E-6
     5161.438   1.164611E-6
     5162.353   1.157963E-6
     5163.274   1.151260E-6
      5164.19   1.144589E-6
     5165.108   1.137886E-6
     5166.027   1.131171E-6
     5166.943   1.124466E-6
     5167.865   1.117709E-6
     5168.782   1.110981E-6
     5169.701   1.104221E-6
     5170.621   1.098294E-6
     5171.538   1.092782E-6
     5172.458   1.087244E-6
     5173.378   1.081698E-6
     5174.298   1.076141E-6
     5175.219   1.070575E-6
     5176.136   1.065018E-6
     5177.057   1.059433E-6
     5177.978   1.053839E-6
     5178.899   1.048237E-6
     5179.817   1.042641E-6
     5180.742   1.038016E-6
     5181.661   1.033659E-6
      5182.58   1.029296E-6
     5183.504   1.024898E-6
     5184.423   1.020521E-6
     5185.349   1.016108E-6
     5186.268   1.011715E-6
     5187.188   1.007316E-6
     5188.113   1.002880E-6
     5189.033   9.984653E-7
     5189.957   9.940277E-7
     5190.879   9.908025E-7
     5191.803   9.876309E-7
     5192.724   9.844625E-7
     5193.647   9.812791E-7
     5194.571   9.780906E-7
     5195.495   9.748971E-7
     5196.419   9.716967E-7
     5197.341   9.685016E-7
     5198.266   9.652896E-7
      5199.19   9.620725E-7
     5200.112   9.588601E-7
      5201.04   9.556202E-7
     5201.962   9.523941E-7
     5202.888   9.491525E-7
     5203.813   9.459043E-7
     5204.736   9.426611E-7
     5205.665   9.393924E-7
     5206.588   9.361393E-7
     5207.514   9.328693E-7
      5208.44   9.295941E-7
     5209.364   9.263223E-7
     5210.291   9.230360E-7
     5211.218   9.197463E-7
     5212.145   9.164513E-7
     5213.069   9.131600E-7
     5213.999   9.098428E-7
     5214.924   9.065395E-7
     5215.852   9.032208E-7
     5216.779   8.998969E-7
     5217.705   8.965769E-7
     5218.635   8.932323E-7
     5219.561   8.899002E-7
     5220.489   8.865529E-7
     5221.418   8.831976E-7
     5222.344   8.798480E-7
     5223.273   8.764810E-7
     5224.202   8.731087E-7
     5225.131   8.697314E-7
     5226.061   8.663472E-7
     5226.988   8.629686E-7
     5227.917   8.595741E-7
     5228.847   8.561747E-7
     5229.777   8.527684E-7
     5230.705   8.503675E-7
     5231.635   8.482736E-7
     5232.566   8.461753E-7
     5233.494   8.440792E-7
     5234.428   8.419676E-7
     5235.356   8.398645E-7
      5236.29   8.377449E-7
     5237.219   8.356341E-7
      5238.15   8.335131E-7
     5239.082   8.313891E-7
     5240.011   8.292670E-7
     5240.943   8.271346E-7
     5241.875   8.249988E-7
     5242.808   8.228585E-7
     5243.738   8.207216E-7
      5244.67   8.185744E-7
     5245.604   8.164227E-7
     5246.537   8.142674E-7
      5247.47   8.121091E-7
       5248.4   8.099528E-7
     5249.334   8.077863E-7
     5250.268   8.060018E-7
     5251.199   8.051788E-7
     5252.136   8.043485E-7
     5253.067   8.035212E-7
     5254.002   8.026898E-7
     5254.937   8.018563E-7
     5255.871   8.010214E-7
     5256.806   8.001842E-7
     5257.738   7.993480E-7
     5258.674   7.985070E-7
     5259.609   7.976647E-7
     5260.544   7.968176E-7
     5261.478   7.959692E-7
     5262.414   7.951161E-7
      5263.35   7.942615E-7
     5264.283   7.934075E-7
     5265.222   7.925467E-7
     5266.156   7.916888E-7
     5267.093   7.908270E-7
      5268.03   7.899627E-7
     5268.964   7.890998E-7
     5269.904   7.882291E-7
     5270.839   7.849143E-7
     5271.776   7.813036E-7
     5272.714   7.776878E-7
     5273.649   7.740762E-7
     5274.587   7.704483E-7
     5275.525   7.668131E-7
     5276.464   7.631728E-7
     5277.402   7.595271E-7
     5278.341   7.558744E-7
     5279.277   7.522278E-7
     5280.216   7.492005E-7
     5281.156   7.482938E-7
     5282.092   7.473881E-7
     5283.035   7.464751E-7
     5283.972   7.455655E-7
     5284.909   7.446542E-7
     5285.852   7.437354E-7
     5286.789   7.428201E-7
     5287.732   7.418974E-7
      5288.67   7.409787E-7
     5289.611   7.400549E-7
     5290.552   7.391283E-7
      5291.49   7.382017E-7
     5292.431   7.372700E-7
     5293.373   7.363365E-7
     5294.314   7.354010E-7
     5295.253   7.344672E-7
     5296.198   7.335247E-7
     5297.137   7.325868E-7
      5298.08   7.316436E-7
     5299.022   7.306991E-7
     5299.961   7.297555E-7
     5300.907   7.301558E-7
     5301.847   7.306106E-7
     5302.788   7.310658E-7
     5303.734   7.315238E-7
     5304.674   7.319790E-7
     5305.618   7.324358E-7
     5306.562   7.328925E-7
     5307.506   7.333493E-7
      5308.45   7.338063E-7
     5309.391   7.342621E-7
     5310.335   7.347201E-7
