WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25lya
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.129422E-15
PIVWV    r 1242.815
BANDW    r 60.47555
TPEAK    r 0.003188491
EQUVW    r 0.3124186
RECTW    r 97.98322
EMFLX    r 1.606197E-13
     3209.246  2.576182E-13
      3209.97  2.554186E-13
     3210.694  2.525799E-13
     3211.419  2.497290E-13
     3212.143  2.468932E-13
     3212.868  2.440726E-13
     3213.593  2.412670E-13
     3214.318  2.384776E-13
     3215.044  2.357032E-13
     3215.769  2.329442E-13
     3216.495  2.302011E-13
     3217.221  2.274733E-13
     3217.947  2.247606E-13
     3218.673  2.220641E-13
     3219.399  2.193828E-13
     3220.126  2.174019E-13
     3220.854  2.186891E-13
     3221.581  2.199478E-13
     3222.308  2.211810E-13
     3223.035  2.223884E-13
     3223.762  2.235701E-13
      3224.49  2.247263E-13
     3225.217  2.258566E-13
     3225.945  2.269612E-13
     3226.673  2.280403E-13
     3227.401  2.290934E-13
     3228.129  2.301207E-13
     3228.858  2.311224E-13
     3229.587  2.320984E-13
     3230.313  2.306820E-13
     3231.042  2.261526E-13
     3231.773  2.216465E-13
     3232.503  2.171862E-13
     3233.232  2.127596E-13
     3233.962  2.083683E-13
     3234.691  2.040108E-13
     3235.421  1.996871E-13
     3236.151  1.953988E-13
     3236.884  1.911329E-13
     3237.614  1.869125E-13
     3238.344  1.827274E-13
     3239.075  1.785764E-13
     3239.806  1.744594E-13
     3240.535  1.739216E-13
     3241.267  1.746547E-13
     3241.998  1.753703E-13
      3242.73  1.760682E-13
     3243.461  1.767483E-13
     3244.195  1.774122E-13
     3244.927  1.780569E-13
     3245.659  1.786837E-13
     3246.392  1.792928E-13
     3247.125  1.798842E-13
     3247.857  1.804577E-13
      3248.59  1.810134E-13
     3249.323  1.815512E-13
     3250.056  1.820660E-13
      3250.79  1.824996E-13
     3251.523  1.829180E-13
     3252.257  1.833216E-13
     3252.993  1.837110E-13
     3253.725  1.840835E-13
     3254.459  1.844421E-13
     3255.195  1.847863E-13
      3255.93  1.851146E-13
     3256.665  1.854278E-13
     3257.398  1.857254E-13
     3258.133  1.860085E-13
     3258.868  1.862764E-13
     3259.603  1.865294E-13
     3260.341  1.857551E-13
     3261.076  1.838108E-13
     3261.812  1.818759E-13
     3262.548  1.799506E-13
     3263.285  1.780349E-13
     3264.021  1.761293E-13
     3264.758  1.742333E-13
     3265.494  1.723475E-13
     3266.231  1.704708E-13
     3266.968  1.686048E-13
     3267.705  1.667478E-13
     3268.443  1.649011E-13
      3269.18  1.630640E-13
     3269.918  1.612365E-13
     3270.656  1.589395E-13
     3271.394  1.565974E-13
     3272.132  1.542706E-13
      3272.87  1.519598E-13
     3273.609  1.496636E-13
     3274.348  1.473843E-13
     3275.087  1.451195E-13
     3275.826  1.428708E-13
     3276.565  1.406375E-13
     3277.306  1.384152E-13
     3278.046  1.362127E-13
     3278.785  1.340263E-13
     3279.525  1.318561E-13
     3280.265  1.306265E-13
     3281.005  1.310511E-13
     3281.746  1.314635E-13
     3282.486  1.318637E-13
     3283.227  1.322518E-13
     3283.968  1.326277E-13
     3284.709  1.329913E-13
      3285.45  1.333427E-13
     3286.192  1.336820E-13
     3286.933  1.340090E-13
     3287.675  1.343238E-13
     3288.417  1.346264E-13
     3289.159  1.349166E-13
     3289.901  1.351947E-13
     3290.645  1.345974E-13
     3291.388  1.338684E-13
      3292.13  1.331392E-13
     3292.873  1.324097E-13
     3293.616  1.316800E-13
      3294.36  1.309502E-13
     3295.103  1.302201E-13
     3295.847  1.294897E-13
      3296.59  1.287593E-13
     3297.332  1.280306E-13
     3298.076  1.272996E-13
     3298.821  1.265686E-13
     3299.565  1.258371E-13
     3300.312  1.254682E-13
     3301.056  1.256013E-13
     3301.801  1.257255E-13
     3302.546  1.258409E-13
     3303.292  1.259473E-13
     3304.039  1.260451E-13
     3304.784  1.261337E-13
      3305.53  1.262135E-13
     3306.276  1.262844E-13
      3307.02  1.263461E-13
     3307.766  1.263992E-13
     3308.513  1.264433E-13
     3309.259  1.264784E-13
     3310.006  1.264931E-13
     3310.753  1.251064E-13
       3311.5  1.237263E-13
     3312.247  1.223544E-13
     3312.995  1.209891E-13
     3313.742  1.196315E-13
     3314.492  1.182780E-13
      3315.24  1.169348E-13
     3315.988  1.155992E-13
     3316.736  1.142708E-13
     3317.485  1.129496E-13
     3318.233  1.116360E-13
     3318.982  1.103297E-13
     3319.733  1.090277E-13
      3320.48  1.076898E-13
     3321.229  1.063292E-13
     3321.979  1.049766E-13
     3322.729  1.036325E-13
     3323.478  1.022963E-13
     3324.228  1.009682E-13
     3324.979  9.964818E-14
     3325.729  9.833661E-14
     3326.479  9.703309E-14
     3327.232  9.573471E-14
     3327.982  9.444777E-14
     3328.733  9.316889E-14
     3329.485  9.189811E-14
     3330.236  9.076692E-14
     3330.988  8.992699E-14
     3331.739  8.909109E-14
     3332.491  8.825839E-14
     3333.243  8.742947E-14
     3333.995  8.660402E-14
     3334.747  8.578231E-14
       3335.5  8.496385E-14
     3336.253  8.414917E-14
     3337.005  8.333824E-14
     3337.759  8.253053E-14
     3338.512  8.172660E-14
     3339.265  8.092645E-14
     3340.019  8.013910E-14
     3340.772  7.973112E-14
     3341.526  7.932264E-14
      3342.28  7.891380E-14
     3343.034  7.850433E-14
     3343.789  7.809464E-14
     3344.545  7.768328E-14
       3345.3  7.727258E-14
     3346.055  7.686142E-14
      3346.81  7.644974E-14
     3347.565  7.603772E-14
     3348.319  7.562614E-14
     3349.076  7.521218E-14
     3349.832  7.479867E-14
     3350.588  7.476325E-14
     3351.344  7.483140E-14
       3352.1  7.489420E-14
     3352.856  7.495170E-14
     3353.613  7.500384E-14
      3354.37  7.505062E-14
     3355.127  7.509207E-14
     3355.884  7.512816E-14
     3356.641  7.515889E-14
     3357.398  7.518426E-14
     3358.158  7.520431E-14
     3358.916  7.521894E-14
     3359.674  7.522819E-14
     3360.432  7.445988E-14
      3361.19  7.311496E-14
     3361.948  7.178037E-14
     3362.707  7.045529E-14
     3363.466  6.914056E-14
     3364.225  6.783578E-14
     3364.982  6.654427E-14
     3365.742  6.525980E-14
     3366.501  6.398530E-14
     3367.261  6.272118E-14
     3368.021  6.146665E-14
     3368.782  6.021973E-14
     3369.543  5.898563E-14
     3370.303  5.839005E-14
     3371.063  5.874047E-14
     3371.824  5.908349E-14
     3372.585  5.941909E-14
     3373.346  5.974718E-14
     3374.109  6.006864E-14
     3374.871  6.038175E-14
      3375.63  6.068677E-14
     3376.392  6.098502E-14
     3377.154  6.127583E-14
     3377.918  6.155981E-14
     3378.678  6.183490E-14
     3379.441  6.210324E-14
     3380.203  6.214225E-14
     3380.966  6.156988E-14
     3381.729  6.099985E-14
     3382.492  6.043216E-14
     3383.257  5.986554E-14
     3384.021  5.930273E-14
     3384.784  5.874225E-14
     3385.548  5.818431E-14
     3386.312  5.762873E-14
     3387.076  5.707549E-14
     3387.843  5.652321E-14
     3388.607  5.597487E-14
      3389.37  5.543029E-14
     3390.135  5.496968E-14
     3390.899  5.489756E-14
     3391.665  5.482278E-14
      3392.43  5.474536E-14
     3393.196  5.466532E-14
     3393.961  5.458262E-14
     3394.727  5.449726E-14
     3395.493  5.440924E-14
     3396.259  5.431858E-14
     3397.026  5.422523E-14
     3397.792  5.412927E-14
     3398.561  5.403037E-14
     3399.328  5.392906E-14
     3400.095  5.382187E-14
     3400.862  5.368978E-14
      3401.63  5.355571E-14
     3402.397  5.341974E-14
     3403.165  5.328183E-14
     3403.933  5.314201E-14
     3404.701  5.300025E-14
     3405.469  5.285654E-14
     3406.236  5.271125E-14
     3407.005  5.256366E-14
     3407.775  5.241379E-14
     3408.544  5.226234E-14
     3409.313  5.210889E-14
     3410.083  5.193816E-14
     3410.852  5.163880E-14
     3411.622  5.133952E-14
     3412.394  5.103948E-14
     3413.164  5.074017E-14
     3413.934  5.044088E-14
     3414.704  5.014165E-14
     3415.475  4.984234E-14
     3416.245  4.954320E-14
     3417.014  4.924471E-14
     3417.787  4.894479E-14
     3418.559  4.864562E-14
      3419.33  4.834645E-14
       3420.1  4.800524E-14
     3420.872  4.737776E-14
     3421.644  4.675410E-14
     3422.417  4.613291E-14
      3423.19  4.551712E-14
     3423.962  4.490518E-14
     3424.735  4.429707E-14
     3425.508  4.369280E-14
     3426.281  4.309259E-14
     3427.054  4.249621E-14
     3427.829  4.190239E-14
     3428.603  4.131393E-14
     3429.376  4.072933E-14
      3430.15  4.019231E-14
     3430.922  3.984023E-14
     3431.697  3.948867E-14
     3432.471  3.913842E-14
     3433.245  3.878959E-14
      3434.02  3.844197E-14
     3434.795  3.809577E-14
      3435.57  3.775100E-14
     3436.345  3.740743E-14
     3437.121  3.706530E-14
     3437.898  3.672363E-14
     3438.674  3.638424E-14
      3439.45  3.604608E-14
     3440.226  3.580486E-14
     3441.002  3.579476E-14
     3441.779  3.578245E-14
     3442.556  3.576796E-14
     3443.333  3.575128E-14
     3444.109  3.573239E-14
     3444.887  3.571130E-14
     3445.664  3.568802E-14
     3446.442  3.566252E-14
     3447.221  3.563476E-14
     3447.999  3.560485E-14
     3448.775  3.557283E-14
     3449.553  3.553851E-14
     3450.332  3.533537E-14
      3451.11  3.490905E-14
     3451.889  3.448516E-14
      3452.67  3.406265E-14
     3453.449  3.364378E-14
     3454.229  3.322734E-14
     3455.008  3.281347E-14
     3455.788  3.240191E-14
     3456.567  3.199292E-14
     3457.347  3.158638E-14
     3458.127  3.118241E-14
     3458.908  3.078077E-14
     3459.688  3.038171E-14
     3460.469  3.013186E-14
      3461.25  2.997976E-14
     3462.031  2.982738E-14
     3462.812  2.967473E-14
     3463.594  2.952180E-14
     3464.375  2.936863E-14
     3465.157  2.921520E-14
     3465.939  2.906147E-14
     3466.721  2.890753E-14
     3467.503  2.875324E-14
     3468.286  2.859874E-14
     3469.068  2.844400E-14
     3469.853  2.828854E-14
     3470.636  2.808071E-14
     3471.419  2.786128E-14
     3472.203  2.764252E-14
     3472.986  2.742436E-14
      3473.77  2.720673E-14
     3474.554  2.698984E-14
     3475.338  2.677348E-14
     3476.122  2.655781E-14
     3476.905  2.634326E-14
     3477.691  2.612825E-14
     3478.476  2.591444E-14
     3479.261  2.570124E-14
     3480.046  2.549257E-14
     3480.831  2.534740E-14
     3481.617  2.520212E-14
     3482.402  2.505684E-14
     3483.188  2.491154E-14
     3483.974  2.476614E-14
     3484.762  2.462037E-14
     3485.549  2.447491E-14
     3486.335  2.432940E-14
     3487.122  2.418387E-14
     3487.909  2.403828E-14
     3488.696  2.389265E-14
     3489.483  2.374699E-14
     3490.271  2.356058E-14
     3491.056  2.329807E-14
     3491.844  2.303629E-14
     3492.632  2.277598E-14
      3493.42  2.251706E-14
      3494.21  2.225889E-14
     3494.999  2.200276E-14
     3495.787  2.174810E-14
     3496.576  2.149483E-14
     3497.365  2.124295E-14
     3498.156  2.099194E-14
     3498.946  2.074286E-14
     3499.735  2.049527E-14
     3500.525  2.034584E-14
     3501.313  2.024575E-14
     3502.103  2.014559E-14
     3502.893  2.004557E-14
     3503.684  1.994569E-14
     3504.474  1.984599E-14
     3505.265  1.974644E-14
     3506.056  1.964703E-14
     3506.847  1.954776E-14
     3507.639  1.944867E-14
      3508.43  1.934972E-14
     3509.224  1.925068E-14
     3510.016  1.915504E-14
     3510.808  1.920675E-14
       3511.6  1.925753E-14
     3512.393  1.930739E-14
     3513.185  1.935631E-14
     3513.978  1.940431E-14
     3514.771  1.945137E-14
     3515.566  1.949763E-14
     3516.357  1.954272E-14
     3517.151  1.958700E-14
     3517.944  1.963035E-14
     3518.738  1.967276E-14
     3519.532  1.971424E-14
     3520.326  1.976174E-14
     3521.121  1.981828E-14
     3521.915  1.987381E-14
      3522.71  1.992837E-14
     3523.505  1.998194E-14
       3524.3  2.003451E-14
     3525.095  2.008611E-14
     3525.891  2.013670E-14
     3526.688  2.018643E-14
     3527.484  2.023505E-14
      3528.28  2.028267E-14
     3529.076  2.032930E-14
     3529.873  2.037493E-14
     3530.669  2.008199E-14
     3531.466  1.972676E-14
     3532.263  1.937355E-14
      3533.06  1.902234E-14
     3533.855  1.867411E-14
     3534.653  1.832693E-14
      3535.45  1.798187E-14
     3536.248  1.763884E-14
     3537.046  1.729792E-14
     3537.846  1.695820E-14
     3538.645  1.662134E-14
     3539.443  1.628650E-14
     3540.242  1.609645E-14
     3541.043  1.623521E-14
     3541.842  1.637212E-14
     3542.641  1.650750E-14
      3543.44  1.664144E-14
      3544.24  1.677386E-14
     3545.038  1.690447E-14
     3545.838  1.703387E-14
     3546.638  1.716183E-14
     3547.438  1.728825E-14
     3548.239  1.741319E-14
     3549.041  1.753689E-14
     3549.842  1.765884E-14
     3550.643  1.774217E-14
     3551.444  1.781530E-14
     3552.244  1.788720E-14
     3553.045  1.795821E-14
     3553.851  1.802849E-14
     3554.653  1.809737E-14
     3555.455  1.816518E-14
     3556.258  1.823191E-14
      3557.06  1.829757E-14
     3557.861  1.836202E-14
     3558.666  1.842568E-14
     3559.469  1.848812E-14
     3560.272  1.847905E-14
     3561.075  1.833219E-14
     3561.879  1.818591E-14
     3562.683  1.804012E-14
     3563.487  1.789491E-14
     3564.291  1.775028E-14
     3565.095  1.760614E-14
     3565.899  1.746258E-14
     3566.704  1.731956E-14
     3567.509  1.717712E-14
     3568.314  1.703518E-14
     3569.119  1.689382E-14
     3569.925  1.675300E-14
      3570.73  1.657784E-14
     3571.536  1.639983E-14
     3572.342  1.622270E-14
     3573.148  1.604639E-14
     3573.954  1.587095E-14
     3574.761  1.569629E-14
     3575.567  1.552250E-14
     3576.374  1.534954E-14
     3577.181  1.517746E-14
     3577.989  1.500615E-14
     3578.796  1.483572E-14
     3579.605  1.466571E-14
     3580.413  1.461256E-14
     3581.221  1.466937E-14
     3582.029  1.472530E-14
     3582.837  1.478037E-14
     3583.646  1.483458E-14
     3584.455  1.488793E-14
     3585.263  1.494041E-14
     3586.073  1.499204E-14
     3586.882  1.504281E-14
     3587.691  1.509270E-14
     3588.501  1.514172E-14
     3589.311  1.518988E-14
     3590.121  1.522576E-14
     3590.931  1.519588E-14
     3591.741  1.516577E-14
     3592.552  1.513542E-14
     3593.362  1.510485E-14
     3594.173  1.507403E-14
     3594.984  1.504299E-14
     3595.795  1.501172E-14
     3596.607  1.498021E-14
     3597.418  1.494847E-14
      3598.23  1.491649E-14
     3599.042  1.488428E-14
     3599.854  1.485183E-14
     3600.667  1.481906E-14
     3601.479  1.478605E-14
     3602.292  1.475284E-14
     3603.104  1.471944E-14
     3603.918  1.468583E-14
     3604.733  1.465194E-14
     3605.546  1.461793E-14
      3606.36  1.458373E-14
     3607.174  1.454932E-14
     3607.988  1.451471E-14
     3608.802  1.447990E-14
     3609.616  1.444488E-14
     3610.431  1.436512E-14
     3611.245  1.424595E-14
      3612.06  1.412724E-14
     3612.875  1.400898E-14
     3613.691  1.389121E-14
     3614.506  1.377390E-14
     3615.322  1.365704E-14
     3616.137  1.354067E-14
     3616.954  1.342472E-14
      3617.77  1.330927E-14
     3618.586  1.319427E-14
     3619.403  1.307976E-14
     3620.219  1.302082E-14
     3621.036  1.311144E-14
     3621.855  1.320121E-14
     3622.673  1.328968E-14
     3623.488  1.337684E-14
     3624.306  1.346314E-14
     3625.124  1.354835E-14
     3625.942  1.363246E-14
     3626.762  1.371572E-14
      3627.58  1.379766E-14
     3628.399  1.387853E-14
     3629.218  1.395831E-14
     3630.037  1.402513E-14
     3630.856  1.383853E-14
     3631.677  1.365240E-14
     3632.497  1.346780E-14
     3633.316  1.328412E-14
     3634.136  1.310146E-14
     3634.956  1.291977E-14
     3635.777  1.273906E-14
     3636.597  1.255938E-14
     3637.417  1.238067E-14
     3638.238  1.220294E-14
     3639.059  1.202619E-14
     3639.881  1.185042E-14
     3640.702  1.193253E-14
     3641.523  1.205719E-14
     3642.345  1.218054E-14
     3643.167  1.230255E-14
     3643.989  1.242328E-14
     3644.812  1.254266E-14
     3645.634  1.266072E-14
     3646.457  1.277744E-14
      3647.28  1.289287E-14
     3648.103  1.300695E-14
     3648.926  1.311971E-14
     3649.749  1.323112E-14
     3650.573  1.320532E-14
     3651.396  1.311999E-14
      3652.22  1.303488E-14
     3653.045  1.295002E-14
     3653.869  1.286541E-14
     3654.693  1.278103E-14
     3655.518  1.269690E-14
     3656.343  1.261300E-14
      3657.17  1.252913E-14
     3657.995  1.244573E-14
     3658.821  1.236256E-14
     3659.646  1.227963E-14
     3660.472  1.221552E-14
     3661.298  1.216533E-14
     3662.125  1.211515E-14
     3662.951  1.206498E-14
     3663.777  1.201481E-14
     3664.604  1.196464E-14
     3665.431  1.191447E-14
     3666.258  1.186431E-14
     3667.085  1.181415E-14
     3667.913  1.176399E-14
     3668.741  1.171383E-14
     3669.569  1.166368E-14
     3670.397  1.158399E-14
     3671.225  1.147256E-14
     3672.053  1.136161E-14
     3672.882  1.125112E-14
     3673.711  1.114117E-14
      3674.54  1.103168E-14
     3675.369  1.092270E-14
     3676.198  1.081421E-14
     3677.028  1.070621E-14
     3677.858  1.059869E-14
     3678.687  1.049169E-14
     3679.518  1.038518E-14
     3680.348  1.037628E-14
     3681.178  1.050132E-14
     3682.009  1.062505E-14
      3682.84  1.074753E-14
     3683.673  1.086898E-14
     3684.504  1.098885E-14
     3685.336  1.110741E-14
     3686.167  1.122471E-14
     3686.999  1.134070E-14
     3687.831  1.145536E-14
     3688.663  1.156877E-14
     3689.496  1.168086E-14
     3690.328  1.170526E-14
     3691.161  1.159685E-14
     3691.994  1.148893E-14
     3692.827  1.138143E-14
      3693.66  1.127443E-14
     3694.494  1.116788E-14
      3695.33  1.106154E-14
     3696.164  1.095592E-14
     3696.998  1.085078E-14
      3697.83  1.074635E-14
     3698.664  1.064216E-14
     3699.499  1.053840E-14
     3700.333  1.046979E-14
     3701.171  1.045320E-14
     3702.006  1.043645E-14
     3702.841  1.041949E-14
     3703.677  1.040233E-14
     3704.512  1.038496E-14
     3705.346  1.036743E-14
     3706.185  1.034961E-14
     3707.021  1.033162E-14
     3707.857  1.031342E-14
     3708.694  1.029502E-14
     3709.533  1.027637E-14
      3710.37  1.019430E-14
     3711.208  1.003301E-14
     3712.045  9.872685E-15
     3712.883  9.713269E-15
      3713.72  9.554770E-15
     3714.558  9.397228E-15
     3715.396  9.240604E-15
     3716.235  9.084853E-15
     3717.073  8.930109E-15
     3717.912  8.776239E-15
     3718.751  8.623332E-15
     3719.591  8.471303E-15
      3720.43  8.446893E-15
     3721.269  8.542545E-15
     3722.109  8.637217E-15
     3722.949  8.730851E-15
     3723.789  8.823473E-15
     3724.629  8.915079E-15
      3725.47  9.005675E-15
     3726.311  9.095229E-15
     3727.151  9.183767E-15
     3727.992  9.271290E-15
     3728.834  9.357795E-15
     3729.675  9.443257E-15
     3730.517  9.427086E-15
     3731.359  9.347709E-15
     3732.201  9.268640E-15
     3733.043  9.189902E-15
     3733.885  9.111450E-15
     3734.728  9.033330E-15
     3735.571  8.955521E-15
     3736.416  8.877842E-15
     3737.259  8.800651E-15
     3738.102  8.723796E-15
     3738.946  8.647248E-15
     3739.789  8.571014E-15
     3740.633  8.533594E-15
     3741.477  8.508936E-15
     3742.322  8.484198E-15
     3743.166  8.459376E-15
     3744.011  8.434463E-15
     3744.855  8.409473E-15
     3745.701  8.384384E-15
     3746.546  8.359218E-15
     3747.391  8.333963E-15
     3748.237  8.308630E-15
     3749.083  8.283198E-15
     3749.929  8.257687E-15
     3750.775  8.306314E-15
     3751.621  8.361097E-15
     3752.468  8.415164E-15
     3753.315  8.468546E-15
     3754.162  8.521212E-15
     3755.009  8.573176E-15
     3755.856  8.624422E-15
     3756.704  8.674980E-15
     3757.551  8.724820E-15
     3758.399  8.773955E-15
     3759.247  8.822385E-15
     3760.096  8.856125E-15
     3760.944  8.779747E-15
     3761.793  8.703673E-15
     3762.642  8.627904E-15
     3763.493  8.552265E-15
     3764.342  8.477106E-15
     3765.191  8.402271E-15
     3766.043  8.327552E-15
     3766.891  8.253524E-15
     3767.741  8.179608E-15
     3768.591  8.106021E-15
     3769.442  8.032720E-15
     3770.292  7.974210E-15
     3771.145  7.943356E-15
     3771.996  7.912552E-15
     3772.847  7.881730E-15
     3773.698  7.850888E-15
     3774.548  7.820092E-15
       3775.4  7.789202E-15
     3776.254  7.758220E-15
     3777.106  7.727292E-15
     3777.958  7.696340E-15
     3778.811  7.665369E-15
     3779.664  7.634371E-15
     3780.516  7.642198E-15
     3781.369  7.674921E-15
     3782.223  7.707138E-15
     3783.076  7.738828E-15
      3783.93  7.770011E-15
     3784.784  7.800673E-15
     3785.638  7.830831E-15
     3786.492  7.860467E-15
     3787.347  7.889589E-15
     3788.201  7.918186E-15
     3789.056  7.946271E-15
     3789.911  7.973845E-15
     3790.768  7.916839E-15
     3791.624  7.850471E-15
     3792.479  7.784380E-15
     3793.335  7.718526E-15
     3794.191  7.652950E-15
     3795.047  7.587632E-15
     3795.904  7.522572E-15
      3796.76  7.457788E-15
     3797.617  7.393263E-15
     3798.474  7.328997E-15
     3799.331  7.264991E-15
     3800.188  7.197828E-15
     3801.046  7.118884E-15
     3801.904  7.040300E-15
     3802.762  6.962120E-15
      3803.62  6.884320E-15
     3804.478  6.806926E-15
     3805.337  6.729889E-15
     3806.195  6.653260E-15
     3807.054  6.577011E-15
     3807.913  6.501147E-15
     3808.772  6.425687E-15
     3809.632  6.350590E-15
     3810.492  6.340360E-15
     3811.352  6.378049E-15
     3812.212  6.415227E-15
     3813.072  6.451879E-15
     3813.932  6.488028E-15
     3814.793  6.523652E-15
     3815.654  6.558762E-15
     3816.515  6.593345E-15
     3817.378  6.627511E-15
      3818.24  6.661060E-15
     3819.101  6.694094E-15
     3819.963  6.726611E-15
     3820.825  6.657221E-15
     3821.687  6.583630E-15
      3822.55  6.510377E-15
     3823.412  6.437503E-15
     3824.275  6.364987E-15
     3825.138  6.292851E-15
     3826.001  6.221055E-15
     3826.864  6.149639E-15
     3827.728  6.078582E-15
     3828.592  6.007887E-15
     3829.456  5.937551E-15
      3830.32  5.912334E-15
     3831.184  5.963001E-15
     3832.049  6.013063E-15
     3832.913  6.062519E-15
     3833.778  6.111369E-15
     3834.643  6.159598E-15
     3835.509  6.207220E-15
     3836.374  6.254247E-15
      3837.24  6.300639E-15
     3838.106  6.346436E-15
     3838.972  6.391621E-15
     3839.838  6.436185E-15
     3840.705  6.392536E-15
     3841.571  6.328962E-15
     3842.438  6.265677E-15
     3843.307  6.202539E-15
     3844.173  6.139989E-15
     3845.042  6.077448E-15
      3845.91  6.015336E-15
     3846.778  5.953513E-15
     3847.646  5.891998E-15
     3848.516  5.830617E-15
     3849.385  5.769665E-15
     3850.253  5.715578E-15
     3851.122  5.677565E-15
     3851.989  5.639755E-15
     3852.858  5.601968E-15
     3853.729  5.564193E-15
     3854.599  5.526619E-15
     3855.469  5.489153E-15
     3856.339  5.451795E-15
     3857.209  5.414554E-15
      3858.08  5.377421E-15
      3858.95  5.340397E-15
     3859.821  5.303481E-15
     3860.692  5.281466E-15
     3861.563  5.263249E-15
     3862.435  5.244999E-15
     3863.306  5.226711E-15
     3864.178  5.208387E-15
      3865.05  5.190029E-15
     3865.922  5.171629E-15
     3866.794  5.153196E-15
     3867.667  5.134726E-15
      3868.54  5.116218E-15
     3869.413  5.097677E-15
     3870.286  5.083484E-15
     3871.159  5.078212E-15
     3872.033  5.072805E-15
     3872.909  5.067249E-15
     3873.782  5.061573E-15
     3874.657  5.055761E-15
     3875.531  5.049814E-15
     3876.406  5.043732E-15
      3877.28  5.037514E-15
     3878.155  5.031161E-15
      3879.03  5.024675E-15
     3879.906  5.018048E-15
     3880.781  4.983000E-15
     3881.657  4.944659E-15
     3882.533  4.906452E-15
     3883.409  4.868390E-15
     3884.285  4.830454E-15
     3885.162  4.792663E-15
     3886.039  4.755007E-15
     3886.916  4.717486E-15
     3887.792  4.680112E-15
      3888.67  4.642862E-15
     3889.547  4.605759E-15
     3890.425  4.572372E-15
     3891.303  4.542889E-15
     3892.181  4.513485E-15
     3893.059  4.484166E-15
     3893.938  4.454924E-15
     3894.816  4.425760E-15
     3895.695  4.396674E-15
     3896.574  4.367666E-15
     3897.454  4.338737E-15
     3898.333  4.309891E-15
     3899.213  4.281125E-15
     3900.093  4.256340E-15
     3900.975  4.264610E-15
     3901.855  4.272638E-15
     3902.736  4.280452E-15
     3903.616  4.288045E-15
     3904.497  4.295420E-15
     3905.378  4.302576E-15
      3906.26  4.309514E-15
     3907.141  4.316231E-15
     3908.023  4.322732E-15
     3908.905  4.329012E-15
     3909.787  4.335072E-15
     3910.669  4.286663E-15
     3911.552  4.221256E-15
     3912.434  4.156247E-15
     3913.317  4.091602E-15
       3914.2  4.027354E-15
     3915.083  3.963507E-15
     3915.967  3.900023E-15
     3916.851  3.836923E-15
     3917.734  3.774222E-15
     3918.618  3.711904E-15
     3919.503  3.649969E-15
     3920.387  3.606524E-15
     3921.272  3.586478E-15
     3922.159  3.566416E-15
     3923.042  3.546482E-15
     3923.927  3.526538E-15
     3924.812  3.506630E-15
     3925.698  3.486761E-15
     3926.584  3.466922E-15
     3927.472  3.447074E-15
     3928.361  3.427262E-15
     3929.247  3.407531E-15
     3930.134  3.390370E-15
     3931.021  3.387419E-15
     3931.906  3.384378E-15
     3932.795  3.381225E-15
     3933.682  3.377981E-15
      3934.57  3.374640E-15
     3935.458  3.371200E-15
     3936.346  3.367661E-15
     3937.234  3.364027E-15
     3938.123  3.360292E-15
     3939.011  3.356460E-15
       3939.9  3.352529E-15
     3940.789  3.326517E-15
     3941.678  3.297819E-15
     3942.568  3.269243E-15
     3943.458  3.240784E-15
     3944.347  3.212439E-15
     3945.238  3.184211E-15
     3946.128  3.156106E-15
     3947.018  3.128108E-15
     3947.909  3.100235E-15
       3948.8  3.072478E-15
     3949.691  3.044837E-15
     3950.582  3.006607E-15
     3951.474  2.962904E-15
     3952.365  2.919463E-15
     3953.257  2.876272E-15
     3954.149  2.833334E-15
     3955.042  2.790648E-15
     3955.934  2.748224E-15
     3956.829  2.705938E-15
     3957.722  2.664020E-15
     3958.615  2.622354E-15
     3959.508  2.580942E-15
     3960.402  2.571418E-15
     3961.295  2.600472E-15
     3962.189  2.629199E-15
     3963.083  2.657583E-15
     3963.978  2.685633E-15
     3964.872  2.713347E-15
     3965.767  2.740718E-15
     3966.662  2.767759E-15
     3967.557  2.794457E-15
     3968.452  2.820819E-15
     3969.347  2.846843E-15
     3970.243  2.854128E-15
     3971.139  2.812050E-15
     3972.035  2.770227E-15
     3972.932  2.728637E-15
     3973.828  2.687303E-15
     3974.725  2.646213E-15
     3975.622  2.605378E-15
     3976.519  2.564778E-15
     3977.416  2.524434E-15
     3978.314  2.484325E-15
     3979.211  2.444471E-15
     3980.109  2.411076E-15
     3981.008  2.422476E-15
     3981.906  2.433690E-15
     3982.804  2.444722E-15
     3983.703  2.455568E-15
     3984.602  2.466230E-15
     3985.503  2.476732E-15
     3986.403  2.487021E-15
     3987.302  2.497129E-15
     3988.202  2.507049E-15
     3989.102  2.516786E-15
     3990.002  2.526244E-15
     3990.903  2.498241E-15
     3991.803  2.470385E-15
     3992.704  2.442661E-15
     3993.605  2.415084E-15
     3994.506  2.387640E-15
     3995.407  2.360343E-15
     3996.309  2.333187E-15
     3997.211  2.306178E-15
     3998.113  2.279303E-15
     3999.015  2.252575E-15
     3999.917  2.225981E-15
      4000.82  2.194132E-15
     4001.725  2.161825E-15
     4002.628  2.129767E-15
     4003.531  2.097864E-15
     4004.432  2.066210E-15
     4005.336  2.034642E-15
