WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.221380E-16
PIVWV    r 1595.281
BANDW    r 97.19807
TPEAK    r 0.01081984
EQUVW    r 2.249232
RECTW    r 207.8804
EMFLX    r 3.969751E-14
      3550.45  4.281784E-10
     3551.168  4.267488E-10
     3551.887  4.253159E-10
     3552.607  4.238813E-10
     3553.326  4.224465E-10
     3554.044  4.210155E-10
     3554.764  4.195791E-10
     3555.483  4.181461E-10
     3556.203  4.167091E-10
     3556.923  4.152715E-10
     3557.642  4.138367E-10
     3558.363  4.123978E-10
     3559.082  4.109622E-10
     3559.803  4.095221E-10
     3560.524  4.081046E-10
     3561.243  4.066991E-10
     3561.967  4.052861E-10
     3562.687  4.038797E-10
     3563.408  4.024698E-10
      3564.13  4.010595E-10
      3564.85  3.996524E-10
     3565.573  3.982416E-10
     3566.295  3.968302E-10
     3567.017  3.954188E-10
     3567.738  3.940104E-10
     3568.461  3.925978E-10
     3569.182  3.911892E-10
     3569.905  3.897763E-10
     3570.628  3.884224E-10
      3571.35  3.870805E-10
     3572.073  3.857344E-10
     3572.797  3.843885E-10
     3573.519  3.830460E-10
     3574.243  3.816990E-10
     3574.967  3.803521E-10
     3575.691  3.790052E-10
     3576.414  3.776608E-10
     3577.138  3.763132E-10
     3577.863  3.749648E-10
     3578.588  3.736162E-10
     3579.311  3.722712E-10
     3580.036  3.709250E-10
     3580.761  3.696396E-10
     3581.485  3.683569E-10
      3582.21  3.670708E-10
     3582.934  3.657880E-10
      3583.66  3.645011E-10
     3584.386  3.632138E-10
      3585.11  3.619297E-10
     3585.836  3.606422E-10
     3586.563  3.593546E-10
     3587.287  3.580698E-10
     3588.014  3.567812E-10
     3588.741  3.554924E-10
     3589.468  3.542033E-10
     3590.193  3.529378E-10
     3590.921  3.517239E-10
     3591.648  3.505098E-10
     3592.376  3.492949E-10
     3593.102  3.480832E-10
      3593.83  3.468683E-10
     3594.556  3.456559E-10
     3595.284  3.444397E-10
     3596.012  3.432230E-10
     3596.741  3.420065E-10
     3597.468  3.407928E-10
     3598.197  3.395750E-10
     3598.923  3.383610E-10
     3599.653  3.371424E-10
     3600.382  3.359618E-10
     3601.111  3.348151E-10
     3601.839  3.336712E-10
     3602.569  3.325238E-10
     3603.298  3.313761E-10
     3604.026  3.302309E-10
     3604.757  3.290820E-10
     3605.487  3.279330E-10
     3606.217  3.267834E-10
     3606.946  3.256363E-10
     3607.679  3.244827E-10
     3608.408  3.233348E-10
     3609.137  3.221866E-10
     3609.868  3.210348E-10
     3610.599  3.199286E-10
     3611.329  3.188345E-10
      3612.06  3.177370E-10
      3612.79  3.166424E-10
     3613.522  3.155443E-10
     3614.254  3.144457E-10
     3614.986  3.133469E-10
     3615.717  3.122502E-10
     3616.449  3.111505E-10
     3617.182  3.100503E-10
     3617.915  3.089497E-10
     3618.646  3.078515E-10
     3619.381  3.067471E-10
     3620.112  3.056488E-10
     3620.845  3.045498E-10
     3621.577  3.034533E-10
     3622.311  3.023541E-10
     3623.043  3.012575E-10
     3623.777  3.001584E-10
     3624.509  2.990619E-10
     3625.243  2.979623E-10
     3625.978  2.968630E-10
      3626.71  2.957665E-10
     3627.445  2.946667E-10
      3628.18  2.935670E-10
     3628.915  2.924674E-10
     3629.648  2.913704E-10
     3630.384  2.903150E-10
     3631.121  2.892975E-10
     3631.854  2.882849E-10
      3632.59  2.872693E-10
     3633.326  2.862532E-10
      3634.06  2.852402E-10
     3634.795  2.842266E-10
     3635.531  2.832100E-10
     3636.268  2.821931E-10
     3637.002  2.811787E-10
     3637.739  2.801612E-10
     3638.474  2.791460E-10
     3639.211  2.781281E-10
     3639.948  2.771098E-10
     3640.684  2.761357E-10
     3641.421  2.751618E-10
     3642.159  2.741875E-10
     3642.897  2.732129E-10
     3643.635  2.722381E-10
     3644.373  2.712634E-10
     3645.112  2.702885E-10
     3645.848  2.693157E-10
     3646.587  2.683402E-10
     3647.325  2.673644E-10
     3648.062  2.663910E-10
       3648.8  2.654172E-10
     3649.539  2.644408E-10
     3650.278  2.634842E-10
     3651.016  2.625627E-10
     3651.755  2.616385E-10
     3652.493  2.607166E-10
     3653.233  2.597919E-10
     3653.973  2.588672E-10
     3654.713  2.579419E-10
     3655.454  2.570163E-10
     3656.195  2.560904E-10
     3656.933  2.551672E-10
     3657.674  2.542408E-10
     3658.415  2.533144E-10
     3659.156  2.523876E-10
     3659.896  2.514630E-10
     3660.637  2.505729E-10
     3661.377  2.496908E-10
     3662.118  2.488063E-10
     3662.858  2.479238E-10
       3663.6  2.470388E-10
     3664.341  2.461558E-10
     3665.083  2.452700E-10
     3665.825  2.443844E-10
     3666.568  2.434984E-10
     3667.311  2.426120E-10
     3668.054  2.417256E-10
     3668.795  2.408412E-10
     3669.538  2.399543E-10
     3670.282  2.390816E-10
     3671.025  2.382322E-10
     3671.767  2.373849E-10
     3672.511  2.365351E-10
     3673.255  2.356854E-10
     3673.997  2.348376E-10
      3674.74  2.339895E-10
     3675.484  2.331391E-10
     3676.229  2.322883E-10
     3676.971  2.314396E-10
     3677.716  2.305887E-10
     3678.461  2.297373E-10
     3679.207  2.288859E-10
      3679.95  2.280365E-10
     3680.696  2.272240E-10
     3681.441  2.264144E-10
     3682.187  2.256044E-10
     3682.931  2.247965E-10
     3683.677  2.239862E-10
     3684.423  2.231756E-10
      3685.17  2.223647E-10
     3685.914  2.215562E-10
     3686.661  2.207450E-10
     3687.408  2.199337E-10
     3688.153  2.191243E-10
     3688.898  2.183148E-10
     3689.648  2.175005E-10
     3690.393  2.167175E-10
     3691.141  2.159558E-10
     3691.886  2.151961E-10
     3692.635  2.144339E-10
     3693.383  2.136716E-10
     3694.129  2.129108E-10
     3694.877  2.121481E-10
     3695.626  2.113849E-10
     3696.375  2.106212E-10
     3697.121  2.098594E-10
      3697.87  2.090955E-10
     3698.619  2.083314E-10
     3699.369  2.075666E-10
     3700.116  2.068093E-10
     3700.866  2.060777E-10
     3701.616  2.053460E-10
     3702.364  2.046161E-10
     3703.114  2.038841E-10
     3703.864  2.031516E-10
     3704.612  2.024208E-10
     3705.361  2.016902E-10
     3706.111  2.009571E-10
     3706.862  2.002235E-10
     3707.613  1.994900E-10
     3708.364  1.987564E-10
     3709.114  1.980242E-10
     3709.865  1.972901E-10
     3710.617  1.965988E-10
     3711.366  1.959186E-10
     3712.118  1.952365E-10
      3712.87  1.945535E-10
     3713.623  1.938704E-10
     3714.375  1.931872E-10
     3715.125  1.925054E-10
     3715.878  1.918213E-10
     3716.629  1.911387E-10
     3717.382  1.904538E-10
     3718.135  1.897688E-10
     3718.886  1.890853E-10
     3719.639  1.883996E-10
     3720.391  1.877186E-10
     3721.145  1.870390E-10
     3721.899  1.863593E-10
     3722.653  1.856794E-10
     3723.405  1.850011E-10
     3724.159  1.843209E-10
     3724.914  1.836407E-10
     3725.668  1.829604E-10
     3726.423  1.822797E-10
     3727.176  1.816008E-10
     3727.931  1.809199E-10
     3728.684  1.802408E-10
      3729.44  1.795598E-10
     3730.195  1.788918E-10
     3730.949  1.782632E-10
     3731.705  1.776328E-10
     3732.459  1.770039E-10
     3733.215  1.763729E-10
     3733.971  1.757415E-10
     3734.726  1.751119E-10
     3735.482  1.744799E-10
     3736.239  1.738480E-10
     3736.996  1.732156E-10
     3737.753  1.725830E-10
     3738.508  1.719521E-10
     3739.266  1.713191E-10
     3740.023  1.706865E-10
     3740.781  1.700775E-10
     3741.537  1.694699E-10
     3742.295  1.688604E-10
     3743.051  1.682524E-10
     3743.809  1.676426E-10
     3744.568  1.670328E-10
     3745.324  1.664243E-10
     3746.081  1.658155E-10
      3746.84  1.652051E-10
     3747.599  1.645940E-10
     3748.358  1.639832E-10
     3749.116  1.633735E-10
     3749.877  1.627606E-10
     3750.635  1.621693E-10
     3751.395  1.615798E-10
     3752.155  1.609902E-10
     3752.915  1.604007E-10
     3753.673  1.598124E-10
     3754.434  1.592224E-10
     3755.194  1.586322E-10
     3755.953  1.580436E-10
     3756.714  1.574533E-10
     3757.473  1.568643E-10
     3758.234  1.562736E-10
     3758.996  1.556829E-10
     3759.755  1.550935E-10
     3760.515  1.545283E-10
     3761.279  1.539713E-10
     3762.039  1.534172E-10
     3762.801  1.528613E-10
     3763.563  1.523054E-10
     3764.325  1.517493E-10
     3765.086  1.511945E-10
     3765.849  1.506380E-10
     3766.612  1.500813E-10
     3767.375  1.495245E-10
     3768.136  1.489689E-10
     3768.899  1.484115E-10
     3769.661  1.478556E-10
     3770.425  1.473105E-10
     3771.188  1.467752E-10
      3771.95  1.462413E-10
     3772.715  1.457057E-10
     3773.479  1.451699E-10
     3774.241  1.446355E-10
     3775.006  1.440995E-10
     3775.771  1.435635E-10
     3776.534  1.430286E-10
     3777.299  1.424922E-10
     3778.064  1.419557E-10
     3778.829  1.414191E-10
     3779.593  1.408835E-10
     3780.359  1.403613E-10
     3781.125  1.398555E-10
     3781.891  1.393495E-10
     3782.655  1.388449E-10
     3783.421  1.383386E-10
     3784.186  1.378335E-10
     3784.952  1.373269E-10
     3785.719  1.368200E-10
     3786.486  1.363131E-10
     3787.251  1.358073E-10
     3788.018  1.353000E-10
     3788.783  1.347940E-10
     3789.551  1.342863E-10
     3790.319  1.337900E-10
     3791.087  1.333099E-10
     3791.853  1.328309E-10
     3792.621  1.323505E-10
     3793.389  1.318697E-10
     3794.158  1.313889E-10
     3794.924  1.309091E-10
     3795.693  1.304279E-10
     3796.462  1.299465E-10
     3797.229  1.294661E-10
     3797.999  1.289843E-10
     3798.768  1.285023E-10
     3799.536  1.280214E-10
     3800.305  1.275463E-10
     3801.073  1.270834E-10
     3801.843  1.266191E-10
     3802.614  1.261547E-10
     3803.382  1.256915E-10
     3804.152  1.252268E-10
     3804.923  1.247620E-10
     3805.694  1.242969E-10
     3806.463  1.238332E-10
     3807.234  1.233679E-10
     3808.005  1.229025E-10
     3808.777  1.224369E-10
     3809.546  1.219725E-10
      3810.32  1.215123E-10
      3811.09  1.210642E-10
      3811.86  1.206160E-10
     3812.632  1.201667E-10
     3813.405  1.197171E-10
     3814.175  1.192688E-10
     3814.948  1.188190E-10
     3815.719  1.183705E-10
     3816.492  1.179206E-10
     3817.265  1.174705E-10
     3818.036  1.170217E-10
      3818.81  1.165715E-10
     3819.583  1.161212E-10
     3820.357  1.156818E-10
     3821.129  1.152560E-10
     3821.903  1.148293E-10
      3822.68  1.144010E-10
     3823.452  1.139751E-10
     3824.227  1.135478E-10
     3825.001  1.131205E-10
     3825.774  1.126942E-10
     3826.547  1.122678E-10
     3827.322  1.118402E-10
     3828.098  1.114125E-10
     3828.871  1.109857E-10
     3829.647  1.105577E-10
     3830.421  1.101477E-10
     3831.197  1.097505E-10
     3831.973  1.093532E-10
     3832.749  1.089556E-10
     3833.524  1.085590E-10
       3834.3  1.081612E-10
     3835.077  1.077632E-10
     3835.854  1.073649E-10
     3836.631  1.069665E-10
     3837.408  1.065679E-10
     3838.184  1.061703E-10
     3838.961  1.057714E-10
     3839.737  1.053734E-10
     3840.515  1.049821E-10
     3841.291  1.045959E-10
     3842.069  1.042085E-10
     3842.845  1.038222E-10
     3843.624  1.034345E-10
     3844.403  1.030468E-10
     3845.179  1.026602E-10
     3845.958  1.022722E-10
     3846.738  1.018841E-10
     3847.517  1.014959E-10
     3848.296  1.011077E-10
     3849.076  1.007193E-10
     3849.856  1.003307E-10
     3850.634  9.995722E-11
     3851.414  9.958588E-11
     3852.194  9.921441E-11
     3852.972  9.884378E-11
     3853.751  9.847301E-11
     3854.531  9.810118E-11
     3855.312  9.772936E-11
     3856.091  9.735837E-11
     3856.873  9.698622E-11
     3857.652  9.661500E-11
     3858.433  9.624274E-11
     3859.215  9.587035E-11
     3859.997  9.549789E-11
     3860.779  9.514199E-11
     3861.561  9.478600E-11
     3862.341  9.443087E-11
     3863.124  9.407475E-11
     3863.906  9.371848E-11
     3864.689  9.336224E-11
      3865.47  9.300689E-11
     3866.253  9.265039E-11
     3867.036  9.229383E-11
     3867.818  9.193821E-11
     3868.599  9.158242E-11
     3869.383  9.122551E-11
     3870.167  9.087382E-11
     3870.949  9.054209E-11
     3871.733  9.020916E-11
     3872.517  8.987627E-11
     3873.302  8.954312E-11
     3874.084  8.921081E-11
     3874.869  8.887742E-11
     3875.655  8.854387E-11
      3876.44  8.821022E-11
     3877.223  8.787735E-11
     3878.008  8.754347E-11
     3878.794  8.720945E-11
      3879.58  8.687524E-11
     3880.364  8.654708E-11
      3881.15  8.622413E-11
     3881.934  8.590188E-11
      3882.72  8.557876E-11
     3883.505  8.525638E-11
     3884.294  8.493205E-11
     3885.079  8.460950E-11
     3885.864  8.428689E-11
     3886.651  8.396318E-11
     3887.438  8.363950E-11
     3888.226  8.331567E-11
     3889.011  8.299260E-11
     3889.799  8.266866E-11
     3890.587  8.235762E-11
     3891.375  8.205105E-11
     3892.162  8.174511E-11
      3892.95  8.143824E-11
     3893.739  8.113138E-11
     3894.528  8.082435E-11
     3895.315  8.051801E-11
     3896.102  8.021156E-11
     3896.893  7.990341E-11
     3897.681  7.959679E-11
      3898.47  7.928930E-11
      3899.26  7.898168E-11
     3900.048  7.867539E-11
     3900.836  7.837899E-11
     3901.626  7.808183E-11
     3902.417  7.778465E-11
     3903.207  7.748724E-11
     3903.996  7.719064E-11
     3904.787  7.689330E-11
     3905.578  7.659570E-11
     3906.369  7.629809E-11
      3907.16  7.600047E-11
      3907.95  7.570349E-11
     3908.742  7.540575E-11
     3909.533  7.510794E-11
     3910.323  7.481757E-11
     3911.116  7.453621E-11
     3911.908  7.425491E-11
     3912.698  7.397419E-11
     3913.491  7.369259E-11
     3914.282  7.341166E-11
     3915.075  7.312993E-11
     3915.866  7.284894E-11
     3916.659  7.256700E-11
     3917.453  7.228502E-11
     3918.246  7.200294E-11
      3919.04  7.172091E-11
     3919.832  7.143949E-11
     3920.626  7.116605E-11
      3921.42  7.089489E-11
     3922.215  7.062371E-11
     3923.009  7.035257E-11
     3923.802  7.008196E-11
     3924.597  6.981064E-11
      3925.39  6.953996E-11
     3926.185  6.926853E-11
      3926.98  6.899704E-11
     3927.774  6.872616E-11
     3928.568  6.845519E-11
     3929.364  6.818351E-11
      3930.16  6.791544E-11
     3930.956  6.766207E-11
      3931.75  6.740927E-11
     3932.547  6.715569E-11
     3933.343  6.690206E-11
      3934.14  6.664827E-11
     3934.937  6.639437E-11
     3935.734  6.614041E-11
      3936.53  6.588704E-11
     3937.327  6.563287E-11
     3938.125  6.537867E-11
      3938.92  6.512502E-11
     3939.719  6.487054E-11
     3940.514  6.462156E-11
     3941.313  6.437449E-11
     3942.111  6.412737E-11
     3942.908  6.388086E-11
     3943.704  6.363433E-11
     3944.503  6.338701E-11
     3945.302  6.313965E-11
     3946.102  6.289225E-11
     3946.901  6.264487E-11
     3947.701  6.239730E-11
     3948.499  6.215042E-11
     3949.298  6.190286E-11
     3950.098  6.165694E-11
     3950.899  6.142343E-11
     3951.697  6.119041E-11
     3952.498  6.095673E-11
     3953.298  6.072296E-11
     3954.097  6.048979E-11
     3954.898  6.025595E-11
     3955.697  6.002262E-11
     3956.499  5.978864E-11
       3957.3  5.955449E-11
       3958.1  5.932095E-11
     3958.902  5.908674E-11
     3959.704  5.885248E-11
     3960.504  5.862540E-11
     3961.306  5.840154E-11
     3962.106  5.817827E-11
     3962.909  5.795432E-11
     3963.712  5.773033E-11
     3964.515  5.750617E-11
     3965.318  5.728207E-11
     3966.122  5.705783E-11
     3966.923  5.683421E-11
     3967.727  5.660989E-11
     3968.531  5.638548E-11
     3969.332  5.616167E-11
     3970.136  5.593886E-11
     3970.941  5.572437E-11
     3971.741  5.551096E-11
     3972.545  5.529640E-11
      3973.35  5.508169E-11
     3974.153  5.486757E-11
     3974.958  5.465282E-11
     3975.766  5.443745E-11
     3976.569  5.422309E-11
     3977.375  5.400815E-11
      3978.18  5.379320E-11
     3978.986  5.357822E-11
     3979.792  5.336312E-11
     3980.599  5.315849E-11
     3981.403  5.295803E-11
      3982.21  5.275693E-11
     3983.014  5.255639E-11
     3983.819  5.235563E-11
     3984.626  5.215435E-11
     3985.433  5.195291E-11
     3986.239  5.175198E-11
     3987.046  5.155041E-11
     3987.854  5.134879E-11
      3988.66  5.114763E-11
     3989.468  5.094582E-11
     3990.274  5.074599E-11
     3991.082  5.054839E-11
     3991.893  5.035028E-11
     3992.702  5.015260E-11
     3993.508  4.995547E-11
     3994.317  4.975774E-11
     3995.127  4.955999E-11
     3995.934  4.936279E-11
     3996.743  4.916495E-11
     3997.551  4.896762E-11
     3998.361  4.876976E-11
     3999.171  4.857182E-11
     3999.979  4.837447E-11
     4000.789  4.822298E-11
       4001.6  4.807270E-11
     4002.408  4.792282E-11
     4003.219  4.777244E-11
      4004.03  4.762201E-11
     4004.839  4.747202E-11
      4005.65  4.732155E-11
     4006.462  4.717102E-11
     4007.271  4.702081E-11
     4008.083  4.687022E-11
     4008.895  4.671953E-11
     4009.705  4.656922E-11
     4010.518  4.642299E-11
      4011.33  4.627927E-11
     4012.141  4.613585E-11
     4012.954  4.599195E-11
     4013.767  4.584807E-11
     4014.577  4.570457E-11
     4015.391  4.556056E-11
     4016.204  4.541653E-11
     4017.016  4.527287E-11
     4017.832  4.512829E-11
     4018.644  4.498448E-11
     4019.458  4.484025E-11
     4020.272  4.469650E-11
     4021.086  4.455373E-11
     4021.899  4.441135E-11
     4022.714  4.426859E-11
     4023.529  4.412571E-11
     4024.342  4.398326E-11
     4025.157  4.384036E-11
      4025.97  4.369788E-11
     4026.786  4.355493E-11
     4027.602  4.341203E-11
     4028.416  4.326942E-11
     4029.231  4.312646E-11
     4030.048  4.298398E-11
     4030.862  4.285032E-11
     4031.679  4.271629E-11
     4032.496  4.258217E-11
      4033.31  4.244840E-11
     4034.127  4.231423E-11
     4034.945  4.218001E-11
      4035.76  4.204605E-11
     4036.578  4.191175E-11
     4037.395  4.177742E-11
     4038.211  4.164339E-11
     4039.029  4.150897E-11
     4039.847  4.137445E-11
     4040.664  4.124557E-11
     4041.482  4.111749E-11
     4042.301  4.098936E-11
      4043.12  4.086116E-11
     4043.939  4.073294E-11
     4044.758  4.060470E-11
     4045.576  4.047670E-11
     4046.395  4.034834E-11
     4047.213  4.022026E-11
     4048.033  4.009182E-11
     4048.853  3.996331E-11
     4049.671  3.983508E-11
     4050.491  3.970638E-11
     4051.312  3.957754E-11
     4052.133  3.944871E-11
     4052.951  3.932024E-11
     4053.772  3.919140E-11
     4054.592  3.906287E-11
     4055.413  3.893396E-11
     4056.235  3.880505E-11
     4057.054  3.867648E-11
     4057.876  3.854758E-11
     4058.698  3.841861E-11
     4059.518  3.829000E-11
     4060.341  3.816514E-11
     4061.163  3.804596E-11
     4061.984  3.792704E-11
     4062.807  3.780782E-11
      4063.63  3.768849E-11
     4064.451  3.756946E-11
     4065.274  3.745012E-11
     4066.098  3.733067E-11
     4066.919  3.721149E-11
     4067.743  3.709198E-11
     4068.567  3.697243E-11
     4069.392  3.685282E-11
     4070.216  3.673433E-11
     4071.041  3.661909E-11
     4071.863  3.650412E-11
     4072.688  3.638879E-11
     4073.513  3.627345E-11
     4074.336  3.615833E-11
     4075.162  3.604289E-11
     4075.987  3.592742E-11
     4076.811  3.581223E-11
     4077.637  3.569663E-11
     4078.461  3.558136E-11
     4079.287  3.546572E-11
     4080.114  3.535030E-11
      4080.94  3.523680E-11
     4081.765  3.512348E-11
     4082.592  3.500989E-11
     4083.419  3.489626E-11
     4084.244  3.478292E-11
     4085.071  3.466927E-11
     4085.896  3.455588E-11
     4086.724  3.444216E-11
     4087.552  3.432840E-11
     4088.378  3.421496E-11
     4089.206  3.410115E-11
     4090.035  3.398758E-11
     4090.861  3.387925E-11
      4091.69  3.377059E-11
     4092.519  3.366192E-11
     4093.346  3.355351E-11
     4094.175  3.344477E-11
     4095.004  3.333603E-11
     4095.834  3.322722E-11
     4096.664  3.311836E-11
     4097.494  3.300956E-11
     4098.322  3.290095E-11
     4099.152  3.279208E-11
     4099.982  3.268314E-11
     4100.811  3.257883E-11
     4101.642  3.247436E-11
     4102.473  3.236985E-11
     4103.302  3.226557E-11
     4104.133  3.216101E-11
     4104.964  3.205640E-11
     4105.793  3.195207E-11
     4106.625  3.184738E-11
     4107.455  3.174300E-11
     4108.287  3.163830E-11
      4109.12  3.153352E-11
      4109.95  3.142905E-11
     4110.783  3.132700E-11
     4111.615  3.122517E-11
     4112.448  3.112329E-11
     4113.279  3.102166E-11
     4114.113  3.091971E-11
     4114.944  3.081808E-11
     4115.777  3.071616E-11
     4116.611  3.061416E-11
     4117.443  3.051246E-11
     4118.277  3.041040E-11
     4119.111  3.030840E-11
     4119.944  3.020660E-11
     4120.778  3.010875E-11
     4121.613  3.001112E-11
     4122.448  2.991349E-11
     4123.284  2.981581E-11
     4124.119  2.971817E-11
     4124.952  2.962072E-11
     4125.788  2.952301E-11
     4126.624  2.942526E-11
     4127.458  2.932773E-11
     4128.293  2.922996E-11
      4129.13  2.913212E-11
     4129.964  2.903455E-11
     4130.801  2.893865E-11
     4131.638  2.884279E-11
     4132.473  2.874716E-11
      4133.31  2.865125E-11
     4134.147  2.855542E-11
     4134.982  2.845976E-11
      4135.82  2.836385E-11
     4136.656  2.826821E-11
     4137.494  2.817229E-11
     4138.332  2.807633E-11
     4139.168  2.798061E-11
     4140.007  2.788473E-11
     4140.846  2.779552E-11
     4141.685  2.770628E-11
     4142.521  2.761724E-11
      4143.36  2.752799E-11
     4144.198  2.743886E-11
     4145.037  2.734954E-11
     4145.877  2.726016E-11
     4146.715  2.717095E-11
     4147.555  2.708153E-11
     4148.397  2.699180E-11
     4149.235  2.690256E-11
     4150.076  2.681315E-11
     4150.917  2.672510E-11
     4151.755  2.663733E-11
     4152.597  2.654925E-11
     4153.438  2.646117E-11
     4154.277  2.637330E-11
     4155.119  2.628521E-11
      4155.96  2.619708E-11
       4156.8  2.610917E-11
     4157.643  2.602100E-11
     4158.485  2.593282E-11
     4159.325  2.584492E-11
     4160.167  2.575747E-11
      4161.01  2.567316E-11
     4161.851  2.558902E-11
     4162.694  2.550465E-11
     4163.538  2.542029E-11
     4164.379  2.533611E-11
     4165.223  2.525168E-11
     4166.066  2.516726E-11
     4166.908  2.508304E-11
     4167.752  2.499857E-11
     4168.594  2.491433E-11
     4169.439  2.482980E-11
     4170.284  2.474638E-11
     4171.126  2.466534E-11
     4171.971  2.458403E-11
     4172.816  2.450269E-11
     4173.662  2.442137E-11
     4174.505  2.434023E-11
     4175.353  2.425863E-11
     4176.197  2.417745E-11
     4177.043  2.409603E-11
     4177.889  2.401459E-11
     4178.733  2.393341E-11
      4179.58  2.385195E-11
     4180.426  2.377231E-11
     4181.271  2.369467E-11
     4182.118  2.361681E-11
     4182.965  2.353893E-11
     4183.811  2.346125E-11
     4184.658  2.338332E-11
     4185.506  2.330538E-11
     4186.352  2.322763E-11
       4187.2  2.314965E-11
     4188.048  2.307162E-11
     4188.894  2.299386E-11
     4189.743  2.291577E-11
     4190.592  2.283931E-11
     4191.438  2.276371E-11
     4192.288  2.268789E-11
     4193.137  2.261207E-11
     4193.984  2.253642E-11
     4194.834  2.246050E-11
     4195.684  2.238464E-11
     4196.531  2.230896E-11
     4197.381  2.223306E-11
     4198.229  2.215734E-11
      4199.08  2.208140E-11
     4199.931  2.200547E-11
     4200.779  2.193269E-11
      4201.63  2.185997E-11
     4202.484  2.178704E-11
     4203.335  2.171427E-11
     4204.185  2.164172E-11
     4205.037  2.156893E-11
     4205.886  2.149633E-11
     4206.738  2.142352E-11
      4207.59  2.135071E-11
      4208.44  2.127807E-11
     4209.293  2.120521E-11
     4210.146  2.113298E-11
     4210.997  2.106412E-11
      4211.85  2.099507E-11
     4212.703  2.092596E-11
     4213.554  2.085704E-11
     4214.408  2.078792E-11
     4215.262  2.071876E-11
     4216.113  2.064978E-11
     4216.967  2.058060E-11
     4217.822  2.051137E-11
     4218.674  2.044233E-11
     4219.528  2.037309E-11
     4220.383  2.030461E-11
     4221.236  2.023730E-11
     4222.091  2.016983E-11
     4222.947  2.010234E-11
       4223.8  2.003502E-11
     4224.656  1.996747E-11
     4225.512  1.989992E-11
     4226.365  1.983256E-11
     4227.222  1.976497E-11
     4228.078  1.969740E-11
     4228.932  1.963000E-11
     4229.791  1.956220E-11
     4230.646  1.949712E-11
     4231.503  1.943265E-11
      4232.36  1.936814E-11
     4233.215  1.930382E-11
     4234.073  1.923930E-11
     4234.931  1.917473E-11
     4235.789  1.911017E-11
     4236.645  1.904576E-11
     4237.503  1.898115E-11
     4238.359  1.891672E-11
     4239.218  1.885206E-11
     4240.077  1.878758E-11
     4240.933  1.872504E-11
     4241.792  1.866227E-11
     4242.652  1.859952E-11
     4243.509  1.853693E-11
     4244.369  1.847413E-11
     4245.229  1.841133E-11
     4246.086  1.834868E-11
     4246.946  1.828589E-11
     4247.807  1.822301E-11
     4248.665  1.816034E-11
     4249.526  1.809748E-11
     4250.387  1.803568E-11
     4251.246  1.797533E-11
     4252.107  1.791480E-11
     4252.968  1.785428E-11
     4253.828  1.779389E-11
     4254.689  1.773333E-11
     4255.551  1.767277E-11
     4256.414  1.761218E-11
     4257.276  1.755159E-11
     4258.138  1.749099E-11
     4258.999  1.743054E-11
     4259.861  1.736991E-11
     4260.722  1.731174E-11
     4261.585  1.725386E-11
     4262.449  1.719596E-11
      4263.31  1.713819E-11
     4264.174  1.708026E-11
     4265.038  1.702233E-11
     4265.902  1.696436E-11
     4266.764  1.690656E-11
     4267.628  1.684858E-11
      4268.49  1.679073E-11
     4269.355  1.673272E-11
      4270.22  1.667536E-11
     4271.083  1.662020E-11
     4271.948  1.656483E-11
     4272.813  1.650947E-11
     4273.677  1.645424E-11
     4274.542  1.639885E-11
     4275.409  1.634341E-11
     4276.272  1.628813E-11
     4277.139  1.623269E-11
     4278.005  1.617721E-11
      4278.87  1.612188E-11
     4279.736  1.606639E-11
     4280.604  1.601212E-11
     4281.468  1.595854E-11
     4282.336  1.590479E-11
     4283.201  1.585118E-11
     4284.071  1.579726E-11
     4284.939  1.574351E-11
     4285.807  1.568972E-11
     4286.673  1.563603E-11
     4287.542  1.558223E-11
      4288.41  1.552839E-11
     4289.277  1.547467E-11
     4290.146  1.542101E-11
     4291.013  1.536833E-11
     4291.882  1.531553E-11
     4292.751  1.526273E-11
     4293.619  1.521006E-11
     4294.488  1.515725E-11
     4295.358  1.510441E-11
     4296.227  1.505170E-11
     4297.097  1.499887E-11
     4297.967  1.494603E-11
     4298.836  1.489330E-11
     4299.707  1.484046E-11
     4300.578  1.478922E-11
     4301.447  1.473893E-11
     4302.318  1.468852E-11
      4303.19  1.463805E-11
     4304.059  1.458775E-11
     4304.931  1.453728E-11
     4305.803  1.448680E-11
     4306.673  1.443644E-11
     4307.546  1.438594E-11
     4308.418  1.433543E-11
     4309.289  1.428505E-11
     4310.162  1.423488E-11
     4311.035  1.418630E-11
     4311.909  1.413769E-11
     4312.782  1.408909E-11
     4313.656  1.404048E-11
     4314.527  1.399198E-11
     4315.401  1.394334E-11
     4316.276  1.389467E-11
     4317.148  1.384614E-11
     4318.022  1.379748E-11
     4318.897  1.374878E-11
      4319.77  1.370022E-11
     4320.645  1.365312E-11
     4321.521  1.360657E-11
     4322.394  1.356014E-11
     4323.269  1.351359E-11
     4324.143  1.346713E-11
     4325.019  1.342054E-11
     4325.895  1.337392E-11
     4326.769  1.332743E-11
     4327.646  1.328081E-11
     4328.522  1.323416E-11
     4329.399  1.318750E-11
     4330.274  1.314166E-11
     4331.151  1.309717E-11
