WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f550m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.985469E-19
PIVWV    r 5579.85
BANDW    r 165.2026
TPEAK    r 0.246869
EQUVW    r 131.4178
RECTW    r 532.3381
EMFLX    r 3.231981E-16
     7682.353   1.133214E-6
     7683.458   1.124893E-6
     7684.559   1.116611E-6
     7685.664   1.108307E-6
     7686.765   1.100046E-6
     7687.871   1.091755E-6
     7688.973   1.083506E-6
     7690.074   1.075271E-6
     7691.176   1.067067E-6
     7692.283   1.058840E-6
     7693.385   1.050652E-6
     7694.492   1.042438E-6
     7695.594   1.034265E-6
     7696.701   1.026071E-6
     7697.808   1.017885E-6
     7698.911   1.009736E-6
     7700.014   1.001615E-6
     7701.118   9.947295E-7
     7702.226   9.878277E-7
     7703.329   9.809603E-7
     7704.437   9.740685E-7
     7705.541   9.672168E-7
     7706.649   9.603413E-7
     7707.758   9.534688E-7
     7708.863   9.466344E-7
     7709.967   9.398057E-7
     7711.072   9.329777E-7
     7712.181   9.261341E-7
     7713.287   9.193166E-7
     7714.396   9.124844E-7
     7715.501   9.056846E-7
     7716.611   8.988640E-7
     7717.717   8.920774E-7
     7718.827   8.852707E-7
     7719.933   8.784976E-7
     7721.039   8.716722E-7
      7722.15   8.648256E-7
     7723.256   8.580122E-7
     7724.367   8.511809E-7
     7725.474   8.443811E-7
     7726.585   8.375640E-7
     7727.693   8.307795E-7
     7728.804   8.239807E-7
     7729.912   8.172128E-7
      7731.02   8.105217E-7
     7732.131   8.038197E-7
     7733.239   7.971507E-7
     7734.352   7.904616E-7
      7735.46   7.838026E-7
     7736.573   7.771243E-7
     7737.681   7.704805E-7
      7738.79   7.638419E-7
     7739.899   7.572089E-7
     7741.012   7.505301E-7
     7742.126   7.438511E-7
     7743.235   7.372084E-7
     7744.349   7.305464E-7
     7745.459   7.239170E-7
     7746.573   7.172713E-7
     7747.683   7.106539E-7
     7748.793   7.040467E-7
     7749.903   6.974432E-7
     7751.018   6.908123E-7
     7752.129   6.842120E-7
     7753.244   6.775927E-7
     7754.359   6.709826E-7
      7755.47   6.644066E-7
     7756.586   6.578097E-7
     7757.697   6.512468E-7
     7758.809   6.446889E-7
     7759.921   6.381403E-7
     7761.037   6.315948E-7
     7762.149   6.250808E-7
     7763.266   6.185514E-7
     7764.382   6.120281E-7
     7765.495   6.055341E-7
     7766.612   5.990260E-7
     7767.725   5.925459E-7
     7768.838   5.860755E-7
     7769.951   5.796102E-7
     7771.069   5.731250E-7
     7772.183   5.666703E-7
       7773.3   5.602012E-7
     7774.414   5.537620E-7
     7775.533   5.473015E-7
     7776.646   5.408772E-7
     7777.765   5.344329E-7
      7778.88   5.280177E-7
     7779.995   5.216110E-7
     7781.114   5.151818E-7
     7782.229   5.087845E-7
     7783.348   5.023668E-7
     7784.463   4.959821E-7
     7785.583   4.895803E-7
     7786.699   4.832085E-7
     7787.819   4.768189E-7
     7788.935   4.704630E-7
     7790.051   4.641099E-7
     7791.171   4.577287E-7
     7792.288   4.513783E-7
     7793.409   4.450097E-7
     7794.525   4.386740E-7
     7795.646   4.323218E-7
     7796.764   4.259991E-7
     7797.885   4.196602E-7
     7798.998   4.133784E-7
      7800.12   4.073541E-7
     7801.242   4.038501E-7
      7802.36   4.003647E-7
     7803.482   3.968688E-7
     7804.601   3.933923E-7
     7805.723   3.899064E-7
     7806.842   3.864376E-7
     7807.964   3.829616E-7
     7809.079   3.795147E-7
     7810.202   3.760500E-7
     7811.321   3.726091E-7
     7812.445   3.691575E-7
     7813.569   3.657129E-7
     7814.688   3.622847E-7
     7815.813   3.588473E-7
     7816.933   3.554271E-7
     7818.057   3.519984E-7
     7819.173   3.486010E-7
     7820.298   3.451775E-7
     7821.418   3.417659E-7
     7822.543   3.383460E-7
     7823.668   3.349305E-7
      7824.79   3.315330E-7
     7825.915   3.281265E-7
     7827.037   3.247354E-7
     7828.163   3.213380E-7
      7829.28   3.179704E-7
     7830.406   3.145846E-7
     7831.528   3.112247E-7
     7832.655   3.078560E-7
     7833.777   3.045049E-7
     7834.904   3.011436E-7
     7836.031   2.977876E-7
     7837.154   2.944468E-7
     7838.281   2.911002E-7
       7839.4   2.877809E-7
     7840.527   2.844373E-7
     7841.651   2.811056E-7
     7842.779   2.777655E-7
     7843.903   2.744420E-7
     7845.031   2.711099E-7
      7846.16   2.677831E-7
     7847.284   2.644741E-7
     7848.413   2.611556E-7
     7849.533   2.578673E-7
     7850.662   2.545633E-7
     7851.787   2.512811E-7
     7852.917   2.479911E-7
     7854.042   2.447183E-7
     7855.171   2.414361E-7
     7856.297   2.381707E-7
     7857.427   2.348962E-7
     7858.553   2.316387E-7
     7859.679   2.283857E-7
      7860.81   2.251142E-7
     7861.936   2.218549E-7
     7863.067   2.185883E-7
     7864.194   2.153378E-7
     7865.325   2.120806E-7
     7866.452   2.088382E-7
     7867.583   2.055899E-7
     7868.711   2.023577E-7
     7869.838   1.991304E-7
     7870.966   1.959132E-7
     7872.098   1.926896E-7
      7873.23   1.894701E-7
     7874.359   1.862663E-7
     7875.492   1.830547E-7
      7876.62   1.798604E-7
     7877.753   1.766585E-7
     7878.882   1.734718E-7
     7880.011   1.702902E-7
      7881.14   1.671132E-7
     7882.273   1.639294E-7
     7883.407   1.607488E-7
     7884.537   1.575841E-7
     7885.671   1.544118E-7
     7886.801   1.512564E-7
     7887.936   1.480933E-7
     7889.066   1.449462E-7
     7890.196   1.418027E-7
     7891.327   1.386577E-7
     7892.462   1.355069E-7
     7893.593   1.323704E-7
     7894.729   1.292281E-7
     7895.864   1.260896E-7
     7896.996   1.229679E-7
     7898.131   1.198388E-7
     7899.263   1.167257E-7
     7900.395   1.166154E-7
     7901.527   1.220956E-7
     7902.664   1.275866E-7
     7903.796   1.330527E-7
     7904.933   1.385296E-7
      7906.07   1.440004E-7
     7907.203   1.494421E-7
      7908.34   1.548971E-7
     7909.474   1.603247E-7
     7910.607   1.657398E-7
     7911.741   1.711440E-7
     7912.878   1.765587E-7
     7914.013   1.819482E-7
     7915.151   1.873476E-7
     7916.285   1.927196E-7
     7917.424   1.981036E-7
     7918.558   2.034583E-7
     7919.697   2.088275E-7
     7920.832   2.141681E-7
     7921.967   2.195022E-7
     7923.106   2.248464E-7
     7924.242   2.301663E-7
     7925.382   2.354954E-7
     7926.518   2.407979E-7
     7927.658   2.461119E-7
     7928.793   2.513971E-7
     7929.934   2.566962E-7
     7931.066   2.619429E-7
     7932.207   2.672239E-7
     7933.348   2.724964E-7
     7934.485   2.777395E-7
     7935.626   2.829945E-7
     7936.763   2.882222E-7
     7937.905   2.934608E-7
     7939.042   2.986743E-7
      7940.18   3.038766E-7
     7941.318   3.090787E-7
      7942.46   3.142891E-7
     7943.603   3.194926E-7
     7944.741   3.246683E-7
     7945.883   3.298560E-7
     7947.022   3.350171E-7
     7948.165   3.401886E-7
     7949.304   3.453341E-7
     7950.443   3.504723E-7
     7951.583   3.556035E-7
     7952.726   3.607460E-7
     7953.866   3.658607E-7
      7955.01   3.709884E-7
     7956.154   3.761093E-7
     7957.294   3.812019E-7
     7958.439   3.863053E-7
     7959.579   3.913809E-7
      7960.72   3.964484E-7
      7961.86   4.015045E-7
     7963.006   4.065746E-7
     7964.147   4.116167E-7
     7965.292   4.166685E-7
     7966.438   4.217123E-7
      7967.58   4.267301E-7
     7968.726   4.317583E-7
     7969.868   4.367608E-7
      7971.01   4.417605E-7
     7972.152   4.467516E-7
     7973.299   4.517564E-7
     7974.441   4.567330E-7
     7975.588   4.617198E-7
     7976.731   4.666801E-7
     7977.878   4.716524E-7
     7979.026   4.766158E-7
     7980.169   4.814491E-7
     7981.313   4.856556E-7
     7982.457   4.898378E-7
     7983.605   4.940148E-7
     7984.749   4.981530E-7
     7985.897   5.022835E-7
     7987.042   5.063760E-7
      7988.19   5.104629E-7
     7989.339   5.145260E-7
     7990.484   5.188866E-7
     7991.625   5.236723E-7
     7992.774   5.284873E-7
     7993.924   5.332955E-7
      7995.07   5.380761E-7
      7996.22   5.428678E-7
     7997.366   5.476351E-7
     7998.516   5.524124E-7
     7999.662   5.571645E-7
     8000.813   5.544910E-7
     8001.955   5.487760E-7
     8003.106   5.430246E-7
     8004.257   5.372785E-7
     8005.404   5.315584E-7
     8006.556   5.258200E-7
     8007.703   5.201118E-7
     8008.854   5.143867E-7
     8010.002   5.086866E-7
     8011.154   5.029784E-7
     8012.298   4.973154E-7
     8013.451   4.916133E-7
     8014.599   4.859409E-7
     8015.751   4.802510E-7
     8016.905   4.745656E-7
     8018.053   4.689105E-7
     8019.207   4.632364E-7
     8020.356   4.575941E-7
      8021.51   4.519501E-7
     8022.655   4.463547E-7
     8023.809   4.407214E-7
     8024.958   4.351134E-7
     8026.113   4.294892E-7
     8027.267   4.238726E-7
     8028.417   4.182786E-7
     8029.572   4.126689E-7
     8030.723   4.070779E-7
     8031.878   4.014622E-7
     8033.024   3.958963E-7
      8034.18   3.902908E-7
     8035.331   3.847149E-7
     8036.487   3.791189E-7
     8037.639   3.735536E-7
     8038.795   3.679706E-7
     8039.951   3.623930E-7
     8041.103   3.568470E-7
      8042.26   3.512816E-7
     8043.408   3.457651E-7
     8044.565   3.402107E-7
     8045.718   3.346835E-7
     8046.875   3.291411E-7
     8048.028   3.236262E-7
     8049.186   3.180941E-7
     8050.343   3.125678E-7
     8051.497   3.070670E-7
     8052.655   3.015513E-7
     8053.805   2.960839E-7
     8054.963   2.905804E-7
     8056.117   2.851020E-7
     8057.276   2.796062E-7
     8058.431   2.741393E-7
      8059.59   2.686559E-7
     8060.745   2.632027E-7
     8061.904   2.577345E-7
     8063.064   2.522720E-7
     8064.215   2.468563E-7
     8065.375   2.414033E-7
     8066.531   2.359766E-7
     8067.691   2.305348E-7
     8068.847   2.251200E-7
     8070.007   2.196875E-7
     8071.164   2.142766E-7
     8072.325   2.088527E-7
     8073.481   2.034539E-7
     8074.639   1.980579E-7
     8075.795   1.926707E-7
     8076.957   1.872663E-7
     8078.119   1.818666E-7
     8079.276   1.764946E-7
     8080.438   1.711056E-7
     8081.597   1.657398E-7
     8082.759   1.603600E-7
     8083.917   1.550061E-7
     8085.076   1.496585E-7
     8086.234   1.443149E-7
     8087.397   1.389570E-7
     8088.561   1.336051E-7
      8089.72   1.282773E-7
     8090.883   1.229387E-7
     8092.042   1.176268E-7
     8093.207   1.122982E-7
     8094.366   1.069957E-7
     8095.526   1.016964E-7
     8096.687   9.640276E-8
     8097.851   9.109500E-8
     8099.011   8.581287E-8
     8100.176   8.126148E-8
     8101.341   8.090343E-8
     8102.502   8.054688E-8
     8103.668   8.018922E-8
     8104.829   7.983338E-8
      8105.99   7.947783E-8
     8107.152   7.912261E-8
     8108.318   7.876648E-8
      8109.48   7.841179E-8
     8110.646   7.805517E-8
     8111.813   7.769850E-8
     8112.976   7.734315E-8
     8114.143   7.698708E-8
     8115.305   7.663248E-8
     8116.468   7.627815E-8
     8117.631   7.592427E-8
     8118.799   7.556962E-8
     8119.962   7.521621E-8
      8121.13   7.486481E-8
     8122.294   7.451509E-8
     8123.462   7.416449E-8
     8124.631   7.381417E-8
     8125.795   7.346530E-8
     8126.959   7.311673E-8
     8128.124   7.276859E-8
     8129.293   7.241956E-8
     8130.458   7.207053E-8
     8131.627   7.171847E-8
     8132.792   7.136809E-8
     8133.962   7.101656E-8
     8135.128   7.066659E-8
     8136.298   7.031572E-8
     8137.459   6.996805E-8
      8138.63   6.961790E-8
     8139.801   6.926822E-8
     8140.967   6.892252E-8
     8142.138   6.857660E-8
     8143.305   6.823218E-8
     8144.476   6.788697E-8
     8145.643   6.754311E-8
     8146.815   6.719837E-8
     8147.978   6.685644E-8
      8149.15   6.651214E-8
     8150.322   6.616784E-8
      8151.49   6.582361E-8
     8152.663   6.547861E-8
     8153.831   6.513532E-8
     8155.003   6.479064E-8
     8156.172   6.444775E-8
     8157.345   6.410398E-8
      8158.51   6.376308E-8
     8159.684   6.341990E-8
     8160.853   6.307965E-8
     8162.026   6.273896E-8
     8163.201   6.239845E-8
      8164.37   6.205970E-8
     8165.544   6.171994E-8
     8166.715   6.138158E-8
     8167.885   6.104366E-8
     8169.055   6.070618E-8
      8170.23   6.036751E-8
     8171.401   6.003035E-8
     8172.577   5.969233E-8
     8173.752   5.935461E-8
     8174.923   5.901849E-8
     8176.099   5.868128E-8
     8177.271   5.834565E-8
     8178.443   5.801034E-8
     8179.615   5.767548E-8
     8180.791   5.733854E-8
     8181.963   5.700269E-8
      8183.14   5.666584E-8
     8184.313   5.633040E-8
      8185.49   5.599427E-8
     8186.667   5.565851E-8
     8187.841   5.532413E-8
     8189.014   5.499022E-8
     8190.187   5.465665E-8
     8191.366   5.432249E-8
     8192.539   5.399023E-8
     8193.718   5.365675E-8
     8194.892   5.332486E-8
      8196.07   5.299216E-8
     8197.245   5.266084E-8
     8198.424   5.232883E-8
     8199.599   5.199823E-8
     8200.773   6.195864E-8
     8201.953   7.731654E-8
     8203.129   9.261539E-8
     8204.309   1.079570E-7
     8205.484   1.232401E-7
     8206.665   1.385783E-7
     8207.841   1.538456E-7
     8209.021   1.691678E-7
     8210.197   1.844200E-7
     8211.374   1.996814E-7
     8212.556   2.149993E-7
     8213.732   2.302470E-7
     8214.913   2.455374E-7
     8216.091   2.607829E-7
     8217.272   2.760724E-7
      8218.45   2.913041E-7
     8219.632   3.065792E-7
     8220.806   3.217357E-7
     8221.988   3.369945E-7
     8223.166   3.521808E-7
     8224.349   3.674221E-7
     8225.532   3.826676E-7
     8226.711   3.978416E-7
     8227.894   4.130566E-7
     8229.073   4.282262E-7
     8230.257   4.434396E-7
     8231.432   4.585417E-7
     8232.615   4.737484E-7
     8233.795   4.888976E-7
     8234.979   5.041009E-7
     8236.164   5.192982E-7
     8237.345   5.344364E-7
     8238.529   5.496173E-7
      8239.71   5.647400E-7
     8240.895   5.799038E-7
     8242.071   5.949597E-7
     8243.257   6.101192E-7
     8244.438   6.252224E-7
     8245.624   6.403680E-7
     8246.806   6.554538E-7
     8247.992   6.705974E-7
     8249.178   6.857185E-7
      8250.36   7.007998E-7
     8251.547   7.159344E-7
     8252.725   7.309503E-7
     8253.912   7.460834E-7
     8255.095   7.611469E-7
     8256.282   7.762669E-7
     8257.465   7.913172E-7
     8258.653   8.064332E-7
     8259.836   8.214707E-7
     8261.024   8.365477E-7
     8262.213   8.516191E-7
     8263.393   8.665678E-7
     8264.581   8.816207E-7
     8265.765   8.966048E-7
     8266.954   9.116512E-7
     8268.139   9.266312E-7
     8269.328   9.416650E-7
     8270.513   9.566409E-7
     8271.702   9.716854E-7
     8272.893   9.867360E-7
     8274.073   1.001654E-6
     8275.264   1.016691E-6
     8276.449   1.031659E-6
      8277.64   1.046681E-6
     8278.826   1.061643E-6
     8280.017   1.076652E-6
     8281.203   1.091572E-6
     8282.395   1.106544E-6
     8283.581   1.121448E-6
     8284.769   1.136356E-6
      8285.96   1.151310E-6
     8287.147   1.166201E-6
     8288.339   1.181133E-6
     8289.527   1.196023E-6
      8290.72   1.210958E-6
     8291.907   1.225827E-6
     8293.101   1.240763E-6
     8294.288   1.255620E-6
     8295.477   1.270479E-6
      8296.67   1.285389E-6
     8297.859   1.300246E-6
     8299.053   1.315145E-6
     8300.242   1.324370E-6
     8301.436   1.311606E-6
     8302.625   1.298887E-6
     8303.819   1.286120E-6
      8305.01   1.273406E-6
     8306.199   1.260710E-6
      8307.39   1.248010E-6
     8308.585   1.235261E-6
     8309.775   1.222571E-6
     8310.971   1.209885E-6
     8312.166   1.197216E-6
     8313.357   1.184592E-6
     8314.553   1.171934E-6
     8315.744   1.159324E-6
     8316.936   1.146716E-6
     8318.128   1.134104E-6
     8319.324   1.121457E-6
     8320.517   1.108852E-6
     8321.713   1.096202E-6
     8322.905   1.083599E-6
     8324.103   1.070950E-6
       8325.3   1.058310E-6
     8326.493   1.045715E-6
     8327.687   1.033129E-6
      8328.88   1.020548E-6
     8330.078   1.007919E-6
     8331.271   9.953112E-7
      8332.47   9.826576E-7
     8333.664   9.700537E-7
     8334.862   9.574161E-7
     8336.062   9.447747E-7
     8337.256   9.321898E-7
      8338.45   9.196135E-7
     8339.646   9.070338E-7
     8340.845   8.944494E-7
      8342.04   8.819244E-7
      8343.24   8.693538E-7
     8344.436   8.568408E-7
     8345.636   8.442826E-7
     8346.832   8.317713E-7
     8348.032   8.192255E-7
     8349.229   8.067267E-7
     8350.425   7.942330E-7
     8351.626   7.816899E-7
     8352.823   7.691938E-7
     8354.024   7.566634E-7
     8355.222   7.441797E-7
     8356.424   7.316517E-7
     8357.621   7.191806E-7
     8358.823   7.066662E-7
     8360.021   6.942080E-7
     8361.219   6.817455E-7
     8362.422   6.692390E-7
      8363.62   6.567900E-7
     8364.822   6.443056E-7
     8366.021   6.318582E-7
     8367.225   6.193775E-7
     8368.424   6.069415E-7
     8369.628   5.944631E-7
     8370.822   5.820894E-7
     8372.026   5.696157E-7
     8373.226   5.572003E-7
     8374.431   5.447325E-7
     8375.635   5.322786E-7
     8376.835   5.198722E-7
      8378.04   5.074245E-7
      8379.24   4.950325E-7
     8380.441   4.826335E-7
     8381.643   4.702386E-7
     8382.848   4.578089E-7
     8384.049   4.454263E-7
     8385.255   4.330015E-7
     8386.456   4.206338E-7
     8387.663   4.082119E-7
     8388.869   3.958080E-7
     8390.071   3.834503E-7
     8391.273   3.711129E-7
     8392.477   3.587701E-7
     8393.684   3.463941E-7
     8394.886   3.340747E-7
     8396.094   3.217014E-7
     8397.297   3.093841E-7
     8398.505   2.970224E-7
     8399.713   2.846676E-7
     8400.916   2.800795E-7
      8402.12   2.779070E-7
     8403.324   2.757347E-7
     8404.533   2.735553E-7
     8405.737   2.713858E-7
     8406.946   2.692085E-7
     8408.151   2.670385E-7
      8409.36   2.648624E-7
     8410.565   2.626913E-7
     8411.775   2.605114E-7
      8412.98   2.583408E-7
     8414.187   2.561693E-7
     8415.396   2.539919E-7
     8416.603   2.518225E-7
     8417.813   2.496476E-7
      8419.02   2.474776E-7
      8420.23   2.453024E-7
     8421.437   2.431388E-7
     8422.648   2.409650E-7
     8423.855   2.388009E-7
     8425.062   2.366383E-7
     8426.274   2.344679E-7
     8427.481   2.323066E-7
     8428.693   2.301370E-7
     8429.901   2.279760E-7
     8431.114   2.258022E-7
     8432.322   2.236378E-7
     8433.535   2.214663E-7
     8434.739   2.193105E-7
     8435.952   2.171405E-7
     8437.166   2.149697E-7
     8438.375   2.128079E-7
     8439.589   2.106396E-7
     8440.798   2.084873E-7
     8442.012   2.063299E-7
     8443.222   2.041809E-7
     8444.437   2.020236E-7
     8445.642   1.998840E-7
     8446.856   1.977292E-7
     8448.071   1.955743E-7
     8449.282   1.934271E-7
     8450.492   1.912805E-7
     8451.708   1.891207E-7
     8452.924   1.869627E-7
     8454.135   1.848127E-7
     8455.352   1.826544E-7
     8456.559   1.805140E-7
     8457.774   1.783588E-7
     8458.986   1.762122E-7
     8460.203   1.740576E-7
     8461.416   1.719116E-7
     8462.633   1.697598E-7
      8463.85   1.676087E-7
     8465.063   1.654657E-7
      8466.28   1.633149E-7
     8467.489   1.611805E-7
     8468.707   1.590316E-7
     8469.921   1.568907E-7
     8471.139   1.547455E-7
     8472.353   1.526085E-7
     8473.571   1.504640E-7
     8474.785   1.483288E-7
     8476.005   1.461844E-7
     8477.224   1.440419E-7
     8478.434   1.419161E-7
     8479.653   1.397740E-7
     8480.868   1.376378E-7
     8482.089   1.354901E-7
     8483.304   1.333544E-7
     8484.524   1.312090E-7
      8485.74   1.290737E-7
     8486.961   1.269303E-7
     8488.182   1.247886E-7
     8489.393   1.226647E-7
     8490.614   1.205256E-7
     8491.831   1.183986E-7
     8493.053   1.162643E-7
      8494.27   1.141394E-7
     8495.491   1.120064E-7
     8496.708   1.098832E-7
     8497.931   1.077503E-7
     8499.148   1.056267E-7
     8500.366   1.047236E-7
     8501.589   1.066633E-7
     8502.808   1.085963E-7
      8504.03   1.105341E-7
     8505.249   1.124653E-7
     8506.473   1.144032E-7
     8507.691   1.163323E-7
     8508.915   1.182682E-7
     8510.134   1.201958E-7
     8511.354   1.221246E-7
     8512.578   1.240603E-7
     8513.798   1.259873E-7
     8515.018   1.279135E-7
     8516.242   1.298470E-7
     8517.468   1.317806E-7
     8518.688   1.337056E-7
     8519.913   1.356358E-7
     8521.134   1.375601E-7
     8522.355   1.394848E-7
     8523.576   1.414072E-7
     8524.803   1.433381E-7
     8526.024   1.452598E-7
     8527.251   1.471889E-7
     8528.478   1.491173E-7
     8529.699   1.510369E-7
     8530.926   1.529636E-7
     8532.148   1.548835E-7
     8533.371   1.568030E-7
     8534.594   1.587212E-7
     8535.821   1.606463E-7
      8537.05   1.625720E-7
     8538.272   1.644882E-7
     8539.496   1.664046E-7
     8540.725   1.683278E-7
     8541.953   1.702504E-7
     8543.177   1.721641E-7
     8544.401   1.740788E-7
     8545.626   1.759922E-7
     8546.854   1.779116E-7
     8548.079   1.798234E-7
      8549.31   1.817437E-7
     8550.534   1.836534E-7
     8551.764   1.855695E-7
     8552.994   1.874858E-7
      8554.22   1.893945E-7
     8555.445   1.913013E-7
     8556.672   1.932092E-7
     8557.902   1.951224E-7
     8559.129   1.970291E-7
     8560.359   1.989408E-7
     8561.586   2.008473E-7
     8562.818   2.027620E-7
     8564.045   2.046672E-7
     8565.276   2.065787E-7
     8566.504   2.084834E-7
     8567.731   2.103869E-7
     8568.964   2.122977E-7
     8570.192   2.142010E-7
     8571.425   2.161113E-7
     8572.653   2.180140E-7
     8573.886   2.199227E-7
     8575.114   2.218244E-7
     8576.349   2.237340E-7
     8577.577   2.256333E-7
     8578.807   2.275340E-7
      8580.04   2.294391E-7
      8581.27   2.313300E-7
     8582.504   2.332274E-7
     8583.733   2.351168E-7
     8584.969   2.370135E-7
     8586.198   2.389003E-7
     8587.434   2.407949E-7
     8588.659   2.426739E-7
     8589.895   2.445674E-7
     8591.131   2.464684E-7
     8592.361   2.483605E-7
     8593.598   2.502606E-7
     8594.829   2.521527E-7
     8596.065   2.540514E-7
     8597.297   2.559416E-7
     8598.534   2.578392E-7
     8599.761   2.597206E-7
     8600.998   2.604017E-7
     8602.235   2.607904E-7
     8603.468   2.611783E-7
     8604.701   2.615656E-7
     8605.938   2.619553E-7
     8607.177   2.623444E-7
      8608.41   2.627312E-7
     8609.644   2.631189E-7
     8610.877   2.635129E-7
     8612.115   2.639119E-7
      8613.35   2.643087E-7
     8614.589   2.647071E-7
     8615.823   2.651045E-7
     8617.062   2.655026E-7
     8618.302   2.659004E-7
     8619.537   2.662972E-7
     8620.772   2.666914E-7
     8622.007   2.670823E-7
     8623.247   2.674761E-7
     8624.483   2.678676E-7
     8625.724   2.682611E-7
      8626.96   2.686525E-7
     8628.201   2.690460E-7
     8629.438   2.694372E-7
     8630.679   2.698296E-7
     8631.915   2.702200E-7
     8633.152   2.706113E-7
     8634.394   2.710021E-7
     8635.631   2.713923E-7
     8636.873   2.717847E-7
      8638.11   2.721740E-7
     8639.354   2.725662E-7
     8640.592   2.729576E-7
     8641.834   2.733524E-7
     8643.072   2.737457E-7
     8644.311   2.741397E-7
     8645.555   2.745345E-7
     8646.793   2.749271E-7
     8648.037   2.753223E-7
     8649.276   2.757144E-7
     8650.521   2.761090E-7
      8651.76   2.765005E-7
     8653.005   2.768934E-7
     8654.239   2.772833E-7
     8655.484   2.776765E-7
     8656.729   2.780696E-7
      8657.97   2.784604E-7
     8659.216   2.788533E-7
     8660.456   2.792434E-7
     8661.702   2.796362E-7
     8662.943   2.800274E-7
     8664.189   2.804188E-7
     8665.426   2.808081E-7
     8666.673   2.811997E-7
     8667.919   2.815917E-7
     8669.161   2.819818E-7
     8670.408   2.823730E-7
      8671.65   2.827628E-7
     8672.897   2.831547E-7
     8674.141   2.835444E-7
     8675.389   2.839361E-7
     8676.627   2.843241E-7
     8677.875   2.847148E-7
     8679.118   2.851044E-7
     8680.367   2.854944E-7
     8681.615   2.858820E-7
     8682.859   2.862671E-7
     8684.108   2.866551E-7
     8685.353   2.870407E-7
     8686.602   2.874272E-7
     8687.842   2.878115E-7
     8689.092   2.881985E-7
     8690.337   2.885832E-7
     8691.587   2.889671E-7
     8692.832   2.893501E-7
     8694.083   2.897341E-7
     8695.328   2.901172E-7
     8696.579   2.905012E-7
      8697.83   2.908849E-7
     8699.071   2.912644E-7
     8700.323   2.909029E-7
     8701.569   2.884086E-7
     8702.821   2.859031E-7
     8704.068   2.834077E-7
      8705.32   2.809016E-7
     8706.568   2.784036E-7
      8707.82   2.758982E-7
     8709.073   2.733916E-7
     8710.316   2.709047E-7
     8711.569   2.684033E-7
     8712.817   2.659116E-7
      8714.07   2.634102E-7
     8715.319   2.609161E-7
     8716.573   2.584129E-7
     8717.822   2.559193E-7
     8719.076   2.534160E-7
     8720.325   2.509179E-7
     8721.575   2.484082E-7
     8722.829   2.458906E-7
     8724.079   2.433807E-7
     8725.334   2.408624E-7
     8726.585   2.383520E-7
      8727.84   2.358336E-7
     8729.091   2.333234E-7
     8730.346   2.308084E-7
     8731.597   2.283086E-7
     8732.849   2.258071E-7
     8734.104   2.232978E-7
     8735.355   2.207987E-7
     8736.612   2.182874E-7
     8737.864   2.157863E-7
     8739.121   2.132756E-7
     8740.373   2.107730E-7
     8741.631   2.082548E-7
     8742.884   2.057469E-7
     8744.136   2.032412E-7
     8745.389   2.007334E-7
     8746.647   1.982138E-7
     8747.905   1.956976E-7
     8749.159   1.931888E-7
     8750.417   1.906735E-7
     8751.671   1.881682E-7
      8752.93   1.856536E-7
     8754.185   1.831468E-7
     8755.438   1.806427E-7
     8756.693   1.781365E-7
     8757.953   1.756207E-7
     8759.208   1.731143E-7
     8760.468   1.705982E-7
     8761.723   1.680908E-7
     8762.983   1.655714E-7
     8764.244   1.630529E-7
       8765.5   1.605440E-7
     8766.756   1.580357E-7
     8768.012   1.555278E-7
     8769.273   1.530083E-7
     8770.529   1.505015E-7
     8771.791   1.479839E-7
     8773.048   1.454763E-7
     8774.311   1.429573E-7
     8775.572   1.404402E-7
      8776.83   1.379319E-7
     8778.088   1.354235E-7
     8779.346   1.329155E-7
     8780.608   1.303982E-7
     8781.866   1.278909E-7
      8783.13   1.253717E-7
     8784.389   1.228632E-7
     8785.651   1.203469E-7
     8786.911   1.178369E-7
     8788.175   1.153195E-7
     8789.434   1.128120E-7
     8790.693   1.103033E-7
     8791.958   1.077851E-7
     8793.218   1.052770E-7
     8794.482   1.027598E-7
     8795.743   1.002508E-7
     8797.008   9.773396E-8
     8798.269   9.522567E-8
     8799.534   9.270805E-8
      8800.79   9.261842E-8
     8802.056   9.395824E-8
     8803.322   9.529913E-8
     8804.584   9.663417E-8
     8805.851   9.797404E-8
     8807.112   9.930829E-8
     8808.379   1.006471E-7
     8809.641   1.019806E-7
     8810.908   1.033206E-7
     8812.166   1.046502E-7
     8813.434   1.059897E-7
     8814.701   1.073287E-7
     8815.964   1.086623E-7
     8817.232   1.100012E-7
     8818.496   1.113350E-7
     8819.765   1.126734E-7
     8821.028   1.140066E-7
     8822.297   1.153448E-7
     8823.557   1.166732E-7
     8824.825   1.180104E-7
      8826.09   1.193431E-7
     8827.359   1.206801E-7
      8828.63   1.220182E-7
     8829.895   1.233495E-7
     8831.165   1.246866E-7
      8832.43   1.260169E-7
     8833.695   1.273480E-7
     8834.962   1.286789E-7
     8836.232   1.300141E-7
     8837.499   1.313450E-7
      8838.77   1.326788E-7
     8840.041   1.340135E-7
     8841.308   1.353404E-7
      8842.58   1.366728E-7
     8843.847   1.379990E-7
     8845.114   1.393251E-7
