WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,ccd,f28x50lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.637050E-19
PIVWV    r 7218.918
BANDW    r 1140.357
TPEAK    r 0.1240126
EQUVW    r 366.392
RECTW    r 2954.473
EMFLX    r 6.195580E-16
     7679.232    0.07990292
     7679.839    0.07988801
     7680.442    0.07987542
     7681.049    0.07986359
     7681.652    0.07985208
      7682.26     0.0798426
     7682.863    0.07983319
      7683.47    0.07982371
     7684.073    0.07981429
     7684.681    0.07980479
     7685.284    0.07979535
     7685.892    0.07978584
       7686.5     0.0797763
     7687.103    0.07976684
      7687.71     0.0797573
     7688.318    0.07974776
     7688.926     0.0797382
      7689.53    0.07972872
     7690.138    0.07971915
     7690.741    0.07970965
      7691.35    0.07970007
     7691.953     0.0796941
     7692.562    0.07968807
     7693.165    0.07968207
     7693.773    0.07967603
     7694.377    0.07967002
     7694.986    0.07966394
      7695.59    0.07965794
     7696.198    0.07965184
     7696.802     0.0796458
     7697.411    0.07963971
     7698.015    0.07963363
     7698.624    0.07962751
     7699.228    0.07962144
     7699.837     0.0796153
     7700.446    0.07960457
      7701.05    0.07959227
     7701.659    0.07958093
     7702.264    0.07956977
     7702.873    0.07955851
     7703.477    0.07954733
     7704.086    0.07953605
     7704.691    0.07952485
       7705.3    0.07951353
     7705.905    0.07950229
     7706.514    0.07949299
     7707.124    0.07948402
     7707.733    0.07947503
     7708.338    0.07946609
     7708.947    0.07945709
     7709.553     0.0794481
     7710.162    0.07943907
     7710.767    0.07943008
     7711.377    0.07942101
     7711.982    0.07941197
     7712.592    0.07940288
     7713.202    0.07939377
     7713.807    0.07938471
     7714.417    0.07937555
     7715.022    0.07936648
     7715.633    0.07935729
     7716.238    0.07935002
     7716.848    0.07934316
     7717.454    0.07933636
     7718.064    0.07932948
      7718.67    0.07932263
      7719.28    0.07931571
     7719.886    0.07930885
     7720.497    0.07929934
     7721.103    0.07929017
     7721.713    0.07928123
     7722.319    0.07927232
      7722.93    0.07926331
     7723.536    0.07925438
     7724.147    0.07924535
     7724.753    0.07923636
     7725.364    0.07922731
      7725.97    0.07921914
     7726.585    0.07921114
     7727.196    0.07920321
     7727.803    0.07919529
     7728.414    0.07918728
     7729.021    0.07917934
     7729.632    0.07917133
     7730.238    0.07916457
      7730.85    0.07916052
     7731.457    0.07915682
     7732.068    0.07915304
     7732.675    0.07914929
     7733.286    0.07914549
     7733.893    0.07914171
     7734.504    0.07913787
     7735.112    0.07913405
     7735.723    0.07913018
     7736.331    0.07912632
     7736.942    0.07912243
      7737.55    0.07911851
     7738.161     0.0791146
     7738.773    0.07911063
     7739.381    0.07910668
     7739.993    0.07910269
       7740.6    0.07910035
     7741.212    0.07909864
      7741.82    0.07909694
     7742.432    0.07909518
      7743.04    0.07909345
     7743.652    0.07909167
      7744.26    0.07908987
     7744.872    0.07908805
     7745.484    0.07908621
     7746.097    0.07908434
     7746.705    0.07908247
     7747.317    0.07908056
     7747.925    0.07907864
     7748.538    0.07907671
     7749.146    0.07907476
     7749.759    0.07907277
     7750.367     0.0790716
      7750.98    0.07907075
     7751.593    0.07906988
     7752.201    0.07906897
     7752.814    0.07906806
     7753.423    0.07906713
     7754.036    0.07906616
     7754.645     0.0790652
     7755.257    0.07906418
     7755.866    0.07906318
     7756.479    0.07906213
     7757.088    0.07906108
     7757.702       0.07906
     7758.311    0.07905891
     7758.924    0.07905775
     7759.533    0.07905664
     7760.146    0.07905632
     7760.756    0.07905629
      7761.37    0.07905623
     7761.979    0.07905617
     7762.592    0.07905606
     7763.202    0.07905595
     7763.815    0.07905582
     7764.425    0.07905566
     7765.043    0.07905547
     7765.657    0.07905526
     7766.267    0.07905506
     7766.881     0.0790548
      7767.49    0.07905455
     7768.104    0.07905427
     7768.714    0.07905393
     7769.329     0.0790536
     7769.938    0.07905328
     7770.553     0.0790529
     7771.163    0.07905251
     7771.777    0.07905208
     7772.387    0.07905165
     7773.001    0.07905119
     7773.612    0.07905071
     7774.227    0.07905021
     7774.837    0.07904969
     7775.452    0.07904916
     7776.062    0.07904859
     7776.677    0.07904801
     7777.287     0.0790474
     7777.902    0.07904679
     7778.517    0.07904612
     7779.127    0.07904547
     7779.743    0.07904381
     7780.354    0.07904197
     7780.968    0.07904009
     7781.579    0.07903821
     7782.194    0.07903628
     7782.805    0.07903436
      7783.42     0.0790324
     7784.032    0.07903043
     7784.651    0.07902943
     7785.263    0.07902854
     7785.878    0.07902766
     7786.489    0.07902671
     7787.105    0.07902578
     7787.716     0.0790248
     7788.332    0.07902381
     7788.943     0.0790228
     7789.559    0.07901967
     7790.175    0.07901729
     7790.787    0.07901724
     7791.402     0.0790172
     7792.014    0.07901713
      7792.63    0.07901704
     7793.242    0.07901692
     7793.858     0.0790168
      7794.47    0.07901665
     7795.086    0.07901649
     7795.698    0.07901631
     7796.314     0.0790161
     7796.926    0.07901588
     7797.542    0.07901565
     7798.155     0.0790154
     7798.771    0.07901511
     7799.384    0.07901371
        7800.    0.07901226
     7800.612    0.07900751
     7801.229    0.07900269
     7801.842    0.07899791
     7802.458    0.07899307
     7803.071    0.07898825
     7803.688    0.07898327
     7804.309     0.0789772
     7804.922    0.07897119
     7805.539    0.07896513
     7806.151    0.07895909
     7806.769    0.07895299
     7807.382     0.0789469
     7807.999    0.07894076
     7808.612     0.0789343
     7809.229    0.07892589
     7809.842    0.07891747
     7810.459    0.07890902
     7811.073    0.07890058
      7811.69    0.07889207
     7812.304    0.07888362
     7812.921    0.07887506
     7813.535    0.07886632
     7814.152    0.07885662
     7814.766    0.07884695
     7815.384    0.07883722
     7815.997    0.07882755
     7816.615    0.07881778
     7817.233    0.07880799
     7817.847    0.07879825
     7818.465    0.07878777
     7819.079    0.07877578
     7819.697    0.07876369
     7820.311    0.07875336
     7820.929    0.07874461
     7821.543    0.07873591
     7822.161    0.07872714
     7822.775    0.07871842
     7823.398    0.07870916
     7824.012    0.07869928
     7824.631    0.07868935
     7825.245    0.07867945
     7825.864    0.07866949
     7826.478    0.07865959
     7827.097    0.07864961
     7827.711    0.07863966
      7828.33    0.07862812
     7828.949    0.07861472
     7829.563    0.07860143
     7830.183    0.07858703
     7830.797    0.07857034
     7831.417    0.07855353
     7832.031    0.07853683
      7832.65    0.07851999
     7833.265    0.07850266
     7833.884     0.0784847
       7834.5    0.07846682
     7835.119    0.07844881
     7835.734    0.07843095
     7836.354    0.07841291
     7836.969    0.07839499
     7837.588    0.07837695
     7838.204    0.07835763
     7838.823    0.07833735
     7839.438    0.07831721
     7840.059    0.07829688
     7840.674    0.07827672
     7841.294    0.07825638
     7841.909    0.07823621
     7842.529    0.07821586
     7843.154    0.07819371
      7843.77    0.07817128
      7844.39    0.07814869
     7845.005    0.07812624
     7845.625    0.07810364
     7846.241    0.07808119
     7846.862    0.07805856
     7847.478    0.07803608
     7848.098    0.07801159
     7848.714     0.0779869
     7849.335    0.07796203
     7849.951    0.07793733
     7850.572    0.07791559
     7851.188    0.07789427
     7851.809    0.07787279
     7852.425    0.07785145
     7853.046    0.07782786
     7853.662    0.07780433
     7854.283    0.07778061
       7854.9    0.07775707
     7855.521    0.07773335
     7856.142    0.07770965
     7856.758    0.07768606
      7857.38    0.07766218
     7857.997    0.07763641
     7858.618    0.07761049
     7859.235    0.07758469
     7859.856    0.07755876
     7860.473    0.07753036
     7861.095    0.07750098
     7861.711    0.07747185
     7862.333    0.07744227
     7862.955    0.07741178
     7863.576     0.0773813
     7864.194      0.077351
     7864.815    0.07732052
     7865.433    0.07729026
     7866.055    0.07725974
     7866.672    0.07722946
     7867.294    0.07719862
     7867.912    0.07716724
     7868.534    0.07713563
     7869.156    0.07710402
     7869.773    0.07707264
     7870.396    0.07704323
     7871.014    0.07701521
     7871.636    0.07698702
     7872.254    0.07695808
     7872.876     0.0769277
     7873.494    0.07689752
     7874.117    0.07686713
     7874.735    0.07683695
     7875.357    0.07680657
     7875.976    0.07677639
     7876.598    0.07674602
     7877.217    0.07671522
     7877.839    0.07668374
     7878.458    0.07665247
     7879.081      0.076621
     7879.699    0.07658975
     7880.322    0.07655826
     7880.941      0.076527
     7881.564    0.07649553
     7882.187    0.07646329
      7882.81    0.07643073
     7883.434    0.07639815
     7884.052    0.07636584
     7884.676    0.07633325
     7885.294    0.07630093
     7885.918    0.07626837
     7886.537    0.07623603
     7887.161    0.07620255
      7887.78    0.07616914
     7888.403    0.07613551
     7889.022    0.07610209
     7889.646    0.07606845
     7890.266     0.0760336
      7890.89    0.07599653
     7891.509    0.07595975
     7892.133     0.0759227
     7892.752    0.07588589
     7893.376    0.07584885
     7893.996    0.07581205
      7894.62      0.075775
     7895.244    0.07573798
     7895.864    0.07570118
     7896.488    0.07566414
     7897.108    0.07562736
     7897.732    0.07559033
     7898.353    0.07555357
     7898.977    0.07551653
     7899.597    0.07547975
     7900.222    0.07544307
     7900.842    0.07540729
     7901.466    0.07537127
     7902.091    0.07533521
     7902.716    0.07529918
     7903.336     0.0752634
     7903.961     0.0752274
     7904.582    0.07519162
     7905.207    0.07515561
     7905.827    0.07511984
     7906.452    0.07508384
     7907.073     0.0750481
     7907.698     0.0750121
     7908.323    0.07497608
     7908.944    0.07494035
     7909.569    0.07490435
      7910.19    0.07486864
     7910.815    0.07483265
     7911.437     0.0747976
     7912.062    0.07476271
     7912.683    0.07472806
     7913.309    0.07469317
      7913.93    0.07465853
     7914.556    0.07462364
     7915.177      0.074589
     7915.803    0.07455411
     7916.424    0.07451947
      7917.05    0.07448462
     7917.671    0.07444999
     7918.297    0.07441512
     7918.919    0.07438051
     7919.545    0.07434565
     7920.167    0.07431101
     7920.793    0.07427619
     7921.415    0.07424259
     7922.045    0.07420858
     7922.672    0.07417479
     7923.293    0.07414129
      7923.92    0.07410751
     7924.542    0.07407397
     7925.168     0.0740402
     7925.791    0.07400665
     7926.417     0.0739729
      7927.04    0.07393937
     7927.667     0.0739056
     7928.289     0.0738721
     7928.916    0.07383834
     7929.538    0.07380482
     7930.165    0.07377107
     7930.788    0.07373793
     7931.415    0.07370526
     7932.037    0.07367282
     7932.664    0.07364015
     7933.287    0.07360769
     7933.914    0.07357504
     7934.542    0.07354237
     7935.164    0.07350995
     7935.792    0.07347784
     7936.415    0.07344646
     7937.042    0.07341485
     7937.665    0.07338348
     7938.292     0.0733519
     7938.916    0.07332051
     7939.543    0.07328892
     7940.167    0.07325753
     7940.794    0.07322598
     7941.418    0.07319464
      7942.05    0.07316285
     7942.674     0.0731315
     7943.302    0.07309995
     7943.925    0.07306861
     7944.553    0.07303705
     7945.177    0.07300571
     7945.805    0.07297513
     7946.429    0.07294486
     7947.057    0.07291435
     7947.685    0.07288387
     7948.309    0.07285356
     7948.938    0.07282306
     7949.562    0.07279278
      7950.19    0.07276241
     7950.814    0.07273319
     7951.443    0.07270377
     7952.067    0.07267454
     7952.696    0.07264511
      7953.32    0.07261591
     7953.949    0.07258647
     7954.573    0.07255724
     7955.202    0.07252745
     7955.827    0.07249717
     7956.456    0.07246669
      7957.08    0.07243641
     7957.709    0.07240592
     7958.334    0.07237568
     7958.963    0.07234517
     7959.588    0.07231491
     7960.217    0.07228501
     7960.842    0.07225578
     7961.472    0.07222635
     7962.105     0.0721967
      7962.73    0.07216749
      7963.36    0.07213805
     7963.985    0.07210881
     7964.615    0.07207936
      7965.24    0.07204933
      7965.87    0.07201884
     7966.495    0.07198857
     7967.125    0.07195807
      7967.75    0.07192781
      7968.38    0.07189731
     7969.006    0.07186705
     7969.636    0.07183658
     7970.261    0.07180633
     7970.892    0.07177589
     7971.517    0.07174569
     7972.147    0.07171525
     7972.773    0.07168503
     7973.404     0.0716546
      7974.03    0.07162439
      7974.66    0.07159373
     7975.291    0.07156227
     7975.917    0.07153101
     7976.547    0.07149954
     7977.173    0.07146832
     7977.804    0.07143684
      7978.43    0.07140562
     7979.061    0.07137414
     7979.688    0.07134243
     7980.318    0.07131185
     7980.945    0.07128335
      7981.58    0.07125445
     7982.207    0.07122598
     7982.838    0.07119728
     7983.464     0.0711688
     7984.096    0.07114009
     7984.723     0.0711116
     7985.354    0.07108291
      7985.98    0.07105444
     7986.612    0.07102575
     7987.243    0.07099707
     7987.871    0.07096858
     7988.502    0.07093988
     7989.129    0.07091141
     7989.761    0.07088076
     7990.388    0.07084861
      7991.02    0.07081516
     7991.647    0.07078198
     7992.279    0.07074857
     7992.906    0.07071538
     7993.538    0.07068197
     7994.166    0.07064859
     7994.798    0.07061414
     7995.425    0.07057994
     7996.057    0.07054552
     7996.685    0.07051133
     7997.317     0.0704769
     7997.945     0.0704427
     7998.578    0.07040828
     7999.206    0.07037317
     7999.838    0.07033671
     8000.466    0.07030112
     8001.098     0.0702655
     8001.735     0.0702296
     8002.363    0.07019424
     8002.996    0.07015861
     8003.625    0.07012323
     8004.257    0.07008619
     8004.885    0.07004879
     8005.518    0.07001112
     8006.147    0.06997371
      8006.78    0.06993608
     8007.408     0.0698987
     8008.042    0.06986107
      8008.67     0.0698237
     8009.303    0.06978607
     8009.932     0.0697487
     8010.565     0.0697116
     8011.194    0.06967482
     8011.828    0.06963774
     8012.457    0.06960095
      8013.09     0.0695639
     8013.719    0.06952641
     8014.353    0.06948631
     8014.986    0.06944626
     8015.615    0.06940642
     8016.249    0.06936635
     8016.878    0.06932655
     8017.512     0.0692865
     8018.142    0.06924674
     8018.775    0.06920617
     8019.405     0.0691654
     8020.039    0.06912456
     8020.668    0.06908749
     8021.303    0.06905014
     8021.937    0.06901284
     8022.571    0.06897552
     8023.201    0.06893846
     8023.835    0.06890036
     8024.465    0.06886232
     8025.099    0.06882402
     8025.729    0.06878595
     8026.364    0.06874767
     8026.999    0.06870937
     8027.628    0.06867137
     8028.259    0.06863329
     8028.894    0.06859401
     8029.528    0.06855473
     8030.159    0.06851491
     8030.793    0.06847239
     8031.424    0.06843015
     8032.059    0.06838765
     8032.689    0.06834541
     8033.324    0.06830256
     8033.955    0.06825934
      8034.59    0.06821584
     8035.221    0.06817266
     8035.856    0.06812917
     8036.487      0.068086
     8037.123    0.06804253
     8037.753    0.06799939
     8038.389    0.06795532
      8039.02    0.06791118
     8039.655    0.06786676
     8040.287    0.06782419
     8040.922    0.06778325
     8041.558     0.0677423
     8042.194    0.06770137
      8042.83    0.06766046
     8043.461    0.06762077
     8044.097    0.06758088
     8044.728    0.06754126
     8045.364    0.06750136
     8045.996    0.06746176
     8046.632     0.0674219
     8047.264     0.0673823
       8047.9    0.06734221
     8048.532    0.06730162
     8049.168    0.06726078
       8049.8    0.06722024
     8050.436     0.0671771
     8051.068     0.0671332
     8051.705    0.06708902
     8052.337    0.06704513
     8052.974    0.06700148
     8053.605    0.06695865
     8054.242     0.0669155
     8054.879    0.06687237
     8055.511    0.06682953
     8056.148    0.06678639
     8056.781    0.06674358
     8057.417     0.0667005
      8058.05    0.06665853
     8058.688    0.06661643
      8059.32    0.06657466
     8059.957     0.0665326
      8060.59    0.06649395
     8061.227     0.0664553
     8061.864    0.06641663
     8062.502    0.06637813
     8063.135    0.06634076
     8063.772    0.06630312
     8064.405    0.06626572
     8065.043    0.06622808
     8065.676    0.06619073
     8066.313    0.06615312
     8066.947    0.06611577
     8067.584    0.06607864
     8068.218    0.06604229
     8068.856    0.06600567
     8069.494     0.0659691
     8070.127     0.0659321
     8070.765    0.06589214
     8071.399    0.06585246
     8072.037    0.06581252
      8072.67    0.06577529
     8073.309    0.06573834
     8073.942    0.06570166
     8074.581    0.06566471
     8075.215    0.06562804
     8075.853    0.06559113
     8076.487    0.06555446
     8077.125    0.06551769
      8077.76    0.06548201
     8078.398    0.06544609
     8079.033    0.06541043
     8079.671    0.06537451
     8080.306    0.06534048
     8080.944    0.06530797
     8081.583    0.06527545
     8082.222    0.06524433
     8082.861    0.06521478
     8083.496    0.06518546
     8084.135    0.06515592
      8084.77     0.0651266
     8085.409    0.06509705
     8086.043    0.06506773
     8086.683     0.0650382
     8087.317    0.06501126
     8087.957    0.06498469
     8088.592     0.0649583
     8089.231    0.06493175
     8089.866    0.06490535
     8090.506    0.06487878
     8091.141    0.06485238
     8091.781    0.06482609
     8092.416    0.06480167
     8093.056    0.06477707
     8093.691    0.06475262
     8094.331    0.06472801
     8094.971    0.06470341
     8095.606    0.06467895
     8096.246    0.06465436
     8096.882    0.06463136
     8097.522    0.06460968
     8098.158    0.06458814
     8098.798    0.06456649
     8099.434    0.06454496
     8100.074    0.06452326
      8100.71    0.06450174
     8101.351    0.06448006
     8101.986    0.06446099
     8102.631    0.06444211
     8103.268    0.06442349
     8103.908    0.06440473
     8104.544    0.06438611
     8105.185    0.06436735
     8105.821     0.0643487
     8106.462    0.06433032
     8107.099    0.06431361
     8107.739    0.06429679
      8108.38    0.06427996
     8109.017    0.06426322
     8109.658    0.06424637
     8110.295    0.06422963
     8110.936    0.06421276
     8111.573    0.06419763
     8112.214    0.06418368
     8112.851    0.06416984
     8113.492    0.06415587
     8114.129      0.064142
     8114.771      0.064128
     8115.408    0.06411412
     8116.049    0.06410012
     8116.687    0.06408887
     8117.328    0.06407779
     8117.965    0.06406678
     8118.607    0.06405565
     8119.245    0.06404461
     8119.886    0.06403349
     8120.524    0.06402519
     8121.166    0.06401773
     8121.803    0.06401101
     8122.445    0.06400421
     8123.092    0.06399737
      8123.73    0.06399061
     8124.372    0.06398378
      8125.01    0.06397702
     8125.652    0.06397019
      8126.29    0.06396467
     8126.933    0.06395978
      8127.57    0.06395488
     8128.213    0.06394996
     8128.851    0.06394506
     8129.494    0.06394011
     8130.132    0.06393448
     8130.775    0.06392614
     8131.413    0.06391876
     8132.056    0.06391133
     8132.694    0.06390392
     8133.337    0.06389646
     8133.976    0.06388904
     8134.619    0.06388157
     8135.262    0.06387406
     8135.901    0.06386741
     8136.544    0.06386181
     8137.183    0.06385624
     8137.826    0.06385062
     8138.465    0.06384501
     8139.108    0.06383936
     8139.747    0.06383374
     8140.391    0.06382807
      8141.03     0.0638224
     8141.673     0.0638167
     8142.312      0.063811
      8142.96    0.06380524
       8143.6    0.06379952
     8144.244    0.06379376
     8144.883    0.06378801
     8145.527    0.06378244
     8146.167    0.06377763
     8146.811    0.06377276
      8147.45    0.06376792
     8148.094    0.06376303
     8148.738    0.06375812
     8149.378    0.06375324
     8150.022    0.06374843
     8150.662    0.06374697
     8151.307    0.06374545
     8151.946    0.06374397
     8152.591    0.06374244
     8153.231    0.06374092
     8153.875    0.06373938
     8154.516    0.06373785
      8155.16    0.06373628
     8155.801    0.06373375
     8156.445     0.0637312
     8157.085    0.06372868
      8157.73     0.0637261
     8158.371    0.06372353
     8159.016    0.06372093
     8159.657    0.06371833
     8160.302    0.06371371
     8160.942    0.06370669
     8161.587     0.0636996
     8162.228    0.06369255
     8162.874    0.06368545
     8163.523    0.06367828
     8164.164     0.0636712
      8164.81    0.06366406
     8165.451    0.06365694
     8166.096    0.06364976
     8166.737    0.06364263
     8167.383    0.06363542
     8168.024    0.06362827
      8168.67    0.06362103
     8169.311    0.06361385
     8169.957    0.06360614
     8170.598    0.06360027
     8171.244    0.06359458
     8171.886    0.06358891
     8172.532     0.0635832
     8173.173    0.06357752
     8173.819    0.06357178
     8174.461    0.06356608
     8175.107     0.0635597
     8175.749    0.06355303
     8176.396    0.06354629
     8177.042    0.06353956
     8177.684    0.06353285
     8178.331    0.06352609
     8178.973    0.06351937
     8179.619    0.06351245
     8180.261    0.06350241
     8180.908    0.06349022
      8181.55    0.06347808
     8182.197    0.06346587
     8182.839    0.06345372
     8183.486    0.06344148
     8184.133    0.06342924
      8184.78    0.06341649
     8185.423    0.06340335
      8186.07    0.06339014
     8186.712    0.06337699
      8187.36    0.06336374
     8188.002    0.06335059
      8188.65     0.0633373
     8189.297    0.06332403
      8189.94    0.06330907
     8190.587    0.06329709
      8191.23    0.06328548
     8191.878    0.06327382
     8192.521    0.06326221
     8193.169    0.06325052
     8193.813    0.06323889
      8194.46    0.06322683
     8195.104    0.06321426
     8195.751    0.06320162
     8196.395    0.06318902
     8197.043    0.06317634
     8197.687    0.06316374
     8198.334    0.06315108
     8198.978    0.06313847
     8199.626    0.06312424
      8200.27    0.06310974
     8200.918    0.06309512
     8201.562    0.06308062
      8202.21      0.063066
     8202.854    0.06305146
     8203.503    0.06303683
     8204.155    0.06302186
       8204.8    0.06300638
     8205.448    0.06299081
     8206.093    0.06297533
     8206.741    0.06295974
     8207.386    0.06294423
     8208.034    0.06292865
     8208.679    0.06291314
     8209.328    0.06289685
     8209.973     0.0628804
     8210.621    0.06286047
     8211.266     0.0628405
     8211.915    0.06282039
      8212.56    0.06280041
     8213.209    0.06278029
     8213.854    0.06276031
     8214.503    0.06274017
     8215.148    0.06272015
     8215.798    0.06270001
     8216.442    0.06268001
     8217.092    0.06265986
     8217.741    0.06263971
     8218.387    0.06261967
     8219.036    0.06259833
     8219.682    0.06257644
     8220.332    0.06255618
     8220.977    0.06253784
     8221.627    0.06251933
     8222.272    0.06250095
     8222.922    0.06248246
     8223.568    0.06246413
     8224.218    0.06244657
     8224.868    0.06242898
     8225.519    0.06241139
     8226.164    0.06239392
     8226.814    0.06237632
      8227.46    0.06235885
      8228.11    0.06234125
     8228.757    0.06232323
     8229.407    0.06230468
     8230.058    0.06228613
     8230.704     0.0622677
     8231.351    0.06224926
     8232.001     0.0622307
     8232.651    0.06221215
     8233.298     0.0621937
     8233.949    0.06217512
     8234.596    0.06215666
     8235.246    0.06213809
     8235.893    0.06211965
     8236.544    0.06210104
      8237.19    0.06208258
     8237.842    0.06206399
     8238.488      0.062046
      8239.14    0.06202833
     8239.787    0.06201075
     8240.438    0.06199307
     8241.085    0.06197553
     8241.736    0.06195785
     8242.384    0.06194027
     8243.035    0.06192258
     8243.683    0.06190591
     8244.334    0.06188915
     8244.985    0.06187239
     8245.638    0.06185559
     8246.289    0.06183881
     8246.937    0.06182214
     8247.589    0.06180532
     8248.236    0.06178866
     8248.889    0.06177183
     8249.536    0.06175514
     8250.188    0.06173729
     8250.836    0.06171704
     8251.488    0.06169664
     8252.136    0.06167638
     8252.788    0.06165596
     8253.437    0.06163747
     8254.089    0.06161888
     8254.736    0.06160045
      8255.39    0.06158184
     8256.037    0.06156339
      8256.69    0.06154476
     8257.338    0.06152631
     8257.991    0.06150766
     8258.644    0.06148905
     8259.292    0.06147055
     8259.945     0.0614519
     8260.594    0.06143665
     8261.247    0.06142157
     8261.896     0.0614066
     8262.549    0.06139152
     8263.197    0.06137829
     8263.851    0.06136505
     8264.499    0.06135187
     8265.152     0.0613386
     8265.802     0.0613254
     8266.459    0.06131205
     8267.108    0.06129884
     8267.762    0.06128598
     8268.411    0.06127367
     8269.064    0.06126129
     8269.714    0.06124897
     8270.367    0.06123656
     8271.017    0.06122424
     8271.671    0.06121181
      8272.32    0.06119947
     8272.975    0.06118703
     8273.628    0.06117461
     8274.277    0.06116226
     8274.932    0.06114979
     8275.581    0.06113743
     8276.235    0.06112495
     8276.886    0.06111255
      8277.54    0.06110096
     8278.189    0.06109038
     8278.844    0.06107971
     8279.494    0.06106911
     8280.148    0.06105842
     8280.799    0.06104779
     8281.453     0.0610371
     8282.104    0.06102645
     8282.758    0.06101573
     8283.408    0.06100507
     8284.063    0.06099432
     8284.714    0.06098365
     8285.368    0.06097289
     8286.023    0.06096212
     8286.679    0.06095135
     8287.334    0.06094105
     8287.984    0.06093124
      8288.64    0.06092134
      8289.29    0.06091152
     8289.945    0.06090162
     8290.597    0.06089175
     8291.252    0.06088182
     8291.902    0.06087196
     8292.559      0.060862
     8293.209    0.06085212
     8293.865    0.06084214
     8294.517    0.06083222
     8295.172    0.06082224
     8295.823    0.06081232
     8296.479    0.06080233
      8297.13    0.06079238
     8297.786    0.06078235
     8298.438     0.0607724
     8299.094    0.06076236
      8299.75    0.06075231
     8300.401    0.06074281
     8301.058    0.06073355
     8301.709    0.06072434
     8302.365    0.06071506
     8303.018    0.06070583
     8303.674    0.06069654
     8304.325    0.06068728
     8304.982    0.06067796
     8305.634    0.06066871
     8306.291    0.06065936
     8306.942    0.06065009
     8307.604    0.06064066
     8308.256    0.06063138
     8308.913    0.06062199
     8309.565    0.06061266
     8310.223    0.06060328
     8310.875    0.06059393
     8311.532    0.06058433
     8312.185    0.06057408
     8312.842    0.06056375
     8313.494    0.06055349
     8314.151    0.06054313
     8314.809    0.06053277
     8315.461    0.06052249
     8316.119     0.0605121
     8316.771    0.06050113
     8317.429    0.06048983
     8318.082    0.06047861
     8318.739    0.06046731
     8319.393    0.06045607
     8320.051    0.06044473
     8320.704    0.06043347
     8321.361    0.06042186
     8322.015     0.0604097
     8322.673    0.06039744
     8323.326    0.06038525
     8323.984    0.06037298
     8324.638    0.06036079
     8325.296     0.0603485
     8325.949    0.06033628
     8326.607    0.06032322
     8327.261    0.06031011
      8327.92    0.06029688
     8328.582    0.06028357
     8329.236    0.06027042
     8329.895     0.0602572
     8330.549    0.06024404
     8331.207    0.06023004
     8331.861    0.06021511
     8332.521    0.06020005
     8333.174    0.06018512
     8333.833    0.06017005
     8334.487     0.0601551
     8335.146    0.06014002
     8335.801    0.06012505
      8336.46    0.06010821
     8337.114    0.06009146
     8337.773    0.06007458
     8338.428    0.06005782
     8339.087    0.06004093
     8339.741    0.06002416
       8340.4    0.06000727
     8341.061    0.05998984
     8341.715    0.05997217
     8342.374    0.05995438
     8343.029    0.05993668
     8343.689    0.05991885
     8344.344    0.05990117
     8345.004    0.05988333
     8345.659    0.05986539
     8346.318    0.05984579
     8346.974    0.05982631
     8347.634    0.05980669
     8348.289     0.0597872
     8348.949    0.05976756
     8349.609    0.05974794
      8350.27     0.0597283
     8350.925    0.05970819
     8351.585    0.05968767
      8352.24     0.0596673
     8352.901    0.05964676
     8353.557    0.05962638
     8354.217    0.05960587
     8354.873    0.05958546
     8355.533    0.05956414
     8356.194    0.05954093
      8356.85    0.05951792
     8357.511     0.0594947
     8358.167    0.05947165
     8358.827    0.05944848
     8359.483    0.05942544
     8360.145    0.05940303
     8360.801    0.05938368
     8361.462    0.05936417
     8362.118    0.05934481
     8362.779    0.05932531
     8363.436    0.05930595
     8364.098    0.05928642
     8364.754    0.05926706
     8365.415    0.05924632
     8366.072     0.0592243
     8366.733    0.05920216
      8367.39    0.05918019
     8368.052    0.05915801
     8368.709      0.059136
      8369.37    0.05911388
     8370.036    0.05909137
     8370.693    0.05906568
     8371.355     0.0590398
     8372.013    0.05901411
     8372.675    0.05898824
     8373.332    0.05896256
     8373.993    0.05893673
     8374.651    0.05891101
     8375.313    0.05888395
     8375.971    0.05885654
     8376.633    0.05882892
      8377.29    0.05880151
     8377.953    0.05877386
      8378.61    0.05874646
     8379.272    0.05871885
     8379.931    0.05869118
     8380.593    0.05866271
     8381.251    0.05863441
     8381.914    0.05860592
     8382.576    0.05857746
     8383.234    0.05854918
     8383.897    0.05852069
     8384.556    0.05849241
     8385.218    0.05846399
     8385.876    0.05843571
     8386.539    0.05840724
     8387.198    0.05837894
     8387.861    0.05835049
      8388.52    0.05832224
     8389.183    0.05829379
     8389.841    0.05826512
     8390.505    0.05823576
     8391.168    0.05820644
     8391.831    0.05817715
      8392.49    0.05814801
     8393.153    0.05811872
     8393.812     0.0580896
     8394.476     0.0580602
     8395.135    0.05803023
     8395.799    0.05800004
     8396.462    0.05796989
     8397.121    0.05793992
     8397.785    0.05790976
     8398.444     0.0578798
     8399.108    0.05784965
     8399.768    0.05781971
     8400.432    0.05779195
     8401.092    0.05776566
     8401.756    0.05773922
     8402.415    0.05771297
     8403.079    0.05768654
     8403.739    0.05766026
     8404.403    0.05763384
     8405.063    0.05760758
     8405.728    0.05758117
