WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.286984E-19
PIVWV    r 9145.235
BANDW    r 538.9528
TPEAK    r 0.138128
EQUVW    r 209.575
RECTW    r 1517.252
EMFLX    r 3.622200E-16
     6475.767   3.465107E-8
     6476.421   3.464523E-8
     6477.079   3.463938E-8
     6477.733   3.463359E-8
     6478.388   3.462775E-8
     6479.045   3.462183E-8
       6479.7   3.461604E-8
     6480.358   3.461012E-8
     6481.013   3.460420E-8
     6481.667   3.459821E-8
     6482.322   3.459222E-8
     6482.977   3.458626E-8
     6483.632   3.458028E-8
     6484.291   3.457427E-8
     6484.946   3.456827E-8
     6485.601   3.456230E-8
     6486.256   3.455633E-8
     6486.915   3.455032E-8
      6487.57   3.454435E-8
     6488.225   3.453837E-8
     6488.884   3.453234E-8
      6489.54   3.452638E-8
     6490.195   3.452034E-8
     6490.854   3.451404E-8
      6491.51   3.450780E-8
     6492.169   3.450154E-8
     6492.825   3.449534E-8
     6493.481   3.448907E-8
     6494.137   3.448281E-8
     6494.797   3.447658E-8
     6495.453   3.447035E-8
     6496.109   3.446412E-8
     6496.765   3.445791E-8
     6497.421   3.445168E-8
     6498.078   3.444543E-8
     6498.738   3.443912E-8
     6499.395   3.443286E-8
     6500.054   3.442850E-8
     6500.711   3.444547E-8
     6501.368   3.446238E-8
     6502.028   3.447933E-8
     6502.685   3.449625E-8
     6503.345   3.451323E-8
     6504.002   3.453015E-8
     6504.659   3.454704E-8
     6505.316   3.456397E-8
     6505.974   3.458091E-8
     6506.634   3.459789E-8
     6507.292   3.461481E-8
     6507.949   3.463179E-8
     6508.606   3.464872E-8
     6509.268   3.466573E-8
     6509.921   3.468255E-8
     6510.583   3.469948E-8
      6511.24   3.471628E-8
     6511.901   3.473312E-8
      6512.56   3.474997E-8
     6513.221   3.476690E-8
     6513.879   3.478369E-8
     6514.537   3.480045E-8
     6515.198   3.481734E-8
     6515.856   3.483421E-8
     6516.519   3.485113E-8
     6517.177   3.486792E-8
     6517.835   3.488469E-8
     6518.494   3.490155E-8
     6519.152   3.491840E-8
     6519.811   3.493524E-8
     6520.469   3.495193E-8
     6521.131   3.496865E-8
      6521.79   3.498531E-8
     6522.449   3.500192E-8
     6523.111   3.501863E-8
     6523.771   3.503533E-8
     6524.429   3.505198E-8
     6525.092   3.506871E-8
     6525.751   3.508534E-8
      6526.41   3.510198E-8
     6527.073   3.511872E-8
     6527.732   3.513543E-8
     6528.396   3.515221E-8
     6529.055   3.516888E-8
     6529.714   3.518551E-8
     6530.374   3.520208E-8
     6531.038   3.521865E-8
     6531.694   3.523497E-8
     6532.357   3.525147E-8
     6533.017   3.526794E-8
     6533.677   3.528439E-8
     6534.337   3.530084E-8
        6535.   3.531736E-8
     6535.661   3.533383E-8
     6536.321   3.535029E-8
     6536.985   3.536685E-8
     6537.645   3.538325E-8
     6538.309   3.539981E-8
      6538.97   3.541636E-8
     6539.634   3.543285E-8
     6540.294   3.544955E-8
     6540.955   3.546662E-8
     6541.616   3.548365E-8
     6542.277   3.550072E-8
     6542.941   3.551786E-8
     6543.602   3.553494E-8
     6544.263   3.555200E-8
     6544.924   3.556900E-8
     6545.585   3.558608E-8
     6546.247   3.560315E-8
     6546.912   3.562030E-8
     6547.576   3.563742E-8
     6548.238   3.565449E-8
     6548.899   3.567155E-8
     6549.561   3.568862E-8
     6550.226   3.570573E-8
     6550.888   3.572260E-8
     6551.553   3.573959E-8
     6552.215   3.575647E-8
     6552.877   3.577335E-8
     6553.539   3.579019E-8
     6554.201   3.580703E-8
     6554.866   3.582396E-8
     6555.528   3.584089E-8
     6556.191   3.585783E-8
     6556.853   3.587470E-8
     6557.519   3.589168E-8
     6558.182   3.590855E-8
     6558.844   3.592540E-8
      6559.51   3.594240E-8
     6560.173   3.595925E-8
     6560.835   3.597588E-8
     6561.502   3.599262E-8
     6562.165   3.600926E-8
     6562.828   3.602587E-8
     6563.494   3.604262E-8
     6564.157   3.605927E-8
     6564.824   3.607596E-8
     6565.483   3.609248E-8
      6566.15   3.610920E-8
     6566.813   3.612586E-8
     6567.477   3.614256E-8
      6568.14   3.615921E-8
     6568.804   3.617583E-8
     6569.471   3.619257E-8
     6570.135   3.620927E-8
     6570.798   3.622600E-8
     6571.466   3.624286E-8
     6572.129   3.625961E-8
     6572.793   3.627635E-8
     6573.461   3.629320E-8
     6574.125   3.630997E-8
     6574.792   3.632683E-8
     6575.457   3.634361E-8
     6576.121   3.636039E-8
     6576.789   3.637726E-8
      6577.45   3.639391E-8
     6578.118   3.641076E-8
     6578.782   3.642754E-8
     6579.451   3.644443E-8
     6580.111   3.646111E-8
     6580.776   3.647787E-8
     6581.444   3.649468E-8
     6582.109   3.651142E-8
     6582.774   3.652814E-8
     6583.443   3.654498E-8
     6584.111   3.656183E-8
     6584.773   3.657850E-8
     6585.442   3.659532E-8
     6586.107   3.661202E-8
     6586.776   3.662891E-8
     6587.441   3.664570E-8
      6588.11   3.666255E-8
     6588.776   3.667929E-8
     6589.438   3.669594E-8
     6590.107   3.671277E-8
     6590.773   3.672944E-8
     6591.442   3.674625E-8
     6592.108   3.676296E-8
     6592.774   3.677968E-8
      6593.44   3.679636E-8
     6594.106   3.681302E-8
     6594.772   3.682975E-8
     6595.442   3.684654E-8
     6596.112   3.686334E-8
     6596.778   3.688010E-8
     6597.445   3.689680E-8
     6598.111   3.691347E-8
     6598.781   3.693030E-8
     6599.452   3.694710E-8
     6600.118   3.696343E-8
     6600.785   3.697807E-8
     6601.455   3.699284E-8
     6602.119   3.700747E-8
     6602.786   3.702218E-8
     6603.453   3.703689E-8
     6604.123   3.705165E-8
      6604.79   3.706628E-8
     6605.458   3.708093E-8
     6606.125   3.709558E-8
     6606.795   3.711039E-8
     6607.463   3.712506E-8
     6608.134   3.713980E-8
     6608.802   3.715449E-8
     6609.473   3.716924E-8
     6610.141   3.718420E-8
     6610.808   3.720019E-8
     6611.476   3.721624E-8
     6612.147   3.723240E-8
     6612.815   3.724843E-8
     6613.483   3.726445E-8
     6614.152   3.728047E-8
     6614.823   3.729662E-8
     6615.492   3.731270E-8
      6616.16   3.732875E-8
     6616.828   3.734477E-8
     6617.497   3.736082E-8
     6618.169   3.737698E-8
     6618.837   3.739298E-8
      6619.51   3.740911E-8
     6620.175   3.742474E-8
     6620.847   3.743965E-8
     6621.516   3.745453E-8
     6622.188   3.746950E-8
     6622.857   3.748433E-8
      6623.53   3.749926E-8
     6624.199   3.751413E-8
     6624.868   3.752899E-8
     6625.541   3.754393E-8
      6626.21   3.755877E-8
      6626.88   3.757356E-8
     6627.549   3.758841E-8
     6628.222   3.760337E-8
     6628.892   3.761826E-8
     6629.558   3.763302E-8
     6630.228   3.764779E-8
     6630.901   3.766255E-8
     6631.571   3.767719E-8
     6632.244   3.769192E-8
     6632.915   3.770663E-8
     6633.588   3.772135E-8
     6634.258   3.773599E-8
     6634.928   3.775062E-8
     6635.602   3.776537E-8
     6636.272   3.778003E-8
     6636.943   3.779470E-8
     6637.613   3.780934E-8
     6638.284   3.782396E-8
     6638.958   3.783867E-8
     6639.629   3.785330E-8
     6640.299   3.786831E-8
     6640.974   3.788387E-8
     6641.645   3.789928E-8
     6642.315   3.791468E-8
      6642.99   3.793017E-8
     6643.661   3.794561E-8
     6644.333   3.796103E-8
     6645.007   3.797648E-8
     6645.679   3.799193E-8
     6646.354   3.800744E-8
     6647.021   3.802277E-8
     6647.693   3.803821E-8
     6648.368   3.805370E-8
      6649.04   3.806912E-8
     6649.711   3.808449E-8
     6650.387   3.809983E-8
     6651.059   3.811500E-8
      6651.73   3.813017E-8
     6652.406   3.814540E-8
     6653.078   3.816056E-8
     6653.753   3.817573E-8
     6654.426   3.819087E-8
     6655.098   3.820604E-8
      6655.77   3.822116E-8
     6656.442   3.823628E-8
     6657.115   3.825141E-8
     6657.791   3.826662E-8
     6658.464   3.828178E-8
     6659.136   3.829693E-8
     6659.813   3.831213E-8
     6660.485   3.832652E-8
     6661.162   3.834068E-8
     6661.835   3.835473E-8
     6662.508   3.836881E-8
     6663.185   3.838299E-8
     6663.857   3.839710E-8
     6664.531   3.841118E-8
     6665.204   3.842524E-8
     6665.877   3.843931E-8
     6666.551   3.845343E-8
     6667.228   3.846759E-8
     6667.901   3.848164E-8
     6668.579   3.849579E-8
     6669.252   3.850987E-8
     6669.926   3.852395E-8
     6670.603   3.853941E-8
     6671.277   3.855496E-8
     6671.951   3.857053E-8
     6672.628   3.858609E-8
     6673.299   3.860153E-8
     6673.973   3.861712E-8
     6674.651   3.863276E-8
     6675.325   3.864829E-8
     6676.003   3.866391E-8
     6676.678   3.867945E-8
     6677.352   3.869496E-8
      6678.03   3.871054E-8
     6678.705   3.872611E-8
     6679.379   3.874170E-8
     6680.058   3.875730E-8
     6680.733   3.877241E-8
     6681.408   3.878748E-8
     6682.086   3.880261E-8
     6682.757   3.881767E-8
     6683.436   3.883287E-8
     6684.111   3.884796E-8
     6684.787   3.886301E-8
     6685.465   3.887816E-8
     6686.141   3.889323E-8
     6686.816   3.890833E-8
     6687.496   3.892351E-8
     6688.171   3.893858E-8
     6688.847   3.895360E-8
     6689.526   3.896879E-8
     6690.202   3.898374E-8
     6690.881   3.899834E-8
     6691.554   3.901279E-8
     6692.229   3.902731E-8
     6692.909   3.904190E-8
     6693.585   3.905649E-8
     6694.261   3.907102E-8
     6694.941   3.908554E-8
     6695.618   3.910005E-8
     6696.294   3.911460E-8
     6696.974   3.912927E-8
      6697.65   3.914375E-8
     6698.331   3.915833E-8
     6699.007   3.917284E-8
     6699.684   3.918736E-8
     6700.365   3.920216E-8
     6701.038   3.921700E-8
     6701.715   3.923188E-8
     6702.396   3.924682E-8
     6703.073   3.926172E-8
      6703.75   3.927662E-8
     6704.431   3.929157E-8
     6705.108   3.930641E-8
     6705.789   3.932141E-8
     6706.466   3.933630E-8
     6707.144   3.935117E-8
     6707.825   3.936612E-8
     6708.502   3.938102E-8
      6709.18   3.939591E-8
     6709.858   3.941076E-8
     6710.536   3.942546E-8
     6711.213   3.944011E-8
     6711.895   3.945479E-8
     6712.573   3.946943E-8
     6713.255   3.948413E-8
     6713.933   3.949873E-8
     6714.611   3.951336E-8
     6715.293   3.952809E-8
     6715.972   3.954277E-8
      6716.65   3.955741E-8
     6717.333   3.957212E-8
     6718.011   3.958674E-8
     6718.686   3.960131E-8
     6719.368   3.961599E-8
     6720.047   3.963060E-8
     6720.729   3.964550E-8
     6721.409   3.966031E-8
     6722.087   3.967509E-8
      6722.77   3.969002E-8
     6723.449   3.970483E-8
     6724.128   3.971962E-8
     6724.812   3.973452E-8
     6725.491   3.974934E-8
      6726.17   3.976414E-8
     6726.854   3.977900E-8
     6727.533   3.979380E-8
     6728.212   3.980863E-8
     6728.892   3.982344E-8
     6729.572   3.983822E-8
     6730.255   3.985304E-8
     6730.935   3.986770E-8
     6731.615   3.988238E-8
     6732.299   3.989712E-8
     6732.979   3.991180E-8
     6733.659   3.992639E-8
     6734.343   3.994108E-8
     6735.023   3.995576E-8
     6735.708   3.997051E-8
     6736.388   3.998511E-8
     6737.064   3.999964E-8
     6737.749   4.001435E-8
     6738.429   4.002901E-8
      6739.11   4.004371E-8
     6739.794   4.005845E-8
     6740.476   4.007329E-8
     6741.156   4.008819E-8
     6741.841   4.010318E-8
     6742.522   4.011810E-8
     6743.207   4.013311E-8
     6743.888   4.014806E-8
     6744.569   4.016297E-8
     6745.254   4.017797E-8
     6745.936   4.019286E-8
     6746.613   4.020770E-8
     6747.299   4.022272E-8
      6747.98   4.023766E-8
     6748.662   4.025260E-8
     6749.347   4.026757E-8
     6750.029   4.028240E-8
     6750.715   4.029715E-8
     6751.396   4.031183E-8
     6752.079   4.032653E-8
     6752.765   4.034121E-8
     6753.447   4.035583E-8
     6754.129   4.037046E-8
     6754.811   4.038508E-8
     6755.494   4.039972E-8
     6756.176   4.041435E-8
     6756.862   4.042910E-8
     6757.544   4.044369E-8
     6758.231   4.045840E-8
     6758.914   4.047306E-8
     6759.597   4.048763E-8
     6760.283   4.050224E-8
     6760.966   4.051671E-8
     6761.649   4.053123E-8
     6762.335   4.054581E-8
     6763.019   4.056029E-8
     6763.702   4.057474E-8
     6764.385   4.058921E-8
     6765.068   4.060372E-8
     6765.752   4.061817E-8
     6766.439   4.063270E-8
     6767.123   4.064718E-8
      6767.81   4.066179E-8
     6768.494   4.067624E-8
     6769.177   4.069069E-8
     6769.865   4.070524E-8
     6770.549   4.071995E-8
     6771.232   4.073471E-8
      6771.92   4.074955E-8
     6772.604   4.076427E-8
     6773.285   4.077891E-8
     6773.973   4.079370E-8
     6774.657   4.080847E-8
     6775.345   4.082330E-8
      6776.03   4.083805E-8
     6776.714   4.085280E-8
     6777.402   4.086762E-8
     6778.087   4.088233E-8
     6778.771   4.089709E-8
      6779.46   4.091193E-8
     6780.145   4.092667E-8
      6780.83   4.094139E-8
     6781.519   4.095614E-8
     6782.204   4.097081E-8
     6782.889   4.098557E-8
     6783.574   4.100027E-8
     6784.259   4.101494E-8
     6784.948   4.102970E-8
     6785.634   4.104447E-8
     6786.319   4.105916E-8
     6787.008   4.107388E-8
     6787.694   4.108859E-8
      6788.38   4.110327E-8
     6789.069   4.111801E-8
     6789.755   4.113275E-8
     6790.445   4.114744E-8
     6791.127   4.116189E-8
     6791.813   4.117642E-8
     6792.503   4.119102E-8
     6793.189   4.120554E-8
     6793.875   4.122010E-8
     6794.565   4.123471E-8
     6795.251   4.124924E-8
     6795.938   4.126376E-8
     6796.628   4.127835E-8
     6797.315   4.129290E-8
     6798.005   4.130752E-8
     6798.692   4.132201E-8
     6799.378   4.133650E-8
     6800.069   4.135092E-8
     6800.752   4.136351E-8
     6801.439   4.137613E-8
      6802.13   4.138881E-8
     6802.817   4.140137E-8
     6803.504   4.141396E-8
     6804.195   4.142661E-8
     6804.883   4.143914E-8
     6805.574   4.145182E-8
     6806.262   4.146444E-8
     6806.949   4.147703E-8
     6807.641   4.148966E-8
     6808.328   4.150222E-8
     6809.016   4.151481E-8
     6809.704   4.152736E-8
     6810.392   4.154020E-8
      6811.08   4.155329E-8
     6811.771   4.156647E-8
     6812.459   4.157955E-8
     6813.151   4.159270E-8
     6813.839   4.160581E-8
     6814.528   4.161888E-8
      6815.22   4.163203E-8
     6815.909   4.164513E-8
     6816.597   4.165820E-8
      6817.29   4.167135E-8
     6817.978   4.168444E-8
     6818.667   4.169749E-8
     6819.355   4.171056E-8
     6820.044   4.172357E-8
     6820.737   4.173616E-8
     6821.426   4.174869E-8
     6822.115   4.176123E-8
     6822.808   4.177376E-8
     6823.497   4.178625E-8
     6824.187   4.179877E-8
      6824.88   4.181138E-8
     6825.569   4.182390E-8
     6826.259   4.183639E-8
     6826.952   4.184896E-8
     6827.638   4.186140E-8
     6828.332   4.187401E-8
     6829.021   4.188653E-8
     6829.711   4.189902E-8
     6830.405   4.191190E-8
     6831.095   4.192492E-8
     6831.785   4.193789E-8
     6832.479   4.195097E-8
     6833.169   4.196399E-8
     6833.859   4.197700E-8
     6834.553   4.199012E-8
     6835.244   4.200314E-8
     6835.938   4.201618E-8
     6836.628   4.202918E-8
     6837.315   4.204211E-8
      6838.01   4.205520E-8
       6838.7   4.206815E-8
     6839.391   4.208115E-8
     6840.086   4.209426E-8
     6840.777   4.210724E-8
     6841.468   4.212021E-8
     6842.163   4.213324E-8
     6842.854   4.214618E-8
     6843.549   4.215924E-8
      6844.24   4.217223E-8
     6844.932   4.218515E-8
     6845.627   4.219822E-8
     6846.314   4.221112E-8
     6847.006   4.222409E-8
     6847.702   4.223709E-8
     6848.393   4.225000E-8
     6849.085   4.226292E-8
     6849.781   4.227594E-8
     6850.473   4.228862E-8
     6851.168   4.230120E-8
      6851.86   4.231362E-8
     6852.553   4.232611E-8
     6853.249   4.233869E-8
     6853.941   4.235122E-8
     6854.633   4.236365E-8
      6855.33   4.237614E-8
     6856.018   4.238853E-8
     6856.711   4.240111E-8
     6857.407   4.241365E-8
       6858.1   4.242608E-8
     6858.796   4.243866E-8
     6859.489   4.245109E-8
     6860.182   4.246349E-8
     6860.879   4.247595E-8
     6861.572   4.248841E-8
     6862.265   4.250085E-8
     6862.962   4.251331E-8
     6863.656   4.252570E-8
     6864.349   4.253808E-8
     6865.042   4.255046E-8
     6865.736   4.256288E-8
     6866.433   4.257534E-8
     6867.127   4.258774E-8
      6867.82   4.260018E-8
     6868.518   4.261262E-8
     6869.212   4.262495E-8
     6869.906   4.263732E-8
     6870.604   4.265037E-8
     6871.297   4.266341E-8
     6871.992   4.267641E-8
     6872.689   4.268950E-8
     6873.384   4.270258E-8
     6874.078   4.271567E-8
     6874.772   4.272870E-8
     6875.467   4.274173E-8
     6876.166   4.275482E-8
      6876.86   4.276784E-8
     6877.555   4.278089E-8
     6878.253   4.279400E-8
     6878.948   4.280697E-8
     6879.643   4.281998E-8
     6880.342   4.283281E-8
     6881.037   4.284531E-8
     6881.736   4.285792E-8
     6882.431   4.287043E-8
     6883.126   4.288291E-8
     6883.821   4.289536E-8
     6884.517   4.290780E-8
     6885.212   4.292029E-8
     6885.912   4.293291E-8
     6886.607   4.294538E-8
     6887.303   4.295784E-8
     6888.002   4.297038E-8
     6888.698   4.298290E-8
     6889.394   4.299536E-8
     6890.094   4.300782E-8
      6890.79   4.301993E-8
      6891.49   4.303207E-8
     6892.186   4.304414E-8
     6892.878   4.305618E-8
     6893.578   4.306838E-8
     6894.274   4.308050E-8
     6894.971   4.309260E-8
     6895.671   4.310472E-8
     6896.368   4.311677E-8
     6897.064   4.312882E-8
     6897.765   4.314101E-8
     6898.462   4.315312E-8
     6899.163   4.316526E-8
     6899.859   4.317733E-8
     6900.557   4.318991E-8
     6901.257   4.320271E-8
     6901.955   4.321545E-8
     6902.648   4.322809E-8
     6903.349   4.324088E-8
     6904.046   4.325362E-8
     6904.744   4.326635E-8
     6905.445   4.327914E-8
     6906.143   4.329183E-8
     6906.844   4.330459E-8
     6907.542   4.331731E-8
      6908.24   4.333004E-8
     6908.941   4.334279E-8
     6909.639   4.335551E-8
     6910.337   4.336823E-8
     6911.035   4.338095E-8
     6911.733   4.339356E-8
     6912.432   4.340623E-8
     6913.134   4.341897E-8
     6913.832   4.343162E-8
     6914.534   4.344435E-8
     6915.232   4.345700E-8
     6915.931   4.346964E-8
     6916.634   4.348239E-8
     6917.333   4.349502E-8
     6918.031   4.350761E-8
     6918.734   4.352029E-8
     6919.433   4.353297E-8
     6920.132   4.354570E-8
     6920.831   4.355844E-8
      6921.53   4.357116E-8
     6922.233   4.358396E-8
     6922.932   4.359668E-8
     6923.631   4.360935E-8
     6924.334   4.362211E-8
     6925.034   4.363485E-8
     6925.733   4.364754E-8
     6926.437   4.366032E-8
     6927.137   4.367301E-8
     6927.836   4.368573E-8
      6928.54   4.369847E-8
      6929.24   4.371112E-8
      6929.94   4.372379E-8
      6930.64   4.373591E-8
      6931.34   4.374791E-8
     6932.044   4.375994E-8
     6932.745   4.377185E-8
     6933.445   4.378380E-8
     6934.149   4.379586E-8
      6934.85   4.380786E-8
      6935.55   4.381981E-8
     6936.254   4.383183E-8
     6936.955   4.384381E-8
      6937.66   4.385579E-8
      6938.36   4.386770E-8
     6939.062   4.387964E-8
     6939.762   4.389161E-8
     6940.463   4.390377E-8
     6941.165   4.391602E-8
      6941.87   4.392828E-8
     6942.571   4.394051E-8
     6943.272   4.395278E-8
     6943.977   4.396510E-8
     6944.679   4.397728E-8
     6945.384   4.398953E-8
     6946.085   4.400174E-8
     6946.787   4.401390E-8
     6947.493   4.402621E-8
     6948.191   4.403841E-8
     6948.893   4.405056E-8
     6949.599   4.406279E-8
       6950.3   4.407505E-8
     6951.002   4.408750E-8
     6951.708   4.410006E-8
     6952.411   4.411251E-8
     6953.117   4.412503E-8
     6953.819   4.413750E-8
     6954.522   4.414994E-8
     6955.228   4.416243E-8
     6955.931   4.417481E-8
     6956.633   4.418728E-8
      6957.34   4.419978E-8
     6958.039   4.421215E-8
     6958.742   4.422452E-8
     6959.449   4.423701E-8
     6960.152   4.424957E-8
     6960.858   4.426250E-8
     6961.562   4.427537E-8
     6962.265   4.428825E-8
     6962.972   4.430118E-8
     6963.675   4.431401E-8
     6964.379   4.432682E-8
     6965.086   4.433972E-8
      6965.79   4.435263E-8
     6966.494   4.436551E-8
     6967.197   4.437836E-8
     6967.901   4.439121E-8
     6968.609   4.440417E-8
     6969.313   4.441706E-8
     6970.017   4.442987E-8
     6970.725   4.444156E-8
     6971.429   4.445320E-8
     6972.133   4.446483E-8
     6972.841   4.447648E-8
     6973.545   4.448805E-8
      6974.25   4.449965E-8
     6974.958   4.451134E-8
     6975.663   4.452300E-8
     6976.372   4.453469E-8
     6977.072   4.454623E-8
     6977.777   4.455784E-8
     6978.486   4.456945E-8
     6979.191   4.458100E-8
     6979.896   4.459260E-8
     6980.605   4.460447E-8
      6981.31   4.461627E-8
     6982.015   4.462801E-8
     6982.724   4.463986E-8
      6983.43   4.465166E-8
     6984.139   4.466349E-8
     6984.845   4.467524E-8
     6985.546   4.468694E-8
     6986.256   4.469876E-8
     6986.961   4.471049E-8
     6987.667   4.472226E-8
     6988.377   4.473412E-8
     6989.083   4.474592E-8
     6989.789   4.475764E-8
     6990.499   4.477071E-8
     6991.205   4.478425E-8
     6991.915   4.479788E-8
     6992.622   4.481142E-8
     6993.328   4.482492E-8
     6994.038   4.483845E-8
     6994.745   4.485204E-8
     6995.447   4.486553E-8
     6996.158   4.487912E-8
     6996.865   4.489262E-8
     6997.571   4.490611E-8
     6998.282   4.491969E-8
     6998.989   4.493322E-8
       6999.7   4.494682E-8
     7000.407   4.563009E-8
     7001.114   4.680608E-8
     7001.825   4.798813E-8
     7002.533   4.916404E-8
      7003.24   5.033872E-8
     7003.951   5.152035E-8
     7004.655   5.268846E-8
     7005.362   5.386268E-8
     7006.074   5.504378E-8
     7006.782   5.621715E-8
     7007.493   5.739657E-8
     7008.201   5.856987E-8
     7008.909   5.974265E-8
     7009.621   6.092164E-8
     7010.329   6.209419E-8
     7011.037   6.326699E-8
      7011.75   6.444667E-8
     7012.458   6.561869E-8
     7013.166   6.679110E-8
     7013.878   6.796960E-8
     7014.583   6.913476E-8
     7015.292   7.030601E-8
     7016.004   7.148423E-8
     7016.713   7.265479E-8
     7017.426   7.383210E-8
     7018.134   7.500167E-8
     7018.843   7.617179E-8
     7019.556   7.734798E-8
     7020.266   7.851840E-8
     7020.975   7.968796E-8
     7021.688   8.086359E-8
     7022.397   8.203317E-8
     7023.106   8.320234E-8
     7023.816   8.437127E-8
     7024.525   8.553979E-8
     7025.239   8.671435E-8
     7025.948   8.788199E-8
     7026.658   8.905010E-8
     7027.372   9.022434E-8
     7028.082   9.139107E-8
     7028.792   9.255817E-8
     7029.505   9.373129E-8
     7030.216   9.489786E-8
     7030.926   9.606201E-8
      7031.64   9.723297E-8
      7032.35   9.839643E-8
     7033.061   9.956026E-8
     7033.771   1.007234E-7
     7034.481   1.018864E-7
     7035.196   1.030562E-7
     7035.907   1.042182E-7
     7036.618   1.053807E-7
     7037.332   1.065484E-7
     7038.043   1.077100E-7
     7038.754   1.088712E-7
     7039.469   1.100392E-7
      7040.18   1.112003E-7
     7040.895   1.123697E-7
     7041.606   1.135333E-7
     7042.318   1.146964E-7
     7043.029   1.158591E-7
     7043.741   1.170214E-7
     7044.452   1.181835E-7
     7045.167   1.193517E-7
     7045.879   1.205136E-7
     7046.591   1.216746E-7
     7047.307   1.228424E-7
     7048.019   1.240034E-7
     7048.734   1.251704E-7
     7049.447   1.263316E-7
     7050.159   1.274913E-7
     7050.875   1.286549E-7
     7051.587   1.298127E-7
     7052.295   1.309637E-7
     7053.012   1.321268E-7
     7053.724   1.332831E-7
     7054.437   1.344392E-7
     7055.153   1.356021E-7
     7055.866   1.367575E-7
     7056.583   1.379194E-7
     7057.295   1.390747E-7
     7058.008   1.402298E-7
     7058.725   1.413906E-7
     7059.438   1.425446E-7
     7060.151   1.436998E-7
     7060.869   1.448634E-7
     7061.582   1.460193E-7
     7062.291   1.471693E-7
     7063.008   1.483315E-7
     7063.722   1.494879E-7
     7064.439   1.506496E-7
     7065.153   1.518046E-7
     7065.867   1.529601E-7
     7066.584   1.541215E-7
     7067.298   1.552762E-7
     7068.012   1.564306E-7
      7068.73   1.575909E-7
     7069.444   1.587446E-7
     7070.158   1.598973E-7
     7070.873   1.610444E-7
     7071.587   1.621911E-7
     7072.305   1.633430E-7
      7073.02   1.644897E-7
     7073.734   1.656350E-7
     7074.452   1.667862E-7
     7075.167   1.679315E-7
     7075.882   1.690766E-7
       7076.6   1.702263E-7
     7077.315   1.713703E-7
      7078.03   1.725145E-7
     7078.749   1.736643E-7
     7079.464   1.748068E-7
     7080.183   1.759576E-7
     7080.895   1.771005E-7
      7081.61   1.782490E-7
     7082.329   1.794037E-7
     7083.044   1.805519E-7
      7083.76   1.816993E-7
     7084.479   1.828536E-7
     7085.195   1.840005E-7
     7085.911   1.851482E-7
      7086.63   1.863012E-7
     7087.346   1.874479E-7
     7088.066   1.886015E-7
     7088.782   1.897471E-7
     7089.498   1.908926E-7
     7090.214   1.920380E-7
     7090.931   1.931811E-7
     7091.647   1.943245E-7
     7092.367   1.954736E-7
     7093.083   1.966159E-7
       7093.8   1.977588E-7
     7094.521   1.989066E-7
     7095.237   2.000485E-7
     7095.958   2.011963E-7
     7096.675   2.023373E-7
     7097.392   2.034782E-7
     7098.113   2.046259E-7
      7098.83   2.057659E-7
     7099.547   2.069061E-7
     7100.264   2.080452E-7
     7100.981   2.091846E-7
     7101.698   2.103233E-7
      7102.42   2.114687E-7
     7103.137   2.126066E-7
     7103.859   2.137507E-7
     7104.576   2.148878E-7
     7105.294   2.160254E-7
     7106.016   2.171687E-7
     7106.733   2.183056E-7
     7107.451   2.194419E-7
     7108.173   2.205846E-7
     7108.887   2.217142E-7
     7109.605   2.228500E-7
     7110.328   2.239918E-7
     7111.046   2.251271E-7
     7111.768   2.262681E-7
     7112.486   2.274028E-7
     7113.205   2.285378E-7
     7113.927   2.296777E-7
     7114.646   2.308117E-7
     7115.365   2.319454E-7
     7116.087   2.330849E-7
     7116.806   2.342178E-7
     7117.525   2.353512E-7
     7118.248   2.364897E-7
     7118.963   2.376161E-7
     7119.687   2.387544E-7
     7120.406   2.398870E-7
     7121.125   2.410198E-7
     7121.848   2.421588E-7
     7122.567   2.432908E-7
     7123.287   2.444232E-7
     7124.011   2.455618E-7
      7124.73   2.466925E-7
      7125.45   2.478241E-7
     7126.174   2.489624E-7
     7126.894   2.500927E-7
     7127.617   2.512291E-7
     7128.333   2.523536E-7
     7129.054   2.534839E-7
     7129.777   2.546192E-7
     7130.498   2.557472E-7
     7131.218   2.568750E-7
     7131.942   2.580077E-7
     7132.663   2.591348E-7
     7133.383   2.602608E-7
     7134.108   2.613930E-7
     7134.829   2.625185E-7
     7135.553   2.636496E-7
     7136.274   2.647747E-7
     7136.995   2.659005E-7
      7137.72   2.670306E-7
     7138.437   2.681491E-7
     7139.158   2.692735E-7
     7139.883   2.704032E-7
     7140.604   2.715307E-7
     7141.326   2.726580E-7
     7142.051   2.737904E-7
     7142.772   2.749179E-7
     7143.494   2.760447E-7
      7144.22   2.771772E-7
     7144.941   2.783038E-7
     7145.667   2.794355E-7
     7146.389   2.805609E-7
     7147.107   2.816809E-7
     7147.833   2.828114E-7
     7148.555   2.839365E-7
     7149.277   2.850613E-7
     7150.003   2.861918E-7
     7150.725   2.873121E-7
     7151.448   2.884327E-7
     7152.174   2.895583E-7
