WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f547m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 7.691164E-18
PIVWV    r 5483.873
BANDW    r 205.5184
TPEAK    r 0.01630851
EQUVW    r 10.40373
RECTW    r 637.9322
EMFLX    r 4.990218E-15
     4449.194   1.370868E-7
     4449.985   1.316320E-7
     4450.779   1.278860E-7
     4451.576   1.241575E-7
     4452.368   1.204529E-7
     4453.162   1.167335E-7
     4453.957   1.130105E-7
     4454.751   1.092887E-7
     4455.546   1.055634E-7
     4456.339   1.018461E-7
     4457.134   9.811846E-8
      4457.93   9.438735E-8
     4458.723   9.066647E-8
     4459.518   8.693296E-8
     4460.314   8.286460E-8
      4461.11   7.828618E-8
     4461.903   7.372036E-8
       4462.7   6.913624E-8
     4463.496   6.455348E-8
     4464.292   5.996362E-8
     4465.086   5.538919E-8
     4465.883   5.079643E-8
      4466.68   4.620221E-8
     4467.477   4.160653E-8
     4468.274   3.700939E-8
     4469.069   3.242208E-8
     4469.869   2.780511E-8
     4470.667   2.641660E-8
     4471.462   2.566435E-8
     4472.257   2.491187E-8
     4473.058   2.415453E-8
     4473.853   2.340157E-8
     4474.651   2.264559E-8
     4475.447   2.189169E-8
     4476.249   2.113246E-8
     4477.045   2.037762E-8
     4477.841   1.962254E-8
      4478.64   1.886490E-8
     4479.439   1.810655E-8
     4480.239   1.734254E-8
     4481.038   1.656554E-8
     4481.835   1.579067E-8
     4482.637   1.501033E-8
     4483.435   1.423449E-8
     4484.235   1.345555E-8
     4485.035   1.267684E-8
     4485.835   1.189741E-8
     4486.636   1.111725E-8
     4487.434   1.033971E-8
     4488.234   9.559058E-9
     4489.035   8.778160E-9
     4489.834   7.998919E-9
     4490.635   7.621261E-9
     4491.434   7.349755E-9
     4492.235   7.077168E-9
     4493.037   6.804660E-9
     4493.836   6.532731E-9
      4494.64   6.259051E-9
      4495.44   5.986783E-9
     4496.245   5.712765E-9
     4497.044   5.440323E-9
     4497.847   5.166963E-9
     4498.649   4.893350E-9
     4499.452   4.619650E-9
     4500.252   4.409261E-9
     4501.055   4.334313E-9
     4501.858   4.259194E-9
     4502.662   4.183948E-9
     4503.463   4.108760E-9
     4504.266   4.033264E-9
      4505.07   3.957594E-9
     4505.872   3.881982E-9
     4506.675   3.806061E-9
     4507.477   3.730198E-9
     4508.284   3.653746E-9
     4509.086   3.577585E-9
      4509.89   3.501112E-9
     4510.695   3.613995E-9
       4511.5   3.756945E-9
     4512.305   3.900205E-9
     4513.107   4.043166E-9
     4513.913   4.186958E-9
     4514.718   4.330887E-9
     4515.521   4.474690E-9
      4516.33   4.619590E-9
     4517.133   4.763838E-9
     4517.939   4.908835E-9
     4518.745   5.054056E-9
     4519.549   5.199059E-9
     4520.358   5.195894E-9
     4521.162   5.005438E-9
     4521.969   4.814096E-9
     4522.776   4.622329E-9
      4523.58   4.430950E-9
     4524.387   4.238565E-9
     4525.195   4.045754E-9
        4526.   3.853335E-9
      4526.81   3.659321E-9
     4527.615   3.466167E-9
     4528.423   3.272002E-9
     4529.231   3.077524E-9
     4530.037   2.892263E-9
     4530.845   2.894533E-9
     4531.653   2.896803E-9
     4532.462   2.899075E-9
     4533.268   2.901339E-9
     4534.077   2.903611E-9
     4534.886   2.905884E-9
     4535.695   2.908157E-9
     4536.504   2.910430E-9
     4537.312   2.912698E-9
     4538.121   2.914972E-9
     4538.931   2.917248E-9
     4539.738   2.919516E-9
     4540.551   2.921799E-9
     4541.358   2.924068E-9
     4542.167   2.926338E-9
     4542.979   2.928623E-9
     4543.788   2.930893E-9
     4544.601   2.933177E-9
     4545.409   2.935450E-9
     4546.218   2.937723E-9
     4547.031   2.940008E-9
      4547.84   2.942282E-9
     4548.652   2.944563E-9
     4549.463   2.946844E-9
     4550.275   2.973710E-9
     4551.084   3.048282E-9
     4551.896   3.123237E-9
     4552.709   3.198350E-9
     4553.521   3.273575E-9
     4554.331   3.348641E-9
     4555.144   3.424137E-9
     4555.957   3.499701E-9
      4556.77   3.575423E-9
      4557.58   3.651030E-9
     4558.396   3.727252E-9
     4559.207   3.803129E-9
     4560.018   3.875865E-9
     4560.834   3.805291E-9
     4561.646   3.734984E-9
     4562.459   3.664354E-9
     4563.273   3.593611E-9
     4564.085   3.522968E-9
     4564.902   3.451744E-9
     4565.714   3.380833E-9
     4566.526   3.309768E-9
     4567.344   3.238163E-9
     4568.156   3.166915E-9
     4568.971   3.095254E-9
     4569.786   3.023523E-9
     4570.602   3.006373E-9
     4571.417   3.008668E-9
      4572.23   3.010954E-9
     4573.046   3.013250E-9
     4573.862   3.015545E-9
     4574.676   3.017834E-9
     4575.492   3.020131E-9
     4576.309   3.022428E-9
     4577.125   3.024725E-9
     4577.939   3.027017E-9
     4578.759   3.029323E-9
     4579.573   3.031615E-9
     4580.391   3.125105E-9
     4581.208   3.318317E-9
     4582.022   3.511355E-9
      4582.84   3.705377E-9
     4583.658   3.899688E-9
     4584.473   4.093592E-9
     4585.294   4.289181E-9
     4586.109   4.483779E-9
     4586.928   4.679368E-9
     4587.747   4.875360E-9
     4588.562   5.070943E-9
     4589.384   5.268105E-9
       4590.2   5.553197E-9
     4591.019   6.113968E-9
     4591.838   6.675912E-9
     4592.655   7.237016E-9
     4593.475   7.800634E-9
     4594.294   8.365428E-9
     4595.114   8.931063E-9
     4595.932   9.495849E-9
     4596.751   1.006316E-8
     4597.572   1.063165E-8
     4598.392   1.120099E-8
     4599.212   1.177116E-8
     4600.031   1.229222E-8
     4600.852   1.156680E-8
     4601.672   1.084029E-8
     4602.491   1.011441E-8
     4603.312   9.385270E-9
     4604.134   8.655028E-9
     4604.953   7.925860E-9
     4605.777   7.190808E-9
     4606.596   6.459011E-9
     4607.421   5.721311E-9
      4608.24   4.987318E-9
      4609.06   4.251789E-9
     4609.885   3.510775E-9
     4610.705   3.486385E-9
     4611.525   3.578698E-9
     4612.351   3.671695E-9
     4613.171   3.764275E-9
     4613.994   3.857320E-9
     4614.817   3.950498E-9
     4615.641   4.043866E-9
     4616.464   4.137312E-9
     4617.286   4.230671E-9
     4618.109   4.324441E-9
     4618.934   4.418401E-9
     4619.758   4.512495E-9
      4620.58   5.304323E-9
     4621.404   6.393009E-9
     4622.229   7.482646E-9
     4623.051   8.571289E-9
     4623.878   9.668646E-9
     4624.701   1.076047E-8
     4625.526   1.185779E-8
     4626.352   1.295735E-8
     4627.174   1.405461E-8
     4628.002   1.516063E-8
     4628.826   1.626173E-8
     4629.649   1.736507E-8
     4630.478   1.751489E-8
     4631.302   1.696239E-8
     4632.128   1.640741E-8
     4632.955   1.585128E-8
     4633.779   1.529596E-8
     4634.608   1.473651E-8
     4635.433   1.417920E-8
     4636.259   1.361974E-8
     4637.087   1.305878E-8
     4637.912   1.249898E-8
     4638.739   1.193636E-8
     4639.567   1.137290E-8
     4640.395   1.077073E-8
      4641.22   1.012756E-8
     4642.048   9.481543E-9
     4642.876   8.834574E-9
     4643.705   8.186270E-9
     4644.534   7.537014E-9
      4645.36   6.888721E-9
     4646.189   6.237177E-9
     4647.018   5.584679E-9
     4647.844   4.933537E-9
     4648.676   4.276821E-9
     4649.503   3.623004E-9
     4650.331   3.329522E-9
     4651.163   3.580203E-9
      4651.99   3.829919E-9
     4652.823   4.081468E-9
      4653.65   4.331900E-9
     4654.478   4.582688E-9
     4655.311   4.835464E-9
     4656.139   5.087118E-9
      4656.97   5.340021E-9
     4657.801   5.593284E-9
      4658.63   5.846163E-9
     4659.461   6.100144E-9
     4660.292   6.365877E-9
     4661.124   6.652711E-9
     4661.956   6.939953E-9
     4662.785   7.226755E-9
     4663.617   7.514974E-9
     4664.449   7.803771E-9
     4665.281   8.092802E-9
     4666.111   8.381560E-9
     4666.944   8.671573E-9
     4667.776   8.961991E-9
     4668.607   9.252133E-9
     4669.442   9.544391E-9
     4670.273   9.741118E-9
     4671.104   9.745482E-9
      4671.94   9.749868E-9
     4672.771   9.754225E-9
     4673.607   9.758605E-9
     4674.439   9.762958E-9
      4675.27   9.767305E-9
     4676.107   9.771678E-9
     4676.939   9.776024E-9
     4677.773   9.780377E-9
     4678.608   9.784729E-9
      4679.44   9.789066E-9
     4680.275   9.745565E-9
      4681.11   9.604703E-9
     4681.946   9.463547E-9
     4682.781   9.322184E-9
     4683.617   9.180610E-9
      4684.45   9.039240E-9
     4685.286   8.897162E-9
     4686.122   8.754872E-9
     4686.955   8.612790E-9
     4687.792   8.469998E-9
     4688.628   8.326996E-9
     4689.462   8.184203E-9
     4690.301   7.954377E-9
     4691.136   7.572920E-9
     4691.976   7.188462E-9
      4692.81   6.805915E-9
     4693.645   6.422602E-9
     4694.485   6.036497E-9
      4695.32   5.652092E-9
     4696.155   5.266916E-9
     4696.996   4.878938E-9
     4697.831   4.492670E-9
     4698.669   4.104498E-9
     4699.508   3.715777E-9
     4700.347   3.536540E-9
     4701.185   3.655697E-9
     4702.021   3.774740E-9
      4702.86   3.894295E-9
       4703.7   4.014083E-9
     4704.539   4.134036E-9
     4705.376   4.253804E-9
     4706.215   4.374086E-9
     4707.055   4.494602E-9
     4707.893   4.614932E-9
     4708.732   4.735778E-9
     4709.573   4.856858E-9
     4710.413   5.295338E-9
     4711.253   6.062761E-9
     4712.092   6.829461E-9
     4712.935   7.601693E-9
     4713.773   8.370519E-9
     4714.612   9.140400E-9
     4715.456   9.916286E-9
     4716.294   1.068874E-8
     4717.133   1.146226E-8
     4717.978   1.224181E-8
     4718.817   1.301790E-8
     4719.662   1.380004E-8
     4720.501   1.372675E-8
     4721.343   1.307553E-8
     4722.186   1.242301E-8
     4723.026   1.177185E-8
     4723.869   1.111750E-8
     4724.711   1.046222E-8
     4725.552   9.807934E-9
     4726.395   9.150447E-9
     4727.238   8.492039E-9
     4728.082   7.832328E-9
     4728.926   7.171697E-9
      4729.77   6.510144E-9
     4730.611   6.193370E-9
     4731.455   6.005302E-9
     4732.299   5.816966E-9
     4733.141   5.628913E-9
     4733.988   5.439395E-9
      4734.83   5.250814E-9
     4735.672   5.061860E-9
      4736.52   4.871435E-9
     4737.363   4.681842E-9
      4738.21   4.490885E-9
     4739.053   4.300762E-9
     4739.896   4.110266E-9
     4740.745   4.395237E-9
     4741.588   4.744906E-9
     4742.434   5.096266E-9
      4743.28   5.448105E-9
     4744.124   5.799404E-9
     4744.971   6.152402E-9
     4745.817   6.505879E-9
     4746.662   6.858815E-9
     4747.511   7.214476E-9
     4748.355   7.568365E-9
     4749.203   7.923961E-9
      4750.05   8.301077E-9
     4750.898   9.009209E-9
     4751.743   9.716255E-9
     4752.591   1.042630E-8
     4753.439   1.113771E-8
     4754.285   1.184803E-8
     4755.135   1.256341E-8
     4755.981   1.327605E-8
      4756.83   1.399170E-8
     4757.679   1.470831E-8
     4758.525   1.542382E-8
     4759.376   1.614483E-8
     4760.223   1.648885E-8
      4761.07   1.578807E-8
     4761.922   1.508147E-8
      4762.77   1.437834E-8
     4763.619   1.367222E-8
     4764.469   1.296473E-8
     4765.317   1.225830E-8
     4766.169   1.154682E-8
     4767.018   1.083804E-8
     4767.868   1.012625E-8
     4768.719   9.413482E-9
     4769.567   8.701797E-9
     4770.418   8.816620E-9
     4771.269   9.792173E-9
     4772.121   1.076960E-8
      4772.97   1.174553E-8
     4773.821   1.272557E-8
     4774.673   1.370693E-8
     4775.525   1.469017E-8
     4776.377   1.567472E-8
     4777.227   1.665775E-8
     4778.079   1.764550E-8
     4778.932   1.863455E-8
     4779.782   1.962209E-8
     4780.637   2.043197E-8
     4781.488   2.117517E-8
     4782.338   2.191934E-8
     4783.194   2.266919E-8
     4784.045   2.341532E-8
     4784.901   2.416758E-8
     4785.752   2.491609E-8
     4786.604   2.566601E-8
      4787.46   2.642122E-8
     4788.312   2.717310E-8
     4789.167   2.792856E-8
     4790.021   2.869069E-8
     4790.873   2.967773E-8
     4791.728   3.066947E-8
     4792.583   3.166249E-8
     4793.438   3.265683E-8
     4794.293   3.365303E-8
     4795.146   3.464768E-8
     4796.002   3.564649E-8
     4796.858   3.664716E-8
     4797.714   3.764915E-8
     4798.567   3.864899E-8
     4799.426   3.965702E-8
      4800.28   4.046140E-8
     4801.134   4.085768E-8
     4801.993   4.125696E-8
     4802.847   4.165421E-8
     4803.704   4.205334E-8
     4804.562   4.245319E-8
     4805.416   4.285216E-8
     4806.276   4.325414E-8
     4807.131   4.365434E-8
     4807.986   4.405523E-8
     4808.847   4.445893E-8
     4809.702   4.486083E-8
     4810.561   4.723886E-8
     4811.418   5.066777E-8
     4812.274   5.409333E-8
     4813.136   5.754488E-8
     4813.992   6.098136E-8
     4814.851   6.443210E-8
      4815.71   6.788731E-8
     4816.567   7.133917E-8
     4817.426   7.480535E-8
     4818.286   7.827602E-8
     4819.146   8.175314E-8
     4820.003   8.522827E-8
     4820.863   8.970622E-8
     4821.723   9.419254E-8
     4822.581   9.867193E-8
     4823.444   1.031827E-7
     4824.302   1.076737E-7
     4825.163   1.121859E-7
     4826.024   1.167065E-7
     4826.882   1.212175E-7
     4827.746   1.257626E-7
     4828.605   1.302879E-7
     4829.467   1.348344E-7
     4830.328   1.406111E-7
     4831.188   1.483725E-7
      4832.05   1.561704E-7
     4832.912   1.639741E-7
     4833.771   1.717700E-7
     4834.637   1.796248E-7
     4835.497   1.874409E-7
     4836.359   1.952937E-7
     4837.223   2.031610E-7
     4838.085   2.110341E-7
     4838.946   2.188993E-7
      4839.81   2.267970E-7
     4840.673   2.367884E-7
     4841.534   2.473450E-7
     4842.398   2.579571E-7
     4843.262   2.685769E-7
     4844.126   2.792162E-7
     4844.991   2.898692E-7
     4845.853   3.005057E-7
     4846.717   3.111919E-7
     4847.582   3.218919E-7
     4848.444   3.325751E-7
     4849.312   3.433447E-7
     4850.175   3.554298E-7
     4851.041   3.730093E-7
     4851.906   3.906012E-7
     4852.769   4.081757E-7
     4853.638   4.258821E-7
     4854.501   4.435014E-7
     4855.364   4.611429E-7
     4856.233   4.789269E-7
     4857.097   4.966232E-7
     4857.964   5.144019E-7
     4858.831   5.322131E-7
     4859.698   5.500370E-7
     4860.562   5.679188E-7
      4861.43   5.859148E-7
     4862.297   6.039335E-7
     4863.165   6.219851E-7
      4864.03   6.400085E-7
     4864.897   6.581056E-7
     4865.766   6.762359E-7
     4866.634   6.943887E-7
       4867.5   7.125135E-7
     4868.371   7.307734E-7
     4869.237   7.489537E-7
     4870.103   7.667701E-7
     4870.975   7.818352E-7
     4871.841   7.968344E-7
     4872.713   8.119368E-7
      4873.58   8.269818E-7
     4874.447   8.420369E-7
     4875.319   8.572126E-7
     4876.187   8.723135E-7
     4877.057   8.874838E-7
     4877.927   9.026734E-7
     4878.794   9.178387E-7
     4879.665   9.330741E-7
     4880.536   9.433946E-7
     4881.407   9.506447E-7
     4882.278   9.579037E-7
     4883.146   9.651463E-7
     4884.018   9.724261E-7
     4884.889   9.797146E-7
     4885.761   9.870115E-7
      4886.63   9.942964E-7
     4887.501   1.001610E-6
     4888.374   1.008937E-6
     4889.243   1.016251E-6
     4890.118   1.023123E-6
     4890.988   1.026797E-6
     4891.861   1.030486E-6
     4892.734   1.034180E-6
     4893.604   1.037866E-6
     4894.478   1.041571E-6
     4895.351   1.045277E-6
     4896.222   1.048979E-6
     4897.098   1.052705E-6
     4897.969   1.056415E-6
     4898.843   1.060141E-6
     4899.717   1.063873E-6
     4900.589   1.068310E-6
     4901.466   1.073124E-6
     4902.338   1.077916E-6
     4903.212   1.082728E-6
     4904.087   1.087547E-6
     4904.959   1.092355E-6
     4905.835   1.097187E-6
      4906.71   1.102025E-6
     4907.586   1.106868E-6
     4908.459   1.111703E-6
     4909.334   1.116556E-6
      4910.21   1.124884E-6
     4911.087   1.144202E-6
     4911.963   1.163533E-6
     4912.837   1.182844E-6
     4913.713   1.202232E-6
      4914.59   1.221655E-6
     4915.464   1.241036E-6
     4916.344   1.260571E-6
     4917.219   1.280010E-6
     4918.093   1.299472E-6
     4918.974   1.319089E-6
     4919.849   1.338609E-6
     4920.729   1.381792E-6
     4921.604   1.429590E-6
      4922.48   1.477473E-6
     4923.361   1.525736E-6
     4924.237   1.573738E-6
     4925.116   1.621985E-6
     4925.995   1.670292E-6
     4926.871   1.718496E-6
      4927.75   1.766947E-6
     4928.629   1.815432E-6
     4929.508   1.864002E-6
     4930.388   1.918045E-6
     4931.265   1.978778E-6
     4932.145   2.039788E-6
     4933.025   2.100872E-6
     4933.905   2.162066E-6
     4934.783   2.223163E-6
     4935.664   2.284506E-6
     4936.544   2.345957E-6
     4937.422   2.407277E-6
     4938.306   2.469083E-6
     4939.185   2.530587E-6
     4940.066   2.592372E-6
     4940.947   2.654238E-6
     4941.826   2.716007E-6
     4942.711   2.778264E-6
      4943.59   2.840183E-6
     4944.469   2.902213E-6
     4945.354   2.964730E-6
     4946.234   3.026910E-6
     4947.117   3.089405E-6
        4948.   3.151977E-6
     4948.882   3.214624E-6
     4949.765   3.277347E-6
     4950.646   3.718488E-6
     4951.529   4.299467E-6
     4952.413   4.666976E-6
     4953.293   4.790091E-6
     4954.177   4.958050E-6
     4955.062   5.303044E-6
     4955.946   5.648461E-6
     4956.827   6.319282E-6
     4957.712   7.014999E-6
     4958.596   7.480865E-6
     4959.481   7.836132E-6
     4960.366   8.331529E-6
     4961.249   9.023074E-6
     4962.134   9.698514E-6
     4963.019   1.026662E-5
     4963.902   1.083384E-5
     4964.791   1.173853E-5
     4965.673   1.267945E-5
     4966.557   1.374850E-5
     4967.446   1.490071E-5
      4968.33   1.592693E-5
     4969.219   1.675677E-5
     4970.103   1.767588E-5
     4970.989   1.931273E-5
     4971.876   2.095248E-5
     4972.761   2.239427E-5
     4973.648   2.381089E-5
     4974.536   2.536012E-5
      4975.42   2.699140E-5
     4976.308   2.876170E-5
     4977.196   3.078306E-5
     4978.084   3.285913E-5
      4978.97   3.542672E-5
     4979.861   3.801446E-5
     4980.747   4.061576E-5
     4981.636   4.323200E-5
     4982.524   4.590333E-5
     4983.411   4.860654E-5
       4984.3   5.165095E-5
     4985.189   5.534013E-5
     4986.076   5.902211E-5
     4986.969   6.271672E-5
     4987.856   6.639354E-5
     4988.746   7.028264E-5
     4989.636   7.421683E-5
     4990.523   7.905869E-5
     4991.417   8.457588E-5
     4992.305   8.981237E-5
     4993.195   9.457544E-5
     4994.086   9.948720E-5
     4994.975   1.056916E-4
     4995.866   1.119274E-4
     4996.757   1.186822E-4
     4997.646   1.255212E-4
     4998.538   1.323081E-4
      4999.43   1.390550E-4
     5000.322   1.463786E-4
     5001.214   1.547184E-4
     5002.106   1.632413E-4
     5002.997   1.730178E-4
     5003.889   1.828353E-4
     5004.782   1.920427E-4
     5005.672   2.011441E-4
     5006.565   2.112001E-4
     5007.459   2.218048E-4
      5008.35   2.327898E-4
     5009.246   2.444861E-4
     5010.137   2.563415E-4
     5011.034   2.694616E-4
     5011.925   2.825288E-4
     5012.817   2.968280E-4
     5013.714   3.113457E-4
     5014.606   3.265015E-4
     5015.498   3.420080E-4
     5016.396   3.580050E-4
     5017.288   3.744024E-4
     5018.183   3.910722E-4
     5019.079   4.084909E-4
     5019.974   4.259344E-4
      5020.87   4.449403E-4
     5021.763   4.639775E-4
     5022.659   4.843500E-4
     5023.555   5.052031E-4
     5024.452   5.264051E-4
     5025.345   5.478702E-4
     5026.242   5.701921E-4
     5027.139   5.945578E-4
     5028.033   6.189105E-4
     5028.933   6.442873E-4
     5029.828   6.695484E-4
     5030.725   6.956219E-4
     5031.623   7.219117E-4
     5032.518   7.496098E-4
     5033.418   7.785805E-4
     5034.314   8.077366E-4
     5035.209   8.374935E-4
     5036.111   8.676169E-4
     5037.006   8.985054E-4
     5037.902   9.294545E-4
     5038.804   9.636432E-4
     5039.701   9.980378E-4
     5040.603   0.001031732
       5041.5   0.001064819
     5042.399   0.001099725
     5043.299   0.001136812
     5044.196   0.001173939
     5045.096   0.001211629
     5045.996   0.001249392
     5046.896   0.001289386
     5047.794   0.001329315
     5048.695   0.001369306
     5049.596   0.001409311
     5050.497   0.001450993
     5051.398   0.001494078
     5052.296   0.001537495
     5053.198   0.001581957
       5054.1   0.001626504
     5054.999   0.001670968
     5055.903   0.001715784
     5056.803   0.001764325
     5057.702   0.001813407
     5058.607   0.001858197
     5059.507   0.001900501
     5060.413   0.001948356
     5061.313   0.002002152
     5062.213   0.002055004
      5063.12   0.002104871
      5064.02   0.002154554
     5064.924   0.002207604
     5065.828   0.002260728
     5066.729   0.002315292
     5067.633   0.002370504
     5068.537   0.002425793
     5069.441   0.002481157
     5070.346   0.002537117
     5071.248   0.002593758
     5072.153   0.002651203
     5073.058   0.002711389
     5073.963   0.002771691
     5074.866   0.002830069
     5075.771   0.002888606
     5076.677   0.002948696
      5077.58   0.003009193
     5078.489   0.003069437
     5079.392   0.003128813
     5080.298   0.003189308
     5081.205   0.003251646
     5082.109   0.003314022
     5083.019   0.003378029
     5083.923   0.003441743
     5084.827   0.003504953
     5085.737   0.003568602
     5086.642   0.003631467
     5087.549   0.003694465
     5088.457   0.003759841
     5089.362   0.003827386
     5090.273   0.003894676
     5091.179    0.00395981
     5092.087   0.004025306
     5092.996   0.004091515
     5093.904   0.004157813
     5094.811   0.004221686
      5095.72   0.004285574
     5096.629   0.004351817
     5097.536   0.004418978
     5098.445   0.004485479
     5099.355   0.004551063
     5100.265   0.004616734
     5101.175   0.004682526
     5102.083   0.004748707
     5102.996    0.00482018
     5103.903   0.004891328
     5104.811   0.004953741
     5105.725   0.005015579
     5106.633   0.005082653
     5107.542   0.005152256
     5108.456   0.005219047
     5109.364   0.005282214
     5110.279   0.005346888
     5111.188   0.005413568
     5112.097   0.005480763
     5113.012    0.00555206
     5113.921   0.005622993
     5114.834   0.005687577
     5115.747   0.005751614
      5116.66   0.005818181
      5117.57   0.005885549
     5118.483   0.005952864
     5119.396   0.006019954
      5120.31   0.006086481
     5121.221   0.006151591
     5122.134   0.006217649
     5123.048   0.006287843
     5123.962    0.00635813
     5124.874   0.006421234
     5125.791   0.006484485
     5126.703   0.006548518
     5127.615   0.006612907
     5128.533   0.006679006
     5129.445   0.006745619
      5130.36   0.006809625
     5131.275   0.006869148
     5132.188   0.006930295
     5133.107   0.006998363
      5134.02   0.007065942
     5134.936   0.007125842
     5135.853   0.007185849
     5136.766   0.007248016
     5137.683   0.007310903
     5138.599   0.007373868
     5139.513   0.007436744
     5140.431   0.007498017
     5141.348   0.007557165
     5142.265   0.007617411
     5143.183   0.007680166
     5144.101   0.007742584
     5145.016   0.007801224
     5145.934   0.007860124
     5146.852   0.007919735
     5147.767   0.007979312
     5148.688   0.008040377
     5149.604   0.008101507
     5150.521   0.008159976
     5151.442   0.008216799
     5152.359     0.0082739
     5153.278   0.008332096
     5154.198   0.008390662
     5155.114   0.008450198
     5156.037   0.008509858
     5156.954   0.008560573
     5157.875   0.008611539
     5158.795   0.008666771
     5159.712   0.008722558
     5160.633   0.008777662
     5161.554   0.008832396
     5162.472    0.00888845
     5163.396   0.008946294
     5164.314   0.009001723
     5165.236   0.009053284
     5166.158   0.009104519
      5167.08     0.0091541
     5167.999   0.009203579
     5168.921    0.00925751
     5169.843   0.009311512
     5170.763   0.009363662
     5171.688   0.009415875
     5172.608    0.00947014
     5173.531   0.009525834
     5174.455   0.009576414
     5175.375   0.009621534
     5176.301   0.009668836
     5177.222   0.009719726
     5178.143    0.00976936
      5179.07   0.009812165
     5179.991   0.009854769
     5180.915   0.009906644
      5181.84   0.009958718
     5182.762    0.01000425
     5183.689    0.01004873
     5184.611    0.01009915
     5185.536    0.01015288
     5186.461    0.01020137
     5187.384    0.01024443
      5188.31    0.01028816
     5189.235    0.01033286
     5190.162    0.01037779
     5191.085    0.01042324
     5192.011    0.01046895
     5192.938    0.01051967
     5193.864    0.01057048
     5194.788    0.01061079
     5195.715    0.01064948
     5196.642    0.01069222
     5197.569    0.01073678
     5198.494    0.01078087
     5199.424    0.01082497
     5200.349    0.01086747
     5201.274    0.01090779
     5202.205    0.01094901
      5203.13     0.0109923
     5204.062    0.01103569
     5204.988    0.01107548
     5205.914    0.01111531
     5206.845    0.01115676
     5207.771    0.01119815
     5208.701    0.01124082
      5209.63    0.01128388
     5210.557    0.01132167
     5211.486    0.01135612
     5212.417    0.01139357
     5213.347     0.0114347
     5214.277    0.01147435
     5215.204    0.01151033
     5216.135     0.0115469
     5217.065    0.01158602
     5217.997     0.0116252
     5218.925    0.01165919
     5219.856    0.01169331
     5220.788    0.01173181
     5221.716    0.01177101
     5222.651    0.01180742
      5223.58     0.0118423
     5224.512    0.01188099
     5225.444    0.01192272
     5226.374    0.01196112
     5227.309    0.01199493
     5228.239     0.0120295
     5229.169    0.01206687
     5230.105    0.01210385
     5231.035    0.01213538
     5231.969    0.01216706
     5232.902    0.01220521
     5233.833    0.01224355
      5234.77    0.01227356
     5235.701    0.01230156
     5236.635    0.01233224
     5237.569    0.01236412
     5238.501    0.01239996
     5239.436    0.01243943
     5240.371    0.01247535
     5241.306     0.0125059
     5242.238    0.01253735
     5243.176    0.01257182
     5244.109    0.01260518
     5245.045    0.01263136
     5245.981    0.01265758
     5246.914    0.01268742
      5247.85    0.01271745
     5248.787    0.01275197
      5249.72    0.01278725
      5250.66    0.01281804
     5251.594    0.01284665
     5252.531    0.01287367
     5253.468    0.01289942
     5254.403    0.01292804
     5255.343    0.01296077
     5256.278    0.01299287
     5257.213    0.01302396
     5258.154    0.01305464
     5259.089    0.01308201
     5260.028    0.01310937
     5260.966    0.01313299
     5261.902    0.01315656
     5262.841    0.01318501
      5263.78    0.01321405
     5264.719    0.01324253
     5265.659    0.01327087
     5266.596    0.01330014
     5267.535    0.01333006
     5268.475    0.01335848
     5269.415     0.0133854
     5270.353    0.01340941
     5271.293    0.01342874
     5272.233    0.01345076
     5273.171    0.01348082
     5274.115     0.0135095
     5275.053    0.01352654
     5275.998    0.01354371
     5276.936    0.01357154
     5277.875    0.01359943
     5278.819    0.01362753
     5279.758    0.01365548
     5280.698    0.01367601
     5281.643    0.01369406
     5282.582     0.0137173
     5283.525     0.0137439
     5284.468    0.01377129
     5285.411    0.01379949
     5286.354    0.01382042
     5287.294    0.01382915
     5288.237    0.01384459
     5289.181    0.01387993
     5290.122    0.01391276
     5291.066    0.01392934
      5292.01    0.01394591
     5292.954    0.01395939
     5293.896    0.01397284
     5294.843    0.01400039
     5295.785    0.01402953
      5296.73    0.01404785
     5297.675    0.01406297
     5298.618    0.01408217
     5299.566    0.01410368
     5300.509    0.01412593
     5301.452    0.01414893
       5302.4    0.01417108
     5303.344    0.01419176
      5304.29    0.01421083
     5305.236    0.01422606
      5306.18    0.01424171
     5307.127    0.01425934
     5308.074     0.0142768
     5309.021    0.01429208
     5309.968    0.01430737
     5310.913     0.0143242
      5311.86    0.01434114
     5312.809    0.01435879
     5313.753     0.0143765
     5314.702    0.01439192
      5315.65    0.01440652
     5316.599    0.01442871
     5317.544    0.01445525
     5318.496    0.01447404
     5319.442    0.01448546
     5320.391    0.01449556
      5321.34    0.01450372
     5322.287    0.01451721
     5323.237    0.01454307
     5324.187    0.01456421
     5325.134    0.01456596
     5326.087    0.01456969
     5327.034    0.01459313
     5327.985    0.01461667
     5328.936    0.01462989
     5329.883    0.01464291
     5330.837    0.01465535
     5331.786    0.01466761
     5332.737    0.01468369
     5333.688    0.01470088
     5334.637    0.01471368
     5335.589     0.0147244
     5336.542    0.01473605
     5337.494     0.0147484
     5338.443    0.01475996
     5339.396    0.01477069
     5340.348    0.01478292
     5341.301    0.01479775
     5342.254    0.01481062
     5343.205    0.01481808
     5344.158    0.01482705
     5345.111    0.01484355
