WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25cn182
     2109.573   0.004658863
      2110.04   0.004653392
     2110.507   0.004647837
     2110.975    0.00464225
     2111.442   0.004636664
     2111.911   0.004631049
     2112.378   0.004625443
     2112.847   0.004619807
     2113.314   0.004614184
     2113.783    0.00460853
      2114.25   0.004602887
     2114.719   0.004597218
     2115.188   0.004591553
     2115.656   0.004585867
     2116.126   0.004580167
     2116.594   0.004574479
     2117.063   0.004568773
     2117.531   0.004563068
        2118.    0.00455733
     2118.469   0.004551603
     2118.938   0.004545862
     2119.408   0.004540114
     2119.877   0.004534353
     2120.347   0.004528495
     2120.816    0.00452259
     2121.287   0.004516662
     2121.756   0.004510737
     2122.227     0.0045048
     2122.696    0.00449887
     2123.167   0.004492918
     2123.638    0.00448696
     2124.108   0.004481003
     2124.579   0.004475027
     2125.048   0.004469071
     2125.519   0.004463089
      2125.99   0.004457111
     2126.461   0.004451113
     2126.932   0.004445117
     2127.402   0.004439116
     2127.874   0.004433089
     2128.345   0.004427081
     2128.816   0.004421063
     2129.288   0.004415025
      2129.76   0.004408976
     2130.233   0.004402855
     2130.704   0.004396701
     2131.177   0.004390514
     2131.648   0.004384334
     2132.121   0.004378136
     2132.593   0.004371952
     2133.065   0.004365763
     2133.537   0.004359576
      2134.01   0.004353364
     2134.482   0.004347165
     2134.956   0.004340937
     2135.428   0.004334721
     2135.901    0.00432849
     2136.373    0.00432228
     2136.847   0.004316045
      2137.32    0.00430982
     2137.795   0.004303554
     2138.268   0.004297316
     2138.741   0.004291066
     2139.216   0.004284805
     2139.689   0.004278563
     2140.164   0.004272264
     2140.637   0.004265905
     2141.112   0.004259519
     2141.586   0.004253143
      2142.06   0.004246759
     2142.535    0.00424038
     2143.009   0.004234003
     2143.484   0.004227609
     2143.958   0.004221221
     2144.433   0.004214841
     2144.907   0.004208447
     2145.383   0.004202057
     2145.859   0.004195661
     2146.333   0.004189278
      2146.81    0.00418287
     2147.285   0.004176477
     2147.761   0.004170065
     2148.236   0.004163674
     2148.713   0.004157277
     2149.188   0.004150884
     2149.665   0.004144473
     2150.141   0.004138033
     2150.616   0.004131563
     2151.093   0.004125055
     2151.569   0.004118558
     2152.045   0.004112053
     2152.523   0.004105544
     2152.999   0.004099037
     2153.477    0.00409254
     2153.953   0.004086049
     2154.431    0.00407955
     2154.907   0.004073055
     2155.385   0.004066553
     2155.862   0.004060062
     2156.341   0.004053567
     2156.818   0.004047088
     2157.296   0.004040596
     2157.773   0.004034118
     2158.252   0.004027626
     2158.729   0.004021149
     2159.207   0.004014674
     2159.685   0.004008207
     2160.164   0.004001691
     2160.643    0.00399511
     2161.121   0.003988542
     2161.599   0.003981988
     2162.079   0.003975412
     2162.557   0.003968863
     2163.036   0.003962303
     2163.516   0.003955723
     2163.995   0.003949136
     2164.474   0.003942604
     2164.953   0.003936059
     2165.433    0.00392951
     2165.914   0.003922953
     2166.393    0.00391641
     2166.872   0.003909856
     2167.353   0.003903326
     2167.833   0.003896812
     2168.313   0.003890276
     2168.793   0.003883743
     2169.274   0.003877201
     2169.754   0.003870683
     2170.234   0.003864127
     2170.714   0.003857526
     2171.196    0.00385091
     2171.676   0.003844314
     2172.158   0.003837699
     2172.639   0.003831106
     2173.121   0.003824496
     2173.601   0.003817923
     2174.083   0.003811325
     2174.564   0.003804754
     2175.047   0.003798157
     2175.528   0.003791591
     2176.011   0.003784998
     2176.492   0.003778449
     2176.975   0.003771875
     2177.457   0.003765329
      2177.94   0.003758754
     2178.422   0.003752209
     2178.904   0.003745659
     2179.386   0.003739129
     2179.869   0.003732578
     2180.351   0.003725948
     2180.835   0.003719259
     2181.318   0.003712618
     2181.801   0.003705977
     2182.284   0.003699343
     2182.768   0.003692691
     2183.251   0.003686135
     2183.735   0.003679638
      2184.22   0.003673146
     2184.703   0.003666682
     2185.187   0.003660217
     2185.671   0.003653745
     2186.155   0.003647286
     2186.638   0.003640836
     2187.124    0.00363437
     2187.607   0.003627953
     2188.092   0.003621526
     2188.577   0.003615085
     2189.061   0.003608655
     2189.547    0.00360222
     2190.031   0.003595781
     2190.517    0.00358929
     2191.003   0.003582781
     2191.488   0.003576305
     2191.974   0.003569804
     2192.459   0.003563333
     2192.945   0.003556839
      2193.43   0.003550388
     2193.916   0.003543932
     2194.401   0.003537478
     2194.888   0.003530999
     2195.373   0.003524569
      2195.86   0.003518125
     2196.346   0.003511708
     2196.832    0.00350529
     2197.319   0.003498854
     2197.806   0.003492428
     2198.292   0.003486017
     2198.781   0.003479583
     2199.267   0.003473191
     2199.754   0.003466811
     2200.242   0.003460014
      2200.73   0.003452928
     2201.217   0.003445837
     2201.704   0.003438771
     2202.192   0.003431688
     2202.679   0.003424623
     2203.167   0.003417561
     2203.656   0.003410493
     2204.143   0.003403453
     2204.632   0.003396426
      2205.12   0.003389416
     2205.608    0.00338241
     2206.096   0.003375403
     2206.585   0.003368394
     2207.074   0.003361387
     2207.563   0.003354438
     2208.052   0.003347464
     2208.541   0.003340503
     2209.031   0.003333519
      2209.52   0.003326601
      2210.01   0.003319651
     2210.499   0.003312672
     2210.989   0.003305662
     2211.478   0.003298695
     2211.968   0.003291717
     2212.458    0.00328476
     2212.948   0.003277816
     2213.438   0.003270888
     2213.927   0.003263959
     2214.418   0.003257032
     2214.909   0.003250102
       2215.4   0.003243215
     2215.891   0.003236318
     2216.381   0.003229448
     2216.873   0.003222567
     2217.364   0.003215703
     2217.855   0.003208824
     2218.346   0.003201994
     2218.838   0.003195155
     2219.329   0.003188348
     2219.821    0.00318153
     2220.312   0.003174688
     2220.804   0.003167827
     2221.295   0.003160982
     2221.788   0.003154133
     2222.281   0.003147298
     2222.772   0.003140483
     2223.264   0.003133677
     2223.757   0.003126863
     2224.249   0.003120082
     2224.743     0.0031133
     2225.235   0.003106537
     2225.729   0.003099757
     2226.221   0.003093016
     2226.715   0.003086281
     2227.208   0.003079572
     2227.701   0.003072859
     2228.194   0.003066161
     2228.689   0.003059447
     2229.182   0.003052768
     2229.675   0.003046119
      2230.17   0.003039429
     2230.663   0.003032714
     2231.158   0.003025991
     2231.652   0.003019305
     2232.145   0.003012631
      2232.64   0.003005965
     2233.135   0.002999311
     2233.628   0.002992668
     2234.124    0.00298601
      2234.62    0.00297938
     2235.114   0.002972772
     2235.608   0.002966195
     2236.104   0.002959597
       2236.6   0.002953022
     2237.095   0.002946459
      2237.59   0.002939901
     2238.087   0.002933333
     2238.582   0.002926826
     2239.078   0.002920301
     2239.574   0.002913812
     2240.071   0.002907291
     2240.566   0.002900759
     2241.062   0.002894222
     2241.558   0.002887719
     2242.055   0.002881201
     2242.551    0.00287471
     2243.049   0.002868203
     2243.545   0.002861751
     2244.042   0.002855278
     2244.539   0.002848845
     2245.037   0.002842397
     2245.533   0.002835983
     2246.032   0.002829548
      2246.53    0.00282316
     2247.027   0.002816783
     2247.524   0.002810425
     2248.023    0.00280405
      2248.52    0.00279771
     2249.018   0.002791367
     2249.516   0.002785056
     2250.014   0.002778756
     2250.512   0.002772444
     2251.011   0.002766112
     2251.509   0.002759821
     2252.009   0.002753513
     2252.507   0.002747261
     2253.007   0.002740987
     2253.506   0.002734737
     2254.005   0.002728499
     2254.505   0.002722274
     2255.004   0.002716064
     2255.504   0.002709873
     2256.003   0.002703696
     2256.502   0.002697535
     2257.001   0.002691373
     2257.502   0.002685231
     2258.001   0.002679105
     2258.502   0.002672992
     2259.002   0.002666892
     2259.502   0.002660813
     2260.003   0.002654709
     2260.503   0.002648617
     2261.005   0.002642501
     2261.506   0.002636414
     2262.007   0.002630337
     2262.508   0.002624267
     2263.009   0.002618212
     2263.511   0.002612184
     2264.012   0.002606167
     2264.514    0.00260016
     2265.015   0.002594166
     2265.516   0.002588194
     2266.017   0.002582221
      2266.52   0.002576279
     2267.021   0.002570349
     2267.524   0.002564424
     2268.026   0.002558512
     2268.528    0.00255263
      2269.03   0.002546744
     2269.533   0.002540884
     2270.037   0.002535019
      2270.54   0.002529129
     2271.042   0.002523251
     2271.545   0.002517406
     2272.049   0.002511545
     2272.553   0.002505721
     2273.056   0.002499909
     2273.559   0.002494118
     2274.063   0.002488315
     2274.566   0.002482559
     2275.069   0.002476801
     2275.574   0.002471059
     2276.077   0.002465333
     2276.582   0.002459609
     2277.085   0.002453919
      2277.59   0.002448236
     2278.095   0.002442557
     2278.599   0.002436912
     2279.104   0.002431256
     2279.609   0.002425629
     2280.115   0.002419985
     2280.619   0.002414363
     2281.125   0.002408727
      2281.63    0.00240312
     2282.136   0.002397506
     2282.641   0.002391923
     2283.147   0.002386337
     2283.652   0.002380798
     2284.157   0.002375261
     2284.664   0.002369726
     2285.169   0.002364212
     2285.677   0.002358701
     2286.182   0.002353219
     2286.688    0.00234776
     2287.195   0.002342293
     2287.701   0.002336852
     2288.209   0.002331412
     2288.715   0.002326003
     2289.223   0.002320595
     2289.729   0.002315216
     2290.237   0.002309818
     2290.744   0.002304421
     2291.252   0.002299028
     2291.759   0.002293665
     2292.267   0.002288306
     2292.774   0.002282973
     2293.282   0.002277649
     2293.791    0.00227232
     2294.298   0.002267027
     2294.807   0.002261738
     2295.315   0.002256476
     2295.823   0.002251225
     2296.332    0.00224597
      2296.84   0.002240734
     2297.349   0.002235517
     2297.858   0.002230327
     2298.367   0.002225136
     2298.876   0.002219962
     2299.385   0.002214808
     2299.895   0.002209641
     2300.405   0.002204437
     2300.914    0.00219923
     2301.423   0.002194037
     2301.933   0.002188832
     2302.443   0.002183657
     2302.953   0.002178471
     2303.463   0.002173332
     2303.974   0.002168181
     2304.484   0.002163062
     2304.993   0.002157943
     2305.503   0.002152847
     2306.015   0.002147737
     2306.525   0.002142674
     2307.037   0.002137597
     2307.547   0.002132553
     2308.059   0.002127496
      2308.57   0.002122486
     2309.082   0.002117468
     2309.593   0.002112484
     2310.105   0.002107486
     2310.617   0.002102476
     2311.129   0.002097488
      2311.64   0.002092531
     2312.153   0.002087569
     2312.664   0.002082635
     2313.177   0.002077692
     2313.688   0.002072789
     2314.201   0.002067877
     2314.713   0.002063005
     2315.227   0.002058127
     2315.739   0.002053271
     2316.252   0.002048414
     2316.765    0.00204358
     2317.279   0.002038755
     2317.793   0.002033948
     2318.306   0.002029164
      2318.82   0.002024371
     2319.333   0.002019612
     2319.847    0.00201485
     2320.361   0.002010102
     2320.874   0.002005356
     2321.389   0.002000615
     2321.903   0.001995887
     2322.417   0.001991183
      2322.93   0.001986488
     2323.446   0.001981803
      2323.96   0.001977134
     2324.475   0.001972472
      2324.99   0.001967819
     2325.505   0.001963192
     2326.021   0.001958564
     2326.536   0.001953973
     2327.052    0.00194937
     2327.567   0.001944796
     2328.083   0.001940216
     2328.598    0.00193568
     2329.115   0.001931134
      2329.63   0.001926617
     2330.145     0.0019221
     2330.661   0.001917578
     2331.178    0.00191306
     2331.694   0.001908577
     2332.209   0.001904101
     2332.727   0.001899625
     2333.243    0.00189517
      2333.76   0.001890716
     2334.277   0.001886291
     2334.795    0.00188187
     2335.312   0.001877461
     2335.829   0.001873069
     2336.346   0.001868694
     2336.864   0.001864319
     2337.383   0.001859963
       2337.9   0.001855628
     2338.417   0.001851304
     2338.936   0.001846973
     2339.453   0.001842679
     2339.971   0.001838389
      2340.49   0.001834095
     2341.008    0.00182981
     2341.526   0.001825542
     2342.045   0.001821264
     2342.563   0.001817032
     2343.083   0.001812791
     2343.602   0.001808577
     2344.121   0.001804357
      2344.64   0.001800159
      2345.16   0.001795963
     2345.679   0.001791805
     2346.199   0.001787641
     2346.719   0.001783496
     2347.239   0.001779352
     2347.758   0.001775228
     2348.279   0.001771112
     2348.799   0.001767023
     2349.318   0.001762942
      2349.84   0.001758855
     2350.359   0.001754785
     2350.879   0.001750715
     2351.401   0.001746659
     2351.921    0.00174262
     2352.443   0.001738585
     2352.963   0.001734561
     2353.485    0.00173055
     2354.006    0.00172655
     2354.528   0.001722568
     2355.049   0.001718599
     2355.572   0.001714633
     2356.093   0.001710681
     2356.615   0.001706743
     2357.137   0.001702822
      2357.66   0.001698906
     2358.181   0.001695005
     2358.703   0.001691117
     2359.226   0.001687231
     2359.748   0.001683373
     2360.272   0.001679506
     2360.794    0.00167565
     2361.316   0.001671803
      2361.84   0.001667953
     2362.363   0.001664137
     2362.887    0.00166032
     2363.409   0.001656527
     2363.934   0.001652727
     2364.457   0.001648951
     2364.981   0.001645168
     2365.504   0.001641427
     2366.029   0.001637676
     2366.553    0.00163395
     2367.078   0.001630216
     2367.601   0.001626509
     2368.125   0.001622808
     2368.651   0.001619119
     2369.175   0.001615445
       2369.7   0.001611771
     2370.224   0.001608112
     2370.749   0.001604456
     2371.275   0.001600806
       2371.8   0.001597173
     2372.325   0.001593543
      2372.85   0.001589926
     2373.377   0.001586318
     2373.902   0.001582727
     2374.427   0.001579151
     2374.954   0.001575572
     2375.481   0.001572005
     2376.006   0.001568448
     2376.533   0.001564914
     2377.059   0.001561387
     2377.585   0.001557876
     2378.113   0.001554358
     2378.639    0.00155086
     2379.166   0.001547365
     2379.693     0.0015439
     2380.219   0.001540434
     2380.746    0.00153697
     2381.274   0.001533506
     2381.802    0.00153005
     2382.329    0.00152662
     2382.856   0.001523199
     2383.385   0.001519781
     2383.914   0.001516366
     2384.441   0.001512976
      2384.97   0.001509579
     2385.498   0.001506214
     2386.027   0.001502844
     2386.555   0.001499493
     2387.083   0.001496146
     2387.612   0.001492809
      2388.14   0.001489485
     2388.669   0.001486177
     2389.197   0.001482875
     2389.727   0.001479571
     2390.256   0.001476283
     2390.786   0.001472993
     2391.315   0.001469723
     2391.846   0.001466449
     2392.376   0.001463187
     2392.906   0.001459937
     2393.436     0.0014567
     2393.966   0.001453477
     2394.497   0.001450258
     2395.027   0.001447046
     2395.558   0.001443841
     2396.088   0.001440648
     2396.618   0.001437478
     2397.148   0.001434311
      2397.68   0.001431145
     2398.211   0.001427993
     2398.741   0.001424849
     2399.273   0.001421711
     2399.804   0.001418583
     2400.337   0.001415374
     2400.869   0.001412108
       2401.4   0.001408865
     2401.933   0.001405617
     2402.464   0.001402396
     2402.997    0.00139917
     2403.529   0.001395965
     2404.062   0.001392755
     2404.594    0.00138957
     2405.127   0.001386381
     2405.658   0.001383223
     2406.192   0.001380053
     2406.724     0.0013769
     2407.258   0.001373751
     2407.791    0.00137062
     2408.323   0.001367499
     2408.858   0.001364376
     2409.392   0.001361261
     2409.925   0.001358159
      2410.46   0.001355062
     2410.993   0.001351977
     2411.528   0.001348897
     2412.061   0.001345828
     2412.595   0.001342769
      2413.13   0.001339708
     2413.666   0.001336665
     2414.199   0.001333634
     2414.734    0.00133061
     2415.268   0.001327593
     2415.804   0.001324578
     2416.338    0.00132158
     2416.874   0.001318584
     2417.409   0.001315604
     2417.945   0.001312619
      2418.48   0.001309659
     2419.015   0.001306699
     2419.552   0.001303749
     2420.087    0.00130081
     2420.624   0.001297864
      2421.16   0.001294933
     2421.697   0.001292009
     2422.232   0.001289099
      2422.77   0.001286189
     2423.306   0.001283289
     2423.844   0.001280384
      2424.38     0.0012775
     2424.917   0.001274614
     2425.454   0.001271745
     2425.991   0.001268877
     2426.529   0.001266017
     2427.066   0.001263167
     2427.603   0.001260342
     2428.141   0.001257514
     2428.678   0.001254699
     2429.217   0.001251884
     2429.755   0.001249081
     2430.294   0.001246279
     2430.831   0.001243493
     2431.371   0.001240704
     2431.908   0.001237927
     2432.448   0.001235155
     2432.986   0.001232394
     2433.526   0.001229638
     2434.064   0.001226893
     2434.604   0.001224149
     2435.143   0.001221417
     2435.682   0.001218697
     2436.222   0.001215975
     2436.761   0.001213269
       2437.3   0.001210569
     2437.841   0.001207867
      2438.38   0.001205184
     2438.921   0.001202498
     2439.461   0.001199829
     2440.002   0.001197157
     2440.542   0.001194497
     2441.083   0.001191835
     2441.623   0.001189197
     2442.165   0.001186555
     2442.705   0.001183926
     2443.247   0.001181295
     2443.789   0.001178669
      2444.33   0.001176062
      2444.87   0.001173464
     2445.411   0.001170872
     2445.954   0.001168277
     2446.495   0.001165699
     2447.036   0.001163123
     2447.579   0.001160555
     2448.121   0.001157997
     2448.662   0.001155447
     2449.205   0.001152895
     2449.749   0.001150351
     2450.291   0.001147828
     2450.833   0.001145318
     2451.376   0.001142806
      2451.92   0.001140297
     2452.464   0.001137803
     2453.007   0.001135318
      2453.55   0.001132844
     2454.094   0.001130366
     2454.637   0.001127903
      2455.18   0.001125445
     2455.724   0.001122992
     2456.268    0.00112055
     2456.811   0.001118115
     2457.355   0.001115684
       2457.9   0.001113251
     2458.444   0.001110839
     2458.989   0.001108426
     2459.533   0.001106027
     2460.079   0.001103622
     2460.625   0.001101228
     2461.169   0.001098844
     2461.715   0.001096464
      2462.26   0.001094096
     2462.806   0.001091726
     2463.351   0.001089371
     2463.897   0.001087015
     2464.442   0.001084676
     2464.988   0.001082338
     2465.534   0.001080006
      2466.08   0.001077681
     2466.625   0.001075366
     2467.171   0.001073057
     2467.719   0.001070749
     2468.264   0.001068453
     2468.812   0.001066155
      2469.36   0.001063867
     2469.906    0.00106159
     2470.454   0.001059317
        2471.   0.001057052
     2471.549    0.00105479
     2472.095   0.001052537
     2472.644    0.00105029
     2473.191   0.001048054
     2473.739   0.001045818
     2474.287   0.001043592
     2474.834   0.001041368
     2475.382   0.001039158
     2475.931   0.001036949
     2476.479   0.001034752
     2477.027   0.001032556
     2477.576   0.001030364
     2478.125   0.001028177
     2478.674   0.001026006
     2479.224   0.001023833
     2479.772   0.001021671
     2480.322    0.00101951
     2480.871   0.001017359
      2481.42    0.00101522
      2481.97    0.00101308
     2482.521   0.001010946
      2483.07    0.00100882
      2483.62   0.001006704
     2484.169   0.001004593
      2484.72   0.001002485
      2485.27   0.001000385
     2485.821   9.982834E-4
     2486.371   9.961978E-4
     2486.923   9.941123E-4
     2487.473   9.920400E-4
     2488.023   9.899702E-4
     2488.575   9.879017E-4
     2489.127   9.858378E-4
     2489.678   9.837919E-4
     2490.229   9.817492E-4
     2490.781   9.797085E-4
     2491.333   9.776759E-4
     2491.885   9.756419E-4
     2492.437   9.736246E-4
     2492.989   9.716064E-4
     2493.541   9.696028E-4
     2494.093   9.676003E-4
     2494.646   9.655994E-4
     2495.198   9.636087E-4
     2495.751   9.616224E-4
     2496.305   9.596391E-4
     2496.856   9.576696E-4
      2497.41   9.556989E-4
     2497.962   9.537369E-4
     2498.516   9.517815E-4
     2499.069   9.498331E-4
     2499.624   9.478827E-4
     2500.177   9.459400E-4
     2500.731   9.439842E-4
     2501.284   9.420409E-4
     2501.839   9.400983E-4
     2502.393   9.381656E-4
     2502.948   9.362305E-4
     2503.502   9.343107E-4
     2504.056   9.323934E-4
     2504.611   9.304801E-4
     2505.167   9.285698E-4
     2505.721   9.266690E-4
     2506.275   9.247759E-4
      2506.83   9.228906E-4
     2507.386   9.210053E-4
     2507.941   9.191280E-4
     2508.497   9.172510E-4
     2509.052   9.153818E-4
     2509.609   9.135216E-4
     2510.164   9.116696E-4
     2510.721   9.098183E-4
     2511.276   9.079773E-4
     2511.833   9.061357E-4
     2512.389   9.043075E-4
     2512.946   9.024775E-4
     2513.504   9.006550E-4
      2514.06   8.988387E-4
     2514.616   8.970316E-4
     2515.172   8.952282E-4
      2515.73   8.934286E-4
     2516.287   8.916364E-4
     2516.844   8.898470E-4
     2517.402   8.880619E-4
     2517.959   8.862856E-4
     2518.518   8.845117E-4
     2519.075   8.827445E-4
     2519.634   8.809794E-4
     2520.191   8.792236E-4
      2520.75   8.774744E-4
     2521.308   8.757332E-4
     2521.867   8.739915E-4
     2522.427   8.722537E-4
     2522.985   8.705215E-4
     2523.543   8.688051E-4
     2524.101   8.670898E-4
     2524.661   8.653735E-4
      2525.22   8.636661E-4
      2525.78   8.619605E-4
     2526.339   8.602656E-4
     2526.898   8.585749E-4
     2527.458   8.568854E-4
     2528.017   8.552024E-4
     2528.577   8.535282E-4
     2529.138   8.518518E-4
     2529.698   8.501838E-4
     2530.258   8.485232E-4
      2530.82   8.468630E-4
      2531.38   8.452146E-4
     2531.941   8.435658E-4
     2532.501   8.419305E-4
     2533.063   8.402920E-4
     2533.624   8.386617E-4
     2534.184   8.370357E-4
     2534.746   8.354132E-4
     2535.307   8.337984E-4
     2535.869   8.321841E-4
      2536.43   8.305786E-4
     2536.992   8.289744E-4
     2537.553   8.273832E-4
     2538.116   8.257891E-4
     2538.677   8.242044E-4
     2539.241   8.226175E-4
     2539.804   8.210338E-4
     2540.366   8.194642E-4
     2540.929   8.178953E-4
     2541.491   8.163358E-4
     2542.055   8.147744E-4
     2542.618   8.132238E-4
     2543.182   8.116727E-4
     2543.744   8.101319E-4
     2544.309   8.085911E-4
     2544.872   8.070567E-4
     2545.435   8.055265E-4
     2545.998   8.039971E-4
     2546.563   8.024746E-4
     2547.126   8.009584E-4
      2547.69   7.994447E-4
     2548.255   7.979286E-4
      2548.82   7.964135E-4
     2549.384   7.949031E-4
     2549.949   7.933819E-4
     2550.514   7.918506E-4
     2551.079   7.903064E-4
     2551.644   7.887756E-4
      2552.21   7.872432E-4
     2552.775   7.857191E-4
     2553.341   7.841946E-4
     2553.906   7.826758E-4
     2554.472   7.811630E-4
     2555.036   7.796593E-4
     2555.603   7.781551E-4
     2556.168   7.766566E-4
     2556.735   7.751585E-4
     2557.301   7.736699E-4
     2557.868   7.721825E-4
     2558.434   7.707025E-4
     2559.002   7.692196E-4
     2559.568   7.677489E-4
     2560.135   7.662779E-4
     2560.702   7.648187E-4
      2561.27   7.633585E-4
     2561.837   7.619034E-4
     2562.405   7.604512E-4
     2562.972   7.590063E-4
     2563.541   7.575650E-4
     2564.108   7.561292E-4
     2564.675   7.546971E-4
     2565.242   7.532689E-4
     2565.812   7.518416E-4
     2566.379   7.504238E-4
     2566.948   7.490047E-4
     2567.516   7.475942E-4
     2568.086   7.461816E-4
     2568.654   7.447791E-4
     2569.222   7.433809E-4
     2569.792   7.419832E-4
     2570.362   7.405901E-4
     2570.931   7.392016E-4
       2571.5   7.378234E-4
      2572.07   7.364437E-4
     2572.641   7.350669E-4
      2573.21   7.336958E-4
      2573.78   7.323290E-4
      2574.35   7.309653E-4
      2574.92   7.296086E-4
      2575.49   7.282547E-4
     2576.061   7.268988E-4
     2576.632   7.255506E-4
     2577.203   7.242076E-4
     2577.773   7.228695E-4
     2578.343   7.215343E-4
     2578.915   7.201974E-4
     2579.486   7.188712E-4
     2580.058   7.175438E-4
     2580.629   7.162273E-4
     2581.201   7.149093E-4
     2581.772   7.135982E-4
     2582.345   7.122874E-4
     2582.916   7.109831E-4
     2583.489   7.096807E-4
     2584.061   7.083834E-4
     2584.634   7.070872E-4
     2585.207   7.057942E-4
     2585.779   7.045094E-4
     2586.352   7.032276E-4
     2586.924   7.019480E-4
     2587.498   7.006697E-4
      2588.07   6.993961E-4
     2588.643   6.981302E-4
     2589.217   6.968620E-4
      2589.79   6.955989E-4
     2590.364   6.943382E-4
     2590.937   6.930838E-4
     2591.512   6.918327E-4
     2592.085   6.905856E-4
      2592.66   6.893398E-4
     2593.234   6.880996E-4
     2593.809   6.868605E-4
     2594.385   6.856245E-4
     2594.959   6.843938E-4
     2595.534   6.831647E-4
     2596.107   6.819427E-4
     2596.683   6.807200E-4
     2597.258   6.795033E-4
     2597.834   6.782859E-4
     2598.408   6.770755E-4
     2598.983   6.758662E-4
      2599.56   6.746606E-4
     2600.135   6.734250E-4
      2600.71   6.721365E-4
     2601.287   6.708368E-4
     2601.864   6.695395E-4
      2602.44   6.682516E-4
     2603.017   6.669632E-4
     2603.593   6.656793E-4
     2604.171   6.643953E-4
     2604.748   6.631159E-4
     2605.325   6.618437E-4
     2605.901   6.605749E-4
     2606.478   6.593090E-4
     2607.056   6.580416E-4
     2607.633   6.567824E-4
     2608.211   6.555215E-4
     2608.788   6.542680E-4
     2609.365   6.530173E-4
     2609.943   6.517694E-4
     2610.522   6.505247E-4
     2611.099   6.492852E-4
     2611.678   6.480472E-4
     2612.258   6.468116E-4
     2612.836   6.455825E-4
     2613.415   6.443539E-4
     2613.994   6.431299E-4
     2614.573   6.419083E-4
     2615.152   6.406909E-4
     2615.732   6.394719E-4
     2616.311   6.382603E-4
      2616.89   6.370532E-4
      2617.47   6.358475E-4
     2618.049   6.346455E-4
      2618.63   6.334432E-4
     2619.209   6.322466E-4
     2619.789   6.310561E-4
     2620.369   6.298688E-4
      2620.95   6.286817E-4
     2621.531   6.274972E-4
     2622.111   6.263183E-4
     2622.693   6.251413E-4
     2623.273   6.239693E-4
     2623.855   6.227969E-4
     2624.436   6.216312E-4
     2625.018   6.204644E-4
     2625.598   6.193054E-4
     2626.181   6.181446E-4
     2626.762   6.169896E-4
     2627.343   6.158378E-4
     2627.926   6.146855E-4
     2628.507   6.135409E-4
     2629.089   6.123972E-4
     2629.672   6.112543E-4
     2630.254   6.101185E-4
     2630.837   6.089843E-4
     2631.419   6.078560E-4
     2632.003   6.067262E-4
     2632.586   6.056023E-4
     2633.169   6.044785E-4
     2633.752   6.033619E-4
     2634.336   6.022450E-4
     2634.919   6.011329E-4
     2635.504   6.000206E-4
     2636.087   5.989131E-4
     2636.672   5.978085E-4
     2637.255   5.967080E-4
     2637.838   5.956087E-4
     2638.422   5.945130E-4
     2639.007   5.934166E-4
     2639.591   5.923292E-4
     2640.177   5.912410E-4
     2640.761   5.901581E-4
     2641.347   5.890759E-4
     2641.931   5.879985E-4
     2642.516   5.869259E-4
     2643.102   5.858517E-4
     2643.688   5.847794E-4
     2644.273   5.837128E-4
     2644.858   5.826498E-4
     2645.445   5.815872E-4
     2646.031   5.805261E-4
     2646.617   5.794708E-4
     2647.203   5.784179E-4
      2647.79   5.773671E-4
     2648.376   5.763199E-4
     2648.962   5.752739E-4
     2649.549   5.742286E-4
     2650.137   5.731843E-4
     2650.723   5.721435E-4
      2651.31   5.711050E-4
     2651.896   5.700681E-4
     2652.485   5.690317E-4
     2653.072   5.679995E-4
      2653.66   5.669689E-4
     2654.247   5.659420E-4
     2654.836   5.649142E-4
     2655.423   5.638926E-4
     2656.012   5.628699E-4
       2656.6   5.618550E-4
     2657.189   5.608388E-4
     2657.777   5.598279E-4
     2658.367   5.588169E-4
     2658.955   5.578096E-4
     2659.545   5.568049E-4
     2660.133   5.558038E-4
     2660.723   5.548034E-4
     2661.312   5.538093E-4
     2661.901   5.528184E-4
      2662.49   5.518293E-4
      2663.08   5.508390E-4
      2663.67   5.498553E-4
      2664.26   5.488711E-4
      2664.85   5.478914E-4
     2665.441   5.469120E-4
     2666.031   5.459366E-4
     2666.622   5.449617E-4
     2667.212   5.439901E-4
     2667.804   5.430158E-4
     2668.396   5.420434E-4
     2668.986   5.410739E-4
     2669.578   5.401055E-4
     2670.169   5.391454E-4
      2670.76   5.381976E-4
     2671.351   5.372558E-4
     2671.943   5.363160E-4
     2672.534   5.353804E-4
     2673.125   5.344463E-4
     2673.719   5.335136E-4
      2674.31   5.325854E-4
     2674.903   5.316566E-4
     2675.495   5.307331E-4
     2676.089   5.298087E-4
     2676.681   5.288897E-4
     2677.274   5.279700E-4
     2677.868   5.270526E-4
     2678.461   5.261399E-4
     2679.055   5.252261E-4
     2679.648   5.243181E-4
      2680.24   5.234118E-4
     2680.834   5.225075E-4
     2681.428   5.216062E-4
     2682.021   5.207093E-4
     2682.616   5.198118E-4
      2683.21   5.189176E-4
     2683.804   5.180244E-4
     2684.399   5.171339E-4
     2684.993   5.162476E-4
     2685.587   5.153616E-4
     2686.183   5.144753E-4
     2686.779   5.135927E-4
     2687.373   5.127146E-4
     2687.969   5.118354E-4
     2688.565   5.109584E-4
      2689.16   5.100849E-4
