WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,ccd,50ccd
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 9.985971E-20
PIVWV    r 5751.909
BANDW    r 1838.721
TPEAK    r 0.1475836
EQUVW    r 724.715
RECTW    r 4910.538
EMFLX    r 5.013340E-16
     4019.826     0.1037153
     4020.733     0.1038089
     4021.641     0.1039024
     4022.548      0.103996
     4023.456     0.1040896
     4024.364     0.1041832
     4025.272     0.1042769
      4026.18     0.1043705
     4027.089     0.1044642
     4027.998      0.104558
     4028.906     0.1046517
     4029.815     0.1047455
     4030.725     0.1048392
     4031.635     0.1049329
     4032.544     0.1050267
     4033.454     0.1051205
     4034.364     0.1052143
     4035.275     0.1053081
     4036.185     0.1054019
     4037.096     0.1054958
     4038.007     0.1055897
     4038.918     0.1056836
      4039.83     0.1057776
     4040.741     0.1058761
     4041.653     0.1059758
     4042.567     0.1060756
     4043.479     0.1061753
     4044.392      0.106275
     4045.305     0.1063747
     4046.218     0.1064745
     4047.131     0.1065743
     4048.044     0.1066741
     4048.957     0.1067739
     4049.871     0.1068738
     4050.785     0.1069686
     4051.699     0.1070627
     4052.613     0.1071567
     4053.528     0.1072508
     4054.442     0.1073449
     4055.357     0.1074391
     4056.272     0.1075332
     4057.188     0.1076274
     4058.103     0.1077217
     4059.019     0.1078159
     4059.935     0.1079102
     4060.851     0.1080097
     4061.768     0.1081096
     4062.684     0.1082096
     4063.601     0.1083096
     4064.518     0.1084096
     4065.435     0.1085097
     4066.352     0.1086097
      4067.27     0.1087099
     4068.188       0.10881
     4069.106     0.1089101
     4070.024     0.1090103
     4070.942     0.1091104
     4071.863     0.1092108
     4072.782      0.109311
     4073.701     0.1094111
      4074.62     0.1095113
      4075.54     0.1096116
     4076.459     0.1097118
     4077.379     0.1098121
       4078.3     0.1099124
      4079.22     0.1100127
      4080.14     0.1101131
     4081.061     0.1102134
     4081.982     0.1103137
     4082.903     0.1104141
     4083.827     0.1105147
     4084.748     0.1106151
      4085.67     0.1107155
      4086.59     0.1108157
     4087.512     0.1109162
     4088.434     0.1110167
     4089.359     0.1111175
     4090.282      0.111218
     4091.205     0.1113185
     4092.128      0.111419
     4093.051     0.1115196
     4093.975     0.1116202
     4094.896     0.1117205
     4095.823     0.1118214
     4096.747      0.111922
     4097.671     0.1120227
     4098.596     0.1121234
     4099.521     0.1122241
     4100.446     0.1123192
     4101.374     0.1124085
     4102.299     0.1124977
     4103.225     0.1125868
     4104.151      0.112676
     4105.077     0.1127652
     4106.003     0.1128544
      4106.93     0.1129436
     4107.856     0.1130329
     4108.784     0.1131222
     4109.711     0.1132115
     4110.638     0.1133048
     4111.566     0.1133998
     4112.494     0.1134949
     4113.421       0.11359
      4114.35     0.1136851
     4115.278     0.1137802
     4116.207     0.1138754
     4117.136     0.1139706
     4118.064     0.1140658
     4118.994     0.1141611
     4119.923     0.1142563
     4120.853     0.1143515
     4121.783     0.1144467
     4122.713     0.1145419
     4123.644     0.1146372
     4124.574     0.1147324
     4125.505     0.1148278
     4126.436     0.1149231
     4127.367     0.1150184
     4128.298     0.1151138
     4129.229     0.1152092
     4130.162     0.1153046
     4131.096     0.1154002
     4132.028     0.1154955
      4132.96     0.1155909
     4133.893     0.1156863
     4134.826     0.1157818
     4135.759     0.1158772
     4136.692     0.1159728
     4137.625     0.1160682
     4138.559     0.1161638
     4139.493     0.1162594
     4140.427     0.1163549
     4141.362     0.1164505
     4142.296      0.116546
     4143.231     0.1166416
     4144.166     0.1167373
     4145.101     0.1168329
     4146.036     0.1169285
     4146.972     0.1170242
     4147.908     0.1171199
     4148.844     0.1172157
      4149.78     0.1173114
     4150.716     0.1174071
     4151.653     0.1175029
      4152.59     0.1175986
     4153.527     0.1176944
     4154.464     0.1177902
     4155.402      0.117886
     4156.339     0.1179819
     4157.277     0.1180777
     4158.215     0.1181736
     4159.154     0.1182695
     4160.094     0.1183657
     4161.033     0.1184616
     4161.975     0.1185578
     4162.911     0.1186534
     4163.851     0.1187494
     4164.791     0.1188454
      4165.73     0.1189414
      4166.67     0.1190375
     4167.613     0.1191338
     4168.553     0.1192299
     4169.494      0.119326
     4170.435      0.119422
     4171.374     0.1195179
     4172.315      0.119614
     4173.259     0.1197103
       4174.2     0.1198064
     4175.142     0.1199026
     4176.084     0.1199987
     4177.027      0.120095
     4177.969     0.1201911
     4178.912     0.1202874
     4179.855     0.1203837
     4180.798     0.1204849
     4181.742      0.120587
     4182.686     0.1206892
     4183.629     0.1207914
     4184.573     0.1208936
     4185.518     0.1209959
     4186.462     0.1210981
     4187.407     0.1212004
     4188.352     0.1213027
     4189.297     0.1214051
     4190.244     0.1215077
      4191.19       0.12161
     4192.136     0.1217123
     4193.082     0.1218147
     4194.028      0.121917
     4194.974     0.1220194
     4195.921     0.1221219
     4196.868     0.1222243
     4197.815     0.1223268
     4198.762     0.1224293
     4199.709     0.1225318
     4200.657      0.122593
     4201.605     0.1226359
     4202.553     0.1226789
     4203.501     0.1227218
      4204.45     0.1227647
     4205.399     0.1228077
     4206.348     0.1228506
     4207.297     0.1228936
     4208.247     0.1229366
     4209.196     0.1229796
     4210.146     0.1230226
     4211.096     0.1230655
     4212.046     0.1231085
     4212.997     0.1231514
     4213.947     0.1231944
     4214.898     0.1232373
     4215.849     0.1232803
     4216.801     0.1233233
     4217.752     0.1233663
     4218.704     0.1234093
     4219.656     0.1234523
      4220.61     0.1234993
     4221.563     0.1235482
     4222.516     0.1235972
     4223.468     0.1236462
     4224.421     0.1236952
     4225.375     0.1237442
     4226.328     0.1237933
     4227.282     0.1238423
     4228.236     0.1238914
      4229.19     0.1239404
     4230.144     0.1239886
     4231.099     0.1240316
     4232.054     0.1240746
     4233.008     0.1241177
     4233.964     0.1241607
     4234.919     0.1242038
     4235.875     0.1242468
     4236.831     0.1242899
     4237.787      0.124333
     4238.743     0.1243761
     4239.699     0.1244192
     4240.656     0.1244664
     4241.613     0.1245154
      4242.57     0.1245645
     4243.528     0.1246136
     4244.485     0.1246627
     4245.443     0.1247117
     4246.401     0.1247609
     4247.361     0.1248101
     4248.318     0.1248591
     4249.276     0.1249083
     4250.235      0.124956
     4251.197     0.1249991
     4252.156     0.1250422
     4253.118     0.1250854
     4254.078     0.1251286
     4255.038     0.1251717
     4255.998     0.1252148
     4256.956     0.1252578
     4257.917      0.125301
     4258.879     0.1253443
      4259.84     0.1253875
     4260.802     0.1254356
     4261.763     0.1254848
     4262.725      0.125534
     4263.687     0.1255832
     4264.649     0.1256324
     4265.611     0.1256816
     4266.574     0.1257308
     4267.537       0.12578
       4268.5     0.1258293
     4269.463     0.1258786
     4270.426     0.1259278
      4271.39     0.1259771
     4272.354     0.1260263
     4273.318     0.1260755
     4274.282     0.1261248
     4275.247     0.1261741
     4276.211     0.1262234
     4277.176     0.1262727
     4278.142      0.126322
     4279.107     0.1263713
     4280.073     0.1264202
     4281.041     0.1264635
     4282.007     0.1265067
     4282.973     0.1265499
     4283.939     0.1265931
     4284.906     0.1266363
     4285.873     0.1266796
      4286.84     0.1267228
     4287.808     0.1267661
     4288.775     0.1268094
     4289.743     0.1268527
     4290.711     0.1269004
     4291.679     0.1269497
     4292.647      0.126999
     4293.616     0.1270483
     4294.585     0.1270976
     4295.554      0.127147
     4296.523     0.1271963
     4297.493     0.1272457
     4298.463     0.1272951
     4299.433     0.1273445
     4300.403     0.1273891
     4301.374     0.1274272
     4302.344     0.1274652
     4303.315     0.1275032
     4304.286     0.1275413
     4305.257     0.1275793
     4306.229     0.1276174
     4307.201     0.1276555
     4308.172     0.1276935
     4309.145     0.1277316
     4310.117     0.1277705
      4311.09     0.1278146
     4312.065     0.1278589
     4313.038     0.1279031
     4314.011     0.1279473
     4314.984     0.1279915
     4315.958     0.1280357
     4316.932     0.1280799
     4317.906     0.1281242
     4318.881     0.1281685
     4319.855     0.1282127
      4320.83     0.1282518
     4321.805     0.1282899
      4322.78     0.1283281
     4323.756     0.1283662
     4324.731     0.1284044
     4325.708     0.1284426
     4326.684     0.1284809
      4327.66      0.128519
     4328.636     0.1285572
     4329.613     0.1285955
      4330.59     0.1286374
     4331.567     0.1286818
     4332.545     0.1287262
     4333.525     0.1287706
     4334.503      0.128815
     4335.479     0.1288593
     4336.457     0.1289037
     4337.436     0.1289482
     4338.414     0.1289926
     4339.393      0.129037
     4340.375     0.1290792
     4341.354     0.1291175
     4342.334     0.1291558
     4343.316     0.1291941
     4344.296     0.1292324
     4345.274     0.1292706
     4346.257      0.129309
     4347.238     0.1293474
     4348.219     0.1293857
       4349.2      0.129424
     4350.181     0.1294635
     4351.163     0.1295079
     4352.145     0.1295524
     4353.127     0.1295969
     4354.109     0.1296414
     4355.092     0.1296859
     4356.075     0.1297304
     4357.058     0.1297749
     4358.041     0.1298194
     4359.024      0.129864
     4360.008     0.1299085
     4360.992     0.1299468
     4361.976      0.129985
      4362.96     0.1300233
     4363.945     0.1300616
     4364.929     0.1300999
     4365.914     0.1301382
     4366.899     0.1301766
     4367.885     0.1302149
     4368.871     0.1302533
     4369.856     0.1302916
     4370.842     0.1303352
     4371.829     0.1303797
     4372.815     0.1304243
     4373.802     0.1304688
     4374.792     0.1305135
     4375.779      0.130558
     4376.766     0.1306026
     4377.754     0.1306472
     4378.742     0.1306918
     4379.729     0.1307364
     4380.718      0.130781
     4381.707     0.1308256
     4382.695     0.1308702
     4383.684     0.1309149
     4384.673     0.1309595
     4385.663     0.1310042
     4386.652     0.1310488
     4387.643     0.1310935
     4388.632     0.1311382
     4389.623     0.1311829
     4390.613     0.1312237
     4391.604     0.1312622
     4392.595     0.1313006
     4393.586     0.1313391
     4394.578     0.1313775
     4395.569      0.131416
     4396.562     0.1314545
     4397.553      0.131493
     4398.546     0.1315315
     4399.539       0.13157
     4400.531     0.1315985
     4401.524     0.1316183
     4402.518      0.131638
     4403.511     0.1316578
     4404.504     0.1316776
     4405.501     0.1316975
     4406.495     0.1317173
     4407.489     0.1317371
     4408.484     0.1317569
     4409.479     0.1317767
     4410.474     0.1317995
     4411.469     0.1318256
     4412.464     0.1318517
      4413.46     0.1318778
     4414.456     0.1319039
     4415.452       0.13193
     4416.449     0.1319561
     4417.445     0.1319823
     4418.442     0.1320084
     4419.439     0.1320345
     4420.437     0.1320579
     4421.434     0.1320777
     4422.434     0.1320975
     4423.432     0.1321174
      4424.43     0.1321372
     4425.426      0.132157
     4426.425     0.1321768
     4427.423     0.1321966
     4428.425     0.1322166
     4429.424     0.1322364
     4430.424     0.1322562
     4431.423      0.132276
     4432.423     0.1322958
     4433.424     0.1323156
     4434.422     0.1323354
     4435.425     0.1323552
     4436.426     0.1323751
     4437.429     0.1323949
     4438.431     0.1324147
     4439.432     0.1324346
     4440.434     0.1324544
     4441.436     0.1324742
     4442.438      0.132494
      4443.44     0.1325138
     4444.443     0.1325336
     4445.446     0.1325533
     4446.449     0.1325732
     4447.453     0.1325929
     4448.457     0.1326128
      4449.46     0.1326326
     4450.464     0.1326553
     4451.468     0.1326814
     4452.473     0.1327076
     4453.478     0.1327337
     4454.483     0.1327599
     4455.488     0.1327861
     4456.493     0.1328122
     4457.499     0.1328384
     4458.505     0.1328646
     4459.511     0.1328907
     4460.517     0.1329136
     4461.524     0.1329335
      4462.53     0.1329533
     4463.538     0.1329731
     4464.545     0.1329929
     4465.552     0.1330127
      4466.56     0.1330326
     4467.568     0.1330524
     4468.576     0.1330723
     4469.586     0.1330922
     4470.595      0.133112
     4471.604     0.1331319
     4472.613     0.1331518
     4473.623     0.1331716
     4474.632     0.1331915
     4475.642     0.1332114
     4476.651     0.1332312
     4477.662     0.1332511
     4478.672      0.133271
     4479.683     0.1332909
     4480.694     0.1333109
     4481.705     0.1333308
     4482.716     0.1333508
     4483.728     0.1333707
     4484.739     0.1333907
     4485.751     0.1334106
     4486.764     0.1334306
     4487.776     0.1334506
     4488.789     0.1334706
     4489.802     0.1334906
     4490.815     0.1335105
     4491.828     0.1335305
     4492.842     0.1335505
     4493.855     0.1335705
      4494.87     0.1335904
     4495.884     0.1336105
     4496.898     0.1336305
     4497.914     0.1336505
     4498.928     0.1336705
     4499.943     0.1336905
     4500.959     0.1337103
     4501.977     0.1337302
     4502.993     0.1337501
     4504.009     0.1337699
     4505.025     0.1337898
     4506.042     0.1338097
     4507.059     0.1338295
     4508.076     0.1338494
     4509.093     0.1338693
     4510.111     0.1338892
     4511.128      0.133909
     4512.146     0.1339289
     4513.167     0.1339487
     4514.186     0.1339686
     4515.204     0.1339884
     4516.221     0.1340083
      4517.24     0.1340281
     4518.259      0.134048
     4519.281     0.1340679
     4520.301     0.1340858
     4521.321     0.1340993
     4522.341     0.1341127
     4523.362     0.1341261
     4524.382     0.1341396
     4525.401     0.1341529
     4526.424     0.1341664
     4527.446     0.1341799
     4528.468     0.1341933
     4529.489     0.1342068
     4530.512     0.1342234
     4531.534     0.1342434
     4532.557     0.1342633
     4533.582     0.1342832
     4534.605     0.1343031
     4535.628      0.134323
     4536.651      0.134343
     4537.675     0.1343629
     4538.699     0.1343828
     4539.723     0.1344028
     4540.748     0.1344227
     4541.772     0.1344426
     4542.797     0.1344626
     4543.822     0.1344825
     4544.848     0.1345025
     4545.874     0.1345225
     4546.899     0.1345425
     4547.925     0.1345624
     4548.952     0.1345824
     4549.978     0.1346024
     4551.005      0.134616
     4552.032     0.1346295
     4553.059      0.134643
     4554.086     0.1346565
     4555.114       0.13467
     4556.142     0.1346835
      4557.17      0.134697
     4558.198     0.1347106
     4559.227     0.1347241
     4560.256     0.1347392
     4561.285     0.1347592
     4562.314     0.1347792
     4563.343     0.1347992
     4564.373     0.1348192
     4565.403     0.1348393
     4566.436     0.1348593
     4567.466     0.1348793
     4568.497     0.1348993
     4569.528     0.1349194
     4570.559     0.1349394
      4571.59     0.1349594
     4572.622     0.1349794
     4573.654     0.1349994
     4574.686     0.1350194
     4575.718     0.1350394
     4576.751     0.1350594
     4577.784     0.1350794
     4578.816     0.1350995
      4579.85     0.1351195
     4580.883      0.135134
     4581.917     0.1351475
     4582.951     0.1351611
     4583.985     0.1351746
      4585.02     0.1351882
     4586.054     0.1352018
     4587.089     0.1352153
     4588.124     0.1352289
      4589.16     0.1352425
     4590.195     0.1352572
     4591.231     0.1352774
     4592.267     0.1352975
     4593.303     0.1353177
      4594.34     0.1353378
     4595.376     0.1353579
     4596.414     0.1353781
     4597.451     0.1353983
     4598.488     0.1354184
     4599.531     0.1354387
     4600.566     0.1354623
     4601.604      0.135489
     4602.643     0.1355157
     4603.681     0.1355425
      4604.72     0.1355692
     4605.762     0.1355959
     4606.801     0.1356227
     4607.841     0.1356494
      4608.88     0.1356762
     4609.918     0.1357028
     4610.958     0.1357235
     4612.001     0.1357438
     4613.042     0.1357639
     4614.083     0.1357841
     4615.124     0.1358043
     4616.166     0.1358245
     4617.207     0.1358447
     4618.249     0.1358649
     4619.291     0.1358851
     4620.333     0.1359074
     4621.376     0.1359341
     4622.419     0.1359609
     4623.462     0.1359876
     4624.505     0.1360144
     4625.549     0.1360411
     4626.593     0.1360679
     4627.637     0.1360946
     4628.681     0.1361214
     4629.726     0.1361482
      4630.77     0.1361701
     4631.815     0.1361903
     4632.863     0.1362106
     4633.908     0.1362308
     4634.954     0.1362511
        4636.     0.1362713
     4637.046     0.1362915
     4638.092     0.1363118
     4639.139     0.1363321
     4640.186     0.1363535
     4641.233     0.1363804
      4642.28     0.1364072
     4643.328     0.1364341
     4644.375      0.136461
     4645.424     0.1364879
     4646.472     0.1365148
     4647.521     0.1365417
     4648.569     0.1365686
     4649.618     0.1365955
     4650.667     0.1366182
     4651.717     0.1366386
     4652.767     0.1366589
     4653.816     0.1366792
     4654.867     0.1366996
     4655.917       0.13672
     4656.968     0.1367403
     4658.019     0.1367607
      4659.07      0.136781
     4660.121     0.1368022
     4661.172     0.1368292
     4662.224     0.1368562
     4663.276     0.1368833
     4664.329     0.1369103
     4665.384     0.1369375
     4666.437     0.1369645
      4667.49     0.1369916
     4668.543     0.1370187
     4669.596     0.1370457
      4670.65     0.1370728
     4671.704     0.1370999
     4672.758      0.137127
     4673.812      0.137154
     4674.867     0.1371811
     4675.922     0.1372082
     4676.978     0.1372353
     4678.033     0.1372624
     4679.088     0.1372896
     4680.144     0.1373158
       4681.2     0.1373362
     4682.257     0.1373567
     4683.313     0.1373772
      4684.37     0.1373976
     4685.427     0.1374181
     4686.484     0.1374386
     4687.542     0.1374591
       4688.6     0.1374796
     4689.658     0.1375001
     4690.716     0.1375251
     4691.774     0.1375523
     4692.836     0.1375795
     4693.895     0.1376066
     4694.951     0.1376337
     4696.011     0.1376609
      4697.07     0.1376881
      4698.13     0.1377152
     4699.193     0.1377425
     4700.256      0.137768
     4701.317     0.1377879
     4702.377     0.1378078
     4703.439     0.1378277
     4704.498     0.1378475
     4705.559     0.1378674
     4706.624     0.1378874
     4707.686     0.1379073
     4708.748     0.1379273
     4709.811     0.1379472
     4710.874     0.1379671
     4711.937     0.1379871
        4713.      0.138007
     4714.063     0.1380269
     4715.127     0.1380469
     4716.191     0.1380669
     4717.255     0.1380868
      4718.32     0.1381068
     4719.384     0.1381267
     4720.449     0.1381496
     4721.515     0.1381763
      4722.58     0.1382031
     4723.646     0.1382298
     4724.711     0.1382565
     4725.778     0.1382833
     4726.844     0.1383101
     4727.911     0.1383369
     4728.978     0.1383637
     4730.045     0.1383902
     4731.112     0.1384102
      4732.18     0.1384303
      4733.25     0.1384504
     4734.318     0.1384705
     4735.387     0.1384906
     4736.455     0.1385107
     4737.524     0.1385307
     4738.593     0.1385509
     4739.662     0.1385709
     4740.732     0.1385957
     4741.802     0.1386226
     4742.872     0.1386494
     4743.942     0.1386763
     4745.012     0.1387032
     4746.083     0.1387301
     4747.154      0.138757
     4748.225     0.1387839
     4749.297     0.1388108
     4750.369     0.1388354
      4751.44     0.1388556
     4752.513     0.1388758
     4753.585     0.1388959
     4754.658     0.1389161
      4755.73     0.1389362
     4756.804     0.1389564
     4757.877     0.1389766
     4758.951     0.1389968
     4760.025      0.139017
     4761.099     0.1390371
     4762.173     0.1390574
     4763.248     0.1390775
     4764.323     0.1390977
     4765.398      0.139118
     4766.476     0.1391382
     4767.551     0.1391584
     4768.627     0.1391786
     4769.703     0.1391989
     4770.779      0.139224
     4771.856      0.139251
     4772.933     0.1392781
      4774.01     0.1393051
     4775.087     0.1393322
     4776.165     0.1393592
     4777.243     0.1393863
      4778.32     0.1394133
     4779.399     0.1394404
     4780.477     0.1394644
     4781.556     0.1394847
     4782.635      0.139505
     4783.714     0.1395253
     4784.793     0.1395456
     4785.874     0.1395658
     4786.953     0.1395861
     4788.034     0.1396065
     4789.117     0.1396268
     4790.197     0.1396484
     4791.275     0.1396754
     4792.357     0.1397025
     4793.438     0.1397296
      4794.52     0.1397568
     4795.604      0.139784
     4796.687     0.1398111
     4797.769     0.1398382
     4798.852     0.1398654
     4799.935     0.1398925
     4801.021     0.1399005
     4802.101     0.1399071
     4803.187     0.1399138
     4804.271     0.1399205
     4805.355     0.1399272
     4806.439     0.1399339
     4807.524     0.1399406
     4808.609     0.1399473
     4809.694     0.1399539
     4810.779     0.1399606
     4811.865     0.1399674
     4812.951     0.1399741
     4814.037     0.1399808
     4815.124     0.1399875
      4816.21     0.1399942
     4817.297      0.140001
     4818.384     0.1400077
     4819.471     0.1400144
     4820.559     0.1400247
     4821.646     0.1400383
     4822.734      0.140052
     4823.823     0.1400656
     4824.911     0.1400793
        4826.     0.1400929
     4827.089     0.1401065
     4828.178     0.1401202
     4829.268     0.1401338
     4830.357     0.1401453
     4831.447     0.1401521
     4832.538     0.1401589
     4833.628     0.1401657
     4834.719     0.1401725
     4835.812     0.1401794
     4836.904     0.1401862
     4837.995      0.140193
     4839.087     0.1401998
     4840.179     0.1402066
     4841.271     0.1402135
     4842.364     0.1402203
     4843.457     0.1402272
     4844.549      0.140234
     4845.643     0.1402408
     4846.736     0.1402477
      4847.83     0.1402545
     4848.924     0.1402613
     4850.018     0.1402683
     4851.112      0.140282
     4852.207     0.1402957
     4853.302     0.1403094
     4854.397     0.1403231
     4855.493     0.1403368
     4856.588     0.1403505
     4857.684     0.1403642
      4858.78     0.1403779
     4859.876     0.1403916
     4860.973     0.1403992
      4862.07      0.140406
     4863.167     0.1404128
     4864.265     0.1404196
     4865.362     0.1404263
      4866.46     0.1404331
     4867.559     0.1404399
     4868.657     0.1404467
     4869.755     0.1404535
     4870.857     0.1404658
     4871.956     0.1404795
     4873.056     0.1404933
     4874.155      0.140507
     4875.255     0.1405208
     4876.355     0.1405345
     4877.456     0.1405483
     4878.556     0.1405621
     4879.657     0.1405759
     4880.758     0.1405849
     4881.859     0.1405918
     4882.961     0.1405987
     4884.063     0.1406056
     4885.165     0.1406126
     4886.268     0.1406195
     4887.373     0.1406264
     4888.476     0.1406333
     4889.579     0.1406402
      4890.68     0.1406472
     4891.783     0.1406541
     4892.887     0.1406611
     4893.994      0.140668
     4895.098      0.140675
     4896.203     0.1406819
     4897.308     0.1406889
     4898.413     0.1406958
     4899.518     0.1407028
     4900.621      0.140714
     4901.729     0.1407285
     4902.835      0.140743
     4903.942     0.1407575
     4905.051     0.1407721
     4906.158     0.1407866
     4907.265     0.1408011
     4908.373     0.1408156
      4909.48     0.1408302
     4910.588     0.1408446
     4911.696     0.1408591
     4912.805     0.1408736
     4913.913     0.1408881
     4915.022     0.1409026
     4916.131     0.1409171
      4917.24     0.1409316
      4918.35     0.1409461
      4919.46     0.1409606
      4920.57     0.1409751
      4921.68     0.1409897
     4922.791     0.1410043
     4923.902     0.1410188
     4925.013     0.1410334
     4926.124      0.141048
     4927.236     0.1410626
     4928.348     0.1410771
      4929.46     0.1410917
     4930.572     0.1411064
     4931.685      0.141121
     4932.798     0.1411357
     4933.911     0.1411504
     4935.024      0.141165
     4936.138     0.1411797
     4937.251     0.1411944
     4938.366     0.1412091
      4939.48     0.1412238
     4940.598     0.1412385
     4941.712     0.1412532
     4942.828      0.141268
     4943.943     0.1412827
     4945.059     0.1412974
     4946.174     0.1413122
     4947.291     0.1413269
     4948.407     0.1413416
     4949.523     0.1413564
      4950.64     0.1413711
     4951.757     0.1413859
     4952.875     0.1414007
     4953.993     0.1414154
      4955.11     0.1414302
     4956.229     0.1414449
     4957.347     0.1414597
     4958.466     0.1414745
     4959.584     0.1414893
     4960.704      0.141504
     4961.823     0.1415187
     4962.943     0.1415335
     4964.062     0.1415482
     4965.183      0.141563
     4966.303     0.1415777
     4967.424     0.1415925
     4968.545     0.1416072
     4969.666      0.141622
     4970.788     0.1416318
     4971.909     0.1416395
     4973.031     0.1416472
     4974.153     0.1416549
     4975.276     0.1416626
     4976.401     0.1416703
     4977.524      0.141678
     4978.647     0.1416857
     4979.771     0.1416934
     4980.895     0.1417068
     4982.019     0.1417216
     4983.143     0.1417365
     4984.267     0.1417513
     4985.392     0.1417662
     4986.517      0.141781
     4987.645     0.1417959
     4988.771     0.1418108
     4989.896     0.1418257
      4991.02     0.1418406
     4992.146     0.1418555
     4993.272     0.1418704
     4994.402     0.1418854
     4995.529     0.1419003
     4996.656     0.1419153
     4997.784     0.1419302
     4998.911     0.1419452
     5000.039     0.1419596
     5001.167     0.1419604
     5002.296     0.1419611
     5003.425     0.1419618
     5004.554     0.1419625
     5005.683     0.1419632
     5006.813      0.141964
     5007.943     0.1419647
     5009.073     0.1419654
     5010.203     0.1419674
     5011.333     0.1419753
     5012.467     0.1419833
     5013.598     0.1419912
     5014.729     0.1419991
     5015.861      0.142007
     5016.993     0.1420149
     5018.125     0.1420228
     5019.258     0.1420308
      5020.39     0.1420387
     5021.523     0.1420466
     5022.656     0.1420546
      5023.79     0.1420625
     5024.923     0.1420705
     5026.057     0.1420784
     5027.191     0.1420864
     5028.326     0.1420944
      5029.46     0.1421023
     5030.595     0.1421065
      5031.73     0.1421073
     5032.866     0.1421081
     5034.001      0.142109
     5035.138     0.1421098
     5036.274     0.1421106
      5037.41     0.1421114
     5038.547     0.1421122
     5039.684      0.142113
     5040.821      0.142119
     5041.958      0.142127
     5043.097      0.142135
     5044.234      0.142143
     5045.373      0.142151
     5046.511      0.142159
     5047.653     0.1421671
     5048.792     0.1421751
     5049.931     0.1421831
     5051.071     0.1421911
      5052.21     0.1421991
     5053.351     0.1422071
     5054.491     0.1422151
     5055.631     0.1422231
     5056.772     0.1422311
     5057.914     0.1422391
     5059.055     0.1422472
     5060.196     0.1422552
     5061.338     0.1422632
      5062.48     0.1422713
     5063.623     0.1422793
     5064.765     0.1422873
     5065.908     0.1422954
     5067.051     0.1423034
     5068.195     0.1423115
     5069.338     0.1423195
     5070.482     0.1423246
     5071.626     0.1423254
     5072.771     0.1423263
     5073.916     0.1423271
     5075.061      0.142328
     5076.206     0.1423289
     5077.352     0.1423298
     5078.497     0.1423306
     5079.643     0.1423315
      5080.79     0.1423373
     5081.938     0.1423455
     5083.085     0.1423536
     5084.232     0.1423617
      5085.38     0.1423699
     5086.527      0.142378
     5087.675     0.1423861
     5088.823     0.1423943
     5089.974     0.1424024
     5091.123     0.1424106
     5092.271     0.1424188
     5093.421     0.1424269
     5094.567     0.1424351
     5095.717     0.1424432
      5096.87     0.1424514
      5098.02     0.1424596
      5099.17     0.1424678
     5100.321      0.142476
     5101.472     0.1424843
     5102.623     0.1424925
     5103.774     0.1425008
     5104.926     0.1425091
     5106.078     0.1425174
      5107.23     0.1425257
     5108.383      0.142534
     5109.536     0.1425423
     5110.688     0.1425505
     5111.842     0.1425588
     5112.995      0.142567
     5114.149     0.1425752
     5115.303     0.1425835
     5116.458     0.1425918
     5117.612        0.1426
     5118.767     0.1426083
     5119.922     0.1426165
      5121.08     0.1426248
     5122.235      0.142633
     5123.392     0.1426412
     5124.547     0.1426494
     5125.704     0.1426576
      5126.86     0.1426658
     5128.018      0.142674
     5129.175     0.1426822
     5130.332     0.1426905
      5131.49     0.1426987
     5132.647     0.1427069
     5133.806     0.1427152
     5134.964     0.1427234
     5136.123     0.1427316
     5137.282     0.1427398
     5138.441     0.1427481
     5139.601     0.1427563
     5140.761     0.1427646
     5141.921     0.1427729
     5143.081     0.1427813
     5144.242     0.1427896
     5145.402     0.1427979
     5146.563     0.1428062
     5147.725     0.1428145
     5148.886     0.1428229
     5150.048     0.1428315
      5151.21     0.1428472
     5152.373     0.1428629
     5153.536     0.1428786
     5154.698     0.1428943
     5155.862       0.14291
     5157.025     0.1429258
     5158.191     0.1429415
     5159.355     0.1429572
      5160.52     0.1429697
     5161.685     0.1429781
     5162.849     0.1429864
     5164.014     0.1429948
     5165.179     0.1430032
     5166.345     0.1430116
     5167.511       0.14302
     5168.677     0.1430284
     5169.843     0.1430368
      5171.01     0.1430451
     5172.177     0.1430534
     5173.344     0.1430618
     5174.511     0.1430701
     5175.679     0.1430784
     5176.847     0.1430867
     5178.015      0.143095
     5179.184     0.1431034
     5180.352     0.1431117
     5181.521       0.14312
      5182.69     0.1431283
      5183.86     0.1431366
      5185.03      0.143145
     5186.203     0.1431533
     5187.373     0.1431616
     5188.541     0.1431699
     5189.711     0.1431782
     5190.882     0.1431866
     5192.054     0.1431949
     5193.228     0.1432033
     5194.403     0.1432117
     5195.575     0.1432201
     5196.748     0.1432284
      5197.92     0.1432367
      5199.09     0.1432451
     5200.264     0.1432551
      5201.44      0.143271
     5202.614     0.1432867
     5203.788     0.1433025
     5204.962     0.1433183
     5206.136     0.1433341
     5207.311     0.1433499
     5208.486     0.1433657
     5209.662     0.1433815
     5210.837      0.143392
     5212.013     0.1434003
     5213.189     0.1434087
     5214.366      0.143417
     5215.542     0.1434253
     5216.719     0.1434337
     5217.896      0.143442
