WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 5.838036E-18
PIVWV    r 2306.378
BANDW    r 481.6373
TPEAK    r 0.02686201
EQUVW    r 31.92801
RECTW    r 1188.593
EMFLX    r 6.958812E-15
     3393.961   5.213930E-4
     3394.727   5.180809E-4
     3395.493   5.147676E-4
     3396.259   5.114542E-4
     3397.026   5.081388E-4
     3397.792   5.048244E-4
     3398.561   5.014995E-4
     3399.328   4.981851E-4
     3400.095   4.948979E-4
     3400.862   4.918429E-4
      3401.63   4.887859E-4
     3402.397   4.857288E-4
     3403.165   4.826709E-4
     3403.933   4.796130E-4
     3404.701   4.765540E-4
     3405.469   4.734940E-4
     3406.236   4.704410E-4
     3407.005   4.673791E-4
     3407.775   4.643104E-4
     3408.544   4.612476E-4
     3409.313   4.581838E-4
     3410.083   4.551778E-4
     3410.852   4.523282E-4
     3411.622   4.495101E-4
     3412.394   4.466838E-4
     3413.164   4.438638E-4
     3413.934   4.410429E-4
     3414.704   4.382220E-4
     3415.475   4.353994E-4
     3416.245   4.325776E-4
     3417.014   4.297612E-4
     3417.787   4.269305E-4
     3418.559   4.241060E-4
      3419.33   4.212807E-4
       3420.1   4.185366E-4
     3420.872   4.158923E-4
     3421.644   4.132928E-4
     3422.417   4.106867E-4
      3423.19   4.080863E-4
     3423.962   4.054851E-4
     3424.735   4.028831E-4
     3425.508   4.002803E-4
     3426.281   3.976775E-4
     3427.054   3.950738E-4
     3427.829   3.924637E-4
     3428.603   3.898592E-4
     3429.376   3.872539E-4
      3430.15   3.847202E-4
     3430.922   3.822975E-4
     3431.697   3.799004E-4
     3432.471   3.775026E-4
     3433.245   3.751047E-4
      3434.02   3.727054E-4
     3434.795   3.703061E-4
      3435.57   3.679068E-4
     3436.345   3.655059E-4
     3437.121   3.631050E-4
     3437.898   3.606973E-4
     3438.674   3.582957E-4
      3439.45   3.558955E-4
     3440.226   3.535476E-4
     3441.002   3.513362E-4
     3441.779   3.491251E-4
     3442.556   3.469139E-4
     3443.333   3.447021E-4
     3444.109   3.424903E-4
     3444.887   3.402771E-4
     3445.664   3.380639E-4
     3446.442   3.358500E-4
     3447.221   3.336305E-4
     3447.999   3.314159E-4
     3448.775   3.292062E-4
     3449.553   3.269996E-4
     3450.332   3.248502E-4
      3451.11   3.228118E-4
     3451.889   3.207728E-4
      3452.67   3.187280E-4
     3453.449   3.166884E-4
     3454.229   3.146482E-4
     3455.008   3.126079E-4
     3455.788   3.105663E-4
     3456.567   3.085247E-4
     3457.347   3.064825E-4
     3458.127   3.044403E-4
     3458.908   3.023968E-4
     3459.688   3.003619E-4
     3460.469   2.984080E-4
      3461.25   2.965282E-4
     3462.031   2.946479E-4
     3462.812   2.927670E-4
     3463.594   2.908855E-4
     3464.375   2.890040E-4
     3465.157   2.871218E-4
     3465.939   2.852392E-4
     3466.721   2.833565E-4
     3467.503   2.814726E-4
     3468.286   2.795888E-4
     3469.068   2.777050E-4
     3469.853   2.758215E-4
     3470.636   2.740535E-4
     3471.419   2.723196E-4
     3472.203   2.705858E-4
     3472.986   2.688515E-4
      3473.77   2.671160E-4
     3474.554   2.653811E-4
     3475.338   2.636451E-4
     3476.122   2.619090E-4
     3476.905   2.601769E-4
     3477.691   2.584354E-4
     3478.476   2.566983E-4
     3479.261   2.549611E-4
     3480.046   2.532307E-4
     3480.831   2.516324E-4
     3481.617   2.500330E-4
     3482.402   2.484337E-4
     3483.188   2.468343E-4
     3483.974   2.452340E-4
     3484.762   2.436297E-4
     3485.549   2.420289E-4
     3486.335   2.404276E-4
     3487.122   2.388262E-4
     3487.909   2.372244E-4
     3488.696   2.356221E-4
     3489.483   2.340226E-4
     3490.271   2.324607E-4
     3491.056   2.309900E-4
     3491.844   2.295152E-4
     3492.632   2.280405E-4
      3493.42   2.265653E-4
      3494.21   2.250859E-4
     3494.999   2.236098E-4
     3495.787   2.221336E-4
     3496.576   2.206570E-4
     3497.365   2.191800E-4
     3498.156   2.176993E-4
     3498.946   2.162213E-4
     3499.735   2.148345E-4
     3500.525   2.140741E-4
     3501.313   2.138132E-4
     3502.103   2.135516E-4
     3502.893   2.132900E-4
     3503.684   2.130282E-4
     3504.474   2.127665E-4
     3505.265   2.125047E-4
     3506.056   2.122428E-4
     3506.847   2.119809E-4
     3507.639   2.117189E-4
      3508.43   2.114568E-4
     3509.224   2.111940E-4
     3510.016   2.109326E-4
     3510.808   2.106738E-4
       3511.6   2.104157E-4
     3512.393   2.101574E-4
     3513.185   2.098992E-4
     3513.978   2.096409E-4
     3514.771   2.093825E-4
     3515.566   2.091234E-4
     3516.357   2.088655E-4
     3517.151   2.086070E-4
     3517.944   2.083484E-4
     3518.738   2.080897E-4
     3519.532   2.078311E-4
     3520.326   2.075738E-4
     3521.121   2.073191E-4
     3521.915   2.070644E-4
      3522.71   2.068095E-4
     3523.505   2.065546E-4
       3524.3   2.062998E-4
     3525.095   2.060448E-4
     3525.891   2.057897E-4
     3526.688   2.055340E-4
     3527.484   2.052788E-4
      3528.28   2.050236E-4
     3529.076   2.047684E-4
     3529.873   2.045137E-4
     3530.669   2.042610E-4
     3531.466   2.040097E-4
     3532.263   2.037583E-4
      3533.06   2.035068E-4
     3533.855   2.032559E-4
     3534.653   2.030042E-4
      3535.45   2.027526E-4
     3536.248   2.025008E-4
     3537.046   2.022491E-4
     3537.846   2.019967E-4
     3538.645   2.017448E-4
     3539.443   2.014929E-4
     3540.242   2.012426E-4
     3541.043   2.009934E-4
     3541.842   2.007453E-4
     3542.641   2.004972E-4
      3543.44   2.002490E-4
      3544.24   2.000007E-4
     3545.038   1.997530E-4
     3545.838   1.995046E-4
     3546.638   1.992562E-4
     3547.438   1.990077E-4
     3548.239   1.987592E-4
     3549.041   1.985100E-4
     3549.842   1.982613E-4
     3550.643   1.980158E-4
     3551.444   1.977709E-4
     3552.244   1.975266E-4
     3553.045   1.972817E-4
     3553.851   1.970355E-4
     3554.653   1.967904E-4
     3555.455   1.965453E-4
     3556.258   1.963001E-4
      3557.06   1.960549E-4
     3557.861   1.958102E-4
     3558.666   1.955643E-4
     3559.469   1.953190E-4
     3560.272   1.950748E-4
     3561.075   1.948331E-4
     3561.879   1.945915E-4
     3562.683   1.943497E-4
     3563.487   1.941079E-4
     3564.291   1.938661E-4
     3565.095   1.936242E-4
     3565.899   1.933822E-4
     3566.704   1.931402E-4
     3567.509   1.928982E-4
     3568.314   1.926560E-4
     3569.119   1.924139E-4
     3569.925   1.921724E-4
      3570.73   1.919329E-4
     3571.536   1.916943E-4
     3572.342   1.914558E-4
     3573.148   1.912172E-4
     3573.954   1.909785E-4
     3574.761   1.907398E-4
     3575.567   1.905010E-4
     3576.374   1.902622E-4
     3577.181   1.900233E-4
     3577.989   1.897844E-4
     3578.796   1.895454E-4
     3579.605   1.893058E-4
     3580.413   1.890689E-4
     3581.221   1.888332E-4
     3582.029   1.885979E-4
     3582.837   1.883624E-4
     3583.646   1.881269E-4
     3584.455   1.878914E-4
     3585.263   1.876558E-4
     3586.073   1.874201E-4
     3586.882   1.871844E-4
     3587.691   1.869486E-4
     3588.501   1.867128E-4
     3589.311   1.864769E-4
     3590.121   1.862416E-4
     3590.931   1.860093E-4
     3591.741   1.857770E-4
     3592.552   1.855446E-4
     3593.362   1.853122E-4
     3594.173   1.850797E-4
     3594.984   1.848472E-4
     3595.795   1.846146E-4
     3596.607   1.843819E-4
     3597.418   1.841493E-4
      3598.23   1.839166E-4
     3599.042   1.836838E-4
     3599.854   1.834512E-4
     3600.667   1.832196E-4
     3601.479   1.829886E-4
     3602.292   1.827575E-4
     3603.104   1.825264E-4
     3603.918   1.822952E-4
     3604.733   1.820634E-4
     3605.546   1.818321E-4
      3606.36   1.816009E-4
     3607.174   1.813695E-4
     3607.988   1.811381E-4
     3608.802   1.809066E-4
     3609.616   1.806751E-4
     3610.431   1.804454E-4
     3611.245   1.802174E-4
      3612.06   1.799893E-4
     3612.875   1.797612E-4
     3613.691   1.795330E-4
     3614.506   1.793048E-4
     3615.322   1.790765E-4
     3616.137   1.788483E-4
     3616.954   1.786198E-4
      3617.77   1.783914E-4
     3618.586   1.781629E-4
     3619.403   1.779345E-4
     3620.219   1.777072E-4
     3621.036   1.774818E-4
     3621.855   1.772561E-4
     3622.673   1.770309E-4
     3623.488   1.768063E-4
     3624.306   1.765810E-4
     3625.124   1.763557E-4
     3625.942   1.761304E-4
     3626.762   1.759044E-4
      3627.58   1.756790E-4
     3628.399   1.754535E-4
     3629.218   1.752279E-4
     3630.037   1.750027E-4
     3630.856   1.747803E-4
     3631.677   1.745575E-4
     3632.497   1.743353E-4
     3633.316   1.741130E-4
     3634.136   1.738907E-4
     3634.956   1.736682E-4
     3635.777   1.734458E-4
     3636.597   1.732233E-4
     3637.417   1.730008E-4
     3638.238   1.727782E-4
     3639.059   1.725555E-4
     3639.881   1.723334E-4
     3640.702   1.721130E-4
     3641.523   1.718937E-4
     3642.345   1.716743E-4
     3643.167   1.714550E-4
     3643.989   1.712354E-4
     3644.812   1.710159E-4
     3645.634   1.707963E-4
     3646.457   1.705768E-4
      3647.28   1.703571E-4
     3648.103   1.701374E-4
     3648.926   1.699176E-4
     3649.749   1.696979E-4
     3650.573   1.694803E-4
     3651.396   1.692638E-4
      3652.22   1.690473E-4
     3653.045   1.688307E-4
     3653.869   1.686141E-4
     3654.693   1.683974E-4
     3655.518   1.681807E-4
     3656.343   1.679639E-4
      3657.17   1.677465E-4
     3657.995   1.675297E-4
     3658.821   1.673127E-4
     3659.646   1.670958E-4
     3660.472   1.668808E-4
     3661.298   1.666670E-4
     3662.125   1.664533E-4
     3662.951   1.662395E-4
     3663.777   1.660257E-4
     3664.604   1.658118E-4
     3665.431   1.655980E-4
     3666.258   1.653840E-4
     3667.085   1.651700E-4
     3667.913   1.649559E-4
     3668.741   1.647419E-4
     3669.569   1.645279E-4
     3670.397   1.643151E-4
     3671.225   1.641042E-4
     3672.053   1.638933E-4
     3672.882   1.636822E-4
     3673.711   1.634712E-4
      3674.54   1.632601E-4
     3675.369   1.630490E-4
     3676.198   1.628378E-4
     3677.028   1.626265E-4
     3677.858   1.624152E-4
     3678.687   1.622039E-4
     3679.518   1.619925E-4
     3680.348   1.617827E-4
     3681.178   1.615743E-4
     3682.009   1.613661E-4
      3682.84   1.611577E-4
     3683.673   1.609489E-4
     3684.504   1.607405E-4
     3685.336   1.605321E-4
     3686.167   1.603236E-4
     3686.999   1.601151E-4
     3687.831   1.599066E-4
     3688.663   1.596979E-4
     3689.496   1.594893E-4
     3690.328   1.592821E-4
     3691.161   1.590763E-4
     3691.994   1.588707E-4
     3692.827   1.586651E-4
      3693.66   1.584594E-4
     3694.494   1.582537E-4
      3695.33   1.580474E-4
     3696.164   1.578416E-4
     3696.998   1.576357E-4
      3697.83   1.574303E-4
     3698.664   1.572244E-4
     3699.499   1.570185E-4
     3700.333   1.568136E-4
     3701.171   1.566102E-4
     3702.006   1.564072E-4
     3702.841   1.562042E-4
     3703.677   1.560011E-4
     3704.512   1.557981E-4
     3705.346   1.555954E-4
     3706.185   1.553917E-4
     3707.021   1.551885E-4
     3707.857   1.549852E-4
     3708.694   1.547819E-4
     3709.533   1.545781E-4
      3710.37   1.543761E-4
     3711.208   1.541757E-4
     3712.045   1.539753E-4
     3712.883   1.537749E-4
      3713.72   1.535744E-4
     3714.558   1.533739E-4
     3715.396   1.531734E-4
     3716.235   1.529728E-4
     3717.073   1.527722E-4
     3717.912   1.525715E-4
     3718.751   1.523707E-4
     3719.591   1.521699E-4
      3720.43   1.519709E-4
     3721.269   1.517730E-4
     3722.109   1.515751E-4
     3722.949   1.513773E-4
     3723.789   1.511794E-4
     3724.629   1.509814E-4
      3725.47   1.507835E-4
     3726.311   1.505854E-4
     3727.151   1.503874E-4
     3727.992   1.501892E-4
     3728.834   1.499911E-4
     3729.675   1.497930E-4
     3730.517   1.495965E-4
     3731.359   1.494013E-4
     3732.201   1.492060E-4
     3733.043   1.490108E-4
     3733.885   1.488154E-4
     3734.728   1.486200E-4
     3735.571   1.484246E-4
     3736.416   1.482287E-4
     3737.259   1.480331E-4
     3738.102   1.478376E-4
     3738.946   1.476420E-4
     3739.789   1.474468E-4
     3740.633   1.472529E-4
     3741.477   1.470601E-4
     3742.322   1.468673E-4
     3743.166   1.466744E-4
     3744.011   1.464815E-4
     3744.855   1.462886E-4
     3745.701   1.460956E-4
     3746.546   1.459025E-4
     3747.391   1.457094E-4
     3748.237   1.455164E-4
     3749.083   1.453232E-4
     3749.929   1.451305E-4
     3750.775   1.449395E-4
     3751.621   1.447492E-4
     3752.468   1.445588E-4
     3753.315   1.443684E-4
     3754.162   1.441779E-4
     3755.009   1.439875E-4
     3755.856   1.437970E-4
     3756.704   1.436064E-4
     3757.551   1.434158E-4
     3758.399   1.432251E-4
     3759.247   1.430345E-4
     3760.096   1.428440E-4
     3760.944   1.426562E-4
     3761.793   1.424683E-4
     3762.642   1.422804E-4
     3763.493   1.420919E-4
     3764.342   1.419039E-4
     3765.191   1.417159E-4
     3766.043   1.415273E-4
     3766.891   1.413397E-4
     3767.741   1.411515E-4
     3768.591   1.409633E-4
     3769.442   1.407750E-4
     3770.292   1.405877E-4
     3771.145   1.404018E-4
     3771.996   1.402162E-4
     3772.847   1.400307E-4
     3773.698   1.398451E-4
     3774.548   1.396599E-4
       3775.4   1.394742E-4
     3776.254   1.392881E-4
     3777.106   1.391023E-4
     3777.958   1.389165E-4
     3778.811   1.387307E-4
     3779.664   1.385448E-4
     3780.516   1.383606E-4
     3781.369   1.381775E-4
     3782.223   1.379943E-4
     3783.076   1.378111E-4
      3783.93   1.376279E-4
     3784.784   1.374446E-4
     3785.638   1.372612E-4
     3786.492   1.370779E-4
     3787.347   1.368945E-4
     3788.201   1.367111E-4
     3789.056   1.365276E-4
     3789.911   1.363440E-4
     3790.768   1.361625E-4
     3791.624   1.359817E-4
     3792.479   1.358008E-4
     3793.335   1.356199E-4
     3794.191   1.354389E-4
     3795.047   1.352580E-4
     3795.904   1.350769E-4
      3796.76   1.348959E-4
     3797.617   1.347148E-4
     3798.474   1.345336E-4
     3799.331   1.343524E-4
     3800.188   1.341722E-4
     3801.046   1.339949E-4
     3801.904   1.338176E-4
     3802.762   1.336403E-4
      3803.62   1.334629E-4
     3804.478   1.332856E-4
     3805.337   1.331082E-4
     3806.195   1.329307E-4
     3807.054   1.327532E-4
     3807.913   1.325757E-4
     3808.772   1.323982E-4
     3809.632   1.322205E-4
     3810.492   1.320444E-4
     3811.352   1.318694E-4
     3812.212   1.316943E-4
     3813.072   1.315192E-4
     3813.932   1.313440E-4
     3814.793   1.311688E-4
     3815.654   1.309936E-4
     3816.515   1.308184E-4
     3817.378   1.306426E-4
      3818.24   1.304673E-4
     3819.101   1.302919E-4
     3819.963   1.301166E-4
     3820.825   1.299435E-4
     3821.687   1.297707E-4
      3822.55   1.295978E-4
     3823.412   1.294249E-4
     3824.275   1.292519E-4
     3825.138   1.290789E-4
     3826.001   1.289058E-4
     3826.864   1.287328E-4
     3827.728   1.285597E-4
     3828.592   1.283865E-4
     3829.456   1.282134E-4
      3830.32   1.280409E-4
     3831.184   1.278702E-4
     3832.049   1.276995E-4
     3832.913   1.275286E-4
     3833.778   1.273578E-4
     3834.643   1.271869E-4
     3835.509   1.270160E-4
     3836.374   1.268450E-4
      3837.24   1.266741E-4
     3838.106   1.265030E-4
     3838.972   1.263319E-4
     3839.838   1.261612E-4
     3840.705   1.259918E-4
     3841.571   1.258232E-4
     3842.438   1.256545E-4
     3843.307   1.254854E-4
     3844.173   1.253171E-4
     3845.042   1.251480E-4
      3845.91   1.249792E-4
     3846.778   1.248104E-4
     3847.646   1.246415E-4
     3848.516   1.244722E-4
     3849.385   1.243032E-4
     3850.253   1.241352E-4
     3851.122   1.239685E-4
     3851.989   1.238024E-4
     3852.858   1.236358E-4
     3853.729   1.234688E-4
     3854.599   1.233022E-4
     3855.469   1.231355E-4
     3856.339   1.229687E-4
     3857.209   1.228020E-4
      3858.08   1.226352E-4
      3858.95   1.224684E-4
     3859.821   1.223019E-4
     3860.692   1.221366E-4
     3861.563   1.219721E-4
     3862.435   1.218077E-4
     3863.306   1.216431E-4
     3864.178   1.214786E-4
      3865.05   1.213140E-4
     3865.922   1.211494E-4
     3866.794   1.209847E-4
     3867.667   1.208200E-4
      3868.54   1.206552E-4
     3869.413   1.204905E-4
     3870.286   1.203268E-4
     3871.159   1.201641E-4
     3872.033   1.200018E-4
     3872.909   1.198389E-4
     3873.782   1.196764E-4
     3874.657   1.195139E-4
     3875.531   1.193514E-4
     3876.406   1.191888E-4
      3877.28   1.190262E-4
     3878.155   1.188635E-4
      3879.03   1.187009E-4
     3879.906   1.185381E-4
     3880.781   1.183776E-4
     3881.657   1.182172E-4
     3882.533   1.180568E-4
     3883.409   1.178964E-4
     3884.285   1.177359E-4
     3885.162   1.175754E-4
     3886.039   1.174148E-4
     3886.916   1.172543E-4
     3887.792   1.170937E-4
      3888.67   1.169330E-4
     3889.547   1.167725E-4
     3890.425   1.166128E-4
     3891.303   1.164544E-4
     3892.181   1.162960E-4
     3893.059   1.161376E-4
     3893.938   1.159791E-4
     3894.816   1.158206E-4
     3895.695   1.156621E-4
     3896.574   1.155035E-4
     3897.454   1.153448E-4
     3898.333   1.151862E-4
     3899.213   1.150276E-4
     3900.093   1.148696E-4
     3900.975   1.147123E-4
     3901.855   1.145559E-4
     3902.736   1.143994E-4
     3903.616   1.142429E-4
     3904.497   1.140863E-4
     3905.378   1.139297E-4
      3906.26   1.137731E-4
     3907.141   1.136165E-4
     3908.023   1.134598E-4
     3908.905   1.133030E-4
     3909.787   1.131463E-4
     3910.669   1.129913E-4
     3911.552   1.128367E-4
     3912.434   1.126821E-4
     3913.317   1.125275E-4
       3914.2   1.123729E-4
     3915.083   1.122182E-4
     3915.967   1.120635E-4
     3916.851   1.119087E-4
     3917.734   1.117539E-4
     3918.618   1.115991E-4
     3919.503   1.114444E-4
     3920.387   1.112904E-4
     3921.272   1.111378E-4
     3922.159   1.109849E-4
     3923.042   1.108326E-4
     3923.927   1.106799E-4
     3924.812   1.105271E-4
     3925.698   1.103744E-4
     3926.584   1.102216E-4
     3927.472   1.100684E-4
     3928.361   1.099152E-4
     3929.247   1.097623E-4
     3930.134   1.096102E-4
     3931.021   1.094590E-4
     3931.906   1.093086E-4
     3932.795   1.091575E-4
     3933.682   1.090067E-4
      3934.57   1.088559E-4
     3935.458   1.087050E-4
     3936.346   1.085541E-4
     3937.234   1.084032E-4
     3938.123   1.082523E-4
     3939.011   1.081013E-4
       3939.9   1.079502E-4
     3940.789   1.078012E-4
     3941.678   1.076523E-4
     3942.568   1.075034E-4
     3943.458   1.073545E-4
     3944.347   1.072055E-4
     3945.238   1.070565E-4
     3946.128   1.069075E-4
     3947.018   1.067584E-4
     3947.909   1.066093E-4
       3948.8   1.064602E-4
     3949.691   1.063113E-4
     3950.582   1.061633E-4
     3951.474   1.060163E-4
     3952.365   1.058692E-4
     3953.257   1.057221E-4
     3954.149   1.055750E-4
     3955.042   1.054278E-4
     3955.934   1.052806E-4
     3956.829   1.051330E-4
     3957.722   1.049858E-4
     3958.615   1.048385E-4
     3959.508   1.046911E-4
     3960.402   1.045449E-4
     3961.295   1.043996E-4
     3962.189   1.042543E-4
     3963.083   1.041090E-4
     3963.978   1.039637E-4
     3964.872   1.038184E-4
     3965.767   1.036730E-4
     3966.662   1.035276E-4
     3967.557   1.033822E-4
     3968.452   1.032367E-4
     3969.347   1.030912E-4
     3970.243   1.029463E-4
     3971.139   1.028028E-4
     3972.035   1.026594E-4
     3972.932   1.025158E-4
     3973.828   1.023723E-4
     3974.725   1.022287E-4
     3975.622   1.020851E-4
     3976.519   1.019415E-4
     3977.416   1.017979E-4
     3978.314   1.016541E-4
     3979.211   1.015104E-4
     3980.109   1.013672E-4
     3981.008   1.012252E-4
     3981.906   1.010835E-4
     3982.804   1.009418E-4
     3983.703   1.008000E-4
     3984.602   1.006582E-4
     3985.503   1.005160E-4
     3986.403   1.003742E-4
     3987.302   1.002323E-4
     3988.202   1.000904E-4
     3989.102   9.994837E-5
     3990.002   9.980689E-5
     3990.903   9.966642E-5
     3991.803   9.952648E-5
     3992.704   9.938645E-5
     3993.605   9.924643E-5
     3994.506   9.910631E-5
     3995.407   9.896622E-5
     3996.309   9.882609E-5
     3997.211   9.868594E-5
     3998.113   9.854572E-5
     3999.015   9.840554E-5
     3999.917   9.826686E-5
      4000.82   9.818670E-5
     4001.725   9.811361E-5
     4002.628   9.804097E-5
     4003.531   9.796829E-5
     4004.432   9.789576E-5
     4005.336   9.782306E-5
      4006.24   9.775032E-5
     4007.144   9.767761E-5
      4008.05   9.760466E-5
     4008.955   9.753186E-5
     4009.859   9.745920E-5
     4010.764   9.738670E-5
     4011.669   9.731433E-5
     4012.572   9.724215E-5
      4013.48   9.716958E-5
     4014.388   9.709701E-5
     4015.294   9.702459E-5
       4016.2   9.695214E-5
     4017.106   9.687969E-5
     4018.013   9.680721E-5
     4018.919   9.673474E-5
     4019.826   9.666230E-5
     4020.733   9.659011E-5
     4021.641   9.651804E-5
     4022.548   9.644595E-5
     4023.456   9.637387E-5
     4024.364   9.630174E-5
     4025.272   9.622962E-5
      4026.18   9.615748E-5
     4027.089   9.608531E-5
     4027.998   9.601313E-5
     4028.906   9.594091E-5
     4029.815   9.586876E-5
     4030.725   9.579689E-5
     4031.635   9.572514E-5
     4032.544   9.565340E-5
     4033.454   9.558163E-5
     4034.364   9.550984E-5
     4035.275   9.543805E-5
     4036.185   9.536622E-5
     4037.096   9.529437E-5
     4038.007   9.522253E-5
     4038.918   9.515067E-5
      4039.83   9.507889E-5
     4040.741   9.500729E-5
     4041.653   9.493586E-5
     4042.567   9.486423E-5
     4043.479   9.479279E-5
     4044.392   9.472130E-5
     4045.305   9.464981E-5
     4046.218   9.457831E-5
     4047.131   9.450678E-5
     4048.044   9.443524E-5
     4048.957   9.436370E-5
     4049.871   9.429214E-5
     4050.785   9.422094E-5
     4051.699   9.414981E-5
     4052.613   9.407866E-5
     4053.528   9.400748E-5
     4054.442   9.393632E-5
     4055.357   9.386510E-5
     4056.272   9.379389E-5
     4057.188   9.372267E-5
     4058.103   9.365143E-5
     4059.019   9.358016E-5
     4059.935   9.350895E-5
     4060.851   9.343803E-5
     4061.768   9.336720E-5
     4062.684   9.329637E-5
     4063.601   9.322551E-5
     4064.518   9.315463E-5
     4065.435   9.308373E-5
     4066.352   9.301286E-5
      4067.27   9.294193E-5
     4068.188   9.287100E-5
     4069.106   9.280004E-5
     4070.024   9.272923E-5
     4070.942   9.265859E-5
     4071.863   9.258790E-5
     4072.782   9.251737E-5
     4073.701   9.244682E-5
      4074.62   9.237626E-5
      4075.54   9.230570E-5
     4076.459   9.223510E-5
     4077.379   9.216449E-5
       4078.3   9.209386E-5
      4079.22   9.202321E-5
      4080.14   9.195268E-5
     4081.061   9.188247E-5
     4081.982   9.181229E-5
     4082.903   9.174210E-5
     4083.827   9.167172E-5
     4084.748   9.160151E-5
      4085.67   9.153124E-5
      4086.59   9.146116E-5
     4087.512   9.139089E-5
     4088.434   9.132060E-5
     4089.359   9.125014E-5
     4090.282   9.117995E-5
     4091.205   9.111011E-5
     4092.128   9.104027E-5
     4093.051   9.097041E-5
     4093.975   9.090052E-5
     4094.896   9.083081E-5
     4095.823   9.076072E-5
     4096.747   9.069078E-5
     4097.671   9.062084E-5
     4098.596   9.055088E-5
     4099.521   9.048092E-5
     4100.446   9.041066E-5
     4101.374   9.034005E-5
     4102.299   9.026955E-5
     4103.225   9.019904E-5
     4104.151   9.012852E-5
     4105.077   9.005798E-5
     4106.003   8.998743E-5
      4106.93   8.991687E-5
     4107.856   8.984628E-5
     4108.784   8.977565E-5
     4109.711   8.970505E-5
     4110.638   8.963476E-5
     4111.566   8.956459E-5
     4112.494   8.949441E-5
     4113.421   8.942425E-5
      4114.35   8.935403E-5
     4115.278   8.928380E-5
     4116.207   8.921354E-5
     4117.136   8.914332E-5
     4118.064   8.907308E-5
     4118.994   8.900275E-5
     4119.923   8.893260E-5
     4120.853   8.886263E-5
     4121.783   8.879279E-5
     4122.713   8.872298E-5
     4123.644   8.865310E-5
     4124.574   8.858326E-5
     4125.505   8.851333E-5
     4126.436   8.844346E-5
     4127.367   8.837352E-5
     4128.298   8.830356E-5
     4129.229   8.823364E-5
     4130.162   8.816383E-5
     4131.096   8.809410E-5
     4132.028   8.802462E-5
      4132.96   8.795509E-5
     4133.893   8.788556E-5
     4134.826   8.781604E-5
     4135.759   8.774649E-5
     4136.692   8.767690E-5
     4137.625   8.760732E-5
     4138.559   8.753772E-5
     4139.493   8.746814E-5
     4140.427   8.739872E-5
     4141.362   8.732959E-5
     4142.296   8.726052E-5
     4143.231   8.719135E-5
     4144.166   8.712219E-5
     4145.101   8.705302E-5
     4146.036   8.698385E-5
     4146.972   8.691468E-5
     4147.908   8.684544E-5
     4148.844   8.677620E-5
      4149.78   8.670705E-5
     4150.716   8.663809E-5
     4151.653   8.656934E-5
      4152.59   8.650056E-5
     4153.527   8.643178E-5
     4154.464   8.636295E-5
     4155.402   8.629413E-5
     4156.339   8.622532E-5
     4157.277   8.615646E-5
     4158.215   8.608760E-5
     4159.154   8.601871E-5
     4160.094   8.594978E-5
     4161.033   8.588134E-5
     4161.975   8.581277E-5
     4162.911   8.574454E-5
     4163.851   8.567613E-5
     4164.791   8.560765E-5
      4165.73   8.553924E-5
      4166.67   8.547074E-5
     4167.613   8.540210E-5
     4168.553   8.533360E-5
     4169.494   8.526514E-5
     4170.435   8.519679E-5
     4171.374   8.512889E-5
     4172.315   8.506083E-5
     4173.259   8.499259E-5
       4174.2   8.492452E-5
     4175.142   8.485642E-5
     4176.084   8.478828E-5
     4177.027   8.472014E-5
     4177.969   8.465200E-5
     4178.912   8.458383E-5
     4179.855   8.451573E-5
     4180.798   8.444789E-5
     4181.742   8.438018E-5
     4182.686   8.431243E-5
     4183.629   8.424469E-5
     4184.573   8.417697E-5
     4185.518   8.410918E-5
     4186.462   8.404140E-5
     4187.407   8.397359E-5
     4188.352   8.390577E-5
     4189.297   8.383795E-5
     4190.244   8.377008E-5
      4191.19   8.370273E-5
     4192.136   8.363536E-5
     4193.082   8.356800E-5
     4194.028   8.350061E-5
     4194.974   8.343320E-5
     4195.921   8.336578E-5
     4196.868   8.329834E-5
     4197.815   8.323089E-5
     4198.762   8.316340E-5
     4199.709   8.309600E-5
     4200.657   8.302878E-5
     4201.605   8.296179E-5
     4202.553   8.289476E-5
     4203.501   8.282773E-5
      4204.45   8.276065E-5
     4205.399   8.269359E-5
     4206.348   8.262652E-5
     4207.297   8.255941E-5
     4208.247   8.249226E-5
     4209.196   8.242518E-5
     4210.146   8.235815E-5
     4211.096   8.229147E-5
     4212.046   8.222478E-5
     4212.997   8.215811E-5
     4213.947   8.209143E-5
     4214.898   8.202469E-5
     4215.849   8.195799E-5
     4216.801   8.189124E-5
     4217.752   8.182449E-5
     4218.704   8.175772E-5
     4219.656   8.169103E-5
      4220.61   8.162435E-5
     4221.563   8.155804E-5
     4222.516   8.149174E-5
     4223.468   8.142545E-5
     4224.421   8.135912E-5
     4225.375   8.129278E-5
     4226.328   8.122640E-5
     4227.282   8.116005E-5
     4228.236   8.109364E-5
      4229.19   8.102723E-5
     4230.144   8.096103E-5
     4231.099   8.089500E-5
     4232.054   8.082904E-5
     4233.008   8.076314E-5
     4233.964   8.069716E-5
     4234.919   8.063122E-5
     4235.875   8.056519E-5
