WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25ciii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.702968E-16
PIVWV    r 2011.582
BANDW    r 165.3093
TPEAK    r 0.002297113
EQUVW    r 0.4621071
RECTW    r 201.1686
EMFLX    r 1.141463E-13
      4019.12   3.112415E-6
     4019.992   3.084787E-6
     4020.861   3.064640E-6
     4021.733   3.044534E-6
     4022.605   3.024455E-6
     4023.476   3.004445E-6
     4024.348   2.984401E-6
     4025.219   2.964437E-6
      4026.09   2.944488E-6
     4026.963   2.924515E-6
     4027.836   2.904562E-6
     4028.707   2.884678E-6
     4029.581   2.864765E-6
     4030.453   2.844938E-6
     4031.327   2.825078E-6
     4032.199   2.805295E-6
     4033.073   2.785489E-6
     4033.946   2.765746E-6
     4034.821   2.745979E-6
     4035.693   2.726282E-6
     4036.569   2.706556E-6
     4037.442   2.686899E-6
      4038.32   2.667169E-6
     4039.193   2.647553E-6
     4040.069   2.627918E-6
     4040.943   2.608362E-6
      4041.82   2.588776E-6
     4042.694   2.569264E-6
     4043.571   2.549723E-6
     4044.445   2.530251E-6
     4045.323   2.510751E-6
     4046.198   2.491324E-6
     4047.075   2.471869E-6
      4047.95   2.452484E-6
     4048.828   2.433070E-6
     4049.704   2.413724E-6
     4050.583   2.394363E-6
     4051.459   2.375075E-6
     4052.337   2.355758E-6
     4053.214   2.336516E-6
     4054.093   2.317239E-6
     4054.972   2.297989E-6
     4055.849   2.278807E-6
     4056.727   2.259645E-6
     4057.606   2.240460E-6
     4058.484   2.221338E-6
     4059.365   2.202194E-6
     4060.245   2.183075E-6
     4061.123   2.164034E-6
     4062.004   2.144962E-6
     4062.883   2.125963E-6
     4063.764   2.106936E-6
     4064.643   2.087977E-6
     4065.524   2.068996E-6
     4066.406   2.050031E-6
     4067.288   2.031090E-6
     4068.168   2.012217E-6
      4069.05   1.993323E-6
      4069.93   1.974493E-6
     4070.813   1.955646E-6
     4071.693   1.936870E-6
     4072.576   1.918067E-6
     4073.458   1.899330E-6
     4074.341   1.880572E-6
     4075.222   1.861882E-6
     4076.106   1.843165E-6
     4076.988   1.824515E-6
     4077.872   1.805843E-6
     4078.754   1.787239E-6
     4079.639   1.768604E-6
     4080.521   1.753448E-6
     4081.406   1.740630E-6
     4082.289   1.727858E-6
     4083.174   1.715070E-6
     4084.058   1.702330E-6
     4084.943   1.689564E-6
     4085.829   1.676823E-6
     4086.713   1.664127E-6
     4087.599   1.651404E-6
     4088.484   1.638732E-6
     4089.368   1.626080E-6
     4090.255   1.613407E-6
     4091.142   1.600752E-6
     4092.027   1.588149E-6
     4092.914   1.575528E-6
     4093.802   1.562912E-6
      4094.69   1.550320E-6
     4095.575   1.537774E-6
     4096.464   1.525202E-6
      4097.35   1.512678E-6
     4098.238   1.500148E-6
     4099.125   1.487655E-6
     4100.014   1.475136E-6
     4100.901   1.462671E-6
      4101.79   1.450188E-6
     4102.678   1.437735E-6
     4103.567   1.425276E-6
     4104.455   1.412865E-6
     4105.345   1.400433E-6
     4106.233   1.388043E-6
     4107.124   1.375649E-6
     4108.012   1.363292E-6
     4108.903   1.350910E-6
     4109.792   1.338587E-6
     4110.683   1.326253E-6
     4111.575   1.313925E-6
     4112.464   1.301643E-6
     4113.354   1.289382E-6
     4114.246   1.277109E-6
     4115.136   1.264868E-6
     4116.028   1.252617E-6
     4116.921   1.240384E-6
     4117.812   1.228188E-6
     4118.705   1.215980E-6
     4119.596   1.203819E-6
     4120.489   1.191646E-6
      4121.38   1.179513E-6
     4122.276   1.167342E-6
     4123.168   1.155247E-6
     4124.062   1.143128E-6
     4124.955   1.131055E-6
     4125.849   1.118972E-6
     4126.742   1.106926E-6
     4127.636   1.094875E-6
     4128.529   1.082863E-6
     4129.425   1.070831E-6
     4130.318   1.058850E-6
     4131.214   1.046855E-6
     4132.107   1.034910E-6
     4133.003   1.022941E-6
     4133.897   1.011023E-6
     4134.794   9.990902E-7
     4135.688   9.871936E-7
     4136.585   9.752850E-7
      4137.48   9.634224E-7
     4138.377   9.515471E-7
     4139.273   9.397062E-7
      4140.17   9.289463E-7
     4141.066   9.228324E-7
     4141.964   9.167079E-7
      4142.86   9.106082E-7
     4143.759   9.044999E-7
     4144.657   8.983999E-7
     4145.554   8.923215E-7
     4146.451   8.862480E-7
      4147.35   8.801693E-7
     4148.247   8.741090E-7
     4149.146   8.680437E-7
     4150.046   8.619847E-7
     4150.946   8.559365E-7
     4151.847   8.498944E-7
     4152.745   8.438768E-7
     4153.643   8.378643E-7
     4154.544   8.318435E-7
     4155.445   8.258310E-7
     4156.344   8.198397E-7
     4157.245   8.138405E-7
     4158.145   8.078624E-7
     4159.046   8.018763E-7
     4159.946   7.959156E-7
     4160.848   7.899463E-7
     4161.748   7.840026E-7
     4162.651   7.780477E-7
     4163.551   7.721171E-7
     4164.454   7.661786E-7
     4165.355   7.602612E-7
     4166.258   7.543359E-7
      4167.16   7.484315E-7
     4168.063   7.425197E-7
     4168.965   7.366318E-7
     4169.869   7.307336E-7
     4170.771   7.248616E-7
     4171.676   7.189802E-7
     4172.578   7.131227E-7
     4173.483   7.072576E-7
     4174.386   7.014132E-7
     4175.291   6.955614E-7
     4176.197   6.897146E-7
       4177.1   6.838916E-7
     4178.004   6.780737E-7
      4178.91   6.722513E-7
     4179.816   6.664347E-7
     4180.723   6.606250E-7
     4181.629   6.548249E-7
     4182.534   6.490484E-7
     4183.441   6.432614E-7
     4184.346   6.374981E-7
     4185.253   6.317242E-7
     4186.159   6.259741E-7
     4187.066   6.202167E-7
     4187.972   6.144797E-7
      4188.88   6.087355E-7
     4189.787   6.030125E-7
     4190.695   5.972836E-7
     4191.602   5.915796E-7
     4192.511   5.858655E-7
     4193.418   5.801717E-7
     4194.327   5.744738E-7
     4195.234   5.687962E-7
     4196.145   5.631085E-7
     4197.052   5.574442E-7
     4197.962   5.517728E-7
     4198.871   5.461216E-7
     4199.781   5.404668E-7
     4200.689   5.361504E-7
     4201.601   5.322496E-7
     4202.509   5.283648E-7
     4203.421   5.244732E-7
      4204.33   5.205972E-7
     4205.242   5.167158E-7
     4206.151   5.128488E-7
     4207.064   5.089746E-7
     4207.979   5.050969E-7
     4208.889   5.012441E-7
     4209.801   4.973868E-7
     4210.712   4.935417E-7
     4211.623   4.897058E-7
     4212.537   4.858630E-7
      4213.45   4.820253E-7
     4214.361   4.782030E-7
     4215.275   4.743745E-7
     4216.187   4.705592E-7
     4217.102   4.667407E-7
     4218.014   4.629365E-7
     4218.929   4.591254E-7
     4219.841   4.553298E-7
     4220.756   4.515311E-7
     4221.669   4.477471E-7
     4222.585   4.439579E-7
     4223.499   4.401822E-7
     4224.415   4.364022E-7
     4225.328   4.326373E-7
     4226.245   4.288655E-7
     4227.159   4.251097E-7
     4228.076   4.213471E-7
      4228.99   4.175992E-7
     4229.907   4.138481E-7
     4230.822   4.101114E-7
      4231.74   4.063703E-7
     4232.655   4.026430E-7
     4233.573   3.989113E-7
     4234.489   3.951925E-7
     4235.407   3.914710E-7
     4236.324   3.877613E-7
     4237.245   3.840390E-7
     4238.161   3.803394E-7
     4239.081   3.766340E-7
     4239.998   3.729443E-7
     4240.917   3.692505E-7
     4241.836   3.655633E-7
     4242.754   3.618873E-7
     4243.672   3.582181E-7
     4244.592   3.545427E-7
     4245.511   3.508809E-7
     4246.431   3.472162E-7
     4247.352   3.435547E-7
     4248.271   3.399070E-7
     4249.192   3.362546E-7
     4250.111   3.326172E-7
     4251.033   3.289758E-7
     4251.953   3.253495E-7
     4252.875   3.217162E-7
     4253.795   3.180985E-7
     4254.717   3.144766E-7
     4255.638   3.108672E-7
     4256.561   3.072537E-7
     4257.481   3.036536E-7
     4258.405   3.000489E-7
     4259.326   2.964569E-7
      4260.25   2.934212E-7
     4261.171   2.919020E-7
     4262.096   2.903807E-7
     4263.018   2.888646E-7
     4263.942   2.873466E-7
     4264.864   2.858346E-7
     4265.789   2.843200E-7
     4266.714   2.828065E-7
      4267.64   2.812956E-7
     4268.563   2.797896E-7
     4269.489   2.782817E-7
     4270.412   2.767806E-7
     4271.338   2.752780E-7
     4272.262   2.737810E-7
     4273.189   2.722814E-7
     4274.116   2.707843E-7
      4275.04   2.692925E-7
     4275.967   2.677981E-7
     4276.892   2.663103E-7
     4277.817   2.648232E-7
     4278.745   2.633341E-7
     4279.673   2.618469E-7
     4280.599   2.603662E-7
     4281.527   2.588840E-7
     4282.454   2.574074E-7
     4283.382   2.559290E-7
     4284.309   2.544560E-7
     4285.238   2.529805E-7
     4286.165   2.515106E-7
     4287.094   2.500391E-7
     4288.022   2.485719E-7
     4288.952   2.471044E-7
     4289.879   2.456414E-7
      4290.81   2.441768E-7
     4291.738   2.427191E-7
     4292.669   2.412591E-7
     4293.598   2.398040E-7
     4294.529   2.383475E-7
     4295.458   2.368969E-7
     4296.392   2.354394E-7
     4297.321   2.339919E-7
     4298.253   2.325421E-7
     4299.183   2.310976E-7
     4300.115   2.296501E-7
     4301.045   2.282045E-7
     4301.978   2.267565E-7
     4302.909   2.253137E-7
     4303.842   2.238697E-7
     4304.773   2.224304E-7
     4305.707   2.209892E-7
     4306.638   2.195545E-7
     4307.572   2.181170E-7
     4308.506   2.166814E-7
     4309.438   2.152513E-7
     4310.373   2.138201E-7
     4311.305   2.123945E-7
      4312.24   2.109681E-7
     4313.173   2.095465E-7
     4314.108   2.081226E-7
     4315.042   2.067046E-7
     4315.977   2.052856E-7
     4316.911   2.038711E-7
     4317.847   2.024540E-7
     4318.781   2.010433E-7
     4319.718   1.996307E-7
     4320.652   1.982240E-7
     4321.589   1.968164E-7
     4322.524   1.954146E-7
     4323.461   1.940101E-7
     4324.397   1.926108E-7
     4325.337   1.912072E-7
     4326.272   1.898118E-7
     4327.211   1.884143E-7
     4328.147   1.870230E-7
     4329.085   1.856294E-7
     4330.022   1.842410E-7
     4330.961   1.828528E-7
     4331.898   1.814690E-7
     4332.837   1.800836E-7
     4333.775   1.787037E-7
     4334.714   1.773227E-7
     4335.655   1.759420E-7
     4336.593   1.745674E-7
     4337.531   1.731948E-7
     4338.471   1.718204E-7
      4339.41   1.704512E-7
     4340.351   1.690805E-7
     4341.292   1.677126E-7
     4342.231   1.663492E-7
     4343.173   1.649854E-7
     4344.112   1.636260E-7
     4345.052   1.622679E-7
     4345.995   1.609091E-7
     4346.937   1.595515E-7
     4347.877   1.581989E-7
      4348.82   1.568454E-7
     4349.761   1.554962E-7
     4350.705   1.541464E-7
     4351.646   1.528027E-7
     4352.589   1.514567E-7
     4353.531   1.501160E-7
     4354.475   1.487736E-7
     4355.419   1.474332E-7
     4356.364   1.460944E-7
     4357.306   1.447607E-7
     4358.251   1.434252E-7
     4359.194   1.420954E-7
      4360.14   1.407632E-7
     4361.083   1.394382E-7
     4362.028   1.381107E-7
     4362.972   1.367879E-7
     4363.918   1.354644E-7
     4364.862   1.341458E-7
     4365.809   1.328250E-7
     4366.753   1.315103E-7
       4367.7   1.301938E-7
     4368.647   1.288784E-7
     4369.593   1.275684E-7
     4370.538   1.262614E-7
     4371.486   1.249517E-7
     4372.431   1.236485E-7
     4373.379   1.223433E-7
     4374.328   1.210391E-7
     4375.274   1.197405E-7
     4376.223   1.184409E-7
      4377.17   1.171455E-7
     4378.119   1.158488E-7
     4379.066   1.145581E-7
     4380.016   1.132738E-7
     4380.963   1.125222E-7
     4381.914   1.117706E-7
     4382.861   1.110215E-7
     4383.812   1.102711E-7
      4384.76   1.095243E-7
     4385.713   1.087743E-7
     4386.662   1.080288E-7
     4387.613   1.072829E-7
     4388.562   1.065395E-7
     4389.514   1.057950E-7
     4390.464   1.050539E-7
     4391.416   1.043124E-7
     4392.366   1.035731E-7
     4393.319   1.028333E-7
     4394.269   1.020967E-7
     4395.222   1.013585E-7
     4396.173   1.006234E-7
     4397.126   9.988803E-8
     4398.077   9.915465E-8
     4399.031   9.842014E-8
     4399.983   9.768923E-8
     4400.937   9.695632E-8
     4401.889   9.622594E-8
     4402.844   9.549543E-8
     4403.798   9.476553E-8
     4404.751   9.403813E-8
     4405.704   9.331200E-8
      4406.66   9.258482E-8
     4407.613   9.186042E-8
     4408.568   9.113570E-8
     4409.524   9.041162E-8
     4410.479   8.969025E-8
     4411.435   8.896872E-8
     4412.389   8.825029E-8
     4413.346   8.753036E-8
     4414.301   8.681361E-8
     4415.258   8.609606E-8
     4416.216   8.537911E-8
     4417.173   8.466342E-8
     4418.129   8.395079E-8
     4419.087   8.323645E-8
     4420.043   8.252563E-8
     4421.002   8.181441E-8
     4421.958   8.110587E-8
     4422.917   8.039628E-8
     4423.874   7.968990E-8
     4424.833   7.898228E-8
     4425.791   7.827747E-8
      4426.75   7.757215E-8
     4427.708   7.686938E-8
     4428.668   7.616577E-8
     4429.626   7.546516E-8
     4430.587   7.476370E-8
     4431.545   7.406502E-8
     4432.506   7.336606E-8
     4433.465   7.266964E-8
     4434.427   7.197225E-8
     4435.386   7.127793E-8
     4436.348   7.058258E-8
      4437.31   6.988796E-8
      4438.27   6.919623E-8
      4439.23   6.850563E-8
     4440.192   6.787186E-8
     4441.153   6.746922E-8
     4442.116   6.706645E-8
      4443.08   6.666409E-8
     4444.041   6.626333E-8
     4445.004   6.586195E-8
     4445.969   6.546098E-8
     4446.933   6.506081E-8
     4447.895   6.466206E-8
     4448.859   6.426270E-8
     4449.822   6.386495E-8
     4450.787   6.346720E-8
      4451.75   6.307096E-8
     4452.715   6.267429E-8
     4453.678   6.227903E-8
     4454.644   6.188339E-8
     4455.608   6.148912E-8
     4456.574   6.109446E-8
     4457.538   6.070141E-8
     4458.505   6.030774E-8
     4459.469   5.991568E-8
     4460.437   5.952328E-8
     4461.401   5.913264E-8
     4462.369   5.874165E-8
     4463.334   5.835203E-8
     4464.302   5.796183E-8
     4465.268   5.757340E-8
     4466.236   5.718421E-8
     4467.202   5.679679E-8
     4468.171   5.640878E-8
     4469.138   5.602216E-8
     4470.107   5.563528E-8
     4471.076   5.524926E-8
     4472.043   5.486468E-8
     4473.013   5.447972E-8
     4473.981   5.409613E-8
     4474.949   5.371313E-8
     4475.919   5.332957E-8
     4476.893   5.294564E-8
     4477.861   5.256422E-8
     4478.832   5.218227E-8
     4479.801   5.180185E-8
     4480.772   5.142124E-8
     4481.742   5.104224E-8
     4482.713   5.066289E-8
     4483.683   5.028489E-8
     4484.656   4.990633E-8
     4485.626   4.952932E-8
     4486.599   4.915194E-8
     4487.569   4.877593E-8
     4488.542   4.839955E-8
     4489.513   4.802471E-8
     4490.487   4.764955E-8
     4491.458   4.727588E-8
     4492.433   4.690186E-8
     4493.404   4.652938E-8
     4494.379   4.615636E-8
     4495.351   4.578487E-8
     4496.326   4.541303E-8
     4497.298   4.504253E-8
     4498.274   4.467150E-8
     4499.247   4.430198E-8
     4500.223   4.398400E-8
     4501.196   4.385553E-8
     4502.172   4.372442E-8
     4503.146   4.359382E-8
     4504.123   4.346304E-8
     4505.097   4.333276E-8
     4506.074   4.320230E-8
     4507.051   4.307203E-8
     4508.029   4.294196E-8
     4509.006   4.281202E-8
     4509.982   4.268263E-8
     4510.958   4.255407E-8
     4511.936   4.242543E-8
     4512.915   4.229704E-8
     4513.891   4.216910E-8
      4514.87   4.204097E-8
     4515.846   4.191336E-8
     4516.826   4.178555E-8
     4517.803   4.165831E-8
     4518.782   4.153091E-8
      4519.76   4.140395E-8
      4520.74   4.127743E-8
     4521.718   4.115158E-8
     4522.699   4.102568E-8
     4523.677   4.090019E-8
     4524.658   4.077456E-8
     4525.637   4.064944E-8
     4526.618   4.052413E-8
     4527.598   4.039931E-8
      4528.58   4.027435E-8
     4529.559   4.014986E-8
     4530.542   4.002569E-8
     4531.521   3.990229E-8
     4532.504   3.977878E-8
     4533.485   3.965576E-8
     4534.468   3.953259E-8
     4535.451   3.940956E-8
     4536.432   3.928702E-8
     4537.414   3.916464E-8
     4538.398   3.904209E-8
     4539.382   3.891976E-8
     4540.366   3.879790E-8
     4541.351   3.867656E-8
     4542.333   3.855578E-8
     4543.318   3.843492E-8
     4544.301   3.831444E-8
     4545.284   3.819414E-8
      4546.27   3.807367E-8
     4547.256   3.795341E-8
      4548.24   3.783360E-8
     4549.226   3.771365E-8
      4550.21   3.759431E-8
     4551.197   3.747536E-8
     4552.182   3.735697E-8
     4553.169   3.723843E-8
     4554.154   3.712033E-8
     4555.142   3.700206E-8
     4556.127   3.688427E-8
     4557.115   3.676638E-8
     4558.101   3.664896E-8
     4559.089   3.653133E-8
     4560.075   3.641430E-8
     4561.064   3.629768E-8
     4562.051   3.618162E-8
     4563.041   3.606539E-8
     4564.027   3.594964E-8
     4565.017   3.583374E-8
     4566.005   3.571823E-8
     4566.995   3.560264E-8
     4567.983   3.548756E-8
     4568.974   3.537228E-8
     4569.967   3.525689E-8
     4570.956   3.514288E-8
     4571.944   3.502907E-8
     4572.936   3.491516E-8
     4573.925   3.480167E-8
     4574.917   3.468807E-8
     4575.909   3.457460E-8
     4576.899   3.446159E-8
     4577.892   3.434848E-8
     4578.882   3.423579E-8
     4579.875   3.412297E-8
     4580.866   3.401117E-8
     4581.859   3.389933E-8
      4582.85   3.378804E-8
     4583.844   3.367651E-8
     4584.836   3.356543E-8
      4585.83   3.345427E-8
     4586.822   3.334349E-8
     4587.817   3.323267E-8
     4588.809   3.312227E-8
     4589.805   3.301171E-8
     4590.797   3.290210E-8
     4591.793   3.279252E-8
     4592.786   3.268344E-8
     4593.782   3.257418E-8
     4594.776   3.246535E-8
     4595.772   3.235638E-8
     4596.767   3.224786E-8
     4597.764   3.213924E-8
     4598.758   3.203103E-8
     4599.755   3.192285E-8
      4600.75   3.181584E-8
     4601.751   3.170888E-8
     4602.746   3.160271E-8
     4603.745   3.149632E-8
      4604.74   3.139040E-8
     4605.739   3.128435E-8
     4606.738   3.117842E-8
     4607.734   3.107296E-8
     4608.731   3.096766E-8
      4609.73   3.086226E-8
     4610.728   3.075756E-8
     4611.728   3.065306E-8
     4612.728   3.054867E-8
     4613.726   3.044473E-8
     4614.726   3.034064E-8
     4615.725   3.023693E-8
     4616.723   3.013340E-8
     4617.724   3.002981E-8
     4618.726   2.992634E-8
     4619.725   2.982333E-8
     4620.727   2.972047E-8
     4621.726   2.961828E-8
     4622.729   2.951599E-8
     4623.729   2.941409E-8
     4624.731   2.931205E-8
     4625.732   2.921042E-8
     4626.735   2.910873E-8
     4627.736   2.900744E-8
     4628.739   2.890605E-8
     4629.741   2.880510E-8
     4630.745   2.870433E-8
     4631.747   2.860416E-8
     4632.751   2.850395E-8
     4633.756   2.840385E-8
     4634.761   2.830389E-8
     4635.763   2.820435E-8
     4636.769   2.810469E-8
     4637.771   2.800548E-8
     4638.777   2.790612E-8
     4639.781   2.780725E-8
     4640.787   2.770851E-8
     4641.793   2.761016E-8
     4642.798   2.751220E-8
     4643.802   2.741443E-8
     4644.809   2.731648E-8
     4645.814   2.721893E-8
     4646.821   2.712132E-8
     4647.829   2.702387E-8
     4648.834   2.692679E-8
     4649.843   2.682969E-8
     4650.849   2.673324E-8
     4651.857   2.663686E-8
     4652.864   2.654093E-8
     4653.873   2.644489E-8
     4654.879   2.634919E-8
     4655.889   2.625343E-8
     4656.896   2.615802E-8
     4657.906   2.606259E-8
     4658.914   2.596748E-8
     4659.924   2.587240E-8
     4660.932   2.577793E-8
     4661.943   2.568355E-8
     4662.951   2.558961E-8
     4663.962   2.549552E-8
     4664.972   2.540177E-8
     4665.986   2.530773E-8
     4666.995   2.521430E-8
     4668.007   2.512083E-8
     4669.017   2.502768E-8
      4670.03   2.493458E-8
      4671.04   2.484214E-8
     4672.053   2.474967E-8
     4673.063   2.465764E-8
     4674.077   2.456546E-8
     4675.088   2.447370E-8
     4676.102   2.438180E-8
     4677.113   2.429033E-8
     4678.128   2.419875E-8
     4679.142   2.410734E-8
     4680.154   2.401642E-8
     4681.167   2.392586E-8
     4682.182   2.383534E-8
     4683.198   2.374497E-8
      4684.21   2.365498E-8
     4685.227   2.356484E-8
      4686.24   2.347509E-8
     4687.256   2.338529E-8
     4688.271   2.329585E-8
     4689.287   2.320632E-8
     4690.301   2.311735E-8
     4691.318   2.302850E-8
     4692.333   2.294005E-8
     4693.351   2.285157E-8
     4694.366   2.276342E-8
     4695.384   2.267518E-8
       4696.4   2.258731E-8
     4697.421   2.249912E-8
     4698.437   2.241155E-8
     4699.456   2.232391E-8
     4700.473   2.223669E-8
     4701.492   2.214946E-8
     4702.509   2.206264E-8
     4703.529   2.197573E-8
     4704.546   2.188920E-8
     4705.567   2.180253E-8
     4706.585   2.171624E-8
     4707.605   2.162993E-8
     4708.624   2.154393E-8
     4709.645   2.145788E-8
     4710.664   2.137241E-8
     4711.686   2.128707E-8
     4712.705   2.120212E-8
     4713.727   2.111706E-8
     4714.749   2.103211E-8
     4715.769   2.094752E-8
     4716.789   2.086308E-8
     4717.812   2.077860E-8
     4718.833   2.069445E-8
     4719.856   2.061026E-8
     4720.879   2.052649E-8
     4721.901   2.044315E-8
     4722.925   2.035981E-8
     4723.946   2.027679E-8
     4724.971   2.019367E-8
     4725.993   2.011088E-8
     4727.018   2.002804E-8
     4728.041   1.994560E-8
     4729.066   1.986304E-8
     4730.091   1.978075E-8
     4731.117   1.969878E-8
     4732.141   1.961726E-8
     4733.167   1.953569E-8
     4734.191   1.945442E-8
     4735.218   1.937308E-8
     4736.242   1.929213E-8
     4737.269   1.921107E-8
     4738.294   1.913038E-8
     4739.321   1.904962E-8
     4740.347   1.896935E-8
     4741.375   1.888921E-8
       4742.4   1.880944E-8
     4743.429   1.872964E-8
     4744.458   1.864993E-8
     4745.484   1.857056E-8
      4746.51   1.849135E-8
      4747.54   1.841208E-8
     4748.567   1.833312E-8
     4749.597   1.825410E-8
     4750.626   1.817548E-8
     4751.654   1.809727E-8
     4752.685   1.801908E-8
     4753.713   1.794117E-8
     4754.741   1.786340E-8
     4755.772   1.778555E-8
     4756.804   1.770786E-8
     4757.833   1.763054E-8
     4758.865   1.755308E-8
     4759.894   1.747599E-8
     4760.926   1.739916E-8
     4761.956   1.732270E-8
     4762.992   1.724599E-8
     4764.022   1.716979E-8
     4765.055   1.709352E-8
     4766.086   1.701758E-8
      4767.12   1.694159E-8
     4768.151   1.686595E-8
     4769.185   1.679025E-8
     4770.216   1.671492E-8
     4771.251   1.663978E-8
     4772.283   1.656500E-8
     4773.318   1.649020E-8
     4774.351   1.641566E-8
     4775.386   1.634106E-8
     4776.419   1.626681E-8
     4777.455   1.619249E-8
     4778.488   1.611853E-8
     4779.525   1.604447E-8
     4780.559   1.597092E-8
     4781.595   1.589747E-8
      4782.63   1.582433E-8
     4783.667   1.575117E-8
     4784.702   1.567829E-8
     4785.739   1.560537E-8
     4786.774   1.553276E-8
     4787.813   1.546009E-8
     4788.851   1.538758E-8
     4789.887   1.531538E-8
     4790.926   1.524337E-8
     4791.962   1.517171E-8
     4793.001   1.510007E-8
     4794.038   1.502869E-8
     4795.078   1.495723E-8
     4796.118   1.488595E-8
     4797.158   1.481476E-8
     4798.196   1.474393E-8
     4799.236   1.467302E-8
     4800.274   1.460246E-8
     4801.315   1.453194E-8
     4802.354   1.446175E-8
     4803.396   1.439152E-8
     4804.435   1.432157E-8
     4805.477   1.425157E-8
     4806.516   1.418187E-8
     4807.559   1.411215E-8
     4808.599   1.404274E-8
     4809.642   1.397329E-8
     4810.682   1.390430E-8
     4811.725   1.383538E-8
     4812.766   1.376679E-8
      4813.81   1.369816E-8
     4814.851   1.362979E-8
     4815.895   1.356141E-8
     4816.937   1.349329E-8
     4817.981   1.342521E-8
     4819.026   1.335719E-8
     4820.069   1.328956E-8
     4821.112   1.322218E-8
     4822.157   1.315486E-8
       4823.2   1.308786E-8
     4824.247   1.302075E-8
     4825.292   1.295382E-8
     4826.336   1.288715E-8
     4827.383   1.282045E-8
      4828.43   1.275391E-8
     4829.475   1.268764E-8
     4830.522   1.262145E-8
     4831.569   1.255555E-8
     4832.615   1.248994E-8
     4833.663   1.242431E-8
     4834.708   1.235892E-8
     4835.757   1.229352E-8
     4836.803   1.222841E-8
     4837.852   1.216327E-8
     4838.898   1.209842E-8
     4839.948   1.203359E-8
     4840.995   1.196917E-8
     4842.044   1.190478E-8
     4843.092   1.184069E-8
     4844.143   1.177655E-8
      4845.19   1.171270E-8
     4846.241   1.164881E-8
      4847.29   1.158522E-8
     4848.341   1.152161E-8
      4849.39   1.145826E-8
     4850.441   1.139502E-8
      4851.49   1.133214E-8
     4852.542   1.126926E-8
     4853.592   1.120666E-8
     4854.645   1.114400E-8
     4855.698   1.108148E-8
     4856.748   1.101925E-8
     4857.799   1.095715E-8
     4858.852   1.089503E-8
     4859.903   1.083319E-8
     4860.957   1.077148E-8
     4862.014   1.070976E-8
     4863.066   1.064854E-8
     4864.121   1.058724E-8
     4865.173   1.052622E-8
     4866.228   1.046516E-8
     4867.281   1.040439E-8
     4868.336   1.034364E-8
     4869.389   1.028311E-8
     4870.445   1.022267E-8
     4871.499   1.016258E-8
     4872.555   1.010253E-8
     4873.609   1.004272E-8
     4874.667   9.982866E-9
     4875.721   9.923314E-9
     4876.778   9.863700E-9
     4877.833   9.804420E-9
     4878.891   9.745060E-9
     4879.946   9.686003E-9
     4881.005   9.627068E-9
     4882.061   9.568455E-9
     4883.119   9.509850E-9
     4884.176   9.451447E-9
     4885.235   9.393045E-9
     4886.292   9.334909E-9
     4887.352   9.276732E-9
     4888.409   9.218863E-9
     4889.469   9.160944E-9
     4890.526   9.103396E-9
     4891.587   9.045905E-9
     4892.645   8.988715E-9
     4893.706   8.931487E-9
     4894.768   8.874350E-9
     4895.829   8.817347E-9
     4896.888   8.760606E-9
      4897.95   8.703878E-9
      4899.01   8.647378E-9
     4900.072   8.590871E-9
     4901.135   8.534766E-9
     4902.195   8.478924E-9
     4903.258   8.423058E-9
     4904.319   8.367444E-9
     4905.382   8.311806E-9
     4906.444   8.256400E-9
     4907.508   8.201016E-9
     4908.569   8.145887E-9
     4909.634   8.090737E-9
     4910.696   8.035918E-9
     4911.761   7.981154E-9
     4912.823   7.926674E-9
     4913.889   7.872150E-9
     4914.952   7.817871E-9
     4916.018   7.763572E-9
     4917.081   7.709526E-9
     4918.147   7.655496E-9
     4919.211   7.601682E-9
     4920.278   7.547892E-9
     4921.343   7.494473E-9
      4922.41   7.441075E-9
     4923.475   7.387908E-9
     4924.542   7.334700E-9
     4925.608   7.281741E-9
     4926.676   7.228789E-9
     4927.742   7.176087E-9
     4928.813   7.123231E-9
     4929.879   7.070765E-9
     4930.948   7.018378E-9
     4932.018   6.966147E-9
     4933.084   6.914195E-9
     4934.152   6.862308E-9
     4935.222   6.810429E-9
      4936.29   6.758770E-9
      4937.36   6.707133E-9
     4938.431   6.655609E-9
     4939.499   6.604310E-9
      4940.57   6.553062E-9
     4941.639   6.502128E-9
     4942.711   6.451203E-9
      4943.78   6.400529E-9
     4944.852   6.349805E-9
     4945.922   6.299322E-9
     4946.995   6.248825E-9
     4948.064   6.198627E-9
     4949.138   6.148357E-9
     4950.208   6.098377E-9
     4951.282   6.048465E-9
     4952.353   5.998803E-9
     4953.427   5.949162E-9
     4954.499   5.899710E-9
     4955.573   5.850270E-9
     4956.645   5.801043E-9
      4957.72   5.751852E-9
     4958.792   5.702859E-9
     4959.868   5.653888E-9
      4960.94   5.605219E-9
     4962.017   5.556551E-9
     4963.095   5.507930E-9
     4964.169   5.459616E-9
     4965.243   5.411424E-9
      4966.32   5.363201E-9
     4967.394   5.315246E-9
     4968.471   5.267289E-9
     4969.549   5.219412E-9
     4970.624   5.171837E-9
     4971.702   5.124309E-9
