WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f502n
     5658.024   3.455935E-6
     5658.732   3.467268E-6
     5659.444   3.478654E-6
     5660.152   3.490008E-6
     5660.861   3.501417E-6
     5661.573   3.512879E-6
     5662.281   3.524292E-6
      5662.99   3.535718E-6
     5663.699   3.547131E-6
     5664.408   3.558555E-6
     5665.117   3.569983E-6
     5665.829   3.581469E-6
     5666.539   3.592906E-6
     5667.248   3.604337E-6
      5667.96   3.615823E-6
     5668.669   3.627271E-6
     5669.379   3.638723E-6
     5670.089   3.650178E-6
     5670.799   3.661743E-6
     5671.508   3.673304E-6
     5672.222   3.684934E-6
     5672.932   3.696511E-6
     5673.642   3.708089E-6
     5674.355   3.719723E-6
     5675.065   3.731309E-6
     5675.776   3.742898E-6
     5676.486   3.754495E-6
     5677.197   3.766095E-6
     5677.907   3.777690E-6
     5678.621   3.789350E-6
     5679.332   3.800962E-6
     5680.043   3.812580E-6
     5680.757   3.824318E-6
     5681.468   3.836019E-6
     5682.176   3.847666E-6
     5682.891   3.859421E-6
     5683.602   3.871133E-6
     5684.313   3.882846E-6
     5685.028   3.894609E-6
      5685.74   3.906334E-6
     5686.451   3.918057E-6
     5687.167   3.929850E-6
     5687.878   3.941575E-6
     5688.587   3.953262E-6
     5689.302   3.965059E-6
     5690.014   3.976799E-6
     5690.727   3.988331E-6
     5691.442   3.999906E-6
     5692.154   4.011436E-6
     5692.867   4.022983E-6
     5693.583   4.034565E-6
     5694.295   4.046111E-6
     5695.005   4.057608E-6
     5695.721   4.069212E-6
     5696.434   4.080759E-6
     5697.147   4.092309E-6
     5697.863   4.103922E-6
     5698.577   4.115484E-6
      5699.29   4.127046E-6
     5700.006   4.138665E-6
      5700.72   4.150488E-6
     5701.431   4.162258E-6
     5702.147   4.174137E-6
     5702.861   4.185964E-6
     5703.575   4.197799E-6
     5704.292   4.209694E-6
     5705.006   4.221533E-6
      5705.72   4.233385E-6
     5706.438   4.245294E-6
     5707.152   4.257158E-6
     5707.863   4.268955E-6
     5708.581   4.280875E-6
     5709.295   4.292754E-6
      5710.01   4.304329E-6
     5710.728   4.294116E-6
     5711.442   4.283944E-6
     5712.158   4.273765E-6
     5712.875   4.263552E-6
     5713.591   4.253367E-6
     5714.303   4.243235E-6
     5715.021   4.233007E-6
     5715.737   4.222826E-6
     5716.452   4.212640E-6
     5717.171   4.202404E-6
     5717.886   4.192218E-6
     5718.602   4.182023E-6
     5719.321   4.171780E-6
     5720.037   4.161561E-6
      5720.75   4.150939E-6
     5721.469   4.140229E-6
     5722.186   4.129564E-6
     5722.902   4.118893E-6
     5723.621   4.108185E-6
     5724.337   4.097519E-6
     5725.054   4.086843E-6
     5725.774   4.076134E-6
     5726.491   4.065467E-6
     5727.204   4.054853E-6
     5727.924   4.044142E-6
     5728.641   4.033476E-6
     5729.358   4.022806E-6
     5730.079   4.012160E-6
     5730.796   4.002103E-6
     5731.513   3.992038E-6
     5732.234   3.981922E-6
     5732.952   3.971853E-6
     5733.666   3.961827E-6
     5734.387   3.951708E-6
     5735.104   3.941628E-6
     5735.823   3.931542E-6
     5736.543   3.921416E-6
     5737.262   3.911325E-6
      5737.98   3.901238E-6
     5738.701   3.891100E-6
     5739.419   3.881001E-6
     5740.135   3.870842E-6
     5740.856   3.860167E-6
     5741.575   3.849545E-6
     5742.294   3.838922E-6
     5743.016   3.828248E-6
     5743.735   3.817613E-6
     5744.454   3.806989E-6
     5745.176   3.796318E-6
     5745.895   3.785687E-6
     5746.611   3.775100E-6
     5747.333   3.764430E-6
     5748.053   3.753798E-6
     5748.772   3.743171E-6
     5749.495   3.732494E-6
     5750.215   3.722066E-6
     5750.935   3.712110E-6
     5751.658   3.702119E-6
     5752.378   3.692155E-6
     5753.095   3.682229E-6
     5753.818   3.672218E-6
     5754.538   3.662249E-6
     5755.259   3.652268E-6
     5755.982   3.642247E-6
     5756.703   3.632261E-6
     5757.423   3.622269E-6
     5758.147   3.612232E-6
     5758.868   3.602232E-6
     5759.585   3.592277E-6
      5760.31   3.581964E-6
     5761.031   3.571336E-6
     5761.752   3.560716E-6
     5762.476   3.550055E-6
     5763.198   3.539429E-6
     5763.919   3.528806E-6
     5764.644   3.518134E-6
     5765.365   3.507507E-6
     5766.084   3.496923E-6
     5766.809   3.486258E-6
     5767.531   3.475627E-6
     5768.252   3.465000E-6
     5768.978   3.454325E-6
       5769.7   3.443693E-6
     5770.422   3.433342E-6
     5771.147   3.423142E-6
      5771.87   3.412976E-6
     5772.589   3.402856E-6
     5773.315   3.392644E-6
     5774.038   3.382472E-6
      5774.76   3.372294E-6
     5775.486   3.362067E-6
     5776.209   3.351879E-6
     5776.933   3.341688E-6
     5777.659   3.331458E-6
     5778.382   3.321264E-6
     5779.102   3.311108E-6
     5779.829   3.300859E-6
     5780.552   3.290417E-6
     5781.276   3.279898E-6
     5782.002   3.269333E-6
     5782.727   3.258810E-6
      5783.45   3.248291E-6
     5784.177   3.237722E-6
     5784.901   3.227195E-6
     5785.623   3.216710E-6
      5786.35   3.206137E-6
     5787.074   3.195597E-6
     5787.798   3.185066E-6
     5788.526   3.174485E-6
      5789.25   3.163947E-6
     5789.976   3.153397E-6
     5790.703   3.142975E-6
     5791.428   3.132589E-6
      5792.15   3.122249E-6
     5792.878   3.111818E-6
     5793.603   3.101430E-6
     5794.329   3.091030E-6
     5795.057   3.080582E-6
     5795.782   3.070180E-6
     5796.508   3.059777E-6
     5797.237   3.049322E-6
     5797.962   3.038912E-6
     5798.685   3.028542E-6
     5799.414   3.018078E-6
      5800.14   3.007599E-6
     5800.866   2.996853E-6
     5801.595   2.986051E-6
     5802.321   2.975300E-6
     5803.048   2.964543E-6
     5803.777   2.953742E-6
     5804.504   2.942987E-6
     5805.227   2.932280E-6
     5805.957   2.921470E-6
     5806.684   2.910715E-6
     5807.411   2.899954E-6
     5808.141   2.889151E-6
     5808.868   2.878391E-6
     5809.595   2.867628E-6
     5810.325   2.856987E-6
     5811.049   2.846650E-6
     5811.777   2.836255E-6
     5812.507   2.825818E-6
     5813.235   2.815421E-6
     5813.963   2.805014E-6
     5814.694   2.794563E-6
     5815.421   2.784161E-6
     5816.149   2.773750E-6
     5816.881   2.763280E-6
     5817.605   2.752912E-6
     5818.334   2.742485E-6
     5819.065   2.732012E-6
     5819.794   2.721579E-6
     5820.522   2.711094E-6
     5821.254   2.700544E-6
     5821.983   2.690025E-6
     5822.711   2.679513E-6
     5823.443   2.668951E-6
     5824.169   2.658471E-6
     5824.898   2.647947E-6
     5825.631   2.637369E-6
      5826.36   2.626840E-6
     5827.089   2.616303E-6
     5827.822   2.605716E-6
     5828.551   2.595176E-6
     5829.281   2.584631E-6
     5830.014   2.574030E-6
      5830.74   2.563331E-6
      5831.47   2.552584E-6
     5832.204   2.541786E-6
     5832.934   2.531038E-6
     5833.664   2.520288E-6
     5834.397   2.509487E-6
     5835.127   2.498729E-6
     5835.858   2.487974E-6
     5836.591   2.477169E-6
     5837.319   2.466450E-6
     5838.049   2.455690E-6
     5838.784   2.444875E-6
     5839.514   2.434114E-6
     5840.246   2.423366E-6
     5840.979   2.412641E-6
     5841.711   2.401954E-6
     5842.442   2.391271E-6
     5843.177   2.380528E-6
     5843.905   2.369886E-6
     5844.636   2.359191E-6
     5845.371   2.348444E-6
     5846.103   2.337744E-6
     5846.834   2.327039E-6
      5847.57   2.316283E-6
     5848.302   2.305576E-6
     5849.034   2.294865E-6
     5849.769   2.284105E-6
     5850.498   2.273357E-6
      5851.23   2.262522E-6
     5851.966   2.251645E-6
     5852.699   2.240802E-6
     5853.431   2.229968E-6
     5854.167   2.219082E-6
       5854.9   2.208235E-6
     5855.633   2.197391E-6
     5856.369   2.186497E-6
     5857.099   2.175705E-6
     5857.832   2.164851E-6
     5858.568   2.153955E-6
     5859.302   2.143102E-6
     5860.035   2.132258E-6
     5860.772   2.121576E-6
     5861.506   2.110934E-6
     5862.239   2.100297E-6
     5862.977   2.089601E-6
     5863.707   2.078998E-6
     5864.441   2.068343E-6
     5865.178   2.057637E-6
     5865.913   2.046971E-6
     5866.647   2.036300E-6
     5867.384   2.025585E-6
     5868.119   2.014910E-6
     5868.854   2.004225E-6
     5869.591   1.993497E-6
     5870.323   1.982759E-6
     5871.058   1.971844E-6
     5871.795   1.960887E-6
     5872.531   1.949966E-6
     5873.266   1.939053E-6
     5874.004   1.928080E-6
     5874.739   1.917163E-6
     5875.475   1.906240E-6
     5876.213   1.895267E-6
     5876.946   1.884385E-6
     5877.682   1.873454E-6
      5878.42   1.862479E-6
     5879.156   1.851546E-6
     5879.892   1.840614E-6
     5880.631   1.829760E-6
     5881.368   1.818970E-6
     5882.104   1.808185E-6
     5882.843   1.797340E-6
     5883.577   1.786585E-6
     5884.313   1.775785E-6
     5885.053   1.764934E-6
      5885.79   1.754123E-6
     5886.526   1.743316E-6
     5887.266   1.732450E-6
     5888.003   1.721632E-6
      5888.74   1.710803E-6
      5889.48   1.699929E-6
     5890.214   1.689161E-6
     5890.952   1.678376E-6
     5891.692   1.667539E-6
      5892.43   1.656740E-6
     5893.167   1.645945E-6
     5893.908   1.635098E-6
     5894.646   1.624291E-6
     5895.384   1.613474E-6
     5896.125   1.602609E-6
      5896.86   1.591843E-6
     5897.598   1.581017E-6
      5898.34   1.570136E-6
     5899.078   1.559301E-6
     5899.816   1.548466E-6
     5900.558   1.537483E-6
     5901.297   1.526510E-6
     5902.036   1.515532E-6
     5902.777   1.504513E-6
     5903.513   1.493579E-6
     5904.252   1.482600E-6
     5904.995   1.471562E-6
     5905.733   1.460579E-6
     5906.473   1.449589E-6
     5907.215   1.438546E-6
     5907.955   1.427544E-6
     5908.694   1.416551E-6
     5909.437   1.405505E-6
     5910.174   1.394533E-6
     5910.914   1.383484E-6
     5911.657   1.372384E-6
     5912.396   1.361334E-6
     5913.137   1.350275E-6
      5913.88   1.339165E-6
     5914.621   1.328107E-6
     5915.361   1.317047E-6
     5916.104   1.305934E-6
     5916.842   1.294917E-6
     5917.583   1.283847E-6
     5918.327   1.272725E-6
     5919.067   1.261653E-6
     5919.808   1.250581E-6
     5920.552   1.239561E-6
     5921.293   1.228617E-6
     5922.035   1.217669E-6
     5922.779   1.206668E-6
     5923.518   1.195756E-6
     5924.259   1.184798E-6
     5925.004   1.173780E-6
     5925.746   1.162807E-6
     5926.487   1.151833E-6
     5927.232   1.140804E-6
     5927.974   1.129823E-6
     5928.716   1.118829E-6
     5929.461   1.107791E-6
     5930.201   1.096821E-6
     5930.943   1.085765E-6
     5931.688   1.074657E-6
     5932.431   1.063590E-6
     5933.174   1.052521E-6
     5933.919   1.041405E-6
     5934.662   1.030331E-6
     5935.405   1.019248E-6
     5936.151   1.008118E-6
     5936.891   9.970803E-7
     5937.634   9.859899E-7
     5938.381   9.748450E-7
     5939.124   9.637472E-7
     5939.868   9.526421E-7
     5940.614   9.414737E-7
     5941.358   9.303444E-7
     5942.102   9.192136E-7
     5942.849   9.080287E-7
     5943.589   8.969379E-7
     5944.333   8.857934E-7
     5945.081   8.745945E-7
     5945.825   8.634455E-7
     5946.569   8.522948E-7
     5947.317   8.410904E-7
     5948.062   8.299274E-7
     5948.806   8.187692E-7
     5949.554   8.075514E-7
     5950.295   7.964365E-7
      5951.04   7.852892E-7
     5951.788   7.740885E-7
     5952.533   7.629282E-7
     5953.278   7.517656E-7
     5954.027   7.405500E-7
     5954.772   7.293819E-7
     5955.518   7.182027E-7
     5956.263   7.070204E-7
     5957.009   6.958363E-7
     5957.754   6.846495E-7
     5958.503   6.734087E-7
     5959.249   6.622159E-7
     5959.995   6.510130E-7
     5960.745   6.397861E-7
     5961.491   6.286065E-7
     5962.237   6.174230E-7
     5962.983   6.062358E-7
     5963.729   5.950372E-7
     5964.476   5.838347E-7
     5965.226   5.725768E-7
     5965.973   5.613652E-7
     5966.719   5.501505E-7
      5967.47   5.388734E-7
     5968.217   5.276435E-7
     5968.964   5.164089E-7
     5969.711   5.051708E-7
     5970.458   4.939059E-7
     5971.206   4.826165E-7
     5971.956   4.712804E-7
     5972.704   4.599861E-7
     5973.451   4.486896E-7
     5974.202   4.373390E-7
      5974.95   4.260302E-7
     5975.698   4.147184E-7
     5976.446   4.034042E-7
     5977.194   3.920877E-7
     5977.942   3.807688E-7
     5978.694   3.693960E-7
     5979.442   3.580648E-7
     5980.191   3.467280E-7
     5980.943   3.353288E-7
     5981.691   3.239802E-7
      5982.44   3.126296E-7
     5983.189   3.012697E-7
     5983.938   2.899081E-7
     5984.687   2.785442E-7
     5985.439   2.671267E-7
     5986.188   2.557595E-7
     5986.938   2.443830E-7
      5987.69   2.329608E-7
      5988.44   2.215808E-7
     5989.189   2.101989E-7
     5989.939   1.988080E-7
     5990.689   1.874300E-7
     5991.439   1.760424E-7
     5992.192   1.646002E-7
     5992.942   1.532074E-7
     5993.692   1.418115E-7
     5994.446   1.303536E-7
     5995.196   1.189525E-7
     5995.947   1.075411E-7
     5996.697   9.612693E-8
     5997.448   8.470264E-8
     5998.199   7.328308E-8
     5998.953   6.180129E-8
     5999.704   5.036882E-8
     6000.455   4.584511E-8
     6001.209   4.581468E-8
      6001.96   4.578442E-8
     6002.712   4.575413E-8
     6003.463   4.572379E-8
     6004.215   4.569344E-8
     6004.966   4.566309E-8
     6005.721   4.563258E-8
     6006.473   4.560221E-8
     6007.225   4.557186E-8
      6007.98   4.554131E-8
     6008.732   4.551086E-8
     6009.484   4.548042E-8
     6010.236   4.544931E-8
     6010.989   4.541663E-8
     6011.741   4.538389E-8
     6012.497   4.535104E-8
      6013.25   4.531836E-8
     6014.002   4.528566E-8
     6014.758   4.525277E-8
     6015.511   4.522004E-8
     6016.265   4.518732E-8
     6017.018   4.515457E-8
     6017.771   4.512179E-8
     6018.524   4.508896E-8
     6019.281   4.505602E-8
     6020.034   4.502344E-8
     6020.788   4.499394E-8
     6021.544   4.496435E-8
     6022.298   4.493487E-8
     6023.052   4.490532E-8
     6023.806   4.487577E-8
      6024.56   4.484620E-8
     6025.314   4.481663E-8
     6026.072   4.478696E-8
     6026.826   4.475739E-8
     6027.581   4.472781E-8
     6028.338   4.469807E-8
     6029.093   4.466843E-8
     6029.848   4.463881E-8
     6030.603   4.461087E-8
     6031.357   4.458336E-8
     6032.112   4.455586E-8
     6032.871   4.452821E-8
     6033.626   4.450067E-8
     6034.381   4.447310E-8
      6035.14   4.444533E-8
     6035.895   4.441771E-8
     6036.651   4.439009E-8
     6037.406   4.436245E-8
     6038.162   4.433475E-8
     6038.918   4.430714E-8
     6039.677   4.427933E-8
     6040.433   4.424854E-8
     6041.189   4.421548E-8
     6041.949   4.418237E-8
     6042.705   4.414931E-8
     6043.461   4.411621E-8
     6044.218   4.408308E-8
     6044.975   4.405000E-8
     6045.731   4.401694E-8
     6046.491   4.398373E-8
     6047.248   4.395063E-8
     6048.005   4.391744E-8
     6048.766   4.388421E-8
     6049.523   4.385107E-8
      6050.28   4.381857E-8
     6051.038   4.378712E-8
     6051.795   4.375580E-8
     6052.552   4.372444E-8
     6053.313   4.369289E-8
     6054.071   4.366147E-8
     6054.829   4.363014E-8
      6055.59   4.359856E-8
     6056.348   4.356709E-8
     6057.106   4.353566E-8
     6057.864   4.350415E-8
     6058.623   4.347271E-8
     6059.381   4.344123E-8
     6060.143   4.340970E-8
     6060.901   4.337894E-8
      6061.66   4.334806E-8
     6062.422   4.331708E-8
     6063.181   4.328627E-8
      6063.94   4.325539E-8
     6064.699   4.322447E-8
     6065.458   4.319361E-8
     6066.217   4.316270E-8
      6066.98   4.313162E-8
      6067.74   4.310073E-8
     6068.499   4.306981E-8
     6069.262   4.303869E-8
     6070.022   4.300764E-8
     6070.782   4.297478E-8
     6071.542   4.294190E-8
     6072.302   4.290898E-8
     6073.062   4.287609E-8
     6073.825   4.284297E-8
     6074.585   4.281007E-8
     6075.346   4.277716E-8
      6076.11   4.274402E-8
      6076.87   4.271106E-8
     6077.631   4.267807E-8
     6078.392   4.264509E-8
     6079.152   4.261212E-8
     6079.914   4.257909E-8
     6080.678   4.254810E-8
     6081.439   4.251750E-8
       6082.2   4.248689E-8
     6082.965   4.245613E-8
     6083.727   4.242544E-8
     6084.488   4.239485E-8
      6085.25   4.236423E-8
     6086.011   4.233356E-8
     6086.773   4.230279E-8
     6087.539   4.227200E-8
       6088.3   4.224136E-8
     6089.063   4.221058E-8
     6089.828   4.217971E-8
      6090.59   4.214782E-8
     6091.349   4.211576E-8
     6092.115   4.208343E-8
     6092.878   4.205117E-8
     6093.641   4.201896E-8
     6094.403   4.198672E-8
     6095.169   4.195429E-8
     6095.932   4.192205E-8
     6096.699   4.188962E-8
     6097.462   4.185731E-8
     6098.222   4.182511E-8
     6098.989   4.179261E-8
     6099.752   4.176034E-8
     6100.516   4.172762E-8
     6101.279   4.169474E-8
     6102.046   4.166181E-8
      6102.81   4.162890E-8
     6103.577   4.159588E-8
     6104.341   4.156296E-8
     6105.102   4.153016E-8
      6105.87   4.149707E-8
     6106.634   4.146414E-8
     6107.398   4.143117E-8
     6108.163   4.139821E-8
     6108.931   4.136511E-8
     6109.695   4.133210E-8
     6110.463   4.130090E-8
     6111.229   4.127105E-8
      6111.99   4.124128E-8
     6112.758   4.121125E-8
     6113.524   4.118133E-8
     6114.289   4.115140E-8
     6115.054   4.112145E-8
     6115.823   4.109133E-8
     6116.589   4.106131E-8
     6117.357   4.103120E-8
     6118.124   4.100122E-8
     6118.886   4.097129E-8
     6119.655   4.094112E-8
     6120.421   4.090982E-8
     6121.188   4.087751E-8
     6121.954   4.084521E-8
     6122.723   4.081279E-8
      6123.49   4.078047E-8
     6124.259   4.074800E-8
     6125.026   4.071565E-8
      6125.79   4.068341E-8
      6126.56   4.065087E-8
     6127.327   4.061848E-8
     6128.093   4.058615E-8
      6128.86   4.055371E-8
     6129.631   4.052112E-8
     6130.398   4.048894E-8
     6131.169   4.045684E-8
     6131.937   4.042486E-8
     6132.701   4.039295E-8
     6133.472   4.036082E-8
      6134.24   4.032882E-8
     6135.007   4.029677E-8
     6135.775   4.026468E-8
     6136.547   4.023251E-8
     6137.315   4.020045E-8
     6138.086   4.016819E-8
     6138.855   4.013609E-8
      6139.62   4.010412E-8
     6140.392   4.007207E-8
     6141.161   4.004034E-8
     6141.929   4.000857E-8
     6142.698   3.997679E-8
      6143.47   3.994489E-8
     6144.239   3.991309E-8
     6145.012   3.988108E-8
     6145.781   3.984928E-8
     6146.547   3.981757E-8
      6147.32   3.978554E-8
     6148.089   3.975366E-8
     6148.859   3.972184E-8
     6149.628   3.968994E-8
     6150.401   3.965676E-8
     6151.171   3.962264E-8
     6151.945   3.958833E-8
     6152.715   3.955417E-8
     6153.481   3.952017E-8
     6154.255   3.948584E-8
     6155.026   3.945161E-8
     6155.796   3.941740E-8
     6156.567   3.938322E-8
     6157.341   3.934887E-8
     6158.111   3.931464E-8
     6158.886   3.928025E-8
     6159.657   3.924602E-8
     6160.424   3.921351E-8
     6161.199   3.918197E-8
      6161.97   3.915053E-8
     6162.741   3.911918E-8
     6163.513   3.908780E-8
     6164.288   3.905625E-8
     6165.059   3.902478E-8
     6165.834   3.899320E-8
     6166.606   3.896173E-8
     6167.375   3.893034E-8
      6168.15   3.889867E-8
     6168.922   3.886714E-8
     6169.694   3.883565E-8
     6170.467   3.880378E-8
     6171.243   3.877152E-8
     6172.015   3.873937E-8
     6172.791   3.870711E-8
     6173.563   3.867498E-8
     6174.333   3.864293E-8
     6175.109   3.861058E-8
     6175.882   3.857836E-8
     6176.655   3.854620E-8
     6177.428   3.851401E-8
     6178.205   3.848162E-8
     6178.979   3.844934E-8
     6179.755   3.841695E-8
     6180.529   3.838429E-8
     6181.299   3.835157E-8
     6182.076   3.831861E-8
      6182.85   3.828571E-8
     6183.624   3.825282E-8
     6184.398   3.821993E-8
     6185.176   3.818689E-8
      6185.95   3.815403E-8
     6186.728   3.812094E-8
     6187.502   3.808799E-8
     6188.273   3.805516E-8
     6189.051   3.802202E-8
     6189.826   3.798902E-8
     6190.601   3.795662E-8
     6191.375   3.792439E-8
     6192.154   3.789203E-8
     6192.929   3.785975E-8
     6193.708   3.782733E-8
     6194.483   3.779503E-8
     6195.255   3.776287E-8
     6196.034   3.773040E-8
      6196.81   3.769809E-8
     6197.585   3.766576E-8
     6198.361   3.763337E-8
      6199.14   3.760082E-8
     6199.916   3.756843E-8
     6200.696   3.753268E-8
     6201.472   3.749673E-8
     6202.245   3.746091E-8
     6203.024   3.742478E-8
     6203.801   3.738879E-8
     6204.578   3.735279E-8
     6205.354   3.731678E-8
     6206.134   3.728058E-8
     6206.911   3.724452E-8
     6207.691   3.720833E-8
     6208.469   3.717226E-8
     6209.242   3.713637E-8
     6210.023   3.710016E-8
       6210.8   3.706429E-8
     6211.578   3.702831E-8
     6212.355   3.699232E-8
     6213.136   3.695623E-8
     6213.914   3.692018E-8
     6214.695   3.688404E-8
     6215.473   3.684803E-8
     6216.248   3.681217E-8
     6217.029   3.677596E-8
     6217.808   3.673995E-8
     6218.586   3.670390E-8
     6219.364   3.666784E-8
     6220.146   3.663216E-8
     6220.925   3.659902E-8
     6221.704   3.656582E-8
     6222.486   3.653250E-8
     6223.261   3.649946E-8
     6224.043   3.646606E-8
     6224.823   3.643284E-8
     6225.602   3.639958E-8
     6226.381   3.636633E-8
     6227.164   3.633292E-8
     6227.943   3.629963E-8
     6228.723   3.626624E-8
     6229.506   3.623273E-8
     6230.283   3.619851E-8
     6231.066   3.616218E-8
     6231.846   3.612598E-8
     6232.626   3.608975E-8
     6233.406   3.605351E-8
      6234.19   3.601711E-8
      6234.97   3.598086E-8
      6235.75   3.594461E-8
     6236.531   3.590834E-8
     6237.312   3.587205E-8
     6238.096   3.583559E-8
     6238.877   3.579933E-8
     6239.658   3.576299E-8
     6240.439   3.572746E-8
     6241.224   3.569243E-8
     6242.005   3.565754E-8
     6242.786   3.562263E-8
     6243.567   3.558766E-8
     6244.349   3.555270E-8
     6245.134   3.551764E-8
     6245.916   3.548265E-8
     6246.698   3.544762E-8
     6247.479   3.541265E-8
     6248.265   3.537746E-8
     6249.047   3.534243E-8
     6249.829   3.530745E-8
     6250.612   3.527184E-8
     6251.394   3.523608E-8
      6252.18   3.520015E-8
     6252.963   3.516443E-8
     6253.746   3.512860E-8
     6254.528   3.509281E-8
     6255.314   3.505687E-8
     6256.098   3.502107E-8
     6256.881   3.498522E-8
     6257.664   3.494936E-8
     6258.447   3.491349E-8
     6259.234   3.487748E-8
     6260.018   3.484162E-8
     6260.801   3.480656E-8
     6261.585   3.477143E-8
     6262.372   3.473612E-8
     6263.156   3.470099E-8
      6263.94   3.466585E-8
     6264.724   3.463062E-8
     6265.508   3.459543E-8
     6266.296   3.456011E-8
      6267.08   3.452492E-8
     6267.865   3.448969E-8
     6268.649   3.445449E-8
     6269.438   3.441910E-8
     6270.222   3.438438E-8
     6271.007   3.435107E-8
     6271.792   3.431775E-8
     6272.577   3.428444E-8
     6273.366   3.425098E-8
     6274.151   3.421762E-8
     6274.937   3.418421E-8
     6275.722   3.415081E-8
     6276.511   3.411727E-8
     6277.296   3.408387E-8
     6278.083   3.405039E-8
     6278.868   3.401696E-8
     6279.654   3.398347E-8
     6280.444   3.394782E-8
      6281.23   3.391077E-8
     6282.016   3.387369E-8
     6282.802   3.383659E-8
     6283.592   3.379938E-8
     6284.379   3.376228E-8
     6285.166   3.372514E-8
     6285.952   3.368805E-8
     6286.739   3.365094E-8
     6287.529   3.361362E-8
     6288.316   3.357646E-8
     6289.104   3.353939E-8
     6289.891   3.350221E-8
     6290.682   3.346556E-8
     6291.469   3.342916E-8
     6292.257   3.339275E-8
     6293.044   3.335634E-8
     6293.832   3.331995E-8
     6294.624   3.328335E-8
     6295.411   3.324692E-8
     6296.199   3.321046E-8
     6296.987   3.317397E-8
     6297.779   3.313731E-8
     6298.567   3.310087E-8
     6299.356   3.306440E-8
     6300.145   3.302786E-8
     6300.933   3.299100E-8
     6301.725   3.295405E-8
     6302.514   3.291726E-8
     6303.303   3.288046E-8
     6304.092   3.284362E-8
     6304.884   3.280666E-8
     6305.674   3.276975E-8
     6306.463   3.273287E-8
     6307.252   3.269602E-8
     6308.042   3.265918E-8
     6308.835   3.262211E-8
     6309.625   3.258524E-8
     6310.415   3.254928E-8
     6311.205   3.251412E-8
     6311.998   3.247880E-8
     6312.788   3.244366E-8
     6313.578   3.240849E-8
     6314.369   3.237329E-8
     6315.159   3.233812E-8
     6315.953   3.230281E-8
     6316.744   3.226753E-8
     6317.534   3.223230E-8
     6318.325   3.219706E-8
     6319.119   3.216165E-8
      6319.91   3.212636E-8
     6320.702   3.209100E-8
     6321.493   3.205565E-8
     6322.284   3.202031E-8
     6323.079   3.198479E-8
      6323.87   3.194940E-8
     6324.662   3.191400E-8
     6325.454   3.187858E-8
     6326.249   3.184301E-8
     6327.041   3.180758E-8
     6327.833   3.177211E-8
     6328.625   3.173663E-8
     6329.417   3.170116E-8
     6330.213   3.166562E-8
     6331.005   3.163060E-8
     6331.797   3.159549E-8
      6332.59   3.156038E-8
     6333.386   3.152514E-8
     6334.179   3.149004E-8
     6334.972   3.145490E-8
     6335.765   3.141971E-8
     6336.558   3.138458E-8
     6337.354   3.134925E-8
     6338.148   3.131403E-8
     6338.941   3.127882E-8
     6339.735   3.124362E-8
     6340.532   3.120581E-8
     6341.326   3.116696E-8
     6342.119   3.112812E-8
     6342.913   3.108931E-8
     6343.707   3.105048E-8
     6344.505   3.101144E-8
     6345.299   3.097257E-8
     6346.093   3.093368E-8
     6346.888   3.089485E-8
     6347.686   3.085579E-8
      6348.48   3.081691E-8
     6349.275   3.077802E-8
     6350.069   3.073940E-8
     6350.864   3.070330E-8
     6351.659   3.066721E-8
     6352.458   3.063091E-8
     6353.253   3.059481E-8
     6354.048   3.055869E-8
     6354.847   3.052242E-8
     6355.643   3.048628E-8
     6356.438   3.045010E-8
     6357.234   3.041390E-8
      6358.03   3.037764E-8
     6358.826   3.034148E-8
     6359.625   3.030511E-8
     6360.421   3.026815E-8
     6361.217   3.023051E-8
     6362.017   3.019270E-8
     6362.813   3.015507E-8
      6363.61   3.011742E-8
     6364.406   3.007975E-8
     6365.203   3.004206E-8
        6366.   3.000438E-8
       6366.8   2.996651E-8
     6367.597   2.992878E-8
     6368.394   2.989108E-8
     6369.195   2.985320E-8
     6369.992   2.981543E-8
      6370.79   2.978061E-8
     6371.587   2.974583E-8
     6372.385   2.971099E-8
     6373.182   2.967614E-8
     6373.983   2.964111E-8
     6374.781   2.960627E-8
     6375.579   2.957139E-8
     6376.381   2.953632E-8
     6377.179   2.950137E-8
     6377.974   2.946657E-8
     6378.776   2.943148E-8
     6379.574   2.939650E-8
     6380.373   2.936086E-8
     6381.175   2.932430E-8
     6381.974   2.928788E-8
     6382.772   2.925148E-8
     6383.575   2.921490E-8
     6384.374   2.917847E-8
      6385.17   2.914215E-8
     6385.973   2.910551E-8
     6386.772   2.906905E-8
     6387.571   2.903258E-8
     6388.375   2.899592E-8
     6389.174   2.895942E-8
     6389.974   2.892285E-8
     6390.777   2.888460E-8
     6391.577   2.884646E-8
     6392.374   2.880850E-8
     6393.177   2.877019E-8
     6393.978   2.873198E-8
     6394.778   2.869379E-8
     6395.582   2.865541E-8
     6396.382   2.861722E-8
     6397.183   2.857900E-8
     6397.987   2.854064E-8
     6398.789   2.850236E-8
     6399.586   2.846432E-8
     6400.391   2.842604E-8
     6401.191   2.838805E-8
     6401.993   2.835006E-8
     6402.798   2.831189E-8
     6403.599   2.827388E-8
     6404.401   2.823585E-8
     6405.206   2.819765E-8
     6406.008   2.815960E-8
