WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f658n
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.999179E-18
PIVWV    r 6584.016
BANDW    r 37.15238
TPEAK    r 0.4449753
EQUVW    r 33.35851
RECTW    r 74.96711
EMFLX    r 1.515987E-16
     5535.972   4.743418E-7
     5536.662   4.736935E-7
     5537.354   4.730423E-7
     5538.045   4.723933E-7
     5538.738   4.717407E-7
     5539.428   4.710918E-7
     5540.119   4.704391E-7
     5540.809   4.697694E-7
     5541.503   4.690962E-7
     5542.193   4.684265E-7
     5542.887   4.677534E-7
     5543.578   4.670836E-7
     5544.269   4.664132E-7
     5544.959   4.657429E-7
     5545.654   4.650685E-7
     5546.348   4.643944E-7
     5547.039   4.637241E-7
      5547.73   4.630529E-7
     5548.425   4.623786E-7
     5549.116   4.617071E-7
     5549.811   4.610334E-7
     5550.502   4.603957E-7
     5551.197   4.597674E-7
     5551.892   4.591389E-7
     5552.584   4.585127E-7
     5553.276   4.578860E-7
     5553.968   4.572592E-7
     5554.664   4.566296E-7
     5555.356   4.560028E-7
     5556.048   4.553758E-7
     5556.744   4.547459E-7
     5557.436   4.541181E-7
     5558.129   4.534898E-7
     5558.824   4.528593E-7
      5559.52   4.522277E-7
     5560.213   4.515882E-7
     5560.906   4.509249E-7
     5561.602   4.502589E-7
     5562.298   4.495925E-7
     5562.992   4.489287E-7
     5563.685   4.482649E-7
     5564.381   4.475983E-7
     5565.075   4.469344E-7
     5565.768   4.462698E-7
     5566.465   4.456023E-7
     5567.159   4.449376E-7
     5567.853   4.442724E-7
     5568.546   4.436075E-7
     5569.244   4.429393E-7
     5569.937   4.422747E-7
     5570.635   4.415846E-7
     5571.329   4.408955E-7
     5572.026   4.402036E-7
     5572.724   4.395113E-7
     5573.418   4.388216E-7
     5574.113   4.381323E-7
     5574.811   4.374394E-7
     5575.508   4.367472E-7
     5576.204   4.360575E-7
     5576.898   4.353676E-7
     5577.596   4.346750E-7
     5578.292   4.339848E-7
     5578.987   4.332940E-7
     5579.685   4.326008E-7
      5580.38   4.319253E-7
     5581.076   4.312617E-7
     5581.771   4.305970E-7
      5582.47   4.299299E-7
     5583.166   4.292659E-7
     5583.865   4.285989E-7
     5584.563   4.279311E-7
      5585.26   4.272655E-7
     5585.959   4.265978E-7
     5586.655   4.259329E-7
     5587.351   4.252672E-7
     5588.051   4.245985E-7
     5588.747   4.239328E-7
     5589.447   4.232641E-7
     5590.143   4.226032E-7
      5590.84   4.219591E-7
      5591.54   4.213124E-7
     5592.236   4.206685E-7
     5592.937   4.200216E-7
      5593.63   4.193804E-7
     5594.328   4.187359E-7
     5595.028   4.180881E-7
     5595.725   4.174428E-7
     5596.426   4.167946E-7
     5597.126   4.161469E-7
     5597.824   4.155011E-7
     5598.524   4.148519E-7
     5599.222   4.142052E-7
     5599.923   4.135563E-7
     5600.621   4.129051E-7
     5601.319   4.122536E-7
      5602.02   4.115986E-7
     5602.718   4.109458E-7
     5603.417   4.102932E-7
     5604.118   4.096378E-7
     5604.816   4.089851E-7
     5605.518   4.083286E-7
     5606.216   4.076752E-7
     5606.915   4.070217E-7
     5607.617   4.063648E-7
     5608.316   4.057109E-7
     5609.018   4.050539E-7
     5609.717   4.043989E-7
     5610.416   4.037508E-7
     5611.118   4.031048E-7
     5611.817   4.024611E-7
      5612.52   4.018138E-7
      5613.22   4.011690E-7
     5613.919   4.005245E-7
     5614.622   3.998771E-7
     5615.321   3.992322E-7
     5616.024   3.985836E-7
     5616.724   3.979379E-7
     5617.427   3.972893E-7
      5618.13   3.966408E-7
     5618.831   3.959939E-7
     5619.534   3.953444E-7
     5620.234   3.946876E-7
     5620.935   3.940093E-7
     5621.639   3.933291E-7
     5622.339   3.926521E-7
      5623.04   3.919743E-7
     5623.744   3.912936E-7
     5624.444   3.906160E-7
     5625.148   3.899349E-7
      5625.85   3.892570E-7
     5626.554   3.885758E-7
     5627.255   3.878977E-7
     5627.956   3.872196E-7
     5628.661   3.865381E-7
     5629.362   3.858593E-7
     5630.064   3.851815E-7
     5630.769   3.845115E-7
      5631.47   3.838451E-7
     5632.175   3.831754E-7
     5632.877   3.825083E-7
     5633.579   3.818411E-7
     5634.284   3.811710E-7
     5634.986   3.805036E-7
     5635.692   3.798332E-7
     5636.394   3.791658E-7
     5637.097   3.784975E-7
     5637.802   3.778266E-7
     5638.505   3.771582E-7
      5639.21   3.764869E-7
     5639.914   3.758182E-7
     5640.616   3.751561E-7
     5641.322   3.744917E-7
     5642.025   3.738301E-7
     5642.732   3.731657E-7
     5643.435   3.725040E-7
     5644.138   3.718420E-7
     5644.845   3.711766E-7
     5645.548   3.705142E-7
     5646.252   3.698515E-7
     5646.958   3.691855E-7
     5647.663   3.685224E-7
     5648.369   3.678567E-7
     5649.073   3.671930E-7
     5649.777   3.665300E-7
     5650.484   3.658577E-7
     5651.188   3.651853E-7
     5651.896   3.645096E-7
     5652.601   3.638368E-7
     5653.305   3.631644E-7
     5654.013   3.624884E-7
      5654.72   3.618127E-7
     5655.428   3.611364E-7
     5656.133   3.604634E-7
     5656.838   3.597898E-7
     5657.546   3.591133E-7
     5658.251   3.584396E-7
     5658.959   3.577629E-7
     5659.665   3.570891E-7
      5660.37   3.564186E-7
     5661.079   3.557477E-7
     5661.784   3.550802E-7
     5662.493   3.544095E-7
     5663.198   3.537419E-7
     5663.904   3.530731E-7
     5664.613   3.524020E-7
     5665.319   3.517341E-7
     5666.025   3.510656E-7
     5666.734   3.503935E-7
      5667.44   3.497246E-7
      5668.15   3.490524E-7
     5668.856   3.483834E-7
     5669.566   3.477108E-7
     5670.272   3.470448E-7
     5670.979   3.463853E-7
     5671.689   3.457228E-7
     5672.396   3.450631E-7
     5673.103   3.444034E-7
     5673.813   3.437405E-7
      5674.52   3.430800E-7
      5675.23   3.424160E-7
     5675.938   3.417552E-7
     5676.645   3.410946E-7
     5677.355   3.404307E-7
     5678.063   3.397690E-7
     5678.774   3.391045E-7
     5679.481   3.384429E-7
     5680.189   3.377824E-7
       5680.9   3.371237E-7
     5681.608   3.364676E-7
      5682.32   3.358082E-7
     5683.028   3.351518E-7
     5683.736   3.344955E-7
     5684.448   3.338353E-7
     5685.156   3.331783E-7
     5685.868   3.325176E-7
     5686.576   3.318605E-7
     5687.285   3.312025E-7
     5687.997   3.305417E-7
     5688.706   3.298831E-7
     5689.418   3.292213E-7
     5690.127   3.285592E-7
     5690.836   3.278821E-7
     5691.548   3.272011E-7
     5692.261   3.265202E-7
      5692.97   3.258425E-7
     5693.683   3.251614E-7
     5694.393   3.244828E-7
     5695.105   3.238021E-7
     5695.815   3.231233E-7
     5696.528   3.224414E-7
     5697.238   3.217624E-7
     5697.948   3.210836E-7
     5698.661   3.204009E-7
     5699.371   3.197217E-7
     5700.082   3.190443E-7
     5700.795   3.183807E-7
     5701.505   3.177196E-7
     5702.219   3.170552E-7
      5702.93   3.163941E-7
     5703.641   3.157320E-7
     5704.354   3.150670E-7
     5705.065   3.144046E-7
      5705.78   3.137388E-7
     5706.491   3.130767E-7
     5707.202   3.124141E-7
     5707.917   3.117468E-7
     5708.627   3.110837E-7
     5709.342   3.104171E-7
     5710.054   3.097523E-7
     5710.765   3.090736E-7
      5711.48   3.083915E-7
     5712.192   3.077122E-7
     5712.907   3.070296E-7
     5713.619   3.063501E-7
     5714.331   3.056706E-7
     5715.046   3.049880E-7
     5715.759   3.043081E-7
     5716.471   3.036284E-7
     5717.187   3.029449E-7
     5717.899   3.022646E-7
     5718.615   3.015811E-7
     5719.328   3.009003E-7
      5720.04   3.002181E-7
     5720.756   2.995000E-7
     5721.469   2.987860E-7
     5722.186   2.980686E-7
     5722.898   2.973541E-7
     5723.612   2.966396E-7
     5724.328   2.959220E-7
     5725.042   2.952071E-7
     5725.758   2.944897E-7
     5726.472   2.937755E-7
     5727.186   2.930610E-7
     5727.902   2.923439E-7
     5728.616   2.916294E-7
     5729.333   2.909115E-7
      5730.05   2.901974E-7
     5730.765   2.895267E-7
     5731.482   2.888527E-7
     5732.196   2.881812E-7
     5732.914   2.875075E-7
     5733.628   2.868356E-7
     5734.343   2.861640E-7
     5735.061   2.854890E-7
     5735.775   2.848169E-7
      5736.49   2.841443E-7
     5737.208   2.834690E-7
     5737.923   2.827964E-7
     5738.642   2.821204E-7
     5739.356   2.814473E-7
     5740.075   2.807665E-7
     5740.791   2.800550E-7
     5741.506   2.793442E-7
     5742.225   2.786301E-7
      5742.94   2.779187E-7
     5743.656   2.772070E-7
     5744.375   2.764922E-7
     5745.091   2.757812E-7
      5745.81   2.750664E-7
     5746.526   2.743551E-7
     5747.242   2.736435E-7
     5747.961   2.729292E-7
     5748.678   2.722177E-7
     5749.397   2.715028E-7
     5750.114   2.707987E-7
     5750.831   2.701368E-7
      5751.55   2.694717E-7
     5752.267   2.688088E-7
     5752.987   2.681421E-7
     5753.704   2.674788E-7
     5754.421   2.668150E-7
     5755.142   2.661484E-7
     5755.859   2.654838E-7
      5756.58   2.648162E-7
     5757.297   2.641516E-7
     5758.014   2.634866E-7
     5758.735   2.628181E-7
     5759.453   2.621526E-7
     5760.174   2.614729E-7
     5760.892   2.607620E-7
     5761.609   2.600516E-7
     5762.331   2.593381E-7
     5763.049   2.586275E-7
     5763.767   2.579166E-7
     5764.489   2.572023E-7
     5765.207   2.564915E-7
     5765.929   2.557773E-7
     5766.647   2.550665E-7
     5767.369   2.543526E-7
     5768.091   2.536387E-7
      5768.81   2.529272E-7
     5769.532   2.522131E-7
     5770.251   2.515138E-7
      5770.97   2.508374E-7
     5771.692   2.501577E-7
     5772.412   2.494806E-7
     5773.134   2.488001E-7
     5773.854   2.481223E-7
     5774.573   2.474445E-7
     5775.296   2.467630E-7
     5776.016   2.460846E-7
     5776.739   2.454027E-7
     5777.459   2.447242E-7
     5778.179   2.440450E-7
     5778.902   2.433628E-7
     5779.623   2.426831E-7
     5780.346   2.419897E-7
     5781.066   2.412870E-7
     5781.787   2.405842E-7
     5782.511   2.398780E-7
     5783.231   2.391756E-7
     5783.955   2.384693E-7
     5784.676   2.377663E-7
     5785.397   2.370628E-7
     5786.121   2.363563E-7
     5786.842   2.356525E-7
     5787.566   2.349458E-7
     5788.288   2.342421E-7
     5789.009   2.335379E-7
     5789.734   2.328305E-7
     5790.456   2.321338E-7
     5791.177   2.314420E-7
     5791.902   2.307460E-7
     5792.624   2.300534E-7
     5793.349   2.293575E-7
     5794.071   2.286642E-7
     5794.793   2.279705E-7
     5795.518   2.272738E-7
     5796.241   2.265795E-7
     5796.966   2.258826E-7
     5797.688   2.251886E-7
     5798.411   2.244940E-7
     5799.137   2.237964E-7
      5799.86   2.231010E-7
     5800.585   2.223840E-7
     5801.309   2.216645E-7
     5802.032   2.209448E-7
     5802.758   2.202224E-7
     5803.481   2.195029E-7
     5804.208   2.187801E-7
     5804.931   2.180607E-7
     5805.654   2.173406E-7
     5806.384   2.166143E-7
     5807.108   2.158945E-7
     5807.832   2.151748E-7
     5808.559   2.144517E-7
     5809.282   2.137321E-7
      5810.01   2.130087E-7
     5810.733   2.123173E-7
     5811.461   2.116217E-7
     5812.185   2.109292E-7
      5812.91   2.102363E-7
     5813.637   2.095402E-7
     5814.362   2.088469E-7
     5815.086   2.081534E-7
     5815.814   2.074568E-7
     5816.539   2.067628E-7
     5817.267   2.060655E-7
     5817.992   2.053710E-7
     5818.717   2.046763E-7
     5819.446   2.039780E-7
     5820.171   2.032818E-7
     5820.899   2.025781E-7
     5821.625   2.018769E-7
      5822.35   2.011761E-7
     5823.079   2.004715E-7
     5823.805   1.997701E-7
     5824.534   1.990654E-7
      5825.26   1.983631E-7
     5825.986   1.976607E-7
     5826.715   1.969555E-7
     5827.441   1.962528E-7
      5828.17   1.955466E-7
     5828.897   1.948434E-7
     5829.624   1.941399E-7
     5830.353   1.934263E-7
      5831.08   1.927082E-7
      5831.81   1.919868E-7
     5832.537   1.912682E-7
     5833.263   1.905501E-7
     5833.994   1.898280E-7
     5834.721   1.891093E-7
     5835.448   1.883906E-7
     5836.178   1.876686E-7
     5836.905   1.869494E-7
     5837.636   1.862267E-7
     5838.364   1.855075E-7
     5839.091   1.847883E-7
     5839.822   1.840654E-7
      5840.55   1.833509E-7
     5841.281   1.826342E-7
     5842.009   1.819215E-7
     5842.737   1.812075E-7
     5843.468   1.804911E-7
     5844.197   1.797770E-7
     5844.928   1.790599E-7
      5845.66   1.783425E-7
     5846.388   1.776281E-7
      5847.12   1.769103E-7
     5847.849   1.761955E-7
     5848.581   1.754775E-7
      5849.31   1.747623E-7
     5850.039   1.740471E-7
     5850.771   1.733196E-7
       5851.5   1.725956E-7
     5852.233   1.718677E-7
     5852.962   1.711436E-7
     5853.691   1.704191E-7
     5854.424   1.696910E-7
     5855.154   1.689662E-7
     5855.883   1.682416E-7
     5856.617   1.675131E-7
     5857.346   1.667884E-7
      5858.08   1.660598E-7
      5858.81   1.653346E-7
     5859.543   1.646059E-7
     5860.273   1.638865E-7
     5861.003   1.631780E-7
     5861.737   1.624658E-7
     5862.468   1.617567E-7
     5863.198   1.610474E-7
     5863.933   1.603338E-7
     5864.663   1.596240E-7
     5865.397   1.589102E-7
     5866.128   1.581996E-7
     5866.859   1.574887E-7
     5867.594   1.567744E-7
     5868.325   1.560627E-7
      5869.06   1.553480E-7
     5869.791   1.546362E-7
     5870.522   1.539117E-7
     5871.257   1.531789E-7
     5871.989   1.524489E-7
     5872.724   1.517162E-7
     5873.456   1.509863E-7
     5874.188   1.502563E-7
     5874.923   1.495229E-7
     5875.655   1.487929E-7
     5876.391   1.480590E-7
     5877.123   1.473289E-7
     5877.856   1.465979E-7
     5878.591   1.458643E-7
     5879.324   1.451332E-7
     5880.057   1.444036E-7
     5880.793   1.436809E-7
     5881.526   1.429615E-7
     5882.262   1.422386E-7
     5882.995   1.415189E-7
     5883.728   1.407990E-7
     5884.468   1.400723E-7
     5885.201   1.393517E-7
     5885.938   1.386276E-7
     5886.671   1.379067E-7
     5887.405   1.371851E-7
     5888.142   1.364606E-7
     5888.876   1.357386E-7
     5889.613   1.350132E-7
     5890.347   1.342929E-7
     5891.081   1.335745E-7
     5891.818   1.328526E-7
     5892.553   1.321334E-7
     5893.291   1.314105E-7
     5894.025   1.306909E-7
     5894.759   1.299711E-7
     5895.498   1.292472E-7
     5896.232   1.285269E-7
      5896.97   1.278026E-7
     5897.705   1.270816E-7
      5898.44   1.263602E-7
     5899.178   1.256352E-7
     5899.914   1.249130E-7
     5900.649   1.241819E-7
     5901.388   1.234458E-7
     5902.123   1.227129E-7
     5902.862   1.219768E-7
     5903.597   1.212439E-7
     5904.336   1.205071E-7
     5905.072   1.197736E-7
     5905.808   1.190399E-7
     5906.547   1.183028E-7
     5907.284   1.175685E-7
      5908.02   1.168345E-7
     5908.759   1.160968E-7
     5909.496   1.153623E-7
     5910.235   1.146230E-7
     5910.972   1.138843E-7
     5911.708   1.131461E-7
     5912.449   1.124039E-7
     5913.186   1.116650E-7
     5913.926   1.109226E-7
     5914.663   1.101839E-7
       5915.4   1.094444E-7
      5916.14   1.087019E-7
     5916.877   1.079625E-7
     5917.618   1.072194E-7
     5918.355   1.064797E-7
     5919.093   1.057396E-7
     5919.834   1.049964E-7
     5920.572   1.042652E-7
     5921.313   1.035330E-7
     5922.051   1.028040E-7
     5922.789   1.020743E-7
     5923.534   1.013380E-7
     5924.272   1.006077E-7
     5925.014   9.987398E-8
     5925.752   9.914329E-8
      5926.49   9.841249E-8
     5927.232   9.767759E-8
     5927.971   9.694631E-8
     5928.709   9.621424E-8
     5929.452   9.547868E-8
     5930.191   9.474462E-8
     5930.933   9.400397E-8
     5931.672   9.326612E-8
     5932.415   9.252526E-8
     5933.154   9.178665E-8
     5933.894   9.104831E-8
     5934.636   9.030652E-8
     5935.376   8.956746E-8
     5936.116   8.882820E-8
     5936.859   8.808541E-8
     5937.599   8.734594E-8
     5938.342   8.660277E-8
     5939.082   8.586228E-8
     5939.822   8.512228E-8
     5940.565   8.437684E-8
     5941.306   8.363433E-8
      5942.05   8.288782E-8
      5942.79   8.214501E-8
     5943.531   8.140168E-8
     5944.275   8.065475E-8
     5945.016   7.991101E-8
      5945.76   7.916378E-8
       5946.5   7.841987E-8
     5947.242   7.767530E-8
     5947.986   7.692713E-8
     5948.728   7.618222E-8
     5949.472   7.543382E-8
     5950.213   7.468942E-8
     5950.955   7.394591E-8
       5951.7   7.319885E-8
     5952.442   7.245498E-8
     5953.187   7.170750E-8
     5953.929   7.096340E-8
     5954.671   7.021857E-8
     5955.416   6.947050E-8
     5956.158   6.872515E-8
     5956.901   6.797922E-8
     5957.646   6.723019E-8
     5958.389   6.648442E-8
     5959.135   6.573450E-8
     5959.877   6.498782E-8
      5960.62   6.424349E-8
     5961.366   6.349597E-8
     5962.109   6.275115E-8
     5962.859   6.199971E-8
     5963.602   6.125437E-8
     5964.345   6.050880E-8
     5965.092   5.975951E-8
     5965.835   5.901328E-8
     5966.582   5.826295E-8
     5967.326   5.751583E-8
     5968.069   5.676844E-8
     5968.816   5.601728E-8
      5969.56   5.526935E-8
     5970.307   5.451602E-8
     5971.051   5.376307E-8
     5971.795   5.300995E-8
     5972.543   5.225321E-8
     5973.287   5.149978E-8
     5974.032   5.074572E-8
      5974.78   4.998802E-8
     5975.524   4.923359E-8
     5976.272   4.847601E-8
     5977.017   4.772074E-8
     5977.765   4.696238E-8
      5978.51   4.620685E-8
     5979.255   4.545113E-8
     5980.004   4.469176E-8
     5980.749   4.393424E-8
     5981.494   4.317665E-8
     5982.243   4.241498E-8
     5982.989   4.165664E-8
     5983.737   4.089521E-8
     5984.483   4.013608E-8
     5985.229   3.937732E-8
     5985.978   3.861501E-8
     5986.724   3.785553E-8
     5987.474   3.709252E-8
      5988.22   3.633285E-8
     5988.966   3.557250E-8
     5989.716   3.480909E-8
     5990.462   3.404942E-8
     5991.212   3.328714E-8
     5991.959   3.252714E-8
     5992.706   3.176751E-8
     5993.456   3.100418E-8
     5994.203   3.024363E-8
     5994.953   2.947948E-8
       5995.7   2.871858E-8
     5996.447   2.795749E-8
     5997.198   2.719274E-8
     5997.945   2.643082E-8
     5998.696   2.566520E-8
     5999.444   2.490290E-8
     6000.191   2.447179E-8
     6000.942   2.500594E-8
      6001.69   2.553813E-8
     6002.438   2.607045E-8
     6003.193   2.660740E-8
     6003.941   2.713993E-8
     6004.693   2.767536E-8
     6005.441   2.820813E-8
     6006.193   2.874380E-8
     6006.941   2.927718E-8
      6007.69   2.981064E-8
     6008.442   3.034665E-8
     6009.191   3.088069E-8
     6009.939   3.141454E-8
     6010.692   3.194982E-8
     6011.441   3.248261E-8
     6012.193   3.301788E-8
     6012.943   3.355115E-8
     6013.692   3.408418E-8
     6014.445   3.462001E-8
     6015.194   3.515348E-8
     6015.947   3.568948E-8
     6016.697   3.622343E-8
     6017.447   3.675709E-8
       6018.2   3.729357E-8
      6018.95   3.782769E-8
     6019.704   3.836438E-8
     6020.454   3.890038E-8
     6021.204   3.943800E-8
     6021.958   3.997825E-8
     6022.708   4.051615E-8
     6023.462   4.105663E-8
     6024.213   4.159480E-8
     6024.964   4.213347E-8
     6025.718   4.267442E-8
     6026.469   4.321342E-8
     6027.223   4.375502E-8
     6027.974   4.429430E-8
     6028.726   4.483405E-8
      6029.48   4.537606E-8
     6030.231   4.591681E-8
     6030.983   4.645959E-8
     6031.738   4.700471E-8
      6032.49   4.754758E-8
     6033.245   4.809347E-8
     6033.997   4.863708E-8
     6034.749   4.918080E-8
     6035.504   4.972722E-8
     6036.256   5.027140E-8
     6037.012   5.081862E-8
     6037.764   5.136313E-8
     6038.517   5.190828E-8
     6039.272   5.245612E-8
     6040.025   5.300176E-8
     6040.781   5.354346E-8
     6041.534   5.408322E-8
     6042.287   5.462307E-8
     6043.047   5.516781E-8
       6043.8   5.570767E-8
     6044.557   5.625044E-8
      6045.31   5.679052E-8
     6046.063   5.733104E-8
      6046.82   5.787408E-8
     6047.574   5.841502E-8
     6048.327   5.895569E-8
     6049.084   5.949929E-8
     6049.838   6.004046E-8
     6050.596   6.058601E-8
      6051.35   6.112981E-8
     6052.107   6.167627E-8
     6052.861   6.222067E-8
     6053.616   6.276516E-8
     6054.374   6.331228E-8
     6055.128   6.385712E-8
     6055.883   6.440229E-8
     6056.641   6.494972E-8
     6057.396   6.549512E-8
     6058.154   6.604311E-8
     6058.909   6.658883E-8
     6059.664   6.713456E-8
     6060.422   6.768392E-8
     6061.178   6.823139E-8
     6061.937   6.878135E-8
     6062.692   6.932911E-8
     6063.447   6.987698E-8
     6064.207   7.042773E-8
     6064.962   7.097579E-8
     6065.721   7.152688E-8
     6066.477   7.207557E-8
     6067.233   7.262477E-8
     6067.993   7.317633E-8
     6068.749   7.372577E-8
     6069.509   7.427779E-8
     6070.265   7.482633E-8
     6071.021   7.537289E-8
     6071.782   7.592229E-8
     6072.538   7.646899E-8
     6073.298   7.701855E-8
     6074.055   7.756567E-8
     6074.812   7.811306E-8
     6075.573   7.866326E-8
      6076.33   7.921067E-8
     6077.087   7.975852E-8
     6077.848   8.030892E-8
     6078.605   8.085736E-8
     6079.366   8.140797E-8
     6080.124   8.195692E-8
     6080.885   8.251276E-8
     6081.643   8.306626E-8
       6082.4   8.361990E-8
     6083.166   8.417901E-8
     6083.923   8.473286E-8
     6084.682   8.528743E-8
     6085.443   8.584458E-8
     6086.202   8.639926E-8
     6086.963   8.695648E-8
     6087.722   8.751206E-8
     6088.481   8.806763E-8
     6089.243   8.862575E-8
     6090.002   8.918154E-8
     6090.764   8.973689E-8
     6091.523   9.029031E-8
     6092.282   9.084346E-8
     6093.045   9.139949E-8
     6093.804   9.195329E-8
     6094.567   9.250957E-8
     6095.327   9.306383E-8
     6096.086   9.361823E-8
      6096.85   9.417523E-8
     6097.609   9.472978E-8
     6098.373   9.528690E-8
     6099.132   9.584171E-8
     6099.893   9.639709E-8
     6100.656   9.936046E-8
     6101.417   1.027033E-7
      6102.18   1.060619E-7
     6102.941   1.094080E-7
     6103.701   1.127526E-7
     6104.465   1.161148E-7
     6105.226   1.194627E-7
     6105.987   1.228110E-7
     6106.751   1.261773E-7
     6107.512   1.295269E-7
     6108.277   1.328943E-7
     6109.038   1.362473E-7
     6109.803   1.396158E-7
     6110.564   1.429802E-7
     6111.326   1.463462E-7
     6112.091   1.497304E-7
     6112.853   1.531007E-7
     6113.614   1.564721E-7
     6114.379   1.598597E-7
     6115.142   1.632354E-7
     6115.907   1.666273E-7
     6116.669   1.700050E-7
     6117.432   1.733841E-7
     6118.197   1.767795E-7
      6118.96   1.801626E-7
     6119.726   1.835602E-7
     6120.488   1.869392E-7
     6121.251   1.903153E-7
     6122.018   1.937096E-7
      6122.78   1.970874E-7
      6123.55   2.004984E-7
     6124.313   2.038798E-7
     6125.077   2.072617E-7
     6125.843   2.106597E-7
     6126.607   2.140453E-7
     6127.374   2.174448E-7
     6128.137   2.208323E-7
     6128.901   2.242200E-7
     6129.668   2.276237E-7
     6130.432   2.310169E-7
     6131.196   2.344119E-7
     6131.963   2.378208E-7
     6132.728   2.412171E-7
     6133.496   2.446322E-7
      6134.26   2.480307E-7
     6135.024   2.514319E-7
     6135.792   2.548468E-7
     6136.557   2.582520E-7
     6137.325   2.616711E-7
      6138.09   2.650755E-7
     6138.855   2.684830E-7
     6139.624   2.719067E-7
     6140.389   2.753173E-7
     6141.157   2.787454E-7
     6141.922   2.821589E-7
     6142.688   2.855757E-7
     6143.457   2.890086E-7
     6144.223   2.924270E-7
     6144.992   2.958612E-7
     6145.757   2.992815E-7
     6146.523   3.027048E-7
     6147.292   3.061419E-7
     6148.059   3.095669E-7
     6148.829   3.130107E-7
     6149.595   3.164375E-7
     6150.361   3.198591E-7
     6151.131   3.232850E-7
     6151.897   3.266982E-7
     6152.664   3.301118E-7
     6153.435   3.335436E-7
     6154.201   3.369584E-7
     6154.972   3.403907E-7
     6155.739   3.438085E-7
     6156.509   3.472423E-7
     6157.276   3.506614E-7
     6158.044   3.540830E-7
     6158.814   3.575180E-7
     6159.582   3.609409E-7
      6160.35   3.643785E-7
     6161.121   3.678443E-7
     6161.889   3.712959E-7
      6162.66   3.747666E-7
     6163.428   3.782230E-7
       6164.2   3.816957E-7
     6164.971   3.851688E-7
      6165.74   3.886305E-7
     6166.511   3.921059E-7
      6167.28   3.955690E-7
     6168.048   3.990330E-7
     6168.821   4.025159E-7
     6169.589   4.059828E-7
     6170.362   4.094653E-7
     6171.131   4.129301E-7
       6171.9   4.163956E-7
     6172.672   4.198777E-7
     6173.441   4.233454E-7
     6174.214   4.268314E-7
     6174.984   4.303028E-7
     6175.753   4.337751E-7
     6176.526   4.372642E-7
     6177.296   4.407412E-7
     6178.069   4.442319E-7
     6178.839   4.477101E-7
     6179.609   4.511894E-7
     6180.383   4.546818E-7
     6181.153   4.581587E-7
     6181.923   4.616343E-7
     6182.697   4.651280E-7
     6183.468   4.686072E-7
     6184.242   4.721026E-7
     6185.013   4.755860E-7
     6185.787   4.790840E-7
     6186.558   4.825688E-7
     6187.329   4.860543E-7
     6188.103   4.895559E-7
     6188.875   4.930453E-7
     6189.646   4.965333E-7
      6190.42   5.000454E-7
     6191.192   5.035477E-7
     6191.967   5.070668E-7
     6192.739   5.105734E-7
      6193.51   5.140785E-7
     6194.286   5.176024E-7
     6195.058   5.211118E-7
     6195.833   5.246376E-7
     6196.605   5.281515E-7
     6197.377   5.316640E-7
     6198.153   5.351949E-7
     6198.926   5.387108E-7
     6199.702   5.422438E-7
     6200.475   5.497486E-7
     6201.247   5.597523E-7
     6202.023   5.698076E-7
     6202.796   5.798196E-7
     6203.573   5.898768E-7
     6204.346   5.998905E-7
     6205.123   6.099557E-7
     6205.899   6.200215E-7
     6206.673   6.300438E-7
     6207.446   6.400675E-7
     6208.223   6.501365E-7
     6208.997   6.601679E-7
     6209.774   6.702388E-7
     6210.548   6.802753E-7
     6211.322   6.903126E-7
       6212.1   7.004004E-7
     6212.874   7.104401E-7
     6213.651   7.205300E-7
     6214.426   7.305767E-7
       6215.2   7.406250E-7
     6215.978   7.507181E-7
     6216.753   7.607742E-7
     6217.531   7.708761E-7
     6218.306   7.809345E-7
     6219.081   7.909937E-7
     6219.859   8.010980E-7
     6220.635   8.112185E-7
     6221.413   8.213910E-7
     6222.188   8.315277E-7
     6222.964   8.416682E-7
     6223.743   8.518602E-7
     6224.519   8.620047E-7
     6225.298   8.722031E-7
     6226.074   8.823588E-7
      6226.85   8.925181E-7
     6227.629   9.027240E-7
     6228.405   9.128929E-7
     6229.181   9.230578E-7
     6229.961   9.332775E-7
     6230.737   9.433855E-7
     6231.518   9.535415E-7
     6232.294   9.636470E-7
     6233.074   9.738045E-7
     6233.851   9.839185E-7
     6234.628   9.940337E-7
     6235.408   1.004194E-6
     6236.186   1.014317E-6
     6236.962   1.024435E-6
     6237.743   1.034605E-6
     6238.521   1.044731E-6
     6239.302   1.054909E-6
     6240.079   1.065040E-6
     6240.857   1.075220E-6
     6241.638   1.085445E-6
     6242.416   1.095627E-6
     6243.197   1.105855E-6
     6243.975   1.116039E-6
     6244.753   1.126234E-6
     6245.535   1.136474E-6
     6246.313   1.146670E-6
     6247.099   1.156959E-6
     6247.877   1.167166E-6
     6248.656   1.177374E-6
     6249.438   1.187623E-6
     6250.217   1.198034E-6
        6251.   1.208981E-6
     6251.778   1.219881E-6
     6252.558   1.230791E-6
      6253.34   1.241750E-6
      6254.12   1.252660E-6
     6254.902   1.263623E-6
     6255.682   1.274545E-6
     6256.461   1.285462E-6
     6257.245   1.296434E-6
     6258.024   1.307359E-6
