WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f656n
     4490.635   1.397622E-8
     4491.434   1.401241E-8
     4492.235   1.404875E-8
     4493.037   1.408509E-8
     4493.836   1.412134E-8
      4494.64   1.415782E-8
      4495.44   1.419411E-8
     4496.245   1.423064E-8
     4497.044   1.426696E-8
     4497.847   1.430340E-8
     4498.649   1.433987E-8
     4499.452   1.437636E-8
     4500.252   1.440452E-8
     4501.055   1.441487E-8
     4501.858   1.442524E-8
     4502.662   1.443560E-8
     4503.463   1.444593E-8
     4504.266   1.445629E-8
      4505.07   1.446665E-8
     4505.872   1.447699E-8
     4506.675   1.448735E-8
     4507.477   1.449768E-8
     4508.284   1.450808E-8
     4509.086   1.451841E-8
      4509.89   1.452878E-8
     4510.695   1.452895E-8
       4511.5   1.452750E-8
     4512.305   1.452603E-8
     4513.107   1.452455E-8
     4513.913   1.452303E-8
     4514.718   1.452150E-8
     4515.521   1.451995E-8
      4516.33   1.451838E-8
     4517.133   1.451679E-8
     4517.939   1.451517E-8
     4518.745   1.451354E-8
     4519.549   1.451189E-8
     4520.358   1.451411E-8
     4521.162   1.452121E-8
     4521.969   1.452831E-8
     4522.776   1.453542E-8
      4523.58   1.454249E-8
     4524.387   1.454959E-8
     4525.195   1.455668E-8
        4526.   1.456374E-8
      4526.81   1.457084E-8
     4527.615   1.457790E-8
     4528.423   1.458497E-8
     4529.231   1.459203E-8
     4530.037   1.460073E-8
     4530.845   1.464453E-8
     4531.653   1.468840E-8
     4532.462   1.473233E-8
     4533.268   1.477617E-8
     4534.077   1.482022E-8
     4534.886   1.486433E-8
     4535.695   1.490849E-8
     4536.504   1.495269E-8
     4537.312   1.499685E-8
     4538.121   1.504118E-8
     4538.931   1.508560E-8
     4539.738   1.512991E-8
     4540.551   1.521034E-8
     4541.358   1.530729E-8
     4542.167   1.540444E-8
     4542.979   1.550231E-8
     4543.788   1.559972E-8
     4544.601   1.569786E-8
     4545.409   1.579560E-8
     4546.218   1.589347E-8
     4547.031   1.599207E-8
      4547.84   1.609027E-8
     4548.652   1.618890E-8
     4549.463   1.628766E-8
     4550.275   1.637981E-8
     4551.084   1.645851E-8
     4551.896   1.653759E-8
     4552.709   1.661683E-8
     4553.521   1.669617E-8
     4554.331   1.677533E-8
     4555.144   1.685493E-8
     4555.957   1.693458E-8
      4556.77   1.701438E-8
      4557.58   1.709405E-8
     4558.396   1.717435E-8
     4559.207   1.725427E-8
     4560.018   1.733313E-8
     4560.834   1.736099E-8
     4561.646   1.738871E-8
     4562.459   1.741655E-8
     4563.273   1.744440E-8
     4564.085   1.747220E-8
     4564.902   1.750020E-8
     4565.714   1.752806E-8
     4566.526   1.755596E-8
     4567.344   1.758406E-8
     4568.156   1.761198E-8
     4568.971   1.764005E-8
     4569.786   1.766812E-8
     4570.602   1.767418E-8
     4571.417   1.767236E-8
      4572.23   1.767053E-8
     4573.046   1.766867E-8
     4573.862   1.766679E-8
     4574.676   1.766489E-8
     4575.492   1.766297E-8
     4576.309   1.766101E-8
     4577.125   1.765904E-8
     4577.939   1.765705E-8
     4578.759   1.765502E-8
     4579.573   1.765299E-8
     4580.391   1.764257E-8
     4581.208   1.762299E-8
     4582.022   1.760341E-8
      4582.84   1.758371E-8
     4583.658   1.756396E-8
     4584.473   1.754423E-8
     4585.294   1.752431E-8
     4586.109   1.750448E-8
     4586.928   1.748452E-8
     4587.747   1.746450E-8
     4588.562   1.744450E-8
     4589.384   1.742433E-8
       4590.2   1.741020E-8
     4591.019   1.741447E-8
     4591.838   1.741873E-8
     4592.655   1.742296E-8
     4593.475   1.742719E-8
     4594.294   1.743141E-8
     4595.114   1.743562E-8
     4595.932   1.743981E-8
     4596.751   1.744399E-8
     4597.572   1.744817E-8
     4598.392   1.745233E-8
     4599.212   1.745648E-8
     4600.031   1.746182E-8
     4600.852   1.749828E-8
     4601.672   1.753477E-8
     4602.491   1.757121E-8
     4603.312   1.760779E-8
     4604.134   1.764441E-8
     4604.953   1.768096E-8
     4605.777   1.771778E-8
     4606.596   1.775442E-8
     4607.421   1.779134E-8
      4608.24   1.782805E-8
      4609.06   1.786482E-8
     4609.885   1.790185E-8
     4610.705   1.796971E-8
     4611.525   1.804273E-8
     4612.351   1.811627E-8
     4613.171   1.818947E-8
     4613.994   1.826301E-8
     4614.817   1.833665E-8
     4615.641   1.841042E-8
     4616.464   1.848423E-8
     4617.286   1.855796E-8
     4618.109   1.863200E-8
     4618.934   1.870618E-8
     4619.758   1.878044E-8
      4620.58   1.886986E-8
     4621.404   1.896614E-8
     4622.229   1.906248E-8
     4623.051   1.915871E-8
     4623.878   1.925570E-8
     4624.701   1.935217E-8
     4625.526   1.944911E-8
     4626.352   1.954623E-8
     4627.174   1.964313E-8
     4628.002   1.974079E-8
     4628.826   1.983799E-8
     4629.649   1.993536E-8
     4630.478   2.000097E-8
     4631.302   2.004256E-8
     4632.128   2.008432E-8
     4632.955   2.012615E-8
     4633.779   2.016789E-8
     4634.608   2.020992E-8
     4635.433   2.025176E-8
     4636.259   2.029375E-8
     4637.087   2.033583E-8
     4637.912   2.037780E-8
     4638.739   2.041996E-8
     4639.567   2.046215E-8
     4640.395   2.046123E-8
      4641.22   2.041298E-8
     4642.048   2.036449E-8
     4642.876   2.031592E-8
     4643.705   2.026722E-8
     4644.534   2.021843E-8
      4645.36   2.016969E-8
     4646.189   2.012069E-8
     4647.018   2.007160E-8
     4647.844   2.002258E-8
     4648.676   1.997313E-8
     4649.503   1.992388E-8
     4650.331   1.986121E-8
     4651.163   1.977792E-8
      4651.99   1.969494E-8
     4652.823   1.961131E-8
      4653.65   1.952804E-8
     4654.478   1.944463E-8
     4655.311   1.936053E-8
     4656.139   1.927679E-8
      4656.97   1.919262E-8
     4657.801   1.910830E-8
      4658.63   1.902409E-8
     4659.461   1.893948E-8
     4660.292   1.886295E-8
     4661.124   1.880150E-8
     4661.956   1.873995E-8
     4662.785   1.867847E-8
     4663.617   1.861667E-8
     4664.449   1.855472E-8
     4665.281   1.849270E-8
     4666.111   1.843073E-8
     4666.944   1.836846E-8
     4667.776   1.830608E-8
     4668.607   1.824374E-8
     4669.442   1.818093E-8
     4670.273   1.813031E-8
     4671.104   1.810398E-8
      4671.94   1.807745E-8
     4672.771   1.805100E-8
     4673.607   1.802434E-8
     4674.439   1.799777E-8
      4675.27   1.797116E-8
     4676.107   1.794431E-8
     4676.939   1.791756E-8
     4677.773   1.789068E-8
     4678.608   1.786374E-8
      4679.44   1.783680E-8
     4680.275   1.782310E-8
      4681.11   1.783654E-8
     4681.946   1.784998E-8
     4682.781   1.786343E-8
     4683.617   1.787688E-8
      4684.45   1.789029E-8
     4685.286   1.790375E-8
     4686.122   1.791721E-8
     4686.955   1.793063E-8
     4687.792   1.794411E-8
     4688.628   1.795759E-8
     4689.462   1.797102E-8
     4690.301   1.799873E-8
     4691.136   1.805150E-8
     4691.976   1.810468E-8
      4692.81   1.815756E-8
     4693.645   1.821054E-8
     4694.485   1.826388E-8
      4695.32   1.831697E-8
     4696.155   1.837015E-8
     4696.996   1.842369E-8
     4697.831   1.847699E-8
     4698.669   1.853052E-8
     4699.508   1.858411E-8
     4700.347   1.864098E-8
     4701.185   1.870241E-8
     4702.021   1.876376E-8
      4702.86   1.882535E-8
       4703.7   1.888706E-8
     4704.539   1.894883E-8
     4705.376   1.901049E-8
     4706.215   1.907240E-8
     4707.055   1.913441E-8
     4707.893   1.919631E-8
     4708.732   1.925846E-8
     4709.573   1.932071E-8
     4710.413   1.938150E-8
     4711.253   1.944073E-8
     4712.092   1.949990E-8
     4712.935   1.955948E-8
     4713.773   1.961878E-8
     4714.612   1.967814E-8
     4715.456   1.973795E-8
     4716.294   1.979747E-8
     4717.133   1.985706E-8
     4717.978   1.991710E-8
     4718.817   1.997684E-8
     4719.662   2.003704E-8
     4720.501   2.008577E-8
     4721.343   2.012716E-8
     4722.186   2.016861E-8
     4723.026   2.020996E-8
     4723.869   2.025149E-8
     4724.711   2.029305E-8
     4725.552   2.033454E-8
     4726.395   2.037621E-8
     4727.238   2.041792E-8
     4728.082   2.045968E-8
     4728.926   2.050149E-8
      4729.77   2.054334E-8
     4730.611   2.056561E-8
     4731.455   2.058057E-8
     4732.299   2.059553E-8
     4733.141   2.061045E-8
     4733.988   2.062547E-8
      4734.83   2.064040E-8
     4735.672   2.065533E-8
      4736.52   2.067037E-8
     4737.363   2.068531E-8
      4738.21   2.070035E-8
     4739.053   2.071530E-8
     4739.896   2.073026E-8
     4740.745   2.077420E-8
     4741.588   2.082194E-8
     4742.434   2.086988E-8
      4743.28   2.091787E-8
     4744.124   2.096577E-8
     4744.971   2.101388E-8
     4745.817   2.106204E-8
     4746.662   2.111011E-8
     4747.511   2.115853E-8
     4748.355   2.120669E-8
     4749.203   2.125506E-8
      4750.05   2.130514E-8
     4750.898   2.138105E-8
     4751.743   2.145681E-8
     4752.591   2.153288E-8
     4753.439   2.160909E-8
     4754.285   2.168515E-8
     4755.135   2.176173E-8
     4755.981   2.183801E-8
      4756.83   2.191459E-8
     4757.679   2.199126E-8
     4758.525   2.206779E-8
     4759.376   2.214489E-8
     4760.223   2.222079E-8
      4761.07   2.229441E-8
     4761.922   2.236863E-8
      4762.77   2.244245E-8
     4763.619   2.251658E-8
     4764.469   2.259082E-8
     4765.317   2.266494E-8
     4766.169   2.273956E-8
     4767.018   2.281387E-8
     4767.868   2.288848E-8
     4768.719   2.296317E-8
     4769.567   2.303774E-8
     4770.418   2.312518E-8
     4771.269   2.322571E-8
     4772.121   2.332642E-8
      4772.97   2.342696E-8
     4773.821   2.352790E-8
     4774.673   2.362896E-8
     4775.525   2.373020E-8
     4776.377   2.383154E-8
     4777.227   2.393272E-8
     4778.079   2.403435E-8
     4778.932   2.413611E-8
     4779.782   2.423769E-8
     4780.637   2.434805E-8
     4781.488   2.446066E-8
     4782.338   2.457339E-8
     4783.194   2.468697E-8
     4784.045   2.479996E-8
     4784.901   2.491386E-8
     4785.752   2.502717E-8
     4786.604   2.514069E-8
      4787.46   2.525498E-8
     4788.312   2.536875E-8
     4789.167   2.548305E-8
     4790.021   2.559698E-8
     4790.873   2.569116E-8
     4791.728   2.578576E-8
     4792.583   2.588047E-8
     4793.438   2.597528E-8
     4794.293   2.607025E-8
     4795.146   2.616506E-8
     4796.002   2.626024E-8
     4796.858   2.635558E-8
     4797.714   2.645103E-8
     4798.567   2.654624E-8
     4799.426   2.664222E-8
      4800.28   2.672778E-8
     4801.134   2.679294E-8
     4801.993   2.685857E-8
     4802.847   2.692384E-8
     4803.704   2.698941E-8
     4804.562   2.705508E-8
     4805.416   2.712058E-8
     4806.276   2.718657E-8
     4807.131   2.725225E-8
     4807.986   2.731801E-8
     4808.847   2.738424E-8
     4809.702   2.745014E-8
     4810.561   2.747429E-8
     4811.418   2.747612E-8
     4812.274   2.747791E-8
     4813.136   2.747969E-8
     4813.992   2.748144E-8
     4814.851   2.748318E-8
      4815.71   2.748489E-8
     4816.567   2.748659E-8
     4817.426   2.748827E-8
     4818.286   2.748992E-8
     4819.146   2.749155E-8
     4820.003   2.749292E-8
     4820.863   2.742447E-8
     4821.723   2.735587E-8
     4822.581   2.728735E-8
     4823.444   2.721832E-8
     4824.302   2.714958E-8
     4825.163   2.708049E-8
     4826.024   2.701123E-8
     4826.882   2.694211E-8
     4827.746   2.687245E-8
     4828.605   2.680306E-8
     4829.467   2.673331E-8
     4830.328   2.664354E-8
     4831.188   2.652143E-8
      4832.05   2.639874E-8
     4832.912   2.627593E-8
     4833.771   2.615321E-8
     4834.637   2.602954E-8
     4835.497   2.590646E-8
     4836.359   2.578278E-8
     4837.223   2.565884E-8
     4838.085   2.553480E-8
     4838.946   2.541085E-8
      4839.81   2.528637E-8
     4840.673   2.514856E-8
     4841.534   2.500733E-8
     4842.398   2.486533E-8
     4843.262   2.472321E-8
     4844.126   2.458080E-8
     4844.991   2.443819E-8
     4845.853   2.429578E-8
     4846.717   2.415268E-8
     4847.582   2.400937E-8
     4848.444   2.386626E-8
     4849.312   2.372197E-8
     4850.175   2.358617E-8
     4851.041   2.348016E-8
     4851.906   2.337404E-8
     4852.769   2.326801E-8
     4853.638   2.316116E-8
     4854.501   2.305482E-8
     4855.364   2.294832E-8
     4856.233   2.284095E-8
     4857.097   2.273408E-8
     4857.964   2.262669E-8
     4858.831   2.251909E-8
     4859.698   2.241139E-8
     4860.562   2.233240E-8
      4861.43   2.226851E-8
     4862.297   2.220452E-8
     4863.165   2.214040E-8
      4864.03   2.207634E-8
     4864.897   2.201201E-8
     4865.766   2.194755E-8
     4866.634   2.188298E-8
       4867.5   2.181850E-8
     4868.371   2.175351E-8
     4869.237   2.168879E-8
     4870.103   2.162881E-8
     4870.975   2.160448E-8
     4871.841   2.158024E-8
     4872.713   2.155581E-8
      4873.58   2.153145E-8
     4874.447   2.150706E-8
     4875.319   2.148246E-8
     4876.187   2.145797E-8
     4877.057   2.143333E-8
     4877.927   2.140866E-8
     4878.794   2.138400E-8
     4879.665   2.135921E-8
     4880.536   2.136651E-8
     4881.407   2.139393E-8
     4882.278   2.142137E-8
     4883.146   2.144873E-8
     4884.018   2.147622E-8
     4884.889   2.150374E-8
     4885.761   2.153126E-8
      4886.63   2.155873E-8
     4887.501   2.158629E-8
     4888.374   2.161389E-8
     4889.243   2.164142E-8
     4890.118   2.167642E-8
     4890.988   2.175754E-8
     4891.861   2.183897E-8
     4892.734   2.192054E-8
     4893.604   2.200192E-8
     4894.478   2.208371E-8
     4895.351   2.216554E-8
     4896.222   2.224727E-8
     4897.098   2.232954E-8
     4897.969   2.241145E-8
     4898.843   2.249371E-8
     4899.717   2.257611E-8
     4900.589   2.270302E-8
     4901.466   2.285246E-8
     4902.338   2.300123E-8
     4903.212   2.315060E-8
     4904.087   2.330022E-8
     4904.959   2.344951E-8
     4905.835   2.359956E-8
      4906.71   2.374978E-8
     4907.586   2.390017E-8
     4908.459   2.405032E-8
     4909.334   2.420105E-8
      4910.21   2.435814E-8
     4911.087   2.453480E-8
     4911.963   2.471156E-8
     4912.837   2.488813E-8
     4913.713   2.506540E-8
      4914.59   2.524297E-8
     4915.464   2.542015E-8
     4916.344   2.559873E-8
     4917.219   2.577641E-8
     4918.093   2.595431E-8
     4918.974   2.613359E-8
     4919.849   2.631199E-8
     4920.729   2.647834E-8
     4921.604   2.664100E-8
      4922.48   2.680394E-8
     4923.361   2.696815E-8
     4924.237   2.713146E-8
     4925.116   2.729559E-8
     4925.995   2.745990E-8
     4926.871   2.762385E-8
      4927.75   2.778861E-8
     4928.629   2.795348E-8
     4929.508   2.811863E-8
     4930.388   2.825779E-8
     4931.265   2.836345E-8
     4932.145   2.846958E-8
     4933.025   2.857582E-8
     4933.905   2.868224E-8
     4934.783   2.878846E-8
     4935.664   2.889510E-8
     4936.544   2.900190E-8
     4937.422   2.910846E-8
     4938.306   2.921584E-8
     4939.185   2.932268E-8
     4940.066   2.942550E-8
     4940.947   2.947293E-8
     4941.826   2.952025E-8
     4942.711   2.956793E-8
      4943.59   2.961533E-8
     4944.469   2.966280E-8
     4945.354   2.971061E-8
     4946.234   2.975815E-8
     4947.117   2.980591E-8
        4948.   2.985371E-8
     4948.882   2.990155E-8
     4949.765   2.994942E-8
     4950.646   2.997505E-8
     4951.529   2.999268E-8
     4952.413   3.001031E-8
     4953.293   3.002788E-8
     4954.177   3.004552E-8
     4955.062   3.006316E-8
     4955.946   3.008080E-8
     4956.827   3.009839E-8
     4957.712   3.011604E-8
     4958.596   3.013369E-8
     4959.481   3.015134E-8
     4960.366   3.016407E-8
     4961.249   3.016978E-8
     4962.134   3.017549E-8
     4963.019   3.018119E-8
     4963.902   3.018686E-8
     4964.791   3.019255E-8
     4965.673   3.019818E-8
     4966.557   3.020381E-8
     4967.446   3.020946E-8
      4968.33   3.021506E-8
     4969.219   3.022068E-8
     4970.103   3.022856E-8
     4970.989   3.025413E-8
     4971.876   3.027972E-8
     4972.761   3.030523E-8
     4973.648   3.033084E-8
     4974.536   3.035647E-8
      4975.42   3.038203E-8
     4976.308   3.040768E-8
     4977.196   3.043336E-8
     4978.084   3.045904E-8
      4978.97   3.048466E-8
     4979.861   3.051044E-8
     4980.747   3.054876E-8
     4981.636   3.058958E-8
     4982.524   3.063042E-8
     4983.411   3.067118E-8
       4984.3   3.071213E-8
     4985.189   3.075309E-8
     4986.076   3.079395E-8
     4986.969   3.083512E-8
     4987.856   3.087607E-8
     4988.746   3.091715E-8
     4989.636   3.095829E-8
     4990.523   3.098444E-8
     4991.417   3.100034E-8
     4992.305   3.101614E-8
     4993.195   3.103198E-8
     4994.086   3.104783E-8
     4994.975   3.106363E-8
     4995.866   3.107948E-8
     4996.757   3.109533E-8
     4997.646   3.111113E-8
     4998.538   3.112697E-8
      4999.43   3.114283E-8
     5000.322   3.116156E-8
     5001.214   3.118538E-8
     5002.106   3.120921E-8
     5002.997   3.123299E-8
     5003.889   3.125683E-8
     5004.782   3.128070E-8
     5005.672   3.130448E-8
     5006.565   3.132835E-8
     5007.459   3.135223E-8
      5008.35   3.137604E-8
     5009.246   3.140001E-8
     5010.137   3.141939E-8
     5011.034   3.141435E-8
     5011.925   3.140930E-8
     5012.817   3.140420E-8
     5013.714   3.139905E-8
     5014.606   3.139386E-8
     5015.498   3.138865E-8
     5016.396   3.138337E-8
     5017.288   3.137808E-8
     5018.183   3.137272E-8
     5019.079   3.136733E-8
     5019.974   3.136190E-8
      5020.87   3.122379E-8
     5021.763   3.108181E-8
     5022.659   3.093921E-8
     5023.555   3.079636E-8
     5024.452   3.065321E-8
     5025.345   3.051028E-8
     5026.242   3.036658E-8
     5027.139   3.022262E-8
     5028.033   3.007890E-8
     5028.933   2.993401E-8
     5029.828   2.978973E-8
     5030.725   2.956123E-8
     5031.623   2.931239E-8
     5032.518   2.906396E-8
     5033.418   2.881366E-8
     5034.314   2.856432E-8
     5035.209   2.831461E-8
     5036.111   2.806287E-8
     5037.006   2.781237E-8
     5037.902   2.756136E-8
     5038.804   2.730830E-8
     5039.701   2.705638E-8
     5040.603   2.679904E-8
       5041.5   2.654095E-8
     5042.399   2.628176E-8
     5043.299   2.602203E-8
     5044.196   2.576276E-8
     5045.096   2.550224E-8
     5045.996   2.524117E-8
     5046.896   2.497972E-8
     5047.794   2.471871E-8
     5048.695   2.445630E-8
     5049.596   2.419350E-8
     5050.497   2.392968E-8
     5051.398   2.366479E-8
     5052.296   2.340037E-8
     5053.198   2.313468E-8
       5054.1   2.286845E-8
     5054.999   2.260269E-8
     5055.903   2.233480E-8
     5056.803   2.206809E-8
     5057.702   2.180098E-8
     5058.607   2.153173E-8
     5059.507   2.126368E-8
     5060.413   2.102877E-8
     5061.313   2.083686E-8
     5062.213   2.064457E-8
      5063.12   2.045073E-8
      5064.02   2.025785E-8
     5064.924   2.006393E-8
     5065.828   1.986973E-8
     5066.729   1.967586E-8
     5067.633   1.948097E-8
     5068.537   1.928577E-8
     5069.441   1.909029E-8
     5070.346   1.893299E-8
     5071.248   1.883807E-8
     5072.153   1.874269E-8
     5073.058   1.864715E-8
     5073.963   1.855142E-8
     5074.866   1.845579E-8
     5075.771   1.835974E-8
     5076.677   1.826349E-8
      5077.58   1.816735E-8
     5078.489   1.807049E-8
     5079.392   1.797404E-8
     5080.298   1.789059E-8
     5081.205   1.783443E-8
     5082.109   1.777835E-8
     5083.019   1.772181E-8
     5083.923   1.766551E-8
     5084.827   1.760912E-8
     5085.737   1.755226E-8
     5086.642   1.749568E-8
     5087.549   1.743878E-8
     5088.457   1.738179E-8
     5089.362   1.732486E-8
     5090.273   1.727084E-8
     5091.179   1.722491E-8
     5092.087   1.717876E-8
     5092.996   1.713250E-8
     5093.904   1.708615E-8
     5094.811   1.703986E-8
      5095.72   1.699333E-8
     5096.629   1.694672E-8
     5097.536   1.690015E-8
     5098.445   1.685335E-8
     5099.355   1.680648E-8
     5100.265   1.676543E-8
     5101.175   1.673869E-8
     5102.083   1.671198E-8
     5102.996   1.668505E-8
     5103.903   1.665823E-8
     5104.811   1.663136E-8
     5105.725   1.660426E-8
     5106.633   1.657727E-8
     5107.542   1.655021E-8
     5108.456   1.652293E-8
     5109.364   1.649577E-8
     5110.279   1.648022E-8
     5111.188   1.649159E-8
     5112.097   1.650297E-8
     5113.012   1.651441E-8
     5113.921   1.652579E-8
     5114.834   1.653721E-8
     5115.747   1.654863E-8
      5116.66   1.656005E-8
      5117.57   1.657144E-8
     5118.483   1.658287E-8
     5119.396   1.659430E-8
      5120.31   1.662015E-8
     5121.221   1.667403E-8
     5122.134   1.672811E-8
     5123.048   1.678229E-8
     5123.962   1.683652E-8
     5124.874   1.689067E-8
     5125.791   1.694519E-8
     5126.703   1.699949E-8
     5127.615   1.705381E-8
     5128.533   1.710857E-8
     5129.445   1.716305E-8
      5130.36   1.722828E-8
     5131.275   1.730972E-8
     5132.188   1.739108E-8
     5133.107   1.747302E-8
      5134.02   1.755457E-8
     5134.936   1.763648E-8
     5135.853   1.771853E-8
     5136.766   1.780041E-8
     5137.683   1.788266E-8
     5138.599   1.796500E-8
     5139.513   1.804721E-8
     5140.431   1.812820E-8
     5141.348   1.820740E-8
     5142.265   1.828673E-8
     5143.183   1.836615E-8
     5144.101   1.844571E-8
     5145.016   1.852511E-8
     5145.934   1.860485E-8
     5146.852   1.868468E-8
     5147.767   1.876439E-8
     5148.688   1.884472E-8
     5149.604   1.892465E-8
     5150.521   1.898927E-8
     5151.442   1.904257E-8
     5152.359   1.909562E-8
     5153.278   1.914889E-8
     5154.198   1.920222E-8
     5155.114   1.925544E-8
     5156.037   1.930908E-8
     5156.954   1.936243E-8
     5157.875   1.941604E-8
     5158.795   1.946970E-8
     5159.712   1.952325E-8
     5160.633   1.955405E-8
     5161.554   1.957441E-8
     5162.472   1.959473E-8
     5163.396   1.961518E-8
     5164.314   1.963552E-8
     5165.236   1.965596E-8
     5166.158   1.967638E-8
      5167.08   1.969684E-8
     5167.999   1.971723E-8
     5168.921   1.973772E-8
     5169.843   1.975821E-8
     5170.763   1.975074E-8
     5171.688   1.973742E-8
     5172.608   1.972414E-8
     5173.531   1.971078E-8
     5174.455   1.969739E-8
     5175.375   1.968400E-8
     5176.301   1.967049E-8
     5177.222   1.965702E-8
     5178.143   1.964352E-8
      5179.07   1.962990E-8
     5179.991   1.961632E-8
     5180.915   1.958334E-8
      5181.84   1.955008E-8
     5182.762   1.951687E-8
     5183.689   1.948340E-8
     5184.611   1.945004E-8
     5185.536   1.941654E-8
     5186.461   1.938296E-8
     5187.384   1.934940E-8
      5188.31   1.931568E-8
     5189.235   1.928191E-8
     5190.162   1.924870E-8
     5191.085   1.921861E-8
     5192.011   1.918836E-8
     5192.938   1.915806E-8
     5193.864   1.912769E-8
     5194.788   1.909735E-8
     5195.715   1.906687E-8
     5196.642   1.903631E-8
     5197.569   1.900569E-8
     5198.494   1.897512E-8
     5199.424   1.894427E-8
     5200.349   1.891728E-8
     5201.274   1.889635E-8
     5202.205   1.887524E-8
      5203.13   1.885422E-8
     5204.062   1.883301E-8
     5204.988   1.881189E-8
     5205.914   1.879072E-8
     5206.845   1.876938E-8
     5207.771   1.874812E-8
     5208.701   1.872675E-8
      5209.63   1.870533E-8
     5210.557   1.868545E-8
     5211.486   1.866649E-8
     5212.417   1.864747E-8
     5213.347   1.862841E-8
     5214.277   1.860932E-8
     5215.204   1.859024E-8
     5216.135   1.857105E-8
     5217.065   1.855182E-8
     5217.997   1.853254E-8
     5218.925   1.851329E-8
     5219.856   1.849392E-8
     5220.788   1.846167E-8
     5221.716   1.842712E-8
     5222.651   1.839229E-8
      5223.58   1.835761E-8
     5224.512   1.832275E-8
     5225.444   1.828783E-8
     5226.374   1.825294E-8
     5227.309   1.821777E-8
     5228.239   1.818276E-8
     5229.169   1.814767E-8
     5230.105   1.811487E-8
     5231.035   1.810250E-8
     5231.969   1.809006E-8
     5232.902   1.807759E-8
     5233.833   1.806511E-8
      5234.77   1.805253E-8
     5235.701   1.803999E-8
     5236.635   1.802738E-8
     5237.569   1.801474E-8
     5238.501   1.800210E-8
     5239.436   1.798939E-8
     5240.371   1.798733E-8
     5241.306   1.800154E-8
     5242.238   1.801571E-8
     5243.176   1.802997E-8
     5244.109   1.804416E-8
     5245.045   1.805839E-8
     5245.981   1.807263E-8
     5246.914   1.808683E-8
      5247.85   1.810107E-8
     5248.787   1.811534E-8
      5249.72   1.812955E-8
      5250.66   1.814300E-8
     5251.594   1.815599E-8
     5252.531   1.816902E-8
     5253.468   1.818206E-8
     5254.403   1.819507E-8
     5255.343   1.820816E-8
     5256.278   1.822117E-8
     5257.213   1.823419E-8
     5258.154   1.824729E-8
     5259.089   1.826032E-8
     5260.028   1.827297E-8
     5260.966   1.827156E-8
     5261.902   1.827014E-8
     5262.841   1.826870E-8
      5263.78   1.826725E-8
     5264.719   1.826577E-8
     5265.659   1.826429E-8
     5266.596   1.826279E-8
     5267.535   1.826126E-8
     5268.475   1.825973E-8
     5269.415   1.825817E-8
     5270.353   1.826898E-8
     5271.293   1.830042E-8
     5272.233   1.833189E-8
     5273.171   1.836330E-8
     5274.115   1.839494E-8
     5275.053   1.842641E-8
     5275.998   1.845811E-8
     5276.936   1.848964E-8
     5277.875   1.852120E-8
     5278.819   1.855300E-8
     5279.758   1.858462E-8
     5280.698   1.864584E-8
     5281.643   1.871776E-8
     5282.582   1.878935E-8
     5283.525   1.886128E-8
     5284.468   1.893328E-8
     5285.411   1.900537E-8
     5286.354   1.907752E-8
     5287.294   1.914957E-8
     5288.237   1.922192E-8
     5289.181   1.929439E-8
     5290.122   1.936582E-8
     5291.066   1.943168E-8
      5292.01   1.949760E-8
     5292.954   1.956362E-8
     5293.896   1.962954E-8
     5294.843   1.969590E-8
     5295.785   1.976196E-8
      5296.73   1.982829E-8
     5297.675   1.989472E-8
     5298.618   1.996101E-8
     5299.566   2.002779E-8
     5300.509   2.007242E-8
     5301.452   2.009846E-8
       5302.4   2.012468E-8
     5303.344   2.015076E-8
      5304.29   2.017696E-8
     5305.236   2.020316E-8
      5306.18   2.022931E-8
     5307.127   2.025556E-8
     5308.074   2.028184E-8
     5309.021   2.030814E-8
     5309.968   2.033445E-8
     5310.913   2.031738E-8
      5311.86   2.029873E-8
     5312.809   2.028001E-8
     5313.753   2.026132E-8
     5314.702   2.024252E-8
      5315.65   2.022369E-8
     5316.599   2.020480E-8
     5317.544   2.018595E-8
     5318.496   2.016692E-8
     5319.442   2.014798E-8
     5320.391   2.012492E-8
      5321.34   2.009608E-8
     5322.287   2.006726E-8
     5323.237   2.003830E-8
     5324.187   2.000930E-8
     5325.134   1.998032E-8
     5326.087   1.995110E-8
     5327.034   1.992202E-8
     5327.985   1.989278E-8
     5328.936   1.986349E-8
     5329.883   1.983424E-8
     5330.837   1.979135E-8
     5331.786   1.974680E-8
     5332.737   1.970204E-8
     5333.688   1.965719E-8
     5334.637   1.961241E-8
     5335.589   1.956740E-8
     5336.542   1.952233E-8
     5337.494   1.947717E-8
     5338.443   1.943209E-8
     5339.396   1.938678E-8
     5340.348   1.935366E-8
     5341.301   1.934179E-8
     5342.254   1.932989E-8
     5343.205   1.931800E-8
     5344.158   1.930604E-8
     5345.111   1.929405E-8
     5346.063   1.928206E-8
     5347.019   1.926997E-8
      5347.97   1.925793E-8
     5348.922   1.924584E-8
     5349.879   1.923366E-8
     5350.831   1.929267E-8
     5351.789   1.936257E-8
      5352.74   1.943209E-8
     5353.692   1.950171E-8
     5354.651   1.957186E-8
     5355.604   1.964166E-8
     5356.559   1.971174E-8
     5357.515   1.978189E-8
