WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f814w
     4839.637   2.715157E-7
      4840.11   2.717996E-7
      4840.58   2.720695E-7
     4841.053   2.723409E-7
     4841.526   2.726124E-7
     4841.997   2.728822E-7
      4842.47   2.731540E-7
      4842.94   2.734240E-7
     4843.411   2.736941E-7
     4843.884   2.739656E-7
     4844.358   2.742374E-7
     4844.831   2.745087E-7
     4845.302   2.747789E-7
     4845.775   2.750503E-7
     4846.247   2.753206E-7
      4846.72   2.755923E-7
     4847.191   2.758622E-7
     4847.662   2.761322E-7
     4848.136   2.764037E-7
     4848.609   2.766755E-7
     4849.081   2.769459E-7
     4849.552   2.772161E-7
     4850.028   2.774894E-7
       4850.5   2.777578E-7
     4850.971   2.780264E-7
     4851.445   2.782965E-7
     4851.919   2.785665E-7
     4852.391   2.788351E-7
     4852.862   2.791040E-7
     4853.336   2.793742E-7
     4853.811   2.796443E-7
     4854.282   2.799128E-7
     4854.757   2.801828E-7
     4855.229   2.804512E-7
     4855.703   2.807213E-7
     4856.175   2.809900E-7
     4856.649   2.812604E-7
     4857.122   2.815294E-7
     4857.593   2.817979E-7
     4858.068   2.820682E-7
     4858.543   2.823385E-7
     4859.018   2.826085E-7
      4859.49   2.828772E-7
     4859.965   2.831477E-7
     4860.437   2.834385E-7
     4860.909   2.837310E-7
     4861.384   2.840256E-7
     4861.859   2.843202E-7
     4862.334   2.846149E-7
     4862.807   2.849080E-7
     4863.282   2.852027E-7
     4863.755   2.854960E-7
      4864.23   2.857906E-7
     4864.703   2.860837E-7
     4865.175   2.863769E-7
     4865.651   2.866718E-7
     4866.124   2.869651E-7
     4866.599   2.872605E-7
     4867.075   2.875559E-7
      4867.55   2.878512E-7
     4868.023   2.881449E-7
     4868.497   2.884385E-7
     4868.972   2.887338E-7
     4869.445   2.890276E-7
     4869.921   2.893233E-7
     4870.397   2.896013E-7
     4870.871   2.898748E-7
     4871.346   2.901493E-7
      4871.82   2.904226E-7
     4872.296   2.906974E-7
      4872.77   2.909709E-7
     4873.246   2.912457E-7
     4873.719   2.915191E-7
     4874.195   2.917940E-7
     4874.669   2.920676E-7
     4875.143   2.923410E-7
     4875.622   2.926174E-7
     4876.096   2.928909E-7
     4876.572   2.931659E-7
     4877.046   2.934392E-7
     4877.522   2.937141E-7
     4877.997   2.939875E-7
     4878.473   2.942627E-7
      4878.95   2.945378E-7
     4879.424   2.948114E-7
     4879.901   2.950867E-7
     4880.375   2.953646E-7
     4880.852   2.956454E-7
     4881.326   2.959244E-7
     4881.803   2.962050E-7
     4882.278   2.964844E-7
     4882.752   2.967637E-7
     4883.229   2.970449E-7
     4883.704   2.973239E-7
     4884.181   2.976049E-7
     4884.658   2.978856E-7
     4885.133   2.981648E-7
      4885.61   2.984461E-7
     4886.085   2.987256E-7
     4886.562   2.990067E-7
     4887.038   2.992864E-7
     4887.515   2.995674E-7
     4887.993   2.998486E-7
     4888.468   3.001279E-7
     4888.945   3.004089E-7
      4889.42   3.006888E-7
     4889.898   3.009701E-7
     4890.374   3.012616E-7
     4890.849   3.015562E-7
     4891.327   3.018527E-7
     4891.802   3.021476E-7
      4892.28   3.024443E-7
     4892.758   3.027411E-7
     4893.236   3.030382E-7
     4893.711   3.033329E-7
      4894.19   3.036299E-7
     4894.666   3.039253E-7
     4895.141   3.042207E-7
      4895.62   3.045179E-7
     4896.098   3.048148E-7
     4896.576   3.051117E-7
     4897.052   3.054073E-7
     4897.531   3.057048E-7
     4898.007   3.060007E-7
     4898.482   3.062961E-7
     4898.961   3.065938E-7
     4899.437   3.068896E-7
     4899.916   3.071870E-7
     4900.392   3.074685E-7
     4900.871   3.077487E-7
     4901.347   3.080270E-7
     4901.826   3.083069E-7
     4902.305   3.085867E-7
     4902.782   3.088650E-7
     4903.261   3.091451E-7
     4903.737   3.094238E-7
     4904.217   3.097041E-7
     4904.696   3.099840E-7
     4905.172   3.102626E-7
     4905.652   3.105430E-7
     4906.128   3.108216E-7
     4906.608   3.111018E-7
     4907.084   3.113802E-7
     4907.564   3.116604E-7
     4908.041   3.119388E-7
     4908.521   3.122194E-7
     4908.998   3.124981E-7
     4909.475   3.127768E-7
     4909.955   3.130573E-7
     4910.435   3.133501E-7
     4910.914   3.136439E-7
     4911.392   3.139365E-7
     4911.872   3.142306E-7
     4912.349   3.145232E-7
     4912.826   3.148160E-7
     4913.309   3.151117E-7
     4913.786   3.154044E-7
     4914.267   3.156990E-7
     4914.744   3.159917E-7
     4915.222   3.162844E-7
     4915.702   3.165788E-7
      4916.18   3.168716E-7
      4916.66   3.171668E-7
     4917.138   3.174600E-7
     4917.616   3.177529E-7
     4918.096   3.180474E-7
     4918.577   3.183421E-7
     4919.058   3.186372E-7
     4919.536   3.189307E-7
     4920.016   3.192255E-7
     4920.494   3.195096E-7
     4920.973   3.197939E-7
     4921.453   3.200795E-7
     4921.934   3.203652E-7
     4922.415   3.206510E-7
     4922.894   3.209353E-7
     4923.375   3.212212E-7
     4923.853   3.215056E-7
     4924.334   3.217918E-7
     4924.813   3.220763E-7
     4925.292   3.223608E-7
     4925.772   3.226465E-7
     4926.251   3.229312E-7
     4926.733   3.232174E-7
     4927.211   3.235018E-7
     4927.696   3.237896E-7
     4928.174   3.240741E-7
     4928.653   3.243592E-7
     4929.135   3.246459E-7
     4929.614   3.249306E-7
     4930.096   3.252191E-7
     4930.575   3.255159E-7
     4931.057   3.258145E-7
     4931.539   3.261132E-7
     4932.018   3.264100E-7
       4932.5   3.267092E-7
     4932.979   3.270063E-7
     4933.461   3.273049E-7
      4933.94   3.276019E-7
     4934.423   3.279011E-7
     4934.902   3.281986E-7
     4935.382   3.284960E-7
     4935.864   3.287951E-7
     4936.346   3.290940E-7
     4936.829   3.293932E-7
     4937.309   3.296909E-7
     4937.791   3.299901E-7
     4938.271   3.302880E-7
     4938.753   3.305875E-7
     4939.233   3.308852E-7
     4939.716   3.311844E-7
     4940.199   3.314870E-7
     4940.679   3.317923E-7
     4941.162   3.320995E-7
     4941.642   3.324047E-7
     4942.125   3.327118E-7
     4942.605   3.330174E-7
     4943.085   3.333230E-7
     4943.568   3.336302E-7
     4944.049   3.339359E-7
     4944.532   3.342432E-7
     4945.015   3.345508E-7
     4945.498   3.348588E-7
     4945.979   3.351655E-7
     4946.459   3.354712E-7
     4946.943   3.357788E-7
     4947.423   3.360845E-7
     4947.907   3.363925E-7
     4948.391   3.367005E-7
     4948.872   3.370070E-7
     4949.355   3.373150E-7
     4949.836   3.376214E-7
      4950.32   3.379082E-7
     4950.801   3.381824E-7
     4951.282   3.384567E-7
     4951.766   3.387327E-7
      4952.25   3.390085E-7
     4952.731   3.392827E-7
     4953.212   3.395566E-7
     4953.699   3.398341E-7
      4954.18   3.401085E-7
     4954.665   3.403846E-7
     4955.146   3.406591E-7
      4955.63   3.409348E-7
     4956.112   3.412092E-7
     4956.596   3.414849E-7
      4957.08   3.417608E-7
     4957.562   3.420350E-7
     4958.046   3.423108E-7
     4958.528   3.425853E-7
      4959.01   3.428600E-7
     4959.495   3.431360E-7
     4959.979   3.434124E-7
     4960.461   3.437156E-7
     4960.943   3.440202E-7
     4961.428   3.443267E-7
      4961.91   3.446313E-7
     4962.395   3.449382E-7
      4962.88   3.452455E-7
     4963.362   3.455505E-7
     4963.848   3.458577E-7
      4964.33   3.461627E-7
     4964.815   3.464699E-7
     4965.297   3.467755E-7
     4965.783   3.470830E-7
     4966.268   3.473903E-7
      4966.75   3.476956E-7
     4967.236   3.480029E-7
     4967.718   3.483084E-7
     4968.204   3.486163E-7
     4968.687   3.489221E-7
     4969.172   3.492302E-7
     4969.655   3.495362E-7
     4970.138   3.498409E-7
     4970.624   3.501445E-7
     4971.109   3.504476E-7
     4971.595   3.507509E-7
     4972.079   3.510528E-7
     4972.564   3.513566E-7
     4973.047   3.516585E-7
     4973.531   3.519606E-7
     4974.017   3.522643E-7
     4974.503   3.525682E-7
     4974.989   3.528719E-7
     4975.473   3.531742E-7
     4975.958   3.534777E-7
     4976.442   3.537803E-7
     4976.926   3.540828E-7
     4977.412   3.543869E-7
     4977.896   3.546895E-7
     4978.382   3.549934E-7
     4978.866   3.552959E-7
     4979.353   3.555999E-7
     4979.839   3.559044E-7
     4980.323   3.561996E-7
      4980.81   3.564924E-7
     4981.294   3.567839E-7
     4981.781   3.570766E-7
     4982.265   3.573678E-7
     4982.751   3.576606E-7
     4983.238   3.579537E-7
     4983.723   3.582452E-7
      4984.21   3.585384E-7
     4984.694   3.588300E-7
     4985.181   3.591230E-7
     4985.666   3.594145E-7
     4986.153   3.597078E-7
     4986.637   3.599994E-7
     4987.125   3.602926E-7
     4987.609   3.605843E-7
     4988.094   3.608757E-7
     4988.584   3.611713E-7
     4989.069   3.614635E-7
     4989.557   3.617569E-7
     4990.042   3.620503E-7
     4990.529   3.623636E-7
     4991.014   3.626757E-7
     4991.499   3.629879E-7
     4991.987   3.633018E-7
     4992.475   3.636161E-7
     4992.959   3.639285E-7
     4993.448   3.642430E-7
     4993.933   3.645552E-7
     4994.421   3.648693E-7
     4994.906   3.651815E-7
     4995.395   3.654962E-7
      4995.88   3.658091E-7
     4996.365   3.661220E-7
     4996.854   3.664368E-7
     4997.342   3.667513E-7
      4997.83   3.670658E-7
     4998.316   3.673788E-7
     4998.804   3.676934E-7
      4999.29   3.680067E-7
     4999.778   3.683218E-7
     5000.264   3.683792E-7
     5000.753   3.682207E-7
     5001.242   3.680620E-7
     5001.728   3.679042E-7
     5002.216   3.677455E-7
     5002.703   3.675876E-7
     5003.191   3.674289E-7
     5003.678   3.672706E-7
     5004.164   3.671124E-7
     5004.653   3.669535E-7
     5005.139   3.667955E-7
     5005.628   3.666366E-7
     5006.118   3.664778E-7
     5006.607   3.663187E-7
     5007.093   3.661606E-7
      5007.58   3.660028E-7
     5008.069   3.658436E-7
     5008.556   3.656855E-7
     5009.045   3.655262E-7
     5009.535   3.653670E-7
     5010.021   3.652091E-7
     5010.511   3.650586E-7
     5010.998   3.649089E-7
     5011.488   3.647582E-7
     5011.975   3.646082E-7
     5012.464   3.644577E-7
     5012.952   3.643078E-7
     5013.441   3.641574E-7
     5013.929   3.640076E-7
     5014.416   3.638577E-7
     5014.906   3.637070E-7
     5015.396   3.635565E-7
     5015.886   3.634061E-7
     5016.374   3.632560E-7
     5016.864   3.631048E-7
     5017.351   3.629546E-7
     5017.841   3.628033E-7
     5018.332   3.626525E-7
     5018.819   3.625027E-7
      5019.31   3.623516E-7
     5019.798   3.622010E-7
     5020.288   3.620468E-7
     5020.776   3.618912E-7
     5021.267   3.617347E-7
     5021.755   3.615790E-7
     5022.243   3.614235E-7
     5022.733   3.612671E-7
     5023.222   3.611115E-7
     5023.712   3.609548E-7
     5024.203   3.607984E-7
     5024.691   3.606427E-7
     5025.183   3.604861E-7
     5025.671   3.603299E-7
     5026.162   3.601730E-7
      5026.65   3.600171E-7
     5027.142   3.598603E-7
     5027.633   3.597036E-7
     5028.122   3.595477E-7
     5028.613   3.593906E-7
     5029.102   3.592343E-7
     5029.593   3.590774E-7
     5030.082   3.589219E-7
      5030.57   3.587699E-7
     5031.062   3.586169E-7
     5031.551   3.584647E-7
     5032.042   3.583116E-7
     5032.532   3.581598E-7
     5033.026   3.580062E-7
     5033.515   3.578541E-7
     5034.007   3.577009E-7
     5034.497   3.575487E-7
     5034.986   3.573967E-7
     5035.478   3.572434E-7
      5035.97   3.570898E-7
     5036.462   3.569363E-7
     5036.951   3.567837E-7
     5037.443   3.566308E-7
     5037.933   3.564786E-7
     5038.422   3.563260E-7
     5038.915   3.561723E-7
     5039.405   3.560194E-7
     5039.897   3.558657E-7
     5040.387   3.557183E-7
     5040.879   3.555714E-7
     5041.369   3.554250E-7
     5041.862   3.552776E-7
     5042.354   3.551304E-7
     5042.845   3.549839E-7
     5043.337   3.548368E-7
     5043.828   3.546906E-7
      5044.32   3.545433E-7
     5044.811   3.543967E-7
     5045.304   3.542492E-7
     5045.796   3.541019E-7
     5046.287   3.539552E-7
      5046.78   3.538080E-7
     5047.271   3.536613E-7
     5047.764   3.535137E-7
     5048.254   3.533667E-7
     5048.748   3.532188E-7
     5049.238   3.530717E-7
     5049.729   3.529247E-7
     5050.222   3.527736E-7
     5050.716   3.526183E-7
     5051.209   3.524628E-7
       5051.7   3.523080E-7
     5052.194   3.521525E-7
     5052.685   3.519982E-7
     5053.176   3.518436E-7
     5053.669   3.516880E-7
     5054.164   3.515323E-7
     5054.657   3.513766E-7
     5055.148   3.512216E-7
     5055.643   3.510656E-7
     5056.134   3.509107E-7
     5056.625   3.507561E-7
     5057.119   3.506004E-7
     5057.611   3.504451E-7
     5058.105   3.502892E-7
     5058.597   3.501341E-7
     5059.091   3.499783E-7
     5059.585   3.498226E-7
     5060.077   3.496685E-7
     5060.571   3.495174E-7
     5061.063   3.493672E-7
     5061.555   3.492168E-7
     5062.049   3.490656E-7
     5062.544   3.489145E-7
     5063.039   3.487636E-7
     5063.531   3.486133E-7
     5064.026   3.484620E-7
     5064.518   3.483115E-7
     5065.013   3.481602E-7
     5065.505   3.480095E-7
        5066.   3.478578E-7
     5066.492   3.477074E-7
     5066.987   3.475562E-7
      5067.48   3.474052E-7
     5067.972   3.472543E-7
      5068.47   3.471017E-7
     5068.963   3.469507E-7
     5069.455   3.468000E-7
     5069.951   3.466482E-7
     5070.446   3.464867E-7
     5070.939   3.463251E-7
     5071.432   3.461631E-7
     5071.927   3.460001E-7
     5072.423   3.458372E-7
     5072.916   3.456749E-7
     5073.412   3.455121E-7
     5073.905   3.453501E-7
       5074.4   3.451872E-7
     5074.894   3.450253E-7
      5075.39   3.448621E-7
     5075.883   3.446998E-7
     5076.376   3.445377E-7
     5076.872   3.443745E-7
     5077.368   3.442116E-7
     5077.864   3.440488E-7
     5078.358   3.438864E-7
     5078.854   3.437231E-7
     5079.348   3.435606E-7
     5079.844   3.433973E-7
     5080.337   3.432365E-7
     5080.834   3.430756E-7
     5081.331   3.429147E-7
     5081.824   3.427547E-7
     5082.321   3.425936E-7
     5082.815   3.424332E-7
     5083.312   3.422721E-7
     5083.805   3.421121E-7
     5084.299   3.419520E-7
     5084.796   3.417910E-7
     5085.291   3.416307E-7
     5085.787   3.414695E-7
     5086.284   3.413080E-7
     5086.781   3.411467E-7
     5087.276   3.409859E-7
      5087.77   3.408255E-7
     5088.267   3.406641E-7
     5088.762   3.405039E-7
     5089.259   3.403426E-7
     5089.756   3.401811E-7
     5090.251   3.400262E-7
     5090.749   3.398758E-7
     5091.243   3.397265E-7
     5091.741   3.395762E-7
     5092.235   3.394269E-7
     5092.733   3.392766E-7
     5093.228   3.391270E-7
     5093.726   3.389767E-7
     5094.221   3.388269E-7
     5094.715   3.386770E-7
     5095.216   3.385254E-7
     5095.711   3.383756E-7
     5096.209   3.382251E-7
     5096.705   3.380758E-7
       5097.2   3.379260E-7
     5097.698   3.377751E-7
     5098.193   3.376250E-7
     5098.694   3.374734E-7
      5099.19   3.373233E-7
     5099.688   3.371724E-7
     5100.184   3.370279E-7
     5100.679   3.368932E-7
     5101.178   3.367577E-7
     5101.673   3.366230E-7
     5102.172   3.364875E-7
     5102.668   3.363527E-7
     5103.167   3.362171E-7
     5103.662   3.360821E-7
     5104.161   3.359461E-7
     5104.657   3.358108E-7
     5105.156   3.356750E-7
     5105.655   3.355393E-7
     5106.151   3.354042E-7
      5106.65   3.352683E-7
     5107.149   3.351321E-7
     5107.645   3.349966E-7
     5108.145   3.348601E-7
     5108.644   3.347237E-7
      5109.14   3.345880E-7
     5109.636   3.344523E-7
     5110.136   3.343100E-7
     5110.632   3.341540E-7
     5111.132   3.339968E-7
     5111.628   3.338403E-7
     5112.125   3.336837E-7
     5112.625   3.335262E-7
     5113.125   3.333685E-7
     5113.621   3.332121E-7
     5114.121   3.330546E-7
     5114.618   3.328982E-7
     5115.118   3.327406E-7
     5115.618   3.325829E-7
     5116.118   3.324253E-7
     5116.615   3.322683E-7
     5117.115   3.321105E-7
     5117.612   3.319536E-7
     5118.112   3.317957E-7
     5118.609   3.316385E-7
     5119.107   3.314813E-7
     5119.607   3.313234E-7
     5120.107   3.311680E-7
     5120.602   3.310241E-7
     5121.103   3.308784E-7
     5121.603   3.307328E-7
     5122.101   3.305879E-7
     5122.601   3.304422E-7
     5123.102   3.302964E-7
       5123.6   3.301511E-7
       5124.1   3.300050E-7
     5124.598   3.298597E-7
     5125.099   3.297135E-7
       5125.6   3.295676E-7
     5126.101   3.294214E-7
     5126.599   3.292762E-7
     5127.097   3.291307E-7
     5127.595   3.289851E-7
     5128.096   3.288386E-7
     5128.597   3.286921E-7
     5129.096   3.285464E-7
     5129.594   3.284008E-7
     5130.095   3.282531E-7
     5130.594   3.281005E-7
     5131.095   3.279470E-7
     5131.594   3.277944E-7
     5132.095   3.276409E-7
     5132.597   3.274873E-7
     5133.099   3.273339E-7
     5133.597   3.271811E-7
     5134.099   3.270274E-7
     5134.601   3.268737E-7
       5135.1   3.267207E-7
     5135.602   3.265668E-7
     5136.101   3.264138E-7
       5136.6   3.262607E-7
     5137.102   3.261069E-7
     5137.601   3.259539E-7
     5138.103   3.258001E-7
     5138.602   3.256471E-7
     5139.104   3.254930E-7
     5139.604   3.253398E-7
     5140.106   3.251848E-7
     5140.605   3.250277E-7
     5141.108   3.248697E-7
      5141.61   3.247116E-7
      5142.11   3.245545E-7
     5142.612   3.243968E-7
     5143.112   3.242399E-7
     5143.615   3.240816E-7
     5144.117   3.239234E-7
     5144.617   3.237659E-7
      5145.12   3.236077E-7
      5145.62   3.234506E-7
     5146.123   3.232925E-7
     5146.623   3.231346E-7
     5147.123   3.229769E-7
     5147.626   3.228182E-7
     5148.126   3.226604E-7
     5148.629   3.225018E-7
     5149.129   3.223441E-7
     5149.633   3.221853E-7
     5150.136   3.220274E-7
     5150.636   3.218720E-7
      5151.14   3.217157E-7
      5151.64   3.215601E-7
     5152.146   3.214027E-7
     5152.647   3.212471E-7
     5153.148   3.210916E-7
     5153.651   3.209350E-7
     5154.155   3.207782E-7
     5154.656   3.206227E-7
     5155.157   3.204669E-7
     5155.661   3.203098E-7
     5156.162   3.201538E-7
     5156.666   3.199970E-7
     5157.167   3.198411E-7
     5157.668   3.196850E-7
     5158.172   3.195280E-7
     5158.676   3.193713E-7
      5159.18   3.192141E-7
     5159.681   3.190577E-7
     5160.183   3.189020E-7
     5160.687   3.187467E-7
     5161.191   3.185914E-7
     5161.696   3.184360E-7
     5162.197   3.182813E-7
     5162.702   3.181257E-7
     5163.206   3.179702E-7
     5163.705   3.178162E-7
      5164.21   3.176604E-7
     5164.711   3.175057E-7
     5165.216   3.173499E-7
     5165.721   3.171940E-7
     5166.223   3.170390E-7
     5166.725   3.168841E-7
      5167.23   3.167281E-7
     5167.732   3.165732E-7
     5168.237   3.164172E-7
     5168.742   3.162612E-7
     5169.245   3.161058E-7
      5169.75   3.159494E-7
     5170.255   3.157974E-7
     5170.757   3.156506E-7
     5171.263   3.155028E-7
     5171.768   3.153550E-7
     5172.271   3.152080E-7
     5172.773   3.150608E-7
     5173.278   3.149127E-7
     5173.781   3.147653E-7
     5174.287   3.146172E-7
      5174.79   3.144698E-7
     5175.292   3.143222E-7
     5175.798   3.141738E-7
     5176.304   3.140255E-7
     5176.807   3.138780E-7
     5177.313   3.137295E-7
     5177.816   3.135816E-7
     5178.322   3.134329E-7
     5178.828   3.132839E-7
     5179.331   3.131361E-7
     5179.837   3.129872E-7
     5180.344   3.128321E-7
     5180.847   3.126747E-7
     5181.354   3.125165E-7
     5181.857   3.123594E-7
      5182.36   3.122021E-7
     5182.867   3.120440E-7
     5183.373   3.118856E-7
     5183.877   3.117279E-7
     5184.381   3.115701E-7
     5184.887   3.114115E-7
     5185.391   3.112536E-7
     5185.898   3.110949E-7
     5186.405   3.109362E-7
     5186.909   3.107785E-7
     5187.416   3.106196E-7
     5187.919   3.104618E-7
     5188.427   3.103029E-7
     5188.934   3.101440E-7
     5189.441   3.099850E-7
     5189.945   3.098270E-7
     5190.449   3.096594E-7
     5190.954   3.094906E-7
     5191.461   3.093207E-7
     5191.968   3.091509E-7
     5192.473   3.089819E-7
      5192.98   3.088117E-7
     5193.485   3.086428E-7
      5193.99   3.084737E-7
     5194.497   3.083039E-7
     5195.002   3.081348E-7
      5195.51   3.079649E-7
     5196.017   3.077951E-7
     5196.525   3.076249E-7
      5197.03   3.074555E-7
     5197.535   3.072862E-7
     5198.046   3.071151E-7
     5198.551   3.069460E-7
     5199.059   3.067759E-7
     5199.564   3.066067E-7
     5200.069   3.064409E-7
     5200.578   3.062963E-7
     5201.083   3.061524E-7
     5201.591   3.060074E-7
     5202.097   3.058632E-7
     5202.605   3.057181E-7
      5203.11   3.055738E-7
     5203.619   3.054286E-7
     5204.125   3.052843E-7
     5204.633   3.051391E-7
     5205.142   3.049938E-7
     5205.647   3.048494E-7
     5206.156   3.047040E-7
     5206.662   3.045592E-7
     5207.171   3.044136E-7
      5207.68   3.042680E-7
     5208.186   3.041232E-7
     5208.695   3.039776E-7
     5209.201   3.038327E-7
      5209.71   3.036872E-7
     5210.216   3.035416E-7
     5210.723   3.033950E-7
     5211.232   3.032474E-7
     5211.738   3.031003E-7
     5212.248   3.029525E-7
     5212.754   3.028058E-7
     5213.264   3.026580E-7
     5213.773   3.025103E-7
      5214.28   3.023634E-7
     5214.789   3.022158E-7
     5215.296   3.020688E-7
     5215.806   3.019209E-7
     5216.315   3.017727E-7
     5216.825   3.016245E-7
     5217.332   3.014769E-7
     5217.842   3.013286E-7
     5218.349   3.011810E-7
     5218.856   3.010337E-7
     5219.366   3.008854E-7
     5219.873   3.007382E-7
     5220.383   3.005713E-7
     5220.891   3.003993E-7
     5221.398   3.002271E-7
     5221.908   3.000538E-7
     5222.418   2.998806E-7
     5222.926   2.997084E-7
     5223.437   2.995351E-7
     5223.947   2.993620E-7
     5224.455   2.991897E-7
     5224.965   2.990166E-7
     5225.476   2.988433E-7
     5225.983   2.986710E-7
     5226.494   2.984974E-7
     5227.005   2.983240E-7
     5227.513   2.981515E-7
     5228.021   2.979789E-7
     5228.529   2.978063E-7
      5229.04   2.976330E-7
     5229.551   2.974593E-7
     5230.059   2.972882E-7
     5230.567   2.971282E-7
     5231.078   2.969673E-7
     5231.586   2.968071E-7
     5232.098   2.966460E-7
     5232.609   2.964847E-7
     5233.118   2.963241E-7
     5233.629   2.961627E-7
     5234.141   2.960012E-7
     5234.649   2.958409E-7
     5235.161   2.956794E-7
     5235.672   2.955179E-7
     5236.181   2.953575E-7
     5236.692   2.951963E-7
     5237.202   2.950354E-7
      5237.71   2.948744E-7
     5238.222   2.947126E-7
     5238.731   2.945517E-7
      5239.24   2.943910E-7
     5239.752   2.942291E-7
     5240.264   2.940728E-7
     5240.773   2.939222E-7
     5241.286   2.937709E-7
     5241.795   2.936205E-7
     5242.307   2.934692E-7
      5242.82   2.933176E-7
     5243.329   2.931671E-7
     5243.841   2.930157E-7
     5244.354   2.928641E-7
     5244.863   2.927136E-7
     5245.376   2.925618E-7
     5245.886   2.924108E-7
     5246.396   2.922598E-7
     5246.908   2.921079E-7
     5247.421   2.919562E-7
     5247.931   2.918053E-7
     5248.441   2.916540E-7
     5248.954   2.915019E-7
     5249.464   2.913507E-7
     5249.977   2.911985E-7
     5250.487   2.910381E-7
     5251.003   2.908752E-7
     5251.513   2.907142E-7
     5252.023   2.905531E-7
     5252.537   2.903912E-7
      5253.05   2.902292E-7
     5253.563   2.900672E-7
     5254.074   2.899062E-7
     5254.584   2.897450E-7
     5255.098   2.895828E-7
     5255.608   2.894215E-7
     5256.122   2.892591E-7
     5256.633   2.890976E-7
     5257.146   2.889352E-7
     5257.658   2.887737E-7
     5258.171   2.886114E-7
     5258.682   2.884501E-7
     5259.193   2.882884E-7
     5259.707   2.881255E-7
     5260.221   2.879628E-7
     5260.735   2.878007E-7
     5261.247   2.876395E-7
     5261.758   2.874782E-7
     5262.275   2.873152E-7
     5262.786   2.871538E-7
       5263.3   2.869914E-7
     5263.812   2.868295E-7
     5264.326   2.866672E-7
     5264.838   2.865058E-7
      5265.35   2.863442E-7
     5265.864   2.861817E-7
     5266.375   2.860197E-7
      5266.89   2.858566E-7
     5267.402   2.856944E-7
     5267.917   2.855315E-7
     5268.429   2.853697E-7
     5268.944   2.852068E-7
     5269.458   2.850439E-7
     5269.971   2.848816E-7
     5270.486   2.847268E-7
     5270.998   2.845735E-7
     5271.513   2.844187E-7
     5272.028   2.842639E-7
     5272.541   2.841100E-7
     5273.056   2.839553E-7
     5273.571   2.838003E-7
     5274.083   2.836461E-7
     5274.596   2.834920E-7
     5275.108   2.833376E-7
     5275.624   2.831825E-7
      5276.14   2.830272E-7
     5276.652   2.828727E-7
     5277.165   2.827184E-7
     5277.681   2.825633E-7
     5278.196   2.824082E-7
     5278.709   2.822537E-7
     5279.225   2.820982E-7
     5279.738   2.819432E-7
     5280.254   2.817753E-7
      5280.77   2.815948E-7
     5281.286   2.814143E-7
     5281.799   2.812349E-7
     5282.315   2.810542E-7
     5282.829   2.808746E-7
     5283.342   2.806950E-7
     5283.858   2.805147E-7
     5284.372   2.803351E-7
     5284.888   2.801544E-7
     5285.405   2.799736E-7
     5285.916   2.797949E-7
     5286.432   2.796139E-7
     5286.949   2.794329E-7
     5287.462   2.792533E-7
     5287.979   2.790726E-7
     5288.496   2.788918E-7
      5289.01   2.787117E-7
     5289.526   2.785309E-7
     5290.041   2.783527E-7
     5290.558   2.781952E-7
     5291.075   2.780374E-7
     5291.592   2.778793E-7
     5292.106   2.777220E-7
      5292.62   2.775649E-7
     5293.134   2.774079E-7
     5293.652   2.772495E-7
     5294.169   2.770913E-7
     5294.684   2.769339E-7
     5295.198   2.767765E-7
     5295.715   2.766182E-7
      5296.23   2.764607E-7
     5296.748   2.763019E-7
     5297.265   2.761433E-7
      5297.78   2.759855E-7
     5298.298   2.758269E-7
     5298.815   2.756683E-7
      5299.33   2.755104E-7
     5299.848   2.753513E-7
     5300.366   2.751815E-7
     5300.881   2.750082E-7
     5301.399   2.748340E-7
     5301.915   2.746607E-7
      5302.43   2.744871E-7
     5302.948   2.743124E-7
     5303.463   2.741388E-7
     5303.981   2.739642E-7
     5304.497   2.737909E-7
     5305.015   2.736166E-7
     5305.531   2.734427E-7
     5306.049   2.732682E-7
     5306.564   2.730943E-7
     5307.083   2.729195E-7
     5307.602   2.727444E-7
     5308.118   2.725704E-7
     5308.636   2.723955E-7
     5309.155   2.722205E-7
     5309.671   2.720466E-7
      5310.19   2.718781E-7
     5310.706   2.717217E-7
     5311.222   2.715654E-7
     5311.741   2.714084E-7
      5312.26   2.712510E-7
     5312.776   2.710943E-7
     5313.292   2.709376E-7
     5313.812   2.707800E-7
     5314.328   2.706234E-7
     5314.848   2.704657E-7
     5315.364   2.703088E-7
     5315.883   2.701509E-7
     5316.403   2.699929E-7
     5316.919   2.698358E-7
     5317.439   2.696780E-7
     5317.956   2.695209E-7
     5318.479   2.693616E-7
     5318.995   2.692040E-7
     5319.512   2.690469E-7
     5320.032   2.688880E-7
     5320.549   2.687127E-7
     5321.069   2.685366E-7
     5321.586   2.683615E-7
     5322.106   2.681854E-7
     5322.623   2.680105E-7
     5323.143   2.678345E-7
     5323.661   2.676592E-7
     5324.178   2.674840E-7
     5324.698   2.673075E-7
     5325.219   2.671311E-7
     5325.739   2.669549E-7
     5326.256   2.667796E-7
     5326.774   2.666044E-7
     5327.294   2.664281E-7
     5327.815   2.662516E-7
     5328.336   2.660749E-7
     5328.854   2.658992E-7
     5329.375   2.657227E-7
     5329.892   2.655474E-7
      5330.41   2.653765E-7
