WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,f25srf2
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.311402E-17
PIVWV    r 1453.116
BANDW    r 119.6688
TPEAK    r 0.02648978
EQUVW    r 6.983327
RECTW    r 263.6234
EMFLX    r 1.622220E-14
     3238.344   4.116824E-9
     3239.075   4.093561E-9
     3239.806   4.070288E-9
     3240.535   4.048318E-9
     3241.267   4.026741E-9
     3241.998   4.005156E-9
      3242.73   3.983562E-9
     3243.461   3.961968E-9
     3244.195   3.940315E-9
     3244.927   3.918704E-9
     3245.659   3.897092E-9
     3246.392   3.875472E-9
     3247.125   3.853843E-9
     3247.857   3.832213E-9
      3248.59   3.810575E-9
     3249.323   3.788935E-9
     3250.056   3.767403E-9
      3250.79   3.747334E-9
     3251.523   3.727264E-9
     3252.257   3.707180E-9
     3252.993   3.687047E-9
     3253.725   3.667008E-9
     3254.459   3.646908E-9
     3255.195   3.626759E-9
      3255.93   3.606649E-9
     3256.665   3.586539E-9
     3257.398   3.566468E-9
     3258.133   3.546341E-9
     3258.868   3.526215E-9
     3259.603   3.506081E-9
     3260.341   3.486569E-9
     3261.076   3.467901E-9
     3261.812   3.449226E-9
     3262.548   3.430545E-9
     3263.285   3.411856E-9
     3264.021   3.393166E-9
     3264.758   3.374469E-9
     3265.494   3.355770E-9
     3266.231   3.337059E-9
     3266.968   3.318354E-9
     3267.705   3.299634E-9
     3268.443   3.280914E-9
      3269.18   3.262186E-9
     3269.918   3.243451E-9
     3270.656   3.225936E-9
     3271.394   3.208567E-9
     3272.132   3.191191E-9
      3272.87   3.173815E-9
     3273.609   3.156426E-9
     3274.348   3.139041E-9
     3275.087   3.121644E-9
     3275.826   3.104247E-9
     3276.565   3.086843E-9
     3277.306   3.069398E-9
     3278.046   3.051981E-9
     3278.785   3.034562E-9
     3279.525   3.017143E-9
     3280.265   3.000174E-9
     3281.005   2.984020E-9
     3281.746   2.967859E-9
     3282.486   2.951697E-9
     3283.227   2.935529E-9
     3283.968   2.919355E-9
     3284.709   2.903179E-9
      3285.45   2.886998E-9
     3286.192   2.870810E-9
     3286.933   2.854622E-9
     3287.675   2.838428E-9
     3288.417   2.822227E-9
     3289.159   2.806025E-9
     3289.901   2.789818E-9
     3290.645   2.774595E-9
     3291.388   2.759569E-9
      3292.13   2.744536E-9
     3292.873   2.729499E-9
     3293.616   2.714455E-9
      3294.36   2.699411E-9
     3295.103   2.684361E-9
     3295.847   2.669305E-9
      3296.59   2.654249E-9
     3297.332   2.639226E-9
     3298.076   2.624158E-9
     3298.821   2.609089E-9
     3299.565   2.594010E-9
     3300.312   2.579358E-9
     3301.056   2.565383E-9
     3301.801   2.551402E-9
     3302.546   2.537416E-9
     3303.292   2.523424E-9
     3304.039   2.509400E-9
     3304.784   2.495402E-9
      3305.53   2.481400E-9
     3306.276   2.467397E-9
      3307.02   2.453424E-9
     3307.766   2.439410E-9
     3308.513   2.425395E-9
     3309.259   2.411375E-9
     3310.006   2.397357E-9
     3310.753   2.384360E-9
       3311.5   2.371352E-9
     3312.247   2.358349E-9
     3312.995   2.345335E-9
     3313.742   2.332322E-9
     3314.492   2.319274E-9
      3315.24   2.306250E-9
     3315.988   2.293226E-9
     3316.736   2.280197E-9
     3317.485   2.267163E-9
     3318.233   2.254128E-9
     3318.982   2.241089E-9
     3319.733   2.228014E-9
      3320.48   2.215612E-9
     3321.229   2.203518E-9
     3321.979   2.191421E-9
     3322.729   2.179322E-9
     3323.478   2.167219E-9
     3324.228   2.155111E-9
     3324.979   2.142998E-9
     3325.729   2.130885E-9
     3326.479   2.118768E-9
     3327.232   2.106618E-9
     3327.982   2.094495E-9
     3328.733   2.082367E-9
     3329.485   2.070235E-9
     3330.236   2.058382E-9
     3330.988   2.047130E-9
     3331.739   2.035882E-9
     3332.491   2.024626E-9
     3333.243   2.013369E-9
     3333.995   2.002108E-9
     3334.747   1.990846E-9
       3335.5   1.979577E-9
     3336.253   1.968307E-9
     3337.005   1.957036E-9
     3337.759   1.945757E-9
     3338.512   1.934477E-9
     3339.265   1.923197E-9
     3340.019   1.911930E-9
     3340.772   1.901469E-9
     3341.526   1.891004E-9
      3342.28   1.880538E-9
     3343.034   1.870065E-9
     3343.789   1.859595E-9
     3344.545   1.849091E-9
       3345.3   1.838613E-9
     3346.055   1.828131E-9
      3346.81   1.817645E-9
     3347.565   1.807158E-9
     3348.319   1.796691E-9
     3349.076   1.786173E-9
     3349.832   1.775675E-9
     3350.588   1.765774E-9
     3351.344   1.756041E-9
       3352.1   1.746307E-9
     3352.856   1.736567E-9
     3353.613   1.726826E-9
      3354.37   1.717085E-9
     3355.127   1.707336E-9
     3355.884   1.697587E-9
     3356.641   1.687835E-9
     3357.398   1.678082E-9
     3358.158   1.668300E-9
     3358.916   1.658539E-9
     3359.674   1.648779E-9
     3360.432   1.639419E-9
      3361.19   1.630367E-9
     3361.948   1.621314E-9
     3362.707   1.612256E-9
     3363.466   1.603196E-9
     3364.225   1.594134E-9
     3364.982   1.585091E-9
     3365.742   1.576024E-9
     3366.501   1.566954E-9
     3367.261   1.557884E-9
     3368.021   1.548807E-9
     3368.782   1.539709E-9
     3369.543   1.530628E-9
     3370.303   1.521812E-9
     3371.063   1.513394E-9
     3371.824   1.504972E-9
     3372.585   1.496548E-9
     3373.346   1.488122E-9
     3374.109   1.479672E-9
     3374.871   1.471243E-9
      3375.63   1.462831E-9
     3376.392   1.454395E-9
     3377.154   1.445956E-9
     3377.918   1.437496E-9
     3378.678   1.429075E-9
     3379.441   1.420630E-9
     3380.203   1.412347E-9
     3380.966   1.404518E-9
     3381.729   1.396687E-9
     3382.492   1.388852E-9
     3383.257   1.380997E-9
     3384.021   1.373159E-9
     3384.784   1.365318E-9
     3385.548   1.357477E-9
     3386.312   1.349632E-9
     3387.076   1.341785E-9
     3387.843   1.333915E-9
     3388.607   1.326064E-9
      3389.37   1.318230E-9
     3390.135   1.310475E-9
     3390.899   1.303194E-9
     3391.665   1.295908E-9
      3392.43   1.288622E-9
     3393.196   1.281335E-9
     3393.961   1.274045E-9
     3394.727   1.266753E-9
     3395.493   1.259458E-9
     3396.259   1.252162E-9
     3397.026   1.244862E-9
     3397.792   1.237563E-9
     3398.561   1.230241E-9
     3399.328   1.222936E-9
     3400.095   1.215695E-9
     3400.862   1.208924E-9
      3401.63   1.202147E-9
     3402.397   1.195370E-9
     3403.165   1.188591E-9
     3403.933   1.181811E-9
     3404.701   1.175029E-9
     3405.469   1.168244E-9
     3406.236   1.161474E-9
     3407.005   1.154684E-9
     3407.775   1.147878E-9
     3408.544   1.141085E-9
     3409.313   1.134290E-9
     3410.083   1.127547E-9
     3410.852   1.121248E-9
     3411.622   1.114948E-9
     3412.394   1.108629E-9
     3413.164   1.102324E-9
     3413.934   1.096017E-9
     3414.704   1.089709E-9
     3415.475   1.083397E-9
     3416.245   1.077087E-9
     3417.014   1.070788E-9
     3417.787   1.064457E-9
     3418.559   1.058140E-9
      3419.33   1.051820E-9
       3420.1   1.045574E-9
     3420.872   1.039715E-9
     3421.644   1.033855E-9
     3422.417   1.027979E-9
      3423.19   1.022116E-9
     3423.962   1.016250E-9
     3424.735   1.010383E-9
     3425.508   1.004513E-9
     3426.281  9.986428E-10
     3427.054  9.927703E-10
     3427.829  9.868829E-10
     3428.603  9.810079E-10
     3429.376  9.751306E-10
      3430.15  9.693348E-10
     3430.922  9.638990E-10
     3431.697  9.584490E-10
     3432.471  9.529969E-10
     3433.245  9.475445E-10
      3434.02  9.420882E-10
     3434.795  9.366314E-10
      3435.57  9.311746E-10
     3436.345  9.257138E-10
     3437.121  9.202528E-10
     3437.898  9.147760E-10
     3438.674  9.093122E-10
      3439.45  9.038451E-10
     3440.226  8.984946E-10
     3441.002  8.934282E-10
     3441.779  8.883581E-10
     3442.556  8.832879E-10
     3443.333  8.782156E-10
     3444.109  8.731429E-10
     3444.887  8.680670E-10
     3445.664  8.629906E-10
     3446.442  8.579122E-10
     3447.221  8.528208E-10
     3447.999  8.477401E-10
     3448.775  8.426705E-10
     3449.553  8.375859E-10
     3450.332  8.326604E-10
      3451.11  8.279469E-10
     3451.889  8.232318E-10
      3452.67  8.185032E-10
     3453.449  8.137859E-10
     3454.229  8.090669E-10
     3455.008  8.043476E-10
     3455.788  7.996250E-10
     3456.567  7.949020E-10
     3457.347  7.901774E-10
     3458.127  7.854524E-10
     3458.908  7.807241E-10
     3459.688  7.759955E-10
     3460.469  7.714737E-10
      3461.25  7.670901E-10
     3462.031  7.627048E-10
     3462.812  7.583179E-10
     3463.594  7.539293E-10
     3464.375  7.495404E-10
     3465.157  7.451499E-10
     3465.939  7.407577E-10
     3466.721  7.363651E-10
     3467.503  7.319695E-10
     3468.286  7.275738E-10
     3469.068  7.231776E-10
     3469.853  7.187674E-10
     3470.636  7.146307E-10
     3471.419  7.105531E-10
     3472.203  7.064752E-10
     3472.986  7.023957E-10
      3473.77  6.983134E-10
     3474.554  6.942321E-10
     3475.338  6.901478E-10
     3476.122  6.860635E-10
     3476.905  6.819877E-10
     3477.691  6.778899E-10
     3478.476  6.738021E-10
     3479.261  6.697126E-10
     3480.046  6.656394E-10
     3480.831  6.618487E-10
     3481.617  6.580554E-10
     3482.402  6.542618E-10
     3483.188  6.504680E-10
     3483.974  6.466715E-10
     3484.762  6.428653E-10
     3485.549  6.390671E-10
     3486.335  6.352675E-10
     3487.122  6.314677E-10
     3487.909  6.276663E-10
     3488.696  6.238636E-10
     3489.483  6.200603E-10
     3490.271  6.163507E-10
     3491.056  6.128332E-10
     3491.844  6.093056E-10
     3492.632  6.057777E-10
      3493.42  6.022485E-10
      3494.21  5.987092E-10
     3494.999  5.951773E-10
     3495.787  5.916451E-10
     3496.576  5.881117E-10
     3497.365  5.845766E-10
     3498.156  5.810328E-10
     3498.946  5.774952E-10
     3499.735  5.739575E-10
     3500.525  5.713459E-10
     3501.313  5.692052E-10
     3502.103  5.670591E-10
     3502.893  5.649122E-10
     3503.684  5.627645E-10
     3504.474  5.606166E-10
     3505.265  5.584679E-10
     3506.056  5.563183E-10
     3506.847  5.541679E-10
     3507.639  5.520174E-10
      3508.43  5.498660E-10
     3509.224  5.477085E-10
     3510.016  5.455576E-10
     3510.808  5.435088E-10
       3511.6  5.414592E-10
     3512.393  5.394088E-10
     3513.185  5.373582E-10
     3513.978  5.353069E-10
     3514.771  5.332547E-10
     3515.566  5.311968E-10
     3516.357  5.291487E-10
     3517.151  5.270949E-10
     3517.944  5.250403E-10
     3518.738  5.229848E-10
     3519.532  5.209292E-10
     3520.326  5.189139E-10
     3521.121  5.169566E-10
     3521.915  5.149991E-10
      3522.71  5.130402E-10
     3523.505  5.110813E-10
       3524.3  5.091221E-10
     3525.095  5.071616E-10
     3525.891  5.052010E-10
     3526.688  5.032348E-10
     3527.484  5.012727E-10
      3528.28  4.993104E-10
     3529.076  4.973473E-10
     3529.873  4.953835E-10
     3530.669  4.934990E-10
     3531.466  4.916296E-10
     3532.263  4.897595E-10
      3533.06  4.878887E-10
     3533.855  4.860222E-10
     3534.653  4.841499E-10
      3535.45  4.822774E-10
     3536.248  4.804043E-10
     3537.046  4.785310E-10
     3537.846  4.766523E-10
     3538.645  4.747777E-10
     3539.443  4.729021E-10
     3540.242  4.710541E-10
     3541.043  4.692639E-10
     3541.842  4.674778E-10
     3542.641  4.656917E-10
      3543.44  4.639043E-10
      3544.24  4.621168E-10
     3545.038  4.603330E-10
     3545.838  4.585447E-10
     3546.638  4.567550E-10
     3547.438  4.549653E-10
     3548.239  4.531749E-10
     3549.041  4.513799E-10
     3549.842  4.495882E-10
     3550.643  4.478660E-10
     3551.444  4.461607E-10
     3552.244  4.444585E-10
     3553.045  4.427521E-10
     3553.851  4.410366E-10
     3554.653  4.393287E-10
     3555.455  4.376202E-10
     3556.258  4.359116E-10
      3557.06  4.342023E-10
     3557.861  4.324965E-10
     3558.666  4.307823E-10
     3559.469  4.290715E-10
     3560.272  4.273882E-10
     3561.075  4.257591E-10
     3561.879  4.241298E-10
     3562.683  4.224995E-10
     3563.487  4.208690E-10
     3564.291  4.192383E-10
     3565.095  4.176066E-10
     3565.899  4.159747E-10
     3566.704  4.143421E-10
     3567.509  4.127095E-10
     3568.314  4.110757E-10
     3569.119  4.094418E-10
     3569.925  4.078072E-10
      3570.73  4.062445E-10
     3571.536  4.046881E-10
     3572.342  4.031315E-10
     3573.148  4.015744E-10
     3573.954  4.000171E-10
     3574.761  3.984588E-10
     3575.567  3.969003E-10
     3576.374  3.953412E-10
     3577.181  3.937820E-10
     3577.989  3.922217E-10
     3578.796  3.906614E-10
     3579.605  3.890965E-10
     3580.413  3.875741E-10
     3581.221  3.860877E-10
     3582.029  3.846012E-10
     3582.837  3.831146E-10
     3583.646  3.816269E-10
     3584.455  3.801391E-10
     3585.263  3.786507E-10
     3586.073  3.771618E-10
     3586.882  3.756723E-10
     3587.691  3.741826E-10
     3588.501  3.726923E-10
     3589.311  3.712017E-10
     3590.121  3.697210E-10
     3590.931  3.683018E-10
     3591.741  3.668821E-10
     3592.552  3.654618E-10
     3593.362  3.640415E-10
     3594.173  3.626201E-10
     3594.984  3.611986E-10
     3595.795  3.597770E-10
     3596.607  3.583545E-10
     3597.418  3.569318E-10
      3598.23  3.555085E-10
     3599.042  3.540847E-10
     3599.854  3.526603E-10
     3600.667  3.512924E-10
     3601.479  3.499364E-10
     3602.292  3.485799E-10
     3603.104  3.472232E-10
     3603.918  3.458656E-10
     3604.733  3.445046E-10
     3605.546  3.431464E-10
      3606.36  3.417881E-10
     3607.174  3.404292E-10
     3607.988  3.390698E-10
     3608.802  3.377098E-10
     3609.616  3.363494E-10
     3610.431  3.350237E-10
     3611.245  3.337285E-10
      3612.06  3.324329E-10
     3612.875  3.311367E-10
     3613.691  3.298404E-10
     3614.506  3.285437E-10
     3615.322  3.272464E-10
     3616.137  3.259490E-10
     3616.954  3.246507E-10
      3617.77  3.233523E-10
     3618.586  3.220534E-10
     3619.403  3.207545E-10
     3620.219  3.194714E-10
     3621.036  3.182344E-10
     3621.855  3.169939E-10
     3622.673  3.157559E-10
     3623.488  3.145207E-10
     3624.306  3.132821E-10
     3625.124  3.120430E-10
     3625.942  3.108038E-10
     3626.762  3.095608E-10
      3627.58  3.083206E-10
     3628.399  3.070800E-10
     3629.218  3.058389E-10
     3630.037  3.046004E-10
     3630.856  3.034188E-10
     3631.677  3.022337E-10
     3632.497  3.010515E-10
     3633.316  2.998686E-10
     3634.136  2.986855E-10
     3634.956  2.975021E-10
     3635.777  2.963181E-10
     3636.597  2.951341E-10
     3637.417  2.939495E-10
     3638.238  2.927645E-10
     3639.059  2.915790E-10
     3639.881  2.903932E-10
     3640.702  2.892563E-10
     3641.523  2.881274E-10
     3642.345  2.869980E-10
     3643.167  2.858685E-10
     3643.989  2.847382E-10
     3644.812  2.836078E-10
     3645.634  2.824770E-10
     3646.457  2.813461E-10
      3647.28  2.802144E-10
     3648.103  2.790826E-10
     3648.926  2.779504E-10
     3649.749  2.768181E-10
     3650.573  2.757231E-10
     3651.396  2.746448E-10
      3652.22  2.735661E-10
     3653.045  2.724869E-10
     3653.869  2.714077E-10
     3654.693  2.703281E-10
     3655.518  2.692480E-10
     3656.343  2.681675E-10
      3657.17  2.670840E-10
     3657.995  2.660030E-10
     3658.821  2.649216E-10
     3659.646  2.638397E-10
     3660.472  2.627878E-10
     3661.298  2.617576E-10
     3662.125  2.607273E-10
     3662.951  2.596966E-10
     3663.777  2.586658E-10
     3664.604  2.576343E-10
     3665.431  2.566028E-10
     3666.258  2.555708E-10
     3667.085  2.545387E-10
     3667.913  2.535059E-10
     3668.741  2.524730E-10
     3669.569  2.514398E-10
     3670.397  2.504301E-10
     3671.225  2.494464E-10
     3672.053  2.484623E-10
     3672.882  2.474776E-10
     3673.711  2.464930E-10
      3674.54  2.455079E-10
     3675.369  2.445226E-10
     3676.198  2.435369E-10
     3677.028  2.425508E-10
     3677.858  2.415644E-10
     3678.687  2.405779E-10
     3679.518  2.395910E-10
     3680.348  2.386237E-10
     3681.178  2.376838E-10
     3682.009  2.367439E-10
      3682.84  2.358032E-10
     3683.673  2.348604E-10
     3684.504  2.339193E-10
     3685.336  2.329782E-10
     3686.167  2.320364E-10
     3686.999  2.310945E-10
     3687.831  2.301526E-10
     3688.663  2.292100E-10
     3689.496  2.282673E-10
     3690.328  2.273420E-10
     3691.161  2.264443E-10
     3691.994  2.255465E-10
     3692.827  2.246481E-10
      3693.66  2.237496E-10
     3694.494  2.228508E-10
      3695.33  2.219495E-10
     3696.164  2.210500E-10
     3696.998  2.201504E-10
      3697.83  2.192525E-10
     3698.664  2.183525E-10
     3699.499  2.174518E-10
     3700.333  2.165685E-10
     3701.171  2.157088E-10
     3702.006  2.148511E-10
     3702.841  2.139929E-10
     3703.677  2.131347E-10
     3704.512  2.122762E-10
     3705.346  2.114194E-10
     3706.185  2.105582E-10
     3707.021  2.096987E-10
     3707.857  2.088391E-10
     3708.694  2.079792E-10
     3709.533  2.071170E-10
      3710.37  2.062748E-10
     3711.208  2.054556E-10
     3712.045  2.046362E-10
     3712.883  2.038166E-10
      3713.72  2.029966E-10
     3714.558  2.021766E-10
     3715.396  2.013562E-10
     3716.235  2.005353E-10
     3717.073  1.997146E-10
     3717.912  1.988932E-10
     3718.751  1.980719E-10
     3719.591  1.972500E-10
      3720.43  1.964484E-10
     3721.269  1.956661E-10
     3722.109  1.948833E-10
     3722.949  1.941004E-10
     3723.789  1.933172E-10
     3724.629  1.925337E-10
      3725.47  1.917499E-10
     3726.311  1.909661E-10
     3727.151  1.901820E-10
     3727.992  1.893975E-10
     3728.834  1.886128E-10
     3729.675  1.878279E-10
     3730.517  1.870659E-10
     3731.359  1.863185E-10
     3732.201  1.855709E-10
     3733.043  1.848231E-10
     3733.885  1.840749E-10
     3734.728  1.833266E-10
     3735.571  1.825780E-10
     3736.416  1.818274E-10
     3737.259  1.810782E-10
     3738.102  1.803290E-10
     3738.946  1.795794E-10
     3739.789  1.788296E-10
     3740.633  1.781069E-10
     3741.477  1.773928E-10
     3742.322  1.766786E-10
     3743.166  1.759641E-10
     3744.011  1.752494E-10
     3744.855  1.745346E-10
     3745.701  1.738193E-10
     3746.546  1.731039E-10
     3747.391  1.723883E-10
     3748.237  1.716727E-10
     3749.083  1.709565E-10
     3749.929  1.702402E-10
     3750.775  1.695555E-10
     3751.621  1.688734E-10
     3752.468  1.681912E-10
     3753.315  1.675086E-10
     3754.162  1.668260E-10
     3755.009  1.661431E-10
     3755.856  1.654601E-10
     3756.704  1.647766E-10
     3757.551  1.640931E-10
     3758.399  1.634094E-10
     3759.247  1.627253E-10
     3760.096  1.620448E-10
     3760.944  1.613935E-10
     3761.793  1.607420E-10
     3762.642  1.600903E-10
     3763.493  1.594368E-10
     3764.342  1.587845E-10
     3765.191  1.581322E-10
     3766.043  1.574780E-10
     3766.891  1.568269E-10
     3767.741  1.561738E-10
     3768.591  1.555207E-10
     3769.442  1.548672E-10
     3770.292  1.542244E-10
     3771.145  1.536007E-10
     3771.996  1.529783E-10
     3772.847  1.523557E-10
     3773.698  1.517330E-10
     3774.548  1.511114E-10
       3775.4  1.504881E-10
     3776.254  1.498632E-10
     3777.106  1.492397E-10
     3777.958  1.486159E-10
     3778.811  1.479919E-10
     3779.664  1.473676E-10
     3780.516  1.467616E-10
     3781.369  1.461673E-10
     3782.223  1.455726E-10
     3783.076  1.449780E-10
      3783.93  1.443830E-10
     3784.784  1.437879E-10
     3785.638  1.431925E-10
     3786.492  1.425970E-10
     3787.347  1.420012E-10
     3788.201  1.414054E-10
     3789.056  1.408094E-10
     3789.911  1.402130E-10
     3790.768  1.396411E-10
     3791.624  1.390732E-10
     3792.479  1.385053E-10
     3793.335  1.379370E-10
     3794.191  1.373686E-10
     3795.047  1.368001E-10
     3795.904  1.362313E-10
      3796.76  1.356625E-10
     3797.617  1.350934E-10
     3798.474  1.345241E-10
     3799.331  1.339547E-10
     3800.188  1.333910E-10
     3801.046  1.328488E-10
     3801.904  1.323062E-10
     3802.762  1.317636E-10
      3803.62  1.312207E-10
     3804.478  1.306778E-10
     3805.337  1.301346E-10
     3806.195  1.295913E-10
     3807.054  1.290477E-10
     3807.913  1.285040E-10
     3808.772  1.279603E-10
     3809.632  1.274161E-10
     3810.492  1.268870E-10
     3811.352  1.263689E-10
     3812.212  1.258506E-10
     3813.072  1.253323E-10
     3813.932  1.248137E-10
     3814.793  1.242950E-10
     3815.654  1.237761E-10
     3816.515  1.232571E-10
     3817.378  1.227365E-10
      3818.24  1.222172E-10
     3819.101  1.216977E-10
     3819.963  1.211779E-10
     3820.825  1.206820E-10
     3821.687  1.201872E-10
      3822.55  1.196920E-10
     3823.412  1.191968E-10
     3824.275  1.187014E-10
     3825.138  1.182059E-10
     3826.001  1.177101E-10
     3826.864  1.172143E-10
     3827.728  1.167183E-10
     3828.592  1.162221E-10
     3829.456  1.157257E-10
      3830.32  1.152381E-10
     3831.184  1.147654E-10
     3832.049  1.142925E-10
     3832.913  1.138195E-10
     3833.778  1.133463E-10
     3834.643  1.128731E-10
     3835.509  1.123997E-10
     3836.374  1.119259E-10
      3837.24  1.114523E-10
     3838.106  1.109784E-10
     3838.972  1.105043E-10
     3839.838  1.100301E-10
     3840.705  1.095744E-10
     3841.571  1.091228E-10
     3842.438  1.086710E-10
     3843.307  1.082181E-10
     3844.173  1.077671E-10
     3845.042  1.073140E-10
      3845.91  1.068617E-10
     3846.778  1.064092E-10
     3847.646  1.059567E-10
     3848.516  1.055028E-10
     3849.385  1.050499E-10
     3850.253  1.046033E-10
     3851.122  1.041720E-10
     3851.989  1.037416E-10
     3852.858  1.033101E-10
     3853.729  1.028773E-10
     3854.599  1.024454E-10
     3855.469  1.020134E-10
     3856.339  1.015813E-10
     3857.209  1.011491E-10
      3858.08  1.007167E-10
      3858.95  1.002842E-10
     3859.821  9.985154E-11
     3860.692  9.943539E-11
     3861.563  9.902329E-11
     3862.435  9.861115E-11
     3863.306  9.819885E-11
     3864.178  9.778640E-11
      3865.05  9.737391E-11
     3865.922  9.696118E-11
     3866.794  9.654840E-11
     3867.667  9.613545E-11
      3868.54  9.572237E-11
     3869.413  9.530925E-11
     3870.286  9.490241E-11
     3871.159  9.450893E-11
     3872.033  9.411533E-11
     3872.909  9.372058E-11
     3873.782  9.332678E-11
     3874.657  9.293275E-11
     3875.531  9.253868E-11
     3876.406  9.214445E-11
      3877.28  9.175009E-11
     3878.155  9.135558E-11
      3879.03  9.096106E-11
     3879.906  9.056624E-11
     3880.781  9.018842E-11
     3881.657  8.981249E-11
     3882.533  8.943644E-11
     3883.409  8.906032E-11
     3884.285  8.868400E-11
     3885.162  8.830763E-11
     3886.039  8.793112E-11
     3886.916  8.755449E-11
     3887.792  8.717784E-11
      3888.67  8.680091E-11
     3889.547  8.642398E-11
     3890.425  8.605569E-11
     3891.303  8.569664E-11
     3892.181  8.533746E-11
     3893.059  8.497825E-11
     3893.938  8.461892E-11
     3894.816  8.425945E-11
     3895.695  8.389985E-11
     3896.574  8.354013E-11
     3897.454  8.318028E-11
     3898.333  8.282039E-11
     3899.213  8.246038E-11
     3900.093  8.210206E-11
     3900.975  8.175827E-11
     3901.855  8.141530E-11
     3902.736  8.107212E-11
     3903.616  8.072892E-11
     3904.497  8.038558E-11
     3905.378  8.004213E-11
      3906.26  7.969855E-11
     3907.141  7.935494E-11
     3908.023  7.901112E-11
     3908.905  7.866726E-11
     3909.787  7.832330E-11
     3910.669  7.799184E-11
     3911.552  7.766417E-11
     3912.434  7.733646E-11
     3913.317  7.700857E-11
       3914.2  7.668063E-11
     3915.083  7.635268E-11
     3915.967  7.602451E-11
     3916.851  7.569623E-11
     3917.734  7.536793E-11
     3918.618  7.503951E-11
     3919.503  7.471097E-11
     3920.387  7.438924E-11
     3921.272  7.407639E-11
     3922.159  7.376265E-11
     3923.042  7.345026E-11
     3923.927  7.313707E-11
     3924.812  7.282379E-11
     3925.698  7.251046E-11
     3926.584  7.219695E-11
     3927.472  7.188263E-11
     3928.361  7.156821E-11
     3929.247  7.125444E-11
     3930.134  7.094293E-11
     3931.021  7.064406E-11
     3931.906  7.034583E-11
     3932.795  7.004609E-11
     3933.682  6.974700E-11
      3934.57  6.944788E-11
     3935.458  6.914856E-11
     3936.346  6.884915E-11
     3937.234  6.854971E-11
     3938.123  6.825016E-11
     3939.011  6.795052E-11
       3939.9  6.765077E-11
     3940.789  6.736377E-11
     3941.678  6.707822E-11
     3942.568  6.679264E-11
     3943.458  6.650697E-11
     3944.347  6.622119E-11
     3945.238  6.593532E-11
     3946.128  6.564942E-11
     3947.018  6.536335E-11
     3947.909  6.507725E-11
       3948.8  6.479105E-11
     3949.691  6.450478E-11
     3950.582  6.422745E-11
     3951.474  6.395473E-11
     3952.365  6.368200E-11
     3953.257  6.340916E-11
     3954.149  6.313624E-11
     3955.042  6.286321E-11
     3955.934  6.259018E-11
     3956.829  6.231630E-11
     3957.722  6.204307E-11
     3958.615  6.176974E-11
     3959.508  6.149632E-11
     3960.402  6.122872E-11
     3961.295  6.096833E-11
     3962.189  6.070778E-11
     3963.083  6.044721E-11
     3963.978  6.018655E-11
     3964.872  5.992581E-11
     3965.767  5.966504E-11
     3966.662  5.940411E-11
     3967.557  5.914317E-11
     3968.452  5.888214E-11
     3969.347  5.862100E-11
     3970.243  5.836320E-11
     3971.139  5.811444E-11
     3972.035  5.786566E-11
     3972.932  5.761673E-11
     3973.828  5.736777E-11
     3974.725  5.711874E-11
     3975.622  5.686969E-11
     3976.519  5.662049E-11
     3977.416  5.637127E-11
     3978.314  5.612190E-11
     3979.211  5.587249E-11
     3980.109  5.562449E-11
     3981.008  5.538690E-11
     3981.906  5.514930E-11
     3982.804  5.491156E-11
     3983.703  5.467380E-11
     3984.602  5.443597E-11
     3985.503  5.419747E-11
     3986.403  5.395953E-11
     3987.302  5.372145E-11
     3988.202  5.348336E-11
     3989.102  5.324512E-11
     3990.002  5.300690E-11
     3990.903  5.277999E-11
     3991.803  5.255306E-11
     3992.704  5.232601E-11
     3993.605  5.209893E-11
     3994.506  5.187172E-11
     3995.407  5.164449E-11
     3996.309  5.141719E-11
     3997.211  5.118988E-11
     3998.113  5.096242E-11
     3999.015  5.073496E-11
     3999.917  5.050736E-11
      4000.82  5.032688E-11
     4001.725  5.015067E-11
     4002.628  4.997486E-11
     4003.531  4.979896E-11
     4004.432  4.962348E-11
     4005.336  4.944750E-11
      4006.24  4.927142E-11
     4007.144  4.909538E-11
      4008.05  4.891880E-11
     4008.955  4.874259E-11
     4009.859  4.856637E-11
     4010.764  4.839588E-11
     4011.669  4.822634E-11
     4012.572  4.805726E-11
      4013.48  4.788724E-11
     4014.388  4.771717E-11
     4015.294  4.754751E-11
       4016.2  4.737773E-11
     4017.106  4.720796E-11
     4018.013  4.703812E-11
     4018.919  4.686824E-11
     4019.826  4.669834E-11
     4020.733  4.653368E-11
     4021.641  4.637029E-11
     4022.548  4.620684E-11
     4023.456  4.604334E-11
     4024.364  4.587978E-11
     4025.272  4.571617E-11
      4026.18  4.555256E-11
     4027.089  4.538889E-11
     4027.998  4.522513E-11
     4028.906  4.506135E-11
     4029.815  4.489756E-11
     4030.725  4.473876E-11
     4031.635  4.458121E-11
     4032.544  4.442364E-11
     4033.454  4.426603E-11
     4034.364  4.410837E-11
     4035.275  4.395065E-11
     4036.185  4.379289E-11
     4037.096  4.363507E-11
     4038.007  4.347724E-11
     4038.918  4.331936E-11
      4039.83  4.316144E-11
     4040.741  4.300845E-11
     4041.653  4.285657E-11
