WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,fuvmama,25mama
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.341392E-17
PIVWV    r 1369.428
BANDW    r 135.2006
TPEAK    r 0.04285724
EQUVW    r 13.62213
RECTW    r 317.849
EMFLX    r 9.694944E-15
     3001.505   2.592514E-8
     3002.154   2.580252E-8
     3002.805   2.567958E-8
     3003.455   2.555696E-8
     3004.104   2.543428E-8
     3004.754   2.531155E-8
     3005.404   2.518876E-8
     3006.056   2.506569E-8
     3006.706   2.494285E-8
     3007.357   2.481999E-8
     3008.007   2.469709E-8
     3008.656   2.457450E-8
     3009.307   2.445153E-8
     3009.958   2.432856E-8
     3010.609   2.421391E-8
      3011.26   2.409979E-8
     3011.912   2.398566E-8
     3012.563   2.387148E-8
     3013.215   2.375729E-8
     3013.867   2.364306E-8
     3014.519   2.352882E-8
     3015.171   2.341453E-8
     3015.823   2.330020E-8
     3016.476   2.318585E-8
     3017.128   2.307145E-8
     3017.782   2.295675E-8
     3018.435   2.284230E-8
     3019.088   2.272785E-8
     3019.741   2.261334E-8
     3020.395   2.250382E-8
     3021.048   2.239759E-8
     3021.701   2.229132E-8
     3022.355   2.218504E-8
     3023.009   2.207872E-8
     3023.663   2.197235E-8
     3024.317   2.186598E-8
     3024.971   2.175956E-8
     3025.625   2.165313E-8
      3026.28   2.154665E-8
     3026.935   2.144018E-8
     3027.589   2.133365E-8
     3028.244   2.122708E-8
     3028.899   2.112051E-8
     3029.555   2.101389E-8
      3030.21   2.090975E-8
     3030.867   2.081057E-8
     3031.523   2.071162E-8
     3032.177   2.061292E-8
     3032.833   2.051395E-8
     3033.489   2.041490E-8
     3034.145   2.031585E-8
     3034.802   2.021679E-8
     3035.458   2.011769E-8
     3036.115   2.001859E-8
     3036.771   1.991940E-8
     3037.428   1.982025E-8
     3038.085   1.972102E-8
     3038.744   1.962156E-8
     3039.402   1.952229E-8
     3040.059   1.942365E-8
     3040.717   1.933155E-8
     3041.375   1.923944E-8
     3042.032   1.914730E-8
      3042.69   1.905515E-8
     3043.349   1.896296E-8
     3044.007   1.887073E-8
     3044.666   1.877849E-8
     3045.324   1.868625E-8
     3045.983   1.859394E-8
     3046.642   1.850163E-8
     3047.299   1.840955E-8
      3047.96   1.831694E-8
     3048.619   1.822455E-8
     3049.279   1.813214E-8
     3049.938   1.803970E-8
     3050.598   1.795335E-8
     3051.258   1.786759E-8
     3051.918   1.778179E-8
     3052.578   1.769599E-8
     3053.239   1.761016E-8
     3053.899   1.752432E-8
      3054.56   1.743844E-8
     3055.221   1.735253E-8
     3055.882   1.726661E-8
     3056.544   1.718047E-8
     3057.205   1.709451E-8
     3057.867   1.700852E-8
     3058.528   1.692248E-8
     3059.188   1.683667E-8
      3059.85   1.675063E-8
     3060.512   1.666937E-8
     3061.174   1.658956E-8
     3061.836   1.650968E-8
       3062.5   1.642960E-8
     3063.163   1.634971E-8
     3063.825   1.626980E-8
     3064.488   1.618984E-8
     3065.151   1.610989E-8
     3065.814   1.602990E-8
     3066.477   1.594988E-8
     3067.141   1.586985E-8
     3067.804   1.578982E-8
     3068.468   1.570975E-8
     3069.131   1.562965E-8
     3069.795   1.554952E-8
     3070.459   1.547342E-8
     3071.122   1.539930E-8
     3071.786   1.532493E-8
     3072.451   1.525059E-8
     3073.115   1.517618E-8
     3073.782   1.510158E-8
     3074.447   1.502717E-8
     3075.112   1.495273E-8
     3075.777   1.487826E-8
     3076.442   1.480378E-8
      3077.11   1.472908E-8
     3077.775   1.465457E-8
     3078.441   1.458000E-8
     3079.107   1.450545E-8
     3079.773   1.443087E-8
     3080.438   1.436002E-8
     3081.104   1.429081E-8
     3081.772   1.422142E-8
     3082.439   1.415219E-8
     3083.104   1.408310E-8
     3083.771   1.401385E-8
     3084.438   1.394455E-8
     3085.105   1.387524E-8
     3085.772   1.380592E-8
     3086.442   1.373641E-8
     3087.109   1.366704E-8
     3087.777   1.359766E-8
     3088.445   1.352826E-8
     3089.113   1.345883E-8
     3089.781   1.338940E-8
      3090.45   1.332333E-8
     3091.118   1.325892E-8
     3091.787   1.319447E-8
     3092.456   1.313003E-8
     3093.125   1.306556E-8
     3093.794   1.300106E-8
     3094.463   1.293655E-8
     3095.133   1.287202E-8
     3095.802   1.280747E-8
     3096.472   1.274291E-8
     3097.142   1.267835E-8
     3097.812   1.261373E-8
     3098.482   1.254914E-8
     3099.152   1.248450E-8
     3099.823   1.241985E-8
     3100.493   1.235855E-8
     3101.166   1.229825E-8
     3101.836   1.223812E-8
     3102.507   1.217795E-8
     3103.178   1.211777E-8
      3103.85   1.205759E-8
      3104.52   1.199751E-8
     3105.191   1.193731E-8
     3105.863   1.187705E-8
     3106.535   1.181679E-8
     3107.207   1.175653E-8
     3107.879   1.169625E-8
     3108.551   1.163594E-8
     3109.223   1.157562E-8
     3109.896   1.151528E-8
     3110.569   1.145864E-8
     3111.242   1.140268E-8
     3111.917   1.134655E-8
      3112.59   1.129057E-8
     3113.263   1.123455E-8
     3113.936   1.117854E-8
      3114.61   1.112248E-8
     3115.284   1.106644E-8
     3115.959   1.101021E-8
     3116.632   1.095429E-8
     3117.306   1.089818E-8
      3117.98   1.084207E-8
     3118.655   1.078593E-8
     3119.329   1.072979E-8
     3120.004   1.067366E-8
     3120.679   1.062159E-8
     3121.354   1.056950E-8
     3122.029   1.051739E-8
     3122.705   1.046528E-8
      3123.38   1.041315E-8
     3124.056   1.036099E-8
     3124.732   1.030883E-8
     3125.408   1.025665E-8
     3126.085   1.020434E-8
     3126.762   1.015214E-8
     3127.438   1.009993E-8
     3128.115   1.004770E-8
      3128.79   9.995586E-9
     3129.466   9.943332E-9
     3130.145   9.891746E-9
     3130.822   9.843266E-9
       3131.5   9.794784E-9
     3132.175   9.746421E-9
     3132.853   9.697916E-9
     3133.532   9.649269E-9
      3134.21   9.600725E-9
     3134.888   9.552177E-9
     3135.566   9.503611E-9
     3136.244   9.455043E-9
     3136.923   9.406453E-9
     3137.601   9.357862E-9
      3138.28   9.309250E-9
     3138.959   9.260620E-9
     3139.638   9.211986E-9
     3140.317   9.164991E-9
     3140.997   9.119870E-9
     3141.676   9.074746E-9
     3142.355   9.029622E-9
     3143.035   8.984463E-9
     3143.715   8.939302E-9
     3144.395   8.894138E-9
     3145.075   8.848956E-9
     3145.756   8.803755E-9
     3146.436   8.758551E-9
     3147.117   8.713331E-9
     3147.798   8.668090E-9
     3148.479   8.622846E-9
     3149.161   8.577491E-9
     3149.843   8.532212E-9
     3150.524   8.489340E-9
     3151.206   8.447191E-9
     3151.887   8.405023E-9
     3152.569   8.362838E-9
     3153.251   8.320652E-9
     3153.933   8.278447E-9
     3154.615   8.236226E-9
     3155.298   8.194004E-9
      3155.98   8.151764E-9
     3156.661   8.109626E-9
     3157.344   8.067366E-9
     3158.027   8.025090E-9
      3158.71   7.982812E-9
     3159.396   7.940408E-9
     3160.079   7.898469E-9
     3160.762   7.859251E-9
     3161.446   7.820018E-9
      3162.13   7.780783E-9
     3162.814   7.741532E-9
     3163.498   7.702279E-9
     3164.183   7.663010E-9
     3164.867   7.623725E-9
     3165.552   7.584439E-9
     3166.237   7.545136E-9
     3166.921   7.505832E-9
     3167.606   7.466511E-9
     3168.292   7.427175E-9
     3168.977   7.387836E-9
     3169.663   7.348483E-9
     3170.348   7.310577E-9
     3171.034   7.274087E-9
      3171.72   7.237595E-9
     3172.406   7.201078E-9
     3173.094   7.164465E-9
     3173.781   7.127943E-9
     3174.467   7.091406E-9
     3175.154   7.054854E-9
     3175.841   7.018287E-9
     3176.528   6.981732E-9
     3177.215   6.945148E-9
     3177.902   6.908563E-9
      3178.59   6.871964E-9
     3179.277   6.835362E-9
     3179.965   6.798746E-9
     3180.653   6.764661E-9
     3181.339   6.730796E-9
     3182.027   6.696835E-9
     3182.716   6.662870E-9
     3183.404   6.628893E-9
     3184.094   6.594817E-9
     3184.783   6.560811E-9
     3185.472   6.526816E-9
     3186.161   6.492796E-9
     3186.851   6.458774E-9
     3187.542   6.424654E-9
     3188.231   6.390616E-9
     3188.921   6.356565E-9
     3189.611   6.322500E-9
     3190.299   6.289598E-9
     3190.989   6.258025E-9
     3191.679   6.226427E-9
      3192.37   6.194828E-9
      3193.06   6.163227E-9
     3193.751   6.131604E-9
     3194.442   6.099989E-9
     3195.133   6.068350E-9
     3195.824   6.036710E-9
     3196.516   6.005058E-9
     3197.207   5.973402E-9
     3197.899   5.941736E-9
      3198.59   5.910068E-9
     3199.282   5.878386E-9
     3199.976   5.846614E-9
     3200.668   5.817149E-9
     3201.361   5.787761E-9
     3202.053   5.758373E-9
     3202.746   5.728973E-9
     3203.437   5.699633E-9
     3204.132   5.670137E-9
     3204.825   5.640711E-9
     3205.518   5.611285E-9
     3206.212   5.581837E-9
     3206.905   5.552396E-9
     3207.599   5.522935E-9
     3208.293   5.493471E-9
     3208.987   5.463996E-9
     3209.681   5.434520E-9
     3210.375   5.406199E-9
      3211.07   5.378869E-9
     3211.764   5.351520E-9
     3212.461   5.324101E-9
     3213.156   5.296748E-9
     3213.851   5.269384E-9
     3214.546   5.242010E-9
     3215.241   5.214634E-9
     3215.935   5.187315E-9
     3216.631   5.159927E-9
     3217.327   5.132528E-9
     3218.023   5.105118E-9
     3218.719   5.077707E-9
     3219.415   5.050284E-9
     3220.112   5.023174E-9
     3220.808   4.997750E-9
     3221.505   4.972317E-9
     3222.202   4.946882E-9
     3222.899   4.921437E-9
     3223.596   4.895982E-9
     3224.293   4.870525E-9
     3224.992   4.844997E-9
      3225.69   4.819520E-9
     3226.388   4.794042E-9
     3227.086   4.768554E-9
     3227.784   4.743065E-9
     3228.482   4.717566E-9
     3229.181   4.692057E-9
     3229.879   4.666546E-9
     3230.578   4.642572E-9
     3231.277   4.618919E-9
     3231.976   4.595256E-9
     3232.675   4.571585E-9
     3233.374   4.547912E-9
     3234.073   4.524230E-9
     3234.773   4.500539E-9
     3235.473   4.476846E-9
     3236.173   4.453144E-9
     3236.873   4.429441E-9
     3237.573   4.405728E-9
     3238.273   4.382006E-9
     3238.974   4.358284E-9
     3239.676   4.334493E-9
     3240.377   4.311687E-9
     3241.076   4.289737E-9
     3241.777   4.267733E-9
     3242.479   4.245712E-9
      3243.18   4.223690E-9
     3243.882   4.201667E-9
     3244.583   4.179628E-9
     3245.285   4.157588E-9
     3245.987   4.135546E-9
     3246.689   4.113496E-9
     3247.394   4.091383E-9
     3248.096   4.069316E-9
     3248.799   4.047254E-9
     3249.501   4.025176E-9
     3250.204   4.003569E-9
     3250.907   3.983100E-9
     3251.611   3.962623E-9
     3252.314   3.942145E-9
     3253.018   3.921666E-9
     3253.721   3.901172E-9
     3254.425   3.880677E-9
     3255.129   3.860181E-9
     3255.833   3.839669E-9
     3256.536   3.819215E-9
      3257.24   3.798694E-9
     3257.947   3.778123E-9
     3258.652   3.757593E-9
     3259.356   3.737063E-9
     3260.062   3.716655E-9
     3260.767   3.697614E-9
     3261.472   3.678571E-9
     3262.178   3.659522E-9
     3262.885   3.640425E-9
     3263.591   3.621367E-9
     3264.297   3.602301E-9
     3265.003   3.583234E-9
     3265.709   3.564160E-9
     3266.414   3.545124E-9
     3267.122   3.525995E-9
     3267.829   3.506905E-9
     3268.536   3.487807E-9
     3269.241   3.468762E-9
     3269.948   3.449655E-9
     3270.656   3.431847E-9
     3271.363   3.414133E-9
     3272.071   3.396412E-9
     3272.781   3.378648E-9
     3273.489   3.360919E-9
     3274.197   3.343184E-9
     3274.905   3.325447E-9
     3275.614   3.307704E-9
     3276.322   3.289960E-9
     3277.031   3.272208E-9
      3277.74   3.254450E-9
     3278.449   3.236691E-9
     3279.158   3.218925E-9
     3279.867   3.201158E-9
     3280.577   3.184442E-9
     3281.286   3.167965E-9
     3281.996   3.151481E-9
     3282.706   3.134995E-9
     3283.416   3.118509E-9
     3284.126   3.102017E-9
     3284.837   3.085518E-9
     3285.548   3.069012E-9
     3286.258   3.052506E-9
     3286.969   3.035994E-9
      3287.68   3.019480E-9
     3288.391   3.002959E-9
     3289.104   2.986393E-9
     3289.816   2.969860E-9
     3290.528   2.954225E-9
      3291.24   2.938902E-9
      3291.95   2.923610E-9
     3292.662   2.908275E-9
     3293.374   2.892939E-9
     3294.088   2.877556E-9
     3294.801   2.862208E-9
     3295.512   2.846896E-9
     3296.225   2.831542E-9
     3296.938   2.816186E-9
     3297.651   2.800825E-9
     3298.364   2.785457E-9
      3299.08   2.770047E-9
     3299.793   2.754672E-9
     3300.507   2.740093E-9
     3301.221   2.725835E-9
     3301.935   2.711576E-9
     3302.649   2.697316E-9
     3303.366   2.683012E-9
      3304.08   2.668741E-9
     3304.793   2.654503E-9
     3305.508   2.640226E-9
     3306.223   2.625943E-9
     3306.938   2.611654E-9
     3307.654   2.597365E-9
     3308.369   2.583071E-9
     3309.085   2.568775E-9
     3309.801   2.554474E-9
     3310.517   2.540924E-9
     3311.233   2.527665E-9
     3311.949   2.514402E-9
     3312.666   2.501137E-9
     3313.382   2.487863E-9
     3314.099   2.474593E-9
     3314.818   2.461281E-9
     3315.535   2.448000E-9
     3316.252   2.434714E-9
     3316.969   2.421423E-9
     3317.685   2.408167E-9
     3318.403   2.394870E-9
     3319.121   2.381572E-9
     3319.839   2.368269E-9
     3320.557   2.355718E-9
     3321.275   2.343385E-9
     3321.995   2.331018E-9
     3322.714   2.318679E-9
     3323.433   2.306332E-9
     3324.152   2.293988E-9
     3324.871   2.281635E-9
      3325.59   2.269281E-9
     3326.309   2.256927E-9
     3327.029   2.244564E-9
     3327.749   2.232204E-9
     3328.469   2.219835E-9
     3329.188   2.207466E-9
     3329.909   2.195092E-9
     3330.629   2.183505E-9
      3331.35   2.172033E-9
      3332.07   2.160560E-9
     3332.791   2.149079E-9
     3333.512   2.137597E-9
     3334.233   2.126115E-9
     3334.954   2.114624E-9
     3335.676   2.103133E-9
     3336.397   2.091641E-9
     3337.119   2.080141E-9
     3337.841   2.068643E-9
     3338.563   2.057138E-9
     3339.285   2.045632E-9
     3340.008   2.034130E-9
     3340.732   2.023434E-9
     3341.455   2.012763E-9
     3342.177   2.002091E-9
       3342.9   1.991411E-9
     3343.624   1.980731E-9
     3344.347   1.970049E-9
      3345.07   1.959361E-9
     3345.794   1.948671E-9
     3346.518   1.937982E-9
      3347.24   1.927313E-9
     3347.964   1.916615E-9
     3348.688   1.905917E-9
     3349.414   1.895185E-9
     3350.139   1.884631E-9
     3350.864   1.874705E-9
     3351.588   1.864779E-9
     3352.313   1.854848E-9
     3353.039   1.844917E-9
     3353.764   1.834982E-9
     3354.489   1.825047E-9
     3355.215   1.815105E-9
     3355.941   1.805161E-9
     3356.667   1.795218E-9
     3357.393   1.785271E-9
     3358.119   1.775319E-9
     3358.846   1.765364E-9
     3359.572   1.755408E-9
     3360.299   1.745749E-9
     3361.026   1.736519E-9
     3361.753   1.727286E-9
      3362.48   1.718049E-9
     3363.208   1.708812E-9
     3363.937   1.699549E-9
     3364.665   1.690305E-9
     3365.392   1.681060E-9
      3366.12   1.671811E-9
     3366.849   1.662559E-9
     3367.577   1.653306E-9
     3368.305   1.644050E-9
     3369.034   1.634793E-9
     3369.763   1.625529E-9
     3370.492   1.616727E-9
     3371.221   1.608139E-9
      3371.95   1.599551E-9
      3372.68   1.590959E-9
     3373.407   1.582390E-9
     3374.137   1.573795E-9
     3374.867   1.565196E-9
     3375.597   1.556596E-9
     3376.327   1.547994E-9
     3377.059   1.539368E-9
      3377.79   1.530758E-9
     3378.521   1.522149E-9
     3379.251   1.513538E-9
     3379.982   1.504925E-9
     3380.714   1.496925E-9
     3381.447   1.488919E-9
     3382.178   1.480931E-9
      3382.91   1.472940E-9
      3383.64   1.464967E-9
     3384.372   1.456973E-9
     3385.104   1.448975E-9
     3385.836   1.440977E-9
     3386.569   1.432976E-9
     3387.301   1.424972E-9
     3388.034   1.416967E-9
     3388.767   1.408959E-9
       3389.5   1.400948E-9
     3390.233   1.393123E-9
     3390.967   1.385697E-9
     3391.702   1.378250E-9
     3392.436   1.370820E-9
     3393.169   1.363387E-9
     3393.904   1.355951E-9
     3394.638   1.348515E-9
      3395.37   1.341095E-9
     3396.106   1.333636E-9
     3396.841   1.326193E-9
     3397.576   1.318748E-9
     3398.311   1.311299E-9
     3399.046   1.303851E-9
     3399.781   1.296402E-9
     3400.517   1.289331E-9
     3401.252   1.282423E-9
     3401.988   1.275514E-9
     3402.724   1.268600E-9
      3403.46   1.261686E-9
     3404.196   1.254771E-9
     3404.933   1.247852E-9
     3405.669   1.240932E-9
     3406.406   1.234012E-9
     3407.143   1.227086E-9
      3407.88   1.220163E-9
     3408.617   1.213235E-9
     3409.354   1.206306E-9
     3410.092   1.199438E-9
      3410.83   1.193012E-9
     3411.569   1.186572E-9
     3412.307   1.180143E-9
     3413.046   1.173713E-9
     3413.784   1.167281E-9
     3414.522   1.160848E-9
     3415.261   1.154414E-9
        3416.   1.147977E-9
     3416.739   1.141538E-9
     3417.478   1.135099E-9
     3418.217   1.128657E-9
     3418.957   1.122213E-9
     3419.696   1.115765E-9
     3420.436   1.109597E-9
     3421.176   1.103623E-9
     3421.916   1.097645E-9
     3422.656   1.091666E-9
     3423.396   1.085687E-9
     3424.137   1.079703E-9
     3424.878   1.073721E-9
     3425.619   1.067735E-9
      3426.36   1.061749E-9
     3427.101   1.055760E-9
     3427.842   1.049769E-9
     3428.584   1.043777E-9
     3429.325   1.037783E-9
     3430.067   1.031827E-9
     3430.809   1.026271E-9
     3431.552   1.020713E-9
     3432.294   1.015154E-9
     3433.036   1.009593E-9
     3433.779   1.004030E-9
     3434.522  9.984649E-10
     3435.265  9.928993E-10
     3436.008  9.873318E-10
     3436.751  9.817637E-10
     3437.494  9.761936E-10
     3438.238  9.706211E-10
     3438.982  9.650465E-10
     3439.726  9.594717E-10
      3440.47  9.541550E-10
     3441.214  9.489854E-10
     3441.958  9.438156E-10
     3442.703  9.386436E-10
     3443.448  9.334715E-10
     3444.193  9.282972E-10
     3444.938  9.231210E-10
     3445.683  9.179446E-10
     3446.428  9.127658E-10
     3447.174  9.075852E-10
      3447.92  9.024026E-10
     3448.666  8.972197E-10
     3449.411  8.920364E-10
     3450.158  8.869298E-10
     3450.904  8.821233E-10
      3451.65  8.773165E-10
     3452.399  8.724952E-10
     3453.146  8.676845E-10
     3453.895  8.628595E-10
     3454.642  8.580467E-10
     3455.387  8.532446E-10
     3456.135  8.484281E-10
     3456.882  8.436111E-10
      3457.63  8.387924E-10
      3458.38  8.339592E-10
     3459.128  8.291382E-10
     3459.876  8.243153E-10
     3460.625  8.197863E-10
     3461.374  8.153154E-10
      3462.12  8.108543E-10
     3462.871  8.063697E-10
      3463.62  8.018935E-10
      3464.37  7.974170E-10
     3465.119  7.929403E-10
     3465.869  7.884602E-10
     3466.618  7.839799E-10
     3467.368  7.794994E-10
     3468.118  7.750171E-10
     3468.868  7.705330E-10
     3469.619  7.660471E-10
     3470.369  7.617234E-10
      3471.12  7.575654E-10
     3471.871  7.534058E-10
     3472.622  7.492459E-10
     3473.373  7.450844E-10
     3474.125  7.409226E-10
     3474.876  7.367578E-10
     3475.628  7.325928E-10
      3476.38  7.284275E-10
     3477.132  7.242606E-10
     3477.884  7.200920E-10
     3478.636  7.159216E-10
     3479.389  7.117513E-10
     3480.141  7.076367E-10
     3480.894  7.037695E-10
     3481.647  6.999022E-10
       3482.4  6.960332E-10
     3483.154  6.921628E-10
     3483.907  6.882921E-10
     3484.661  6.844198E-10
     3485.415  6.805474E-10
     3486.169  6.766722E-10
     3486.923  6.727978E-10
     3487.677  6.689208E-10
     3488.431  6.650436E-10
     3489.186  6.611648E-10
     3489.941  6.572844E-10
     3490.696  6.536666E-10
     3491.451  6.500698E-10
     3492.206  6.464715E-10
     3492.962  6.428731E-10
     3493.719  6.392639E-10
     3494.475  6.356637E-10
     3495.231  6.320610E-10
     3495.987  6.284580E-10
     3496.743  6.248548E-10
       3497.5  6.212502E-10
     3498.256  6.176441E-10
     3499.013  6.140366E-10
      3499.77  6.104289E-10
     3500.527  6.078091E-10
     3501.284  6.056207E-10
     3502.042  6.034321E-10
     3502.799  6.012428E-10
     3503.557  5.990525E-10
     3504.315  5.968621E-10
     3505.073  5.946709E-10
     3505.831  5.924787E-10
     3506.589  5.902864E-10
     3507.348  5.880933E-10
     3508.107  5.858993E-10
     3508.865  5.837051E-10
     3509.625  5.815100E-10
     3510.384  5.793679E-10
     3511.143  5.772776E-10
     3511.903  5.751872E-10
     3512.662  5.730965E-10
     3513.422  5.710044E-10
     3514.182  5.689121E-10
     3514.943  5.668190E-10
     3515.703  5.647258E-10
     3516.463  5.626317E-10
     3517.224  5.605369E-10
     3517.985  5.584418E-10
     3518.746  5.563460E-10
     3519.507  5.542494E-10
     3520.269  5.521877E-10
     3521.032  5.501867E-10
     3521.793  5.481908E-10
     3522.555  5.461933E-10
     3523.315  5.442009E-10
     3524.078  5.422024E-10
      3524.84  5.402033E-10
     3525.603  5.382039E-10
     3526.367  5.361988E-10
      3527.13  5.341985E-10
     3527.893  5.321975E-10
     3528.656  5.301957E-10
     3529.419  5.281931E-10
     3530.181  5.262185E-10
     3530.947  5.243072E-10
      3531.71  5.224001E-10
     3532.474  5.204929E-10
     3533.239  5.185848E-10
     3534.003  5.166767E-10
     3534.767  5.147672E-10
     3535.534  5.128526E-10
     3536.299  5.109428E-10
     3537.064  5.090317E-10
     3537.829  5.071203E-10
     3538.594  5.052088E-10
      3539.36  5.032960E-10
     3540.125  5.013983E-10
     3540.891  4.995774E-10
     3541.657  4.977563E-10
     3542.423  4.959346E-10
     3543.189  4.941121E-10
     3543.956  4.922895E-10
     3544.722  4.904662E-10
     3545.489  4.886421E-10
     3546.256  4.868175E-10
     3547.023  4.849925E-10
     3547.791  4.831668E-10
     3548.558  4.813411E-10
     3549.326  4.795147E-10
     3550.094  4.776982E-10
     3550.862  4.759589E-10
      3551.63  4.742195E-10
     3552.398  4.724793E-10
     3553.167  4.707384E-10
     3553.935  4.689976E-10
     3554.704  4.672560E-10
     3555.473  4.655136E-10
     3556.242  4.637712E-10
     3557.011  4.620280E-10
     3557.781  4.602842E-10
      3558.55  4.585402E-10
      3559.32  4.567955E-10
      3560.09  4.550601E-10
      3560.86  4.533992E-10
      3561.63  4.517376E-10
     3562.401  4.500754E-10
     3563.172  4.484124E-10
     3563.942  4.467494E-10
     3564.713  4.450858E-10
     3565.484  4.434220E-10
     3566.256  4.417575E-10
     3567.027  4.400924E-10
     3567.799  4.384265E-10
     3568.571  4.367606E-10
     3569.343  4.350941E-10
     3570.115  4.334389E-10
     3570.887  4.318524E-10
     3571.659  4.302654E-10
     3572.432  4.286777E-10
     3573.205  4.270899E-10
     3573.978  4.255014E-10
     3574.751  4.239124E-10
     3575.524  4.223231E-10
     3576.298  4.207333E-10
     3577.071  4.191429E-10
     3577.847  4.175484E-10
     3578.621  4.159566E-10
     3579.395  4.143652E-10
     3580.169  4.127896E-10
     3580.944  4.112744E-10
     3581.719  4.097585E-10
     3582.493  4.082420E-10
     3583.268  4.067253E-10
     3584.043  4.052081E-10
     3584.819  4.036903E-10
     3585.596  4.021685E-10
      3586.37  4.006538E-10
     3587.146  3.991346E-10
     3587.922  3.976154E-10
     3588.698  3.960955E-10
     3589.474  3.945750E-10
     3590.252  3.930745E-10
     3591.029  3.916266E-10
     3591.806  3.901791E-10
     3592.583  3.887305E-10
     3593.358  3.872855E-10
     3594.135  3.858362E-10
     3594.915  3.843827E-10
     3595.693  3.829327E-10
      3596.47  3.814822E-10
     3597.249  3.800311E-10
     3598.027  3.785798E-10
     3598.805  3.771281E-10
     3599.583  3.756756E-10
     3600.362  3.742558E-10
     3601.141  3.728732E-10
      3601.92  3.714899E-10
     3602.699  3.701066E-10
     3603.479  3.687222E-10
     3604.258  3.673381E-10
     3605.038  3.659531E-10
     3605.817  3.645680E-10
     3606.597  3.631823E-10
     3607.378  3.617961E-10
     3608.158  3.604097E-10
     3608.938  3.590228E-10
     3609.719  3.576354E-10
       3610.5  3.562909E-10
     3611.281  3.549701E-10
     3612.062  3.536486E-10
     3612.844  3.523268E-10
     3613.625  3.510048E-10
     3614.407  3.496822E-10
     3615.189  3.483596E-10
     3615.971  3.470364E-10
     3616.753  3.457127E-10
     3617.535  3.443885E-10
     3618.318  3.430642E-10
     3619.101  3.417393E-10
     3619.884  3.404139E-10
     3620.669  3.391395E-10
     3621.452  3.378778E-10
     3622.235  3.366154E-10
     3623.019  3.353531E-10
     3623.802  3.340901E-10
     3624.586  3.328268E-10
     3625.371  3.315628E-10
     3626.155  3.302988E-10
     3626.939  3.290343E-10
     3627.724  3.277697E-10
     3628.509  3.265042E-10
     3629.293  3.252385E-10
     3630.079  3.239785E-10
     3630.864  3.227737E-10
     3631.649  3.215682E-10
     3632.435  3.203624E-10
     3633.221  3.191560E-10
     3634.007  3.179496E-10
     3634.793  3.167427E-10
     3635.579  3.155357E-10
     3636.365  3.143278E-10
     3637.152  3.131198E-10
     3637.939  3.119117E-10
     3638.726  3.107028E-10
     3639.513  3.094937E-10
       3640.3  3.083066E-10
     3641.088  3.071556E-10
     3641.875  3.060041E-10
     3642.663  3.048522E-10
     3643.451  3.036998E-10
     3644.239  3.025474E-10
     3645.028  3.013944E-10
     3645.816  3.002411E-10
     3646.605  2.990875E-10
     3647.394  2.979336E-10
     3648.183  2.967793E-10
     3648.972  2.956248E-10
     3649.761  2.944695E-10
     3650.551  2.933534E-10
      3651.34  2.922536E-10
      3652.13  2.911536E-10
      3652.92  2.900532E-10
      3653.71  2.889523E-10
     3654.501  2.878514E-10
     3655.291  2.867500E-10
     3656.084  2.856455E-10
     3656.873  2.845460E-10
     3657.664  2.834437E-10
     3658.455  2.823409E-10
     3659.247  2.812380E-10
     3660.038  2.801370E-10
     3660.832  2.790841E-10
     3661.624  2.780335E-10
     3662.416  2.769827E-10
     3663.208  2.759316E-10
     3664.001  2.748800E-10
     3664.793  2.738283E-10
     3665.588  2.727733E-10
     3666.381  2.717208E-10
     3667.174  2.706682E-10
     3667.968  2.696149E-10
     3668.761  2.685615E-10
     3669.554  2.675079E-10
     3670.348  2.664761E-10
     3671.142  2.654728E-10
     3671.937  2.644691E-10
     3672.731  2.634654E-10
     3673.525  2.624612E-10
      3674.32  2.614566E-10
     3675.115  2.604517E-10
      3675.91  2.594467E-10
     3676.705  2.584413E-10
       3677.5  2.574354E-10
     3678.296  2.564295E-10
     3679.092  2.554228E-10
     3679.887  2.544161E-10
     3680.683  2.534512E-10
     3681.479  2.524927E-10
     3682.276  2.515339E-10
     3683.073  2.505747E-10
     3683.869  2.496154E-10
     3684.666  2.486554E-10
     3685.463  2.476956E-10
      3686.26  2.467352E-10
     3687.058  2.457747E-10
     3687.855  2.448138E-10
     3688.653  2.438525E-10
     3689.451  2.428911E-10
     3690.249  2.419440E-10
     3691.048  2.410284E-10
     3691.846  2.401128E-10
     3692.645  2.391968E-10
     3693.443  2.382805E-10
     3694.242  2.373638E-10
     3695.042  2.364470E-10
     3695.841  2.355299E-10
      3696.64  2.346124E-10
      3697.44  2.336948E-10
      3698.24  2.327769E-10
      3699.04  2.318586E-10
      3699.84  2.309399E-10
      3700.64  2.300568E-10
     3701.441  2.291822E-10
     3702.242  2.283072E-10
     3703.042  2.274323E-10
     3703.844  2.265569E-10
     3704.645  2.256812E-10
     3705.446  2.248054E-10
     3706.248  2.239290E-10
     3707.049  2.230528E-10
     3707.853  2.221738E-10
     3708.656  2.212967E-10
     3709.458  2.204194E-10
      3710.26  2.195556E-10
     3711.063  2.187204E-10
     3711.865  2.178849E-10
