WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25mgii
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.080680E-16
PIVWV    r 2874.169
BANDW    r 249.5852
TPEAK    r 0.01245324
EQUVW    r 0.7293755
RECTW    r 58.56913
EMFLX    r 3.753901E-10
      3831.71            0.
     3832.249            0.
     3832.787            0.
     3833.324            0.
     3833.862            0.
     3834.401            0.
      3834.94            0.
     3835.479            0.
     3836.018            0.
     3836.557            0.
     3837.097            0.
     3837.636            0.
     3838.177            0.
     3838.717            0.
     3839.256            0.
     3839.796            0.
     3840.336            0.
     3840.875            0.
     3841.415            0.
     3841.955            0.
     3842.495            0.
     3843.035            0.
     3843.575            0.
     3844.115            0.
     3844.656            0.
     3845.196            0.
     3845.737            0.
     3846.277            0.
     3846.818            0.
     3847.358            0.
     3847.899            0.
      3848.44            0.
     3848.981            0.
     3849.522            0.
     3850.065            0.
     3850.606            0.
     3851.147            0.
     3851.688            0.
      3852.23            0.
     3852.771            0.
     3853.313            0.
     3853.854            0.
     3854.396            0.
     3854.936            0.
     3855.478            0.
     3856.019            0.
     3856.561            0.
     3857.103            0.
     3857.647            0.
      3858.19            0.
     3858.732            0.
     3859.274            0.
     3859.817            0.
     3860.359            0.
     3860.902            0.
     3861.447            0.
     3861.989            0.
      3862.53            0.
     3863.073            0.
     3863.616            0.
     3864.159            0.
     3864.702            0.
     3865.245            0.
     3865.788            0.
     3866.332            0.
     3866.875            0.
     3867.418            0.
     3867.962            0.
     3868.506            0.
      3869.05            0.
     3869.595            0.
     3870.139            0.
     3870.683            0.
     3871.227            0.
     3871.771            0.
     3872.315            0.
      3872.86            0.
     3873.404            0.
     3873.948            0.
     3874.491            0.
     3875.035            0.
      3875.58            0.
     3876.125            0.
     3876.669            0.
     3877.217            0.
     3877.761            0.
     3878.306            0.
     3878.852            0.
     3879.399            0.
     3879.944            0.
      3880.49            0.
     3881.035            0.
      3881.58            0.
     3882.124            0.
     3882.669            0.
     3883.215            0.
     3883.761            0.
     3884.307            0.
     3884.853            0.
     3885.399            0.
     3885.945            0.
     3886.491            0.
     3887.039            0.
     3887.585            0.
     3888.132            0.
     3888.678            0.
     3889.225            0.
     3889.771            0.
     3890.318            0.
     3890.865            0.
     3891.412            0.
     3891.959            0.
     3892.506            0.
     3893.053            0.
       3893.6            0.
     3894.147            0.
     3894.693            0.
      3895.24            0.
      3895.79            0.
     3896.337            0.
     3896.885            0.
     3897.432            0.
      3897.98            0.
     3898.528            0.
     3899.076            0.
     3899.626            0.
     3900.174            0.
     3900.722            0.
     3901.271            0.
     3901.817            0.
     3902.365            0.
     3902.914            0.
     3903.462            0.
     3904.011            0.
      3904.56            0.
     3905.108            0.
     3905.657            0.
     3906.206            0.
     3906.757            0.
     3907.306            0.
     3907.855            0.
     3908.405            0.
     3908.954            0.
     3909.503            0.
     3910.053            0.
     3910.603            0.
     3911.152            0.
     3911.702            0.
     3912.252            0.
     3912.802            0.
     3913.351            0.
     3913.901            0.
     3914.451            0.
     3915.002            0.
     3915.552            0.
     3916.102            0.
     3916.653            0.
     3917.203            0.
     3917.754            0.
     3918.304            0.
     3918.855            0.
     3919.408            0.
     3919.959            0.
      3920.51  2.854165E-10
     3921.061  5.934269E-10
      3921.61  8.998213E-10
     3922.163   1.208003E-9
     3922.714   1.514567E-9
     3923.266   1.820605E-9
     3923.817   2.126250E-9
     3924.366   2.430152E-9
     3924.918   2.734743E-9
      3925.47   3.038940E-9
     3926.021   3.342475E-9
     3926.575   3.646822E-9
     3927.127   3.949566E-9
     3927.679   4.251782E-9
     3928.231   4.553468E-9
     3928.783   4.854626E-9
     3929.335   5.155387E-9
     3929.888   5.455642E-9
      3930.44   5.270320E-9
     3930.995   4.960253E-9
     3931.545   4.653168E-9
     3932.097   4.345377E-9
      3932.65   4.037973E-9
     3933.203   3.731091E-9
     3933.756   3.424732E-9
     3934.309   3.118760E-9
     3934.862   2.813312E-9
     3935.415   2.508385E-9
     3935.968   2.203848E-9
     3936.521   1.899834E-9
     3937.074   1.596343E-9
     3937.627   1.293375E-9
     3938.181  9.907979E-10
     3938.734  6.887443E-10
      3939.29  3.858856E-10
     3939.844  8.488196E-11
     3940.398            0.
     3940.951            0.
     3941.505            0.
     3942.059            0.
     3942.613            0.
     3943.167            0.
     3943.722            0.
     3944.274            0.
     3944.828            0.
     3945.383            0.
     3945.937            0.
     3946.494            0.
     3947.049            0.
     3947.603            0.
     3948.158            0.
     3948.713            0.
      3949.27            0.
     3949.825            0.
      3950.38            0.
     3950.936            0.
     3951.491            0.
     3952.044            0.
       3952.6            0.
     3953.155            0.
     3953.711            0.
     3954.266            0.
     3954.822            0.
     3955.378            0.
     3955.934            0.
      3956.49            0.
     3957.048            0.
     3957.604            0.
     3958.161            0.
     3958.717            0.
     3959.273            0.
      3959.83            0.
     3960.386            0.
     3960.943            0.
       3961.5            0.
     3962.056            0.
     3962.613            0.
      3963.17            0.
     3963.727            0.
     3964.282            0.
     3964.839            0.
     3965.396            0.
     3965.956            0.
     3966.513            0.
     3967.071            0.
     3967.629            0.
     3968.186            0.
     3968.744            0.
     3969.304            0.
     3969.862            0.
      3970.42            0.
     3970.978            0.
     3971.536            0.
     3972.092            0.
      3972.65            0.
     3973.208            0.
     3973.767            0.
     3974.325            0.
     3974.884            0.
     3975.443            0.
     3976.001            0.
      3976.56            0.
     3977.121            0.
      3977.68            0.
      3978.24            0.
     3978.799            0.
     3979.358            0.
     3979.917            0.
     3980.476            0.
     3981.036            0.
     3981.595            0.
     3982.155            0.
     3982.715            0.
     3983.274            0.
     3983.834            0.
     3984.394            0.
     3984.954            0.
     3985.514            0.
     3986.074            0.
     3986.635            0.
     3987.195            0.
     3987.755            0.
     3988.316            0.
     3988.876            0.
     3989.439            0.
        3990.            0.
     3990.561  4.699813E-11
     3991.122  9.391410E-11
     3991.683  1.407683E-10
     3992.241  1.873572E-10
     3992.805  2.342299E-10
     3993.366  2.808577E-10
     3993.927  3.274031E-10
     3994.486  3.736845E-10
     3995.048  4.200657E-10
     3995.609  4.663847E-10
     3996.171  5.126212E-10
     3996.732  5.587956E-10
     3997.296  6.050676E-10
     3997.858  6.510764E-10
      3998.42  6.970230E-10
     3998.982  7.428672E-10
     3999.544  7.886687E-10
     4000.106  8.411485E-10
     4000.668  9.223665E-10
     4001.231   1.003534E-9
     4001.795   1.084957E-9
     4002.355   1.165707E-9
     4002.918   1.246698E-9
     4003.481   1.327649E-9
     4004.043   1.408525E-9
     4004.606   1.489325E-9
     4005.169   1.570051E-9
     4005.732   1.650735E-9
     4006.295   1.731344E-9
     4006.858   1.811878E-9
     4007.421   1.892371E-9
     4007.984   1.972789E-9
     4008.548   2.053131E-9
     4009.111   2.133432E-9
     4009.677   2.213973E-9
      4010.24   2.292134E-9
     4010.804   2.367577E-9
     4011.368   2.442952E-9
     4011.931   2.518256E-9
     4012.495   2.593521E-9
     4013.059   2.668716E-9
     4013.623   2.743839E-9
     4014.187   2.818892E-9
     4014.751   2.893907E-9
     4015.314   2.968591E-9
     4015.878   3.043463E-9
     4016.442   3.118298E-9
     4017.007   3.193062E-9
     4017.574   3.268077E-9
     4018.138   3.342729E-9
     4018.703   3.417312E-9
     4019.268   3.491824E-9
     4019.833   3.566297E-9
       4020.4   3.582626E-9
     4020.965   3.574574E-9
      4021.53   3.566529E-9
     4022.095   3.558489E-9
     4022.658   3.550486E-9
     4023.224   3.542455E-9
     4023.789   3.534430E-9
     4024.355   3.526406E-9
      4024.92   3.518392E-9
     4025.486   3.510378E-9
     4026.052   3.502373E-9
     4026.618   3.494370E-9
     4027.184   3.486373E-9
      4027.75   3.478383E-9
     4028.318   3.470362E-9
     4028.884   3.462380E-9
      4029.45   3.454403E-9
     4030.017   3.444528E-9
     4030.583   3.372489E-9
      4031.15   3.300518E-9
     4031.716   3.228581E-9
     4032.283   3.156712E-9
      4032.85   3.084907E-9
     4033.417   3.013138E-9
     4033.983   2.941434E-9
      4034.55   2.869797E-9
     4035.117   2.798194E-9
     4035.682   2.726934E-9
      4036.25   2.655463E-9
     4036.817   2.584027E-9
     4037.386   2.512380E-9
     4037.954   2.441076E-9
     4038.521   2.369807E-9
     4039.089   2.298604E-9
     4039.657   2.227468E-9
     4040.225   2.200883E-9
     4040.794   2.242466E-9
     4041.363   2.283884E-9
      4041.93   2.325246E-9
     4042.499   2.366585E-9
     4043.064   2.407725E-9
     4043.633   2.449003E-9
     4044.201   2.490240E-9
      4044.77   2.531438E-9
     4045.338   2.572596E-9
     4045.906   2.613731E-9
     4046.475   2.654827E-9
     4047.044   2.695901E-9
     4047.613   2.736935E-9
     4048.184   2.778087E-9
     4048.753   2.819058E-9
     4049.322   2.859972E-9
     4049.891   2.900864E-9
      4050.46   3.530500E-9
      4051.03   4.299094E-9
     4051.599   5.066965E-9
     4052.168   5.834110E-9
     4052.738   6.600860E-9
     4053.307   7.366884E-9
     4053.877   8.132511E-9
     4054.447   8.897085E-9
     4055.017   9.661261E-9
     4055.587   1.042504E-8
     4056.157   1.118809E-8
     4056.727   1.195041E-8
     4057.297   1.271201E-8
     4057.867   1.347321E-8
     4058.437   1.423368E-8
     4059.008   1.499342E-8
     4059.578   1.575276E-8
     4060.149   1.699235E-8
     4060.719   1.959178E-8
     4061.292   2.219986E-8
     4061.863   2.479547E-8
     4062.434   2.738974E-8
     4063.005   2.998043E-8
     4063.574   3.255980E-8
     4064.145   3.514778E-8
     4064.719   3.774212E-8
      4065.29   4.032516E-8
     4065.861   4.290684E-8
      4066.43   4.547503E-8
     4067.002   4.805177E-8
     4067.574   5.062714E-8
     4068.145   5.319895E-8
     4068.719   5.577926E-8
     4069.291   5.834831E-8
     4069.863   6.091385E-8
     4070.435   6.040748E-8
     4071.007   5.893483E-8
     4071.579   5.746420E-8
     4072.152   5.599430E-8
     4072.724   5.452575E-8
     4073.296   5.305796E-8
     4073.871   5.158592E-8
     4074.441   5.012649E-8
     4075.014   4.866218E-8
     4075.587   4.719925E-8
      4076.16   4.573770E-8
     4076.733   4.427688E-8
     4077.306   4.281744E-8
     4077.879   4.135938E-8
     4078.452   3.990268E-8
     4079.025   3.844675E-8
     4079.598   3.699158E-8
     4080.172   3.550047E-8
     4080.745   3.392144E-8
     4081.319   3.234390E-8
     4081.895   3.076114E-8
     4082.468   2.918591E-8
     4083.042   2.761217E-8
     4083.616   2.603925E-8
      4084.19   2.446781E-8
     4084.764   2.289786E-8
     4085.338   2.132940E-8
     4085.912   1.976176E-8
     4086.486   1.819561E-8
     4087.059   1.663627E-8
     4087.633   1.507243E-8
     4088.208   1.351009E-8
     4088.782   1.194923E-8
     4089.357   1.038920E-8
     4089.934   8.824045E-9
     4090.509   8.496562E-9
     4091.083   8.329211E-9
     4091.658   8.162012E-9
     4092.236   7.994263E-9
     4092.811   7.827310E-9
     4093.386   7.660510E-9
     4093.961   7.493868E-9
     4094.537   7.327310E-9
      4095.11   7.161545E-9
     4095.686   6.995228E-9
     4096.261   6.829139E-9
     4096.837   6.663135E-9
     4097.413   6.497147E-9
     4097.989   6.331457E-9
     4098.565   6.165783E-9
     4099.141   6.000406E-9
     4099.717   5.835044E-9
     4100.293   5.750427E-9
     4100.872   5.743732E-9
     4101.448   5.737061E-9
     4102.024   5.730401E-9
     4102.601   5.723737E-9
     4103.178   5.717077E-9
     4103.754   5.710423E-9
     4104.331   5.703770E-9
     4104.908   5.697123E-9
     4105.485   5.690473E-9
     4106.062   5.683828E-9
     4106.639   5.677185E-9
     4107.216   5.670547E-9
     4107.791   5.663940E-9
     4108.369   5.657304E-9
     4108.946   5.650676E-9
     4109.523   5.644047E-9
     4110.104   5.645799E-9
     4110.681   5.686003E-9
     4111.259   5.726173E-9
     4111.836   5.766300E-9
     4112.415   5.806419E-9
     4112.995   5.846633E-9
     4113.573   5.886668E-9
     4114.151   5.926661E-9
     4114.729   5.966612E-9
     4115.308   6.006555E-9
     4115.884   6.046288E-9
     4116.462   6.086113E-9
     4117.041   6.125932E-9
     4117.619   6.165707E-9
     4118.198   6.205474E-9
     4118.777   6.245165E-9
     4119.356   6.284848E-9
     4119.935   6.324464E-9
     4120.514   6.547682E-9
     4121.095   6.795104E-9
     4121.674   7.041243E-9
     4122.254   7.287345E-9
     4122.833   7.532996E-9
     4123.413   7.778609E-9
     4123.992   8.023977E-9
     4124.572   8.269101E-9
     4125.151   8.513978E-9
     4125.731   8.758612E-9
     4126.311   9.003208E-9
     4126.891   9.247556E-9
     4127.471   9.491660E-9
     4128.051   9.735521E-9
     4128.631   9.979133E-9
     4129.211   1.022250E-8
     4129.792   1.046584E-8
     4130.373   1.077812E-8
     4130.953   1.112870E-8
     4131.534   1.147894E-8
     4132.114   1.182882E-8
     4132.695   1.217836E-8
     4133.276   1.252784E-8
     4133.859   1.287814E-8
      4134.44   1.322693E-8
     4135.021   1.357536E-8
     4135.602   1.392343E-8
     4136.184   1.427145E-8
     4136.763   1.461766E-8
     4137.344   1.496470E-8
     4137.928   1.531312E-8
     4138.509   1.565974E-8
     4139.091   1.600601E-8
      4139.67   1.635077E-8
     4140.252   1.698046E-8
     4140.834   1.797908E-8
     4141.416   1.897756E-8
        4142.   1.997922E-8
     4142.583   2.097570E-8
     4143.165   2.197202E-8
     4143.747   2.296652E-8
      4144.33   2.396086E-8
     4144.912   2.495420E-8
     4145.495   2.594655E-8
     4146.077   2.693789E-8
      4146.66   2.792908E-8
     4147.243   2.891844E-8
     4147.826   2.990764E-8
     4148.409   3.089583E-8
     4148.992   3.188303E-8
     4149.575   3.286926E-8
     4150.158   3.403359E-8
     4150.741   3.567445E-8
     4151.325   3.731506E-8
     4151.908   3.895404E-8
     4152.492   4.059137E-8
     4153.075   4.222706E-8
     4153.659   4.386248E-8
     4154.243   4.549489E-8
     4154.827   4.712702E-8
     4155.413   4.876432E-8
     4155.997   5.039316E-8
     4156.581   5.202035E-8
     4157.166   5.364727E-8
      4157.75   5.527118E-8
     4158.334   5.689480E-8
     4158.918   5.851678E-8
     4159.503   6.013713E-8
     4160.087   6.186007E-8
      4160.67   6.416608E-8
     4161.255   6.647946E-8
      4161.84   6.879052E-8
     4162.425   7.109925E-8
     4163.012   7.341335E-8
     4163.597   7.571934E-8
     4164.182   7.802108E-8
     4164.768   8.032240E-8
     4165.353   8.262140E-8
      4165.94   8.492574E-8
     4166.526   8.722007E-8
     4167.112   8.951397E-8
     4167.697   9.180364E-8
     4168.281   9.408335E-8
     4168.867   9.637025E-8
     4169.453   9.865487E-8
     4170.039   1.010266E-7
     4170.625   1.046650E-7
     4171.211   1.083029E-7
     4171.797   1.119371E-7
     4172.383   1.155645E-7
      4172.97   1.191913E-7
     4173.557   1.228175E-7
     4174.143   1.264369E-7
     4174.732   1.300678E-7
     4175.319   1.336829E-7
     4175.906   1.372944E-7
     4176.493   1.409021E-7
      4177.08   1.445061E-7
     4177.667   1.481065E-7
     4178.254   1.517062E-7
     4178.841   1.552992E-7
     4179.428   1.588916E-7
     4180.016   1.626141E-7
     4180.603   1.712252E-7
     4181.191   1.798348E-7
     4181.776   1.884001E-7
     4182.364   1.969853E-7
     4182.952   2.055690E-7
      4183.54   2.141439E-7
      4184.13   2.227457E-7
     4184.718   2.313032E-7
     4185.306   2.398591E-7
     4185.895   2.484063E-7
     4186.483   2.569448E-7
     4187.073   2.655030E-7
     4187.662   2.740311E-7
      4188.25   2.825435E-7
     4188.839   2.910471E-7
     4189.425   2.995141E-7
     4190.014   3.085123E-7
     4190.603   3.379750E-7
     4191.192   3.674328E-7
     4191.781   3.968364E-7
     4192.371   4.262349E-7
     4192.959   4.555793E-7
     4193.549   4.849182E-7
     4194.138   5.142276E-7
      4194.73   5.436283E-7
      4195.32   5.729021E-7
     4195.909   6.021222E-7
     4196.499   6.313367E-7
     4197.089   6.605214E-7
     4197.679   6.896763E-7
     4198.269   7.188013E-7
     4198.859   7.479207E-7
     4199.449   7.770106E-7
     4200.039   8.112410E-7
     4200.629   9.187191E-7
      4201.22   1.026092E-6
     4201.811   1.133448E-6
     4202.401   1.240607E-6
     4202.992   1.347746E-6
     4203.583   1.454771E-6
     4204.173   1.561687E-6
     4204.764   1.668495E-6
     4205.355   1.775198E-6
     4205.946   1.881794E-6
     4206.537   1.988369E-6
     4207.128   2.094834E-6
      4207.72   2.201186E-6
     4208.313   2.307868E-6
     4208.905   2.414002E-6
     4209.497   2.520121E-6
     4210.088   2.628577E-6
      4210.68   2.751514E-6
      4211.27   2.873923E-6
     4211.861   2.996613E-6
     4212.456   3.119687E-6
     4213.047   3.242130E-6
     4213.637   3.364039E-6
     4214.229   3.486329E-6
     4214.822   3.608492E-6
     4215.414   3.730530E-6
     4216.007   3.852542E-6
     4216.602   3.974831E-6
     4217.194   4.096593E-6
     4217.787   4.218234E-6
      4218.38   4.339745E-6
     4218.973   4.461130E-6
     4219.565   4.582389E-6
     4220.159   4.659038E-6
     4220.752   4.613558E-6
     4221.345   4.568127E-6
     4221.938   4.522740E-6
     4222.532   4.477392E-6
     4223.125   4.432089E-6
     4223.719   4.386795E-6
     4224.312   4.341545E-6
     4224.906   4.296340E-6
       4225.5   4.251177E-6
     4226.094   4.206058E-6
     4226.688   4.160946E-6
     4227.282   4.115913E-6
     4227.876   4.070884E-6
      4228.47   4.025901E-6
     4229.064   3.980966E-6
     4229.661   3.935889E-6
     4230.256   3.896008E-6
      4230.85   3.862807E-6
     4231.445   3.829618E-6
      4232.04   3.796462E-6
     4232.634   3.763334E-6
     4233.229   3.730211E-6
     4233.824   3.697151E-6
     4234.419   3.664092E-6
     4235.012   3.631198E-6
     4235.607   3.598205E-6
     4236.203   3.565244E-6
     4236.798   3.532310E-6
     4237.394   3.499384E-6
     4237.991   3.466384E-6
     4238.587   3.433524E-6
     4239.183   3.400693E-6
     4239.779   3.367866E-6
     4240.377   3.430630E-6
     4240.973   3.548946E-6
     4241.569   3.667240E-6
     4242.165   3.785411E-6
     4242.761   3.903459E-6
     4243.355   4.020903E-6
     4243.952   4.138803E-6
     4244.548   4.256587E-6
     4245.145   4.374150E-6
     4245.741   4.491683E-6
     4246.338   4.609093E-6
     4246.935   4.726476E-6
     4247.532   4.843641E-6
     4248.129   4.960779E-6
     4248.726   5.077699E-6
     4249.323   5.194592E-6
     4249.922   5.311839E-6
      4250.52   5.985306E-6
     4251.117   6.740535E-6
     4251.715   7.495610E-6
     4252.313   8.249908E-6
      4252.91   9.003429E-6
     4253.508   9.756161E-6
     4254.105   1.050812E-5
     4254.704   1.125996E-5
     4255.301   1.201039E-5
     4255.899   1.276063E-5
     4256.495   1.350707E-5
     4257.094   1.425641E-5
     4257.692   1.500432E-5
     4258.291   1.575209E-5
     4258.889   1.649850E-5
      4259.49   1.724774E-5
     4260.088   1.813005E-5
     4260.687   1.980148E-5
     4261.286   2.147252E-5
     4261.887   2.314725E-5
     4262.486   2.481486E-5
     4263.085   2.648074E-5
     4263.685   2.814485E-5
     4264.284   2.980727E-5
     4264.881   3.146258E-5
      4265.48   3.312158E-5
      4266.08   3.478021E-5
     4266.679   3.643705E-5
     4267.279   3.809220E-5
     4267.879   3.974698E-5
     4268.479   4.139866E-5
     4269.079   4.304995E-5
     4269.679   4.469961E-5
     4270.281   4.517775E-5
     4270.881   4.431348E-5
     4271.481   4.345075E-5
     4272.082   4.258890E-5
     4272.682   4.172724E-5
     4273.283   4.086643E-5
     4273.883   4.000645E-5
     4274.484   3.914737E-5
     4275.085   3.828848E-5
     4275.686   3.743114E-5
     4276.287   3.657395E-5
     4276.888   3.571761E-5
     4277.489   3.486216E-5
      4278.09   3.400759E-5
     4278.691   3.315384E-5
     4279.292   3.230028E-5
     4279.894   3.144766E-5
     4280.496   3.030719E-5
     4281.097   2.910622E-5
     4281.699   2.790654E-5
     4282.301   2.670710E-5
     4282.902   2.550986E-5
     4283.504   2.431282E-5
     4284.109   2.311216E-5
     4284.711   2.191757E-5
     4285.313   2.072422E-5
     4285.916   1.953116E-5
     4286.516   1.834411E-5
     4287.118   1.715346E-5
     4287.721   1.596407E-5
     4288.326   1.477107E-5
     4288.928   1.358408E-5
     4289.529   1.240221E-5
     4290.131   1.143309E-5
     4290.734   1.123695E-5
     4291.337   1.104101E-5
     4291.943   1.084448E-5
     4292.546   1.064878E-5
     4293.149   1.045344E-5
     4293.753   1.025813E-5
     4294.356   1.006303E-5
      4294.96   9.868113E-6
     4295.563   9.673399E-6
     4296.167   9.478724E-6
     4296.771   9.284247E-6
     4297.375   9.090121E-6
     4297.979   8.896038E-6
     4298.583   8.702153E-6
     4299.188   8.508306E-6
     4299.792   8.314803E-6
     4300.396   8.317997E-6
        4301.   8.424643E-6
     4301.605   8.531169E-6
     4302.209   8.637576E-6
     4302.814   8.743862E-6
     4303.419   8.850116E-6
     4304.024   8.956249E-6
     4304.628   9.062179E-6
     4305.233   9.168093E-6
     4305.841   9.274429E-6
     4306.446   9.380096E-6
     4307.052   9.485718E-6
     4307.657   9.591136E-6
     4308.262   9.696516E-6
     4308.868   9.801778E-6
     4309.474   9.907008E-6
     4310.079   1.005422E-5
     4310.685   1.048211E-5
     4311.289   1.090785E-5
     4311.895   1.133487E-5
       4312.5   1.176142E-5
     4313.106   1.218750E-5
     4313.715   1.261478E-5
     4314.321   1.304025E-5
     4314.928   1.346528E-5
     4315.534   1.388979E-5
     4316.141   1.431385E-5
      4316.75   1.473918E-5
     4317.356   1.516264E-5
     4317.963   1.558562E-5
      4318.57   1.600817E-5
     4319.175   1.642855E-5
     4319.782   1.685013E-5
     4320.389   1.746861E-5
     4320.996   1.819774E-5
     4321.604   1.892608E-5
     4322.211   1.965363E-5
     4322.818   2.038038E-5
     4323.426   2.110633E-5
     4324.034   2.183206E-5
     4324.641   2.255642E-5
     4325.249   2.328054E-5
     4325.857   2.400383E-5
     4326.467   2.472926E-5
     4327.076   2.545158E-5
     4327.684   2.617252E-5
     4328.292   2.689324E-5
       4328.9   2.761316E-5
     4329.509   2.833229E-5
     4330.117   2.895076E-5
     4330.726   2.915027E-5
     4331.334   2.934968E-5
     4331.943   2.954884E-5
     4332.552   2.974765E-5
     4333.159   2.994574E-5
     4333.768   3.014420E-5
     4334.376   3.034243E-5
     4334.986   3.054058E-5
     4335.598   3.073934E-5
     4336.207   3.093706E-5
     4336.816   3.113451E-5
     4337.426   3.133176E-5
     4338.036   3.152894E-5
     4338.647   3.172648E-5
     4339.257   3.192318E-5
     4339.867   3.211973E-5
     4340.477   3.182344E-5
     4341.087   3.139013E-5
     4341.695   3.095939E-5
     4342.305   3.052701E-5
     4342.916   3.009505E-5
     4343.526   2.966358E-5
     4344.136   2.923256E-5
     4344.747   2.880161E-5
     4345.357   2.837146E-5
     4345.968   2.794141E-5
     4346.579   2.751187E-5
     4347.192   2.708105E-5
     4347.803   2.665237E-5
     4348.415   2.622382E-5
     4349.026   2.579575E-5
     4349.637   2.536842E-5
     4350.248   2.500432E-5
      4350.86   2.473269E-5
     4351.471   2.446161E-5
     4352.083   2.419061E-5
     4352.694   2.392005E-5
     4353.306   2.364959E-5
     4353.918   2.337943E-5
      4354.53   2.310951E-5
      4355.14   2.284073E-5
     4355.754   2.257029E-5
     4356.366   2.230102E-5
     4356.979   2.203205E-5
     4357.591   2.176332E-5
     4358.204   2.149467E-5
     4358.816   2.122655E-5
     4359.429   2.095847E-5
     4360.042   2.071605E-5
     4360.657   2.082343E-5
      4361.27   2.093029E-5
     4361.882   2.103702E-5
     4362.496   2.114366E-5
     4363.108   2.125009E-5
     4363.719   2.135609E-5
     4364.333   2.146239E-5
     4364.946   2.156864E-5
     4365.562   2.167510E-5
     4366.173   2.178067E-5
     4366.787   2.188644E-5
       4367.4   2.199214E-5
     4368.014   2.209770E-5
     4368.628   2.220325E-5
     4369.245   2.230902E-5
     4369.859   2.241434E-5
     4370.473   2.282040E-5
     4371.087   2.331570E-5
     4371.702   2.381051E-5
     4372.316   2.430473E-5
     4372.931   2.479876E-5
     4373.545   2.529227E-5
      4374.16   2.578483E-5
     4374.774   2.627719E-5
      4375.39   2.676938E-5
     4376.004   2.726063E-5
      4376.62   2.775176E-5
     4377.235   2.824230E-5
      4377.85   2.873188E-5
     4378.465   2.922171E-5
     4379.081   2.971060E-5
     4379.696   3.019891E-5
     4380.312   3.082743E-5
     4380.927   3.159231E-5
     4381.543   3.235633E-5
     4382.159   3.311950E-5
     4382.777   3.388483E-5
     4383.393   3.464688E-5
     4384.009   3.540807E-5
     4384.625   3.616839E-5
     4385.242   3.692788E-5
     4385.858   3.768654E-5
     4386.474   3.844430E-5
     4387.091   3.920179E-5
     4387.708   3.995841E-5
     4388.322   4.071119E-5
     4388.938   4.146610E-5
     4389.555   4.222016E-5
     4390.172   4.290167E-5
      4390.79   4.339569E-5
     4391.409   4.389075E-5
     4392.026   4.438366E-5
     4392.644   4.487643E-5
     4393.261   4.536823E-5
     4393.878   4.585981E-5
     4394.498   4.635241E-5
     4395.116   4.684289E-5
     4395.733   4.733281E-5
     4396.352   4.782251E-5
     4396.967   4.830931E-5
     4397.585   4.879789E-5
     4398.203   4.928590E-5
     4398.821   4.977330E-5
     4399.439   5.026014E-5
     4400.058   5.069243E-5
     4400.676   5.059913E-5
     4401.294   5.050596E-5
     4401.913   5.041281E-5
     4402.532   5.031969E-5
      4403.15   5.022666E-5
      4403.77   5.013366E-5
     4404.391   5.004040E-5
      4405.01   4.994750E-5
     4405.629   4.985472E-5
     4406.248   4.976201E-5
     4406.868   4.966930E-5
     4407.487   4.957671E-5
     4408.106   4.948409E-5
     4408.726   4.939155E-5
     4409.346   4.929912E-5
     4409.965   4.920685E-5
     4410.585   4.903615E-5
     4411.203   4.886155E-5
     4411.823   4.868646E-5
     4412.442   4.851163E-5
     4413.063   4.833669E-5
     4413.686   4.816141E-5
     4414.306   4.798698E-5
     4414.926   4.781258E-5
     4415.547   4.763834E-5
     4416.167   4.746427E-5
     4416.791   4.728968E-5
     4417.411   4.711592E-5
     4418.032   4.694217E-5
     4418.653   4.676877E-5
     4419.271   4.659609E-5
     4419.893   4.642293E-5
     4420.514   4.640450E-5
     4421.135   4.641842E-5
     4421.757   4.643232E-5
     4422.378   4.644616E-5
        4423.   4.645996E-5
     4423.621   4.647372E-5
     4424.243   4.648745E-5
     4424.867   4.650117E-5
     4425.489   4.651481E-5
     4426.111   4.652840E-5
     4426.733   4.654193E-5
     4427.355   4.655543E-5
     4427.978   4.656889E-5
       4428.6   4.658230E-5
     4429.223   4.659568E-5
     4429.845   4.660902E-5
     4430.468   4.653226E-5
      4431.09   4.642575E-5
     4431.713   4.631940E-5
     4432.336   4.621304E-5
     4432.959   4.610673E-5
      4433.58   4.600098E-5
     4434.205   4.589448E-5
     4434.828   4.578845E-5
     4435.452   4.568243E-5
     4436.075   4.557651E-5
     4436.699   4.547072E-5
     4437.322   4.536500E-5
     4437.946   4.525934E-5
     4438.569   4.515382E-5
     4439.196   4.504789E-5
      4439.82   4.494249E-5
     4440.444   4.452052E-5
     4441.068   4.397065E-5
     4441.689   4.342357E-5
     4442.314   4.287449E-5
     4442.938   4.232640E-5
     4443.563   4.177852E-5
     4444.189   4.122908E-5
     4444.812   4.068407E-5
     4445.437   4.013797E-5
     4446.062   3.959205E-5
     4446.686   3.904711E-5
     4447.313   3.850024E-5
     4447.938   3.795612E-5
     4448.564   3.741213E-5
     4449.189   3.686916E-5
     4449.814   3.632641E-5
      4450.44   3.568486E-5
     4451.065   3.500211E-5
     4451.691   3.432012E-5
     4452.316   3.363890E-5
     4452.942   3.295792E-5
     4453.568   3.227767E-5
     4454.194   3.159816E-5
      4454.82   3.091941E-5
