WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t wfpc2,a2d7,1,f502n
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 3.004924E-16
PIVWV    r 5013.257
BANDW    r 48.2887
TPEAK    r 0.008138288
EQUVW    r 0.2914694
RECTW    r 35.81459
EMFLX    r 1.092269E-14
     4656.139   1.760552E-8
      4656.97   1.760664E-8
     4657.801   1.760774E-8
      4658.63   1.760883E-8
     4659.461   1.760990E-8
     4660.292   1.761693E-8
     4661.124   1.763495E-8
     4661.956   1.765298E-8
     4662.785   1.767097E-8
     4663.617   1.768903E-8
     4664.449   1.770712E-8
     4665.281   1.772519E-8
     4666.111   1.774323E-8
     4666.944   1.776134E-8
     4667.776   1.777945E-8
     4668.607   1.779753E-8
     4669.442   1.781572E-8
     4670.273   1.783827E-8
     4671.104   1.786998E-8
      4671.94   1.790190E-8
     4672.771   1.793367E-8
     4673.607   1.796566E-8
     4674.439   1.799750E-8
      4675.27   1.802935E-8
     4676.107   1.806144E-8
     4676.939   1.809338E-8
     4677.773   1.812544E-8
     4678.608   1.815753E-8
      4679.44   1.818957E-8
     4680.275   1.820876E-8
      4681.11   1.820159E-8
     4681.946   1.819438E-8
     4682.781   1.818714E-8
     4683.617   1.817988E-8
      4684.45   1.817261E-8
     4685.286   1.816529E-8
     4686.122   1.815794E-8
     4686.955   1.815058E-8
     4687.792   1.814317E-8
     4688.628   1.813573E-8
     4689.462   1.812828E-8
     4690.301   1.812939E-8
     4691.136   1.814583E-8
     4691.976   1.816238E-8
      4692.81   1.817882E-8
     4693.645   1.819529E-8
     4694.485   1.821185E-8
      4695.32   1.822833E-8
     4696.155   1.824482E-8
     4696.996   1.826141E-8
     4697.831   1.827791E-8
     4698.669   1.829447E-8
     4699.508   1.831104E-8
     4700.347   1.834117E-8
     4701.185   1.839051E-8
     4702.021   1.843980E-8
      4702.86   1.848928E-8
       4703.7   1.853885E-8
     4704.539   1.858846E-8
     4705.376   1.863798E-8
     4706.215   1.868770E-8
     4707.055   1.873750E-8
     4707.893   1.878720E-8
     4708.732   1.883711E-8
     4709.573   1.888709E-8
     4710.413   1.892086E-8
     4711.253   1.893782E-8
     4712.092   1.895475E-8
     4712.935   1.897178E-8
     4713.773   1.898873E-8
     4714.612   1.900567E-8
     4715.456   1.902273E-8
     4716.294   1.903970E-8
     4717.133   1.905668E-8
     4717.978   1.907377E-8
     4718.817   1.909076E-8
     4719.662   1.910787E-8
     4720.501   1.912831E-8
     4721.343   1.915115E-8
     4722.186   1.917403E-8
     4723.026   1.919684E-8
     4723.869   1.921974E-8
     4724.711   1.924266E-8
     4725.552   1.926552E-8
     4726.395   1.928848E-8
     4727.238   1.931146E-8
     4728.082   1.933445E-8
     4728.926   1.935747E-8
      4729.77   1.938050E-8
     4730.611   1.943064E-8
     4731.455   1.949132E-8
     4732.299   1.955206E-8
     4733.141   1.961269E-8
     4733.988   1.967378E-8
      4734.83   1.973454E-8
     4735.672   1.979540E-8
      4736.52   1.985672E-8
     4737.363   1.991774E-8
      4738.21   1.997919E-8
     4739.053   2.004035E-8
     4739.896   2.010161E-8
     4740.745   2.013161E-8
     4741.588   2.015707E-8
     4742.434   2.018263E-8
      4743.28   2.020821E-8
     4744.124   2.023373E-8
     4744.971   2.025936E-8
     4745.817   2.028501E-8
     4746.662   2.031060E-8
     4747.511   2.033637E-8
     4748.355   2.036199E-8
     4749.203   2.038771E-8
      4750.05   2.041073E-8
     4750.898   2.039019E-8
     4751.743   2.036965E-8
     4752.591   2.034901E-8
     4753.439   2.032832E-8
     4754.285   2.030763E-8
     4755.135   2.028678E-8
     4755.981   2.026600E-8
      4756.83   2.024511E-8
     4757.679   2.022416E-8
     4758.525   2.020324E-8
     4759.376   2.018214E-8
     4760.223   2.017417E-8
      4761.07   2.020271E-8
     4761.922   2.023148E-8
      4762.77   2.026007E-8
     4763.619   2.028878E-8
     4764.469   2.031752E-8
     4765.317   2.034620E-8
     4766.169   2.037507E-8
     4767.018   2.040381E-8
     4767.868   2.043265E-8
     4768.719   2.046152E-8
     4769.567   2.049032E-8
     4770.418   2.053256E-8
     4771.269   2.058863E-8
     4772.121   2.064479E-8
      4772.97   2.070086E-8
     4773.821   2.075714E-8
     4774.673   2.081348E-8
     4775.525   2.086991E-8
     4776.377   2.092639E-8
     4777.227   2.098277E-8
     4778.079   2.103941E-8
     4778.932   2.109610E-8
     4779.782   2.115269E-8
     4780.637   2.119450E-8
     4781.488   2.123093E-8
     4782.338   2.126738E-8
     4783.194   2.130409E-8
     4784.045   2.134061E-8
     4784.901   2.137742E-8
     4785.752   2.141401E-8
     4786.604   2.145066E-8
      4787.46   2.148755E-8
     4788.312   2.152427E-8
     4789.167   2.156114E-8
     4790.021   2.159751E-8
     4790.873   2.161294E-8
     4791.728   2.162842E-8
     4792.583   2.164391E-8
     4793.438   2.165939E-8
     4794.293   2.167489E-8
     4795.146   2.169035E-8
     4796.002   2.170585E-8
     4796.858   2.172137E-8
     4797.714   2.173689E-8
     4798.567   2.175235E-8
     4799.426   2.176793E-8
      4800.28   2.178510E-8
     4801.134   2.180575E-8
     4801.993   2.182654E-8
     4802.847   2.184720E-8
     4803.704   2.186794E-8
     4804.562   2.188871E-8
     4805.416   2.190941E-8
     4806.276   2.193026E-8
     4807.131   2.195099E-8
     4807.986   2.197174E-8
     4808.847   2.199262E-8
     4809.702   2.201340E-8
     4810.561   2.204035E-8
     4811.418   2.207055E-8
     4812.274   2.210070E-8
     4813.136   2.213106E-8
     4813.992   2.216128E-8
     4814.851   2.219159E-8
      4815.71   2.222193E-8
     4816.567   2.225223E-8
     4817.426   2.228263E-8
     4818.286   2.231305E-8
     4819.146   2.234351E-8
     4820.003   2.237405E-8
     4820.863   2.244786E-8
     4821.723   2.252179E-8
     4822.581   2.259558E-8
     4823.444   2.266988E-8
     4824.302   2.274383E-8
     4825.163   2.281812E-8
     4826.024   2.289251E-8
     4826.882   2.296675E-8
     4827.746   2.304152E-8
     4828.605   2.311596E-8
     4829.467   2.319072E-8
     4830.328   2.327159E-8
     4831.188   2.336224E-8
      4832.05   2.345329E-8
     4832.912   2.354440E-8
     4833.771   2.363540E-8
     4834.637   2.372706E-8
     4835.497   2.381826E-8
     4836.359   2.390986E-8
     4837.223   2.400162E-8
     4838.085   2.409343E-8
     4838.946   2.418513E-8
      4839.81   2.427719E-8
     4840.673   2.436185E-8
     4841.534   2.444419E-8
     4842.398   2.452695E-8
     4843.262   2.460974E-8
     4844.126   2.469267E-8
     4844.991   2.477569E-8
     4845.853   2.485856E-8
     4846.717   2.494180E-8
     4847.582   2.502513E-8
     4848.444   2.510830E-8
     4849.312   2.519213E-8
     4850.175   2.528271E-8
     4851.041   2.540228E-8
     4851.906   2.552191E-8
     4852.769   2.564140E-8
     4853.638   2.576177E-8
     4854.501   2.588152E-8
     4855.364   2.600142E-8
     4856.233   2.612227E-8
     4857.097   2.624249E-8
     4857.964   2.636326E-8
     4858.831   2.648423E-8
     4859.698   2.660527E-8
     4860.562   2.681723E-8
      4861.43   2.707914E-8
     4862.297   2.734137E-8
     4863.165   2.760406E-8
      4864.03   2.786632E-8
     4864.897   2.812964E-8
     4865.766   2.839343E-8
     4866.634   2.865753E-8
       4867.5   2.892121E-8
     4868.371   2.918684E-8
     4869.237   2.945129E-8
     4870.103   2.975647E-8
     4870.975   3.036518E-8
     4871.841   3.097124E-8
     4872.713   3.158146E-8
      4873.58   3.218937E-8
     4874.447   3.279768E-8
     4875.319   3.341087E-8
     4876.187   3.402104E-8
     4877.057   3.463402E-8
     4877.927   3.524776E-8
     4878.794   3.586054E-8
     4879.665   3.647615E-8
     4880.536   3.716301E-8
     4881.407   3.789525E-8
     4882.278   3.862841E-8
     4883.146   3.936000E-8
     4884.018   4.009539E-8
     4884.889   4.083168E-8
     4885.761   4.156886E-8
      4886.63   4.230490E-8
     4887.501   4.304390E-8
     4888.374   4.378423E-8
     4889.243   4.452338E-8
     4890.118   4.526803E-8
     4890.988   4.600941E-8
     4891.861   4.675378E-8
     4892.734   4.749947E-8
     4893.604   4.824357E-8
     4894.478   4.899151E-8
     4895.351   4.973995E-8
     4896.222   5.048760E-8
     4897.098   5.124037E-8
     4897.969   5.198984E-8
     4898.843   5.274276E-8
     4899.717   5.349701E-8
     4900.589   5.424974E-8
     4901.466   5.500807E-8
     4902.338   5.576310E-8
     4903.212   5.652115E-8
     4904.087   5.728054E-8
     4904.959   5.803832E-8
     4905.835   5.879996E-8
      4906.71   5.956256E-8
     4907.586   6.032604E-8
     4908.459   6.108834E-8
     4909.334   6.185368E-8
      4910.21   6.262032E-8
     4911.087   6.338819E-8
     4911.963   6.415655E-8
     4912.837   6.492411E-8
     4913.713   6.569473E-8
      4914.59   6.646670E-8
     4915.464   6.723702E-8
     4916.344   6.801341E-8
     4917.219   6.878599E-8
     4918.093   6.955948E-8
     4918.974   7.033908E-8
     4919.849   7.111484E-8
     4920.729   7.189671E-8
     4921.604   7.267430E-8
      4922.48   7.345326E-8
     4923.361   7.423834E-8
     4924.237   7.501914E-8
     4925.116   7.580389E-8
     4925.995   7.658958E-8
     4926.871   7.737356E-8
      4927.75   7.816151E-8
     4928.629   7.894997E-8
     4929.508   7.973981E-8
     4930.388   8.053099E-8
     4931.265   8.132046E-8
     4932.145   8.211348E-8
     4933.025   8.290743E-8
     4933.905   8.370277E-8
     4934.783   8.449682E-8
     4935.664   8.529399E-8
     4936.544   8.609253E-8
     4937.422   8.688935E-8
     4938.306   8.769243E-8
     4939.185   8.849155E-8
     4940.066   8.929429E-8
     4940.947   9.009818E-8
     4941.826   9.090075E-8
     4942.711   9.170964E-8
      4943.59   9.251410E-8
     4944.469   9.331994E-8
     4945.354   9.413208E-8
     4946.234   9.493980E-8
     4947.117   9.575157E-8
        4948.   9.656431E-8
     4948.882   9.737796E-8
     4949.765   9.819257E-8
     4950.646   9.900629E-8
     4951.529   9.982321E-8
     4952.413   1.555569E-7
     4953.293   2.737203E-7
     4954.177   3.686513E-7
     4955.062   3.688798E-7
     4955.946   3.691084E-7
     4956.827   3.693362E-7
     4957.712   3.695649E-7
     4958.596   3.697935E-7
     4959.481   3.700222E-7
     4960.366   5.514019E-7
     4961.249   9.884614E-7
     4962.134   1.361248E-6
     4963.019   1.362085E-6
     4963.902   1.362920E-6
     4964.791   1.901727E-6
     4965.673   2.504028E-6
     4966.557   2.862145E-6
     4967.446   3.078111E-6
      4968.33   3.359429E-6
     4969.219   3.755190E-6
     4970.103   4.182762E-6
     4970.989   4.870219E-6
     4971.876   5.558898E-6
     4972.761   7.028290E-6
     4973.648   8.631867E-6
     4974.536   1.073421E-5
      4975.42   1.315725E-5
     4976.308   1.630213E-5
     4977.196   2.079135E-5
     4978.084   2.554450E-5
      4978.97   3.273998E-5
     4979.861   3.999193E-5
     4980.747   5.313545E-5
     4981.636   6.743817E-5
     4982.524   9.037618E-5
     4983.411   1.192522E-4
       4984.3   1.579305E-4
     4985.189   2.155861E-4
     4986.076   2.779241E-4
     4986.969   3.918824E-4
     4987.856   5.052932E-4
     4988.746   7.108620E-4
     4989.636   9.345319E-4
     4990.523   0.001267071
     4991.417   0.001678537
     4992.305   0.002171845
     4993.195    0.00282774
     4994.086   0.003502934
     4994.975   0.004345188
     4995.866   0.005191709
     4996.757   0.005929627
     4997.646   0.006647564
     4998.538   0.007153001
      4999.43   0.007517688
     5000.322   0.007788004
     5001.214   0.007890925
     5002.106   0.007985353
     5002.997   0.008016086
     5003.889   0.008046938
     5004.782   0.008069625
     5005.672     0.0080911
     5006.565   0.008107909
     5007.459   0.008121979
      5008.35   0.008132331
     5009.246   0.008137014
     5010.137   0.008138288
     5011.034   0.008120869
     5011.925   0.008103512
     5012.817   0.008058467
     5013.714   0.008010532
     5014.606   0.007945661
     5015.498   0.007872599
     5016.396    0.00779003
     5017.288   0.007696528
     5018.183   0.007602913
     5019.079    0.00751067
     5019.974   0.007418284
      5020.87   0.007344912
     5021.763   0.007272156
     5022.659   0.007223925
     5023.555   0.007184543
     5024.452   0.007129966
     5025.345   0.007060633
     5026.242   0.006942582
     5027.139   0.006693543
     5028.033   0.006430779
     5028.933   0.005795683
     5029.828   0.005163457
     5030.725   0.004309285
     5031.623     0.0034013
     5032.518   0.002617848
     5033.418   0.001918564
     5034.314   0.001340915
     5035.209   9.827248E-4
     5036.111   6.465546E-4
     5037.006   4.885318E-4
     5037.902   3.301964E-4
     5038.804   2.505195E-4
     5039.701   1.808579E-4
     5040.603   1.354303E-4
       5041.5   1.024215E-4
     5042.399   7.672319E-5
     5043.299   6.032958E-5
     5044.196   4.558597E-5
     5045.096   3.659768E-5
     5045.996   2.759158E-5
     5046.896   2.297162E-5
     5047.794   1.837920E-5
     5048.695   1.512491E-5
     5049.596   1.227022E-5
     5050.497   1.020445E-5
     5051.398   8.781053E-6
     5052.296   7.396937E-6
     5053.198   6.081126E-6
       5054.1   4.835190E-6
     5054.999   4.173688E-6
     5055.903   3.506924E-6
     5056.803   3.079495E-6
     5057.702   2.679941E-6
     5058.607   2.448734E-6
     5059.507   2.302236E-6
     5060.413   2.066514E-6
     5061.313   1.727560E-6
     5062.213   1.354691E-6
      5063.12   8.710369E-7
      5064.02   3.999561E-7
     5064.924   3.738804E-7
     5065.828   3.477673E-7
     5066.729   3.217016E-7
     5067.633   2.954998E-7
     5068.537   2.692606E-7
     5069.441   2.429839E-7
     5070.346   2.166556E-7
     5071.248   1.903752E-7
     5072.153   1.639721E-7
     5073.058   1.375316E-7
     5073.963   1.110393E-7
     5074.866   1.078626E-7
     5075.771   1.056740E-7
     5076.677   1.034811E-7
      5077.58   1.012910E-7
     5078.489   9.908459E-8
     5079.392   9.688807E-8
     5080.298   9.468113E-8
     5081.205   9.246964E-8
     5082.109   9.026213E-8
     5083.019   8.803710E-8
     5083.923   8.582204E-8
     5084.827   8.360381E-8
     5085.737   8.136800E-8
     5086.642   7.914342E-8
     5087.549   7.690723E-8
     5088.457   7.466785E-8
     5089.362   7.243133E-8
     5090.273   7.017717E-8
     5091.179   6.793442E-8
     5092.087   6.568124E-8
     5092.996   6.342363E-8
     5093.904   6.116279E-8
     5094.811   5.890482E-8
      5095.72   5.663636E-8
     5096.629   5.436467E-8
     5097.536   5.209588E-8
     5098.445   4.981653E-8
     5099.355   4.753397E-8
     5100.265   4.565326E-8
     5101.175   4.475739E-8
     5102.083   4.386263E-8
     5102.996   4.296129E-8
     5103.903   4.206397E-8
     5104.811   4.116536E-8
     5105.725   4.025967E-8
     5106.633   3.935801E-8
     5107.542   3.845458E-8
     5108.456   3.754451E-8
     5109.364   3.663851E-8
     5110.279   3.589901E-8
     5111.188   3.555666E-8
     5112.097   3.521381E-8
     5113.012   3.486824E-8
     5113.921   3.452437E-8
     5114.834   3.417871E-8
     5115.747   3.383255E-8
      5116.66   3.348567E-8
      5117.57   3.313942E-8
     5118.483   3.279153E-8
     5119.396   3.244314E-8
      5120.31   3.214011E-8
     5121.221   3.192717E-8
     5122.134   3.171332E-8
     5123.048   3.149904E-8
     5123.962   3.128444E-8
     5124.874   3.107009E-8
     5125.791   3.085415E-8
     5126.703   3.063904E-8
     5127.615   3.042372E-8
     5128.533   3.020658E-8
     5129.445   2.999050E-8
      5130.36   2.980055E-8
     5131.275   2.965242E-8
     5132.188   2.950440E-8
     5133.107   2.935526E-8
      5134.02   2.920677E-8
     5134.936   2.905757E-8
     5135.853   2.890806E-8
     5136.766   2.875880E-8
     5137.683   2.860884E-8
     5138.599   2.845865E-8
     5139.513   2.830863E-8
     5140.431   2.821219E-8
     5141.348   2.817710E-8
     5142.265   2.814192E-8
     5143.183   2.810667E-8
     5144.101   2.807132E-8
     5145.016   2.803602E-8
     5145.934   2.800053E-8
     5146.852   2.796497E-8
     5147.767   2.792942E-8
     5148.688   2.789359E-8
     5149.604   2.785788E-8
     5150.521   2.786621E-8
     5151.442   2.790833E-8
     5152.359   2.795023E-8
     5153.278   2.799231E-8
     5154.198   2.803441E-8
     5155.114   2.807642E-8
     5156.037   2.811874E-8
     5156.954   2.816083E-8
     5157.875   2.820311E-8
     5158.795   2.824542E-8
     5159.712   2.828763E-8
     5160.633   2.833003E-8
     5161.554   2.837246E-8
     5162.472   2.841477E-8
     5163.396   2.845740E-8
     5164.314   2.849981E-8
     5165.236   2.854242E-8
     5166.158   2.858503E-8
      5167.08   2.862769E-8
     5167.999   2.867025E-8
     5168.921   2.871302E-8
     5169.843   2.875580E-8
     5170.763   2.875232E-8
     5171.688   2.873924E-8
     5172.608   2.872619E-8
     5173.531   2.871306E-8
     5174.455   2.869989E-8
     5175.375   2.868671E-8
     5176.301   2.867340E-8
     5177.222   2.866013E-8
     5178.143   2.864681E-8
      5179.07   2.863338E-8
     5179.991   2.861996E-8
     5180.915   2.857411E-8
      5181.84   2.852780E-8
     5182.762   2.848155E-8
     5183.689   2.843495E-8
     5184.611   2.838850E-8
     5185.536   2.834185E-8
     5186.461   2.829509E-8
     5187.384   2.824836E-8
      5188.31   2.820140E-8
     5189.235   2.815438E-8
     5190.162   2.811167E-8
     5191.085   2.809002E-8
     5192.011   2.806825E-8
     5192.938   2.804643E-8
     5193.864   2.802454E-8
     5194.788   2.800267E-8
     5195.715   2.798067E-8
     5196.642   2.795861E-8
     5197.569   2.793650E-8
     5198.494   2.791441E-8
     5199.424   2.789211E-8
     5200.349   2.787385E-8
     5201.274   2.786205E-8
     5202.205   2.785014E-8
      5203.13   2.783826E-8
     5204.062   2.782626E-8
     5204.988   2.781430E-8
     5205.914   2.780230E-8
     5206.845   2.779018E-8
     5207.771   2.777810E-8
     5208.701   2.776593E-8
      5209.63   2.775373E-8
     5210.557   2.774886E-8
     5211.486   2.774885E-8
     5212.417   2.774880E-8
     5213.347   2.774874E-8
     5214.277   2.774866E-8
     5215.204   2.774855E-8
     5216.135   2.774842E-8
     5217.065   2.774826E-8
     5217.997   2.774808E-8
     5218.925   2.774789E-8
     5219.856   2.774766E-8
     5220.788   2.774215E-8
     5221.716   2.773567E-8
     5222.651   2.772911E-8
      5223.58   2.772257E-8
     5224.512   2.771597E-8
     5225.444   2.770934E-8
     5226.374   2.770269E-8
     5227.309   2.769597E-8
     5228.239   2.768927E-8
     5229.169   2.768252E-8
     5230.105   2.768181E-8
     5231.035   2.772912E-8
     5231.969   2.777666E-8
     5232.902   2.782420E-8
     5233.833   2.787169E-8
      5234.77   2.791949E-8
     5235.701   2.796705E-8
     5236.635   2.801482E-8
     5237.569   2.806262E-8
     5238.501   2.811032E-8
     5239.436   2.815825E-8
     5240.371   2.821672E-8
     5241.306   2.829133E-8
     5242.238   2.836583E-8
     5243.176   2.844083E-8
     5244.109   2.851551E-8
     5245.045   2.859045E-8
     5245.981   2.866552E-8
     5246.914   2.874042E-8
      5247.85   2.881563E-8
     5248.787   2.889096E-8
      5249.72   2.896612E-8
      5250.66   2.900299E-8
     5251.594   2.902326E-8
     5252.531   2.904360E-8
     5253.468   2.906396E-8
     5254.403   2.908426E-8
     5255.343   2.910469E-8
     5256.278   2.912499E-8
     5257.213   2.914531E-8
     5258.154   2.916576E-8
     5259.089   2.918609E-8
     5260.028   2.920602E-8
     5260.966   2.921032E-8
     5261.902   2.921460E-8
     5262.841   2.921887E-8
      5263.78   2.922313E-8
     5264.719   2.922737E-8
     5265.659   2.923159E-8
     5266.596   2.923579E-8
     5267.535   2.923997E-8
     5268.475   2.924414E-8
     5269.415   2.924830E-8
     5270.353   2.927474E-8
     5271.293   2.933843E-8
     5272.233   2.940217E-8
     5273.171   2.946581E-8
     5274.115   2.952991E-8
     5275.053   2.959366E-8
     5275.998   2.965791E-8
     5276.936   2.972182E-8
     5277.875   2.978578E-8
     5278.819   2.985024E-8
     5279.758   2.991435E-8
     5280.698   2.998576E-8
     5281.643   3.006015E-8
     5282.582   3.013419E-8
     5283.525   3.020858E-8
     5284.468   3.028302E-8
     5285.411   3.035755E-8
     5286.354   3.043214E-8
     5287.294   3.050662E-8
     5288.237   3.058139E-8
     5289.181   3.065628E-8
     5290.122   3.072126E-8
     5291.066   3.072099E-8
      5292.01   3.072070E-8
     5292.954   3.072038E-8
     5293.896   3.072004E-8
     5294.843   3.071967E-8
     5295.785   3.071928E-8
      5296.73   3.071887E-8
     5297.675   3.071843E-8
     5298.618   3.071797E-8
     5299.566   3.071748E-8
     5300.509   3.070988E-8
     5301.452   3.069619E-8
       5302.4   3.068237E-8
     5303.344   3.066858E-8
      5304.29   3.065473E-8
     5305.236   3.064082E-8
      5306.18   3.062691E-8
     5307.127   3.061292E-8
     5308.074   3.059889E-8
     5309.021   3.058482E-8
     5309.968   3.057069E-8
     5310.913   3.054062E-8
      5311.86   3.050986E-8
     5312.809   3.047900E-8
     5313.753   3.044820E-8
     5314.702   3.041722E-8
      5315.65   3.038618E-8
     5316.599   3.035506E-8
     5317.544   3.032399E-8
     5318.496   3.029263E-8
     5319.442   3.026143E-8
     5320.391   3.023895E-8
      5321.34   3.022915E-8
     5322.287   3.021933E-8
     5323.237   3.020944E-8
     5324.187   3.019953E-8
     5325.134   3.018960E-8
     5326.087   3.017957E-8
     5327.034   3.016958E-8
     5327.985   3.015952E-8
     5328.936   3.014942E-8
     5329.883   3.013931E-8
     5330.837   3.015449E-8
     5331.786   3.017309E-8
     5332.737   3.019175E-8
     5333.688   3.021041E-8
     5334.637   3.022902E-8
     5335.589   3.024770E-8
     5336.542   3.026638E-8
     5337.494   3.028506E-8
     5338.443   3.030369E-8
     5339.396   3.032238E-8
     5340.348   3.035851E-8
     5341.301   3.042500E-8
     5342.254   3.049154E-8
     5343.205   3.055794E-8
     5344.158   3.062461E-8
     5345.111   3.069137E-8
     5346.063   3.075801E-8
     5347.019   3.082510E-8
      5347.97   3.089187E-8
     5348.922   3.095872E-8
     5349.879   3.102602E-8
     5350.831   3.108544E-8
     5351.789   3.114419E-8
      5352.74   3.120261E-8
     5353.692   3.126111E-8
     5354.651   3.132004E-8
     5355.604   3.137866E-8
     5356.559   3.143751E-8
     5357.515   3.149640E-8
     5358.468   3.155520E-8
     5359.424   3.161423E-8
      5360.38   3.161544E-8
     5361.337   3.152887E-8
     5362.293   3.144218E-8
     5363.247   3.135561E-8
     5364.204   3.126861E-8
     5365.161   3.118149E-8
     5366.119   3.109419E-8
     5367.073   3.100703E-8
     5368.031   3.091947E-8
     5368.989   3.083174E-8
     5369.944   3.074415E-8
     5370.905   3.064592E-8
      5371.86   3.054747E-8
     5372.819   3.044858E-8
     5373.777   3.034955E-8
     5374.733   3.025063E-8
     5375.695   3.015096E-8
     5376.652   3.005172E-8
     5377.608   2.995237E-8
     5378.571   2.985219E-8
     5379.527   2.975252E-8
     5380.487   2.968011E-8
     5381.447   2.963454E-8
     5382.405   2.958903E-8
     5383.368   2.954314E-8
     5384.326   2.949747E-8
     5385.286   2.945158E-8
     5386.247   2.940559E-8
     5387.206   2.935963E-8
     5388.167   2.931349E-8
     5389.128   2.926726E-8
      5390.09   2.923119E-8
     5391.048   2.929464E-8
      5392.01   2.935837E-8
     5392.973   2.942219E-8
     5393.935   2.948607E-8
     5394.897   2.955000E-8
     5395.857   2.961379E-8
      5396.82   2.967786E-8
     5397.783   2.974200E-8
     5398.743   2.980602E-8
     5399.709   2.987050E-8
      5400.67   2.993463E-8
      5401.63   2.999882E-8
     5402.597   3.006349E-8
     5403.558   3.012783E-8
     5404.525   3.019265E-8
     5405.487   3.025712E-8
     5406.451   3.032186E-8
     5407.416   3.038669E-8
     5408.378   3.045136E-8
     5409.343   3.051630E-8
     5410.308   3.055309E-8
     5411.271   3.052974E-8
     5412.236   3.050626E-8
     5413.202   3.048273E-8
     5414.168   3.045916E-8
     5415.134   3.043553E-8
       5416.1   3.041184E-8
     5417.063   3.038818E-8
      5418.03   3.036437E-8
     5418.997   3.034053E-8
     5419.961   3.031671E-8
     5420.928   3.036252E-8
     5421.896   3.041132E-8
      5422.86   3.046000E-8
     5423.831   3.050904E-8
     5424.795   3.055782E-8
     5425.763   3.060679E-8
     5426.731   3.065581E-8
     5427.697   3.070473E-8
     5428.668   3.075397E-8
     5429.634   3.080298E-8
     5430.603   3.085104E-8
     5431.572   3.089846E-8
     5432.538   3.094576E-8
     5433.507   3.099327E-8
     5434.477   3.104079E-8
     5435.443   3.108824E-8
     5436.416   3.113600E-8
     5437.383   3.118354E-8
     5438.354   3.123125E-8
     5439.324   3.127900E-8
     5440.294   3.128140E-8
     5441.262   3.117974E-8
     5442.233   3.107763E-8
     5443.204   3.097533E-8
     5444.172   3.087321E-8
     5445.144   3.077058E-8
     5446.115   3.066786E-8
     5447.087   3.056491E-8
     5448.059   3.046186E-8
     5449.028   3.035894E-8
     5450.003   3.025526E-8
     5450.973   3.015935E-8
     5451.943   3.006330E-8
     5452.918   2.996654E-8
     5453.889   2.987018E-8
     5454.859   2.977369E-8
     5455.835   2.967649E-8
     5456.806   2.957969E-8
     5457.782   2.948217E-8
     5458.753   2.938511E-8
     5459.727   2.928758E-8
     5460.701   2.925882E-8
     5461.673   2.925687E-8
     5462.647   2.925489E-8
     5463.622   2.925289E-8
     5464.597   2.925086E-8
     5465.569   2.924882E-8
     5466.544   2.924675E-8
      5467.52   2.924466E-8
     5468.495   2.924255E-8
     5469.468   2.924042E-8
     5470.444   2.929242E-8
      5471.42   2.940943E-8
     5472.396   2.952661E-8
      5473.37   2.964349E-8
     5474.349   2.976126E-8
     5475.323   2.987848E-8
     5476.297   2.999582E-8
     5477.277   3.011399E-8
     5478.251   3.023157E-8
     5479.226   3.034932E-8
     5480.207   3.046391E-8
     5481.182   3.056288E-8
     5482.163   3.066258E-8
     5483.138   3.076178E-8
     5484.116   3.086142E-8
     5485.095   3.096116E-8
      5486.07   3.106069E-8
     5487.049   3.116066E-8
     5488.028   3.126072E-8
     5489.008   3.136094E-8
     5489.984   3.146094E-8
     5490.964   3.144035E-8
     5491.943   3.141774E-8
     5492.923   3.139509E-8
     5493.904   3.137237E-8
     5494.881   3.134969E-8
     5495.861   3.132688E-8
     5496.842   3.130403E-8
      5497.82   3.128119E-8
     5498.804   3.125817E-8
     5499.782   3.123523E-8
      5500.76   3.119778E-8
     5501.745   3.115584E-8
     5502.724   3.111411E-8
     5503.708   3.107205E-8
     5504.688   3.103017E-8
     5505.667   3.098824E-8
     5506.652   3.094594E-8
     5507.632   3.090385E-8
     5508.614   3.086159E-8
     5509.597   3.081924E-8
     5510.578   3.081357E-8
     5511.561   3.083350E-8
     5512.544   3.085345E-8
     5513.528   3.087341E-8
     5514.512   3.089336E-8
     5515.493   3.091327E-8
     5516.477   3.093324E-8
     5517.461   3.095321E-8
     5518.445   3.097320E-8
     5519.427   3.099313E-8
     5520.412   3.099424E-8
     5521.397   3.096906E-8
     5522.379   3.094391E-8
     5523.368   3.091855E-8
      5524.35   3.089330E-8
     5525.336   3.086793E-8
     5526.322   3.084251E-8
     5527.305   3.081711E-8
     5528.294   3.079152E-8
     5529.277   3.076602E-8
     5530.261   3.074569E-8
     5531.251   3.073969E-8
     5532.235   3.073371E-8
     5533.222   3.072767E-8
     5534.209   3.072162E-8
     5535.194   3.071555E-8
     5536.185   3.070943E-8
     5537.169   3.070333E-8
     5538.157   3.069717E-8
     5539.146   3.069099E-8
     5540.134   3.068990E-8
      5541.12   3.072133E-8
     5542.108   3.075286E-8
     5543.097   3.078445E-8
     5544.083   3.081593E-8
     5545.072   3.084753E-8
     5546.062   3.087915E-8
     5547.051   3.091080E-8
     5548.041   3.094247E-8
     5549.028   3.097406E-8
     5550.018   3.100438E-8
     5551.008   3.096000E-8
     5551.996   3.091566E-8
      5552.99   3.087101E-8
     5553.978   3.082655E-8
