WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,wfc1,f850lp
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 1.507451E-19
PIVWV    r 9054.798
BANDW    r 539.4613
TPEAK    r 0.2482886
EQUVW    r 321.105
RECTW    r 1293.273
EMFLX    r 2.473441E-16
     6557.519   6.019547E-8
     6558.182   6.022258E-8
     6558.844   6.024975E-8
      6559.51   6.027706E-8
     6560.173   6.030550E-8
     6560.835   6.033760E-8
     6561.502   6.036981E-8
     6562.165   6.040184E-8
     6562.828   6.043398E-8
     6563.494   6.046629E-8
     6564.157   6.049842E-8
     6564.824   6.053068E-8
     6565.483   6.056264E-8
      6566.15   6.059496E-8
     6566.813   6.062702E-8
     6567.477   6.065915E-8
      6568.14   6.069125E-8
     6568.804   6.072340E-8
     6569.471   6.075577E-8
     6570.135   6.078706E-8
     6570.798   6.081449E-8
     6571.466   6.084198E-8
     6572.129   6.086930E-8
     6572.793   6.089679E-8
     6573.461   6.092436E-8
     6574.125   6.095178E-8
     6574.792   6.097940E-8
     6575.457   6.100684E-8
     6576.121   6.103426E-8
     6576.789   6.106186E-8
      6577.45   6.108912E-8
     6578.118   6.111668E-8
     6578.782   6.114414E-8
     6579.451   6.117172E-8
     6580.111   6.119944E-8
     6580.776   6.122963E-8
     6581.444   6.125987E-8
     6582.109   6.128995E-8
     6582.774   6.132016E-8
     6583.443   6.135049E-8
     6584.111   6.138080E-8
     6584.773   6.141077E-8
     6585.442   6.144108E-8
     6586.107   6.147123E-8
     6586.776   6.150152E-8
     6587.441   6.153170E-8
      6588.11   6.156205E-8
     6588.776   6.159224E-8
     6589.438   6.162225E-8
     6590.107   6.165244E-8
     6590.773   6.168180E-8
     6591.442   6.171123E-8
     6592.108   6.174044E-8
     6592.774   6.176975E-8
      6593.44   6.179904E-8
     6594.106   6.182831E-8
     6594.772   6.185772E-8
     6595.442   6.188724E-8
     6596.112   6.191672E-8
     6596.778   6.194594E-8
     6597.445   6.197526E-8
     6598.111   6.200461E-8
     6598.781   6.203409E-8
     6599.452   6.206354E-8
     6600.118   6.209319E-8
     6600.785   6.212455E-8
     6601.455   6.215610E-8
     6602.119   6.218732E-8
     6602.786   6.221871E-8
     6603.453   6.225008E-8
     6604.123   6.228157E-8
      6604.79   6.231297E-8
     6605.458   6.234440E-8
     6606.125   6.237581E-8
     6606.795   6.240744E-8
     6607.463   6.243882E-8
     6608.134   6.247037E-8
     6608.802   6.250185E-8
     6609.473   6.253346E-8
     6610.141   6.256420E-8
     6610.808   6.259220E-8
     6611.476   6.262025E-8
     6612.147   6.264848E-8
     6612.815   6.267661E-8
     6613.483   6.270461E-8
     6614.152   6.273265E-8
     6614.823   6.276090E-8
     6615.492   6.278907E-8
      6616.16   6.281721E-8
     6616.828   6.284525E-8
     6617.497   6.287329E-8
     6618.169   6.290153E-8
     6618.837   6.292965E-8
      6619.51   6.295791E-8
     6620.175   6.298607E-8
     6620.847   6.301510E-8
     6621.516   6.304398E-8
     6622.188   6.307305E-8
     6622.857   6.310195E-8
      6623.53   6.313103E-8
     6624.199   6.315997E-8
     6624.868   6.318888E-8
     6625.541   6.321795E-8
      6626.21   6.324687E-8
      6626.88   6.327585E-8
     6627.549   6.330473E-8
     6628.222   6.333379E-8
     6628.892   6.336277E-8
     6629.558   6.339156E-8
     6630.228   6.342085E-8
     6630.901   6.345103E-8
     6631.571   6.348105E-8
     6632.244   6.351120E-8
     6632.915   6.354116E-8
     6633.588   6.357133E-8
     6634.258   6.360136E-8
     6634.928   6.363135E-8
     6635.602   6.366156E-8
     6636.272   6.369159E-8
     6636.943   6.372159E-8
     6637.613   6.375164E-8
     6638.284   6.378171E-8
     6638.958   6.381195E-8
     6639.629   6.384204E-8
     6640.299   6.387182E-8
     6640.974   6.390140E-8
     6641.645   6.393073E-8
     6642.315   6.396011E-8
      6642.99   6.398965E-8
     6643.661   6.401910E-8
     6644.333   6.404859E-8
     6645.007   6.407826E-8
     6645.679   6.410766E-8
     6646.354   6.413722E-8
     6647.021   6.416648E-8
     6647.693   6.419595E-8
     6648.368   6.422557E-8
      6649.04   6.425506E-8
     6649.711   6.428452E-8
     6650.387   6.431291E-8
     6651.059   6.434017E-8
      6651.73   6.436739E-8
     6652.406   6.439477E-8
     6653.078   6.442204E-8
     6653.753   6.444952E-8
     6654.426   6.447682E-8
     6655.098   6.450409E-8
      6655.77   6.453131E-8
     6656.442   6.455853E-8
     6657.115   6.458578E-8
     6657.791   6.461325E-8
     6658.464   6.464054E-8
     6659.136   6.466777E-8
     6659.813   6.469519E-8
     6660.485   6.472666E-8
     6661.162   6.475992E-8
     6661.835   6.479307E-8
     6662.508   6.482616E-8
     6663.185   6.485944E-8
     6663.857   6.489251E-8
     6664.531   6.492564E-8
     6665.204   6.495878E-8
     6665.877   6.499192E-8
     6666.551   6.502508E-8
     6667.228   6.505837E-8
     6667.901   6.509153E-8
     6668.579   6.512482E-8
     6669.252   6.515795E-8
     6669.926   6.519117E-8
     6670.603   6.521811E-8
     6671.277   6.524414E-8
     6671.951   6.527018E-8
     6672.628   6.529638E-8
     6673.299   6.532230E-8
     6673.973   6.534832E-8
     6674.651   6.537448E-8
     6675.325   6.540054E-8
     6676.003   6.542678E-8
     6676.678   6.545279E-8
     6677.352   6.547881E-8
      6678.03   6.550498E-8
     6678.705   6.553099E-8
     6679.379   6.555710E-8
     6680.058   6.558393E-8
     6680.733   6.561646E-8
     6681.408   6.564900E-8
     6682.086   6.568170E-8
     6682.757   6.571414E-8
     6683.436   6.574693E-8
     6684.111   6.577953E-8
     6684.787   6.581211E-8
     6685.465   6.584490E-8
     6686.141   6.587754E-8
     6686.816   6.591014E-8
     6687.496   6.594291E-8
     6688.171   6.597551E-8
     6688.847   6.600818E-8
     6689.526   6.604102E-8
     6690.202   6.607281E-8
     6690.881   6.610269E-8
     6691.554   6.613230E-8
     6692.229   6.616205E-8
     6692.909   6.619194E-8
     6693.585   6.622168E-8
     6694.261   6.625142E-8
     6694.941   6.628138E-8
     6695.618   6.631116E-8
     6696.294   6.634101E-8
     6696.974   6.637109E-8
      6697.65   6.640089E-8
     6698.331   6.643085E-8
     6699.007   6.646059E-8
     6699.684   6.649041E-8
     6700.365   6.651898E-8
     6701.038   6.654601E-8
     6701.715   6.657313E-8
     6702.396   6.660042E-8
     6703.073   6.662760E-8
      6703.75   6.665471E-8
     6704.431   6.668203E-8
     6705.108   6.670921E-8
     6705.789   6.673658E-8
     6706.466   6.676376E-8
     6707.144   6.679090E-8
     6707.825   6.681834E-8
     6708.502   6.684553E-8
      6709.18   6.687270E-8
     6709.858   6.689994E-8
     6710.536   6.693246E-8
     6711.213   6.696639E-8
     6711.895   6.700050E-8
     6712.573   6.703461E-8
     6713.255   6.706883E-8
     6713.933   6.710280E-8
     6714.611   6.713692E-8
     6715.293   6.717117E-8
     6715.972   6.720515E-8
      6716.65   6.723922E-8
     6717.333   6.727345E-8
     6718.011   6.730750E-8
     6718.686   6.734140E-8
     6719.368   6.737567E-8
     6720.047   6.740953E-8
     6720.729   6.743983E-8
     6721.409   6.746993E-8
     6722.087   6.750000E-8
      6722.77   6.753028E-8
     6723.449   6.756035E-8
     6724.128   6.759038E-8
     6724.812   6.762063E-8
     6725.491   6.765077E-8
      6726.17   6.768090E-8
     6726.854   6.771123E-8
     6727.533   6.774129E-8
     6728.212   6.777141E-8
     6728.892   6.780162E-8
     6729.572   6.783175E-8
     6730.255   6.786063E-8
     6730.935   6.788699E-8
     6731.615   6.791343E-8
     6732.299   6.793999E-8
     6732.979   6.796643E-8
     6733.659   6.799287E-8
     6734.343   6.801940E-8
     6735.023   6.804580E-8
     6735.708   6.807230E-8
     6736.388   6.809871E-8
     6737.064   6.812500E-8
     6737.749   6.815159E-8
     6738.429   6.817798E-8
      6739.11   6.820438E-8
     6739.794   6.823093E-8
     6740.476   6.825906E-8
     6741.156   6.828787E-8
     6741.841   6.831676E-8
     6742.522   6.834546E-8
     6743.207   6.837441E-8
     6743.888   6.840338E-8
     6744.569   6.843211E-8
     6745.254   6.846100E-8
     6745.936   6.848980E-8
     6746.613   6.851841E-8
     6747.299   6.854741E-8
      6747.98   6.857634E-8
     6748.662   6.860505E-8
     6749.347   6.863395E-8
     6750.029   6.866299E-8
     6750.715   6.869652E-8
     6751.396   6.872986E-8
     6752.079   6.876319E-8
     6752.765   6.879665E-8
     6753.447   6.883000E-8
     6754.129   6.886339E-8
     6754.811   6.889668E-8
     6755.494   6.893008E-8
     6756.176   6.896347E-8
     6756.862   6.899696E-8
     6757.544   6.903036E-8
     6758.231   6.906397E-8
     6758.914   6.909737E-8
     6759.597   6.913074E-8
     6760.283   6.916020E-8
     6760.966   6.918373E-8
     6761.649   6.920700E-8
     6762.335   6.923046E-8
     6763.019   6.925386E-8
     6763.702   6.927726E-8
     6764.385   6.930060E-8
     6765.068   6.932397E-8
     6765.752   6.934739E-8
     6766.439   6.937088E-8
     6767.123   6.939424E-8
      6767.81   6.941778E-8
     6768.494   6.944111E-8
     6769.177   6.946442E-8
     6769.865   6.948794E-8
     6770.549   6.951721E-8
     6771.232   6.954798E-8
      6771.92   6.957906E-8
     6772.604   6.960990E-8
     6773.285   6.964052E-8
     6773.973   6.967142E-8
     6774.657   6.970235E-8
     6775.345   6.973334E-8
      6776.03   6.976410E-8
     6776.714   6.979502E-8
     6777.402   6.982605E-8
     6778.087   6.985685E-8
     6778.771   6.988768E-8
      6779.46   6.991873E-8
     6780.145   6.994946E-8
      6780.83   6.997966E-8
     6781.519   7.001011E-8
     6782.204   7.004041E-8
     6782.889   7.007061E-8
     6783.574   7.010085E-8
     6784.259   7.013108E-8
     6784.948   7.016158E-8
     6785.634   7.019180E-8
     6786.319   7.022203E-8
     6787.008   7.025255E-8
     6787.694   7.028277E-8
      6788.38   7.031306E-8
     6789.069   7.034353E-8
     6789.755   7.037377E-8
     6790.445   7.040258E-8
     6791.127   7.043018E-8
     6791.813   7.045789E-8
     6792.503   7.048573E-8
     6793.189   7.051339E-8
     6793.875   7.054109E-8
     6794.565   7.056896E-8
     6795.251   7.059668E-8
     6795.938   7.062440E-8
     6796.628   7.065222E-8
     6797.315   7.067996E-8
     6798.005   7.070787E-8
     6798.692   7.073567E-8
     6799.378   7.076337E-8
     6800.069   7.079118E-8
     6800.752   7.081837E-8
     6801.439   7.084575E-8
      6802.13   7.087329E-8
     6802.817   7.090063E-8
     6803.504   7.092805E-8
     6804.195   7.095563E-8
     6804.883   7.098298E-8
     6805.574   7.101049E-8
     6806.262   7.103785E-8
     6806.949   7.106525E-8
     6807.641   7.109283E-8
     6808.328   7.112020E-8
     6809.016   7.114755E-8
     6809.704   7.117497E-8
     6810.392   7.120153E-8
      6811.08   7.122743E-8
     6811.771   7.125331E-8
     6812.459   7.127911E-8
     6813.151   7.130510E-8
     6813.839   7.133094E-8
     6814.528   7.135678E-8
      6815.22   7.138280E-8
     6815.909   7.140864E-8
     6816.597   7.143449E-8
      6817.29   7.146043E-8
     6817.978   7.148616E-8
     6818.667   7.151204E-8
     6819.355   7.153794E-8
     6820.044   7.156411E-8
     6820.737   7.159424E-8
     6821.426   7.162428E-8
     6822.115   7.165435E-8
     6822.808   7.168446E-8
     6823.497   7.171451E-8
     6824.187   7.174458E-8
      6824.88   7.177474E-8
     6825.569   7.180481E-8
     6826.259   7.183488E-8
     6826.952   7.186502E-8
     6827.638   7.189487E-8
     6828.332   7.192516E-8
     6829.021   7.195524E-8
     6829.711   7.198533E-8
     6830.405   7.201486E-8
     6831.095   7.204373E-8
     6831.785   7.207267E-8
     6832.479   7.210178E-8
     6833.169   7.213078E-8
     6833.859   7.215972E-8
     6834.553   7.218883E-8
     6835.244   7.221780E-8
     6835.938   7.224696E-8
     6836.628   7.227592E-8
     6837.315   7.230472E-8
      6838.01   7.233392E-8
       6838.7   7.236281E-8
     6839.391   7.239181E-8
     6840.086   7.242048E-8
     6840.777   7.244490E-8
     6841.468   7.246934E-8
     6842.163   7.249389E-8
     6842.854   7.251827E-8
     6843.549   7.254286E-8
      6844.24   7.256733E-8
     6844.932   7.259176E-8
     6845.627   7.261637E-8
     6846.314   7.264065E-8
     6847.006   7.266503E-8
     6847.702   7.268971E-8
     6848.393   7.271420E-8
     6849.085   7.273866E-8
     6849.781   7.276315E-8
     6850.473   7.279025E-8
     6851.168   7.281876E-8
      6851.86   7.284706E-8
     6852.553   7.287542E-8
     6853.249   7.290397E-8
     6853.941   7.293239E-8
     6854.633   7.296067E-8
      6855.33   7.298911E-8
     6856.018   7.301727E-8
     6856.711   7.304573E-8
     6857.407   7.307425E-8
       6858.1   7.310260E-8
     6858.796   7.313112E-8
     6859.489   7.315955E-8
     6860.182   7.318881E-8
     6860.879   7.322053E-8
     6861.572   7.325212E-8
     6862.265   7.328372E-8
     6862.962   7.331551E-8
     6863.656   7.334714E-8
     6864.349   7.337876E-8
     6865.042   7.341038E-8
     6865.736   7.344194E-8
     6866.433   7.347373E-8
     6867.127   7.350538E-8
      6867.82   7.353700E-8
     6868.518   7.356884E-8
     6869.212   7.360048E-8
     6869.906   7.363207E-8
     6870.604   7.366058E-8
     6871.297   7.368835E-8
     6871.992   7.371604E-8
     6872.689   7.374402E-8
     6873.384   7.377189E-8
     6874.078   7.379973E-8
     6874.772   7.382747E-8
     6875.467   7.385530E-8
     6876.166   7.388329E-8
      6876.86   7.391109E-8
     6877.555   7.393894E-8
     6878.253   7.396690E-8
     6878.948   7.399457E-8
     6879.643   7.402239E-8
     6880.342   7.405106E-8
     6881.037   7.408033E-8
     6881.736   7.410966E-8
     6882.431   7.413883E-8
     6883.126   7.416800E-8
     6883.821   7.419718E-8
     6884.517   7.422639E-8
     6885.212   7.425564E-8
     6885.912   7.428496E-8
     6886.607   7.431415E-8
     6887.303   7.434332E-8
     6888.002   7.437261E-8
     6888.698   7.440180E-8
     6889.394   7.443102E-8
     6890.094   7.446003E-8
      6890.79   7.448632E-8
      6891.49   7.451271E-8
     6892.186   7.453894E-8
     6892.878   7.456506E-8
     6893.578   7.459144E-8
     6894.274   7.461766E-8
     6894.971   7.464388E-8
     6895.671   7.467029E-8
     6896.368   7.469658E-8
     6897.064   7.472285E-8
     6897.765   7.474915E-8
     6898.462   7.477539E-8
     6899.163   7.480180E-8
     6899.859   7.482800E-8
     6900.557   7.485531E-8
     6901.257   7.488302E-8
     6901.955   7.491050E-8
     6902.648   7.493787E-8
     6903.349   7.496551E-8
     6904.046   7.499292E-8
     6904.744   7.502052E-8
     6905.445   7.504814E-8
     6906.143   7.507558E-8
     6906.844   7.510327E-8
     6907.542   7.513081E-8
      6908.24   7.515838E-8
     6908.941   7.518606E-8
     6909.639   7.521359E-8
     6910.337   7.524488E-8
     6911.035   7.528021E-8
     6911.733   7.531539E-8
     6912.432   7.535068E-8
     6913.134   7.538620E-8
     6913.832   7.542150E-8
     6914.534   7.545687E-8
     6915.232   7.549210E-8
     6915.931   7.552747E-8
     6916.634   7.556301E-8
     6917.333   7.559829E-8
     6918.031   7.563357E-8
     6918.734   7.566894E-8
     6919.433   7.570421E-8
     6920.132   7.573789E-8
     6920.831   7.576462E-8
      6921.53   7.579137E-8
     6922.233   7.581824E-8
     6922.932   7.584485E-8
     6923.631   7.587153E-8
     6924.334   7.589833E-8
     6925.034   7.592497E-8
     6925.733   7.595168E-8
     6926.437   7.597853E-8
     6927.137   7.600513E-8
     6927.836   7.603168E-8
      6928.54   7.605848E-8
      6929.24   7.608510E-8
      6929.94   7.611157E-8
      6930.64   7.613633E-8
      6931.34   7.616095E-8
     6932.044   7.618572E-8
     6932.745   7.621025E-8
     6933.445   7.623475E-8
     6934.149   7.625937E-8
      6934.85   7.628383E-8
      6935.55   7.630832E-8
     6936.254   7.633294E-8
     6936.955   7.635738E-8
      6937.66   7.638188E-8
      6938.36   7.640633E-8
     6939.062   7.643086E-8
     6939.762   7.645527E-8
     6940.463   7.648396E-8
     6941.165   7.651482E-8
      6941.87   7.654581E-8
     6942.571   7.657660E-8
     6943.272   7.660744E-8
     6943.977   7.663842E-8
     6944.679   7.666927E-8
     6945.384   7.670021E-8
     6946.085   7.673101E-8
     6946.787   7.676190E-8
     6947.493   7.679279E-8
     6948.191   7.682335E-8
     6948.893   7.685425E-8
     6949.599   7.688514E-8
       6950.3   7.691202E-8
     6951.002   7.693386E-8
     6951.708   7.695564E-8
     6952.411   7.697734E-8
     6953.117   7.699924E-8
     6953.819   7.702088E-8
     6954.522   7.704261E-8
     6955.228   7.706441E-8
     6955.931   7.708598E-8
     6956.633   7.710766E-8
      6957.34   7.712949E-8
     6958.039   7.715114E-8
     6958.742   7.717274E-8
     6959.449   7.719442E-8
     6960.152   7.721626E-8
     6960.858   7.723925E-8
     6961.562   7.726211E-8
     6962.265   7.728502E-8
     6962.972   7.730807E-8
     6963.675   7.733094E-8
     6964.379   7.735377E-8
     6965.086   7.737670E-8
      6965.79   7.739956E-8
     6966.494   7.742241E-8
     6967.197   7.744521E-8
     6967.901   7.746790E-8
     6968.609   7.749087E-8
     6969.313   7.751370E-8
     6970.017   7.753655E-8
     6970.725   7.756389E-8
     6971.429   7.759107E-8
     6972.133   7.761827E-8
     6972.841   7.764567E-8
     6973.545   7.767285E-8
      6974.25   7.770002E-8
     6974.958   7.772730E-8
     6975.663   7.775460E-8
     6976.372   7.778189E-8
     6977.072   7.780874E-8
     6977.777   7.783601E-8
     6978.486   7.786327E-8
     6979.191   7.789033E-8
     6979.896   7.791738E-8
     6980.605   7.794964E-8
      6981.31   7.798251E-8
     6982.015   7.801531E-8
     6982.724   7.804830E-8
      6983.43   7.808117E-8
     6984.139   7.811423E-8
     6984.845   7.814699E-8
     6985.546   7.817959E-8
     6986.256   7.821255E-8
     6986.961   7.824539E-8
     6987.667   7.827825E-8
     6988.377   7.831120E-8
     6989.083   7.834394E-8
     6989.789   7.837675E-8
     6990.499   7.840663E-8
     6991.205   7.843501E-8
     6991.915   7.846342E-8
     6992.622   7.849174E-8
     6993.328   7.852006E-8
     6994.038   7.854855E-8
     6994.745   7.857680E-8
     6995.447   7.860490E-8
     6996.158   7.863333E-8
     6996.865   7.866156E-8
     6997.571   7.868986E-8
     6998.282   7.871829E-8
     6998.989   7.874652E-8
       6999.7   7.877490E-8
     7000.407   7.997798E-8
     7001.114   8.204560E-8
     7001.825   8.412422E-8
     7002.533   8.619246E-8
      7003.24   8.825881E-8
     7003.951   9.033766E-8
     7004.655   9.239301E-8
     7005.362   9.445937E-8
     7006.074   9.653812E-8
     7006.782   9.860367E-8
     7007.493   1.006802E-7
     7008.201   1.027463E-7
     7008.909   1.048119E-7
     7009.621   1.068885E-7
     7010.329   1.089548E-7
     7011.037   1.110229E-7
      7011.75   1.131038E-7
     7012.458   1.151713E-7
     7013.166   1.172398E-7
     7013.878   1.193193E-7
     7014.583   1.213759E-7
     7015.292   1.234434E-7
     7016.004   1.255237E-7
     7016.713   1.275905E-7
     7017.426   1.296700E-7
     7018.134   1.317363E-7
     7018.843   1.338039E-7
     7019.556   1.358823E-7
     7020.266   1.379523E-7
     7020.975   1.400236E-7
     7021.688   1.421060E-7
     7022.397   1.441782E-7
     7023.106   1.462501E-7
     7023.816   1.483219E-7
     7024.525   1.503936E-7
     7025.239   1.524765E-7
     7025.948   1.545477E-7
     7026.658   1.566201E-7
     7027.372   1.587039E-7
     7028.082   1.607747E-7
     7028.792   1.628466E-7
     7029.505   1.649297E-7
     7030.216   1.670026E-7
     7030.926   1.690737E-7
      7031.64   1.711573E-7
      7032.35   1.732281E-7
     7033.061   1.753001E-7
     7033.771   1.773717E-7
     7034.481   1.794433E-7
     7035.196   1.815275E-7
     7035.907   1.835987E-7
     7036.618   1.856708E-7
     7037.332   1.877527E-7
     7038.043   1.898247E-7
     7038.754   1.918964E-7
     7039.469   1.939807E-7
      7040.18   1.960496E-7
     7040.895   1.981225E-7
     7041.606   2.001853E-7
     7042.318   2.022478E-7
     7043.029   2.043098E-7
     7043.741   2.063712E-7
     7044.452   2.084322E-7
     7045.167   2.105042E-7
     7045.879   2.125658E-7
     7046.591   2.146258E-7
     7047.307   2.166978E-7
     7048.019   2.187581E-7
     7048.734   2.208296E-7
     7049.447   2.228907E-7
     7050.159   2.249509E-7
     7050.875   2.270259E-7
     7051.587   2.290908E-7
     7052.295   2.311439E-7
     7053.012   2.332191E-7
     7053.724   2.352827E-7
     7054.437   2.373462E-7
     7055.153   2.394222E-7
     7055.866   2.414850E-7
     7056.583   2.435602E-7
     7057.295   2.456238E-7
     7058.008   2.476870E-7
     7058.725   2.497611E-7
     7059.438   2.518237E-7
     7060.151   2.538842E-7
     7060.869   2.559440E-7
     7061.582   2.579901E-7
     7062.291   2.600260E-7
     7063.008   2.620841E-7
     7063.722   2.641316E-7
     7064.439   2.661885E-7
     7065.153   2.682337E-7
     7065.867   2.702794E-7
     7066.584   2.723359E-7
     7067.298   2.743807E-7
     7068.012   2.764250E-7
      7068.73   2.784794E-7
     7069.444   2.805221E-7
     7070.158   2.825712E-7
     7070.873   2.846384E-7
     7071.587   2.867056E-7
     7072.305   2.887826E-7
      7073.02   2.908508E-7
     7073.734   2.929170E-7
     7074.452   2.949944E-7
     7075.167   2.970617E-7
     7075.882   2.991289E-7
       7076.6   3.012057E-7
     7077.315   3.032725E-7
      7078.03   3.053404E-7
     7078.749   3.074176E-7
     7079.464   3.094835E-7
     7080.183   3.115620E-7
     7080.895   3.136172E-7
      7081.61   3.156836E-7
     7082.329   3.177609E-7
     7083.044   3.198267E-7
      7083.76   3.218921E-7
     7084.479   3.239700E-7
     7085.195   3.260348E-7
     7085.911   3.281010E-7
      7086.63   3.301784E-7
     7087.346   3.322441E-7
     7088.066   3.343220E-7
     7088.782   3.363874E-7
     7089.498   3.384521E-7
     7090.214   3.405092E-7
     7090.931   3.425456E-7
     7091.647   3.445811E-7
     7092.367   3.466272E-7
     7093.083   3.486615E-7
       7093.8   3.506967E-7
     7094.521   3.527410E-7
     7095.237   3.547749E-7
     7095.958   3.568194E-7
     7096.675   3.588523E-7
     7097.392   3.608842E-7
     7098.113   3.629278E-7
      7098.83   3.649589E-7
     7099.547   3.669903E-7
     7100.264   3.690238E-7
     7100.981   3.710653E-7
     7101.698   3.731064E-7
      7102.42   3.751596E-7
     7103.137   3.771999E-7
     7103.859   3.792518E-7
     7104.576   3.812907E-7
     7105.294   3.833306E-7
     7106.016   3.853815E-7
     7106.733   3.874200E-7
     7107.451   3.894582E-7
     7108.173   3.915087E-7
     7108.887   3.935351E-7
     7109.605   3.955732E-7
     7110.328   3.976314E-7
     7111.046   3.996896E-7
     7111.768   4.017592E-7
     7112.486   4.038169E-7
     7113.205   4.058754E-7
     7113.927   4.079439E-7
     7114.646   4.100023E-7
     7115.365   4.120604E-7
     7116.087   4.141294E-7
     7116.806   4.161870E-7
     7117.525   4.182452E-7
     7118.248   4.203130E-7
     7118.963   4.223601E-7
     7119.687   4.244287E-7
     7120.406   4.264933E-7
     7121.125   4.285636E-7
     7121.848   4.306441E-7
     7122.567   4.327138E-7
     7123.287   4.347849E-7
     7124.011   4.368673E-7
      7124.73   4.389362E-7
      7125.45   4.410066E-7
     7126.174   4.430894E-7
     7126.894   4.451595E-7
     7127.617   4.472406E-7
     7128.333   4.493004E-7
     7129.054   4.513710E-7
     7129.777   4.534514E-7
     7130.498   4.555045E-7
     7131.218   4.575511E-7
     7131.942   4.596071E-7
     7132.663   4.616525E-7
     7133.383   4.636960E-7
     7134.108   4.657515E-7
     7134.829   4.677961E-7
     7135.553   4.698507E-7
     7136.274   4.718935E-7
     7136.995   4.739376E-7
      7137.72   4.759921E-7
     7138.437   4.780244E-7
     7139.158   4.800671E-7
     7139.883   4.821203E-7
     7140.604   4.841598E-7
     7141.326   4.861982E-7
     7142.051   4.882477E-7
     7142.772   4.902868E-7
     7143.494   4.923262E-7
      7144.22   4.943761E-7
     7144.941   4.964131E-7
     7145.667   4.984614E-7
     7146.389   5.004980E-7
     7147.107   5.025248E-7
     7147.833   5.045724E-7
     7148.555   5.066096E-7
     7149.277   5.086463E-7
     7150.003   5.106930E-7
     7150.725   5.127110E-7
     7151.448   5.147299E-7
     7152.174   5.167577E-7
     7152.896   5.187755E-7
     7153.623   5.208033E-7
     7154.346   5.228196E-7
     7155.068   5.248357E-7
     7155.795   5.268617E-7
     7156.518   5.288782E-7
     7157.237   5.308818E-7
     7157.964   5.329070E-7
     7158.687   5.349208E-7
      7159.41   5.369345E-7
     7160.137   5.389697E-7
      7160.86   5.410398E-7
     7161.588   5.431224E-7
     7162.311   5.451921E-7
     7163.035   5.472632E-7
     7163.762   5.493459E-7
     7164.486   5.514173E-7
     7165.209   5.534883E-7
     7165.938   5.555717E-7
     7166.657   5.576304E-7
     7167.381   5.597015E-7
     7168.109   5.617840E-7
     7168.833   5.638556E-7
     7169.562   5.659381E-7
     7170.286   5.679967E-7
      7171.01   5.700371E-7
     7171.738   5.720842E-7
     7172.463   5.741223E-7
     7173.188   5.761607E-7
     7173.916   5.782101E-7
     7174.641   5.802473E-7
     7175.365   5.822841E-7
     7176.094   5.843328E-7
     7176.815   5.863582E-7
     7177.544   5.884064E-7
     7178.269   5.904430E-7
     7178.994   5.924792E-7
     7179.723   5.945262E-7
     7180.449   5.965668E-7
     7181.174   5.986083E-7
     7181.903   6.006623E-7
     7182.629   6.027050E-7
     7183.354   6.047468E-7
     7184.084   6.067989E-7
      7184.81   6.088406E-7
      7185.54   6.108948E-7
     7186.261   6.129253E-7
     7186.987   6.149673E-7
     7187.717   6.170196E-7
     7188.443   6.190608E-7
     7189.169   6.211021E-7
       7189.9   6.231559E-7
     7190.626   6.251876E-7
     7191.353   6.272192E-7
     7192.083   6.292614E-7
     7192.809   6.312899E-7
      7193.54   6.333325E-7
     7194.267   6.353627E-7
     7194.993   6.373918E-7
      7195.72   6.394234E-7
     7196.447   6.414526E-7
     7197.174   6.434819E-7
     7197.905   6.455227E-7
     7198.632   6.475520E-7
     7199.359   6.495824E-7
      7200.09   6.516202E-7
     7200.818   6.536379E-7
     7201.549   6.556659E-7
     7202.277   6.576823E-7
     7203.004   6.596979E-7
     7203.736   6.617240E-7
     7204.463   6.637392E-7
     7205.191   6.657553E-7
     7205.919   6.677697E-7
     7206.647   6.697851E-7
     7207.375   6.718001E-7
     7208.107   6.738258E-7
     7208.835   6.758391E-7
     7209.567   6.778646E-7
     7210.295   6.798636E-7
     7211.024   6.818432E-7
     7211.756   6.838326E-7
     7212.485   6.858109E-7
     7213.213   6.877883E-7
     7213.946   6.897764E-7
     7214.675   6.917521E-7
       7215.4   6.937181E-7
     7216.132   6.957034E-7
     7216.861   6.976775E-7
     7217.594   6.996628E-7
     7218.324   7.016380E-7
     7219.053   7.036110E-7
     7219.786   7.055950E-7
     7220.515   7.075670E-7
     7221.245   7.095392E-7
     7221.978   7.115204E-7
     7222.708   7.134910E-7
     7223.438   7.154622E-7
     7224.171   7.174418E-7
     7224.901   7.194112E-7
      7225.63   7.213791E-7
      7226.36   7.233480E-7
      7227.09   7.253164E-7
     7227.825   7.272940E-7
     7228.555   7.292609E-7
     7229.285   7.312271E-7
     7230.019   7.332055E-7
      7230.75   7.352128E-7
      7231.48   7.372209E-7
     7232.214   7.392396E-7
     7232.945   7.412471E-7
      7233.68   7.432650E-7
     7234.406   7.452601E-7
     7235.137   7.472672E-7
     7235.872   7.492857E-7
     7236.603   7.512920E-7
     7237.334   7.532972E-7
     7238.069   7.553126E-7
       7238.8   7.573201E-7
     7239.531   7.593246E-7
     7240.267   7.613390E-7
     7240.998   7.633398E-7
     7241.733   7.653525E-7
     7242.465   7.673538E-7
