WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25qtz
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 6.213953E-18
PIVWV    r 2361.421
BANDW    r 422.6842
TPEAK    r 0.0260163
EQUVW    r 29.4468
RECTW    r 1131.859
EMFLX    r 7.033336E-15
     4274.542   7.482662E-5
     4275.409   7.477413E-5
     4276.272   7.472182E-5
     4277.139   7.466939E-5
     4278.005   7.461687E-5
      4278.87   7.456456E-5
     4279.736   7.451209E-5
     4280.604   7.445858E-5
     4281.468   7.440487E-5
     4282.336   7.435100E-5
     4283.201   7.429726E-5
     4284.071   7.424322E-5
     4284.939   7.418940E-5
     4285.807   7.413547E-5
     4286.673   7.408165E-5
     4287.542   7.402773E-5
      4288.41   7.397378E-5
     4289.277   7.391993E-5
     4290.146   7.386530E-5
     4291.013   7.380688E-5
     4291.882   7.374841E-5
     4292.751   7.368998E-5
     4293.619   7.363167E-5
     4294.488   7.357318E-5
     4295.358   7.351465E-5
     4296.227   7.345629E-5
     4297.097   7.339779E-5
     4297.967   7.333932E-5
     4298.836   7.328093E-5
     4299.707   7.322233E-5
     4300.578   7.316536E-5
     4301.447   7.310916E-5
     4302.318   7.305282E-5
      4303.19   7.299643E-5
     4304.059   7.294022E-5
     4304.931   7.288383E-5
     4305.803   7.282737E-5
     4306.673   7.277109E-5
     4307.546   7.271468E-5
     4308.418   7.265824E-5
     4309.289   7.260195E-5
     4310.162   7.254563E-5
     4311.035   7.248943E-5
     4311.909   7.243329E-5
     4312.782   7.237717E-5
     4313.656   7.232105E-5
     4314.527   7.226502E-5
     4315.401   7.220882E-5
     4316.276   7.215262E-5
     4317.148   7.209656E-5
     4318.022   7.204042E-5
     4318.897   7.198416E-5
      4319.77   7.192810E-5
     4320.645   7.187325E-5
     4321.521   7.181884E-5
     4322.394   7.176460E-5
     4323.269   7.171020E-5
     4324.143   7.165593E-5
     4325.019   7.160151E-5
     4325.895   7.154705E-5
     4326.769   7.149274E-5
     4327.646   7.143828E-5
     4328.522   7.138379E-5
     4329.399   7.132929E-5
     4330.274   7.127569E-5
     4331.151   7.122353E-5
     4332.026   7.117150E-5
     4332.904   7.111938E-5
     4333.782   7.106715E-5
     4334.657   7.101511E-5
     4335.536   7.096291E-5
     4336.414   7.091068E-5
      4337.29   7.085855E-5
     4338.169   7.080628E-5
     4339.048   7.075397E-5
     4339.927   7.070184E-5
     4340.806   7.064140E-5
     4341.686   7.058043E-5
     4342.563   7.051964E-5
     4343.442   7.045864E-5
     4344.322   7.039765E-5
       4345.2   7.033681E-5
     4346.081   7.027576E-5
     4346.961   7.021473E-5
     4347.839   7.015390E-5
      4348.72   7.009291E-5
     4349.601   7.003190E-5
      4350.48   6.997700E-5
     4351.361   6.992690E-5
     4352.243   6.987683E-5
     4353.122   6.982683E-5
     4354.004   6.977670E-5
     4354.884   6.972671E-5
     4355.766   6.967653E-5
     4356.648   6.962634E-5
     4357.529   6.957624E-5
     4358.412   6.952602E-5
     4359.294   6.947583E-5
     4360.175   6.942503E-5
     4361.059   6.937121E-5
     4361.942   6.931740E-5
     4362.824   6.926373E-5
     4363.708   6.920991E-5
     4364.591   6.915605E-5
     4365.473   6.910233E-5
     4366.358   6.904844E-5
     4367.245   6.899444E-5
     4368.127   6.894072E-5
     4369.012   6.888679E-5
     4369.897   6.883300E-5
      4370.78   6.877912E-5
     4371.666   6.872523E-5
     4372.551   6.867132E-5
     4373.435   6.861753E-5
     4374.321   6.856358E-5
     4375.207   6.850959E-5
     4376.091   6.845577E-5
     4376.978   6.840181E-5
     4377.864   6.834780E-5
     4378.749   6.829395E-5
     4379.636   6.824000E-5
     4380.523   6.818562E-5
     4381.408   6.813127E-5
     4382.296   6.807676E-5
     4383.184   6.802224E-5
     4384.069   6.796788E-5
     4384.958   6.791330E-5
     4385.846   6.785880E-5
     4386.732   6.780437E-5
     4387.621   6.774981E-5
     4388.507   6.769542E-5
     4389.396   6.764082E-5
     4390.286   6.758743E-5
     4391.173   6.753642E-5
     4392.062   6.748537E-5
     4392.952   6.743422E-5
     4393.842   6.738312E-5
      4394.73   6.733211E-5
     4395.623   6.728087E-5
     4396.511   6.722984E-5
     4397.401   6.717865E-5
     4398.292   6.712743E-5
     4399.181   6.707641E-5
     4400.072   6.702465E-5
     4400.963   6.696730E-5
     4401.853   6.691002E-5
     4402.745   6.685258E-5
     4403.637   6.679513E-5
     4404.526   6.673785E-5
     4405.418   6.668045E-5
     4406.311   6.662302E-5
     4407.201   6.656573E-5
     4408.094   6.650825E-5
     4408.987   6.645076E-5
     4409.878   6.639354E-5
     4410.771   6.633899E-5
     4411.665   6.628504E-5
     4412.557   6.623120E-5
      4413.45   6.617725E-5
     4414.345   6.612328E-5
     4415.236   6.606946E-5
     4416.131   6.601542E-5
     4417.025   6.596144E-5
     4417.918   6.590750E-5
     4418.813   6.585348E-5
     4419.706   6.579962E-5
     4420.601   6.574623E-5
     4421.497   6.569320E-5
      4422.39   6.564037E-5
     4423.286   6.558734E-5
     4424.185   6.553416E-5
     4425.081   6.548106E-5
     4425.975   6.542815E-5
     4426.872   6.537510E-5
     4427.766   6.532216E-5
     4428.663   6.526909E-5
     4429.561   6.521598E-5
     4430.456   6.516397E-5
     4431.353   6.511264E-5
     4432.251   6.506131E-5
     4433.146   6.501012E-5
     4434.044   6.495878E-5
     4434.943   6.490744E-5
     4435.839   6.485627E-5
     4436.737   6.480490E-5
     4437.636   6.475351E-5
     4438.533   6.470225E-5
     4439.432   6.465083E-5
     4440.332   6.459796E-5
     4441.229   6.454273E-5
     4442.128   6.448736E-5
     4443.026   6.443213E-5
     4443.926   6.437673E-5
     4444.826   6.432138E-5
     4445.727   6.426595E-5
     4446.625   6.421071E-5
     4447.526   6.415531E-5
     4448.427   6.409988E-5
     4449.326   6.404462E-5
     4450.227   6.399013E-5
     4451.126   6.393854E-5
     4452.028   6.388682E-5
     4452.933   6.383493E-5
     4453.832   6.378335E-5
     4454.734   6.373158E-5
     4455.637   6.367979E-5
     4456.537   6.362818E-5
      4457.44   6.357639E-5
     4458.343   6.352456E-5
     4459.244   6.347289E-5
     4460.147   6.342122E-5
     4461.051   6.336970E-5
     4461.952   6.331838E-5
     4462.856   6.326689E-5
      4463.76   6.321543E-5
     4464.662   6.316407E-5
     4465.567   6.311256E-5
     4466.472   6.306104E-5
     4467.374   6.300967E-5
     4468.279   6.295814E-5
     4469.184   6.290659E-5
     4470.087   6.285522E-5
     4470.993   6.280343E-5
     4471.898   6.275170E-5
     4472.802   6.270008E-5
     4473.708   6.264832E-5
     4474.615   6.259656E-5
     4475.519   6.254497E-5
     4476.425   6.249322E-5
     4477.333   6.244140E-5
     4478.237   6.238976E-5
     4479.144   6.233795E-5
     4480.052   6.228617E-5
     4480.959   6.223517E-5
     4481.867   6.218424E-5
     4482.775   6.213326E-5
     4483.681   6.208244E-5
     4484.589   6.203142E-5
     4485.495   6.198055E-5
     4486.404   6.192954E-5
     4487.313   6.187850E-5
      4488.22   6.182759E-5
     4489.129   6.177658E-5
     4490.039   6.172575E-5
     4490.948   6.167822E-5
     4491.855   6.163098E-5
     4492.766   6.158354E-5
     4493.673   6.153627E-5
     4494.583   6.148883E-5
     4495.494   6.144134E-5
     4496.402   6.139400E-5
     4497.313   6.134653E-5
     4498.225   6.129901E-5
     4499.133   6.125164E-5
     4500.045   6.119544E-5
     4500.957   6.112042E-5
     4501.866   6.103872E-5
     4502.778   6.095673E-5
      4503.69   6.087474E-5
       4504.6   6.079293E-5
     4505.513   6.071093E-5
     4506.425   6.062894E-5
     4507.336   6.054710E-5
     4508.249   6.046507E-5
      4509.16   6.038327E-5
     4510.076   6.030115E-5
      4510.99   6.022075E-5
     4511.904   6.014030E-5
     4512.815   6.006008E-5
     4513.729   5.997968E-5
     4514.644   5.989927E-5
     4515.556   5.981903E-5
     4516.471   5.973857E-5
     4517.383   5.965835E-5
     4518.299   5.957783E-5
     4519.214   5.949738E-5
     4520.127   5.941799E-5
     4521.043   5.934297E-5
     4521.959   5.926813E-5
     4522.873   5.919343E-5
     4523.789   5.911858E-5
     4524.705   5.904364E-5
      4525.62   5.896884E-5
     4526.536   5.889391E-5
     4527.454   5.881888E-5
     4528.368   5.874408E-5
     4529.286   5.866905E-5
     4530.203   5.859429E-5
     4531.119   5.851960E-5
     4532.037   5.844486E-5
     4532.955   5.837012E-5
     4533.871   5.829558E-5
     4534.789   5.822084E-5
     4535.708   5.814606E-5
     4536.624   5.807140E-5
     4537.543   5.799656E-5
     4538.462   5.792176E-5
     4539.382   5.784690E-5
     4540.302   5.777302E-5
     4541.219   5.770102E-5
     4542.139   5.762884E-5
     4543.059   5.755674E-5
     4543.979   5.748459E-5
     4544.897   5.741263E-5
     4545.818   5.734035E-5
     4546.739   5.726813E-5
     4547.658   5.719606E-5
      4548.58   5.712374E-5
     4549.499   5.705172E-5
      4550.42   5.697776E-5
     4551.342   5.690193E-5
     4552.262   5.682625E-5
     4553.184   5.675045E-5
     4554.106   5.667453E-5
     4555.026   5.659891E-5
     4555.949   5.652304E-5
     4556.872   5.644713E-5
     4557.793   5.637142E-5
     4558.716   5.629548E-5
      4559.64   5.621963E-5
     4560.561   5.614587E-5
     4561.485   5.607329E-5
     4562.409   5.600067E-5
     4563.331   5.592824E-5
     4564.255   5.585560E-5
      4565.18   5.578293E-5
     4566.103   5.571045E-5
     4567.028   5.563773E-5
     4567.953   5.556505E-5
     4568.878   5.549230E-5
     4569.804   5.541956E-5
     4570.729   5.534683E-5
     4571.653   5.527418E-5
      4572.58   5.520137E-5
     4573.506   5.512857E-5
      4574.43   5.505599E-5
     4575.356   5.498313E-5
     4576.281   5.491042E-5
     4577.208   5.483758E-5
     4578.135   5.476470E-5
     4579.063   5.469174E-5
     4579.988   5.461918E-5
     4580.916   5.454543E-5
     4581.844   5.447177E-5
      4582.77   5.439832E-5
     4583.698   5.432470E-5
     4584.625   5.425124E-5
     4585.553   5.417756E-5
     4586.482   5.410385E-5
     4587.409   5.403040E-5
     4588.338   5.395666E-5
     4589.268   5.388296E-5
     4590.195   5.381030E-5
     4591.125   5.373962E-5
     4592.055   5.366913E-5
     4592.983   5.359881E-5
     4593.914   5.352826E-5
     4594.844   5.345766E-5
     4595.772   5.338729E-5
     4596.704   5.331671E-5
     4597.637   5.324594E-5
     4598.566   5.317550E-5
     4599.498   5.310486E-5
      4600.43   5.303505E-5
     4601.359   5.296554E-5
     4602.292   5.289608E-5
     4603.224   5.282664E-5
     4604.154   5.275732E-5
     4605.087   5.268782E-5
      4606.02   5.261836E-5
      4606.95   5.254899E-5
     4607.884   5.247946E-5
     4608.814   5.241009E-5
     4609.749   5.234064E-5
     4610.682   5.227311E-5
     4611.616   5.220648E-5
     4612.548   5.214002E-5
     4613.482   5.207331E-5
     4614.417   5.200663E-5
      4615.35   5.194009E-5
     4616.285   5.187332E-5
     4617.217   5.180675E-5
     4618.153   5.173996E-5
     4619.088   5.167321E-5
     4620.021   5.160677E-5
     4620.958   5.153664E-5
     4621.894   5.146680E-5
     4622.828   5.139709E-5
     4623.764   5.132722E-5
     4624.701   5.125735E-5
     4625.635   5.118767E-5
     4626.572   5.111779E-5
     4627.512   5.104769E-5
     4628.447   5.097795E-5
     4629.385   5.090803E-5
     4630.323   5.084021E-5
     4631.258   5.077613E-5
     4632.197   5.071199E-5
     4633.135   5.064781E-5
     4634.071   5.058383E-5
      4635.01   5.051963E-5
     4635.949   5.045535E-5
     4636.886   5.039131E-5
     4637.825   5.032703E-5
     4638.765   5.026278E-5
     4639.702   5.019877E-5
     4640.642   5.013360E-5
     4641.582   5.006827E-5
      4642.52   5.000307E-5
      4643.46   4.993770E-5
     4644.398   4.987248E-5
     4645.339   4.980703E-5
     4646.281   4.974159E-5
     4647.222   4.967614E-5
     4648.161   4.961090E-5
     4649.103   4.954542E-5
     4650.044   4.948021E-5
     4650.984   4.941526E-5
     4651.926   4.935036E-5
     4652.866   4.928563E-5
     4653.809   4.922073E-5
     4654.751   4.915579E-5
     4655.692   4.909102E-5
     4656.635   4.902605E-5
     4657.581   4.896090E-5
     4658.522   4.889606E-5
     4659.466   4.883109E-5
      4660.41   4.876660E-5
     4661.352   4.870275E-5
     4662.296   4.863876E-5
     4663.241   4.857471E-5
     4664.183   4.851091E-5
     4665.127   4.844690E-5
     4666.073   4.838286E-5
     4667.016   4.831898E-5
     4667.961   4.825488E-5
     4668.907   4.819080E-5
      4669.85   4.812705E-5
     4670.796   4.806378E-5
     4671.743   4.800091E-5
     4672.687   4.793816E-5
     4673.633   4.787523E-5
      4674.58   4.781227E-5
     4675.524   4.774951E-5
     4676.472   4.768651E-5
     4677.417   4.762368E-5
     4678.364   4.756067E-5
     4679.312   4.749767E-5
      4680.26   4.743422E-5
     4681.206   4.736915E-5
     4682.154   4.730405E-5
     4683.103   4.723887E-5
     4684.049   4.717394E-5
     4684.998   4.710882E-5
     4685.944   4.704385E-5
     4686.894   4.697872E-5
     4687.846   4.691335E-5
     4688.793   4.684836E-5
     4689.743   4.678320E-5
     4690.693   4.672127E-5
     4691.641   4.666061E-5
     4692.591   4.659982E-5
     4693.542   4.653901E-5
      4694.49   4.647831E-5
     4695.441   4.641746E-5
     4696.393   4.635653E-5
     4697.341   4.629583E-5
     4698.293   4.623491E-5
     4699.245   4.617401E-5
     4700.194   4.611339E-5
     4701.146   4.605308E-5
     4702.099   4.599280E-5
     4703.049   4.593264E-5
     4704.001   4.587231E-5
     4704.955   4.581195E-5
     4705.905   4.575179E-5
     4706.859   4.569139E-5
     4707.812   4.563099E-5
     4708.764   4.557073E-5
     4709.717   4.551035E-5
     4710.669   4.544843E-5
     4711.624   4.538567E-5
     4712.578   4.532288E-5
      4713.53   4.526027E-5
     4714.485   4.519752E-5
      4715.44   4.513474E-5
     4716.396   4.507195E-5
     4717.351   4.500912E-5
     4718.307   4.494630E-5
      4719.26   4.488370E-5
     4720.216   4.482161E-5
     4721.172   4.476215E-5
     4722.126   4.470287E-5
     4723.083   4.464341E-5
      4724.04   4.458398E-5
     4724.994   4.452463E-5
     4725.952   4.446513E-5
     4726.909   4.440564E-5
     4727.864   4.434628E-5
     4728.822   4.428674E-5
      4729.78   4.422732E-5
     4730.735   4.416663E-5
     4731.694   4.410556E-5
     4732.652   4.404450E-5
     4733.609   4.398355E-5
     4734.568   4.392246E-5
     4735.527   4.386136E-5
     4736.484   4.380038E-5
     4737.443   4.373927E-5
     4738.403   4.367818E-5
      4739.36   4.361721E-5
     4740.321   4.355725E-5
     4741.281   4.349926E-5
     4742.239   4.344148E-5
       4743.2   4.338355E-5
     4744.161   4.332559E-5
     4745.119   4.326780E-5
     4746.081   4.320981E-5
      4747.04   4.315197E-5
     4748.004   4.309378E-5
     4748.966   4.303578E-5
     4749.928   4.297787E-5
     4750.887   4.292118E-5
      4751.85   4.286454E-5
     4752.812   4.280792E-5
     4753.773   4.275141E-5
     4754.736   4.269475E-5
     4755.697   4.263816E-5
      4756.66   4.258144E-5
     4757.624   4.252472E-5
     4758.585   4.246815E-5
     4759.549   4.241138E-5
     4760.513   4.235360E-5
     4761.475   4.229498E-5
      4762.44   4.223620E-5
     4763.405   4.217741E-5
     4764.367   4.211878E-5
     4765.333   4.206000E-5
     4766.298   4.200120E-5
     4767.261   4.194255E-5
     4768.227   4.188371E-5
     4769.192   4.182491E-5
     4770.156   4.176645E-5
     4771.123   4.170867E-5
     4772.089   4.165090E-5
     4773.053   4.159334E-5
     4774.021   4.153558E-5
     4774.988   4.147783E-5
     4775.952   4.142019E-5
      4776.92   4.136240E-5
     4777.888   4.130462E-5
     4778.855   4.124681E-5
     4779.824   4.118916E-5
      4780.79   4.113225E-5
     4781.758   4.107552E-5
     4782.727   4.101884E-5
     4783.696   4.096214E-5
     4784.662   4.090558E-5
     4785.632   4.084881E-5
     4786.601   4.079207E-5
     4787.568   4.073546E-5
     4788.538   4.067872E-5
     4789.506   4.062207E-5
     4790.476   4.056520E-5
     4791.447   4.050796E-5
     4792.415   4.045098E-5
     4793.386   4.039380E-5
     4794.357   4.033662E-5
     4795.325   4.027963E-5
     4796.297   4.022243E-5
     4797.269   4.016524E-5
     4798.238   4.010819E-5
      4799.21   4.005098E-5
     4800.182   3.999465E-5
     4801.152   3.994225E-5
     4802.125   3.988963E-5
     4803.098   3.983707E-5
     4804.068   3.978463E-5
     4805.042   3.973195E-5
     4806.015   3.967934E-5
     4806.986   3.962682E-5
      4807.96   3.957414E-5
     4808.934   3.952144E-5
     4809.908   3.946890E-5
     4810.882   3.941558E-5
     4811.857   3.936237E-5
      4812.83   3.930926E-5
     4813.804   3.925605E-5
      4814.78   3.920277E-5
     4815.752   3.914962E-5
     4816.728   3.909633E-5
     4817.701   3.904317E-5
     4818.677   3.898985E-5
     4819.654   3.893650E-5
      4820.63   3.888230E-5
     4821.604   3.882763E-5
     4822.581   3.877284E-5
     4823.558   3.871808E-5
     4824.532   3.866343E-5
      4825.51   3.860860E-5
     4826.485   3.855392E-5
     4827.462   3.849913E-5
      4828.44   3.844429E-5
     4829.416   3.838962E-5
     4830.395   3.833552E-5
     4831.373   3.828260E-5
      4832.35   3.822979E-5
     4833.329   3.817685E-5
     4834.308   3.812389E-5
     4835.284   3.807109E-5
     4836.264   3.801809E-5
     4837.244   3.796510E-5
     4838.221   3.791224E-5
     4839.201   3.785922E-5
     4840.184   3.780618E-5
     4841.162   3.775299E-5
     4842.143   3.769980E-5
     4843.124   3.764659E-5
     4844.103   3.759355E-5
     4845.084   3.754030E-5
     4846.065   3.748705E-5
     4847.044   3.743399E-5
     4848.026   3.738073E-5
     4849.009   3.732748E-5
     4849.988   3.727448E-5
     4850.971   3.722364E-5
     4851.951   3.717306E-5
     4852.934   3.712238E-5
     4853.917   3.707163E-5
     4854.901   3.702087E-5
     4855.882   3.697026E-5
     4856.865   3.691950E-5
      4857.85   3.686872E-5
     4858.831   3.681807E-5
     4859.815   3.676737E-5
     4860.797   3.671766E-5
     4861.782   3.666823E-5
     4862.767   3.661872E-5
      4863.75   3.656938E-5
     4864.735   3.651985E-5
      4865.72   3.647035E-5
     4866.704   3.642096E-5
     4867.689   3.637138E-5
     4868.675   3.632181E-5
     4869.659   3.627239E-5
     4870.646   3.622190E-5
     4871.635   3.617080E-5
      4872.62   3.611995E-5
     4873.606   3.606899E-5
     4874.594   3.601799E-5
     4875.579   3.596715E-5
     4876.567   3.591615E-5
     4877.555   3.586512E-5
      4878.54   3.581423E-5
     4879.528   3.576325E-5
     4880.517   3.571227E-5
     4881.503   3.566159E-5
     4882.492   3.561074E-5
     4883.481   3.555989E-5
     4884.468   3.550919E-5
     4885.458   3.545830E-5
     4886.444   3.540757E-5
     4887.435   3.535668E-5
     4888.425   3.530578E-5
     4889.413   3.525502E-5
     4890.403   3.520460E-5
     4891.394   3.515464E-5
     4892.385   3.510474E-5
     4893.373   3.505497E-5
     4894.365   3.500503E-5
     4895.354   3.495526E-5
     4896.345   3.490532E-5
     4897.337   3.485537E-5
     4898.327   3.480553E-5
     4899.319   3.475559E-5
     4900.312   3.470564E-5
     4901.302   3.465590E-5
     4902.294   3.460603E-5
     4903.291   3.455601E-5
     4904.281   3.450625E-5
     4905.275   3.445634E-5
     4906.269   3.440646E-5
      4907.26   3.435671E-5
     4908.254   3.430679E-5
     4909.249   3.425684E-5
      4910.24   3.420778E-5
     4911.235   3.416018E-5
      4912.23   3.411268E-5
     4913.223   3.406530E-5
     4914.218   3.401779E-5
     4915.213   3.397026E-5
     4916.207   3.392285E-5
     4917.203   3.387529E-5
     4918.199   3.382773E-5
     4919.192   3.378029E-5
     4920.189   3.373239E-5
     4921.186   3.368314E-5
      4922.18   3.363405E-5
     4923.177   3.358483E-5
     4924.172   3.353571E-5
      4925.17   3.348643E-5
     4926.167   3.343718E-5
     4927.166   3.338791E-5
     4928.161   3.333880E-5
      4929.16   3.328952E-5
     4930.158   3.324105E-5
     4931.154   3.319596E-5
     4932.153   3.315087E-5
      4933.15   3.310590E-5
     4934.149   3.306082E-5
     4935.151   3.301554E-5
     4936.148   3.297055E-5
     4937.148   3.292540E-5
     4938.149   3.288023E-5
     4939.146   3.283518E-5
     4940.147   3.278963E-5
     4941.148   3.274203E-5
     4942.146   3.269454E-5
     4943.147   3.264695E-5
     4944.149   3.259932E-5
     4945.148   3.255183E-5
      4946.15   3.250423E-5
     4947.152   3.245660E-5
     4948.151   3.240909E-5
     4949.154   3.236144E-5
     4950.157   3.231454E-5
     4951.157   3.227083E-5
      4952.16   3.222710E-5
     4953.163   3.218335E-5
     4954.164   3.213972E-5
     4955.167   3.209596E-5
     4956.171   3.205219E-5
     4957.173   3.200853E-5
     4958.177   3.196470E-5
     4959.179   3.192101E-5
     4960.184   3.187696E-5
     4961.188   3.183171E-5
     4962.191   3.178662E-5
     4963.196   3.174137E-5
     4964.202   3.169614E-5
     4965.208   3.165090E-5
     4966.213   3.160565E-5
     4967.219   3.156040E-5
     4968.223   3.151522E-5
     4969.229   3.146995E-5
     4970.236   3.142553E-5
     4971.241   3.138356E-5
     4972.248   3.134156E-5
     4973.255   3.129955E-5
      4974.26   3.125763E-5
     4975.268   3.121557E-5
     4976.275   3.117351E-5
     4977.281   3.113156E-5
      4978.29   3.108944E-5
     4979.298   3.104733E-5
     4980.304   3.100471E-5
     4981.313   3.096031E-5
     4982.322   3.091596E-5
     4983.329   3.087174E-5
     4984.338   3.082738E-5
     4985.348   3.078300E-5
     4986.355   3.073873E-5
     4987.366   3.069435E-5
     4988.376   3.064996E-5
     4989.384   3.060570E-5
     4990.395   3.056133E-5
     4991.406   3.051707E-5
     4992.414   3.047293E-5
     4993.426   3.042864E-5
     4994.435   3.038449E-5
     4995.446   3.034022E-5
     4996.458   3.029591E-5
     4997.468   3.025174E-5
     4998.483   3.020729E-5
     4999.496   3.016299E-5
     5000.509   3.011401E-5
     5001.519   3.006305E-5
     5002.532   3.001109E-5
     5003.546   2.995910E-5
     5004.557   2.990727E-5
     5005.571   2.985527E-5
     5006.582   2.980341E-5
     5007.596   2.975139E-5
     5008.611   2.969935E-5
     5009.623   2.964760E-5
     5010.638   2.959552E-5
     5011.653   2.954365E-5
     5012.666   2.949187E-5
     5013.681   2.943999E-5
     5014.697   2.938806E-5
      5015.71   2.933629E-5
     5016.726   2.928436E-5
     5017.742   2.923242E-5
     5018.756   2.918060E-5
     5019.773   2.912868E-5
      5020.79   2.907748E-5
     5021.804   2.902665E-5
     5022.822   2.897566E-5
     5023.839   2.892468E-5
     5024.854   2.887380E-5
     5025.873   2.882281E-5
     5026.891   2.877179E-5
     5027.906   2.872092E-5
     5028.925   2.866988E-5
     5029.944   2.861901E-5
     5030.963   2.856978E-5
     5031.982   2.852086E-5
     5032.999   2.847202E-5
     5034.018   2.842303E-5
     5035.038   2.837403E-5
     5036.056   2.832517E-5
     5037.076   2.827615E-5
     5038.096   2.822711E-5
     5039.117   2.817810E-5
     5040.135   2.812936E-5
     5041.156   2.808014E-5
     5042.175   2.803123E-5
     5043.196   2.798220E-5
     5044.218   2.793317E-5
     5045.237   2.788425E-5
     5046.259   2.783515E-5
     5047.282   2.778607E-5
     5048.301   2.773712E-5
     5049.324   2.768805E-5
     5050.347   2.763952E-5
     5051.367   2.759238E-5
     5052.391   2.754508E-5
     5053.415   2.749773E-5
     5054.436   2.745054E-5
     5055.459   2.740321E-5
     5056.483   2.735588E-5
     5057.505   2.730861E-5
      5058.53   2.726123E-5
     5059.555   2.721384E-5
     5060.577   2.716606E-5
     5061.602   2.711769E-5
     5062.627   2.706931E-5
     5063.653   2.702091E-5
     5064.679   2.697253E-5
     5065.705   2.692416E-5
     5066.729   2.687589E-5
     5067.755   2.682746E-5
     5068.779   2.677917E-5
     5069.806   2.673086E-5
     5070.833   2.668311E-5
     5071.857   2.663575E-5
     5072.885   2.658822E-5
     5073.913   2.654070E-5
     5074.941   2.649320E-5
     5075.966   2.644580E-5
     5076.995   2.639828E-5
     5078.021   2.635084E-5
     5079.049   2.630330E-5
     5080.078   2.625612E-5
     5081.104   2.621060E-5
     5082.134   2.616514E-5
     5083.164   2.611967E-5
      5084.19   2.607432E-5
     5085.221   2.602881E-5
     5086.251   2.598331E-5
     5087.278   2.593793E-5
     5088.309   2.589240E-5
      5089.34   2.584691E-5
     5090.368   2.580130E-5
     5091.399   2.575536E-5
     5092.431   2.570937E-5
      5093.46   2.566354E-5
     5094.492   2.561759E-5
     5095.527   2.557147E-5
     5096.556   2.552560E-5
     5097.589   2.547960E-5
     5098.622   2.543360E-5
     5099.652   2.538775E-5
     5100.685   2.534232E-5
     5101.718   2.529724E-5
     5102.749   2.525228E-5
     5103.783   2.520719E-5
     5104.817   2.516208E-5
     5105.848   2.511709E-5
     5106.882   2.507199E-5
     5107.915   2.502697E-5
     5108.949   2.498185E-5
     5109.984   2.493679E-5
     5111.017   2.489324E-5
     5112.052   2.484964E-5
     5113.088   2.480602E-5
     5114.124   2.476243E-5
     5115.157   2.471891E-5
     5116.193   2.467530E-5
     5117.227   2.463178E-5
     5118.264   2.458812E-5
     5119.301   2.454447E-5
     5120.335   2.450146E-5
     5121.372   2.445899E-5
      5122.41   2.441660E-5
     5123.445   2.437431E-5
     5124.483   2.433191E-5
     5125.521   2.428951E-5
     5126.557   2.424719E-5
     5127.595   2.420475E-5
     5128.637   2.416219E-5
     5129.673   2.411992E-5
     5130.712   2.407700E-5
     5131.752   2.403399E-5
     5132.789   2.399111E-5
     5133.829   2.394807E-5
     5134.869   2.390506E-5
     5135.906   2.386215E-5
     5136.946   2.381909E-5
     5137.987   2.377605E-5
     5139.025   2.373310E-5
     5140.066   2.369033E-5
     5141.108   2.364846E-5
     5142.146   2.360689E-5
     5143.188   2.356519E-5
     5144.228   2.352360E-5
      5145.27   2.348189E-5
     5146.312   2.344017E-5
     5147.352   2.339855E-5
     5148.395   2.335682E-5
     5149.438   2.331513E-5
     5150.481   2.327399E-5
     5151.521   2.323381E-5
     5152.565   2.319350E-5
     5153.606   2.315330E-5
      5154.65   2.311298E-5
     5155.695   2.307263E-5
     5156.736   2.303239E-5
     5157.781   2.299203E-5
     5158.826   2.295166E-5
     5159.868   2.291152E-5
     5160.914   2.287114E-5
     5161.962   2.283080E-5
     5163.005   2.279064E-5
     5164.051   2.275039E-5
     5165.097   2.271011E-5
     5166.141   2.266995E-5
     5167.188   2.262966E-5
     5168.234   2.258934E-5
     5169.278   2.254919E-5
     5170.326   2.250840E-5
     5171.373   2.246671E-5
     5172.418   2.242512E-5
     5173.466   2.238340E-5
     5174.514   2.234167E-5
      5175.56   2.230008E-5
     5176.608   2.225837E-5
     5177.657   2.221664E-5
     5178.703   2.217503E-5
     5179.752   2.213337E-5
     5180.799   2.209348E-5
     5181.848   2.205411E-5
     5182.898   2.201472E-5
     5183.945   2.197542E-5
     5184.996   2.193604E-5
     5186.046   2.189663E-5
     5187.094   2.185732E-5
     5188.145   2.181789E-5
     5189.196   2.177846E-5
     5190.244   2.173912E-5
     5191.296   2.169971E-5
     5192.347   2.166031E-5
     5193.396   2.162099E-5
     5194.452   2.158145E-5
     5195.504   2.154202E-5
     5196.554   2.150269E-5
     5197.606   2.146325E-5
     5198.659   2.142381E-5
      5199.71   2.138446E-5
     5200.763   2.134629E-5
     5201.817   2.130864E-5
     5202.868   2.127107E-5
     5203.922   2.123337E-5
     5204.976   2.119569E-5
     5206.028   2.115808E-5
     5207.083   2.112035E-5
     5208.137   2.108263E-5
     5209.189   2.104500E-5
     5210.245   2.100729E-5
     5211.301   2.096974E-5
     5212.354   2.093230E-5
      5213.41   2.089473E-5
     5214.466   2.085716E-5
