WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,sbc,f122m
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 2.809785E-16
PIVWV    r 1273.737
BANDW    r 90.86664
TPEAK    r 0.0095276
EQUVW    r 1.223294
RECTW    r 128.3948
EMFLX    r 7.300118E-14
     1369.684   0.001381494
     1369.778   0.001380273
     1369.873   0.001379053
     1369.968   0.001377832
     1370.063   0.001376611
     1370.157   0.001375391
     1370.252   0.001374171
     1370.347   0.001372952
     1370.442   0.001371732
     1370.536   0.001370524
     1370.631   0.001369305
     1370.725   0.001368088
      1370.82    0.00136687
     1370.915   0.001365653
      1371.01   0.001364436
     1371.105   0.001363219
       1371.2   0.001362003
     1371.295   0.001360787
     1371.389   0.001359572
     1371.484   0.001358357
     1371.579   0.001357143
     1371.674   0.001355929
     1371.769   0.001354715
     1371.864   0.001353501
     1371.959   0.001352289
     1372.054   0.001351075
     1372.148   0.001349864
     1372.243   0.001348651
     1372.338    0.00134744
     1372.432   0.001346238
     1372.528   0.001345017
     1372.622   0.001343817
     1372.717   0.001342607
     1372.813   0.001341388
     1372.908   0.001340178
     1373.003   0.001338969
     1373.097    0.00133777
     1373.192   0.001336562
     1373.287   0.001335354
     1373.382   0.001334147
     1373.478   0.001332929
     1373.573   0.001331723
     1373.667   0.001330526
     1373.762   0.001329319
     1373.857   0.001328114
     1373.952   0.001326908
     1374.047   0.001325704
     1374.142   0.001324499
     1374.237   0.001323295
     1374.332   0.001322092
     1374.427   0.001320888
     1374.523   0.001319685
     1374.618   0.001318482
     1374.713   0.001317279
     1374.808   0.001316077
     1374.903   0.001314876
     1374.997   0.001313684
     1375.092   0.001312475
     1375.188   0.001311256
     1375.283   0.001310047
     1375.379   0.001308839
     1375.474    0.00130763
     1375.568   0.001306433
     1375.663   0.001305226
     1375.758   0.001304018
     1375.854   0.001302813
     1375.949   0.001301606
     1376.044     0.0013004
     1376.139   0.001299194
     1376.234    0.00129799
     1376.329   0.001296785
     1376.425   0.001295581
      1376.52   0.001294377
     1376.615   0.001293174
      1376.71   0.001291971
     1376.806   0.001290769
     1376.901   0.001289565
     1376.996   0.001288364
     1377.091   0.001287163
     1377.187    0.00128596
     1377.282    0.00128476
     1377.377   0.001283561
     1377.472   0.001282369
     1377.567   0.001281171
     1377.662   0.001279971
     1377.758   0.001278772
     1377.853   0.001277574
     1377.948   0.001276376
     1378.044   0.001275169
     1378.139   0.001273981
     1378.234   0.001272784
     1378.329   0.001271587
     1378.425   0.001270391
      1378.52   0.001269196
     1378.616   0.001267991
     1378.711   0.001266806
     1378.806    0.00126561
     1378.902   0.001264417
     1378.997   0.001263223
     1379.092   0.001262029
     1379.188   0.001260837
     1379.283   0.001259644
     1379.379   0.001258451
     1379.473   0.001257269
     1379.569   0.001256077
     1379.665   0.001254876
      1379.76   0.001253687
     1379.856   0.001252497
     1379.951   0.001251307
     1380.046   0.001250263
     1380.141   0.001249357
     1380.237   0.001248451
     1380.333   0.001247539
     1380.429   0.001246633
     1380.523   0.001245736
     1380.619   0.001244831
     1380.715   0.001243919
      1380.81   0.001243023
     1380.905    0.00124212
     1381.001   0.001241216
     1381.096   0.001240313
     1381.192    0.00123941
     1381.287   0.001238507
     1381.383   0.001237605
     1381.478   0.001236709
     1381.574     0.0012358
      1381.67   0.001234898
     1381.765   0.001233997
     1381.861   0.001233096
     1381.956   0.001232195
     1382.052   0.001231294
     1382.148   0.001230394
     1382.243   0.001229494
     1382.339   0.001228593
     1382.434   0.001227701
      1382.53   0.001226795
     1382.625   0.001225902
     1382.721   0.001225004
     1382.816   0.001224105
     1382.912   0.001223207
     1383.008   0.001222308
     1383.103    0.00122141
     1383.199   0.001220514
     1383.295   0.001219616
      1383.39   0.001218719
     1383.486   0.001217822
     1383.582   0.001216925
     1383.677   0.001216029
     1383.773   0.001215133
     1383.869   0.001214237
     1383.965   0.001213341
      1384.06   0.001212446
     1384.156   0.001211551
     1384.252   0.001210657
     1384.348   0.001209762
     1384.443   0.001208868
     1384.538    0.00120798
     1384.634   0.001207087
      1384.73   0.001206193
     1384.826     0.0012053
     1384.921   0.001204407
     1385.017   0.001203514
     1385.113   0.001202622
     1385.209   0.001201729
     1385.305   0.001200838
     1385.401   0.001199939
     1385.497   0.001199048
     1385.593   0.001198157
     1385.688   0.001197273
     1385.785   0.001196374
      1385.88   0.001195491
     1385.976   0.001194601
     1386.071   0.001193712
     1386.167   0.001192822
     1386.263   0.001191933
     1386.358    0.00119105
     1386.454   0.001190162
     1386.551   0.001189266
     1386.646   0.001188384
     1386.743   0.001187489
     1386.839   0.001186601
     1386.935   0.001185715
     1387.031   0.001184827
     1387.126    0.00118394
     1387.222   0.001183054
     1387.318   0.001182167
     1387.414    0.00118128
      1387.51   0.001180394
     1387.606   0.001179516
     1387.702   0.001178631
     1387.798   0.001177745
     1387.894    0.00117686
      1387.99   0.001175976
     1388.086   0.001175091
     1388.182   0.001174206
     1388.278   0.001173323
     1388.374   0.001172439
      1388.47   0.001171555
     1388.566   0.001170673
     1388.662    0.00116979
     1388.758   0.001168908
     1388.854   0.001168025
      1388.95   0.001167143
     1389.046   0.001166261
     1389.142    0.00116538
     1389.238   0.001164498
     1389.334   0.001163617
      1389.43   0.001162743
     1389.527   0.001161855
     1389.623   0.001160975
     1389.718   0.001160103
     1389.814   0.001159222
      1389.91   0.001158343
     1390.006   0.001157464
     1390.103   0.001156583
     1390.199   0.001155704
     1390.295   0.001154824
     1390.391   0.001153945
     1390.487   0.001153065
     1390.584    0.00115218
      1390.68   0.001151308
     1390.776   0.001150429
     1390.872   0.001149552
     1390.968   0.001148674
     1391.064   0.001147797
     1391.161   0.001146918
     1391.257   0.001146042
     1391.353   0.001145165
     1391.449   0.001144296
     1391.545   0.001143419
     1391.641   0.001142544
     1391.737   0.001141668
     1391.834   0.001140792
     1391.931    0.00113991
     1392.026   0.001139042
     1392.123   0.001138167
      1392.22   0.001137286
     1392.315   0.001136419
     1392.412   0.001135538
     1392.509   0.001134664
     1392.605   0.001133791
     1392.701   0.001132918
     1392.797   0.001132052
     1392.893   0.001131179
      1392.99   0.001130307
     1393.086   0.001129435
     1393.182   0.001128563
     1393.279   0.001127692
     1393.375    0.00112682
     1393.471   0.001125956
     1393.568   0.001125079
     1393.664   0.001124208
      1393.76   0.001123339
     1393.857   0.001122468
     1393.953   0.001121599
      1394.05   0.001120729
     1394.146    0.00111986
     1394.243   0.001118991
     1394.339   0.001118122
     1394.436   0.001117254
     1394.532   0.001116386
     1394.628   0.001115525
     1394.724   0.001114657
     1394.821    0.00111379
     1394.917   0.001112924
     1395.014   0.001112057
      1395.11   0.001111191
     1395.207   0.001110324
     1395.303   0.001109457
       1395.4   0.001108592
     1395.496   0.001107727
     1395.593   0.001106861
     1395.689   0.001105996
     1395.786   0.001105133
     1395.882   0.001104268
     1395.979   0.001103404
     1396.075    0.00110254
     1396.172   0.001101676
     1396.269   0.001100813
     1396.365    0.00109995
     1396.462   0.001099087
     1396.558   0.001098224
     1396.655   0.001097362
     1396.751   0.001096507
     1396.848   0.001095645
     1396.944   0.001094784
     1397.041   0.001093923
     1397.137   0.001093062
     1397.234   0.001092201
     1397.331   0.001091341
     1397.427   0.001090481
     1397.524   0.001089621
     1397.621   0.001088755
     1397.717   0.001087902
     1397.815   0.001087036
     1397.911   0.001086184
     1398.007   0.001085326
     1398.104   0.001084468
     1398.201    0.00108361
     1398.298   0.001082751
     1398.394   0.001081894
      1398.49   0.001081044
     1398.588    0.00108018
     1398.684   0.001079331
     1398.781   0.001078474
     1398.878   0.001077611
     1398.975   0.001076756
     1399.072     0.0010759
     1399.168   0.001075044
     1399.265   0.001074189
     1399.362   0.001073334
     1399.459    0.00107248
     1399.556   0.001071625
     1399.652   0.001070771
     1399.748   0.001069924
     1399.845   0.001069071
     1399.942   0.001068218
     1400.039   0.001066853
     1400.136   0.001064731
     1400.233   0.001062609
     1400.329   0.001060486
     1400.426   0.001058367
     1400.523   0.001056246
      1400.62   0.001054126
     1400.717   0.001052009
     1400.814   0.001049892
     1400.911   0.001047775
     1401.008   0.001045659
     1401.105   0.001043545
     1401.202   0.001041431
     1401.298   0.001039319
     1401.395   0.001037207
     1401.491   0.001035115
     1401.589   0.001032988
     1401.686   0.001030879
     1401.782   0.001028788
      1401.88   0.001026664
     1401.976   0.001024575
     1402.073   0.001022471
      1402.17   0.001020365
     1402.267   0.001018263
     1402.364    0.00101616
     1402.461   0.001014058
     1402.558   0.001011956
     1402.655   0.001009859
     1402.752    0.00100776
     1402.849   0.001005662
     1402.946   0.001003565
     1403.043    0.00100211
     1403.141   0.001001446
     1403.238   0.001000782
     1403.335   0.001000119
     1403.432   9.994546E-4
     1403.529   9.987917E-4
     1403.626   9.981288E-4
     1403.722   9.974713E-4
     1403.819   9.968082E-4
     1403.916   9.961462E-4
     1404.014   9.954836E-4
     1404.111   9.948220E-4
     1404.208   9.941600E-4
     1404.306   9.934930E-4
     1404.402   9.928364E-4
     1404.499   9.921759E-4
     1404.597   9.915089E-4
     1404.694   9.908481E-4
     1404.791   9.901931E-4
     1404.889   9.895271E-4
     1404.986   9.888670E-4
     1405.082   9.882119E-4
     1405.179   9.875523E-4
     1405.277   9.868928E-4
     1405.374   9.862338E-4
     1405.471   9.855741E-4
     1405.568   9.849204E-4
     1405.666   9.842563E-4
     1405.762   9.836031E-4
     1405.859   9.829442E-4
     1405.957   9.822808E-4
     1406.054   9.816233E-4
     1406.152   9.809653E-4
     1406.249   9.803076E-4
     1406.346   9.796501E-4
     1406.444   9.789927E-4
     1406.541   9.783357E-4
     1406.638   9.776790E-4
     1406.735   9.770225E-4
     1406.832   9.763712E-4
     1406.929   9.757152E-4
     1407.027   9.750593E-4
     1407.124   9.744038E-4
     1407.221   9.737478E-4
     1407.319   9.730927E-4
     1407.416   9.724370E-4
     1407.513   9.717824E-4
     1407.611   9.711274E-4
     1407.708   9.704725E-4
     1407.805   9.698187E-4
     1407.903   9.691643E-4
        1408.   9.685101E-4
     1408.098   9.678563E-4
     1408.195   9.672027E-4
     1408.292   9.665492E-4
      1408.39   9.658959E-4
     1408.487   9.652431E-4
     1408.585   9.645906E-4
     1408.682   9.639381E-4
      1408.78   9.632861E-4
     1408.876   9.626390E-4
     1408.974   9.619865E-4
     1409.071   9.613351E-4
     1409.169   9.606832E-4
     1409.266   9.600322E-4
     1409.364   9.593806E-4
     1409.461   9.587303E-4
     1409.559   9.580792E-4
     1409.656   9.574284E-4
     1409.754   9.567781E-4
     1409.851   9.561277E-4
     1409.949   9.554728E-4
     1410.046   9.548278E-4
     1410.144   9.541765E-4
     1410.241   9.535245E-4
     1410.339   9.528736E-4
     1410.436   9.522230E-4
     1410.534   9.515727E-4
     1410.631   9.509225E-4
     1410.729   9.502719E-4
     1410.826   9.496271E-4
     1410.923   9.489778E-4
     1411.021   9.483277E-4
     1411.119   9.476789E-4
     1411.217   9.470246E-4
     1411.315   9.463753E-4
     1411.412   9.457264E-4
     1411.509   9.450833E-4
     1411.608   9.444292E-4
     1411.705   9.437810E-4
     1411.803   9.431340E-4
     1411.901   9.424853E-4
     1411.998   9.418378E-4
     1412.095   9.411963E-4
     1412.193   9.405486E-4
     1412.291   9.399018E-4
     1412.388   9.392554E-4
     1412.486   9.386092E-4
     1412.584   9.379625E-4
     1412.681   9.373168E-4
     1412.779   9.366705E-4
     1412.877   9.360252E-4
     1412.974   9.353796E-4
     1413.072   9.347340E-4
      1413.17   9.340887E-4
     1413.268   9.334447E-4
     1413.365   9.327997E-4
     1413.463   9.321551E-4
     1413.561   9.315109E-4
     1413.659   9.308669E-4
     1413.757   9.302232E-4
     1413.854   9.295845E-4
     1413.951   9.289412E-4
      1414.05   9.282926E-4
     1414.147   9.276545E-4
     1414.245   9.270121E-4
     1414.343   9.263697E-4
     1414.441   9.257270E-4
     1414.538   9.250852E-4
     1414.636   9.244430E-4
     1414.734   9.238009E-4
     1414.832   9.231598E-4
      1414.93   9.225183E-4
     1415.028   9.218770E-4
     1415.126   9.212358E-4
     1415.224   9.205950E-4
     1415.321   9.199545E-4
     1415.419   9.193142E-4
     1415.517   9.186742E-4
     1415.615   9.180342E-4
     1415.713   9.173947E-4
     1415.811   9.167553E-4
     1415.909   9.161154E-4
     1416.007   9.154766E-4
     1416.104   9.148429E-4
     1416.202   9.142045E-4
       1416.3   9.135657E-4
     1416.398   9.129271E-4
     1416.496   9.122894E-4
     1416.594   9.116513E-4
     1416.692   9.110135E-4
      1416.79   9.103767E-4
     1416.888   9.097392E-4
     1416.986   9.091021E-4
     1417.085   9.084597E-4
     1417.183   9.078231E-4
      1417.28   9.071923E-4
     1417.378   9.065561E-4
     1417.476   9.059196E-4
     1417.574   9.052839E-4
     1417.672   9.046485E-4
      1417.77   9.040133E-4
     1417.868   9.033777E-4
     1417.966   9.027477E-4
     1418.064   9.021127E-4
     1418.162   9.014786E-4
     1418.261   9.008390E-4
     1418.359   9.002047E-4
     1418.457   8.995705E-4
     1418.555   8.989375E-4
     1418.652   8.983086E-4
     1418.751   8.976703E-4
     1418.849   8.970372E-4
     1418.948   8.964043E-4
     1419.046   8.957716E-4
     1419.143   8.951441E-4
     1419.241   8.945117E-4
     1419.339   8.938798E-4
     1419.438   8.932474E-4
     1419.536   8.926161E-4
     1419.634   8.919847E-4
     1419.732   8.913531E-4
      1419.83   8.907225E-4
     1419.929   8.900913E-4
     1420.027   8.894598E-4
     1420.125   8.888277E-4
     1420.223   8.881949E-4
     1420.322   8.875625E-4
      1420.42   8.869303E-4
     1420.518   8.862985E-4
     1420.616   8.856668E-4
     1420.715   8.850354E-4
     1420.813   8.844043E-4
     1420.911   8.837734E-4
     1421.009   8.831428E-4
     1421.107   8.825171E-4
     1421.206   8.818815E-4
     1421.304   8.812562E-4
     1421.402   8.806267E-4
       1421.5   8.799974E-4
     1421.599   8.793674E-4
     1421.697   8.787386E-4
     1421.795   8.781093E-4
     1421.894   8.774801E-4
     1421.992   8.768511E-4
      1422.09   8.762233E-4
     1422.189   8.755949E-4
     1422.287   8.749668E-4
     1422.385   8.743390E-4
     1422.484   8.737114E-4
     1422.582   8.730839E-4
     1422.681   8.724568E-4
     1422.779   8.718292E-4
     1422.877   8.712026E-4
     1422.976   8.705762E-4
     1423.074   8.699500E-4
     1423.172   8.693289E-4
      1423.27   8.687025E-4
     1423.369   8.680772E-4
     1423.467   8.674514E-4
     1423.567   8.668210E-4
     1423.665   8.661958E-4
     1423.763   8.655760E-4
     1423.861   8.649512E-4
      1423.96   8.643266E-4
     1424.059   8.636976E-4
     1424.157   8.630734E-4
     1424.256   8.624497E-4
     1424.354   8.618260E-4
     1424.452   8.612074E-4
     1424.551   8.605843E-4
     1424.649   8.599616E-4
     1424.748   8.593380E-4
     1424.846   8.587159E-4
     1424.945   8.580937E-4
     1425.044   8.574724E-4
     1425.141   8.568580E-4
      1425.24   8.562387E-4
     1425.339   8.556149E-4
     1425.438   8.549968E-4
     1425.536   8.543783E-4
     1425.635   8.537598E-4
     1425.734   8.531417E-4
     1425.832   8.525238E-4
     1425.931   8.519063E-4
      1426.03   8.512888E-4
     1426.128   8.506717E-4
     1426.227   8.500547E-4
     1426.326   8.494381E-4
     1426.423   8.488265E-4
     1426.522   8.482104E-4
     1426.621   8.475936E-4
     1426.719   8.469780E-4
     1426.818   8.463620E-4
     1426.917   8.457467E-4
     1427.016   8.451313E-4
     1427.114   8.445166E-4
     1427.213   8.439014E-4
     1427.312   8.432865E-4
     1427.411   8.426720E-4
     1427.509   8.420578E-4
     1427.608   8.414434E-4
     1427.707   8.408296E-4
     1427.806   8.402160E-4
     1427.904   8.396026E-4
     1428.003   8.389895E-4
     1428.102   8.383765E-4
     1428.201   8.377639E-4
     1428.299   8.371508E-4
     1428.397   8.365434E-4
     1428.496   8.359314E-4
     1428.595   8.353197E-4
     1428.694   8.347076E-4
     1428.793   8.340958E-4
     1428.891   8.334850E-4
     1428.991   8.328691E-4
     1429.089   8.322624E-4
     1429.188   8.316516E-4
     1429.287   8.310417E-4
     1429.386   8.304312E-4
     1429.485   8.298159E-4
     1429.584   8.292061E-4
     1429.682   8.286010E-4
     1429.781   8.279918E-4
      1429.88   8.273825E-4
     1429.979   8.267736E-4
     1430.078   8.261631E-4
     1430.177   8.255515E-4
     1430.275   8.249456E-4
     1430.374   8.243350E-4
     1430.473   8.237242E-4
     1430.572   8.231135E-4
     1430.671   8.225038E-4
     1430.771   8.218893E-4
      1430.87   8.212795E-4
     1430.968   8.206745E-4
     1431.068   8.200607E-4
     1431.167   8.194516E-4
     1431.266   8.188427E-4
     1431.365   8.182342E-4
     1431.464   8.176259E-4
     1431.563   8.170178E-4
     1431.661   8.164144E-4
      1431.76   8.158068E-4
     1431.859   8.151988E-4
     1431.958   8.145918E-4
     1432.057   8.139850E-4
     1432.155   8.133830E-4
     1432.255   8.127714E-4
     1432.354   8.121647E-4
     1432.453   8.115635E-4
     1432.552   8.109526E-4
     1432.651   8.103467E-4
     1432.751   8.097408E-4
      1432.85   8.091354E-4
     1432.949   8.085302E-4
     1433.048   8.079251E-4
     1433.147   8.073205E-4
     1433.246   8.067159E-4
     1433.345   8.061117E-4
     1433.444   8.055122E-4
     1433.544   8.049033E-4
     1433.643   8.042998E-4
     1433.741   8.037011E-4
      1433.84   8.030974E-4
      1433.94   8.024946E-4
     1434.039   8.018914E-4
     1434.138   8.012893E-4
     1434.237   8.006864E-4
     1434.336   8.000840E-4
     1434.436   7.994819E-4
     1434.535   7.988808E-4
     1434.634   7.982791E-4
     1434.733   7.976777E-4
     1434.833   7.970766E-4
     1434.932   7.964756E-4
     1435.031   7.958742E-4
      1435.13   7.952738E-4
      1435.23   7.946737E-4
     1435.329   7.940737E-4
     1435.428   7.934734E-4
     1435.527   7.928741E-4
     1435.627   7.922742E-4
     1435.725   7.916798E-4
     1435.825   7.910812E-4
     1435.924   7.904820E-4
     1436.023   7.898831E-4
     1436.123   7.892802E-4
     1436.222   7.886869E-4
     1436.321   7.880889E-4
     1436.421   7.874867E-4
      1436.52   7.868935E-4
      1436.62   7.862920E-4
     1436.719   7.856947E-4
     1436.818   7.851024E-4
     1436.918   7.845006E-4
     1437.017   7.839086E-4
     1437.116   7.833127E-4
     1437.216   7.827170E-4
     1437.315   7.821207E-4
     1437.415   7.815254E-4
     1437.513   7.809346E-4
     1437.613   7.803349E-4
     1437.712   7.797440E-4
     1437.812   7.791498E-4
     1437.912   7.785506E-4
      1438.01   7.779606E-4
     1438.111   7.773619E-4
      1438.21   7.767678E-4
     1438.309   7.761786E-4
     1438.409   7.755807E-4
     1438.509   7.749874E-4
     1438.608   7.743945E-4
     1438.708   7.738011E-4
     1438.806   7.732138E-4
     1438.907   7.726165E-4
     1439.005   7.720289E-4
     1439.105   7.714365E-4
     1439.205   7.708450E-4
     1439.304   7.702531E-4
     1439.404   7.696621E-4
     1439.503   7.690708E-4
     1439.603   7.684797E-4
     1439.702   7.678894E-4
     1439.802   7.672989E-4
     1439.902   7.667085E-4
     1440.001   7.661183E-4
     1440.101   7.655258E-4
       1440.2   7.649332E-4
       1440.3   7.643412E-4
       1440.4   7.637487E-4
     1440.499   7.631569E-4
     1440.599   7.625656E-4
     1440.699   7.619744E-4
     1440.797   7.613880E-4
     1440.898   7.607923E-4
     1440.998   7.602014E-4
     1441.097   7.596155E-4
     1441.196   7.590257E-4
     1441.296   7.584354E-4
     1441.396   7.578454E-4
     1441.495   7.572556E-4
     1441.595   7.566661E-4
     1441.695   7.560776E-4
     1441.794   7.554886E-4
     1441.894   7.549000E-4
     1441.995   7.543064E-4
     1442.094   7.537224E-4
     1442.193   7.531344E-4
     1442.294   7.525418E-4
     1442.393   7.519595E-4
     1442.493   7.513716E-4
     1442.593   7.507845E-4
     1442.692   7.501973E-4
     1442.792   7.496108E-4
     1442.891   7.490290E-4
     1442.991   7.484424E-4
     1443.091   7.478560E-4
     1443.191   7.472707E-4
     1443.291   7.466798E-4
      1443.39   7.460992E-4
     1443.491   7.455089E-4
      1443.59   7.449290E-4
      1443.69   7.443441E-4
     1443.791   7.437546E-4
      1443.89   7.431703E-4
      1443.99   7.425863E-4
      1444.09   7.420026E-4
     1444.189   7.414233E-4
     1444.289   7.408401E-4
     1444.389   7.402563E-4
     1444.489   7.396736E-4
     1444.589   7.390904E-4
     1444.689   7.385075E-4
     1444.789   7.379256E-4
     1444.888   7.373480E-4
     1444.989   7.367610E-4
     1445.089   7.361791E-4
     1445.188   7.355982E-4
     1445.288   7.350168E-4
     1445.388   7.344358E-4
     1445.488   7.338549E-4
     1445.589   7.332736E-4
     1445.688   7.326932E-4
     1445.788   7.321131E-4
     1445.888   7.315333E-4
     1445.989   7.309531E-4
     1446.089   7.303738E-4
     1446.188   7.297990E-4
     1446.288   7.292201E-4
     1446.388   7.286409E-4
     1446.488   7.280619E-4
     1446.588   7.274838E-4
     1446.688   7.269055E-4
     1446.788   7.263271E-4
     1446.888   7.257493E-4
     1446.988   7.251716E-4
     1447.088   7.245942E-4
     1447.188   7.240169E-4
     1447.289   7.234400E-4
     1447.389   7.228634E-4
     1447.489   7.222871E-4
     1447.589   7.217110E-4
     1447.689   7.211343E-4
     1447.789   7.205587E-4
     1447.889   7.199834E-4
      1447.99   7.194076E-4
      1448.09   7.188327E-4
      1448.19   7.182573E-4
     1448.289   7.176872E-4
     1448.389   7.171126E-4
      1448.49   7.165381E-4
      1448.59   7.159644E-4
      1448.69   7.153904E-4
      1448.79   7.148167E-4
     1448.891   7.142383E-4
     1448.991   7.136701E-4
     1449.091   7.130970E-4
     1449.192   7.125195E-4
     1449.291   7.119512E-4
     1449.392   7.113741E-4
     1449.493   7.108022E-4
     1449.592   7.102347E-4
     1449.692   7.096633E-4
     1449.793   7.090915E-4
     1449.893   7.085204E-4
     1449.993   7.079491E-4
     1450.094   7.074840E-4
     1450.193   7.070306E-4
     1450.293   7.065734E-4
     1450.395   7.061131E-4
     1450.494   7.056601E-4
     1450.595   7.051995E-4
     1450.696   7.047430E-4
     1450.795   7.042906E-4
     1450.896   7.038306E-4
     1450.997   7.033746E-4
     1451.097   7.029187E-4
     1451.197   7.024626E-4
     1451.298   7.020071E-4
     1451.398   7.015517E-4
     1451.498   7.011000E-4
     1451.598   7.006446E-4
     1451.698   7.001898E-4
     1451.799   6.997347E-4
     1451.899   6.992797E-4
        1452.   6.988249E-4
       1452.1   6.983708E-4
     1452.201   6.979164E-4
     1452.301   6.974621E-4
     1452.402   6.970080E-4
     1452.502   6.965542E-4
     1452.603   6.961004E-4
     1452.703   6.956468E-4
     1452.804   6.951928E-4
     1452.904   6.947396E-4
     1453.005   6.942866E-4
     1453.105   6.938330E-4
     1453.206   6.933804E-4
     1453.305   6.929311E-4
     1453.406   6.924788E-4
     1453.507   6.920222E-4
     1453.607   6.915734E-4
     1453.707   6.911216E-4
     1453.808   6.906694E-4
     1453.909   6.902174E-4
     1454.009   6.897656E-4
      1454.11   6.893138E-4
      1454.21   6.888622E-4
     1454.311   6.884110E-4
     1454.411   6.879598E-4
     1454.512   6.875087E-4
     1454.613   6.870579E-4
     1454.713   6.866067E-4
     1454.815   6.861524E-4
     1454.915   6.857060E-4
     1455.015   6.852553E-4
     1455.116   6.848053E-4
     1455.217   6.843549E-4
     1455.317   6.839048E-4
     1455.418   6.834553E-4
     1455.518   6.830089E-4
     1455.618   6.825597E-4
     1455.719   6.821103E-4
      1455.82   6.816610E-4
     1455.921   6.812119E-4
     1456.022   6.807590E-4
     1456.122   6.803141E-4
     1456.223   6.798655E-4
     1456.324   6.794133E-4
     1456.425   6.789650E-4
     1456.526   6.785165E-4
     1456.626   6.780686E-4
     1456.726   6.776241E-4
     1456.828   6.771727E-4
     1456.928   6.767286E-4
     1457.029   6.762808E-4
      1457.13   6.758338E-4
      1457.23   6.753865E-4
     1457.331   6.749392E-4
     1457.431   6.744959E-4
     1457.533   6.740458E-4
     1457.634   6.735991E-4
     1457.734   6.731558E-4
     1457.835   6.727063E-4
     1457.936   6.722595E-4
     1458.037   6.718135E-4
     1458.138   6.713676E-4
     1458.239   6.709219E-4
      1458.34   6.704758E-4
      1458.44   6.700306E-4
     1458.541   6.695855E-4
     1458.642   6.691400E-4
     1458.742   6.686983E-4
     1458.843   6.682533E-4
     1458.944   6.678087E-4
     1459.045   6.673639E-4
     1459.146   6.669193E-4
     1459.247   6.664748E-4
     1459.348   6.660305E-4
     1459.449   6.655863E-4
     1459.549   6.651462E-4
     1459.651   6.646987E-4
     1459.752   6.642549E-4
     1459.853   6.638116E-4
     1459.954   6.633684E-4
     1460.055   6.629231E-4
     1460.156   6.624770E-4
     1460.257   6.620311E-4
     1460.358   6.615848E-4
     1460.459   6.611393E-4
     1460.559   6.606971E-4
     1460.661   6.602476E-4
     1460.762   6.598026E-4
     1460.862   6.593605E-4
     1460.964   6.589121E-4
     1461.064   6.584708E-4
     1461.165   6.580260E-4
     1461.266   6.575813E-4
     1461.367   6.571368E-4
     1461.469   6.566888E-4
      1461.57   6.562478E-4
     1461.671   6.558039E-4
     1461.772   6.553602E-4
     1461.873   6.549166E-4
     1461.975   6.544694E-4
     1462.076   6.540256E-4
     1462.176   6.535858E-4
     1462.278   6.531391E-4
     1462.379   6.526997E-4
      1462.48   6.522566E-4
     1462.581   6.518142E-4
     1462.682   6.513715E-4
     1462.783   6.509291E-4
     1462.884   6.504903E-4
     1462.986   6.500444E-4
     1463.086   6.496062E-4
     1463.187   6.491639E-4
     1463.289   6.487190E-4
      1463.39   6.482807E-4
     1463.492   6.478357E-4
     1463.593   6.473945E-4
     1463.693   6.469568E-4
     1463.795   6.465124E-4
     1463.897   6.460718E-4
     1463.998   6.456308E-4
     1464.099   6.451907E-4
       1464.2   6.447532E-4
     1464.301   6.443133E-4
     1464.402   6.438731E-4
     1464.504   6.434331E-4
     1464.605   6.429931E-4
     1464.706   6.425535E-4
     1464.807   6.421140E-4
     1464.909   6.416746E-4
     1465.009   6.412392E-4
     1465.111   6.407964E-4
     1465.213   6.403576E-4
     1465.314   6.399185E-4
     1465.416   6.394800E-4
     1465.517   6.390418E-4
     1465.618   6.386031E-4
      1465.72   6.381652E-4
     1465.821   6.377270E-4
     1465.922   6.372889E-4
     1466.023   6.368546E-4
     1466.125   6.364136E-4
     1466.226   6.359798E-4
     1466.327   6.355424E-4
      1466.43   6.351015E-4
      1466.53   6.346682E-4
     1466.632   6.342313E-4
     1466.733   6.337946E-4
     1466.834   6.333581E-4
     1466.936   6.329213E-4
     1467.037   6.324851E-4
     1467.139   6.320492E-4
      1467.24   6.316128E-4
     1467.342   6.311772E-4
     1467.444   6.307380E-4
     1467.545   6.303061E-4
     1467.646   6.298704E-4
     1467.748   6.294355E-4
     1467.849   6.290002E-4
     1467.951   6.285652E-4
     1468.053   6.281303E-4
     1468.154   6.276955E-4
     1468.256   6.272610E-4
     1468.356   6.268303E-4
     1468.458   6.263962E-4
      1468.56   6.259622E-4
     1468.661   6.255283E-4
     1468.763   6.250940E-4
     1468.864   6.246605E-4
     1468.967   6.242237E-4
     1469.068   6.237936E-4
     1469.169   6.233607E-4
     1469.272   6.229242E-4
     1469.372   6.224948E-4
     1469.475   6.220582E-4
     1469.577   6.216260E-4
     1469.677   6.211970E-4
     1469.779   6.207646E-4
     1469.881   6.203324E-4
     1469.982   6.199004E-4
     1470.084   6.194656E-4
     1470.186   6.190306E-4
     1470.287   6.185957E-4
     1470.388   6.181641E-4
      1470.49   6.177295E-4
     1470.593   6.172915E-4
     1470.694   6.168573E-4
     1470.796   6.164227E-4
     1470.898   6.159890E-4
     1470.999   6.155584E-4
