WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t stis,nuvmama,f25cn270
APERAREA r 45238.93
ZEROPT   r -21.1
URESP    r 4.067560E-17
PIVWV    r 2723.154
BANDW    r 122.2169
TPEAK    r 0.01936391
EQUVW    r 3.957886
RECTW    r 204.395
EMFLX    r 8.822664E-15
     3438.166   4.354053E-8
     3438.674   4.375870E-8
     3439.182   4.397329E-8
     3439.692   4.418758E-8
     3440.202   4.418425E-8
      3440.71   4.386191E-8
     3441.218   4.354147E-8
     3441.728   4.322082E-8
     3442.238   4.290133E-8
     3442.747   4.258422E-8
     3443.257   4.226707E-8
     3443.765   4.195213E-8
     3444.276   4.163715E-8
     3444.785   4.132439E-8
     3445.295   4.101175E-8
     3445.806   4.070012E-8
     3446.315   4.039085E-8
     3446.826   4.008140E-8
     3447.335   3.977432E-8
     3447.844   3.946838E-8
     3448.355   3.916229E-8
     3448.864   3.885855E-8
     3449.375   3.855508E-8
     3449.885   3.825602E-8
     3450.394   3.768435E-8
     3450.908   3.703560E-8
     3451.417   3.639552E-8
     3451.927   3.575947E-8
     3452.439   3.512537E-8
     3452.949   3.449713E-8
      3453.46   3.387083E-8
      3453.97   3.325069E-8
     3454.483   3.263195E-8
     3454.995   3.201756E-8
     3455.505   3.140929E-8
     3456.017   3.080276E-8
     3456.528   3.020230E-8
      3457.04   2.960362E-8
     3457.551   2.901128E-8
     3458.061   2.842300E-8
     3458.574   2.783625E-8
     3459.084   2.725581E-8
     3459.595   2.667975E-8
      3460.11   2.615389E-8
     3460.621   2.582280E-8
     3461.134   2.549229E-8
     3461.645   2.516474E-8
     3462.158   2.483780E-8
      3462.67   2.451395E-8
     3463.181   2.419179E-8
     3463.695   2.387027E-8
     3464.208   2.355060E-8
     3464.719   2.323400E-8
     3465.233   2.291791E-8
     3465.745   2.260488E-8
     3466.259   2.229251E-8
     3466.771   2.198303E-8
     3467.282   2.167541E-8
     3467.797   2.136833E-8
     3468.309   2.106442E-8
     3468.823   2.076108E-8
     3469.337   2.045969E-8
     3469.849   2.016144E-8
     3470.364   1.995641E-8
     3470.876   1.979197E-8
     3471.391   1.962751E-8
     3471.903   1.946443E-8
     3472.416   1.930188E-8
     3472.933   1.913886E-8
     3473.446   1.897768E-8
     3473.959   1.881717E-8
     3474.474   1.865675E-8
     3474.987   1.849753E-8
     3475.502   1.833840E-8
     3476.015   1.818056E-8
     3476.531   1.802272E-8
     3477.044   1.786617E-8
     3477.557   1.771030E-8
     3478.073   1.755445E-8
     3478.588   1.739936E-8
     3479.102   1.724540E-8
     3479.618   1.709183E-8
     3480.132   1.696261E-8
     3480.648   1.690189E-8
     3481.162   1.684130E-8
     3481.678   1.678043E-8
     3482.194   1.671945E-8
     3482.708   1.665858E-8
     3483.222   1.659767E-8
     3483.739   1.653642E-8
     3484.253   1.647529E-8
      3484.77   1.641387E-8
     3485.284   1.635258E-8
     3485.801   1.629097E-8
     3486.316   1.622949E-8
     3486.831   1.616793E-8
     3487.348   1.610605E-8
     3487.865   1.604406E-8
      3488.38   1.598223E-8
     3488.897   1.592008E-8
     3489.412   1.585823E-8
     3489.929   1.579627E-8
     3490.445   1.583517E-8
     3490.962   1.588997E-8
      3491.48   1.594378E-8
     3491.995   1.599639E-8
     3492.511   1.604798E-8
     3493.029   1.609879E-8
     3493.547   1.614858E-8
     3494.062   1.619717E-8
     3494.579   1.624478E-8
     3495.096   1.629153E-8
     3495.613   1.633715E-8
     3496.129   1.638173E-8
     3496.647   1.642549E-8
     3497.166   1.646823E-8
     3497.684   1.650995E-8
       3498.2   1.655053E-8
     3498.717   1.659009E-8
     3499.236   1.662881E-8
     3499.753   1.667371E-8
     3500.271   1.678461E-8
      3500.79   1.697664E-8
     3501.309   1.716835E-8
     3501.826   1.735909E-8
     3502.344   1.754960E-8
     3502.863   1.774041E-8
      3503.38   1.793026E-8
     3503.897   1.811978E-8
     3504.417   1.830978E-8
     3504.934   1.849873E-8
     3505.454   1.868807E-8
     3505.971   1.887637E-8
     3506.491   1.906513E-8
     3507.011   1.925357E-8
     3507.529   1.944105E-8
     3508.049   1.962883E-8
     3508.567   1.981565E-8
     3509.085   2.000223E-8
     3509.605   2.018922E-8
     3510.125   2.038651E-8
     3510.646   2.061747E-8
     3511.164   2.084708E-8
     3511.683   2.107640E-8
     3512.204   2.130629E-8
     3512.722   2.153482E-8
     3513.243   2.176392E-8
     3513.762   2.199177E-8
     3514.283   2.222018E-8
     3514.802   2.244733E-8
     3515.321   2.267409E-8
     3515.842   2.290131E-8
     3516.363   2.312823E-8
     3516.882   2.335391E-8
     3517.404   2.358004E-8
     3517.923   2.380502E-8
     3518.445   2.403046E-8
     3518.964   2.425465E-8
     3519.486   2.447940E-8
     3520.008   2.469422E-8
     3520.527   2.425663E-8
     3521.047   2.381961E-8
     3521.569   2.338163E-8
     3522.089   2.294596E-8
     3522.612   2.250913E-8
     3523.132   2.207461E-8
     3523.654   2.163912E-8
     3524.174   2.120594E-8
     3524.695   2.077323E-8
     3525.217   2.033958E-8
      3525.74   1.990639E-8
     3526.262   1.947409E-8
     3526.783   1.904387E-8
     3527.304   1.861414E-8
     3527.827   1.818346E-8
     3528.348   1.775507E-8
     3528.871   1.732575E-8
     3529.394   1.689691E-8
     3529.916   1.647041E-8
     3530.439   1.620898E-8
      3530.96   1.598072E-8
     3531.481   1.575292E-8
     3532.005   1.552439E-8
     3532.527   1.529718E-8
      3533.05   1.506935E-8
     3533.572   1.484272E-8
     3534.094   1.461634E-8
     3534.618   1.438945E-8
     3535.142   1.416292E-8
     3535.666   1.393673E-8
     3536.188   1.371163E-8
      3536.71   1.348688E-8
     3537.235   1.326154E-8
     3537.757   1.303748E-8
     3538.281   1.281284E-8
     3538.806   1.258844E-8
     3539.328   1.236533E-8
     3539.853   1.214165E-8
     3540.376   1.206883E-8
     3540.899   1.205460E-8
     3541.424   1.204034E-8
     3541.947   1.202613E-8
     3542.472   1.201189E-8
     3542.995   1.199770E-8
      3543.52   1.198346E-8
     3544.043   1.196928E-8
     3544.569   1.195505E-8
     3545.094   1.194083E-8
     3545.618   1.192667E-8
     3546.141   1.191251E-8
     3546.667   1.189830E-8
     3547.191   1.188415E-8
     3547.717   1.186995E-8
     3548.243   1.185576E-8
     3548.767   1.184163E-8
     3549.293   1.182745E-8
     3549.817   1.181333E-8
     3550.341   1.185107E-8
     3550.867   1.191682E-8
     3551.392   1.198220E-8
     3551.918   1.204771E-8
     3552.443   1.211288E-8
     3552.969   1.217817E-8
     3553.494   1.224310E-8
     3554.021   1.230818E-8
     3554.548   1.237310E-8
     3555.073   1.243773E-8
       3555.6   1.250244E-8
     3556.125   1.256682E-8
      3556.65   1.263107E-8
     3557.177   1.269547E-8
     3557.705   1.275975E-8
     3558.232   1.282391E-8
     3558.757   1.288771E-8
     3559.285   1.295165E-8
     3559.811   1.301526E-8
     3560.336   1.299997E-8
     3560.862   1.294036E-8
      3561.39   1.288061E-8
     3561.916   1.282114E-8
     3562.444   1.276155E-8
      3562.97   1.270224E-8
       3563.5   1.264253E-8
     3564.026   1.258338E-8
     3564.553   1.252428E-8
     3565.081   1.246501E-8
     3565.608   1.240607E-8
     3566.134   1.234717E-8
     3566.663   1.228815E-8
     3567.192   1.222917E-8
      3567.72   1.217028E-8
     3568.247   1.211168E-8
     3568.776   1.205292E-8
     3569.303   1.199448E-8
     3569.831   1.193611E-8
      3570.36   1.190852E-8
     3570.887   1.189561E-8
     3571.416   1.188266E-8
     3571.944   1.186976E-8
     3572.471   1.185686E-8
     3573.003   1.184387E-8
     3573.531   1.183098E-8
     3574.058   1.181809E-8
     3574.588   1.180516E-8
     3575.116   1.179228E-8
     3575.646   1.177935E-8
     3576.174   1.176648E-8
     3576.704   1.175356E-8
     3577.234   1.174064E-8
     3577.763   1.172778E-8
     3578.293   1.171487E-8
     3578.821   1.170202E-8
      3579.35   1.168917E-8
     3579.881   1.167627E-8
     3580.409   1.173351E-8
      3580.94   1.181137E-8
     3581.469   1.188881E-8
        3582.   1.196644E-8
     3582.531   1.204392E-8
      3583.06   1.212097E-8
     3583.589   1.219788E-8
      3584.12   1.227497E-8
     3584.651   1.235191E-8
     3585.181   1.242847E-8
      3585.71   1.250488E-8
     3586.242   1.258143E-8
     3586.773   1.265783E-8
     3587.303   1.273385E-8
     3587.835   1.281000E-8
     3588.365   1.288574E-8
     3588.897   1.296164E-8
     3589.427   1.303713E-8
     3589.957   1.311249E-8
     3590.489   1.307579E-8
     3591.019   1.302944E-8
     3591.552   1.298296E-8
     3592.084   1.293655E-8
     3592.615   1.289035E-8
     3593.147   1.284403E-8
     3593.678   1.279795E-8
      3594.21   1.275173E-8
     3594.741   1.270575E-8
     3595.272   1.265980E-8
     3595.805   1.261374E-8
     3596.338   1.256774E-8
     3596.869   1.252195E-8
     3597.402   1.247607E-8
     3597.934   1.243037E-8
     3598.467   1.238459E-8
     3598.999   1.233901E-8
      3599.53   1.229349E-8
     3600.064   1.225298E-8
     3600.595   1.225010E-8
     3601.129   1.224724E-8
     3601.663   1.224436E-8
     3602.195   1.224147E-8
     3602.729   1.223857E-8
     3603.261   1.223566E-8
     3603.795   1.223273E-8
     3604.327   1.222980E-8
     3604.859   1.222686E-8
     3605.396   1.222388E-8
     3605.928   1.222091E-8
     3606.461   1.221792E-8
     3606.995   1.221492E-8
      3607.53   1.221190E-8
     3608.063   1.220888E-8
     3608.596   1.220585E-8
     3609.131   1.220280E-8
     3609.664   1.219974E-8
     3610.197   1.218388E-8
     3610.732   1.214605E-8
     3611.267   1.210824E-8
     3611.801   1.207064E-8
     3612.336   1.203293E-8
     3612.869   1.199540E-8
     3613.405   1.195776E-8
     3613.939   1.192030E-8
     3614.472   1.188290E-8
      3615.01   1.184524E-8
     3615.544   1.180793E-8
      3616.08   1.177049E-8
     3616.614   1.173324E-8
      3617.15   1.169589E-8
     3617.684   1.165873E-8
     3618.219   1.162159E-8
     3618.755   1.158438E-8
     3619.289   1.154733E-8
     3619.824   1.151035E-8
     3620.361   1.150807E-8
     3620.897   1.152282E-8
     3621.432   1.153747E-8
     3621.969   1.155214E-8
     3622.506   1.156677E-8
     3623.041   1.158132E-8
     3623.576   1.159582E-8
     3624.113   1.161033E-8
      3624.65   1.162482E-8
     3625.185   1.163920E-8
     3625.723   1.165361E-8
     3626.258   1.166791E-8
     3626.794   1.168219E-8
     3627.332   1.169648E-8
     3627.867   1.171068E-8
     3628.405   1.172489E-8
     3628.941   1.173900E-8
     3629.479   1.175314E-8
     3630.015   1.176627E-8
     3630.553   1.174644E-8
     3631.089   1.172669E-8
     3631.627   1.170690E-8
     3632.166   1.168712E-8
     3632.702   1.166742E-8
      3633.24   1.164767E-8
     3633.777   1.162801E-8
     3634.316   1.160828E-8
     3634.853   1.158864E-8
     3635.391   1.156894E-8
     3635.928   1.154934E-8
     3636.465   1.152974E-8
     3637.004   1.151009E-8
     3637.543   1.149044E-8
     3638.081   1.147089E-8
     3638.618   1.145134E-8
     3639.157   1.143174E-8
     3639.695   1.141225E-8
     3640.234   1.141763E-8
     3640.772   1.145536E-8
     3641.312   1.149314E-8
     3641.851   1.153087E-8
     3642.389   1.156838E-8
     3642.929   1.160596E-8
     3643.467   1.164331E-8
     3644.007   1.168076E-8
     3644.545   1.171797E-8
     3645.086   1.175525E-8
     3645.624   1.179231E-8
     3646.164   1.182944E-8
     3646.703   1.186637E-8
     3647.243   1.190335E-8
     3647.782   1.194012E-8
     3648.321   1.197682E-8
     3648.862   1.201358E-8
       3649.4   1.205013E-8
     3649.941   1.208675E-8
      3650.48   1.204705E-8
     3651.022   1.199794E-8
     3651.563   1.194891E-8
     3652.102   1.190010E-8
     3652.644   1.185115E-8
     3653.183   1.180247E-8
     3653.725   1.175364E-8
     3654.264   1.170507E-8
     3654.806   1.165639E-8
     3655.348   1.160773E-8
     3655.887   1.155933E-8
     3656.427   1.151100E-8
     3656.969   1.146253E-8
      3657.51   1.141429E-8
      3658.05   1.136613E-8
     3658.592   1.131784E-8
     3659.132   1.126979E-8
     3659.675   1.122162E-8
     3660.215   1.119707E-8
     3660.758   1.120784E-8
       3661.3   1.121862E-8
     3661.841   1.122932E-8
     3662.384   1.124003E-8
     3662.927   1.125071E-8
     3663.468   1.126131E-8
     3664.011   1.127192E-8
     3664.552   1.128246E-8
     3665.095   1.129300E-8
     3665.636   1.130348E-8
     3666.178   1.131392E-8
     3666.721   1.132437E-8
     3667.263   1.133475E-8
     3667.804   1.134509E-8
     3668.348   1.135545E-8
      3668.89   1.136573E-8
     3669.434   1.137602E-8
     3669.976   1.138627E-8
      3670.52   1.132305E-8
     3671.064   1.125648E-8
     3671.608   1.119001E-8
      3672.15   1.112387E-8
     3672.694   1.105759E-8
     3673.239   1.099138E-8
     3673.781   1.092550E-8
     3674.326   1.085945E-8
     3674.869   1.079373E-8
     3675.411   1.072812E-8
     3675.954   1.066259E-8
     3676.499   1.059689E-8
     3677.042   1.053153E-8
     3677.585   1.046626E-8
      3678.13   1.040083E-8
     3678.673   1.033573E-8
     3679.219   1.027045E-8
     3679.762   1.020551E-8
      3680.31   1.021436E-8
     3680.853   1.027957E-8
     3681.399   1.034494E-8
     3681.942   1.040996E-8
     3682.488   1.047511E-8
     3683.034   1.054013E-8
     3683.578   1.060480E-8
     3684.124   1.066957E-8
     3684.668   1.073402E-8
     3685.212   1.079834E-8
     3685.759   1.086277E-8
     3686.303   1.092687E-8
     3686.849   1.099107E-8
     3687.394   1.105492E-8
     3687.938   1.111868E-8
     3688.483   1.118231E-8
      3689.03   1.124604E-8
     3689.577   1.130967E-8
     3690.124   1.135398E-8
     3690.669   1.133236E-8
     3691.216   1.131071E-8
     3691.761   1.128916E-8
     3692.308   1.126755E-8
     3692.855   1.124595E-8
     3693.401   1.122445E-8
     3693.948   1.120290E-8
     3694.494   1.118143E-8
      3695.04   1.115998E-8
     3695.587   1.113848E-8
     3696.133   1.111706E-8
     3696.681   1.109558E-8
     3697.227   1.107421E-8
     3697.775   1.105277E-8
     3698.321   1.103142E-8
     3698.869   1.101002E-8
     3699.416   1.098872E-8
     3699.964   1.096738E-8
      3700.51   1.097599E-8
     3701.059   1.098677E-8
     3701.605   1.099747E-8
     3702.154   1.100818E-8
     3702.703   1.101886E-8
      3703.25   1.102947E-8
     3703.799   1.104008E-8
     3704.346   1.105062E-8
     3704.893   1.106113E-8
     3705.442   1.107165E-8
     3705.989   1.108209E-8
     3706.539   1.109254E-8
     3707.088   1.110296E-8
     3707.635   1.111331E-8
     3708.183   1.112362E-8
     3708.733   1.113394E-8
     3709.281   1.114419E-8
      3709.83   1.115444E-8
     3710.378   1.113180E-8
     3710.928   1.109434E-8
     3711.476   1.105705E-8
     3712.027   1.101966E-8
     3712.577   1.098232E-8
     3713.125   1.094518E-8
     3713.676   1.090791E-8
     3714.224   1.087084E-8
     3714.772   1.083381E-8
     3715.323   1.079667E-8
     3715.874   1.075958E-8
     3716.423   1.072268E-8
     3716.974   1.068567E-8
     3717.522   1.064886E-8
     3718.072   1.061208E-8
     3718.623   1.057519E-8
     3719.172   1.053850E-8
     3719.723   1.050172E-8
     3720.272   1.050045E-8
     3720.824   1.053511E-8
     3721.374   1.056960E-8
     3721.925   1.060416E-8
     3722.477   1.063862E-8
     3723.027   1.067291E-8
     3723.579   1.070726E-8
     3724.131   1.074153E-8
      3724.68   1.077559E-8
     3725.231   1.080961E-8
     3725.783   1.084366E-8
     3726.333   1.087752E-8
     3726.885   1.091145E-8
     3727.436   1.094517E-8
     3727.986   1.097883E-8
     3728.539   1.101255E-8
      3729.09   1.104606E-8
     3729.642   1.107963E-8
     3730.193   1.113246E-8
     3730.746   1.122142E-8
     3731.297   1.130993E-8
      3731.85   1.139862E-8
     3732.404   1.148714E-8
     3732.957   1.157550E-8
     3733.508   1.166337E-8
     3734.062   1.175143E-8
     3734.613   1.183901E-8
     3735.165   1.192642E-8
     3735.718   1.201401E-8
      3736.27   1.210108E-8
     3736.824   1.218837E-8
     3737.376   1.227518E-8
     3737.927   1.236179E-8
     3738.482   1.244860E-8
     3739.034   1.253491E-8
     3739.588   1.262145E-8
     3740.142   1.271697E-8
     3740.695   1.283845E-8
     3741.249   1.296017E-8
     3741.802   1.308124E-8
     3742.356   1.320255E-8
     3742.911   1.332364E-8
     3743.464   1.344407E-8
     3744.019   1.356476E-8
     3744.572   1.368479E-8
     3745.125   1.380459E-8
      3745.68   1.392465E-8
     3746.233   1.404405E-8
     3746.789   1.416370E-8
     3747.342   1.428264E-8
     3747.895   1.440141E-8
     3748.451   1.452043E-8
     3749.004   1.463874E-8
      3749.56   1.475737E-8
     3750.116   1.483994E-8
     3750.672   1.478684E-8
     3751.226   1.473402E-8
     3751.782   1.468105E-8
     3752.336   1.462837E-8
     3752.892   1.457552E-8
     3753.447   1.452295E-8
     3754.003   1.447025E-8
     3754.557   1.441779E-8
     3755.112   1.436541E-8
     3755.668   1.431289E-8
     3756.223   1.426061E-8
      3756.78   1.420823E-8
     3757.335   1.415608E-8
      3757.89   1.410399E-8
     3758.447   1.405178E-8
     3759.004   1.399963E-8
     3759.559   1.394776E-8
     3760.116   1.388816E-8
     3760.674   1.380000E-8
     3761.229   1.371228E-8
     3761.787   1.362435E-8
     3762.342   1.353689E-8
       3762.9   1.344918E-8
     3763.456   1.336195E-8
     3764.013   1.327450E-8
     3764.569   1.318749E-8
     3765.125   1.310062E-8
     3765.683   1.301353E-8
      3766.24   1.292688E-8
     3766.798   1.284001E-8
     3767.354   1.275358E-8
     3767.913   1.266699E-8
     3768.469   1.258078E-8
     3769.028   1.249441E-8
     3769.584   1.240847E-8
     3770.143   1.233589E-8
     3770.702   1.230263E-8
     3771.259   1.226956E-8
     3771.818   1.223639E-8
     3772.375   1.220337E-8
     3772.934   1.217027E-8
     3773.491   1.213731E-8
     3774.051   1.210428E-8
     3774.608   1.207140E-8
     3775.166   1.203856E-8
     3775.725   1.200563E-8
     3776.283   1.197285E-8
     3776.843   1.193998E-8
       3777.4   1.190727E-8
      3777.96   1.187446E-8
     3778.518   1.184183E-8
     3779.078   1.180911E-8
     3779.636   1.177653E-8
     3780.197   1.175582E-8
     3780.757   1.175714E-8
     3781.315   1.175844E-8
     3781.876   1.175973E-8
     3782.437   1.176100E-8
     3782.995   1.176225E-8
     3783.554   1.176347E-8
     3784.115   1.176468E-8
     3784.674   1.176586E-8
     3785.233   1.176703E-8
     3785.794   1.176818E-8
     3786.355   1.176931E-8
     3786.914   1.177041E-8
     3787.473   1.177150E-8
     3788.035   1.177257E-8
     3788.594   1.177361E-8
     3789.156   1.177465E-8
     3789.716   1.177565E-8
     3790.277   1.176427E-8
     3790.839   1.174017E-8
     3791.399   1.171619E-8
     3791.961   1.169215E-8
     3792.523   1.166811E-8
     3793.083   1.164420E-8
     3793.646   1.162022E-8
     3794.206   1.159634E-8
     3794.768   1.157240E-8
     3795.329   1.154856E-8
     3795.889   1.152475E-8
     3796.452   1.150086E-8
     3797.012   1.147709E-8
     3797.573   1.145334E-8
     3798.136   1.142952E-8
     3798.697   1.140581E-8
      3799.26   1.138203E-8
     3799.821   1.135836E-8
     3800.385   1.135783E-8
     3800.948   1.136804E-8
     3801.509   1.137820E-8
     3802.073   1.138835E-8
     3802.636   1.139847E-8
     3803.198   1.140852E-8
     3803.762   1.141857E-8
     3804.326   1.142860E-8
     3804.887   1.143855E-8
     3805.449   1.144847E-8
     3806.013   1.145838E-8
     3806.576   1.146824E-8
      3807.14   1.147809E-8
     3807.702   1.148787E-8
     3808.264   1.149762E-8
     3808.827   1.150734E-8
     3809.392   1.151706E-8
     3809.954   1.152671E-8
     3810.519   1.153286E-8
     3811.084   1.153867E-8
     3811.646   1.154443E-8
     3812.212   1.155019E-8
     3812.777   1.155593E-8
     3813.342   1.156163E-8
     3813.905   1.156729E-8
      3814.47   1.157294E-8
     3815.034   1.157854E-8
     3815.597   1.158412E-8
     3816.163   1.158969E-8
     3816.726   1.159521E-8
     3817.292   1.160073E-8
     3817.856   1.160620E-8
      3818.42   1.161164E-8
     3818.986   1.161708E-8
      3819.55   1.162248E-8
     3820.116   1.163575E-8
      3820.68   1.167946E-8
     3821.247   1.172325E-8
     3821.813   1.176694E-8
     3822.377   1.181039E-8
     3822.944   1.185391E-8
     3823.511   1.189734E-8
     3824.075   1.194052E-8
     3824.642   1.198378E-8
     3825.207   1.202678E-8
     3825.772   1.206970E-8
     3826.339   1.211270E-8
     3826.904   1.215545E-8
     3827.471   1.219825E-8
     3828.037   1.224083E-8
     3828.602   1.228330E-8
      3829.17   1.232586E-8
     3829.735   1.236818E-8
     3830.303   1.240320E-8
     3830.871   1.243174E-8
     3831.437   1.246012E-8
     3832.004   1.248853E-8
      3832.57   1.251678E-8
     3833.138   1.254507E-8
     3833.707   1.257328E-8
     3834.273   1.260135E-8
     3834.841   1.262944E-8
     3835.407   1.265735E-8
     3835.974   1.268522E-8
     3836.543   1.271312E-8
     3837.109   1.274084E-8
     3837.678   1.276861E-8
     3838.245   1.279621E-8
     3838.812   1.282375E-8
     3839.381   1.285132E-8
      3839.95   1.287888E-8
     3840.517   1.286127E-8
     3841.086   1.283929E-8
     3841.654   1.281741E-8
     3842.223   1.279547E-8
     3842.791   1.277361E-8
      3843.36   1.275169E-8
      3843.93   1.272980E-8
     3844.498   1.270799E-8
     3845.067   1.268612E-8
     3845.635   1.266435E-8
     3846.203   1.264259E-8
     3846.773   1.262076E-8
     3847.342   1.259904E-8
     3847.912   1.257724E-8
     3848.482   1.255547E-8
     3849.051   1.253379E-8
     3849.619   1.251215E-8
      3850.19   1.247494E-8
     3850.758   1.240694E-8
     3851.329   1.233881E-8
     3851.898   1.227101E-8
     3852.469   1.220308E-8
     3853.038   1.213545E-8
     3853.609   1.206769E-8
      3854.18   1.200000E-8
      3854.75   1.193265E-8
     3855.321   1.186516E-8
      3855.89   1.179801E-8
      3856.46   1.173092E-8
     3857.031   1.166371E-8
     3857.603   1.159657E-8
     3858.173   1.152976E-8
     3858.745   1.146283E-8
     3859.315   1.139619E-8
     3859.885   1.132973E-8
     3860.457   1.131537E-8
     3861.027   1.131428E-8
     3861.599   1.131318E-8
     3862.172   1.131206E-8
     3862.742   1.131094E-8
     3863.315   1.130979E-8
     3863.885   1.130862E-8
     3864.458   1.130744E-8
     3865.029   1.130625E-8
     3865.602   1.130503E-8
     3866.173   1.130381E-8
     3866.746   1.130257E-8
     3867.317   1.130131E-8
      3867.89   1.130003E-8
     3868.461   1.129874E-8
     3869.035   1.129743E-8
     3869.606   1.129612E-8
     3870.177   1.128236E-8
     3870.751   1.124077E-8
     3871.323   1.119943E-8
     3871.897   1.115797E-8
     3872.471   1.111656E-8
     3873.042   1.107537E-8
     3873.617   1.103406E-8
     3874.189   1.099296E-8
     3874.763   1.095175E-8
     3875.335   1.091074E-8
      3875.91   1.086963E-8
     3876.484   1.082859E-8
     3877.057   1.078773E-8
     3877.629   1.074693E-8
     3878.204   1.070602E-8
     3878.777   1.066531E-8
     3879.352   1.062451E-8
     3879.925   1.058392E-8
     3880.498   1.058112E-8
     3881.073   1.058402E-8
     3881.646   1.058689E-8
     3882.222   1.058974E-8
     3882.797   1.059257E-8
     3883.371   1.059538E-8
     3883.946   1.059817E-8
     3884.522   1.060094E-8
     3885.096   1.060368E-8
     3885.672   1.060640E-8
     3886.245   1.060909E-8
     3886.822   1.061178E-8
     3887.396   1.061443E-8
      3887.97   1.061706E-8
     3888.546   1.061968E-8
      3889.12   1.062227E-8
     3889.697   1.062487E-8
     3890.271   1.061332E-8
     3890.846   1.058609E-8
     3891.423   1.055877E-8
     3891.997   1.053159E-8
     3892.574   1.050433E-8
     3893.151   1.047711E-8
     3893.728   1.044991E-8
     3894.303   1.042283E-8
     3894.881   1.039569E-8
     3895.456   1.036868E-8
     3896.033   1.034158E-8
     3896.609   1.031463E-8
     3897.186   1.028760E-8
     3897.762   1.026069E-8
     3898.338   1.023381E-8
     3898.916   1.020686E-8
     3899.491   1.018005E-8
     3900.069   1.015381E-8
     3900.645   1.013205E-8
     3901.221   1.011036E-8
       3901.8   1.008862E-8
     3902.376   1.006697E-8
     3902.954   1.004526E-8
     3903.533   1.002357E-8
     3904.112   1.000190E-8
     3904.688   9.980327E-9
     3905.267   9.958702E-9
     3905.846   9.937083E-9
     3906.423   9.915578E-9
        3907.   9.894085E-9
     3907.579   9.872526E-9
     3908.156   9.851081E-9
     3908.733   9.829648E-9
     3909.313   9.808147E-9
      3909.89   9.786755E-9
     3910.469   9.776138E-9
     3911.047   9.768073E-9
     3911.625   9.760017E-9
     3912.204   9.751929E-9
     3912.784   9.743838E-9
     3913.362   9.735776E-9
     3913.942   9.727679E-9
     3914.522   9.719578E-9
     3915.101   9.711507E-9
     3915.681   9.703405E-9
     3916.261   9.695301E-9
      3916.84   9.687219E-9
      3917.42   9.679110E-9
     3917.999   9.671029E-9
      3918.58   9.662912E-9
     3919.158   9.654822E-9
     3919.737   9.646754E-9
     3920.316   9.634594E-9
     3920.897   9.619044E-9
     3921.476   9.603559E-9
     3922.058   9.588029E-9
     3922.637   9.572569E-9
     3923.218   9.557056E-9
     3923.798   9.541615E-9
     3924.379   9.526120E-9
     3924.961   9.510638E-9
     3925.541   9.495227E-9
     3926.123   9.479770E-9
     3926.705   9.464319E-9
     3927.285   9.448932E-9
     3927.867   9.433505E-9
     3928.447   9.418144E-9
     3929.029   9.402735E-9
     3929.609   9.387393E-9
      3930.19   9.377665E-9
     3930.772   9.379342E-9
     3931.355   9.381033E-9
     3931.936   9.382701E-9
     3932.516   9.384350E-9
     3933.097   9.385982E-9
      3933.68   9.387601E-9
     3934.261   9.389195E-9
     3934.844   9.390778E-9
     3935.427   9.392344E-9
     3936.009   9.393885E-9
     3936.592   9.395412E-9
     3937.174   9.396918E-9
     3937.757   9.398410E-9
     3938.341   9.399883E-9
     3938.923   9.401333E-9
     3939.507   9.402771E-9
     3940.088   9.411213E-9
     3940.672   9.458949E-9
     3941.254   9.506428E-9
     3941.839   9.553987E-9
     3942.421   9.601266E-9
     3943.003   9.648462E-9
     3943.587   9.695735E-9
      3944.17   9.742748E-9
     3944.755   9.789835E-9
     3945.337   9.836645E-9
     3945.922   9.883530E-9
     3946.505   9.930154E-9
      3947.09   9.976872E-9
     3947.673   1.002329E-8
     3948.258   1.006981E-8
     3948.843   1.011622E-8
     3949.428   1.016255E-8
     3950.012   1.020765E-8
     3950.595   1.020362E-8
     3951.181   1.019963E-8
     3951.764   1.019564E-8
      3952.35   1.019162E-8
     3952.934   1.018760E-8
     3953.518   1.018358E-8
     3954.104   1.017954E-8
     3954.687   1.017549E-8
     3955.274   1.017142E-8
     3955.858   1.016736E-8
     3956.444   1.016327E-8
     3957.029   1.015918E-8
     3957.615   1.015507E-8
     3958.202   1.015095E-8
     3958.789   1.014682E-8
     3959.373   1.014270E-8
      3959.96   1.013857E-8
     3960.545   1.018241E-8
      3961.13   1.022968E-8
     3961.717   1.027703E-8
     3962.302   1.032412E-8
      3962.89   1.037128E-8
     3963.475   1.041817E-8
      3964.06   1.046497E-8
     3964.648   1.051182E-8
     3965.233   1.055844E-8
     3965.821   1.060510E-8
     3966.407   1.065151E-8
     3966.995   1.069801E-8
     3967.583   1.074438E-8
     3968.169   1.079049E-8
     3968.757   1.083670E-8
     3969.345   1.088278E-8
     3969.932   1.092867E-8
      3970.52   1.099856E-8
     3971.106   1.107126E-8
     3971.693   1.114381E-8
     3972.282   1.121651E-8
     3972.868   1.128876E-8
     3973.457   1.136119E-8
     3974.044   1.143316E-8
     3974.631   1.150501E-8
      3975.22   1.157701E-8
     3975.807   1.164856E-8
