WAVELENGTH       R          %15.7g  angstroms
THROUGHPUT       R          %15.7g  ""
GRFTABLE t mtab$o4g13576m_tmg.fits
CMPTABLE t mtab$o9k1612hm_tmc.fits
EXPR     t acs,hrc,f892n
      5626.02   1.190781E-7
     5626.854   1.190246E-7
     5627.687   1.189711E-7
     5628.521   1.189174E-7
     5629.353   1.188641E-7
      5630.19   1.188104E-7
     5631.025   1.187570E-7
     5631.857   1.187036E-7
     5632.695   1.186500E-7
     5633.526   1.185968E-7
     5634.362   1.185432E-7
     5635.197   1.184895E-7
     5636.032   1.184362E-7
     5636.868   1.183827E-7
     5637.703   1.183290E-7
     5638.539   1.182755E-7
     5639.375   1.182220E-7
     5640.211   1.181681E-7
     5641.043   1.181137E-7
     5641.883   1.180588E-7
     5642.716   1.180043E-7
     5643.553   1.179496E-7
     5644.389   1.178949E-7
     5645.226   1.178402E-7
     5646.063   1.177857E-7
       5646.9   1.177306E-7
     5647.737   1.176759E-7
     5648.574   1.176212E-7
     5649.411   1.175664E-7
     5650.246   1.175125E-7
     5651.086   1.174600E-7
     5651.921   1.174078E-7
     5652.759   1.173555E-7
     5653.597   1.173029E-7
     5654.435   1.172504E-7
     5655.276   1.171978E-7
     5656.111   1.171457E-7
      5656.95   1.170932E-7
     5657.788   1.170408E-7
     5658.627   1.169884E-7
     5659.462   1.169361E-7
     5660.305   1.168831E-7
     5661.141   1.168299E-7
      5661.98   1.167766E-7
     5662.819   1.167228E-7
     5663.659   1.166693E-7
     5664.498   1.166160E-7
     5665.338   1.165625E-7
     5666.178   1.165092E-7
     5667.018   1.164556E-7
     5667.857   1.164021E-7
     5668.694   1.163487E-7
     5669.538   1.162949E-7
     5670.375   1.162418E-7
     5671.216   1.161889E-7
     5672.057   1.161360E-7
     5672.897   1.160831E-7
     5673.738   1.160300E-7
     5674.579   1.159770E-7
      5675.42   1.159240E-7
     5676.262   1.158709E-7
     5677.103   1.158179E-7
     5677.941   1.157649E-7
     5678.787   1.157117E-7
     5679.625   1.156588E-7
     5680.467   1.156033E-7
     5681.309   1.155459E-7
     5682.151   1.154885E-7
     5682.997   1.154306E-7
     5683.836   1.153734E-7
     5684.679   1.153160E-7
     5685.521   1.152585E-7
     5686.364   1.152010E-7
     5687.204   1.151437E-7
      5688.05   1.150859E-7
      5688.89   1.150286E-7
     5689.733   1.149710E-7
     5690.577   1.149155E-7
      5691.42   1.148609E-7
     5692.264   1.148063E-7
     5693.108   1.147517E-7
     5693.952   1.146969E-7
     5694.795   1.146423E-7
      5695.64   1.145878E-7
     5696.481   1.145333E-7
     5697.329   1.144783E-7
      5698.17   1.144237E-7
     5699.015   1.143692E-7
     5699.862   1.143143E-7
     5700.704   1.142626E-7
     5701.549   1.142114E-7
     5702.395   1.141601E-7
      5703.24   1.141088E-7
     5704.085   1.140573E-7
     5704.931   1.140060E-7
     5705.773   1.139551E-7
     5706.622   1.139036E-7
     5707.465   1.138524E-7
     5708.311   1.138011E-7
     5709.161   1.137494E-7
     5710.003   1.136984E-7
      5710.85   1.136440E-7
     5711.697   1.135896E-7
     5712.543   1.135352E-7
      5713.39   1.134809E-7
     5714.237   1.134267E-7
     5715.081   1.133723E-7
     5715.931   1.133178E-7
     5716.778   1.132635E-7
     5717.623   1.132092E-7
      5718.47   1.131548E-7
     5719.318   1.131004E-7
     5720.166   1.130459E-7
     5721.014   1.129926E-7
     5721.862   1.129387E-7
      5722.71   1.128850E-7
     5723.558   1.128312E-7
     5724.404   1.127776E-7
     5725.255   1.127236E-7
     5726.101   1.126700E-7
      5726.95   1.126164E-7
     5727.802   1.125622E-7
     5728.647   1.125086E-7
     5729.497   1.124547E-7
     5730.346   1.124008E-7
     5731.196   1.123471E-7
     5732.045   1.122932E-7
     5732.895   1.122393E-7
     5733.742   1.121856E-7
     5734.595   1.121315E-7
     5735.441   1.120777E-7
     5736.292   1.120237E-7
     5737.145   1.119697E-7
     5737.993   1.119159E-7
     5738.843   1.118619E-7
     5739.694   1.118078E-7
     5740.544   1.117521E-7
     5741.396   1.116955E-7
     5742.247   1.116391E-7
     5743.095   1.115826E-7
     5743.949   1.115255E-7
     5744.801   1.114686E-7
     5745.649   1.114122E-7
     5746.504   1.113554E-7
     5747.353   1.112989E-7
     5748.205   1.112422E-7
     5749.057   1.111854E-7
     5749.909   1.111286E-7
     5750.761   1.110748E-7
     5751.614   1.110212E-7
     5752.463   1.109680E-7
     5753.319   1.109144E-7
     5754.172   1.108610E-7
     5755.021   1.108076E-7
     5755.878   1.107536E-7
     5756.728   1.107003E-7
     5757.581   1.106468E-7
     5758.435   1.105932E-7
     5759.289   1.105395E-7
     5760.142   1.104854E-7
     5760.996   1.104296E-7
      5761.85   1.103733E-7
     5762.704   1.103171E-7
     5763.555   1.102613E-7
      5764.41   1.102051E-7
     5765.267   1.101486E-7
     5766.119   1.100926E-7
     5766.973   1.100368E-7
     5767.828   1.099803E-7
     5768.683   1.099241E-7
     5769.538   1.098680E-7
     5770.394   1.098139E-7
     5771.246   1.097627E-7
     5772.104   1.097111E-7
      5772.96   1.096600E-7
     5773.812   1.096089E-7
     5774.672   1.095571E-7
     5775.524   1.095059E-7
     5776.381   1.094546E-7
     5777.237   1.094032E-7
     5778.093   1.093517E-7
      5778.95   1.093004E-7
     5779.807   1.092487E-7
      5780.66   1.091927E-7
      5781.52   1.091348E-7
     5782.377   1.090770E-7
     5783.231   1.090195E-7
     5784.092   1.089614E-7
     5784.946   1.089042E-7
     5785.803   1.088463E-7
     5786.661   1.087885E-7
     5787.519   1.087308E-7
     5788.377   1.086730E-7
     5789.235   1.086153E-7
     5790.093   1.085580E-7
     5790.951   1.085041E-7
      5791.81   1.084503E-7
     5792.665   1.083967E-7
     5793.527   1.083427E-7
     5794.382   1.082892E-7
     5795.242   1.082353E-7
     5796.101   1.081813E-7
      5796.96   1.081275E-7
     5797.819   1.080738E-7
     5798.679   1.080197E-7
     5799.538   1.079659E-7
     5800.398   1.079116E-7
     5801.258   1.078566E-7
     5802.114   1.078019E-7
     5802.978   1.077469E-7
     5803.834   1.076919E-7
     5804.695   1.076369E-7
     5805.555   1.075819E-7
     5806.416   1.075269E-7
      5807.28   1.074717E-7
     5808.138   1.074168E-7
     5808.999   1.073618E-7
      5809.86   1.073067E-7
     5810.721   1.072520E-7
     5811.579   1.071973E-7
     5812.444   1.071422E-7
     5813.302   1.070877E-7
     5814.164   1.070327E-7
     5815.026   1.069778E-7
     5815.888   1.069230E-7
     5816.753   1.068680E-7
     5817.612   1.068132E-7
     5818.475   1.067584E-7
     5819.337   1.067035E-7
       5820.2   1.066483E-7
     5821.059   1.065927E-7
     5821.925   1.065365E-7
     5822.785   1.064809E-7
     5823.648   1.064250E-7
     5824.511   1.063691E-7
     5825.375   1.063132E-7
     5826.238   1.062571E-7
     5827.102   1.062011E-7
     5827.966   1.061453E-7
      5828.83   1.060894E-7
     5829.694   1.060334E-7
     5830.555   1.059784E-7
     5831.422   1.059236E-7
     5832.284   1.058694E-7
     5833.148   1.058149E-7
     5834.013   1.057603E-7
     5834.877   1.057056E-7
     5835.746   1.056509E-7
     5836.607   1.055965E-7
     5837.473   1.055419E-7
     5838.338   1.054874E-7
     5839.204   1.054329E-7
     5840.066   1.053781E-7
     5840.935   1.053209E-7
     5841.797   1.052640E-7
     5842.663   1.052069E-7
     5843.529   1.051499E-7
     5844.396   1.050928E-7
     5845.262   1.050356E-7
     5846.128   1.049786E-7
     5846.995   1.049213E-7
     5847.862   1.048640E-7
     5848.729   1.048070E-7
     5849.592   1.047500E-7
     5850.463   1.046944E-7
     5851.327   1.046408E-7
     5852.194   1.045870E-7
     5853.065   1.045329E-7
     5853.929   1.044794E-7
     5854.797   1.044254E-7
     5855.665   1.043715E-7
     5856.533   1.043177E-7
     5857.401   1.042637E-7
      5858.27   1.042098E-7
     5859.135   1.041560E-7
     5860.006   1.041017E-7
     5860.872   1.040477E-7
     5861.741   1.039934E-7
     5862.613   1.039387E-7
     5863.479   1.038845E-7
     5864.348   1.038301E-7
     5865.217   1.037758E-7
     5866.086   1.037213E-7
     5866.956   1.036669E-7
     5867.826   1.036124E-7
     5868.692   1.035582E-7
     5869.565   1.035035E-7
     5870.432   1.034475E-7
     5871.302   1.033892E-7
     5872.176   1.033308E-7
     5873.043   1.032729E-7
     5873.914   1.032148E-7
     5874.785   1.031565E-7
     5875.655   1.030981E-7
     5876.526   1.030399E-7
     5877.397   1.029817E-7
     5878.266   1.029238E-7
      5879.14   1.028655E-7
     5880.012   1.028071E-7
      5880.88   1.027505E-7
     5881.755   1.026935E-7
     5882.624   1.026369E-7
     5883.496   1.025800E-7
     5884.368   1.025232E-7
      5885.24   1.024663E-7
     5886.112   1.024097E-7
     5886.985   1.023527E-7
     5887.854   1.022959E-7
      5888.73   1.022389E-7
       5889.6   1.021823E-7
     5890.473   1.021261E-7
      5891.35   1.020704E-7
      5892.22   1.020153E-7
     5893.093   1.019601E-7
     5893.967   1.019047E-7
      5894.84   1.018493E-7
     5895.714   1.017938E-7
     5896.588   1.017386E-7
     5897.459   1.016835E-7
     5898.336   1.016278E-7
     5899.211   1.015722E-7
     5900.082   1.015168E-7
      5900.96   1.014605E-7
     5901.832   1.014043E-7
     5902.706   1.013479E-7
     5903.581   1.012914E-7
     5904.457   1.012351E-7
     5905.332   1.011788E-7
     5906.207   1.011225E-7
     5907.079   1.010663E-7
     5907.958   1.010095E-7
     5908.834   1.009531E-7
     5909.707   1.008970E-7
     5910.586   1.008405E-7
     5911.458   1.007846E-7
     5912.335   1.007285E-7
     5913.211   1.006723E-7
     5914.088   1.006161E-7
     5914.965   1.005600E-7
     5915.841   1.005038E-7
     5916.715   1.004477E-7
     5917.595   1.003915E-7
     5918.473   1.003352E-7
     5919.347   1.002791E-7
     5920.228   1.002232E-7
     5921.102   1.001691E-7
     5921.979   1.001148E-7
     5922.857   1.000604E-7
     5923.735   1.000059E-7
     5924.613   9.995158E-8
     5925.492   9.989714E-8
      5926.37   9.984263E-8
     5927.249   9.978815E-8
     5928.127   9.973373E-8
     5929.002   9.967964E-8
     5929.885   9.962496E-8
     5930.761   9.956740E-8
      5931.64   9.950934E-8
     5932.519   9.945116E-8
     5933.398   9.939289E-8
     5934.278   9.933468E-8
     5935.158   9.927658E-8
     5936.034   9.921848E-8
     5936.917   9.916029E-8
     5937.797   9.910213E-8
     5938.674   9.904403E-8
     5939.558   9.898557E-8
     5940.435   9.892846E-8
     5941.315   9.887202E-8
     5942.196   9.881563E-8
     5943.077   9.875908E-8
     5943.958   9.870290E-8
     5944.839   9.864639E-8
     5945.721   9.858999E-8
     5946.602   9.853344E-8
     5947.483   9.847695E-8
     5948.362   9.842069E-8
     5949.247   9.836396E-8
     5950.125   9.830771E-8
     5951.007   9.825112E-8
      5951.89   9.819491E-8
     5952.772   9.813856E-8
     5953.654   9.808212E-8
     5954.537   9.802560E-8
     5955.419   9.796912E-8
     5956.302   9.791265E-8
     5957.185   9.785603E-8
     5958.065   9.779989E-8
     5958.952   9.774296E-8
     5959.832   9.768672E-8
     5960.715   9.763134E-8
     5961.599   9.757606E-8
     5962.482   9.752065E-8
     5963.366   9.746528E-8
      5964.25   9.741002E-8
     5965.134   9.735468E-8
     5966.019   9.729947E-8
     5966.903   9.724388E-8
     5967.784   9.718869E-8
     5968.672   9.713319E-8
     5969.554   9.707804E-8
     5970.438   9.702124E-8
     5971.323   9.696296E-8
     5972.208   9.690459E-8
     5973.097   9.684609E-8
     5973.979   9.678813E-8
     5974.865   9.672971E-8
      5975.75   9.667135E-8
     5976.636   9.661303E-8
     5977.519   9.655496E-8
     5978.408   9.649654E-8
     5979.292   9.643838E-8
     5980.178   9.638034E-8
     5981.064   9.632408E-8
     5981.951   9.626788E-8
     5982.841   9.621139E-8
     5983.724   9.615495E-8
     5984.611   9.609832E-8
     5985.499   9.604157E-8
     5986.386   9.598470E-8
      5987.27   9.592797E-8
     5988.161   9.587072E-8
     5989.045   9.581368E-8
     5989.933   9.575661E-8
     5990.824   9.569817E-8
     5991.709   9.564005E-8
       5992.6   9.558156E-8
     5993.485   9.552336E-8
     5994.374   9.546501E-8
     5995.262   9.540672E-8
     5996.151   9.534835E-8
     5997.037   9.529030E-8
     5997.929   9.523170E-8
     5998.814   9.517350E-8
     5999.704   9.511496E-8
     6000.593   9.512113E-8
     6001.483   9.515959E-8
     6002.373   9.519807E-8
     6003.262   9.523652E-8
     6004.152   9.527488E-8
     6005.042   9.531340E-8
     6005.932   9.535177E-8
     6006.819   9.539003E-8
     6007.713   9.542867E-8
       6008.6   9.546707E-8
     6009.491   9.550564E-8
     6010.382   9.554453E-8
     6011.272   9.558369E-8
     6012.164   9.562296E-8
     6013.055   9.566214E-8
     6013.946   9.570130E-8
     6014.838   9.574060E-8
     6015.729   9.577990E-8
     6016.618   9.581915E-8
     6017.513   9.585870E-8
     6018.402   9.589787E-8
     6019.294   9.593720E-8
     6020.189   9.597627E-8
     6021.079   9.601404E-8
     6021.971   9.605219E-8
     6022.864   9.609008E-8
     6023.756   9.612818E-8
     6024.649   9.616615E-8
     6025.542   9.620416E-8
     6026.433   9.624213E-8
     6027.329   9.628035E-8
     6028.219   9.631817E-8
     6029.113   9.635625E-8
      6030.01   9.639448E-8
       6030.9   9.643489E-8
     6031.794   9.647557E-8
     6032.688   9.651603E-8
     6033.583   9.655668E-8
     6034.477   9.659722E-8
     6035.372   9.663775E-8
     6036.263   9.667831E-8
     6037.161   9.671921E-8
     6038.056   9.675960E-8
     6038.948   9.680008E-8
     6039.846   9.684111E-8
     6040.738   9.688085E-8
     6041.634   9.692094E-8
     6042.529   9.696100E-8
     6043.425   9.700090E-8
     6044.321   9.704092E-8
     6045.217   9.708110E-8
      6046.11   9.712097E-8
     6047.009   9.716113E-8
     6047.906   9.720114E-8
     6048.799   9.724115E-8
     6049.699   9.728126E-8
     6050.592   9.732035E-8
     6051.489   9.735947E-8
     6052.386   9.739849E-8
     6053.283   9.743739E-8
     6054.181   9.747648E-8
     6055.078   9.751556E-8
     6055.976   9.755455E-8
     6056.874   9.759351E-8
     6057.768   9.763248E-8
     6058.666   9.767142E-8
     6059.567   9.771070E-8
     6060.462   9.775011E-8
     6061.361   9.779003E-8
     6062.259   9.782998E-8
     6063.158   9.786987E-8
     6064.057   9.790990E-8
     6064.956   9.794978E-8
     6065.851   9.798952E-8
     6066.754   9.802982E-8
     6067.653   9.806980E-8
     6068.549   9.810969E-8
     6069.452   9.814983E-8
     6070.348   9.818967E-8
     6071.248   9.822983E-8
     6072.148   9.827015E-8
     6073.048   9.831029E-8
     6073.949   9.835041E-8
     6074.849   9.839081E-8
     6075.746   9.843094E-8
      6076.65   9.847117E-8
     6077.551   9.851145E-8
     6078.448   9.855165E-8
     6079.353   9.859211E-8
      6080.25   9.863153E-8
     6081.152   9.866916E-8
     6082.053   9.870692E-8
     6082.955   9.874466E-8
     6083.856   9.878227E-8
     6084.758   9.881993E-8
     6085.661   9.885778E-8
     6086.562   9.889567E-8
     6087.465   9.893334E-8
     6088.364   9.897082E-8
      6089.27   9.900887E-8
     6090.169   9.904711E-8
     6091.072   9.908752E-8
     6091.975   9.912804E-8
     6092.878   9.916845E-8
     6093.781   9.920907E-8
     6094.684   9.924967E-8
     6095.588   9.929025E-8
     6096.491   9.933080E-8
     6097.395   9.937146E-8
     6098.295   9.941188E-8
     6099.203   9.945247E-8
     6100.104   9.949304E-8
     6101.008   9.953368E-8
     6101.912   9.957419E-8
     6102.817   9.961460E-8
     6103.725   9.965535E-8
     6104.626   9.969577E-8
     6105.528   9.973626E-8
     6106.436   9.977697E-8
     6107.341   9.981750E-8
     6108.243   9.985800E-8
     6109.152   9.989878E-8
     6110.054   9.993919E-8
      6110.96   9.997716E-8
     6111.866   1.000153E-7
     6112.772   1.000534E-7
     6113.678   1.000918E-7
     6114.584   1.001299E-7
     6115.491   1.001680E-7
     6116.397   1.002062E-7
     6117.304   1.002445E-7
     6118.208   1.002825E-7
     6119.118   1.003210E-7
     6120.021   1.003591E-7
     6120.929   1.004003E-7
     6121.836   1.004417E-7
     6122.743   1.004831E-7
     6123.651   1.005244E-7
     6124.559   1.005656E-7
     6125.467   1.006070E-7
     6126.375   1.006484E-7
     6127.283   1.006898E-7
     6128.187   1.007311E-7
       6129.1   1.007727E-7
     6130.005   1.008139E-7
     6130.914   1.008510E-7
     6131.822   1.008883E-7
     6132.731   1.009256E-7
     6133.644   1.009629E-7
     6134.549   1.010000E-7
     6135.459   1.010373E-7
     6136.368   1.010746E-7
     6137.278   1.011118E-7
     6138.184   1.011489E-7
     6139.098   1.011863E-7
     6140.004   1.012234E-7
     6140.915   1.012644E-7
     6141.825   1.013052E-7
     6142.735   1.013460E-7
     6143.649   1.013871E-7
     6144.556   1.014278E-7
     6145.467   1.014686E-7
     6146.378   1.015094E-7
      6147.29   1.015504E-7
     6148.197   1.015912E-7
     6149.112   1.016324E-7
      6150.02   1.016732E-7
     6150.932   1.017144E-7
     6151.847   1.017557E-7
     6152.755   1.017967E-7
     6153.671   1.018380E-7
      6154.58   1.018792E-7
     6155.492   1.019204E-7
     6156.404   1.019616E-7
     6157.317   1.020029E-7
     6158.227   1.020441E-7
     6159.143   1.020854E-7
     6160.052   1.021264E-7
     6160.965   1.021650E-7
     6161.882   1.022035E-7
     6162.792   1.022419E-7
     6163.706   1.022805E-7
     6164.619   1.023190E-7
     6165.533   1.023576E-7
     6166.447   1.023960E-7
     6167.361   1.024345E-7
     6168.272   1.024729E-7
      6169.19   1.025116E-7
     6170.104   1.025504E-7
     6171.016   1.025911E-7
      6171.93   1.026322E-7
     6172.845   1.026734E-7
      6173.76   1.027144E-7
     6174.675   1.027554E-7
     6175.591   1.027964E-7
     6176.506   1.028375E-7
     6177.422   1.028787E-7
     6178.334   1.029195E-7
     6179.253   1.029608E-7
     6180.166   1.030017E-7
     6181.082   1.030425E-7
     6182.001   1.030832E-7
     6182.915   1.031236E-7
     6183.831   1.031644E-7
     6184.748   1.032049E-7
     6185.665   1.032456E-7
     6186.582   1.032862E-7
     6187.499   1.033269E-7
     6188.413   1.033675E-7
     6189.333   1.034083E-7
     6190.247   1.034487E-7
     6191.165   1.034889E-7
     6192.086   1.035293E-7
        6193.   1.035693E-7
     6193.918   1.036096E-7
     6194.836   1.036497E-7
     6195.755   1.036898E-7
     6196.673   1.037300E-7
     6197.592   1.037703E-7
     6198.507   1.038105E-7
      6199.43   1.038509E-7
     6200.349   1.038916E-7
     6201.264   1.039332E-7
     6202.187   1.039753E-7
     6203.103   1.040169E-7
     6204.022   1.040587E-7
     6204.942   1.041005E-7
     6205.862   1.041424E-7
     6206.782   1.041843E-7
     6207.702   1.042261E-7
     6208.619   1.042678E-7
     6209.542   1.043099E-7
     6210.463   1.043499E-7
      6211.38   1.043880E-7
     6212.304   1.044264E-7
     6213.222   1.044644E-7
     6214.143   1.045026E-7
     6215.064   1.045409E-7
     6215.985   1.045792E-7
     6216.906   1.046173E-7
     6217.828   1.046556E-7
      6218.75   1.046939E-7
     6219.671   1.047322E-7
     6220.594   1.047705E-7
     6221.512   1.048084E-7
     6222.438   1.048467E-7
     6223.357   1.048848E-7
     6224.279   1.049229E-7
     6225.202   1.049611E-7
     6226.125   1.049992E-7
     6227.048   1.050373E-7
     6227.971   1.050754E-7
     6228.894   1.051137E-7
     6229.817   1.051519E-7
     6230.741   1.051912E-7
     6231.661   1.052306E-7
     6232.588   1.052703E-7
     6233.509   1.053099E-7
     6234.433   1.053496E-7
     6235.357   1.053893E-7
     6236.281   1.054289E-7
     6237.206   1.054685E-7
      6238.13   1.055081E-7
     6239.051   1.055478E-7
      6239.98   1.055878E-7
     6240.905   1.056266E-7
     6241.827   1.056651E-7
     6242.755   1.057040E-7
     6243.677   1.057429E-7
     6244.603   1.057818E-7
     6245.528   1.058206E-7
     6246.454   1.058595E-7
      6247.38   1.058983E-7
     6248.306   1.059371E-7
     6249.232   1.059761E-7
     6250.159   1.060155E-7
     6251.085   1.060577E-7
     6252.008   1.061001E-7
     6252.938   1.061423E-7
     6253.862   1.061844E-7
     6254.789   1.062266E-7
     6255.716   1.062689E-7
     6256.644   1.063111E-7
     6257.571   1.063534E-7
     6258.499   1.063958E-7
     6259.426   1.064381E-7
     6260.354   1.064782E-7
     6261.282   1.065147E-7
     6262.207   1.065512E-7
     6263.139   1.065878E-7
     6264.063   1.066240E-7
     6264.992   1.066608E-7
     6265.921   1.066974E-7
      6266.85   1.067339E-7
     6267.782   1.067707E-7
     6268.708   1.068071E-7
     6269.637   1.068436E-7
     6270.566   1.068825E-7
     6271.496   1.069228E-7
     6272.422   1.069629E-7
     6273.355   1.070033E-7
     6274.282   1.070434E-7
     6275.212   1.070836E-7
     6276.142   1.071240E-7
     6277.073   1.071640E-7
     6278.006   1.072046E-7
     6278.934   1.072446E-7
     6279.864   1.072849E-7
     6280.795   1.073259E-7
     6281.727   1.073674E-7
     6282.654   1.074086E-7
     6283.589   1.074499E-7
     6284.517   1.074910E-7
     6285.448   1.075323E-7
      6286.38   1.075737E-7
     6287.312   1.076151E-7
     6288.244   1.076564E-7
     6289.176   1.076977E-7
     6290.108   1.077387E-7
     6291.041   1.077782E-7
     6291.974   1.078176E-7
     6292.903   1.078572E-7
     6293.839   1.078967E-7
     6294.769   1.079361E-7
     6295.702   1.079756E-7
     6296.635   1.080150E-7
     6297.568   1.080544E-7
     6298.505   1.080940E-7
     6299.436   1.081334E-7
     6300.369   1.081730E-7
     6301.303   1.082122E-7
     6302.237   1.082512E-7
     6303.168   1.082904E-7
     6304.106   1.083298E-7
     6305.037   1.083687E-7
     6305.971   1.084079E-7
     6306.906   1.084472E-7
     6307.841   1.084865E-7
      6308.78   1.085258E-7
     6309.711   1.085649E-7
     6310.646   1.086042E-7
     6311.582   1.086434E-7
     6312.518   1.086825E-7
      6313.45   1.087215E-7
     6314.389   1.087609E-7
     6315.322   1.088001E-7
     6316.258   1.088394E-7
     6317.194   1.088785E-7
     6318.131   1.089178E-7
     6319.071   1.089572E-7
     6320.004   1.089963E-7
     6320.941   1.090364E-7
     6321.878   1.090765E-7
     6322.815   1.091165E-7
     6323.749   1.091564E-7
     6324.689   1.091968E-7
     6325.624   1.092369E-7
     6326.562   1.092770E-7
     6327.502   1.093173E-7
     6328.437   1.093574E-7
     6329.379   1.093976E-7
     6330.313   1.094376E-7
     6331.252   1.094781E-7
      6332.19   1.095186E-7
     6333.129   1.095591E-7
     6334.064   1.095995E-7
     6335.007   1.096403E-7
     6335.942   1.096806E-7
     6336.881   1.097213E-7
     6337.824   1.097621E-7
      6338.76   1.098025E-7
       6339.7   1.098431E-7
      6340.64   1.098844E-7
      6341.58   1.099260E-7
      6342.52   1.099677E-7
      6343.46   1.100094E-7
     6344.397   1.100508E-7
     6345.341   1.100928E-7
     6346.281   1.101346E-7
     6347.219   1.101761E-7
     6348.163   1.102180E-7
     6349.101   1.102597E-7
     6350.042   1.103014E-7
     6350.983   1.103408E-7
     6351.924   1.103804E-7
     6352.866   1.104199E-7
     6353.808   1.104595E-7
     6354.746   1.104989E-7
     6355.691   1.105386E-7
      6356.63   1.105781E-7
     6357.572   1.106177E-7
     6358.519   1.106574E-7
     6359.458   1.106969E-7
       6360.4   1.107364E-7
     6361.343   1.107759E-7
     6362.286   1.108154E-7
     6363.229   1.108549E-7
     6364.172   1.108942E-7
     6365.112   1.109336E-7
     6366.059   1.109733E-7
        6367.   1.110127E-7
     6367.943   1.110521E-7
     6368.891   1.110915E-7
     6369.832   1.111311E-7
     6370.775   1.111726E-7
      6371.72   1.112144E-7
     6372.665   1.112563E-7
     6373.609   1.112983E-7
     6374.554   1.113402E-7
     6375.495   1.113819E-7
     6376.444   1.114240E-7
     6377.389   1.114661E-7
     6378.331   1.115079E-7
      6379.28   1.115500E-7
     6380.222   1.115912E-7
     6381.168   1.116303E-7
     6382.114   1.116693E-7
      6383.06   1.117084E-7
     6384.006   1.117475E-7
     6384.952   1.117866E-7
     6385.896   1.118254E-7
     6386.845   1.118645E-7
     6387.792   1.119038E-7
     6388.736   1.119426E-7
     6389.686   1.119820E-7
      6390.63   1.120220E-7
     6391.577   1.120628E-7
     6392.524   1.121034E-7
     6393.472   1.121441E-7
      6394.42   1.121849E-7
     6395.368   1.122255E-7
     6396.316   1.122663E-7
     6397.264   1.123070E-7
     6398.212   1.123477E-7
     6399.157   1.123883E-7
     6400.109   1.124294E-7
     6401.055   1.124715E-7
     6402.003   1.125134E-7
     6402.952   1.125559E-7
     6403.901   1.125978E-7
     6404.851   1.126400E-7
       6405.8   1.126823E-7
      6406.75   1.127245E-7
       6407.7   1.127666E-7
     6408.649   1.128090E-7
     6409.596   1.128509E-7
     6410.549   1.128910E-7
     6411.496   1.129291E-7
     6412.447   1.129672E-7
     6413.397   1.130054E-7
     6414.348   1.130437E-7
     6415.302   1.130821E-7
      6416.25   1.131203E-7
     6417.197   1.131584E-7
     6418.152   1.131967E-7
     6419.104   1.132351E-7
     6420.051   1.132734E-7
     6421.007   1.133144E-7
     6421.955   1.133554E-7
     6422.907   1.133962E-7
     6423.859   1.134374E-7
     6424.811   1.134783E-7
     6425.764   1.135195E-7
     6426.716   1.135604E-7
     6427.669   1.136014E-7
     6428.622   1.136424E-7
     6429.575   1.136836E-7
     6430.524   1.137237E-7
     6431.481   1.137631E-7
     6432.431   1.138023E-7
     6433.384   1.138416E-7
     6434.338   1.138809E-7
     6435.292   1.139203E-7
     6436.246   1.139597E-7
       6437.2   1.139991E-7
     6438.154   1.140387E-7
     6439.108   1.140778E-7
     6440.063   1.141172E-7
     6441.014   1.141551E-7
     6441.972   1.141933E-7
     6442.924   1.142312E-7
     6443.879   1.142693E-7
     6444.834   1.143074E-7
     6445.789   1.143454E-7
     6446.749   1.143839E-7
       6447.7   1.144216E-7
     6448.656   1.144598E-7
     6449.612   1.144980E-7
     6450.568   1.145387E-7
     6451.521   1.145812E-7
     6452.481   1.146242E-7
     6453.434   1.146668E-7
      6454.39   1.147096E-7
     6455.347   1.147523E-7
     6456.304   1.147951E-7
     6457.265   1.148382E-7
     6458.218   1.148809E-7
     6459.176   1.149237E-7
     6460.133   1.149658E-7
     6461.091   1.150029E-7
     6462.045   1.150402E-7
     6463.006   1.150775E-7
     6463.961   1.151145E-7
     6464.919   1.151518E-7
     6465.881   1.151891E-7
     6466.836   1.152261E-7
     6467.794   1.152635E-7
     6468.753   1.153008E-7
     6469.712   1.153379E-7
     6470.671   1.153774E-7
      6471.63   1.154180E-7
     6472.586   1.154581E-7
     6473.549   1.154987E-7
     6474.505   1.155390E-7
     6475.465   1.155794E-7
     6476.425   1.156198E-7
     6477.385   1.156603E-7
     6478.349   1.157010E-7
     6479.305   1.157411E-7
     6480.266   1.157816E-7
     6481.227   1.158215E-7
     6482.187   1.158613E-7
     6483.145   1.159009E-7
     6484.109   1.159409E-7
     6485.067   1.159805E-7
     6486.028   1.160204E-7
     6486.989   1.160602E-7
     6487.951   1.161001E-7
     6488.917   1.161400E-7
     6489.875   1.161799E-7
     6490.837   1.162186E-7
     6491.799   1.162571E-7
     6492.761   1.162959E-7
      6493.72   1.163343E-7
     6494.686   1.163731E-7
     6495.646   1.164116E-7
     6496.608   1.164504E-7
     6497.575   1.164892E-7
     6498.535   1.165276E-7
     6499.501   1.165664E-7
     6500.461   1.165030E-7
     6501.425   1.163288E-7
     6502.389   1.161543E-7
     6503.353   1.159799E-7
     6504.313   1.158061E-7
     6505.281   1.156310E-7
     6506.241   1.154573E-7
     6507.206   1.152827E-7
     6508.174   1.151078E-7
     6509.135   1.149338E-7
     6510.104   1.147585E-7
     6511.065   1.145840E-7
      6512.03   1.144085E-7
     6512.996   1.142334E-7
     6513.961   1.140581E-7
     6514.923   1.138832E-7
     6515.893   1.137073E-7
